id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/16/value
2813634549,294,1,1,30,55,4q0b35m26thti4c2on9a3npk0,1,46.9,96.0,2025-05-11T15:33:16.841Z,2025-05-11T15:33:18Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5720915337,140,30.3,5720915335,56,Back,5720915341,212,23.4,5720915339,141,73.0,5720915343,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813634587,295,1,1,30,56,4q0b35m26thti4c2on9a3npk0,1,30.3,73.0,2025-05-11T15:33:17.920Z,2025-05-11T15:33:21Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5720915611,212,23.9,5720915605,56,Back,5720915613,213,3.69,5720915607,140,10.8,5720915609,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813634625,296,1,1,31,0,4q0b35m26thti4c2on9a3npk0,0,12.5,47.0,2025-05-11T15:33:21.472Z,2025-05-11T15:33:25Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5720915833,141,61.7,5720915831,140,75.4,5720915829,56,Center,5720915827,157,,5720915837,213,0.15,5720915835,212,66.8,5720915839,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813634647,230,1,1,31,4,80hgdmpkvdrhw1ge9nks2kxvy,1,22.5,33.7,2025-05-11T15:33:25.690Z,2025-05-11T15:33:27Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5720915943,141,16.8,5720915945,212,20.8,5720915947,213,5.70,5720915937,3,,5720915939,56,Back,5720915941,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813634731,232,1,1,31,7,80hgdmpkvdrhw1ge9nks2kxvy,1,42.1,20.3,2025-05-11T15:33:28.154Z,2025-05-11T15:33:34Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5720916427,141,39.1,5720916425,140,30.4,5720916431,213,2.34,5720916429,212,17.7,5720916423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813634839,233,1,1,31,12,80hgdmpkvdrhw1ge9nks2kxvy,1,37.7,38.2,2025-05-11T15:33:33.513Z,2025-05-11T15:33:42Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5720917031,213,2.16,5720917029,212,8.8,5720917023,56,Back,5720917027,141,49.0,5720917025,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813634851,234,1,1,31,20,80hgdmpkvdrhw1ge9nks2kxvy,1,34.4,51.6,2025-05-11T15:33:41.970Z,2025-05-11T15:33:43Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5720917091,141,45.8,5720917087,56,Back,5720917089,140,49.4,5720917095,213,6.04,5720917093,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813634865,235,1,1,31,21,80hgdmpkvdrhw1ge9nks2kxvy,1,49.5,47.3,2025-05-11T15:33:42.826Z,2025-05-11T15:33:45Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5720917209,141,54.5,5720917215,213,0.50,5720917205,140,58.1,5720917203,56,Center,5720917213,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813634885,236,1,1,31,23,80hgdmpkvdrhw1ge9nks2kxvy,1,56.0,55.8,2025-05-11T15:33:45.026Z,2025-05-11T15:33:47Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5720917331,212,8.4,5720917329,141,44.2,5720917327,140,53.3,5720917325,56,Center,5720917333,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813634931,237,1,1,31,25,80hgdmpkvdrhw1ge9nks2kxvy,1,53.3,44.5,2025-05-11T15:33:46.898Z,2025-05-11T15:33:51Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5720917509,56,Center,5720917517,213,5.03,5720917515,212,11.0,5720917511,140,56.6,5720917513,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813634967,238,1,1,31,30,80hgdmpkvdrhw1ge9nks2kxvy,1,60.6,28.9,2025-05-11T15:33:51.234Z,2025-05-11T15:33:58Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5720917759,56,Center,5720917761,140,73.1,5720917765,212,13.3,5720917767,213,6.13,5720917763,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813634953,297,83,1,31,33,4q0b35m26thti4c2on9a3npk0,0,24.3,74.4,2025-05-11T15:33:54.985Z,2025-05-11T16:04:02Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5720917887,399,1qeetk4waatuxev4mqvbxx87p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813634987,239,43,1,31,34,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-11T15:33:55.578Z,2025-05-11T16:12:33Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5721088151,144,61,5720917853,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656997,387,3,1,31,35,80hgdmpkvdrhw1ge9nks2kxvy,0,81.8,22.0,2025-05-11T15:33:57.043Z,2025-05-11T16:03:16Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5721040263,56,Center,5721040461,233,439,5721040265,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657025,439,7,1,31,36,4q0b35m26thti4c2on9a3npk0,0,18.2,78.0,2025-05-11T15:33:57.044Z,2025-05-11T16:03:16Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5721040411,233,387,5721040367,56,Back,5721040369,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813656731,438,61,1,31,36,4q0b35m26thti4c2on9a3npk0,0,21.5,79.9,2025-05-11T15:33:57.144Z,2025-05-11T16:12:44Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5721038905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813635231,241,43,1,31,38,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-11T15:33:59.079Z,2025-05-11T16:02:47Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5721038695,144,61,5720919257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813635445,242,1,1,31,39,80hgdmpkvdrhw1ge9nks2kxvy,1,93.9,14.7,2025-05-11T15:34:00.786Z,2025-05-11T16:13:01Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5720920481,213,1.70,5720920479,212,9.1,5721090803,2,,5720920475,140,92.8,5720920477,141,28.0,5720920473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813634993,240,61,1,31,39,80hgdmpkvdrhw1ge9nks2kxvy,0,94.1,40.0,2025-05-11T15:34:00.871Z,2025-05-11T15:34:50Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5720917885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813635779,243,27,1,32,0,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-11T15:34:21.323Z,2025-05-11T17:14:10Z,,,,,5720922345,233,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813635741,301,27,1,32,0,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-11T15:34:21.323Z,2025-05-11T16:03:59Z,,,,,5720922305,233,243,5721043947,41,Injury,5721043949,53,4cx6v1ugc9l5sd0nqep3sxoiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813635799,244,28,1,32,24,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-11T15:34:45.563Z,2025-05-11T17:14:10Z,,,,,5720922433,233,302,5720922323,55,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813635773,302,28,1,32,24,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-11T15:34:45.563Z,2025-05-11T16:03:50Z,,,,,5720922399,233,244,5720922185,55,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813635503,299,18,1,32,25,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-11T15:34:46.902Z,2025-05-11T15:34:48Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5720920783,41,,5720920785,44,Forward,5720920787,59,9,5720920887,55,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813635511,300,19,1,32,25,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-11T15:34:46.903Z,2025-05-11T16:03:54Z,biibwjyc33yv901fetordsv84,N. Semmen,,,5721043625,293,3,5720920837,55,299,5720920835,44,Forward,5720920825,41,,5720920831,59,19,5720920829,145,9,5721043623,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813635895,304,1,1,32,49,4q0b35m26thti4c2on9a3npk0,1,13.9,59.7,2025-05-11T15:35:10.090Z,2025-05-11T15:35:12Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5720922827,141,28.8,5720922825,140,19.8,5720922831,213,5.00,5720922823,56,Back,5720922829,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813635949,305,1,1,32,51,4q0b35m26thti4c2on9a3npk0,1,19.8,28.8,2025-05-11T15:35:12.170Z,2025-05-11T15:35:17Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5720923119,213,4.92,5720923113,140,23.1,5720923117,212,17.0,5720923115,141,4.3,5720923111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813635975,306,1,1,32,55,4q0b35m26thti4c2on9a3npk0,0,23.1,4.3,2025-05-11T15:35:17.018Z,2025-05-11T15:35:20Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5720923301,56,Center,5720923311,213,0.16,5720923305,141,21.5,5720923307,212,73.0,5720923315,1,,5720923299,155,,5720923303,140,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813635991,246,61,1,33,0,80hgdmpkvdrhw1ge9nks2kxvy,0,23.2,73.2,2025-05-11T15:35:21.306Z,2025-05-11T15:35:21Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5720923377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636065,307,1,1,33,2,4q0b35m26thti4c2on9a3npk0,1,89.1,17.6,2025-05-11T15:35:23.186Z,2025-05-11T15:35:27Z,biibwjyc33yv901fetordsv84,N. Semmen,,,5720923741,56,Center,5720923751,213,2.31,5720923749,212,13.4,5720923747,141,32.1,5720923745,140,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636079,308,1,1,33,6,4q0b35m26thti4c2on9a3npk0,0,88.2,28.8,2025-05-11T15:35:27.259Z,2025-05-11T15:35:28Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5720923811,140,86.2,5720923809,56,Center,5720923817,213,1.72,5720923815,212,13.8,5720923813,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636107,247,8,1,33,10,80hgdmpkvdrhw1ge9nks2kxvy,1,18.2,47.8,2025-05-11T15:35:31.259Z,2025-05-11T15:35:31Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5720923949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636155,249,1,1,33,11,80hgdmpkvdrhw1ge9nks2kxvy,0,19.4,47.6,2025-05-11T15:35:32.561Z,2025-05-11T15:35:35Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5720924101,213,3.63,5720924143,233,309,5720924093,56,Back,5720924097,141,44.3,5720924147,286,,5720924095,140,15.4,5720924099,212,4.8,5720924141,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636141,309,74,1,33,11,4q0b35m26thti4c2on9a3npk0,1,75.1,50.3,2025-05-11T15:35:32.562Z,2025-05-11T15:35:35Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5720924043,285,,5720924185,233,249,5720924041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636359,250,4,1,33,18,80hgdmpkvdrhw1ge9nks2kxvy,1,22.6,35.4,2025-05-11T15:35:39.953Z,2025-05-11T17:13:26Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5720925209,56,Back,5720925215,285,,5720925213,265,,5720925207,13,,5720925211,152,,5720930613,233,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636223,310,4,1,33,18,4q0b35m26thti4c2on9a3npk0,0,77.4,64.6,2025-05-11T15:35:39.954Z,2025-05-11T17:13:26Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5720924521,56,Center,5720924527,286,,5720924525,265,,5720924519,13,,5720924523,152,,5720930571,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636457,251,1,1,33,34,80hgdmpkvdrhw1ge9nks2kxvy,1,23.5,33.6,2025-05-11T15:35:55.371Z,2025-05-11T15:36:55Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5720925733,213,5.67,5720925725,56,Back,5720925727,140,38.8,5720925729,141,16.8,5720925731,212,19.7,5720930237,5,,5720930239,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654117,380,1,1,33,35,80hgdmpkvdrhw1ge9nks2kxvy,0,30.5,16.7,2025-05-11T15:35:56.044Z,2025-05-11T15:58:56Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5721024463,213,6.20,5721024455,56,Back,5721024457,140,41.2,5721024459,141,15.3,5721024461,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636447,311,8,1,33,36,4q0b35m26thti4c2on9a3npk0,1,63.0,83.8,2025-05-11T15:35:57.698Z,2025-05-11T15:35:57Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5720925679,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636521,313,1,1,33,40,4q0b35m26thti4c2on9a3npk0,0,73.9,77.3,2025-05-11T15:36:01.275Z,2025-05-11T16:00:38Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5720926121,140,92.1,5720926119,56,Center,5720926127,213,5.93,5720926125,212,20.4,5720926123,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636469,252,8,1,33,41,80hgdmpkvdrhw1ge9nks2kxvy,1,38.8,16.8,2025-05-11T15:36:02.971Z,2025-05-11T16:00:35Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5720925789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655331,382,1,1,33,42,80hgdmpkvdrhw1ge9nks2kxvy,1,34.4,36.4,2025-05-11T15:36:03.044Z,2025-05-11T16:00:53Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5721031295,213,3.97,5721031293,212,10.5,5721031291,141,25.0,5721031287,56,Back,5721031289,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636601,254,1,1,33,43,80hgdmpkvdrhw1ge9nks2kxvy,1,24.5,38.3,2025-05-11T15:36:04.290Z,2025-05-11T16:00:56Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5720926481,213,5.72,5720926477,141,31.6,5720926475,140,31.3,5720926479,212,8.5,5720926473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636735,255,1,1,33,45,80hgdmpkvdrhw1ge9nks2kxvy,1,31.3,31.6,2025-05-11T15:36:06.123Z,2025-05-11T15:36:15Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5720927233,141,16.4,5720927229,56,Right,5720927231,140,53.7,5720927235,212,25.7,5720927237,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636621,314,83,1,33,47,4q0b35m26thti4c2on9a3npk0,0,66.7,89.4,2025-05-11T15:36:08.259Z,2025-05-11T15:36:21Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5720927715,399,q1o72uyrvclbkccpjvzugacq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636765,256,1,1,33,54,80hgdmpkvdrhw1ge9nks2kxvy,0,65.6,35.1,2025-05-11T15:36:15.739Z,2025-05-11T15:36:17Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5720927415,56,Center,5720927417,140,88.3,5720927419,141,60.5,5720927421,212,29.4,5720927423,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636805,315,1,1,33,57,4q0b35m26thti4c2on9a3npk0,1,17.0,41.3,2025-05-11T15:36:18.275Z,2025-05-11T15:36:20Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5720927671,212,11.2,5720927669,141,45.7,5720927667,140,27.3,5720927665,56,Back,5720927673,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636883,317,1,1,34,0,4q0b35m26thti4c2on9a3npk0,1,27.3,45.7,2025-05-11T15:36:21.268Z,2025-05-11T15:36:25Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5720928135,56,Center,5720928137,140,72.9,5720928133,155,,5720928139,141,57.0,5720928141,212,48.5,5720928143,213,0.16,5720928145,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636899,257,45,1,34,4,80hgdmpkvdrhw1ge9nks2kxvy,0,30.0,40.8,2025-05-11T15:36:25.331Z,2025-05-11T17:13:45Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5720928221,56,Back,5720928223,285,,5720928475,233,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636939,318,3,1,34,4,4q0b35m26thti4c2on9a3npk0,1,70.0,59.2,2025-05-11T15:36:25.331Z,2025-05-11T17:13:44Z,biibwjyc33yv901fetordsv84,N. Semmen,,,5720928427,56,Center,5720928469,233,257,5720928429,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636991,319,1,1,34,8,4q0b35m26thti4c2on9a3npk0,1,94.6,85.3,2025-05-11T15:36:29.547Z,2025-05-11T15:36:34Z,biibwjyc33yv901fetordsv84,N. Semmen,,,5720928643,141,87.1,5720928639,56,Left,5720928641,140,81.0,5720928645,212,14.3,5720928647,213,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637065,320,1,1,34,12,4q0b35m26thti4c2on9a3npk0,1,91.5,85.6,2025-05-11T15:36:33.875Z,2025-05-11T15:36:40Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5720929025,213,4.78,5720929027,1,,5720929013,2,,5720929021,141,7.0,5720929023,212,53.6,5720929019,140,94.8,5720929015,155,,5720929017,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637081,321,1,1,34,18,4q0b35m26thti4c2on9a3npk0,1,94.8,7.0,2025-05-11T15:36:39.723Z,2025-05-11T15:36:42Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5720929123,213,2.91,5720929121,212,16.4,5720929119,141,12.6,5720929117,140,79.6,5720929115,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637105,322,1,1,34,20,4q0b35m26thti4c2on9a3npk0,0,82.2,10.4,2025-05-11T15:36:41.836Z,2025-05-11T15:36:44Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5720929217,140,91.7,5720929215,56,Center,5720929221,212,32.6,5720929213,155,,5720929219,141,56.1,5720929211,2,,5720929223,213,1.26,5720929225,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637123,323,43,1,34,24,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-11T15:36:45.044Z,2025-05-11T15:36:50Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5720929457,75,0,5720929741,144,6,5720929455,56,Center,5720929611,233,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637139,258,12,1,34,24,80hgdmpkvdrhw1ge9nks2kxvy,1,11.9,34.5,2025-05-11T15:36:45.115Z,2025-05-11T15:36:47Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5720929401,213,3.02,5720929465,167,,5720929399,212,13.7,5720929393,56,Back,5720929397,141,36.9,5720929395,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637145,259,6,1,34,24,80hgdmpkvdrhw1ge9nks2kxvy,0,14.5,57.1,2025-05-11T15:36:45.908Z,2025-05-11T17:14:06Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5720929785,233,324,5720929541,56,Back,5720929543,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637219,324,6,1,34,24,4q0b35m26thti4c2on9a3npk0,1,85.5,42.9,2025-05-11T15:36:45.908Z,2025-05-11T17:14:06Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5720929927,73,,5720936259,233,259,5720929925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637773,325,1,1,35,5,4q0b35m26thti4c2on9a3npk0,0,99.5,99.5,2025-05-11T15:37:26.756Z,2025-05-11T15:37:28Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5720932921,141,48.4,5720932913,155,,5720932927,1,,5720932925,213,4.56,5720932919,140,94.3,5720932909,2,,5720932917,56,Center,5720932915,223,,5720932911,6,5720932923,212,35.2,,,,,,,,,,,,,,,,,,,,,,,,,
2813637821,260,12,1,35,10,80hgdmpkvdrhw1ge9nks2kxvy,1,6.3,53.3,2025-05-11T15:37:31.387Z,2025-05-11T16:15:29Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5720933201,56,Back,5720933203,140,19.2,5720933209,213,0.59,5720933205,141,66.7,5720933207,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637887,261,45,1,35,13,80hgdmpkvdrhw1ge9nks2kxvy,0,15.9,86.3,2025-05-11T15:37:34.676Z,2025-05-11T17:13:45Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5720934035,233,326,5720933575,56,Back,5720933577,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637943,326,3,1,35,13,4q0b35m26thti4c2on9a3npk0,1,84.1,13.7,2025-05-11T15:37:34.676Z,2025-05-11T17:13:45Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5720933983,233,261,5720933891,286,,5720933889,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637927,262,83,1,35,17,80hgdmpkvdrhw1ge9nks2kxvy,0,9.6,91.3,2025-05-11T15:37:38.476Z,2025-05-11T15:58:18Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5721022293,399,58ufmirzy800nq7gucsiz3hg4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637993,327,43,1,35,17,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-11T15:37:38.476Z,2025-05-11T15:58:20Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5721022449,144,3,5720934133,56,Right,5720934135,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638019,328,1,1,35,19,4q0b35m26thti4c2on9a3npk0,1,93.3,6.5,2025-05-11T15:37:40.116Z,2025-05-11T15:37:43Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5720934311,141,11.7,5720934315,212,8.5,5720934309,140,85.9,5720934317,213,2.71,5720934307,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638085,329,1,1,35,21,4q0b35m26thti4c2on9a3npk0,1,85.9,11.7,2025-05-11T15:37:42.924Z,2025-05-11T15:37:48Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5720934661,141,27.9,5720934659,140,69.7,5720934657,56,Center,5720934665,213,2.57,5720934663,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638123,330,1,1,35,26,4q0b35m26thti4c2on9a3npk0,0,68.3,28.6,2025-05-11T15:37:47.860Z,2025-05-11T15:37:49Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5720934877,213,0.60,5720934875,212,25.3,5720934873,141,49.7,5720934871,140,88.1,5720934869,56,Center,5720934867,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638157,263,12,1,35,29,80hgdmpkvdrhw1ge9nks2kxvy,1,12.1,46.6,2025-05-11T15:37:50.228Z,2025-05-11T16:06:45Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5720935075,213,3.73,5720935065,140,0.0,5720935201,167,,5720935069,141,33.9,5720935061,56,Back,5720935073,212,15.6,5720935141,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
