id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value
2819024861,271,1,1,23,39,6oxoag5c6zbnn09wx08vz4iak,1,58.7,34.8,2025-05-25T17:39:33.807Z,2025-05-25T17:39:36Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5750830911,56,Right,5750830921,141,8.2,5750830917,140,63.9,5750830929,213,5.01,5750830925,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819024941,272,1,1,23,42,6oxoag5c6zbnn09wx08vz4iak,1,69.5,8.0,2025-05-25T17:39:36.479Z,2025-05-25T17:39:41Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5750831353,213,0.76,5750831347,140,89.1,5750831343,155,,5750831349,141,36.6,5750831345,56,Center,5750831351,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819024945,273,61,1,23,46,6oxoag5c6zbnn09wx08vz4iak,0,91.6,30.6,2025-05-25T17:39:40.839Z,2025-05-25T17:39:41Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5750831371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819025477,188,5,1,23,48,d8w1m5j3jbd1eva8524dv4a20,1,-1.4,65.4,2025-05-25T17:39:42.231Z,2025-05-25T19:21:24Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5750834075,56,Back,5750834077,346,,5750834093,233,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819024957,274,5,1,23,48,6oxoag5c6zbnn09wx08vz4iak,0,101.4,34.6,2025-05-25T17:39:42.231Z,2025-05-25T19:21:24Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5750831443,346,,5750834157,233,188,5750831441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819025569,189,1,1,24,17,d8w1m5j3jbd1eva8524dv4a20,0,3.7,58.5,2025-05-25T17:40:11.731Z,2025-05-25T17:40:17Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5750834571,212,63.8,5750834561,56,Left,5750834557,124,,5750834573,213,0.35,5750834575,1,,5750834579,74,,5750834565,140,60.7,5750834569,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819025553,275,44,1,24,21,6oxoag5c6zbnn09wx08vz4iak,1,40.6,12.7,2025-05-25T17:40:15.879Z,2025-05-25T19:20:46Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5750834769,233,190,5750834513,285,,5750834511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819025579,190,44,1,24,21,d8w1m5j3jbd1eva8524dv4a20,0,59.4,87.3,2025-05-25T17:40:15.880Z,2025-05-25T19:20:46Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5750834609,286,,5750834843,233,275,5750834607,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819025777,278,12,1,24,22,6oxoag5c6zbnn09wx08vz4iak,1,31.3,9.7,2025-05-25T17:40:15.918Z,2025-05-25T17:40:30Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5750835787,15,,5750835697,141,20.3,5750835693,56,Back,5750835695,140,44.4,5750835699,212,15.5,5750835701,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819025685,276,43,1,24,22,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-25T17:40:16.143Z,2025-05-25T17:40:32Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5750835225,213,0.40,5750835217,56,Center,5750835223,212,18.5,5750835215,3,0,5750835219,140,59.0,5750836255,144,1,5750835221,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819025645,191,4,1,24,26,d8w1m5j3jbd1eva8524dv4a20,1,42.1,73.1,2025-05-25T17:40:20.195Z,2025-05-25T19:20:26Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5750835139,265,,5750835135,56,Back,5750835133,13,,5750835137,152,,5750835141,286,,5750835473,233,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819025693,277,4,1,24,26,6oxoag5c6zbnn09wx08vz4iak,0,57.9,26.9,2025-05-25T17:40:20.196Z,2025-05-25T19:20:26Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5750835407,56,Center,5750835413,285,,5750835411,265,,5750835509,233,191,5750838515,55,279,5750835409,152,,5750835403,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819026157,279,17,1,24,35,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-25T17:40:29.638Z,2025-05-25T17:41:01Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5750838453,13,243,5750838455,55,277,5750838683,189,,5750838451,392,,5750838449,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819027255,284,17,1,24,58,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-25T17:40:52.772Z,2025-05-25T17:42:15Z,,,,,5750843891,31,,5750843893,184,,5750843897,283,bk9ypbyog2xtu7wmznagf2kt1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819026721,192,1,1,25,28,d8w1m5j3jbd1eva8524dv4a20,1,40.4,66.4,2025-05-25T17:41:22.323Z,2025-05-25T17:41:24Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5750840869,152,,5750840865,5,,5750840875,140,78.3,5750840879,141,92.1,5750840889,213,0.41,5750840885,212,43.5,5750840867,155,,5750840893,1,,5750840871,56,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819026739,193,1,1,25,30,d8w1m5j3jbd1eva8524dv4a20,0,78.3,92.1,2025-05-25T17:41:24.170Z,2025-05-25T17:41:25Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5750840983,213,3.85,5750840973,56,Center,5750840981,212,20.9,5750840977,140,63.2,5750840979,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819026761,281,1,1,25,32,6oxoag5c6zbnn09wx08vz4iak,0,45.4,32.5,2025-05-25T17:41:26.637Z,2025-05-25T17:41:27Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5750841073,212,24.2,5750841071,141,68.1,5750841069,140,44.5,5750841075,213,1.61,5750841067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819026859,194,1,1,25,36,d8w1m5j3jbd1eva8524dv4a20,1,70.0,42.1,2025-05-25T17:41:30.338Z,2025-05-25T17:41:32Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5750841587,56,Right,5750841595,212,27.1,5750841591,141,6.8,5750841589,140,82.0,5750841597,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819026999,195,1,1,25,38,d8w1m5j3jbd1eva8524dv4a20,1,82.0,6.8,2025-05-25T17:41:32.508Z,2025-05-25T17:41:40Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5750842395,212,48.2,5750842399,1,,5750842387,155,,5750842393,141,75.4,5750842397,213,1.32,5750842391,140,93.4,5750842385,2,,5750842389,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819027037,196,1,1,25,46,d8w1m5j3jbd1eva8524dv4a20,1,92.8,91.1,2025-05-25T17:41:40.010Z,2025-05-25T17:41:42Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5750842613,141,74.1,5750842615,212,22.3,5750842611,140,74.6,5750842609,56,Center,5750842617,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819027051,197,1,1,25,48,d8w1m5j3jbd1eva8524dv4a20,0,74.6,73.9,2025-05-25T17:41:42.250Z,2025-05-25T17:41:43Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5750842707,213,5.37,5750842705,212,6.7,5750842701,140,78.5,5750842699,56,Center,5750842703,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819027101,283,4,1,25,52,6oxoag5c6zbnn09wx08vz4iak,1,26.0,34.9,2025-05-25T17:41:45.934Z,2025-05-25T19:20:27Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5750843125,13,,5750843265,233,198,5750843133,152,,5750843137,285,,5750843127,295,,5750843131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819027121,198,4,1,25,52,d8w1m5j3jbd1eva8524dv4a20,0,74.0,65.1,2025-05-25T17:41:45.935Z,2025-05-25T19:20:27Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5750844085,55,199,5750843243,286,,5750843239,56,Center,5750843235,13,,5750843237,295,,5750843241,152,,5750843291,233,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819027163,199,17,1,25,56,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-05-25T17:41:50.498Z,2025-05-25T17:41:59Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5750844043,31,,5750844047,13,243,5750844045,393,,5750844049,55,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819027601,285,1,1,26,24,6oxoag5c6zbnn09wx08vz4iak,1,32.5,56.4,2025-05-25T17:42:18.708Z,2025-05-25T17:42:20Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5750845841,213,4.81,5750845837,141,38.9,5750845831,152,,5750845887,189,,5750845839,212,12.0,5750845835,140,33.6,5750845829,5,,5750845833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819027657,286,1,1,26,26,6oxoag5c6zbnn09wx08vz4iak,1,35.4,38.5,2025-05-25T17:42:20.429Z,2025-05-25T17:42:23Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5750846193,141,31.3,5750846195,212,11.2,5750846189,56,Back,5750846191,140,45.0,5750846197,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819027685,287,1,1,26,29,6oxoag5c6zbnn09wx08vz4iak,1,44.7,30.0,2025-05-25T17:42:22.989Z,2025-05-25T17:42:24Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5750846381,141,40.0,5750846377,56,Back,5750846383,212,8.6,5750846385,213,2.23,5750846379,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819027715,288,1,1,26,30,6oxoag5c6zbnn09wx08vz4iak,1,45.9,50.3,2025-05-25T17:42:24.604Z,2025-05-25T17:42:26Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5750846519,140,40.5,5750846521,141,72.4,5750846517,56,Back,5750846525,213,1.93,5750846523,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819027759,289,1,1,26,32,6oxoag5c6zbnn09wx08vz4iak,1,42.0,71.8,2025-05-25T17:42:26.749Z,2025-05-25T17:42:30Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5750846829,140,50.7,5750846827,56,Left,5750846835,213,0.92,5750846831,141,89.4,5750846833,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819027787,290,1,1,26,36,6oxoag5c6zbnn09wx08vz4iak,1,49.8,92.1,2025-05-25T17:42:30.148Z,2025-05-25T17:42:31Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5750846993,213,4.10,5750846985,56,Back,5750846989,141,74.4,5750846987,140,41.8,5750846991,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819027879,291,1,1,26,37,6oxoag5c6zbnn09wx08vz4iak,1,43.3,74.1,2025-05-25T17:42:31.597Z,2025-05-25T17:42:36Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5750847549,140,38.5,5750847557,212,23.1,5750847553,141,40.9,5750847547,56,Back,5750847559,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819027929,292,1,1,26,42,6oxoag5c6zbnn09wx08vz4iak,1,47.4,36.3,2025-05-25T17:42:36.388Z,2025-05-25T17:42:39Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5750847813,141,36.4,5750847821,213,0.00,5750847807,140,61.2,5750847803,56,Center,5750847817,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819027935,293,61,1,26,45,6oxoag5c6zbnn09wx08vz4iak,0,63.8,36.6,2025-05-25T17:42:39.604Z,2025-05-25T17:42:40Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5750847843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819027965,201,1,1,26,46,d8w1m5j3jbd1eva8524dv4a20,1,24.8,38.6,2025-05-25T17:42:40.506Z,2025-05-25T17:42:42Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5750848021,56,Back,5750848033,213,2.68,5750848031,212,19.8,5750848029,141,51.6,5750848025,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819028011,202,1,1,26,48,d8w1m5j3jbd1eva8524dv4a20,0,7.9,51.6,2025-05-25T17:42:42.145Z,2025-05-25T17:42:46Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5750848311,1,,5750848303,212,49.1,5750848297,56,Center,5750848307,213,0.01,5750848299,140,54.7,5750848295,157,,5750848301,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819028007,294,44,1,26,51,6oxoag5c6zbnn09wx08vz4iak,1,45.4,49.4,2025-05-25T17:42:45.021Z,2025-05-25T19:20:47Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5750848279,285,,5750848277,56,Back,5750848521,233,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819028017,203,44,1,26,51,d8w1m5j3jbd1eva8524dv4a20,0,54.6,50.6,2025-05-25T17:42:45.022Z,2025-05-25T19:20:47Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5750848349,56,Center,5750848553,233,294,5750848351,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819028031,295,1,1,26,51,6oxoag5c6zbnn09wx08vz4iak,0,45.7,52.1,2025-05-25T17:42:45.261Z,2025-05-25T17:42:46Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5750848443,141,75.0,5750848439,140,55.2,5750848435,56,Center,5750848431,3,,5750848445,212,18.5,5750848447,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819028101,296,83,1,26,56,6oxoag5c6zbnn09wx08vz4iak,0,37.7,82.9,2025-05-25T17:42:50.836Z,2025-05-25T17:42:54Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5750849047,399,45bvacft2k18ioxx2eek63y8k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819028155,204,1,1,26,59,d8w1m5j3jbd1eva8524dv4a20,1,43.9,4.3,2025-05-25T17:42:52.985Z,2025-05-25T17:42:55Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5750848981,56,Back,5750848983,140,27.9,5750848987,212,17.7,5750848985,141,12.5,5750848989,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819028223,205,1,1,27,1,d8w1m5j3jbd1eva8524dv4a20,1,27.9,12.5,2025-05-25T17:42:55.370Z,2025-05-25T17:42:57Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5750849457,140,8.2,5750849461,212,23.9,5750849455,56,Back,5750849459,141,30.1,5750849463,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819028271,206,1,1,27,3,d8w1m5j3jbd1eva8524dv4a20,0,8.2,30.1,2025-05-25T17:42:57.657Z,2025-05-25T17:43:01Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5750849779,140,32.8,5750849785,213,5.79,5750849773,157,,5750849783,212,29.3,5750849787,1,,5750849777,56,Back,5750849781,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819028287,297,61,1,27,8,6oxoag5c6zbnn09wx08vz4iak,1,58.9,85.3,2025-05-25T17:43:02.838Z,2025-05-25T17:43:03Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5750849891,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819028315,207,1,1,27,9,d8w1m5j3jbd1eva8524dv4a20,1,34.6,25.0,2025-05-25T17:43:03.473Z,2025-05-25T17:43:05Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5750849999,213,3.60,5750849995,141,16.7,5750849997,212,12.9,5750849993,140,23.6,5750849991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819028365,208,1,1,27,11,d8w1m5j3jbd1eva8524dv4a20,1,23.6,16.7,2025-05-25T17:43:04.937Z,2025-05-25T17:43:09Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5750850273,212,60.8,5750850269,141,90.0,5750850265,140,56.8,5750850281,1,,5750850261,56,Left,5750850257,157,,5750850277,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819028375,209,61,1,27,15,d8w1m5j3jbd1eva8524dv4a20,1,56.8,90.0,2025-05-25T17:43:09.114Z,2025-05-25T17:43:09Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5750850309,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819028469,210,1,1,27,16,d8w1m5j3jbd1eva8524dv4a20,1,54.7,72.3,2025-05-25T17:43:10.545Z,2025-05-25T17:43:14Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5750850803,140,63.9,5750850811,212,17.8,5750850799,56,Left,5750850815,213,1.00,5750850807,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819028507,211,1,1,27,20,d8w1m5j3jbd1eva8524dv4a20,0,73.1,92.9,2025-05-25T17:43:14.129Z,2025-05-25T17:43:16Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5750851005,56,Center,5750851009,141,51.2,5750851013,213,4.91,5750851007,140,78.4,5750851011,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819028545,298,61,1,27,24,6oxoag5c6zbnn09wx08vz4iak,0,28.8,47.2,2025-05-25T17:43:18.268Z,2025-05-25T17:43:18Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5750851243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819028565,212,1,1,27,24,d8w1m5j3jbd1eva8524dv4a20,0,70.1,49.3,2025-05-25T17:43:18.737Z,2025-05-25T17:43:20Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5750851311,140,76.0,5750851309,56,Center,5750851317,213,5.95,5750851425,286,,5750851421,233,299,5750851313,141,46.1,5750851315,212,6.6,5750851419,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819028575,299,74,1,27,24,6oxoag5c6zbnn09wx08vz4iak,1,32.2,50.1,2025-05-25T17:43:18.738Z,2025-05-25T19:22:23Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5750851355,285,,5750851463,233,212,5750851353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819028667,213,1,1,27,26,d8w1m5j3jbd1eva8524dv4a20,0,63.6,49.3,2025-05-25T17:43:20.881Z,2025-05-25T17:43:24Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5750851771,140,97.2,5750851777,213,5.90,5750851773,141,28.3,5750851779,1,,5750851769,56,Center,5750851775,212,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819029069,301,1,1,27,49,6oxoag5c6zbnn09wx08vz4iak,0,17.9,46.9,2025-05-25T17:43:43.869Z,2025-05-25T17:43:48Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5750853847,212,52.4,5750853841,56,Center,5750853849,213,6.10,5750853845,141,33.0,5750853851,1,,5750853843,140,67.0,5750853839,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819029081,302,44,1,27,52,6oxoag5c6zbnn09wx08vz4iak,1,67.4,29.6,2025-05-25T17:43:46.746Z,2025-05-25T19:20:48Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5750853993,233,214,5750853889,286,,5750853887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819029071,214,44,1,27,52,d8w1m5j3jbd1eva8524dv4a20,0,32.6,70.4,2025-05-25T17:43:46.747Z,2025-05-25T19:20:48Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5750853967,233,302,5750853857,285,,5750853855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819029079,215,43,1,27,53,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-05-25T17:43:47.297Z,2025-05-25T17:46:09Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5750853885,56,Back,5750866099,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819031299,339,1,1,27,53,6oxoag5c6zbnn09wx08vz4iak,1,52.4,23.3,2025-05-25T17:43:47.552Z,2025-05-25T17:48:12Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5750876593,3,,5750876403,168,,5750876407,140,67.2,5750876411,212,15.6,5750876413,213,6.19,5750876405,56,Right,5750876409,141,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819029157,216,83,1,28,0,d8w1m5j3jbd1eva8524dv4a20,0,13.0,89.0,2025-05-25T17:43:54.561Z,2025-05-25T18:04:02Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5750855107,399,d4ye48utus6dfrp5jxhipjo8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819029225,303,4,1,28,5,6oxoag5c6zbnn09wx08vz4iak,1,78.3,7.0,2025-05-25T17:43:59.092Z,2025-05-25T19:20:28Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5750854737,56,Right,5750854741,265,,5750854743,286,,5750854735,13,,5750854739,152,,5750854973,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819029257,217,4,1,28,5,d8w1m5j3jbd1eva8524dv4a20,0,21.7,93.0,2025-05-25T17:43:59.093Z,2025-05-25T19:20:28Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5750854895,285,,5750854893,265,,5750854887,13,,5750855025,233,303,5750854889,56,Back,5750854891,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819029329,304,1,1,28,11,6oxoag5c6zbnn09wx08vz4iak,1,76.0,9.1,2025-05-25T17:44:05.219Z,2025-05-25T17:44:07Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5750855367,189,,5750855325,56,Right,5750855329,141,20.0,5750855335,213,2.37,5750855323,152,,5750855327,140,68.8,5750855331,212,10.6,5750855321,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819029361,305,1,1,28,13,6oxoag5c6zbnn09wx08vz4iak,1,70.5,21.2,2025-05-25T17:44:07.059Z,2025-05-25T17:44:09Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5750855513,56,Center,5750855523,141,49.6,5750855535,213,1.98,5750855527,212,21.0,5750855519,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819029409,306,1,1,28,14,6oxoag5c6zbnn09wx08vz4iak,1,64.2,49.7,2025-05-25T17:44:08.859Z,2025-05-25T17:44:12Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5750855809,141,83.8,5750855805,56,Left,5750855813,213,1.20,5750855811,212,24.8,5750855807,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819029437,307,1,1,28,18,6oxoag5c6zbnn09wx08vz4iak,1,68.0,83.6,2025-05-25T17:44:12.627Z,2025-05-25T17:44:14Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5750855971,212,3.1,5750855967,140,68.2,5750855973,213,4.78,5750855965,56,Left,5750855969,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819029475,308,1,1,28,20,6oxoag5c6zbnn09wx08vz4iak,1,70.2,79.9,2025-05-25T17:44:14.572Z,2025-05-25T17:44:18Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5750856193,213,0.94,5750856189,141,91.8,5750856185,56,Left,5750856191,212,10.0,5750856187,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
