id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2798848855,111,1,1,12,33,uqspd1bx7f6mq8ohj50u1k1k,0,71.0,24.0,2025-04-10T17:13:23.888Z,2025-04-10T17:13:26Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5639520087,233,127,5639519957,141,28.0,5639520091,286,,5639519955,140,76.5,5639520085,236,,5639519959,212,6.4,5639519961,213,0.44,5639519953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798848873,127,74,1,12,33,bsykw9d70ffqe9atosc92n1e9,1,16.2,78.5,2025-04-10T17:13:23.889Z,2025-04-10T19:33:35Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639520107,233,111,5639520057,285,,5639520055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798848877,128,83,1,12,36,bsykw9d70ffqe9atosc92n1e9,0,16.2,78.5,2025-04-10T17:13:26.242Z,2025-04-10T17:13:27Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639520153,399,bqcjd0macjc7hmtz7zx34ym6t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798848881,112,3,1,12,36,uqspd1bx7f6mq8ohj50u1k1k,0,78.6,25.7,2025-04-10T17:13:26.919Z,2025-04-10T17:20:01Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5639520117,56,Center,5639520119,286,,5639534751,233,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798848909,130,7,1,12,36,bsykw9d70ffqe9atosc92n1e9,1,21.4,74.3,2025-04-10T17:13:26.920Z,2025-04-10T17:19:01Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5639520281,285,,5639533881,233,112,5639520279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798848895,129,1,1,12,37,bsykw9d70ffqe9atosc92n1e9,1,25.2,75.2,2025-04-10T17:13:27.919Z,2025-04-10T19:31:46Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5639534679,213,2.60,5639520201,56,Back,5639534673,140,23.8,5639534677,212,1.7,5639534675,141,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798848899,113,43,1,12,38,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-10T17:13:28.656Z,2025-04-10T17:19:00Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5639533851,144,50,5639520319,233,130,5639520217,286,0,5639520215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798848947,131,1,1,12,40,bsykw9d70ffqe9atosc92n1e9,1,15.3,67.5,2025-04-10T17:13:30.313Z,2025-04-10T17:13:34Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639520461,56,Back,5639520465,140,19.0,5639520469,141,71.7,5639520473,212,4.8,5639520477,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798848957,133,1,1,12,41,bsykw9d70ffqe9atosc92n1e9,1,30.2,77.9,2025-04-10T17:13:31.761Z,2025-04-10T17:13:35Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639520531,213,0.41,5639520527,141,85.0,5639520525,140,40.7,5639520523,56,Back,5639520529,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798848975,134,1,1,12,45,bsykw9d70ffqe9atosc92n1e9,1,58.1,84.4,2025-04-10T17:13:35.787Z,2025-04-10T17:13:37Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5639520609,212,18.0,5639520603,56,Center,5639520605,140,58.7,5639520611,213,4.75,5639520607,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849003,135,1,1,12,47,bsykw9d70ffqe9atosc92n1e9,1,58.8,57.8,2025-04-10T17:13:37.153Z,2025-04-10T17:14:00Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,1.0,,5639520783,141,61.5,5639520785,212,7.3,5639521459,210,15,5639521461,154,,5639520781,140,65.3,5639520779,56,Center,5639520787,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849005,136,15,1,12,50,bsykw9d70ffqe9atosc92n1e9,1,73.8,45.5,2025-04-10T17:13:40.857Z,2025-04-10T19:14:53Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639521483,102,53.4,5639520793,18,,5639521655,233,115,5639521379,20,,5639521479,55,135,5639521487,146,99.1,5639521475,29,,5639520795,56,Center,5639521489,147,50,5639521485,103,12.0,5639521477,154,,5639521473,76,,5639767637,23,,,,,,,,,,,,,,,,,,
2798849111,115,10,1,12,50,uqspd1bx7f6mq8ohj50u1k1k,1,4.8,48.8,2025-04-10T17:13:40.957Z,2025-04-10T17:14:05Z,8u1ii0vmhpub1p2gbsk1w7yzt,M. Lansing,,,5639521333,173,,5639521339,56,Back,5639521337,182,,5639521335,178,,5639521697,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849119,137,43,1,12,53,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-10T17:13:43.105Z,2025-04-10T17:14:04Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639521589,144,5,5639521393,233,114,5639521375,56,Center,5639521377,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849109,114,43,1,12,53,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-10T17:13:43.272Z,2025-04-10T17:14:09Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5639521329,56,Back,5639521919,144,5,5639521331,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849113,116,6,1,12,53,uqspd1bx7f6mq8ohj50u1k1k,0,2.6,43.8,2025-04-10T17:13:43.689Z,2025-04-10T19:33:10Z,8u1ii0vmhpub1p2gbsk1w7yzt,M. Lansing,,,5639521373,73,,5639522887,233,138,5639521371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849173,138,6,1,12,53,bsykw9d70ffqe9atosc92n1e9,1,97.4,56.2,2025-04-10T17:13:43.689Z,2025-04-10T19:33:09Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639521755,73,,5639522875,233,116,5639521753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849299,139,1,1,13,23,bsykw9d70ffqe9atosc92n1e9,0,99.5,99.5,2025-04-10T17:14:13.154Z,2025-04-10T17:14:19Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639522429,223,,5639522441,212,35.3,5639522433,140,85.3,5639522445,1,,5639522423,2,,5639522425,6,,5639522443,213,4.28,5639522431,56,Center,5639522437,141,52.4,5639522427,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849309,117,12,1,13,29,uqspd1bx7f6mq8ohj50u1k1k,1,7.2,57.2,2025-04-10T17:14:19.183Z,2025-04-10T17:14:22Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5639522533,167,,5639522507,212,11.8,5639522509,213,2.41,5639522503,140,0.0,5639522501,56,Back,5639522505,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849313,118,6,1,13,31,uqspd1bx7f6mq8ohj50u1k1k,0,4.6,62.2,2025-04-10T17:14:21.169Z,2025-04-10T17:14:27Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5639522621,233,140,5639522555,73,,5639522553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849319,140,6,1,13,31,bsykw9d70ffqe9atosc92n1e9,1,95.4,37.8,2025-04-10T17:14:21.169Z,2025-04-10T19:33:10Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639522597,233,118,5639522579,75,,5639522577,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849485,141,1,1,13,57,bsykw9d70ffqe9atosc92n1e9,0,99.5,0.5,2025-04-10T17:14:47.457Z,2025-04-10T17:14:49Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639523489,212,37.5,5639523483,56,Center,5639523481,224,,5639523477,6,,5639523485,140,86.0,5639523495,1,,5639523479,155,,5639523491,213,1.96,5639523475,2,,5639523487,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849497,119,12,1,14,0,uqspd1bx7f6mq8ohj50u1k1k,1,9.2,59.0,2025-04-10T17:14:50.127Z,2025-04-10T17:15:04Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5639523545,141,66.7,5639523541,56,Back,5639523543,140,35.8,5639523547,212,28.4,5639523561,15,,5639523551,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849543,142,1,1,14,5,bsykw9d70ffqe9atosc92n1e9,1,58.1,29.7,2025-04-10T17:14:56.081Z,2025-04-10T17:14:58Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5639523785,141,20.1,5639523787,212,8.1,5639523783,140,62.7,5639523779,56,Right,5639523789,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849555,143,1,1,14,8,bsykw9d70ffqe9atosc92n1e9,1,66.4,17.4,2025-04-10T17:14:58.417Z,2025-04-10T17:15:00Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639523853,141,19.1,5639523855,212,6.0,5639523857,213,0.19,5639523849,56,Right,5639523851,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849563,144,1,1,14,10,bsykw9d70ffqe9atosc92n1e9,1,77.8,14.6,2025-04-10T17:15:00.472Z,2025-04-10T17:15:02Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639523921,213,3.04,5639523915,140,72.1,5639523917,141,15.5,5639523919,212,6.0,5639523913,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849575,145,1,1,14,12,bsykw9d70ffqe9atosc92n1e9,1,70.8,15.0,2025-04-10T17:15:02.185Z,2025-04-10T17:15:04Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639524007,213,1.60,5639524005,212,9.8,5639524001,140,70.5,5639523999,56,Center,5639524003,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849579,146,1,1,14,13,bsykw9d70ffqe9atosc92n1e9,0,65.6,36.0,2025-04-10T17:15:04.032Z,2025-04-10T17:15:05Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5639524027,56,Center,5639524107,236,,5639524035,213,6.20,5639524113,286,,5639524109,233,120,5639524031,141,35.7,5639524029,140,68.0,5639524033,212,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849585,120,74,1,14,13,uqspd1bx7f6mq8ohj50u1k1k,1,26.6,66.9,2025-04-10T17:15:04.033Z,2025-04-10T19:33:35Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5639524125,233,146,5639524065,56,Back,5639524067,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849611,122,43,1,14,16,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-10T17:15:06.528Z,2025-04-10T17:15:12Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5639524233,285,0,5639524421,144,3,5639524231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849617,123,4,1,14,18,uqspd1bx7f6mq8ohj50u1k1k,1,36.8,58.2,2025-04-10T17:15:08.448Z,2025-04-10T17:15:14Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5639524303,233,147,5639524295,56,Back,5639524297,152,,5639524291,13,,5639524293,295,,5639524301,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849613,147,4,1,14,18,bsykw9d70ffqe9atosc92n1e9,0,63.2,41.8,2025-04-10T17:15:08.449Z,2025-04-10T19:33:01Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639524423,295,,5639524257,13,,5639524425,233,123,5639524265,152,,5639524259,56,Center,5639524273,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849743,124,1,1,14,38,uqspd1bx7f6mq8ohj50u1k1k,0,34.3,60.8,2025-04-10T17:15:28.631Z,2025-04-10T17:15:31Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5639525027,140,88.5,5639525125,189,,5639525019,5,,5639525035,1,,5639525021,155,,5639525031,212,62.9,5639525025,56,Center,5639525029,141,21.3,5639525033,213,5.84,5639525023,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849761,148,1,1,14,40,bsykw9d70ffqe9atosc92n1e9,1,15.5,77.8,2025-04-10T17:15:30.881Z,2025-04-10T17:15:32Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639525139,3,,5639525147,212,9.5,5639525145,141,64.3,5639525141,56,Back,5639525143,140,17.9,5639525149,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849777,125,83,1,14,44,uqspd1bx7f6mq8ohj50u1k1k,0,71.3,32.2,2025-04-10T17:15:34.167Z,2025-04-10T17:15:37Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5639525345,399,b2isr7ljn9jmt19iiweudegyy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849787,150,1,1,14,44,bsykw9d70ffqe9atosc92n1e9,1,21.2,66.7,2025-04-10T17:15:34.281Z,2025-04-10T17:15:36Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5639525311,212,17.2,5639525305,56,Back,5639525307,140,35.4,5639525313,213,0.52,5639525309,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849833,151,1,1,14,50,bsykw9d70ffqe9atosc92n1e9,1,64.4,81.1,2025-04-10T17:15:40.792Z,2025-04-10T17:15:43Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639525563,56,Left,5639525569,212,3.8,5639525567,141,83.8,5639525565,140,61.2,5639525571,213,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849853,152,1,1,14,53,bsykw9d70ffqe9atosc92n1e9,1,61.5,87.5,2025-04-10T17:15:43.122Z,2025-04-10T17:15:46Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5639525773,141,53.3,5639525769,56,Center,5639525775,212,23.6,5639525771,140,57.5,5639525781,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849885,153,1,1,14,55,bsykw9d70ffqe9atosc92n1e9,1,56.2,50.7,2025-04-10T17:15:45.880Z,2025-04-10T17:15:51Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639525947,56,Center,5639525959,213,5.15,5639525955,212,19.1,5639525951,141,25.2,5639525949,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849897,154,1,1,15,0,bsykw9d70ffqe9atosc92n1e9,0,63.8,26.1,2025-04-10T17:15:50.881Z,2025-04-10T17:15:52Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639526007,140,70.3,5639526005,56,Center,5639526011,212,6.8,5639526001,2,,5639526009,141,25.9,5639526013,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849895,126,61,1,15,1,uqspd1bx7f6mq8ohj50u1k1k,1,19.3,82.9,2025-04-10T17:15:51.312Z,2025-04-10T17:15:51Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5639525997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849911,127,12,1,15,2,uqspd1bx7f6mq8ohj50u1k1k,1,9.4,58.4,2025-04-10T17:15:52.431Z,2025-04-10T17:15:53Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5639526075,140,11.9,5639526077,141,74.5,5639526081,213,1.34,5639526073,56,Back,5639526079,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849945,128,12,1,15,3,uqspd1bx7f6mq8ohj50u1k1k,1,11.9,74.5,2025-04-10T17:15:53.415Z,2025-04-10T17:15:56Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5639526253,212,20.9,5639526247,56,Back,5639526251,141,67.9,5639526249,140,31.3,5639526257,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849917,155,8,1,15,4,bsykw9d70ffqe9atosc92n1e9,1,62.4,26.8,2025-04-10T17:15:54.337Z,2025-04-10T17:15:54Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639526115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849949,129,43,1,15,6,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-10T17:15:56.463Z,2025-04-10T17:16:01Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5639526277,56,Back,5639526517,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849971,156,4,1,15,7,bsykw9d70ffqe9atosc92n1e9,1,61.6,31.8,2025-04-10T17:15:58.062Z,2025-04-10T19:33:02Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639526425,13,,5639526431,265,,5639526429,152,,5639526427,56,Center,5639526465,233,130,5639527445,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798849965,130,4,1,15,7,uqspd1bx7f6mq8ohj50u1k1k,0,38.4,68.2,2025-04-10T17:15:58.063Z,2025-04-10T19:33:02Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5639526373,265,,5639526361,13,,5639526371,152,,5639526443,233,156,5639527417,285,,5639526367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850247,157,1,1,15,50,bsykw9d70ffqe9atosc92n1e9,0,65.3,30.7,2025-04-10T17:16:40.152Z,2025-04-10T20:04:07Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639527987,141,49.7,5639527979,155,,5639527991,213,0.43,5639527981,152,,5639527985,140,91.8,5639527977,5,,5639527989,212,30.7,5639527983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850251,131,12,1,15,50,uqspd1bx7f6mq8ohj50u1k1k,1,9.6,48.8,2025-04-10T17:16:40.824Z,2025-04-10T17:16:42Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5639528021,141,0.0,5639528017,56,Back,5639528025,213,5.02,5639528023,212,35.6,5639528081,167,,5639528039,15,,5639528019,140,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850261,132,5,1,15,52,uqspd1bx7f6mq8ohj50u1k1k,0,21.3,-1.0,2025-04-10T17:16:42.130Z,2025-04-11T17:27:28Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5639528067,347,,5639528065,56,Back,5639528253,233,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850289,158,5,1,15,52,bsykw9d70ffqe9atosc92n1e9,1,78.7,101.0,2025-04-10T17:16:42.130Z,2025-04-11T17:27:27Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639528217,56,Left,5639528249,233,132,5639528219,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850299,159,1,1,15,55,bsykw9d70ffqe9atosc92n1e9,1,75.2,100.0,2025-04-10T17:16:45.672Z,2025-04-10T17:16:47Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639528275,212,16.4,5639528271,140,86.8,5639528273,141,85.3,5639528269,56,Left,5639528267,107,,5639528277,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850325,160,1,1,15,57,bsykw9d70ffqe9atosc92n1e9,1,90.2,80.8,2025-04-10T17:16:47.769Z,2025-04-10T20:04:08Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5639528411,140,86.4,5639528415,212,6.2,5639528419,213,2.28,5639528409,56,Left,5639528413,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850349,161,1,1,16,1,bsykw9d70ffqe9atosc92n1e9,1,81.7,93.5,2025-04-10T17:16:51.136Z,2025-04-10T17:16:55Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639528541,56,Center,5639528545,141,68.4,5639528547,212,18.5,5639528549,213,4.32,5639528543,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850355,162,1,1,16,4,bsykw9d70ffqe9atosc92n1e9,1,74.4,63.4,2025-04-10T17:16:54.969Z,2025-04-10T17:16:57Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639528605,140,73.8,5639528611,213,4.68,5639528603,56,Center,5639528609,212,19.2,5639528607,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850385,163,1,1,16,7,bsykw9d70ffqe9atosc92n1e9,1,74.7,15.6,2025-04-10T17:16:57.168Z,2025-04-10T17:17:02Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639528751,1,,5639528737,2,,5639528747,212,36.9,5639528749,213,0.97,5639528743,140,94.6,5639528741,56,Center,5639528745,141,60.3,5639528739,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850401,164,1,1,16,12,bsykw9d70ffqe9atosc92n1e9,1,92.0,71.2,2025-04-10T17:17:02.513Z,2025-04-10T17:17:04Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639528803,141,57.3,5639528801,140,89.0,5639528805,212,10.0,5639528807,213,4.39,5639528799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850407,165,50,1,16,14,bsykw9d70ffqe9atosc92n1e9,1,89.6,56.2,2025-04-10T17:17:04.191Z,2025-04-10T17:17:15Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5639529143,233,133,5639528829,286,,5639528827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850451,133,7,1,16,14,uqspd1bx7f6mq8ohj50u1k1k,1,10.4,43.8,2025-04-10T17:17:04.192Z,2025-04-10T18:02:03Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5639529075,56,Back,5639529077,285,,5639529111,233,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850433,166,1,1,16,17,bsykw9d70ffqe9atosc92n1e9,1,79.4,89.4,2025-04-10T17:17:07.257Z,2025-04-10T17:17:10Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639528987,141,80.9,5639528985,140,74.6,5639528989,212,7.7,5639528991,213,4.00,5639528983,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850449,167,1,1,16,19,bsykw9d70ffqe9atosc92n1e9,1,74.8,81.8,2025-04-10T17:17:10.049Z,2025-04-10T17:17:11Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5639529063,56,Left,5639529069,212,7.4,5639529067,141,84.1,5639529065,140,67.9,5639529071,213,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850495,168,1,1,16,21,bsykw9d70ffqe9atosc92n1e9,1,64.9,83.9,2025-04-10T17:17:11.457Z,2025-04-10T17:17:16Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5639529321,140,62.8,5639529327,213,4.47,5639529325,212,9.1,5639529319,56,Center,5639529323,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850513,169,1,1,16,26,bsykw9d70ffqe9atosc92n1e9,1,62.8,70.9,2025-04-10T17:17:16.697Z,2025-04-10T17:17:18Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639529431,56,Left,5639529435,141,79.6,5639529439,213,1.01,5639529433,140,66.3,5639529437,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850527,170,1,1,16,28,bsykw9d70ffqe9atosc92n1e9,1,65.2,80.5,2025-04-10T17:17:18.609Z,2025-04-10T17:17:21Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639529503,140,62.2,5639529509,213,4.33,5639529507,212,8.4,5639529505,141,69.0,5639529501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850545,171,1,1,16,31,bsykw9d70ffqe9atosc92n1e9,1,60.7,64.0,2025-04-10T17:17:21.136Z,2025-04-10T17:17:24Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639529661,140,66.8,5639529665,212,11.0,5639529667,213,0.95,5639529659,56,Center,5639529663,141,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850549,172,1,1,16,33,bsykw9d70ffqe9atosc92n1e9,0,67.1,84.5,2025-04-10T17:17:24.017Z,2025-04-10T17:17:24Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639529705,56,Center,5639529715,212,7.1,5639529719,213,5.32,5639529713,141,75.9,5639529709,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
