id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2808550241,137,1,1,24,41,uqspd1bx7f6mq8ohj50u1k1k,1,56.9,70.0,2025-05-01T16:25:35.563Z,2025-05-01T16:25:38Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5692993509,5,,5692993519,212,16.2,5692993521,213,3.17,5692993517,141,69.3,5692993513,56,Back,5692993511,152,,5692993515,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550261,138,1,1,24,43,uqspd1bx7f6mq8ohj50u1k1k,1,41.5,69.3,2025-05-01T16:25:38.067Z,2025-05-01T16:25:42Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5692993677,140,38.7,5692993679,141,35.7,5692993681,212,23.0,5692993683,213,4.58,5692993675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550271,139,1,1,24,48,uqspd1bx7f6mq8ohj50u1k1k,1,38.9,35.7,2025-05-01T16:25:42.707Z,2025-05-01T16:25:44Z,6cu5njaghdntn0z9b1i6yb71m,I. Jeličić,,,5692993737,212,14.1,5692993731,56,Back,5692993733,140,46.8,5692993739,213,0.94,5692993735,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550293,140,1,1,24,49,uqspd1bx7f6mq8ohj50u1k1k,1,46.8,52.4,2025-05-01T16:25:43.819Z,2025-05-01T16:25:47Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5692993861,212,18.9,5692993863,213,2.60,5692993857,140,31.4,5692993855,56,Back,5692993859,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550301,141,1,1,24,52,uqspd1bx7f6mq8ohj50u1k1k,1,31.4,66.9,2025-05-01T16:25:47.163Z,2025-05-01T16:25:49Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5692993917,140,36.3,5692993921,212,17.8,5692993923,213,1.28,5692993915,56,Back,5692993919,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550325,142,1,1,24,54,uqspd1bx7f6mq8ohj50u1k1k,1,36.3,92.0,2025-05-01T16:25:48.851Z,2025-05-01T16:25:55Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5692994071,141,88.1,5692994069,140,55.2,5692994073,212,20.0,5692994075,213,6.15,5692994067,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550359,143,1,1,25,0,uqspd1bx7f6mq8ohj50u1k1k,1,46.3,88.7,2025-05-01T16:25:54.987Z,2025-05-01T16:26:00Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5692994309,56,Back,5692994317,213,3.74,5692994313,141,54.2,5692994311,140,13.5,5692994319,1,,5692994315,212,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550379,144,1,1,25,5,uqspd1bx7f6mq8ohj50u1k1k,1,14.7,53.9,2025-05-01T16:26:00.059Z,2025-05-01T16:26:03Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5692994409,56,Back,5692994417,213,0.30,5692994413,141,65.2,5692994411,140,38.4,5692994415,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550381,145,61,1,25,9,uqspd1bx7f6mq8ohj50u1k1k,1,34.9,57.8,2025-05-01T16:26:03.691Z,2025-05-01T16:26:04Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5692994425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550435,146,1,1,25,10,uqspd1bx7f6mq8ohj50u1k1k,1,33.3,45.1,2025-05-01T16:26:04.844Z,2025-05-01T16:26:13Z,15823p8n34f7coivq6wq687is,W. Igor,,,5692994731,56,Right,5692994737,212,33.8,5692994733,140,54.3,5692994735,141,7.4,5692994741,1,,5692994739,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550447,147,1,1,25,18,uqspd1bx7f6mq8ohj50u1k1k,1,65.4,11.6,2025-05-01T16:26:12.964Z,2025-05-01T16:26:16Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5692994845,213,2.56,5692994833,140,48.2,5692994837,141,29.2,5692994831,56,Back,5692994841,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550461,148,1,1,25,22,uqspd1bx7f6mq8ohj50u1k1k,1,51.0,32.1,2025-05-01T16:26:16.436Z,2025-05-01T16:26:18Z,6cu5njaghdntn0z9b1i6yb71m,I. Jeličić,,,5692994905,212,9.1,5692994903,141,44.6,5692994907,213,1.22,5692994901,140,54.0,5692994899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550481,149,1,1,25,24,uqspd1bx7f6mq8ohj50u1k1k,1,54.9,46.1,2025-05-01T16:26:18.668Z,2025-05-01T16:26:23Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5692995029,155,,5692995039,213,0.74,5692995033,140,84.3,5692995037,212,41.9,5692995031,56,Left,5692995035,141,87.7,5692995041,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550485,150,1,1,25,28,uqspd1bx7f6mq8ohj50u1k1k,0,86.8,88.6,2025-05-01T16:26:23.243Z,2025-05-01T16:26:25Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5692995045,2,,5692995055,212,17.0,5692995049,56,Center,5692995051,140,87.9,5692995053,141,63.7,5692995057,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550499,234,12,1,25,32,c7jgkxx1czv5etn7snf1r6p2m,1,10.3,36.1,2025-05-01T16:26:26.423Z,2025-05-01T16:26:28Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5692995161,167,,5692995135,141,0.0,5692995137,212,31.3,5692995131,56,Back,5692995133,140,27.1,5692995139,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550515,151,5,1,25,33,uqspd1bx7f6mq8ohj50u1k1k,1,76.0,102.0,2025-05-01T16:26:27.778Z,2025-05-01T16:58:45Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5692995221,56,Left,5692995223,347,,5692995289,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550501,235,5,1,25,33,c7jgkxx1czv5etn7snf1r6p2m,0,24.0,-2.0,2025-05-01T16:26:27.778Z,2025-05-01T16:58:45Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5692995295,233,151,5692995147,347,,5692995145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550547,152,1,1,25,39,uqspd1bx7f6mq8ohj50u1k1k,1,81.1,100.0,2025-05-01T16:26:33.691Z,2025-05-01T16:26:38Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5692995409,212,15.0,5692995411,213,5.40,5692995405,140,90.2,5692995403,56,Left,5692995407,141,85.0,5692995401,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550607,153,1,1,25,44,uqspd1bx7f6mq8ohj50u1k1k,1,90.7,87.2,2025-05-01T16:26:38.548Z,2025-05-01T16:26:47Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5692995699,140,75.9,5692995703,212,17.6,5692995701,141,75.0,5692995697,56,Center,5692995705,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550609,154,1,1,25,53,uqspd1bx7f6mq8ohj50u1k1k,1,92.8,86.3,2025-05-01T16:26:47.715Z,2025-05-01T16:26:49Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5692995709,56,Left,5692995717,213,2.90,5692995713,141,89.7,5692995711,140,83.8,5692995715,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550617,155,1,1,25,54,uqspd1bx7f6mq8ohj50u1k1k,1,83.8,89.7,2025-05-01T16:26:48.964Z,2025-05-01T16:26:50Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5692995753,141,90.8,5692995757,213,3.07,5692995751,140,74.0,5692995749,56,Left,5692995755,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550627,156,1,1,25,55,uqspd1bx7f6mq8ohj50u1k1k,1,74.0,90.8,2025-05-01T16:26:50.116Z,2025-05-01T16:26:52Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5692995827,56,Center,5692995835,213,3.94,5692995833,212,16.1,5692995831,141,73.8,5692995829,140,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550637,157,1,1,25,58,uqspd1bx7f6mq8ohj50u1k1k,1,63.3,73.8,2025-05-01T16:26:52.516Z,2025-05-01T16:26:55Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5692995895,56,Center,5692995903,213,5.03,5692995901,212,10.1,5692995899,141,59.7,5692995897,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550651,158,1,1,26,1,uqspd1bx7f6mq8ohj50u1k1k,1,67.2,59.3,2025-05-01T16:26:55.740Z,2025-05-01T16:26:58Z,15823p8n34f7coivq6wq687is,W. Igor,,,5692995975,56,Center,5692995979,141,35.7,5692995983,213,4.23,5692995981,212,18.2,5692995977,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550661,159,1,1,26,3,uqspd1bx7f6mq8ohj50u1k1k,1,62.4,35.1,2025-05-01T16:26:58.268Z,2025-05-01T16:27:00Z,6cu5njaghdntn0z9b1i6yb71m,I. Jeličić,,,5692996045,141,8.2,5692996049,213,5.25,5692996041,56,Right,5692996047,212,21.3,5692996043,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550675,160,1,1,26,6,uqspd1bx7f6mq8ohj50u1k1k,1,72.9,8.8,2025-05-01T16:27:00.700Z,2025-05-01T16:27:04Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5692996135,212,12.8,5692996133,141,20.1,5692996137,213,2.50,5692996131,140,63.1,5692996129,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550695,161,1,1,26,9,uqspd1bx7f6mq8ohj50u1k1k,1,62.4,27.4,2025-05-01T16:27:03.867Z,2025-05-01T16:27:07Z,6cu5njaghdntn0z9b1i6yb71m,I. Jeličić,,,5692996267,140,47.3,5692996265,56,Back,5692996269,141,57.5,5692996273,213,2.23,5692996271,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550703,162,1,1,26,13,uqspd1bx7f6mq8ohj50u1k1k,1,47.3,57.5,2025-05-01T16:27:07.755Z,2025-05-01T16:27:11Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5692996339,56,Back,5692996343,141,34.8,5692996347,213,4.54,5692996341,140,44.8,5692996345,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550705,163,1,1,26,16,uqspd1bx7f6mq8ohj50u1k1k,1,44.8,34.8,2025-05-01T16:27:10.819Z,2025-05-01T16:27:13Z,6cu5njaghdntn0z9b1i6yb71m,I. Jeličić,,,5692996359,140,57.0,5692996365,213,6.18,5692996363,212,12.9,5692996361,141,32.8,5692996357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550709,164,1,1,26,19,uqspd1bx7f6mq8ohj50u1k1k,0,57.0,32.8,2025-05-01T16:27:13.411Z,2025-05-01T16:27:16Z,15823p8n34f7coivq6wq687is,W. Igor,,,5692996397,213,5.52,5692996391,140,80.4,5692996393,141,0.0,5692996389,56,Right,5692996399,1,,5692996395,212,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550711,165,5,1,26,22,uqspd1bx7f6mq8ohj50u1k1k,0,79.4,-2.0,2025-05-01T16:27:16.449Z,2025-05-01T16:58:46Z,15823p8n34f7coivq6wq687is,W. Igor,,,5692996515,233,236,5692996403,56,Right,5692996405,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550731,236,5,1,26,22,c7jgkxx1czv5etn7snf1r6p2m,1,20.6,102.0,2025-05-01T16:27:16.449Z,2025-05-01T16:58:45Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5692996505,56,Back,5692996511,233,165,5692996507,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550733,237,1,1,26,30,c7jgkxx1czv5etn7snf1r6p2m,1,22.4,100.0,2025-05-01T16:27:25.336Z,2025-05-01T16:27:27Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5692996529,212,11.3,5692996531,213,4.34,5692996525,140,18.5,5692996527,141,86.5,5692996521,107,,5692996523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550757,238,1,1,26,32,c7jgkxx1czv5etn7snf1r6p2m,1,20.4,81.4,2025-05-01T16:27:26.607Z,2025-05-01T16:27:30Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5692996669,213,4.84,5692996665,141,48.1,5692996667,212,22.8,5692996661,56,Back,5692996663,140,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550775,239,1,1,26,36,c7jgkxx1czv5etn7snf1r6p2m,1,32.8,40.1,2025-05-01T16:27:30.599Z,2025-05-01T16:27:35Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5692996787,56,Back,5692996797,213,6.18,5692996793,212,11.4,5692996789,140,43.6,5692996791,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550793,240,1,1,26,41,c7jgkxx1czv5etn7snf1r6p2m,1,54.2,36.0,2025-05-01T16:27:35.528Z,2025-05-01T16:27:39Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5692996891,56,Center,5692996897,141,57.3,5692996895,140,52.0,5692996901,213,1.73,5692996899,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550795,241,1,1,26,44,c7jgkxx1czv5etn7snf1r6p2m,1,57.2,60.2,2025-05-01T16:27:39.311Z,2025-05-01T16:27:43Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5692996937,213,0.69,5692996933,141,70.3,5692996931,140,65.2,5692996929,56,Center,5692996935,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550803,242,1,1,26,48,c7jgkxx1czv5etn7snf1r6p2m,1,64.4,75.1,2025-05-01T16:27:43.215Z,2025-05-01T16:27:44Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5692996957,56,Center,5692996965,213,4.09,5692996959,140,57.8,5692996961,141,60.9,5692996963,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550815,243,1,1,26,50,c7jgkxx1czv5etn7snf1r6p2m,1,57.8,60.9,2025-05-01T16:27:44.527Z,2025-05-01T16:27:47Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5692997017,140,60.6,5692997015,56,Center,5692997021,212,10.9,5692997023,213,4.98,5692997019,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550827,244,1,1,26,52,c7jgkxx1czv5etn7snf1r6p2m,1,62.3,43.6,2025-05-01T16:27:46.999Z,2025-05-01T16:27:50Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5692997079,212,29.6,5692997077,141,8.6,5692997073,56,Right,5692997075,140,79.1,5692997081,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550833,245,1,1,26,56,c7jgkxx1czv5etn7snf1r6p2m,1,84.7,12.9,2025-05-01T16:27:50.623Z,2025-05-01T16:27:52Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5692997113,56,Center,5692997117,141,25.0,5692997115,140,79.4,5692997119,212,9.9,5692997121,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550837,246,1,1,26,57,c7jgkxx1czv5etn7snf1r6p2m,1,79.4,25.5,2025-05-01T16:27:52.287Z,2025-05-01T16:27:54Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5692997153,213,3.42,5692997151,212,8.2,5692997149,141,22.2,5692997147,140,71.9,5692997145,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550841,247,1,1,27,0,c7jgkxx1czv5etn7snf1r6p2m,0,71.9,22.2,2025-05-01T16:27:54.535Z,2025-05-01T16:27:55Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5692997177,141,49.3,5692997173,56,Center,5692997171,155,,5692997175,140,86.4,5692997181,213,0.88,5692997179,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550839,166,12,1,27,0,uqspd1bx7f6mq8ohj50u1k1k,1,12.4,54.3,2025-05-01T16:27:54.788Z,2025-05-01T16:27:58Z,6cu5njaghdntn0z9b1i6yb71m,I. Jeličić,,,5692997187,15,,5692997163,141,57.5,5692997167,213,0.14,5692997161,140,27.4,5692997165,212,15.9,5692997159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550857,248,1,1,27,2,c7jgkxx1czv5etn7snf1r6p2m,0,74.9,50.7,2025-05-01T16:27:57.064Z,2025-05-01T16:27:57Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5692997253,3,,5692997257,140,76.3,5692997255,56,Center,5692997263,213,1.33,5692997261,212,6.2,5692997259,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550865,167,1,1,27,4,uqspd1bx7f6mq8ohj50u1k1k,0,21.1,37.3,2025-05-01T16:27:58.428Z,2025-05-01T16:28:00Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5692997309,141,18.9,5692997315,1,,5692997307,140,41.4,5692997303,157,,5692997305,56,Back,5692997311,212,24.7,5692997313,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550889,249,1,1,27,9,c7jgkxx1czv5etn7snf1r6p2m,1,79.7,95.4,2025-05-01T16:28:03.415Z,2025-05-01T16:28:08Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5692997437,140,75.9,5692997435,56,Left,5692997441,212,9.6,5692997443,213,4.28,5692997439,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550903,250,1,1,27,13,c7jgkxx1czv5etn7snf1r6p2m,1,84.6,92.8,2025-05-01T16:28:07.847Z,2025-05-01T16:29:23Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5692997561,155,,5692997567,141,13.7,5692997563,56,Right,5692997565,140,97.3,5692997559,2,,5692997573,1,,5692997569,212,55.4,5692997571,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808551135,262,50,1,27,20,c7jgkxx1czv5etn7snf1r6p2m,1,91.2,8.3,2025-05-01T16:28:14.759Z,2025-05-01T16:29:11Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5692998891,286,,5692998889,56,Right,5692998971,233,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550923,168,7,1,27,20,uqspd1bx7f6mq8ohj50u1k1k,1,8.8,91.7,2025-05-01T16:28:14.760Z,2025-05-01T16:29:17Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5692998967,233,262,5692997653,167,,5692997657,285,,5692997655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550927,169,5,1,27,21,uqspd1bx7f6mq8ohj50u1k1k,0,11.0,101.7,2025-05-01T16:28:15.656Z,2025-05-01T16:58:47Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5692999003,233,251,5692997681,347,,5692997679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550935,251,5,1,27,21,c7jgkxx1czv5etn7snf1r6p2m,1,89.0,-1.7,2025-05-01T16:28:15.656Z,2025-05-01T16:58:46Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5692997797,347,,5692997705,56,Right,5692998999,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550957,252,1,1,27,27,c7jgkxx1czv5etn7snf1r6p2m,1,77.7,0.0,2025-05-01T16:28:22.022Z,2025-05-01T16:52:59Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5692997845,213,2.28,5692997837,56,Right,5692997841,141,15.8,5692997843,212,15.1,5692997835,107,,5692997839,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808556721,462,1,1,27,29,c7jgkxx1czv5etn7snf1r6p2m,1,74.8,12.9,2025-05-01T16:28:23.383Z,2025-05-01T16:52:58Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5693032259,140,54.7,5693032265,213,3.11,5693032261,141,13.8,5693032263,212,21.1,5693032257,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550959,253,1,1,27,30,c7jgkxx1czv5etn7snf1r6p2m,1,68.4,15.8,2025-05-01T16:28:24.583Z,2025-05-01T16:28:25Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5692997865,212,28.4,5692997859,56,Center,5692997861,140,59.3,5692997867,213,1.91,5692997863,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550969,254,1,1,27,31,c7jgkxx1czv5etn7snf1r6p2m,1,59.3,55.2,2025-05-01T16:28:25.455Z,2025-05-01T16:28:28Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5692997939,212,28.1,5692997941,213,1.10,5692997935,140,71.5,5692997933,56,Left,5692997937,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550987,255,1,1,27,36,c7jgkxx1czv5etn7snf1r6p2m,1,69.9,90.3,2025-05-01T16:28:30.719Z,2025-05-01T16:28:33Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5692998019,56,Center,5692998021,140,76.0,5692998027,213,5.24,5692998023,141,74.1,5692998025,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550985,170,83,1,27,38,uqspd1bx7f6mq8ohj50u1k1k,0,33.8,18.5,2025-05-01T16:28:33.356Z,2025-05-01T16:28:37Z,15823p8n34f7coivq6wq687is,W. Igor,,,5692998115,399,qer4hblafo04av0aajfecclx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808550997,256,1,1,27,39,c7jgkxx1czv5etn7snf1r6p2m,1,73.2,91.2,2025-05-01T16:28:33.662Z,2025-05-01T16:28:35Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5692998069,212,6.4,5692998071,213,2.98,5692998063,56,Left,5692998067,141,92.7,5692998065,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808551003,257,1,1,27,41,c7jgkxx1czv5etn7snf1r6p2m,1,63.8,97.3,2025-05-01T16:28:35.479Z,2025-05-01T16:53:37Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5692998087,141,69.9,5692998083,56,Center,5692998085,140,59.8,5692998091,213,4.49,5692998089,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808556833,463,1,1,27,43,c7jgkxx1czv5etn7snf1r6p2m,1,60.8,66.9,2025-05-01T16:28:37.383Z,2025-05-01T16:53:36Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5693032949,213,4.66,5693032945,141,37.1,5693032943,140,59.8,5693032947,212,20.3,5693032941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808551041,258,1,1,27,49,c7jgkxx1czv5etn7snf1r6p2m,1,68.8,39.4,2025-05-01T16:28:43.935Z,2025-05-01T16:28:45Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5692998309,140,70.0,5692998307,56,Right,5692998315,213,4.81,5692998313,212,13.4,5692998311,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808551057,259,1,1,27,51,c7jgkxx1czv5etn7snf1r6p2m,1,70.0,19.8,2025-05-01T16:28:45.632Z,2025-05-01T16:28:50Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5692998395,212,20.3,5692998397,213,6.01,5692998389,56,Right,5692998393,141,11.7,5692998391,140,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808551059,260,43,1,27,55,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-01T16:28:50.319Z,2025-05-01T16:28:54Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5692998513,144,61,5692998401,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808551061,261,4,1,27,56,c7jgkxx1czv5etn7snf1r6p2m,1,86.7,15.8,2025-05-01T16:28:51.279Z,2025-05-01T16:58:18Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5692998423,13,,5692998427,152,,5692998425,56,Right,5692998493,233,171,5692998431,286,,5692998429,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808551065,171,4,1,27,56,uqspd1bx7f6mq8ohj50u1k1k,0,13.3,84.2,2025-05-01T16:28:51.280Z,2025-05-01T16:58:19Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5692998489,265,,5692998491,285,,5692998497,233,261,5692998483,13,,5692998487,152,,5692998485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
