id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value
2820373451,176,1,1,14,23,80hgdmpkvdrhw1ge9nks2kxvy,1,26.7,33.7,2025-05-31T17:00:52.953Z,2025-05-31T17:00:58Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5758376411,141,62.1,5758376415,213,2.28,5758376413,212,25.4,5758376409,140,11.0,5758376407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373455,177,1,1,14,28,80hgdmpkvdrhw1ge9nks2kxvy,0,25.6,71.1,2025-05-31T17:00:58.194Z,2025-05-31T17:01:00Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5758376435,155,,5758376441,141,70.3,5758376445,213,6.27,5758376443,212,52.6,5758376437,56,Center,5758376439,140,75.7,5758376447,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373461,113,1,1,14,30,8q6cv8g4bd3xdl7m88kll16na,1,30.9,16.1,2025-05-31T17:01:00.130Z,2025-05-31T17:01:02Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5758376517,213,0.00,5758376507,3,,5758376509,56,Back,5758376511,140,48.9,5758376513,141,16.2,5758376515,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373493,115,1,1,14,33,8q6cv8g4bd3xdl7m88kll16na,1,42.4,12.2,2025-05-31T17:01:03.162Z,2025-05-31T17:01:10Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5758376691,141,8.3,5758376693,212,24.4,5758376695,213,6.17,5758376689,140,65.5,5758376687,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373507,116,1,1,14,40,8q6cv8g4bd3xdl7m88kll16na,1,82.7,9.8,2025-05-31T17:01:10.338Z,2025-05-31T17:01:12Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5758376759,140,68.4,5758376757,56,Right,5758376761,141,14.7,5758376765,213,2.92,5758376763,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373517,117,1,1,14,42,8q6cv8g4bd3xdl7m88kll16na,1,67.4,15.0,2025-05-31T17:01:12.330Z,2025-05-31T17:01:14Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5758376815,213,2.47,5758376813,212,15.5,5758376811,141,29.2,5758376807,56,Center,5758376809,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373533,118,1,1,14,44,8q6cv8g4bd3xdl7m88kll16na,1,56.0,30.4,2025-05-31T17:01:13.874Z,2025-05-31T17:01:16Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5758376917,140,67.7,5758376919,141,13.8,5758376921,212,16.7,5758376923,213,5.54,5758376915,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373547,119,1,1,14,47,8q6cv8g4bd3xdl7m88kll16na,1,64.7,15.2,2025-05-31T17:01:16.674Z,2025-05-31T17:01:21Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5758377017,141,4.3,5758377013,56,Right,5758377015,140,76.3,5758377019,212,14.3,5758377021,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373549,120,1,1,14,51,8q6cv8g4bd3xdl7m88kll16na,1,71.9,9.4,2025-05-31T17:01:20.818Z,2025-05-31T17:01:21Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5758377025,56,Center,5758377031,212,9.6,5758377033,213,2.06,5758377029,141,21.9,5758377027,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373557,121,1,1,14,52,8q6cv8g4bd3xdl7m88kll16na,1,67.3,21.6,2025-05-31T17:01:21.666Z,2025-05-31T17:01:23Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5758377069,56,Right,5758377073,141,7.7,5758377075,212,13.7,5758377071,140,57.9,5758377077,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373565,122,1,1,14,53,8q6cv8g4bd3xdl7m88kll16na,1,58.0,8.8,2025-05-31T17:01:23.146Z,2025-05-31T17:01:26Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5758377131,140,46.0,5758377129,56,Back,5758377135,212,15.9,5758377137,213,2.48,5758377133,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373575,123,1,1,14,56,8q6cv8g4bd3xdl7m88kll16na,1,45.5,23.1,2025-05-31T17:01:26.122Z,2025-05-31T17:01:28Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5758377179,140,45.1,5758377177,56,Back,5758377181,141,57.2,5758377183,212,23.2,5758377185,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373597,124,1,1,14,59,8q6cv8g4bd3xdl7m88kll16na,1,45.1,55.2,2025-05-31T17:01:28.474Z,2025-05-31T17:01:32Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5758377301,213,4.42,5758377293,56,Back,5758377297,141,31.5,5758377295,140,40.5,5758377299,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373601,125,1,1,15,2,8q6cv8g4bd3xdl7m88kll16na,0,36.8,16.4,2025-05-31T17:01:32.283Z,2025-05-31T17:01:35Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5758377327,212,5.1,5758377329,213,0.01,5758377321,56,Back,5758377397,236,,5758377403,286,,5758377399,233,178,5758377323,140,41.7,5758377325,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373613,178,74,1,15,2,80hgdmpkvdrhw1ge9nks2kxvy,1,58.9,88.7,2025-05-31T17:01:32.284Z,2025-05-31T17:47:30Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5758377393,56,Left,5758377395,285,,5758377405,233,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373693,126,5,1,15,5,8q6cv8g4bd3xdl7m88kll16na,1,43.8,-1.5,2025-05-31T17:01:34.746Z,2025-05-31T17:48:18Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5758377791,347,,5758377789,56,Back,5758377799,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373621,179,5,1,15,5,80hgdmpkvdrhw1ge9nks2kxvy,0,56.2,101.5,2025-05-31T17:01:34.746Z,2025-05-31T17:48:19Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5758377453,347,,5758377819,233,126,5758377451,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373701,127,1,1,15,19,8q6cv8g4bd3xdl7m88kll16na,1,57.9,0.0,2025-05-31T17:01:48.714Z,2025-05-31T17:01:50Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5758377829,56,Right,5758377827,107,,5758377837,213,0.71,5758377831,140,68.8,5758377833,141,12.5,5758377835,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373707,128,1,1,15,20,8q6cv8g4bd3xdl7m88kll16na,1,68.0,12.8,2025-05-31T17:01:49.866Z,2025-05-31T17:01:51Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5758377847,140,63.9,5758377849,141,8.9,5758377853,213,3.69,5758377845,56,Right,5758377851,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373709,129,1,1,15,21,8q6cv8g4bd3xdl7m88kll16na,0,63.9,8.9,2025-05-31T17:01:50.928Z,2025-05-31T17:01:52Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5758377871,212,16.4,5758377867,140,79.2,5758377873,213,0.19,5758377865,56,Right,5758377869,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373745,181,1,1,15,24,80hgdmpkvdrhw1ge9nks2kxvy,1,26.7,83.9,2025-05-31T17:01:53.686Z,2025-05-31T17:01:57Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5758378029,141,67.8,5758378027,140,33.2,5758378025,56,Back,5758378031,212,12.9,5758378033,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373759,182,1,1,15,27,80hgdmpkvdrhw1ge9nks2kxvy,0,33.5,64.0,2025-05-31T17:01:56.963Z,2025-05-31T17:01:58Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5758378115,213,0.26,5758378113,212,41.1,5758378105,155,,5758378111,141,79.7,5758378109,140,71.3,5758378117,1,,5758378107,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373773,130,1,1,15,29,8q6cv8g4bd3xdl7m88kll16na,1,28.7,21.2,2025-05-31T17:01:58.523Z,2025-05-31T17:02:00Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5758378191,213,0.61,5758378183,56,Back,5758378185,140,36.1,5758378181,3,,5758378189,212,9.5,5758378187,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373817,132,1,1,15,32,8q6cv8g4bd3xdl7m88kll16na,1,28.6,41.2,2025-05-31T17:02:02.331Z,2025-05-31T17:02:07Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5758378381,212,25.3,5758378375,56,Back,5758378383,213,1.40,5758378379,141,77.9,5758378377,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373819,133,1,1,15,38,8q6cv8g4bd3xdl7m88kll16na,1,60.5,87.2,2025-05-31T17:02:07.739Z,2025-05-31T17:02:09Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5758378395,56,Left,5758378401,212,7.0,5758378397,140,66.3,5758378403,213,0.53,5758378399,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373839,134,1,1,15,39,8q6cv8g4bd3xdl7m88kll16na,1,66.0,92.4,2025-05-31T17:02:09.059Z,2025-05-31T17:02:13Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5758378539,140,39.9,5758378537,56,Back,5758378541,141,78.1,5758378543,212,29.1,5758378545,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373887,135,1,1,15,43,8q6cv8g4bd3xdl7m88kll16na,1,33.6,70.0,2025-05-31T17:02:13.171Z,2025-05-31T17:02:20Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5758378769,56,Back,5758378775,212,20.0,5758378773,141,41.0,5758378771,140,36.5,5758378777,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373911,136,1,1,15,50,8q6cv8g4bd3xdl7m88kll16na,1,44.0,41.8,2025-05-31T17:02:20.027Z,2025-05-31T17:02:23Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5758378891,56,Center,5758378899,213,0.40,5758378895,141,50.7,5758378897,212,15.4,5758378893,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373919,137,50,1,15,54,8q6cv8g4bd3xdl7m88kll16na,1,56.2,55.0,2025-05-31T17:02:23.730Z,2025-05-31T19:39:24Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5758378933,56,Center,5758379019,233,184,5758378935,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373927,184,7,1,15,54,80hgdmpkvdrhw1ge9nks2kxvy,1,43.8,45.0,2025-05-31T17:02:23.731Z,2025-05-31T17:47:17Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5758378973,285,,5758379001,233,137,5758378971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373941,186,1,1,15,57,80hgdmpkvdrhw1ge9nks2kxvy,1,38.3,46.7,2025-05-31T17:02:26.627Z,2025-05-31T19:37:36Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5758379029,212,12.4,5758379031,213,0.32,5758379025,140,49.5,5758379027,141,52.5,5758379023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820383947,445,1,1,15,58,80hgdmpkvdrhw1ge9nks2kxvy,0,46.4,50.1,2025-05-31T17:02:28.229Z,2025-05-31T17:28:30Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5758435733,141,56.2,5758435737,213,1.10,5758435735,212,4.6,5758435731,140,48.4,5758435729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373947,138,61,1,15,59,8q6cv8g4bd3xdl7m88kll16na,1,51.6,40.1,2025-05-31T17:02:29.363Z,2025-05-31T19:38:14Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5758379043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373957,187,1,1,16,0,80hgdmpkvdrhw1ge9nks2kxvy,1,54.2,55.5,2025-05-31T17:02:30.002Z,2025-05-31T19:37:40Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5758379109,141,70.9,5758379107,140,60.3,5758379105,56,Center,5758379113,213,1.02,5758379111,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373969,188,1,1,16,4,80hgdmpkvdrhw1ge9nks2kxvy,1,68.9,75.3,2025-05-31T17:02:33.539Z,2025-05-31T17:02:35Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5758379191,140,64.3,5758379189,56,Left,5758379193,141,87.7,5758379197,213,2.09,5758379195,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373985,189,1,1,16,6,80hgdmpkvdrhw1ge9nks2kxvy,1,65.8,86.6,2025-05-31T17:02:35.683Z,2025-05-31T17:20:18Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,1.0,,5758379265,56,Center,5758379527,210,13,5758379269,141,64.0,5758379267,140,71.4,5758379273,213,5.08,5758379271,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820373989,190,13,1,16,8,80hgdmpkvdrhw1ge9nks2kxvy,1,79.4,71.1,2025-05-31T17:02:38.404Z,2025-05-31T17:20:19Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5758422113,215,,5758379547,230,99.1,5758379425,20,,5758379543,102,41.3,5758379545,103,33.3,5758379533,84,,5758379535,29,,5758379307,56,Center,5758379549,231,52.9,5758379539,55,189,5758379305,18,,5758379303,22,,,,,,,,,,,,,,,,
2820374077,139,5,1,16,11,8q6cv8g4bd3xdl7m88kll16na,1,-0.7,58.2,2025-05-31T17:02:41.196Z,2025-05-31T17:48:19Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5758379779,346,,5758379777,56,Back,5758379783,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374017,191,5,1,16,11,80hgdmpkvdrhw1ge9nks2kxvy,0,100.7,41.8,2025-05-31T17:02:41.196Z,2025-05-31T17:48:19Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5758379801,233,139,5758379413,346,,5758379411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374107,140,1,1,16,32,8q6cv8g4bd3xdl7m88kll16na,1,3.3,60.5,2025-05-31T17:03:02.251Z,2025-05-31T17:03:03Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5758379949,237,,5758379939,140,3.4,5758379937,56,Back,5758379945,213,4.74,5758379943,212,3.5,5758379941,141,55.4,5758379935,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374111,141,1,1,16,33,8q6cv8g4bd3xdl7m88kll16na,1,3.9,54.8,2025-05-31T17:03:03.308Z,2025-05-31T17:03:05Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5758379959,213,1.41,5758379957,212,15.6,5758379955,141,77.5,5758379953,140,6.3,5758379951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374131,142,1,1,16,36,8q6cv8g4bd3xdl7m88kll16na,1,6.6,78.4,2025-05-31T17:03:05.548Z,2025-05-31T17:03:09Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5758380075,140,26.8,5758380081,213,0.27,5758380077,141,86.9,5758380073,56,Back,5758380079,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374143,143,1,1,16,39,8q6cv8g4bd3xdl7m88kll16na,1,22.5,80.8,2025-05-31T17:03:08.796Z,2025-05-31T17:03:12Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5758380117,56,Back,5758380119,140,11.7,5758380121,141,91.5,5758380125,213,2.57,5758380123,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374133,192,83,1,16,39,80hgdmpkvdrhw1ge9nks2kxvy,0,49.4,22.8,2025-05-31T17:03:09.131Z,2025-05-31T17:09:57Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5758380163,399,uw1y94hwwthwor4cohho58gk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374149,144,1,1,16,42,8q6cv8g4bd3xdl7m88kll16na,0,13.0,92.3,2025-05-31T17:03:11.980Z,2025-05-31T17:03:12Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5758380155,212,27.5,5758380153,141,84.1,5758380145,155,,5758380157,213,6.08,5758380147,56,Back,5758380149,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374157,193,8,1,16,44,80hgdmpkvdrhw1ge9nks2kxvy,1,59.2,18.0,2025-05-31T17:03:13.691Z,2025-05-31T17:03:13Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5758380181,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374163,145,1,1,16,44,8q6cv8g4bd3xdl7m88kll16na,0,35.3,92.7,2025-05-31T17:03:14.147Z,2025-05-31T17:03:56Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5758380217,141,79.7,5758380213,56,Back,5758380215,140,38.0,5758380219,212,9.3,5758380221,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374173,194,43,1,16,46,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-31T17:03:15.747Z,2025-05-31T17:03:48Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5758380265,285,0,5758381053,144,74,5758380263,56,Right,5758380295,233,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374187,195,1,1,16,47,80hgdmpkvdrhw1ge9nks2kxvy,1,61.3,24.1,2025-05-31T17:03:16.859Z,2025-05-31T17:09:54Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5758380333,213,3.08,5758380331,212,20.4,5758380325,56,Back,5758380329,141,25.8,5758380327,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374199,196,1,1,16,48,80hgdmpkvdrhw1ge9nks2kxvy,1,36.0,21.8,2025-05-31T17:03:18.107Z,2025-05-31T17:03:22Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5758380401,212,11.0,5758380403,213,1.59,5758380399,141,37.9,5758380397,140,35.8,5758380395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374207,197,1,1,16,54,80hgdmpkvdrhw1ge9nks2kxvy,1,38.6,53.6,2025-05-31T17:03:23.419Z,2025-05-31T17:03:24Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5758380459,213,6.06,5758380457,212,7.0,5758380451,56,Back,5758380453,140,45.1,5758380455,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374217,198,1,1,16,54,80hgdmpkvdrhw1ge9nks2kxvy,1,45.1,51.3,2025-05-31T17:03:24.395Z,2025-05-31T17:09:49Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5758380531,141,59.0,5758380535,213,2.78,5758380533,212,14.6,5758380529,140,32.1,5758380527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374229,199,1,1,16,58,80hgdmpkvdrhw1ge9nks2kxvy,1,41.5,60.6,2025-05-31T17:03:27.875Z,2025-05-31T17:03:30Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5758380609,213,5.72,5758380607,212,14.0,5758380603,140,52.8,5758380605,141,49.6,5758380601,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374233,200,1,1,17,0,80hgdmpkvdrhw1ge9nks2kxvy,1,50.9,49.3,2025-05-31T17:03:29.812Z,2025-05-31T17:03:32Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5758380637,212,15.1,5758380639,213,3.33,5758380633,140,36.8,5758380635,141,45.2,5758380631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374243,201,1,1,17,2,80hgdmpkvdrhw1ge9nks2kxvy,1,44.1,45.4,2025-05-31T17:03:31.764Z,2025-05-31T17:03:35Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5758380715,56,Center,5758380721,212,19.0,5758380723,213,0.67,5758380717,140,58.3,5758380719,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374253,202,1,1,17,5,80hgdmpkvdrhw1ge9nks2kxvy,1,57.7,57.5,2025-05-31T17:03:34.867Z,2025-05-31T17:03:38Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5758380781,56,Center,5758380783,140,56.1,5758380785,141,62.4,5758380789,213,2.04,5758380787,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374265,203,1,1,17,9,80hgdmpkvdrhw1ge9nks2kxvy,0,55.2,71.5,2025-05-31T17:03:38.612Z,2025-05-31T17:03:42Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5758380881,141,86.2,5758380875,155,,5758380885,213,0.20,5758380883,212,49.3,5758380877,56,Left,5758380879,140,100.0,5758380887,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374359,146,5,1,17,12,8q6cv8g4bd3xdl7m88kll16na,1,-1.2,12.9,2025-05-31T17:03:42.072Z,2025-05-31T17:48:20Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5758381337,233,204,5758381295,346,,5758381293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374325,204,5,1,17,12,80hgdmpkvdrhw1ge9nks2kxvy,0,101.2,87.1,2025-05-31T17:03:42.072Z,2025-05-31T17:48:20Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5758381367,233,146,5758381151,346,,5758381149,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374441,147,1,1,17,37,8q6cv8g4bd3xdl7m88kll16na,0,4.7,57.8,2025-05-31T17:04:06.822Z,2025-05-31T17:04:07Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5758381745,140,53.9,5758381743,56,Center,5758381751,213,6.01,5758381741,124,,5758381755,74,,5758381753,1,,5758381747,141,36.4,5758381749,212,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374471,148,4,1,17,39,8q6cv8g4bd3xdl7m88kll16na,1,63.3,35.3,2025-05-31T17:04:08.683Z,2025-05-31T17:29:00Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5758382049,233,205,5758381997,13,,5758381999,295,,5758382007,189,,5758382001,56,Center,5758382005,286,,5758382003,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374497,205,4,1,17,39,80hgdmpkvdrhw1ge9nks2kxvy,0,36.7,64.7,2025-05-31T17:04:08.684Z,2025-05-31T17:29:00Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5758382043,56,Back,5758382045,152,,5758382187,189,,5758382039,13,,5758382081,233,148,5758382047,285,,5758436595,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374543,149,1,1,17,50,8q6cv8g4bd3xdl7m88kll16na,1,60.1,34.9,2025-05-31T17:04:20.284Z,2025-05-31T17:04:21Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5758382317,212,24.4,5758382307,5,,5758382319,213,2.34,5758382309,152,,5758382311,56,Back,5758382313,140,44.0,5758382315,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374561,150,1,1,17,51,8q6cv8g4bd3xdl7m88kll16na,1,43.0,60.8,2025-05-31T17:04:21.221Z,2025-05-31T17:04:24Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5758382377,141,34.5,5758382381,213,4.44,5758382375,140,38.3,5758382373,56,Back,5758382379,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374563,151,1,1,17,54,8q6cv8g4bd3xdl7m88kll16na,1,35.7,33.1,2025-05-31T17:04:24.053Z,2025-05-31T17:04:26Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5758382391,212,16.3,5758382385,56,Back,5758382393,213,4.96,5758382389,141,9.8,5758382387,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374585,152,1,1,17,57,8q6cv8g4bd3xdl7m88kll16na,1,39.1,10.0,2025-05-31T17:04:26.461Z,2025-05-31T17:04:30Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5758382501,56,Right,5758382505,141,9.8,5758382503,140,57.7,5758382509,213,6.28,5758382507,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374623,153,1,1,18,1,8q6cv8g4bd3xdl7m88kll16na,1,54.5,6.8,2025-05-31T17:04:30.693Z,2025-05-31T17:04:35Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5758382655,141,9.1,5758382653,140,34.0,5758382651,56,Back,5758382659,213,3.07,5758382657,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
