id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818221391,131,1,1,18,46,e5txudmuc2qpc460bs4lb5aff,1,54.3,27.9,2025-05-24T14:19:47.382Z,2025-05-24T14:19:49Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5746368671,56,Center,5746368673,140,60.5,5746368675,141,32.4,5746368679,213,0.44,5746368677,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221411,132,1,1,18,48,e5txudmuc2qpc460bs4lb5aff,1,58.9,31.8,2025-05-24T14:19:48.965Z,2025-05-24T14:19:50Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5746368769,140,49.5,5746368775,213,3.52,5746368767,56,Back,5746368773,212,10.6,5746368771,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221459,133,1,1,18,49,e5txudmuc2qpc460bs4lb5aff,1,49.5,26.1,2025-05-24T14:19:50.278Z,2025-05-24T14:19:54Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5746368979,140,47.9,5746368981,141,51.8,5746368977,56,Back,5746368987,213,1.67,5746368983,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221507,134,1,1,18,54,e5txudmuc2qpc460bs4lb5aff,1,55.3,47.9,2025-05-24T14:19:54.694Z,2025-05-24T14:19:58Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5746369215,212,14.6,5746369213,141,27.1,5746369211,140,52.0,5746369209,56,Center,5746369217,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221577,135,1,1,18,57,e5txudmuc2qpc460bs4lb5aff,1,54.4,31.6,2025-05-24T14:19:58.502Z,2025-05-24T14:20:04Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5746369657,56,Center,5746369659,140,51.1,5746369663,212,14.2,5746369665,213,1.82,5746369661,141,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221603,136,1,1,19,3,e5txudmuc2qpc460bs4lb5aff,1,56.0,51.8,2025-05-24T14:20:03.894Z,2025-05-24T14:20:06Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5746369791,213,1.85,5746369789,212,14.6,5746369787,141,72.4,5746369785,140,52.2,5746369783,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221613,137,1,1,19,6,e5txudmuc2qpc460bs4lb5aff,1,54.9,77.0,2025-05-24T14:20:06.613Z,2025-05-24T14:20:07Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5746369827,56,Left,5746369829,140,61.9,5746369835,213,1.06,5746369833,212,15.2,5746369831,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221653,138,1,1,19,7,e5txudmuc2qpc460bs4lb5aff,1,61.9,96.5,2025-05-24T14:20:07.751Z,2025-05-24T14:20:09Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5746370029,213,6.27,5746370027,212,13.3,5746370025,141,96.2,5746370023,140,74.6,5746370021,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221691,139,3,1,19,9,e5txudmuc2qpc460bs4lb5aff,1,75.2,95.3,2025-05-24T14:20:09.699Z,2025-05-24T14:42:33Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5746370297,233,200,5746370287,286,,5746370285,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221647,200,45,1,19,9,eujf9nqky8c5jnahb2f76m86o,0,24.8,4.7,2025-05-24T14:20:09.699Z,2025-05-24T14:42:33Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5746370003,56,Back,5746370005,285,,5746370347,233,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221707,140,3,1,19,12,e5txudmuc2qpc460bs4lb5aff,0,96.4,81.0,2025-05-24T14:20:13.031Z,2025-05-24T14:20:19Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5746370395,286,,5746370393,56,Left,5746370501,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221719,201,7,1,19,12,eujf9nqky8c5jnahb2f76m86o,1,3.6,19.0,2025-05-24T14:20:13.032Z,2025-05-24T14:20:18Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5746370435,285,,5746370459,233,140,5746370433,56,Back,5746370431,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221725,141,6,1,19,14,e5txudmuc2qpc460bs4lb5aff,1,96.8,80.1,2025-05-24T14:20:15.203Z,2025-05-24T14:42:22Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5746370735,233,202,5746370561,73,,5746370559,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221721,202,6,1,19,14,eujf9nqky8c5jnahb2f76m86o,0,3.2,19.9,2025-05-24T14:20:15.203Z,2025-05-24T14:42:22Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5746370697,73,,5746370693,56,Back,5746370745,233,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222095,142,1,1,19,44,e5txudmuc2qpc460bs4lb5aff,0,99.5,99.5,2025-05-24T14:20:44.838Z,2025-05-24T14:20:47Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5746372533,213,4.61,5746372521,155,,5746372525,56,Center,5746372531,212,28.7,5746372523,223,,5746372529,141,57.5,5746372527,140,96.8,5746372517,2,,5746372519,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222125,203,12,1,19,47,eujf9nqky8c5jnahb2f76m86o,1,5.5,44.3,2025-05-24T14:20:47.987Z,2025-05-24T14:57:44Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5746372859,15,,5746372689,141,59.1,5746372687,140,13.0,5746372693,213,0.91,5746372691,212,12.8,5746372685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222155,204,12,1,19,48,eujf9nqky8c5jnahb2f76m86o,1,13.0,59.1,2025-05-24T14:20:49.027Z,2025-05-24T14:20:51Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746372839,141,63.5,5746372841,212,12.7,5746372835,56,Back,5746372837,140,24.8,5746372843,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222189,143,1,1,19,52,e5txudmuc2qpc460bs4lb5aff,1,72.8,43.3,2025-05-24T14:20:52.966Z,2025-05-24T14:20:54Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5746372999,141,56.4,5746372997,140,81.3,5746373001,212,12.6,5746373005,1,,5746373003,213,0.78,5746372993,157,,5746372995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222209,144,1,1,19,54,e5txudmuc2qpc460bs4lb5aff,0,81.3,56.4,2025-05-24T14:20:54.854Z,2025-05-24T16:11:35Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5746373109,212,13.5,5746373107,141,38.9,5746373111,213,5.21,5746373101,3,,5746373105,140,87.4,5746373103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222301,205,12,1,19,56,eujf9nqky8c5jnahb2f76m86o,1,15.5,68.5,2025-05-24T14:20:56.915Z,2025-05-24T14:21:01Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5746373571,140,31.2,5746373573,141,14.4,5746373577,213,5.13,5746373575,212,40.3,5746373569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222299,145,3,1,20,0,e5txudmuc2qpc460bs4lb5aff,0,63.8,90.4,2025-05-24T14:21:00.966Z,2025-05-24T14:42:27Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5746373557,286,,5746373555,56,Left,5746373671,233,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222311,206,7,1,20,0,eujf9nqky8c5jnahb2f76m86o,1,36.2,9.6,2025-05-24T14:21:00.967Z,2025-05-24T14:42:27Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5746373631,285,,5746373645,233,145,5746373629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222401,146,45,1,20,5,e5txudmuc2qpc460bs4lb5aff,0,60.6,65.9,2025-05-24T14:21:05.779Z,2025-05-24T14:42:34Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5746374091,285,,5746374089,56,Center,5746374303,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222435,208,3,1,20,5,eujf9nqky8c5jnahb2f76m86o,1,39.4,34.1,2025-05-24T14:21:05.779Z,2025-05-24T14:42:34Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5746374283,233,146,5746374281,286,,5746374279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222447,209,1,1,20,11,eujf9nqky8c5jnahb2f76m86o,1,41.1,31.5,2025-05-24T14:21:11.731Z,2025-05-24T14:21:14Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5746374355,212,14.9,5746374353,141,50.2,5746374351,140,33.7,5746374359,213,2.12,5746374349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222453,210,1,1,20,13,eujf9nqky8c5jnahb2f76m86o,1,33.7,50.2,2025-05-24T14:21:14.131Z,2025-05-24T14:21:14Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5746374395,140,29.6,5746374393,56,Back,5746374401,213,4.27,5746374397,141,36.8,5746374399,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222477,211,1,1,20,14,eujf9nqky8c5jnahb2f76m86o,1,29.6,36.8,2025-05-24T14:21:14.755Z,2025-05-24T14:21:17Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5746374525,212,21.8,5746374527,213,5.34,5746374523,141,10.8,5746374521,140,41.7,5746374519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222523,212,1,1,20,16,eujf9nqky8c5jnahb2f76m86o,1,41.7,10.8,2025-05-24T14:21:17.091Z,2025-05-24T14:21:20Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5746374789,213,5.90,5746374787,212,11.8,5746374781,56,Right,5746374783,140,52.1,5746374785,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222611,213,1,1,20,19,eujf9nqky8c5jnahb2f76m86o,1,52.2,3.6,2025-05-24T14:21:20.051Z,2025-05-24T14:21:26Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5746375269,56,Back,5746375273,141,7.4,5746375275,212,18.9,5746375271,140,34.4,5746375277,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222635,214,1,1,20,26,eujf9nqky8c5jnahb2f76m86o,1,34.9,10.4,2025-05-24T14:21:26.595Z,2025-05-24T14:21:28Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5746375391,56,Back,5746375399,213,1.18,5746375393,140,37.5,5746375397,212,7.1,5746375395,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222649,215,1,1,20,27,eujf9nqky8c5jnahb2f76m86o,0,37.5,20.1,2025-05-24T14:21:27.987Z,2025-05-24T14:21:31Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746375459,141,16.9,5746375741,286,,5746375735,236,,5746375457,140,39.3,5746375463,213,5.43,5746375737,233,147,5746375455,56,Back,5746375461,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222695,147,74,1,20,27,e5txudmuc2qpc460bs4lb5aff,1,64.6,77.6,2025-05-24T14:21:27.988Z,2025-05-24T15:00:26Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5746375775,233,215,5746375705,285,,5746375701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222743,149,1,1,20,31,e5txudmuc2qpc460bs4lb5aff,1,63.7,78.2,2025-05-24T14:21:32.133Z,2025-05-24T14:21:34Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5746375933,140,61.2,5746375943,213,1.97,5746375937,141,87.4,5746375939,212,6.8,5746375929,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222749,150,50,1,20,33,e5txudmuc2qpc460bs4lb5aff,1,58.4,95.0,2025-05-24T14:21:34.482Z,2025-05-24T14:21:37Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5746376105,233,216,5746375973,286,,5746375971,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222761,216,7,1,20,33,eujf9nqky8c5jnahb2f76m86o,1,41.6,5.0,2025-05-24T14:21:34.483Z,2025-05-24T14:21:37Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5746376061,167,,5746376077,233,150,5746376063,56,Back,5746376065,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222921,151,5,1,20,34,e5txudmuc2qpc460bs4lb5aff,1,59.1,101.2,2025-05-24T14:21:35.333Z,2025-05-24T15:00:39Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5746376981,233,217,5746376939,56,Left,5746376943,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222781,217,5,1,20,34,eujf9nqky8c5jnahb2f76m86o,0,40.9,-1.2,2025-05-24T14:21:35.333Z,2025-05-24T15:00:39Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5746376181,347,,5746376179,56,Back,5746376987,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222959,152,1,1,20,47,e5txudmuc2qpc460bs4lb5aff,1,56.5,100.0,2025-05-24T14:21:47.637Z,2025-05-24T14:21:49Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5746377147,141,91.2,5746377149,212,12.4,5746377139,56,Left,5746377143,140,66.2,5746377151,213,5.68,5746377135,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222963,153,61,1,20,49,e5txudmuc2qpc460bs4lb5aff,0,66.1,90.9,2025-05-24T14:21:49.574Z,2025-05-24T14:21:49Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5746377159,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223019,219,1,1,20,51,eujf9nqky8c5jnahb2f76m86o,1,42.3,26.8,2025-05-24T14:21:52.339Z,2025-05-24T14:21:53Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5746377405,140,36.5,5746377403,56,Back,5746377411,213,4.09,5746377407,141,14.3,5746377409,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223035,220,1,1,20,52,eujf9nqky8c5jnahb2f76m86o,1,36.5,14.3,2025-05-24T14:21:53.330Z,2025-05-24T14:21:55Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5746377477,212,14.5,5746377479,213,1.18,5746377471,56,Back,5746377475,141,34.0,5746377473,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223057,221,1,1,20,54,eujf9nqky8c5jnahb2f76m86o,1,43.2,39.1,2025-05-24T14:21:55.059Z,2025-05-24T14:21:56Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746377587,213,1.64,5746377583,212,22.1,5746377581,141,71.5,5746377577,56,Back,5746377579,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223101,222,1,1,20,55,eujf9nqky8c5jnahb2f76m86o,1,41.8,71.5,2025-05-24T14:21:56.483Z,2025-05-24T14:21:59Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5746377845,141,40.7,5746377849,212,28.4,5746377851,213,3.97,5746377841,140,23.5,5746377837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223149,223,1,1,20,58,eujf9nqky8c5jnahb2f76m86o,1,23.5,40.7,2025-05-24T14:21:59.363Z,2025-05-24T14:22:02Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5746378085,212,38.1,5746378083,141,5.8,5746378081,140,51.9,5746378087,213,5.61,5746378089,1,,5746378077,155,,5746378079,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223203,224,1,1,21,1,eujf9nqky8c5jnahb2f76m86o,1,51.9,5.8,2025-05-24T14:22:02.402Z,2025-05-24T14:22:06Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5746378397,213,6.12,5746378389,140,61.9,5746378393,141,3.2,5746378395,212,10.6,5746378385,56,Right,5746378383,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223277,225,2,1,21,5,eujf9nqky8c5jnahb2f76m86o,1,61.9,8.0,2025-05-24T14:22:05.987Z,2025-05-24T14:22:21Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5746378769,141,26.3,5746378767,140,85.8,5746379785,56,Center,5746379787,297,,5746379783,7,6yyum3rgz21z8aln67irm508a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223285,226,43,1,21,8,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-24T14:22:08.594Z,2025-05-24T14:22:18Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5746378809,22,0,5746378819,249,0,5746379533,144,39,5746378811,63,0,5746378813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223765,155,1,1,21,36,e5txudmuc2qpc460bs4lb5aff,0,14.5,69.1,2025-05-24T14:22:37.013Z,2025-05-24T14:22:43Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5746381469,140,100.0,5746381473,212,92.7,5746381475,213,0.19,5746381467,56,Left,5746381471,141,94.5,5746381477,1,,5746381463,157,,5746381465,241,,5746381461,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223775,156,5,1,21,42,e5txudmuc2qpc460bs4lb5aff,0,101.2,92.9,2025-05-24T14:22:43.266Z,2025-05-24T15:00:40Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5746383281,233,228,5746381545,56,Left,5746381547,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224069,228,5,1,21,42,eujf9nqky8c5jnahb2f76m86o,1,-1.2,7.1,2025-05-24T14:22:43.266Z,2025-05-24T15:00:40Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5746383229,233,156,5746383181,56,Back,5746383183,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223783,157,43,1,21,44,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-05-24T14:22:44.637Z,2025-05-24T14:22:47Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5746381749,144,11,5746381569,56,Left,5746381573,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224109,229,1,1,22,6,eujf9nqky8c5jnahb2f76m86o,1,5.1,59.3,2025-05-24T14:23:07.571Z,2025-05-24T14:23:10Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5746383479,1,,5746383477,213,0.02,5746383465,124,,5746383475,212,47.4,5746383473,141,61.0,5746383467,56,Center,5746383483,74,,5746383471,140,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224125,230,44,1,22,10,eujf9nqky8c5jnahb2f76m86o,1,51.0,55.3,2025-05-24T14:23:10.851Z,2025-05-24T15:00:31Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5746383561,56,Center,5746383583,233,160,5746383563,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224111,160,44,1,22,10,e5txudmuc2qpc460bs4lb5aff,0,49.0,44.7,2025-05-24T14:23:10.852Z,2025-05-24T15:00:31Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5746383597,233,230,5746383493,56,Back,5746383495,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224169,231,1,1,22,11,eujf9nqky8c5jnahb2f76m86o,1,50.2,61.0,2025-05-24T14:23:12.260Z,2025-05-24T14:23:15Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5746383795,213,5.17,5746383781,168,,5746383791,212,13.0,5746383785,140,55.7,5746383783,56,Center,5746383779,3,,5746383787,141,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224245,232,1,1,22,14,eujf9nqky8c5jnahb2f76m86o,1,46.3,44.9,2025-05-24T14:23:14.915Z,2025-05-24T14:23:20Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5746384203,140,45.1,5746384205,141,80.3,5746384201,56,Back,5746384209,213,1.62,5746384207,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224265,233,1,1,22,19,eujf9nqky8c5jnahb2f76m86o,1,61.0,79.2,2025-05-24T14:23:19.986Z,2025-05-24T14:23:21Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5746384303,213,1.34,5746384297,140,63.4,5746384301,212,11.1,5746384299,141,95.1,5746384295,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224299,234,1,1,22,20,eujf9nqky8c5jnahb2f76m86o,1,63.4,95.1,2025-05-24T14:23:21.475Z,2025-05-24T14:23:22Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5746384447,213,4.91,5746384445,212,19.7,5746384431,56,Center,5746384433,140,67.0,5746384435,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224311,235,1,1,22,22,eujf9nqky8c5jnahb2f76m86o,1,67.0,66.7,2025-05-24T14:23:22.771Z,2025-05-24T14:23:23Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5746384521,213,1.57,5746384503,56,Center,5746384515,141,78.1,5746384519,212,7.8,5746384511,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224331,236,1,1,22,22,eujf9nqky8c5jnahb2f76m86o,1,67.0,78.1,2025-05-24T14:23:23.410Z,2025-05-24T14:23:25Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5746384645,212,11.3,5746384647,213,4.18,5746384643,141,63.8,5746384635,56,Center,5746384639,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224385,237,1,1,22,24,eujf9nqky8c5jnahb2f76m86o,1,61.5,63.8,2025-05-24T14:23:25.123Z,2025-05-24T14:23:28Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5746384957,212,12.9,5746384959,213,3.59,5746384951,56,Center,5746384953,140,50.4,5746384955,141,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224427,238,1,1,22,28,eujf9nqky8c5jnahb2f76m86o,1,50.1,50.1,2025-05-24T14:23:28.803Z,2025-05-24T14:23:31Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5746385233,213,5.15,5746385231,212,24.9,5746385225,56,Right,5746385229,141,16.9,5746385227,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224481,239,1,1,22,30,eujf9nqky8c5jnahb2f76m86o,0,60.2,16.5,2025-05-24T14:23:31.427Z,2025-05-24T14:23:34Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5746385511,140,92.5,5746385515,212,47.1,5746385513,141,64.6,5746385519,1,,5746385509,56,Center,5746385507,155,,5746385517,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224493,161,12,1,22,34,e5txudmuc2qpc460bs4lb5aff,1,9.5,31.1,2025-05-24T14:23:34.884Z,2025-05-24T14:23:51Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5746385625,15,,5746385597,141,11.7,5746385593,56,Back,5746385595,140,13.5,5746385599,212,13.8,5746385601,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224537,163,1,1,22,38,e5txudmuc2qpc460bs4lb5aff,0,14.5,4.4,2025-05-24T14:23:39.349Z,2025-05-24T14:23:41Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5746385865,157,,5746385921,236,,5746385877,1,,5746385925,233,240,5746385869,140,15.6,5746385875,213,6.11,5746385873,212,1.2,5746385867,56,Back,5746385929,286,5746385871,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,
2818224545,240,74,1,22,38,eujf9nqky8c5jnahb2f76m86o,1,87.7,97.9,2025-05-24T14:23:39.350Z,2025-05-24T15:00:26Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5746385895,285,,5746385893,56,Left,5746385979,233,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224617,164,5,1,22,39,e5txudmuc2qpc460bs4lb5aff,1,14.5,-0.6,2025-05-24T14:23:40.469Z,2025-05-24T15:00:40Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5746386149,56,Back,5746386151,347,,5746386191,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
