id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2804618445,459,61,2,50,0,eujf9nqky8c5jnahb2f76m86o,1,61.7,87.5,2025-04-21T16:09:33.450Z,2025-04-21T17:40:30Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5671135403,56,Left,5671408561,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618453,471,1,2,50,3,d8w1m5j3jbd1eva8524dv4a20,1,15.9,44.0,2025-04-21T16:09:35.970Z,2025-04-21T19:23:53Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5671135439,213,1.27,5671154133,123,,5671135435,141,53.0,5671135433,140,17.7,5671135437,212,6.4,5671135431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618465,472,1,2,50,5,d8w1m5j3jbd1eva8524dv4a20,1,17.9,54.6,2025-04-21T16:09:37.611Z,2025-04-21T16:15:56Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5671135507,141,37.9,5671135497,155,,5671135511,213,5.85,5671135501,56,Back,5671135505,140,41.1,5671135509,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618469,473,1,2,50,6,d8w1m5j3jbd1eva8524dv4a20,0,48.4,22.5,2025-04-21T16:09:38.546Z,2025-04-21T16:15:55Z,dp2ce683ahjwgywryjizdbtud,M. Samuelsen,,,5671156351,212,5.6,5671156347,140,50.9,5671135531,56,Right,5671156353,213,5.20,5671156349,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618495,474,1,2,50,6,d8w1m5j3jbd1eva8524dv4a20,0,54.1,32.2,2025-04-21T16:09:39.106Z,2025-04-21T17:41:07Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,,5671135701,56,Center,5671135703,140,62.0,5671135713,213,0.26,5671135709,212,8.6,5671135705,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618481,460,61,2,50,8,eujf9nqky8c5jnahb2f76m86o,1,42.8,78.5,2025-04-21T16:09:40.518Z,2025-04-21T16:09:40Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5671135623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618503,475,1,2,50,9,d8w1m5j3jbd1eva8524dv4a20,0,55.3,20.4,2025-04-21T16:09:41.889Z,2025-04-21T16:15:40Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5671159087,1,,5671135751,141,24.6,5671135747,56,Center,5671135755,213,0.83,5671135749,140,57.8,5671159085,157,,5671135753,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618565,462,1,2,50,10,eujf9nqky8c5jnahb2f76m86o,1,33.2,80.2,2025-04-21T16:09:42.596Z,2025-04-21T16:09:47Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5671136083,56,Back,5671136097,213,0.65,5671136093,212,17.4,5671136089,141,95.7,5671136085,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618603,463,1,2,50,14,eujf9nqky8c5jnahb2f76m86o,1,55.2,91.8,2025-04-21T16:09:47.403Z,2025-04-21T16:09:50Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5671136289,56,Left,5671136295,212,10.1,5671136293,141,93.8,5671136297,213,0.14,5671136291,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618661,464,1,2,50,17,eujf9nqky8c5jnahb2f76m86o,1,64.8,93.9,2025-04-21T16:09:50.316Z,2025-04-21T16:09:54Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5671136631,56,Back,5671136633,140,42.5,5671136637,212,23.5,5671136639,213,3.20,5671136635,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618695,465,1,2,50,21,eujf9nqky8c5jnahb2f76m86o,1,41.7,92.6,2025-04-21T16:09:54.027Z,2025-04-21T16:09:56Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5671136869,141,82.3,5671136871,212,9.9,5671136865,56,Back,5671136873,213,3.93,5671136867,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618715,466,1,2,50,22,eujf9nqky8c5jnahb2f76m86o,1,35.1,82.3,2025-04-21T16:09:55.171Z,2025-04-21T16:09:58Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5671136979,213,1.35,5671136975,141,92.0,5671136977,212,6.8,5671136973,140,36.5,5671136971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618759,467,1,2,50,25,eujf9nqky8c5jnahb2f76m86o,1,36.5,92.0,2025-04-21T16:09:57.844Z,2025-04-21T16:10:00Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5671137235,213,3.67,5671137223,140,27.3,5671137231,212,11.2,5671137227,141,83.8,5671137219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618773,468,61,2,50,27,eujf9nqky8c5jnahb2f76m86o,1,27.1,85.0,2025-04-21T16:10:00.347Z,2025-04-21T19:24:22Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5671148363,238,,5671137313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618781,469,5,2,50,28,eujf9nqky8c5jnahb2f76m86o,0,33.2,101.8,2025-04-21T16:10:00.915Z,2025-04-21T17:40:18Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5671138215,233,476,5671137367,56,Back,5671137369,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618889,476,5,2,50,28,d8w1m5j3jbd1eva8524dv4a20,1,66.8,-1.8,2025-04-21T16:10:00.915Z,2025-04-21T17:40:18Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5671138157,233,469,5671138093,347,,5671138091,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618839,470,27,2,50,34,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-21T16:10:06.628Z,2025-04-21T16:10:13Z,,,,,5671138185,233,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618895,477,27,2,50,34,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-21T16:10:06.628Z,2025-04-21T16:10:14Z,,,,,5671138237,233,470,5671138129,53,6qa22t9j7co6lpatbd00zppwq,5671138115,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619529,471,28,2,50,40,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-21T16:10:12.634Z,2025-04-21T17:39:55Z,,,,,5671141521,55,470,5671406937,233,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618921,478,28,2,50,40,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-21T16:10:12.634Z,2025-04-21T17:39:56Z,,,,,5671138269,55,477,5671406947,233,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619633,480,1,2,51,35,d8w1m5j3jbd1eva8524dv4a20,0,53.7,0.0,2025-04-21T16:11:07.714Z,2025-04-21T17:37:19Z,dp2ce683ahjwgywryjizdbtud,M. Samuelsen,,,5671142193,107,,5671142205,1,,5671142203,213,0.84,5671142199,141,24.6,5671142195,56,Center,5671142197,140,68.6,5671142237,238,,5671142201,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619645,473,1,2,51,41,eujf9nqky8c5jnahb2f76m86o,1,24.5,86.9,2025-04-21T16:11:14.298Z,2025-04-21T16:11:18Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5671142265,1,,5671142263,213,4.60,5671142255,56,Back,5671142259,141,37.7,5671142257,140,20.8,5671142261,212,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619693,474,1,2,51,46,eujf9nqky8c5jnahb2f76m86o,1,24.5,39.7,2025-04-21T16:11:18.738Z,2025-04-21T16:11:23Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5671142529,1,,5671142525,212,60.0,5671142517,155,,5671142523,141,90.2,5671142521,140,71.4,5671142519,56,Left,5671142527,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619699,475,1,2,51,50,eujf9nqky8c5jnahb2f76m86o,0,71.5,90.5,2025-04-21T16:11:22.892Z,2025-04-21T16:11:23Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5671142579,212,6.0,5671142581,213,5.11,5671142569,56,Left,5671142567,3,,5671142571,140,73.7,5671142577,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619717,481,1,2,51,51,d8w1m5j3jbd1eva8524dv4a20,0,24.5,29.1,2025-04-21T16:11:23.786Z,2025-04-21T16:11:25Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5671142663,56,Back,5671142665,140,31.3,5671142669,212,9.3,5671142661,3,,5671142667,141,20.4,5671142671,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619743,476,1,2,51,52,eujf9nqky8c5jnahb2f76m86o,1,66.5,86.0,2025-04-21T16:11:25.178Z,2025-04-21T16:11:27Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5671142831,141,90.3,5671142829,140,67.8,5671142827,56,Left,5671142833,212,3.2,5671142835,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619769,477,1,2,51,54,eujf9nqky8c5jnahb2f76m86o,1,68.1,91.1,2025-04-21T16:11:26.962Z,2025-04-21T16:11:31Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5671142983,140,75.4,5671142989,213,0.08,5671142985,141,92.0,5671142987,212,7.7,5671142981,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619783,478,1,2,51,58,eujf9nqky8c5jnahb2f76m86o,1,75.4,92.0,2025-04-21T16:11:31.002Z,2025-04-21T16:11:32Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5671143065,213,0.14,5671143063,212,7.6,5671143059,140,82.6,5671143057,56,Left,5671143061,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619803,479,1,2,51,59,eujf9nqky8c5jnahb2f76m86o,1,82.6,93.6,2025-04-21T16:11:32.091Z,2025-04-21T16:11:34Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5671143229,56,Left,5671143235,212,8.9,5671143237,213,3.17,5671143233,141,93.2,5671143231,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619843,480,1,2,52,1,eujf9nqky8c5jnahb2f76m86o,0,71.2,91.8,2025-04-21T16:11:34.082Z,2025-04-21T19:23:55Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5671143501,1,,5671143491,56,Center,5671143487,2,,5671143497,212,51.1,5671143493,140,100.0,5671143495,141,32.7,5671143499,213,5.38,5671143489,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804619853,481,5,2,52,4,eujf9nqky8c5jnahb2f76m86o,0,101.4,34.2,2025-04-21T16:11:37.299Z,2025-04-21T16:12:12Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5671145439,233,482,5671143531,346,,5671143529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620147,482,5,2,52,4,d8w1m5j3jbd1eva8524dv4a20,1,-1.4,65.8,2025-04-21T16:11:37.299Z,2025-04-21T17:40:19Z,dp2ce683ahjwgywryjizdbtud,M. Samuelsen,,,5671145257,56,Back,5671145429,233,481,5671145259,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620157,483,18,2,52,32,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-21T16:12:04.595Z,2025-04-21T16:12:06Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5671145389,55,484,5671145315,44,Midfielder,5671145317,59,10,5671145313,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620165,484,19,2,52,32,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-21T16:12:04.596Z,2025-04-21T18:34:38Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5671403649,292,7,5671145361,145,8,5671145367,55,483,5671145357,42,,5671145363,59,6,5671145365,44,Midfielder,5671403651,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620213,485,18,2,52,36,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-21T16:12:09.481Z,2025-04-21T16:12:10Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,,5671145593,44,Defender,5671145591,41,,5671145647,55,486,5671145595,59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620219,486,19,2,52,36,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-21T16:12:09.482Z,2025-04-21T17:39:00Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5671403109,292,3,5671145615,145,2,5671145621,55,485,5671145619,44,Defender,5671145617,59,18,5671145611,41,,5671403111,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620347,487,1,2,52,46,d8w1m5j3jbd1eva8524dv4a20,1,4.5,49.4,2025-04-21T16:12:19.290Z,2025-04-21T16:12:20Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5671146349,124,,5671146359,212,19.1,5671146355,140,15.5,5671146353,56,Back,5671146365,237,,5671146361,213,5.36,5671146357,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620361,488,1,2,52,47,d8w1m5j3jbd1eva8524dv4a20,1,15.5,27.0,2025-04-21T16:12:20.002Z,2025-04-21T16:12:21Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5671146443,213,1.03,5671146437,140,18.2,5671146441,212,5.5,5671146435,56,Back,5671146439,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620363,489,1,2,52,48,d8w1m5j3jbd1eva8524dv4a20,1,18.2,33.9,2025-04-21T16:12:20.915Z,2025-04-21T16:12:22Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5671146513,156,,5671146451,56,Back,5671146457,212,10.7,5671146455,141,36.1,5671146459,213,3.00,5671146453,140,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620429,490,1,2,52,51,d8w1m5j3jbd1eva8524dv4a20,1,7.6,37.0,2025-04-21T16:12:23.763Z,2025-04-21T16:12:28Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5671146885,141,18.3,5671146889,212,21.7,5671146893,213,5.66,5671146879,56,Back,5671146881,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620451,491,1,2,52,55,d8w1m5j3jbd1eva8524dv4a20,1,25.0,16.5,2025-04-21T16:12:28.218Z,2025-04-21T16:12:29Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5671147017,56,Back,5671147025,213,1.06,5671147023,212,8.7,5671147019,140,29.1,5671147021,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620471,492,1,2,52,57,d8w1m5j3jbd1eva8524dv4a20,0,29.1,27.7,2025-04-21T16:12:29.618Z,2025-04-21T16:12:31Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5671147123,213,6.21,5671147119,141,24.6,5671147121,212,30.3,5671147115,56,Center,5671147117,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620523,483,1,2,53,0,eujf9nqky8c5jnahb2f76m86o,1,32.3,85.0,2025-04-21T16:12:32.577Z,2025-04-21T16:12:35Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5671147393,140,27.4,5671147369,56,Back,5671147405,213,4.45,5671147403,212,19.5,5671147397,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620569,484,1,2,53,2,eujf9nqky8c5jnahb2f76m86o,1,27.4,50.9,2025-04-21T16:12:35.139Z,2025-04-21T16:12:38Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5671147611,213,0.25,5671147601,155,,5671147607,141,66.9,5671147613,1,,5671147603,56,Center,5671147605,140,68.0,5671147609,212,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620573,485,1,2,53,5,eujf9nqky8c5jnahb2f76m86o,0,68.0,66.9,2025-04-21T16:12:37.954Z,2025-04-21T16:12:38Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5671147645,213,0.98,5671147639,140,72.4,5671147635,3,,5671147641,141,77.0,5671147637,56,Center,5671147643,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620629,493,1,2,53,8,d8w1m5j3jbd1eva8524dv4a20,1,30.1,16.1,2025-04-21T16:12:41.076Z,2025-04-21T16:12:42Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5671147917,3,,5671147925,212,24.2,5671147923,141,39.8,5671147927,213,2.41,5671147921,140,12.9,5671147919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620717,495,1,2,53,10,d8w1m5j3jbd1eva8524dv4a20,1,12.8,40.1,2025-04-21T16:12:43.043Z,2025-04-21T16:12:51Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5671148545,56,Back,5671148549,141,59.1,5671148543,123,,5671148547,140,15.9,5671148551,212,13.3,5671148553,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620745,496,1,2,53,18,d8w1m5j3jbd1eva8524dv4a20,1,25.5,67.3,2025-04-21T16:12:51.171Z,2025-04-21T16:12:54Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5671148707,140,21.5,5671148711,212,12.6,5671148713,213,1.91,5671148709,141,84.7,5671148705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620783,497,1,2,53,22,d8w1m5j3jbd1eva8524dv4a20,1,20.1,88.3,2025-04-21T16:12:54.715Z,2025-04-21T16:12:57Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5671148909,140,39.6,5671148915,213,5.77,5671148913,212,23.5,5671148911,141,71.2,5671148907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620785,498,1,2,53,25,d8w1m5j3jbd1eva8524dv4a20,0,39.6,71.2,2025-04-21T16:12:57.675Z,2025-04-21T16:12:58Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5671148921,140,39.3,5671148919,56,Back,5671148923,141,80.2,5671148927,213,1.62,5671148925,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620839,487,1,2,53,26,eujf9nqky8c5jnahb2f76m86o,1,44.2,12.0,2025-04-21T16:12:58.881Z,2025-04-21T16:13:02Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5671149225,212,15.7,5671149227,213,0.31,5671149223,141,19.1,5671149221,140,58.4,5671149219,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620897,488,1,2,53,29,eujf9nqky8c5jnahb2f76m86o,1,57.4,22.8,2025-04-21T16:13:02.450Z,2025-04-21T16:13:05Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5671149543,141,62.6,5671149539,56,Center,5671149549,1,,5671149545,212,41.2,5671149547,213,0.72,5671149541,140,87.0,5671149537,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620901,489,61,2,53,33,eujf9nqky8c5jnahb2f76m86o,0,86.8,62.4,2025-04-21T16:13:05.681Z,2025-04-21T16:13:06Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5671149553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804620969,499,1,2,53,35,d8w1m5j3jbd1eva8524dv4a20,1,6.0,34.6,2025-04-21T16:13:08.283Z,2025-04-21T16:13:10Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5671149825,213,5.63,5671149817,56,Back,5671149823,212,15.1,5671149821,141,21.0,5671149819,140,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804621005,501,1,2,53,38,d8w1m5j3jbd1eva8524dv4a20,1,16.0,20.6,2025-04-21T16:13:10.787Z,2025-04-21T16:13:13Z,dp2ce683ahjwgywryjizdbtud,M. Samuelsen,,,5671150035,213,2.92,5671150027,56,Back,5671150033,212,4.7,5671150029,140,11.6,5671150031,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804621035,502,1,2,53,40,d8w1m5j3jbd1eva8524dv4a20,1,11.6,22.1,2025-04-21T16:13:13.091Z,2025-04-21T19:24:05Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5671150247,141,20.9,5671150257,1,,5671150241,157,,5671150243,56,Back,5671150253,213,6.17,5671150245,140,18.5,5671150249,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804650595,894,61,2,53,41,d8w1m5j3jbd1eva8524dv4a20,1,20.2,22.2,2025-04-21T16:13:13.488Z,2025-04-21T17:07:41Z,dp2ce683ahjwgywryjizdbtud,M. Samuelsen,,,5671312079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804621097,503,1,2,53,45,d8w1m5j3jbd1eva8524dv4a20,1,22.5,14.4,2025-04-21T16:13:17.555Z,2025-04-21T16:13:20Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5671150583,56,Back,5671150591,213,2.41,5671150587,141,25.8,5671150585,140,14.2,5671150589,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804621103,504,1,2,53,47,d8w1m5j3jbd1eva8524dv4a20,1,11.2,28.3,2025-04-21T16:13:20.267Z,2025-04-21T16:13:21Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5671150633,212,16.2,5671150627,56,Back,5671150635,213,2.08,5671150631,141,49.1,5671150629,140,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804621163,505,1,2,53,48,d8w1m5j3jbd1eva8524dv4a20,1,3.6,49.1,2025-04-21T16:13:21.275Z,2025-04-21T16:13:25Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5671150929,141,63.3,5671150925,56,Back,5671150927,140,8.4,5671150931,212,10.9,5671150933,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804621227,506,1,2,53,52,d8w1m5j3jbd1eva8524dv4a20,1,22.4,64.0,2025-04-21T16:13:25.475Z,2025-04-21T16:13:33Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5671151395,141,83.5,5671151399,213,1.03,5671151393,140,29.9,5671151397,212,15.4,5671151391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804621267,507,1,2,54,0,d8w1m5j3jbd1eva8524dv4a20,1,58.0,83.2,2025-04-21T16:13:33.274Z,2025-04-21T16:13:36Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5671151635,141,86.9,5671151639,213,0.15,5671151633,140,73.4,5671151637,212,16.4,5671151631,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804621315,508,1,2,54,3,d8w1m5j3jbd1eva8524dv4a20,1,73.4,87.1,2025-04-21T16:13:35.651Z,2025-04-21T16:13:38Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5671151861,213,0.04,5671151849,140,78.7,5671151845,56,Left,5671151853,141,87.4,5671151857,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804621333,509,4,2,54,5,d8w1m5j3jbd1eva8524dv4a20,1,77.4,90.6,2025-04-21T16:13:38.203Z,2025-04-21T17:27:58Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5671151901,56,Left,5671151907,286,,5671151899,13,,5671151903,152,,5671152057,233,490,5671151905,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804621343,490,4,2,54,5,eujf9nqky8c5jnahb2f76m86o,0,22.6,9.4,2025-04-21T16:13:38.204Z,2025-04-21T17:27:58Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5671152015,13,,5671152021,265,,5671152019,152,,5671152023,285,,5671152067,233,509,5671152017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804621799,510,1,2,54,41,d8w1m5j3jbd1eva8524dv4a20,0,81.7,89.1,2025-04-21T16:14:13.819Z,2025-04-21T16:14:18Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5671154445,213,5.05,5671154435,152,,5671154439,140,93.2,5671154437,56,Center,5671154441,141,37.9,5671154447,1,,5671154431,5,,5671154429,2,,5671154433,155,5671154443,212,36.9,5671154531,233,,,,,,,491,,,,,,,,,,,,,,,,,,,
