id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2807239785,111,1,1,15,15,d8w1m5j3jbd1eva8524dv4a20,0,53.1,15.2,2025-04-27T15:16:36.124Z,2025-04-27T15:38:15Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,5685576937,140,44.8,5685576935,56,Back,5685576941,212,9.6,5685576933,3,,5685576943,213,3.58,5685576939,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807239761,158,1,1,15,16,e5txudmuc2qpc460bs4lb5aff,1,52.1,85.1,2025-04-27T15:16:36.832Z,2025-04-27T15:16:38Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,5685576783,56,Center,5685576791,213,5.14,5685576787,141,63.1,5685576785,140,58.6,5685576789,212,16.4,5685576781,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807239767,159,44,1,15,17,e5txudmuc2qpc460bs4lb5aff,1,58.3,65.7,2025-04-27T15:16:38.096Z,2025-04-27T16:03:05Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5685576821,286,,5685576977,233,112,5685576819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807239793,112,44,1,15,17,d8w1m5j3jbd1eva8524dv4a20,0,41.7,34.3,2025-04-27T15:16:38.097Z,2025-04-27T16:03:05Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,5685577017,233,159,5685576969,56,Back,5685576971,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807239779,160,1,1,15,17,e5txudmuc2qpc460bs4lb5aff,0,58.6,63.1,2025-04-27T15:16:38.592Z,2025-04-27T17:09:58Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5685576911,141,69.0,5685576915,212,8.5,5685576903,56,Center,5685576919,213,0.49,5685576907,140,65.7,5685576899,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807266443,313,61,1,15,18,d8w1m5j3jbd1eva8524dv4a20,1,37.7,28.0,2025-04-27T15:16:39.074Z,2025-04-27T15:43:44Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,5685729839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263851,356,50,1,15,18,e5txudmuc2qpc460bs4lb5aff,1,71.8,67.2,2025-04-27T15:16:39.202Z,2025-04-27T16:02:54Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,5685733529,233,314,5685731901,56,Center,5685731905,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807266453,314,7,1,15,18,d8w1m5j3jbd1eva8524dv4a20,1,28.2,32.8,2025-04-27T15:16:39.203Z,2025-04-27T16:02:53Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685733443,56,Back,5685733501,233,356,5685733445,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807239851,113,43,1,15,22,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-27T15:16:43.422Z,2025-04-27T15:44:21Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685577329,56,Back,5685733747,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807239871,114,1,1,15,23,d8w1m5j3jbd1eva8524dv4a20,0,33.7,25.6,2025-04-27T15:16:43.877Z,2025-04-27T15:16:45Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685577417,1,,5685577403,157,,5685577415,213,6.28,5685577413,212,58.4,5685577405,56,Center,5685577409,140,89.3,5685577411,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807240011,161,1,1,15,29,e5txudmuc2qpc460bs4lb5aff,1,11.9,60.3,2025-04-27T15:16:50.665Z,2025-04-27T15:16:55Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,5685578251,213,0.91,5685578247,141,81.8,5685578249,212,18.5,5685578239,56,Back,5685578243,140,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807240041,162,1,1,15,34,e5txudmuc2qpc460bs4lb5aff,0,24.6,88.7,2025-04-27T15:16:55.207Z,2025-04-27T15:16:56Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5685578461,140,61.2,5685578457,155,,5685578469,1,,5685578467,213,6.13,5685578465,212,38.9,5685578463,141,80.0,5685578459,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807240079,115,12,1,15,37,d8w1m5j3jbd1eva8524dv4a20,1,26.9,16.1,2025-04-27T15:16:57.900Z,2025-04-27T15:17:01Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685578637,213,5.92,5685578635,212,14.4,5685578631,140,39.7,5685578659,15,,5685578629,56,Back,5685578633,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807240111,163,1,1,15,37,e5txudmuc2qpc460bs4lb5aff,1,56.5,80.6,2025-04-27T15:16:58.736Z,2025-04-27T15:17:00Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,5685578823,141,64.0,5685578821,140,57.5,5685578825,212,11.3,5685578827,213,4.81,5685578817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807240171,164,1,1,15,39,e5txudmuc2qpc460bs4lb5aff,1,59.1,65.7,2025-04-27T15:17:00.327Z,2025-04-27T15:17:04Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,5685579145,140,54.7,5685579147,141,56.0,5685579151,213,4.10,5685579149,212,8.1,5685579143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807240127,116,83,1,15,40,d8w1m5j3jbd1eva8524dv4a20,0,36.6,21.2,2025-04-27T15:17:01.085Z,2025-04-27T15:44:42Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685579223,399,bhkecr2u6neb933eo468i82ui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807240175,165,1,1,15,43,e5txudmuc2qpc460bs4lb5aff,1,55.2,63.1,2025-04-27T15:17:04.055Z,2025-04-27T15:17:07Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,5685579169,141,78.1,5685579171,212,10.3,5685579173,213,1.47,5685579165,56,Center,5685579167,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807240251,166,1,1,15,45,e5txudmuc2qpc460bs4lb5aff,1,56.1,80.8,2025-04-27T15:17:06.815Z,2025-04-27T15:17:10Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,5685579659,212,12.5,5685579661,213,4.18,5685579655,140,50.1,5685579657,141,64.9,5685579653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807240411,167,1,1,15,49,e5txudmuc2qpc460bs4lb5aff,1,50.2,62.1,2025-04-27T15:17:09.832Z,2025-04-27T15:17:17Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,5685580481,212,26.2,5685580475,56,Back,5685580477,140,49.2,5685580479,141,23.6,5685580483,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807240265,117,83,1,15,50,d8w1m5j3jbd1eva8524dv4a20,0,48.1,45.7,2025-04-27T15:17:11.165Z,2025-04-27T16:00:43Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,5685580627,399,16yy0mbn7y1vztd870gybmane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807240425,168,43,1,15,56,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-27T15:17:17.535Z,2025-04-27T15:18:12Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,5685580543,56,Center,5685585807,144,50,5685580545,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807240443,169,43,1,15,58,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-27T15:17:18.975Z,2025-04-27T15:18:14Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,5685580633,56,Center,5685585947,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807240619,119,43,1,16,8,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-27T15:17:28.957Z,2025-04-27T15:17:32Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,5685581995,144,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807240513,170,4,1,16,8,e5txudmuc2qpc460bs4lb5aff,1,61.7,27.2,2025-04-27T15:17:29.192Z,2025-04-27T18:42:36Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,5685581099,286,,5685695239,233,120,5685581089,56,Center,5685581091,152,,5685581095,265,,5685581083,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807240627,120,4,1,16,8,d8w1m5j3jbd1eva8524dv4a20,0,38.3,72.8,2025-04-27T15:17:29.193Z,2025-04-27T16:02:43Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,5685581693,265,,5685581681,13,,5685581689,152,,5685695405,233,170,5685581685,56,Back,5685581699,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807241127,171,1,1,16,35,e5txudmuc2qpc460bs4lb5aff,1,66.4,18.2,2025-04-27T15:17:56.359Z,2025-04-27T15:20:28Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5685584313,141,68.7,5685584307,152,,5685584305,5,,5685584317,213,1.64,5685596153,1,,5685584315,212,34.4,5685596325,189,,5685584311,140,64.1,5685584309,56,,,,,,,Center,,,,,,,,,,,,,,,,,,,,
2807241257,172,1,1,16,36,e5txudmuc2qpc460bs4lb5aff,1,57.9,72.3,2025-04-27T15:17:57.303Z,2025-04-27T15:18:04Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5685585023,213,0.21,5685585015,56,Left,5685585025,1,,5685585017,140,88.2,5685585019,141,82.3,5685585021,212,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807241265,173,1,1,16,43,e5txudmuc2qpc460bs4lb5aff,0,90.0,85.7,2025-04-27T15:18:04.463Z,2025-04-27T15:18:06Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,5685585069,213,4.78,5685585105,233,121,5685585103,236,,5685585061,56,Left,5685585057,2,,5685585063,140,90.3,5685585109,286,,5685585067,212,4.6,5685585065,141,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,
2807241259,121,12,1,16,43,d8w1m5j3jbd1eva8524dv4a20,1,4.6,12.0,2025-04-27T15:18:04.563Z,2025-04-27T15:18:06Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685585029,185,,5685585195,233,173,5685585031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807241305,122,1,1,16,46,d8w1m5j3jbd1eva8524dv4a20,0,6.4,10.0,2025-04-27T15:18:07.228Z,2025-04-27T15:18:08Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,5685585301,212,12.9,5685585299,141,10.3,5685585293,157,,5685585305,1,,5685585295,56,Back,5685585297,140,18.7,5685585303,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807241329,174,1,1,16,47,e5txudmuc2qpc460bs4lb5aff,0,73.3,87.1,2025-04-27T15:18:08.407Z,2025-04-27T15:18:10Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5685585429,141,82.6,5685585623,286,,5685585433,213,4.61,5685585617,236,,5685585619,233,123,5685585427,140,73.0,5685585425,56,Left,5685585431,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807241357,123,74,1,16,47,d8w1m5j3jbd1eva8524dv4a20,1,18.8,10.6,2025-04-27T15:18:08.408Z,2025-04-27T17:08:09Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,5685585649,233,174,5685585537,56,Back,5685585539,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807241391,124,5,1,16,50,d8w1m5j3jbd1eva8524dv4a20,0,23.2,-1.9,2025-04-27T15:18:11.183Z,2025-04-27T16:03:26Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,5685585735,56,Back,5685585737,347,,5685586203,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807241449,175,5,1,16,50,e5txudmuc2qpc460bs4lb5aff,1,76.8,101.9,2025-04-27T15:18:11.183Z,2025-04-27T15:45:08Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5685586173,233,124,5685586131,56,Left,5685586133,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807241561,176,1,1,16,58,e5txudmuc2qpc460bs4lb5aff,1,68.4,100.0,2025-04-27T15:18:18.896Z,2025-04-27T15:18:22Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5685586779,140,65.8,5685586783,212,27.5,5685586785,213,4.61,5685586787,1,,5685586781,141,61.7,5685586777,56,Center,5685586775,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807241623,177,1,1,17,1,e5txudmuc2qpc460bs4lb5aff,1,65.2,61.4,2025-04-27T15:18:22.543Z,2025-04-27T15:18:26Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,5685587141,140,62.7,5685587145,212,29.4,5685587147,213,4.62,5685587139,56,Right,5685587143,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807241767,178,1,1,17,5,e5txudmuc2qpc460bs4lb5aff,1,62.7,11.6,2025-04-27T15:18:26.319Z,2025-04-27T15:18:34Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,5685587889,141,17.0,5685587891,212,9.5,5685587893,213,0.40,5685587887,140,71.0,5685587885,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807241769,179,50,1,17,13,e5txudmuc2qpc460bs4lb5aff,1,88.6,13.0,2025-04-27T15:18:33.991Z,2025-04-27T15:18:41Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5685587899,286,,5685588193,233,125,5685587897,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807241807,125,7,1,17,13,d8w1m5j3jbd1eva8524dv4a20,1,11.4,87.0,2025-04-27T15:18:33.992Z,2025-04-27T15:18:40Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5685588149,233,179,5685588087,56,Back,5685588089,285,,5685588083,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807241815,126,6,1,17,14,d8w1m5j3jbd1eva8524dv4a20,0,10.4,88.2,2025-04-27T15:18:34.935Z,2025-04-27T16:02:47Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5685588557,56,Back,5685588649,233,180,5685588559,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807241775,180,6,1,17,14,e5txudmuc2qpc460bs4lb5aff,1,89.6,11.8,2025-04-27T15:18:34.935Z,2025-04-27T16:02:47Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5685588183,56,Right,5685588185,75,,5685588629,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242263,181,1,1,17,41,e5txudmuc2qpc460bs4lb5aff,0,99.5,0.5,2025-04-27T15:19:02.111Z,2025-04-27T15:19:03Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5685590635,141,48.4,5685590637,212,34.6,5685590641,1,,5685590629,224,,5685590633,140,88.4,5685590625,6,,5685590631,56,Center,5685590627,155,,5685590639,213,5685590623,2,,,,,1.91,,,,,,,,,,,,,,,,,,,,
2807242307,127,12,1,17,45,d8w1m5j3jbd1eva8524dv4a20,1,2.8,57.0,2025-04-27T15:19:06.163Z,2025-04-27T15:19:11Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,5685590893,140,33.0,5685590901,212,32.8,5685590903,213,6.02,5685590921,15,,5685590889,56,Back,5685590897,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242343,182,1,1,17,45,e5txudmuc2qpc460bs4lb5aff,1,69.0,47.2,2025-04-27T15:19:06.454Z,2025-04-27T15:19:09Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,5685591093,212,12.6,5685591095,213,4.87,5685591089,140,70.9,5685591087,56,Center,5685591091,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242483,183,1,1,17,48,e5txudmuc2qpc460bs4lb5aff,1,69.7,34.3,2025-04-27T15:19:09.279Z,2025-04-27T15:19:20Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,5685591889,1,,5685591877,56,Back,5685591881,140,31.2,5685591883,141,42.2,5685591887,213,3.01,5685591885,212,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242553,184,1,1,17,59,e5txudmuc2qpc460bs4lb5aff,1,36.2,50.7,2025-04-27T15:19:20.478Z,2025-04-27T15:19:24Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,5685592263,213,0.79,5685592259,141,80.2,5685592261,212,28.2,5685592257,140,55.1,5685592255,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242573,185,1,1,18,3,e5txudmuc2qpc460bs4lb5aff,0,56.4,82.7,2025-04-27T15:19:24.487Z,2025-04-27T15:19:25Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5685592389,213,5.93,5685592383,140,76.0,5685592381,56,Center,5685592385,141,71.7,5685592387,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242715,129,1,1,18,7,d8w1m5j3jbd1eva8524dv4a20,1,23.5,13.7,2025-04-27T15:19:28.155Z,2025-04-27T15:19:33Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685593157,140,45.0,5685593161,212,25.0,5685593163,213,0.44,5685593159,141,29.4,5685593153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242725,130,61,1,18,12,d8w1m5j3jbd1eva8524dv4a20,0,43.2,32.8,2025-04-27T15:19:33.419Z,2025-04-27T15:19:34Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,5685593193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242737,186,4,1,18,13,e5txudmuc2qpc460bs4lb5aff,1,55.9,62.1,2025-04-27T15:19:34.066Z,2025-04-27T17:11:57Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,5686227271,295,,5685593295,286,,5685593289,56,Center,5685593287,13,,5685593399,233,131,5685593291,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242731,131,4,1,18,13,d8w1m5j3jbd1eva8524dv4a20,0,44.1,37.9,2025-04-27T15:19:34.067Z,2025-04-27T16:02:44Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,5685593351,285,,5685593347,56,Back,5685593345,295,,5685593349,152,,5685593343,13,,5685593441,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242923,187,1,1,18,20,e5txudmuc2qpc460bs4lb5aff,1,53.4,54.5,2025-04-27T15:19:41.262Z,2025-04-27T15:19:44Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5685594239,213,1.18,5685594227,5,,5685594231,56,Left,5685594325,189,,5685594229,152,,5685594233,140,60.3,5685594237,212,18.8,5685594235,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242967,188,1,1,18,23,e5txudmuc2qpc460bs4lb5aff,1,60.0,80.3,2025-04-27T15:19:44.294Z,2025-04-27T15:19:45Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5685594537,141,89.0,5685594535,140,71.5,5685594541,213,0.46,5685594533,56,Left,5685594539,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242979,189,1,1,18,24,e5txudmuc2qpc460bs4lb5aff,0,71.5,89.0,2025-04-27T15:19:45.511Z,2025-04-27T15:19:46Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,5685594583,56,Center,5685594591,213,5.09,5685594589,212,10.7,5685594585,140,75.3,5685594587,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242987,132,43,1,18,25,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-27T15:19:46.731Z,2025-04-27T15:19:55Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5685595539,144,8,5685594623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243057,134,1,1,18,28,d8w1m5j3jbd1eva8524dv4a20,0,18.0,6.1,2025-04-27T15:19:49.530Z,2025-04-27T15:19:50Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5685595037,236,,5685594997,56,Back,5685594995,157,,5685595041,233,190,5685595001,141,7.1,5685595045,286,,5685595003,212,5.0,5685594999,140,22.7,5685595007,1,5685595005,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,
2807243041,190,74,1,18,28,e5txudmuc2qpc460bs4lb5aff,1,72.3,93.0,2025-04-27T15:19:49.531Z,2025-04-27T15:19:52Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,5685595065,233,134,5685594935,56,Left,5685594937,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243411,135,5,1,18,29,d8w1m5j3jbd1eva8524dv4a20,1,23.4,-2.0,2025-04-27T15:19:50.614Z,2025-04-27T16:03:26Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5685596859,347,,5685596855,56,Back,5685596917,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243063,191,5,1,18,29,e5txudmuc2qpc460bs4lb5aff,0,76.6,102.0,2025-04-27T15:19:50.614Z,2025-04-27T16:03:27Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,5685595061,347,,5685595059,56,Left,5685596939,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243435,136,1,1,18,47,d8w1m5j3jbd1eva8524dv4a20,1,21.6,0.0,2025-04-27T15:20:08.379Z,2025-04-27T15:20:10Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685597009,141,14.1,5685597011,212,11.2,5685597005,56,Back,5685597013,213,1.34,5685597007,140,24.0,5685597003,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243469,137,1,1,18,48,d8w1m5j3jbd1eva8524dv4a20,1,24.0,14.1,2025-04-27T15:20:09.762Z,2025-04-27T15:20:22Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5685597205,213,4.64,5685597199,140,23.5,5685597203,212,7.3,5685597201,141,3.4,5685597197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243505,138,4,1,18,53,d8w1m5j3jbd1eva8524dv4a20,1,34.8,6.8,2025-04-27T15:20:14.594Z,2025-04-27T15:20:21Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685597489,152,,5685597487,56,Back,5685597485,13,,5685597551,233,192,5685597639,286,,5685597491,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243507,192,4,1,18,53,e5txudmuc2qpc460bs4lb5aff,0,65.2,93.2,2025-04-27T15:20:14.595Z,2025-04-27T15:20:21Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5685597477,56,Left,5685597475,13,,5685597607,233,138,5685597481,265,,5685597679,285,,5685597479,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243915,139,1,1,19,17,d8w1m5j3jbd1eva8524dv4a20,0,27.8,3.7,2025-04-27T15:20:38.675Z,2025-04-27T15:20:41Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685599749,155,,5685599753,56,Center,5685599757,141,42.8,5685599761,213,0.52,5685599755,140,71.6,5685599763,1,,5685599759,212,53.1,5685599751,152,,5685599747,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243925,193,44,1,19,19,e5txudmuc2qpc460bs4lb5aff,1,26.3,59.0,2025-04-27T15:20:40.246Z,2025-04-27T16:03:05Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5685599821,285,,5685599819,56,Back,5685599929,233,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243933,140,44,1,19,19,d8w1m5j3jbd1eva8524dv4a20,0,73.7,41.0,2025-04-27T15:20:40.247Z,2025-04-27T16:03:06Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,5685599959,233,193,5685599837,286,,5685599835,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243941,194,1,1,19,20,e5txudmuc2qpc460bs4lb5aff,0,22.9,62.1,2025-04-27T15:20:41.006Z,2025-04-27T15:20:41Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5685599869,140,41.8,5685599875,213,5.77,5685599871,141,45.5,5685599873,212,22.8,5685599865,3,,5685599867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243987,141,1,1,19,21,d8w1m5j3jbd1eva8524dv4a20,1,58.2,38.3,2025-04-27T15:20:42.626Z,2025-04-27T15:20:45Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5685600169,56,Center,5685600171,140,59.5,5685600175,212,20.8,5685600179,213,1.51,5685600173,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
