id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823864263,173,1,1,26,49,crlocdyqyb1fdhck54qxs65rl,1,62.0,15.0,2025-06-22T15:28:45.465Z,2025-06-22T15:28:47Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5777992065,213,2.86,5777992063,212,7.1,5777992057,56,Right,5777992061,141,17.9,5777992059,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864267,174,1,1,26,50,crlocdyqyb1fdhck54qxs65rl,1,55.5,17.9,2025-06-22T15:28:46.993Z,2025-06-22T15:28:48Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5777992089,213,1.23,5777992083,140,58.9,5777992081,56,Center,5777992085,141,32.7,5777992087,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864277,175,1,1,26,51,crlocdyqyb1fdhck54qxs65rl,1,58.9,31.8,2025-06-22T15:28:48.208Z,2025-06-22T15:28:50Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5777992151,212,13.2,5777992147,140,57.9,5777992145,56,Right,5777992149,141,12.5,5777992153,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864285,176,1,1,26,53,crlocdyqyb1fdhck54qxs65rl,1,59.1,12.8,2025-06-22T15:28:49.920Z,2025-06-22T15:28:52Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5777992207,213,5.41,5777992203,141,2.0,5777992205,212,9.6,5777992201,140,65.0,5777992199,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864291,177,1,1,26,56,crlocdyqyb1fdhck54qxs65rl,1,55.1,7.1,2025-06-22T15:28:52.368Z,2025-06-22T15:28:54Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5777992243,213,2.50,5777992237,140,40.8,5777992241,212,18.7,5777992239,141,23.6,5777992235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864301,178,1,1,26,58,crlocdyqyb1fdhck54qxs65rl,1,40.8,23.6,2025-06-22T15:28:54.562Z,2025-06-22T15:28:55Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5777992323,213,0.31,5777992315,56,Center,5777992319,141,31.0,5777992317,140,55.9,5777992321,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864315,179,1,1,26,59,crlocdyqyb1fdhck54qxs65rl,1,55.9,31.0,2025-06-22T15:28:55.683Z,2025-06-22T15:28:57Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5777992375,140,55.9,5777992377,141,19.5,5777992379,212,7.8,5777992373,56,Right,5777992381,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864323,180,1,1,27,1,crlocdyqyb1fdhck54qxs65rl,1,55.4,17.6,2025-06-22T15:28:57.456Z,2025-06-22T15:28:59Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5777992427,212,11.3,5777992425,141,4.1,5777992421,56,Right,5777992423,140,61.6,5777992429,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864341,181,1,1,27,3,crlocdyqyb1fdhck54qxs65rl,1,61.4,4.4,2025-06-22T15:28:59.440Z,2025-06-22T15:29:02Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5777992509,141,11.6,5777992505,56,Back,5777992511,212,17.8,5777992507,140,45.1,5777992513,213,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864349,182,1,1,27,5,crlocdyqyb1fdhck54qxs65rl,1,45.1,11.6,2025-06-22T15:29:02.160Z,2025-06-22T15:29:03Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5777992549,213,0.69,5777992543,141,21.3,5777992539,56,Center,5777992541,140,52.7,5777992545,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864355,183,1,1,27,6,crlocdyqyb1fdhck54qxs65rl,1,52.7,21.3,2025-06-22T15:29:03.272Z,2025-06-22T15:29:04Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5777992593,213,3.75,5777992589,141,8.8,5777992591,212,14.8,5777992585,56,Back,5777992587,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864381,184,1,1,27,8,crlocdyqyb1fdhck54qxs65rl,1,41.2,8.8,2025-06-22T15:29:04.640Z,2025-06-22T15:29:10Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5777992727,56,Back,5777992729,140,41.3,5777992731,141,28.5,5777992735,213,1.56,5777992733,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864393,185,1,1,27,13,crlocdyqyb1fdhck54qxs65rl,1,46.7,40.9,2025-06-22T15:29:10.032Z,2025-06-22T15:29:13Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5777992831,213,1.32,5777992829,212,25.4,5777992825,140,52.8,5777992827,141,77.0,5777992823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864419,186,1,1,27,17,crlocdyqyb1fdhck54qxs65rl,1,55.7,82.4,2025-06-22T15:29:13.760Z,2025-06-22T15:29:18Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5777992979,141,53.6,5777992981,212,22.8,5777992975,56,Back,5777992983,213,4.17,5777992977,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864479,187,1,1,27,21,crlocdyqyb1fdhck54qxs65rl,1,47.2,52.2,2025-06-22T15:29:18.216Z,2025-06-22T15:29:27Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5777993309,141,83.2,5777993305,56,Left,5777993307,140,67.4,5777993311,212,29.9,5777993313,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864457,245,83,1,27,27,80hgdmpkvdrhw1ge9nks2kxvy,0,33.3,17.6,2025-06-22T15:29:23.735Z,2025-06-22T15:29:31Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5777993463,399,iuf92spli9o5l8r9ftooufah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864487,188,3,1,27,30,crlocdyqyb1fdhck54qxs65rl,0,74.6,89.2,2025-06-22T15:29:26.470Z,2025-06-22T17:11:32Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5777993389,233,246,5777993349,286,,5777993347,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864481,246,7,1,27,30,80hgdmpkvdrhw1ge9nks2kxvy,1,25.4,10.8,2025-06-22T15:29:26.471Z,2025-06-22T17:11:31Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5777993319,56,Back,5777993385,233,188,5777993321,285,,5777993317,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864495,189,61,1,27,31,crlocdyqyb1fdhck54qxs65rl,1,75.4,90.0,2025-06-22T15:29:28.026Z,2025-06-22T15:29:28Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5777993383,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864497,190,5,1,27,32,crlocdyqyb1fdhck54qxs65rl,0,74.2,101.6,2025-06-22T15:29:28.680Z,2025-06-22T17:12:00Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5777993395,347,,5777993393,56,Left,5777993445,233,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864489,247,5,1,27,32,80hgdmpkvdrhw1ge9nks2kxvy,1,25.8,-1.6,2025-06-22T15:29:28.680Z,2025-06-22T16:00:11Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5777993351,56,Back,5777993429,233,190,5777993353,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864561,248,1,1,27,42,80hgdmpkvdrhw1ge9nks2kxvy,1,27.0,0.0,2025-06-22T15:29:38.909Z,2025-06-22T15:29:42Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5777993761,141,28.2,5777993759,140,30.1,5777993755,107,,5777993757,56,Back,5777993763,212,20.4,5777993765,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864569,249,1,1,27,46,80hgdmpkvdrhw1ge9nks2kxvy,1,28.0,12.5,2025-06-22T15:29:42.647Z,2025-06-22T15:29:45Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5777993833,213,2.22,5777993835,1,,5777993829,141,53.3,5777993831,212,34.8,5777993825,56,Back,5777993827,140,8.0,5777993823,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864583,250,1,1,27,49,80hgdmpkvdrhw1ge9nks2kxvy,0,9.0,60.6,2025-06-22T15:29:45.815Z,2025-06-22T15:29:50Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5777993921,140,59.9,5777993917,56,Center,5777993925,141,23.1,5777993931,1,,5777993927,212,59.2,5777993913,157,,5777993929,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864589,191,44,1,27,52,crlocdyqyb1fdhck54qxs65rl,1,40.5,79.5,2025-06-22T15:29:49.150Z,2025-06-22T16:02:53Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5777993965,233,251,5777993961,285,,5777993959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864587,251,44,1,27,52,80hgdmpkvdrhw1ge9nks2kxvy,0,59.5,20.5,2025-06-22T15:29:49.151Z,2025-06-22T16:02:53Z,dq5uoeu7mw2a3uemr95w32k9g,Ieltsin Camões,,,5777993969,233,191,5777993955,56,Right,5777993957,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864599,192,1,1,27,53,crlocdyqyb1fdhck54qxs65rl,1,41.1,83.8,2025-06-22T15:29:49.841Z,2025-06-22T16:00:15Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5777994007,56,Back,5777994011,141,70.0,5777994009,140,37.6,5777994005,3,,5777994013,212,10.1,5777994015,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864611,194,1,1,27,56,crlocdyqyb1fdhck54qxs65rl,1,36.1,63.6,2025-06-22T15:29:53.112Z,2025-06-22T15:59:39Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5777994075,141,34.3,5777994079,213,5.01,5777994073,140,41.9,5777994077,212,20.8,5777994071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864639,195,1,1,27,59,crlocdyqyb1fdhck54qxs65rl,1,46.5,29.4,2025-06-22T15:29:55.776Z,2025-06-22T15:30:00Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5777994233,140,60.6,5777994239,213,5.76,5777994237,212,17.1,5777994235,141,16.7,5777994231,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864643,196,1,1,28,3,crlocdyqyb1fdhck54qxs65rl,1,57.6,22.4,2025-06-22T15:29:59.887Z,2025-06-22T15:30:01Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5777994259,56,Back,5777994261,140,39.4,5777994265,212,19.8,5777994267,213,3.41,5777994263,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864655,197,1,1,28,5,crlocdyqyb1fdhck54qxs65rl,1,40.1,16.4,2025-06-22T15:30:01.536Z,2025-06-22T15:30:03Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5777994343,212,10.7,5777994345,213,1.77,5777994341,141,31.9,5777994337,56,Back,5777994339,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864681,198,1,1,28,7,crlocdyqyb1fdhck54qxs65rl,1,38.5,32.2,2025-06-22T15:30:03.480Z,2025-06-22T15:30:07Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5777994469,56,Center,5777994471,140,59.0,5777994475,212,23.7,5777994477,213,0.43,5777994473,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864705,199,1,1,28,10,crlocdyqyb1fdhck54qxs65rl,1,65.0,50.9,2025-06-22T15:30:07.216Z,2025-06-22T15:30:11Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5777994611,140,75.1,5777994609,56,Left,5777994613,141,79.0,5777994617,213,1.06,5777994615,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864727,200,1,1,28,15,crlocdyqyb1fdhck54qxs65rl,1,77.8,83.5,2025-06-22T15:30:11.503Z,2025-06-22T15:30:14Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5777994733,212,18.7,5777994735,213,3.73,5777994729,140,63.0,5777994731,141,68.1,5777994727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864739,201,1,1,28,17,crlocdyqyb1fdhck54qxs65rl,1,67.0,74.5,2025-06-22T15:30:14.080Z,2025-06-22T15:30:15Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5777994803,141,46.3,5777994805,212,21.9,5777994799,56,Center,5777994807,213,4.21,5777994801,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864757,202,1,1,28,19,crlocdyqyb1fdhck54qxs65rl,1,56.3,44.6,2025-06-22T15:30:15.728Z,2025-06-22T15:30:18Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5777994897,213,4.81,5777994891,141,11.4,5777994889,140,58.4,5777994893,212,22.7,5777994887,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864775,203,1,1,28,21,crlocdyqyb1fdhck54qxs65rl,1,57.9,22.4,2025-06-22T15:30:17.904Z,2025-06-22T15:30:19Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5777994971,140,67.3,5777994969,56,Center,5777994973,141,31.2,5777994977,213,0.55,5777994975,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864781,204,1,1,28,22,crlocdyqyb1fdhck54qxs65rl,0,67.3,31.2,2025-06-22T15:30:19.328Z,2025-06-22T15:30:24Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5777995017,140,97.2,5777995021,212,31.6,5777995015,56,Center,5777995019,141,25.5,5777995041,156,,5777995023,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864877,254,1,1,28,39,80hgdmpkvdrhw1ge9nks2kxvy,1,10.8,68.2,2025-06-22T15:30:35.472Z,2025-06-22T15:30:37Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5777995493,140,10.7,5777995499,213,4.71,5777995497,212,27.6,5777995495,141,27.6,5777995489,123,,5777995491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864897,255,1,1,28,41,80hgdmpkvdrhw1ge9nks2kxvy,1,10.6,28.3,2025-06-22T15:30:37.701Z,2025-06-22T15:30:40Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5777995603,212,18.0,5777995605,213,0.63,5777995601,141,44.0,5777995597,56,Back,5777995599,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864927,256,1,1,28,44,80hgdmpkvdrhw1ge9nks2kxvy,1,22.9,36.7,2025-06-22T15:30:40.846Z,2025-06-22T15:30:47Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5777995777,141,66.9,5777995775,140,10.7,5777995773,56,Back,5777995779,212,24.2,5777995781,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864937,257,1,1,28,51,80hgdmpkvdrhw1ge9nks2kxvy,0,25.7,70.5,2025-06-22T15:30:47.824Z,2025-06-22T15:30:49Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5777995821,56,Center,5777995827,212,41.4,5777995831,1,,5777995825,141,61.7,5777995819,155,,5777995823,140,64.7,5777995829,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864949,205,12,1,28,54,crlocdyqyb1fdhck54qxs65rl,1,37.1,28.0,2025-06-22T15:30:50.672Z,2025-06-22T15:58:52Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5777995889,213,0.83,5777995883,140,46.9,5777995885,141,44.6,5777995887,212,15.3,5777995881,56,Back,5777995919,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864973,258,1,1,28,55,80hgdmpkvdrhw1ge9nks2kxvy,1,60.5,41.9,2025-06-22T15:30:51.445Z,2025-06-22T15:30:57Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5777996033,140,83.3,5777996039,213,5.62,5777996031,56,Right,5777996037,212,30.3,5777996035,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865001,259,1,1,29,0,80hgdmpkvdrhw1ge9nks2kxvy,0,83.6,12.3,2025-06-22T15:30:57.231Z,2025-06-22T15:31:19Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5777996173,140,93.0,5777996177,212,21.1,5777996175,141,39.8,5777996179,213,1.09,5777996171,56,Center,5777996167,2,,5777996169,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823864989,206,12,1,29,2,crlocdyqyb1fdhck54qxs65rl,1,5.9,73.0,2025-06-22T15:30:58.905Z,2025-06-22T15:58:50Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5777996111,212,12.8,5777996127,15,,5777996109,141,54.6,5777996113,213,4.93,5777996107,140,8.5,5777996105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865003,260,15,1,29,3,80hgdmpkvdrhw1ge9nks2kxvy,1,92.4,50.3,2025-06-22T15:31:00.294Z,2025-06-22T17:35:22Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5778151915,214,,5777996183,22,,5777996297,328,,5777996623,103,17.1,5778151451,76,,5777996629,147,51.3,5777996187,56,Center,5777996621,102,52.8,5777996635,233,5777996293,15,,5777996185,17,5777996627,146,5777996625,458,,,,207,,,,,,98.6,,,,,,,,,
2823865007,207,10,1,29,4,crlocdyqyb1fdhck54qxs65rl,1,2.4,50.0,2025-06-22T15:31:00.394Z,2025-06-22T15:31:18Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5777996213,56,Back,5777996655,233,260,5777996249,177,,5777996211,182,,5777996209,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865105,209,1,1,29,23,crlocdyqyb1fdhck54qxs65rl,1,3.2,49.9,2025-06-22T15:31:20.071Z,2025-06-22T16:01:05Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5778027563,189,,5777996733,56,Back,5777996741,213,5.66,5777996739,212,45.9,5777996743,1,,5777996737,141,10.7,5778027535,199,,5777996735,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865099,261,43,1,29,25,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-06-22T15:31:22.039Z,2025-06-22T15:31:27Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5777996805,144,83,5777996763,399,9v4rtbzr5f45x65os81wwuqne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865109,210,3,1,29,27,crlocdyqyb1fdhck54qxs65rl,1,41.1,13.3,2025-06-22T15:31:23.910Z,2025-06-22T16:02:47Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5777996761,286,,5777996759,56,Back,5777996769,233,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865111,262,45,1,29,27,80hgdmpkvdrhw1ge9nks2kxvy,0,58.9,86.7,2025-06-22T15:31:23.910Z,2025-06-22T16:02:47Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5777996765,56,Left,5777996767,285,,5777996787,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865121,211,1,1,29,29,crlocdyqyb1fdhck54qxs65rl,1,38.8,15.3,2025-06-22T15:31:25.703Z,2025-06-22T15:31:27Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5777996817,213,1.80,5777996813,141,36.3,5777996815,212,14.7,5777996811,140,35.6,5777996809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865141,212,1,1,29,31,crlocdyqyb1fdhck54qxs65rl,1,35.6,36.3,2025-06-22T15:31:27.574Z,2025-06-22T15:31:35Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5777996937,56,Back,5777996941,141,73.5,5777996939,140,42.4,5777996943,212,26.3,5777996945,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865147,213,1,1,29,38,crlocdyqyb1fdhck54qxs65rl,1,54.3,68.7,2025-06-22T15:31:34.903Z,2025-06-22T15:31:36Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5777996981,56,Center,5777996985,141,60.9,5777996987,212,12.7,5777996989,213,5.85,5777996983,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865151,214,1,1,29,40,crlocdyqyb1fdhck54qxs65rl,1,66.5,66.1,2025-06-22T15:31:36.766Z,2025-06-22T15:31:40Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5777997029,213,1.32,5777997023,140,70.1,5777997025,141,87.7,5777997027,212,15.2,5777997021,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865153,215,1,1,29,44,crlocdyqyb1fdhck54qxs65rl,1,75.4,81.1,2025-06-22T15:31:40.736Z,2025-06-22T15:31:41Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5777997039,212,8.1,5777997035,140,79.3,5777997037,141,70.9,5777997041,213,5.25,5777997033,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865155,216,1,1,29,45,crlocdyqyb1fdhck54qxs65rl,1,79.3,70.9,2025-06-22T15:31:41.376Z,2025-06-22T15:31:43Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5777997073,156,,5777997053,213,3.98,5777997045,56,Center,5777997049,141,57.0,5777997051,212,12.7,5777997047,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865167,217,1,1,29,47,crlocdyqyb1fdhck54qxs65rl,1,71.2,57.0,2025-06-22T15:31:43.615Z,2025-06-22T15:31:45Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5777997129,56,Center,5777997131,140,86.6,5777997133,141,22.1,5777997137,213,5.31,5777997135,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865175,218,1,1,29,48,crlocdyqyb1fdhck54qxs65rl,1,86.6,22.1,2025-06-22T15:31:45.199Z,2025-06-22T15:31:47Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5777997177,56,Center,5777997185,213,2.54,5777997183,212,10.2,5777997179,140,78.6,5777997181,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865189,219,1,1,29,51,crlocdyqyb1fdhck54qxs65rl,0,78.7,31.2,2025-06-22T15:31:47.815Z,2025-06-22T15:58:23Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5777997253,212,15.2,5777997255,213,6.00,5777997251,141,24.9,5777997247,56,Center,5777997249,140,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865203,263,12,1,29,54,80hgdmpkvdrhw1ge9nks2kxvy,1,11.1,65.8,2025-06-22T15:31:50.661Z,2025-06-22T15:31:53Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5777997331,140,41.5,5777997329,56,Back,5777997349,167,,5777997333,141,100.0,5777997337,213,0.66,5777997335,212,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865227,220,5,1,29,55,crlocdyqyb1fdhck54qxs65rl,1,65.8,-2.0,2025-06-22T15:31:52.142Z,2025-06-22T17:12:01Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5777997455,56,Right,5777997459,233,264,5777997457,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865205,264,5,1,29,55,80hgdmpkvdrhw1ge9nks2kxvy,0,34.2,102.0,2025-06-22T15:31:52.142Z,2025-06-22T17:12:01Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5777997341,56,Back,5777997465,233,220,5777997343,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865239,221,1,1,30,6,crlocdyqyb1fdhck54qxs65rl,1,74.5,0.0,2025-06-22T15:32:02.735Z,2025-06-22T15:32:08Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5777997521,107,,5777997525,140,56.1,5777997531,213,2.57,5777997527,141,16.4,5777997533,1,,5777997529,212,23.0,5777997523,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823865243,222,1,1,30,11,crlocdyqyb1fdhck54qxs65rl,1,61.7,12.2,2025-06-22T15:32:08.142Z,2025-06-22T15:32:09Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5777997557,212,8.8,5777997555,141,2.9,5777997551,56,Right,5777997553,140,67.5,5777997559,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
