id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value
2792718595,209,74,1,20,53,ew0hpuiweoltpsg5f51r2w64t,1,4.2,66.4,2025-03-29T15:22:39.831Z,2025-03-29T16:29:36Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5605772325,285,,5605772505,233,201,5605772323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792718641,202,6,1,20,55,c7jgkxx1czv5etn7snf1r6p2m,1,98.2,32.2,2025-03-29T15:22:42.189Z,2025-03-29T15:22:47Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5605772719,75,,5605772717,56,Center,5605772761,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792718633,210,6,1,20,55,ew0hpuiweoltpsg5f51r2w64t,0,1.8,67.8,2025-03-29T15:22:42.189Z,2025-03-29T16:29:32Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5605772665,73,,5605772791,233,202,5605772663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792719653,203,1,1,21,22,c7jgkxx1czv5etn7snf1r6p2m,0,99.5,0.5,2025-03-29T15:23:08.941Z,2025-03-29T15:23:12Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5605777935,6,,5605777947,56,Center,5605777955,141,61.2,5605777963,1,,5605777939,155,,5605777951,140,100.0,5605777943,223,,5605777959,212,41.3,5605777961,213,1.54,5605777931,2,,,,,,,,,,,,,,,,,,,,,,
2792720603,204,5,1,21,25,c7jgkxx1czv5etn7snf1r6p2m,0,101.0,62.4,2025-03-29T15:23:12.121Z,2025-03-29T16:29:13Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5605783415,233,211,5605783307,56,Center,5605783309,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792720429,211,5,1,21,25,ew0hpuiweoltpsg5f51r2w64t,1,-1.0,37.6,2025-03-29T15:23:12.121Z,2025-03-29T16:29:12Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5605783365,233,204,5605782325,56,Back,5605782327,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792720443,212,1,1,21,50,ew0hpuiweoltpsg5f51r2w64t,1,3.7,60.9,2025-03-29T15:23:37.658Z,2025-03-29T15:51:41Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5605782401,237,,5605782391,140,4.7,5605782397,213,4.85,5605782389,56,Back,5605782395,212,7.7,5605782387,124,,5605782393,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792778043,375,1,1,21,51,ew0hpuiweoltpsg5f51r2w64t,1,2.7,46.6,2025-03-29T15:23:37.816Z,2025-03-29T15:51:40Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5606085239,140,5.6,5606085243,212,12.2,5606085245,213,4.96,5606085237,56,Back,5606085241,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792720551,213,1,1,21,52,ew0hpuiweoltpsg5f51r2w64t,0,5.5,31.0,2025-03-29T15:23:39.642Z,2025-03-29T15:51:44Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5605783013,212,23.1,5605783017,213,4.95,5605783011,141,0.0,5605783007,140,10.6,5605783003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792721117,205,5,1,21,54,c7jgkxx1czv5etn7snf1r6p2m,1,90.0,102.0,2025-03-29T15:23:41.583Z,2025-03-29T16:29:13Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5605786075,347,,5605786069,56,Left,5605786175,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792720561,214,5,1,21,54,ew0hpuiweoltpsg5f51r2w64t,0,10.0,-2.0,2025-03-29T15:23:41.583Z,2025-03-29T16:29:13Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5605783081,347,,5605786237,233,205,5605783075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792721163,206,1,1,22,11,c7jgkxx1czv5etn7snf1r6p2m,0,91.1,100.0,2025-03-29T15:23:58.773Z,2025-03-29T15:24:00Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5605786369,140,88.9,5605786373,212,10.8,5605786367,56,Left,5605786375,213,4.50,5605786371,141,86.4,5605786365,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792721349,207,61,1,22,12,c7jgkxx1czv5etn7snf1r6p2m,0,88.2,93.6,2025-03-29T15:23:59.370Z,2025-03-29T15:52:00Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5605787551,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792778443,346,61,1,22,14,c7jgkxx1czv5etn7snf1r6p2m,1,81.0,91.1,2025-03-29T15:24:00.816Z,2025-03-29T15:51:58Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5606087061,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792721217,215,8,1,22,15,ew0hpuiweoltpsg5f51r2w64t,1,13.4,7.6,2025-03-29T15:24:02.635Z,2025-03-29T15:52:00Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5605786709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792721247,216,1,1,22,16,ew0hpuiweoltpsg5f51r2w64t,0,10.7,8.6,2025-03-29T15:24:03.017Z,2025-03-29T15:52:01Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5605786875,213,5.90,5605786867,140,14.2,5605786873,212,4.0,5605786865,56,Back,5605786871,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792721397,208,5,1,22,16,c7jgkxx1czv5etn7snf1r6p2m,0,82.2,102.0,2025-03-29T15:24:03.399Z,2025-03-29T16:29:14Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5605787973,233,217,5605787797,347,,5605787793,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792721265,217,5,1,22,16,ew0hpuiweoltpsg5f51r2w64t,1,17.8,-2.0,2025-03-29T15:24:03.399Z,2025-03-29T16:29:14Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5605786973,56,Back,5605787931,233,208,5605786975,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792721587,218,1,1,22,26,ew0hpuiweoltpsg5f51r2w64t,1,18.9,0.0,2025-03-29T15:24:13.738Z,2025-03-29T15:24:21Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5605788843,56,Back,5605788851,213,1.73,5605788845,140,17.6,5605788847,141,10.4,5605788841,107,,5605788849,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792721749,209,83,1,22,28,c7jgkxx1czv5etn7snf1r6p2m,0,87.4,93.9,2025-03-29T15:24:15.220Z,2025-03-29T15:52:15Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5606088645,399,3vh1sx99telj2gktbljiarap5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792721649,219,1,1,22,28,ew0hpuiweoltpsg5f51r2w64t,1,17.6,10.4,2025-03-29T15:24:15.626Z,2025-03-29T15:24:17Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5605789203,141,4.4,5605789207,213,4.28,5605789201,140,15.8,5605789199,56,Back,5605789205,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792721657,220,12,1,22,30,ew0hpuiweoltpsg5f51r2w64t,1,15.5,6.2,2025-03-29T15:24:17.674Z,2025-03-29T15:52:25Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5606089493,141,0.0,5605789237,56,Back,5606089495,212,5.1,5606089489,167,,5606089497,213,4.57,5606089491,140,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792721867,210,5,1,22,31,c7jgkxx1czv5etn7snf1r6p2m,1,85.9,101.7,2025-03-29T15:24:18.707Z,2025-03-29T16:29:14Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5605790339,233,221,5605790217,347,,5605790215,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792721691,221,5,1,22,31,ew0hpuiweoltpsg5f51r2w64t,0,14.1,-1.7,2025-03-29T15:24:18.707Z,2025-03-29T16:29:15Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5605789345,347,,5605789341,56,Back,5605790409,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792722059,211,1,1,22,40,c7jgkxx1czv5etn7snf1r6p2m,1,87.5,100.0,2025-03-29T15:24:27.117Z,2025-03-29T15:24:29Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5605791403,107,,5605791413,141,83.3,5605791407,56,Left,5605791417,212,13.1,5605791411,140,82.8,5605791419,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792722121,212,1,1,22,42,c7jgkxx1czv5etn7snf1r6p2m,1,82.0,87.6,2025-03-29T15:24:29.805Z,2025-03-29T15:24:31Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5605791733,212,7.3,5605791737,213,0.34,5605791729,141,91.2,5605791719,155,,5605791723,56,Left,5605791727,140,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792722149,213,1,1,22,44,c7jgkxx1czv5etn7snf1r6p2m,0,91.8,92.6,2025-03-29T15:24:31.532Z,2025-03-29T15:24:32Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5605791865,212,5.7,5605791863,141,84.6,5605791855,2,,5605791857,155,,5605791867,213,5.03,5605791861,140,93.5,5605791859,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792722167,222,61,1,22,46,ew0hpuiweoltpsg5f51r2w64t,1,8.6,11.4,2025-03-29T15:24:32.818Z,2025-03-29T15:24:32Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5605791959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792722217,214,6,1,22,46,c7jgkxx1czv5etn7snf1r6p2m,1,95.6,87.6,2025-03-29T15:24:33.289Z,2025-03-29T16:29:33Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5605792333,73,,5605792329,56,Left,5605792395,233,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792722183,223,6,1,22,46,ew0hpuiweoltpsg5f51r2w64t,0,4.4,12.4,2025-03-29T15:24:33.289Z,2025-03-29T15:24:38Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5605792193,56,Back,5605792195,73,,5605792499,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792723127,215,1,1,23,13,c7jgkxx1czv5etn7snf1r6p2m,0,99.5,99.5,2025-03-29T15:24:59.852Z,2025-03-29T15:25:07Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5605797249,140,97.5,5605797255,213,4.64,5605797247,56,Center,5605797241,6,,5605797253,212,29.4,5605797245,223,,5605797239,2,,5605797251,141,56.4,5605797243,155,,,,,,,,,,,,,,,,,,,,,,,,,
2792723041,224,44,1,23,16,ew0hpuiweoltpsg5f51r2w64t,1,4.0,45.5,2025-03-29T15:25:02.962Z,2025-03-29T17:14:15Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5605796747,56,Back,5605797563,233,216,5605796749,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792723151,216,44,1,23,16,c7jgkxx1czv5etn7snf1r6p2m,0,96.0,54.5,2025-03-29T15:25:02.963Z,2025-03-29T17:14:15Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5605797387,56,Center,5605797389,286,,5605797595,233,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792723059,225,12,1,23,16,ew0hpuiweoltpsg5f51r2w64t,1,6.0,49.1,2025-03-29T15:25:03.057Z,2025-03-29T15:25:08Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5605796839,141,8.8,5605796845,212,27.4,5605796837,140,6.8,5605796905,15,,5605796849,213,4.74,5605796833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792723265,217,1,1,23,22,c7jgkxx1czv5etn7snf1r6p2m,0,89.7,91.7,2025-03-29T15:25:09.044Z,2025-03-29T15:25:10Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5605797953,141,39.2,5605797949,56,Center,5605797955,212,37.5,5605797951,140,100.0,5605797957,213,5.02,5605797943,2,,5605797959,1,,5605797945,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792723341,218,5,1,23,23,c7jgkxx1czv5etn7snf1r6p2m,0,100.8,37.4,2025-03-29T15:25:09.960Z,2025-03-29T16:06:38Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5605801263,233,226,5605798381,56,Center,5605798383,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792723873,226,5,1,23,23,ew0hpuiweoltpsg5f51r2w64t,1,-0.8,62.6,2025-03-29T15:25:09.960Z,2025-03-29T16:29:15Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5605801217,233,218,5605801163,56,Back,5605801165,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792723909,227,1,1,23,40,ew0hpuiweoltpsg5f51r2w64t,1,3.0,60.0,2025-03-29T15:25:27.113Z,2025-03-29T15:25:31Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5605801411,56,Back,5605801417,212,10.6,5605801419,213,4.64,5605801409,124,,5605801413,140,2.3,5605801415,141,44.5,5605801423,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792724015,228,1,1,23,44,ew0hpuiweoltpsg5f51r2w64t,1,4.9,41.5,2025-03-29T15:25:30.850Z,2025-03-29T15:25:32Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5605801929,155,,5605801935,56,Back,5605801971,1,,5605801965,213,5.73,5605801947,141,10.0,5605801941,140,37.6,5605801955,212,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792724031,229,44,1,23,45,ew0hpuiweoltpsg5f51r2w64t,1,37.6,9.5,2025-03-29T15:25:32.562Z,2025-03-29T17:14:15Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5605802025,56,Back,5605802027,285,,5605802129,233,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792724041,219,44,1,23,45,c7jgkxx1czv5etn7snf1r6p2m,0,62.4,90.5,2025-03-29T15:25:32.563Z,2025-03-29T17:14:16Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5605802151,233,229,5605802065,56,Left,5605802069,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792724075,230,1,1,23,45,ew0hpuiweoltpsg5f51r2w64t,0,37.6,10.0,2025-03-29T15:25:32.648Z,2025-03-29T15:25:34Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5605802267,56,Right,5605802275,213,0.05,5605802269,140,65.6,5605802273,212,29.4,5605802263,3,,5605802271,141,12.0,5605802265,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792724087,220,61,1,23,48,c7jgkxx1czv5etn7snf1r6p2m,0,42.7,90.9,2025-03-29T15:25:35.115Z,2025-03-29T15:25:35Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5605802307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792724127,221,5,1,23,48,c7jgkxx1czv5etn7snf1r6p2m,0,40.6,101.0,2025-03-29T15:25:35.497Z,2025-03-29T16:29:16Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5605802593,347,,5605802591,56,Back,5605804133,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792724371,231,5,1,23,48,ew0hpuiweoltpsg5f51r2w64t,1,59.4,-1.0,2025-03-29T15:25:35.497Z,2025-03-29T16:29:15Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5605804023,347,,5605804019,56,Right,5605804101,233,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792724451,232,1,1,23,59,ew0hpuiweoltpsg5f51r2w64t,1,64.6,0.0,2025-03-29T15:25:45.826Z,2025-03-29T15:25:49Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5605804511,212,13.1,5605804513,213,1.55,5605804503,107,,5605804507,140,64.8,5605804505,56,Right,5605804509,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792724509,222,45,1,24,2,c7jgkxx1czv5etn7snf1r6p2m,0,35.2,76.0,2025-03-29T15:25:48.920Z,2025-03-29T17:14:08Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5605805159,233,233,5605804803,56,Back,5605804807,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792724545,233,3,1,24,2,ew0hpuiweoltpsg5f51r2w64t,1,64.8,24.0,2025-03-29T15:25:48.920Z,2025-03-29T17:14:08Z,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,5605804977,56,Center,5605805075,233,222,5605804979,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792776621,345,83,1,24,4,c7jgkxx1czv5etn7snf1r6p2m,0,24.4,72.0,2025-03-29T15:25:50.816Z,2025-03-29T15:50:36Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5606078855,399,7io59zk29vhvyueadmkotzeqy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792724557,234,50,1,24,5,ew0hpuiweoltpsg5f51r2w64t,1,69.9,30.6,2025-03-29T15:25:51.940Z,2025-03-29T16:29:40Z,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,5605806947,233,223,5605805035,56,Center,5605806857,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792724589,223,7,1,24,5,c7jgkxx1czv5etn7snf1r6p2m,1,30.1,69.4,2025-03-29T15:25:51.941Z,2025-03-29T16:29:40Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5605806873,233,234,5605805219,285,,5605805217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792724619,225,1,1,24,6,c7jgkxx1czv5etn7snf1r6p2m,1,31.9,55.4,2025-03-29T15:25:53.292Z,2025-03-29T15:50:48Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5605805385,212,11.8,5605805379,56,Back,5605805381,140,20.9,5605805387,213,3.33,5605805383,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792724713,226,1,1,24,9,c7jgkxx1czv5etn7snf1r6p2m,1,17.4,48.2,2025-03-29T15:25:55.867Z,2025-03-29T15:25:56Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5605805853,141,47.8,5605805855,212,15.8,5605805849,56,Back,5605805851,140,2.4,5605805857,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792724889,227,1,1,24,9,c7jgkxx1czv5etn7snf1r6p2m,1,2.4,47.8,2025-03-29T15:25:56.755Z,2025-03-29T15:26:02Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5605806765,141,10.1,5605806763,140,17.4,5605806769,213,5.26,5605806761,56,Back,5605806767,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792725049,228,1,1,24,15,c7jgkxx1czv5etn7snf1r6p2m,1,17.4,10.1,2025-03-29T15:26:02.378Z,2025-03-29T15:26:09Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5605807637,140,29.9,5605807645,1,,5605807643,213,1.29,5605807639,141,76.8,5605807633,196,,5605807641,212,47.2,5605807635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792725071,229,1,1,24,21,c7jgkxx1czv5etn7snf1r6p2m,0,63.5,90.3,2025-03-29T15:26:08.779Z,2025-03-29T15:26:09Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5605807753,213,6.08,5605807747,140,76.0,5605807751,212,13.4,5605807745,56,Left,5605807749,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792725141,235,12,1,24,24,ew0hpuiweoltpsg5f51r2w64t,1,15.8,10.1,2025-03-29T15:26:10.904Z,2025-03-29T15:53:00Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5605808269,167,,5605808135,141,0.0,5605808131,140,17.2,5605808127,56,Back,5605808143,213,4.90,5605808139,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792725169,230,5,1,24,24,c7jgkxx1czv5etn7snf1r6p2m,1,81.3,100.9,2025-03-29T15:26:11.591Z,2025-03-29T16:29:16Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5605808323,56,Left,5605808529,233,236,5605808325,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792725153,236,5,1,24,24,ew0hpuiweoltpsg5f51r2w64t,0,18.7,-0.9,2025-03-29T15:26:11.591Z,2025-03-29T15:52:48Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5605808189,56,Back,5605808611,233,230,5605808191,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792725699,231,1,1,24,34,c7jgkxx1czv5etn7snf1r6p2m,1,79.5,100.0,2025-03-29T15:26:21.684Z,2025-03-29T15:26:30Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5605811269,212,10.9,5605811267,141,91.1,5605811261,107,,5605811271,213,5.59,5605811265,140,87.5,5605811263,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792725731,232,1,1,24,35,c7jgkxx1czv5etn7snf1r6p2m,1,91.2,91.4,2025-03-29T15:26:22.106Z,2025-03-29T15:50:07Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5605811469,213,2.61,5605811457,140,87.1,5605811461,141,95.1,5605811465,212,5.0,5605811453,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792725739,233,1,1,24,37,c7jgkxx1czv5etn7snf1r6p2m,0,87.1,95.1,2025-03-29T15:26:24.210Z,2025-03-29T15:50:03Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5605813695,286,,5605813689,236,,5605811509,56,Left,5605811511,140,89.7,5605811517,213,6.18,5605811515,212,2.7,5605813675,2,,5605813691,233,237,5605811513,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,
2792725597,237,12,1,24,37,ew0hpuiweoltpsg5f51r2w64t,1,9.0,5.5,2025-03-29T15:26:24.310Z,2025-03-29T15:26:46Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5605810821,185,,5605810823,56,Back,5605813713,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792725801,234,6,1,24,38,c7jgkxx1czv5etn7snf1r6p2m,1,94.8,91.3,2025-03-29T15:26:25.651Z,2025-03-29T16:29:33Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5605812159,56,Left,5606075615,233,238,5605812161,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792725611,238,6,1,24,38,ew0hpuiweoltpsg5f51r2w64t,0,5.2,8.7,2025-03-29T15:26:25.651Z,2025-03-29T16:29:34Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5605811015,56,Back,5605811019,73,,5606075661,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792726435,235,1,1,25,8,c7jgkxx1czv5etn7snf1r6p2m,0,99.5,99.5,2025-03-29T15:26:55.770Z,2025-03-29T15:26:57Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5605815223,2,,5605815241,1,,5605815235,141,50.9,5605815233,140,94.8,5605815225,6,,5605815227,155,,5605815239,213,4.56,5605815231,56,Center,5605815237,212,33.4,5605815229,223,,,,,,,,,,,,,,,,,,,,,,
2792727829,244,61,1,25,12,c7jgkxx1czv5etn7snf1r6p2m,1,98.7,60.0,2025-03-29T15:26:59.191Z,2025-03-29T15:27:50Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,1.0,,5605822601,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792726541,236,15,1,25,14,c7jgkxx1czv5etn7snf1r6p2m,1,94.5,64.2,2025-03-29T15:27:01.410Z,2025-03-29T17:20:02Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5605824307,82,,5605825783,230,99.7,5605825777,100,,5605825765,102,51.9,5605815821,65,,5605825735,25,,5605825781,147,54.7,5605825749,29,,5605825779,146,98.8,5605825769,103,5605815825,56,5605825757,55,244,5605825825,233,239,5605825785,231,51.8,19,Center,5605825745,76,5606828095,72,,,,,
2792726551,239,10,1,25,14,ew0hpuiweoltpsg5f51r2w64t,1,1.2,45.3,2025-03-29T15:27:01.510Z,2025-03-29T15:54:01Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5605815889,94,,5605825873,233,236,5605815891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
