id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2815282105,163,1,1,18,41,80hgdmpkvdrhw1ge9nks2kxvy,0,99.5,0.5,2025-05-16T16:19:17.598Z,2025-05-16T16:19:20Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5730169083,213,1.81,5730169081,212,34.1,5730169075,56,Center,5730169069,6,,5730169067,2,,5730169071,155,,5730169079,141,49.3,5730169073,223,,5730169077,140,5730169085,1,,,,,,,,,,,,,,,,,,,,,91.9,,,,
2815282127,210,12,1,18,46,ctvzi2jbl1q6xzq0s3sexj73g,1,11.1,48.8,2025-05-16T16:19:22.286Z,2025-05-16T16:19:23Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730169255,212,29.3,5730169249,56,Back,5730169251,140,24.3,5730169297,15,,5730169253,141,10.9,5730169257,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282179,212,1,1,18,49,ctvzi2jbl1q6xzq0s3sexj73g,0,26.3,10.6,2025-05-16T16:19:25.327Z,2025-05-16T18:08:58Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5730169495,140,55.9,5730169505,213,6.28,5730169501,212,31.1,5730169493,56,Right,5730169497,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282211,165,1,1,18,54,80hgdmpkvdrhw1ge9nks2kxvy,1,43.9,92.1,2025-05-16T16:19:29.731Z,2025-05-16T16:19:31Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5730169631,140,23.2,5730169637,213,3.73,5730169633,141,70.6,5730169635,212,26.2,5730169629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282249,166,1,1,18,56,80hgdmpkvdrhw1ge9nks2kxvy,0,23.2,70.6,2025-05-16T16:19:31.764Z,2025-05-16T16:19:37Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5730169895,212,33.5,5730169889,56,Back,5730169887,157,,5730169897,213,0.67,5730169893,141,100.0,5730169899,1,,5730169891,140,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282253,167,5,1,19,0,80hgdmpkvdrhw1ge9nks2kxvy,0,42.5,100.9,2025-05-16T16:19:35.870Z,2025-05-16T18:08:00Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5730169915,56,Back,5730169917,347,,5730170581,233,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282385,213,5,1,19,0,ctvzi2jbl1q6xzq0s3sexj73g,1,57.5,-0.9,2025-05-16T16:19:35.870Z,2025-05-16T18:07:59Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5730170571,233,167,5730170543,56,Right,5730170545,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282403,214,1,1,19,13,ctvzi2jbl1q6xzq0s3sexj73g,1,62.4,0.0,2025-05-16T16:19:49.527Z,2025-05-16T16:19:52Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730170639,107,,5730170645,141,15.8,5730170641,56,Right,5730170649,213,1.63,5730170643,140,61.7,5730170647,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282413,215,1,1,19,16,ctvzi2jbl1q6xzq0s3sexj73g,1,61.7,15.8,2025-05-16T16:19:51.814Z,2025-05-16T16:19:53Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730170743,212,22.1,5730170741,141,15.6,5730170745,213,3.15,5730170737,56,Back,5730170739,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282431,216,1,1,19,17,ctvzi2jbl1q6xzq0s3sexj73g,1,40.7,15.6,2025-05-16T16:19:53.558Z,2025-05-16T16:19:56Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5730170865,141,42.4,5730170869,213,2.14,5730170861,56,Back,5730170867,212,21.7,5730170863,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282497,217,1,1,19,20,ctvzi2jbl1q6xzq0s3sexj73g,1,29.5,42.4,2025-05-16T16:19:56.374Z,2025-05-16T16:20:05Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5730171291,213,1.18,5730171279,56,Back,5730171287,212,12.3,5730171283,141,59.1,5730171281,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282529,218,1,1,19,29,ctvzi2jbl1q6xzq0s3sexj73g,1,47.4,59.7,2025-05-16T16:20:05.319Z,2025-05-16T16:20:09Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730171515,212,12.5,5730171509,56,Center,5730171511,140,52.0,5730171517,213,1.17,5730171513,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282545,219,1,1,19,33,ctvzi2jbl1q6xzq0s3sexj73g,1,51.9,75.1,2025-05-16T16:20:09.071Z,2025-05-16T16:20:11Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730171627,141,51.0,5730171623,56,Back,5730171629,212,18.7,5730171631,213,4.21,5730171625,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282573,220,1,1,19,35,ctvzi2jbl1q6xzq0s3sexj73g,1,43.4,51.0,2025-05-16T16:20:10.799Z,2025-05-16T16:20:14Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730171779,141,72.4,5730171783,213,1.48,5730171777,140,44.7,5730171781,212,14.6,5730171775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282607,221,1,1,19,38,ctvzi2jbl1q6xzq0s3sexj73g,1,45.6,80.3,2025-05-16T16:20:14.206Z,2025-05-16T16:20:18Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730171993,212,20.9,5730171985,155,,5730171991,141,76.1,5730171989,140,65.3,5730171995,213,6.15,5730171987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282615,222,61,1,19,42,ctvzi2jbl1q6xzq0s3sexj73g,1,65.3,76.1,2025-05-16T16:20:17.814Z,2025-05-16T18:08:51Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5730172019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282631,223,1,1,19,43,ctvzi2jbl1q6xzq0s3sexj73g,1,59.8,72.0,2025-05-16T16:20:19.038Z,2025-05-16T16:20:19Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5730172095,56,Center,5730172101,212,6.2,5730172099,141,64.9,5730172103,213,4.03,5730172097,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282651,224,1,1,19,43,ctvzi2jbl1q6xzq0s3sexj73g,1,56.1,64.9,2025-05-16T16:20:19.574Z,2025-05-16T16:20:22Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730172239,140,56.7,5730172241,141,83.5,5730172243,212,12.7,5730172245,213,1.52,5730172235,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282697,225,1,1,19,48,ctvzi2jbl1q6xzq0s3sexj73g,1,64.0,80.8,2025-05-16T16:20:23.655Z,2025-05-16T16:20:26Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730172463,212,19.7,5730172459,140,48.6,5730172461,141,64.3,5730172457,56,Back,5730172465,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282723,226,1,1,19,50,ctvzi2jbl1q6xzq0s3sexj73g,1,46.5,57.3,2025-05-16T16:20:26.390Z,2025-05-16T16:20:29Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730172595,213,5.06,5730172587,56,Center,5730172589,140,54.0,5730172591,141,25.0,5730172593,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282743,227,1,1,19,53,ctvzi2jbl1q6xzq0s3sexj73g,1,54.1,24.4,2025-05-16T16:20:29.046Z,2025-05-16T16:20:33Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5730172729,140,60.5,5730172735,213,5.27,5730172727,56,Right,5730172733,212,12.7,5730172731,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282773,228,2,1,19,57,ctvzi2jbl1q6xzq0s3sexj73g,1,61.2,9.7,2025-05-16T16:20:33.190Z,2025-05-16T16:20:40Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5730172907,140,89.0,5730172929,7,2r893xoeuqhgoe2w2auhqb696,5730172909,141,34.3,5730172937,56,Center,5730172933,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283029,169,1,1,20,25,80hgdmpkvdrhw1ge9nks2kxvy,0,4.4,55.2,2025-05-16T16:21:00.890Z,2025-05-16T16:21:04Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5730174179,241,,5730174185,141,23.6,5730174181,56,Center,5730174189,212,59.0,5730174183,140,56.7,5730174167,5,,5730174197,1,,5730174193,213,5.91,5730174175,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283067,229,1,1,20,30,ctvzi2jbl1q6xzq0s3sexj73g,0,43.4,77.8,2025-05-16T16:21:06.062Z,2025-05-16T18:09:05Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730174391,3,,5730174399,212,21.0,5730174393,56,Left,5730174397,141,79.4,5730174395,140,63.4,5730174401,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283069,170,1,1,20,31,80hgdmpkvdrhw1ge9nks2kxvy,1,20.6,25.3,2025-05-16T16:21:06.946Z,2025-05-16T16:21:08Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5730174411,212,6.8,5730174413,213,6.06,5730174405,56,Back,5730174403,3,,5730174407,140,26.9,5730174409,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283087,171,1,1,20,32,80hgdmpkvdrhw1ge9nks2kxvy,1,26.9,23.1,2025-05-16T16:21:07.969Z,2025-05-16T16:21:09Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5730174483,213,2.46,5730174479,141,28.6,5730174481,212,5.9,5730174477,140,22.5,5730174473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283111,172,1,1,20,33,80hgdmpkvdrhw1ge9nks2kxvy,1,34.2,34.5,2025-05-16T16:21:09.361Z,2025-05-16T16:21:12Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5730174633,140,36.1,5730174637,212,18.5,5730174639,213,1.46,5730174631,56,Back,5730174635,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283199,173,1,1,20,36,80hgdmpkvdrhw1ge9nks2kxvy,1,34.4,65.8,2025-05-16T16:21:12.393Z,2025-05-16T16:21:20Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730175135,140,25.7,5730175141,213,4.00,5730175139,212,13.9,5730175133,56,Back,5730175137,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283229,174,1,1,20,44,80hgdmpkvdrhw1ge9nks2kxvy,1,28.4,54.5,2025-05-16T16:21:19.873Z,2025-05-16T16:21:22Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5730175307,56,Back,5730175311,141,32.8,5730175313,212,14.8,5730175309,140,29.0,5730175315,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283243,175,1,1,20,46,80hgdmpkvdrhw1ge9nks2kxvy,1,29.1,32.8,2025-05-16T16:21:22.617Z,2025-05-16T16:21:24Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5730175415,1,,5730175405,56,Center,5730175407,140,59.6,5730175411,212,32.5,5730175413,213,6.12,5730175409,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283267,176,1,1,20,48,80hgdmpkvdrhw1ge9nks2kxvy,1,56.4,25.0,2025-05-16T16:21:24.289Z,2025-05-16T16:21:26Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5730175531,213,5.34,5730175525,140,64.2,5730175523,56,Right,5730175527,141,8.3,5730175529,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283301,177,1,1,20,50,80hgdmpkvdrhw1ge9nks2kxvy,1,64.2,8.3,2025-05-16T16:21:26.201Z,2025-05-16T16:21:29Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5730175723,141,13.5,5730175727,213,2.98,5730175721,140,43.6,5730175725,212,21.9,5730175719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283315,178,1,1,20,53,80hgdmpkvdrhw1ge9nks2kxvy,0,43.6,13.5,2025-05-16T16:21:28.978Z,2025-05-16T16:22:38Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5730175785,140,69.8,5730175791,213,0.30,5730175789,212,28.8,5730175787,141,26.1,5730175783,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283339,230,1,1,20,54,ctvzi2jbl1q6xzq0s3sexj73g,1,29.9,71.4,2025-05-16T16:21:30.503Z,2025-05-16T16:21:31Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730175915,141,85.1,5730175909,56,Back,5730175923,213,1.19,5730175919,212,10.1,5730175911,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283367,232,1,1,20,58,ctvzi2jbl1q6xzq0s3sexj73g,1,26.2,83.5,2025-05-16T16:21:33.655Z,2025-05-16T16:21:34Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730176073,140,18.7,5730176077,212,13.5,5730176079,213,4.09,5730176071,56,Back,5730176075,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283387,233,1,1,20,58,ctvzi2jbl1q6xzq0s3sexj73g,1,18.7,67.3,2025-05-16T16:21:34.615Z,2025-05-16T16:21:36Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730176195,141,50.7,5730176191,56,Back,5730176199,213,4.14,5730176197,212,13.5,5730176193,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283437,234,1,1,21,0,ctvzi2jbl1q6xzq0s3sexj73g,1,12.0,49.0,2025-05-16T16:21:36.512Z,2025-05-16T16:21:42Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5730176513,56,Back,5730176517,141,10.6,5730176519,212,34.1,5730176515,140,32.9,5730176521,213,5.41,5730176523,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283471,235,1,1,21,6,ctvzi2jbl1q6xzq0s3sexj73g,1,32.6,19.5,2025-05-16T16:21:42.590Z,2025-05-16T16:21:46Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730176705,140,20.0,5730176711,213,3.27,5730176707,141,17.0,5730176703,56,Back,5730176709,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283491,236,1,1,21,10,ctvzi2jbl1q6xzq0s3sexj73g,0,27.9,15.9,2025-05-16T16:21:46.198Z,2025-05-16T18:09:58Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5730176797,56,Back,5730176799,140,30.0,5730176801,141,15.8,5730176803,212,2.2,5730176805,213,6.25,5730176795,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283951,181,61,1,21,11,80hgdmpkvdrhw1ge9nks2kxvy,1,63.4,83.3,2025-05-16T16:21:46.744Z,2025-05-16T16:22:36Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5730179239,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283551,179,83,1,21,17,80hgdmpkvdrhw1ge9nks2kxvy,0,56.3,86.8,2025-05-16T16:21:53.513Z,2025-05-16T16:21:57Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730177409,399,b2ibeioms7t9vb3au7tpqys4p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283595,237,1,1,21,19,ctvzi2jbl1q6xzq0s3sexj73g,1,35.9,17.0,2025-05-16T16:21:55.198Z,2025-05-16T16:22:01Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5730177353,155,,5730177357,140,31.2,5730177359,141,74.8,5730177475,1,,5730177355,56,Back,5730177361,212,39.6,5730177363,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283665,238,1,1,21,27,ctvzi2jbl1q6xzq0s3sexj73g,1,33.6,76.1,2025-05-16T16:22:03.047Z,2025-05-16T16:22:04Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730177743,213,4.66,5730177741,212,15.7,5730177735,56,Back,5730177737,140,32.8,5730177739,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283703,239,1,1,21,28,ctvzi2jbl1q6xzq0s3sexj73g,1,33.9,49.6,2025-05-16T16:22:04.622Z,2025-05-16T16:22:08Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730177961,213,5.27,5730177955,140,47.1,5730177959,212,26.3,5730177957,141,16.8,5730177953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283739,240,1,1,21,32,ctvzi2jbl1q6xzq0s3sexj73g,1,48.8,17.6,2025-05-16T16:22:08.414Z,2025-05-16T16:22:11Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730178095,140,38.2,5730178101,213,3.14,5730178093,56,Back,5730178097,141,17.6,5730178099,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283751,241,1,1,21,35,ctvzi2jbl1q6xzq0s3sexj73g,1,38.7,21.6,2025-05-16T16:22:11.070Z,2025-05-16T16:22:13Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5730178161,56,Back,5730178169,213,1.88,5730178167,212,22.9,5730178163,140,32.1,5730178165,141,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283773,242,1,1,21,37,ctvzi2jbl1q6xzq0s3sexj73g,1,32.1,53.7,2025-05-16T16:22:13.430Z,2025-05-16T16:22:16Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730178275,56,Back,5730178277,140,35.7,5730178281,212,16.9,5730178279,141,77.9,5730178283,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283799,243,1,1,21,41,ctvzi2jbl1q6xzq0s3sexj73g,1,37.4,83.3,2025-05-16T16:22:16.654Z,2025-05-16T16:22:19Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730178415,212,29.2,5730178409,56,Left,5730178411,140,65.2,5730178413,141,83.3,5730178417,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283827,244,1,1,21,43,ctvzi2jbl1q6xzq0s3sexj73g,1,65.2,83.3,2025-05-16T16:22:19.006Z,2025-05-16T16:22:20Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5730178535,56,Center,5730178541,212,18.1,5730178543,213,3.89,5730178539,141,65.2,5730178537,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283941,245,1,1,21,44,ctvzi2jbl1q6xzq0s3sexj73g,1,50.6,60.2,2025-05-16T16:22:20.438Z,2025-05-16T16:22:32Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730179193,1,,5730179191,213,4.99,5730179189,212,32.8,5730179183,56,Right,5730179187,141,13.8,5730179185,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283967,246,1,1,21,56,ctvzi2jbl1q6xzq0s3sexj73g,1,62.0,16.5,2025-05-16T16:22:32.550Z,2025-05-16T16:22:34Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5730179341,140,50.9,5730179347,213,2.18,5730179343,141,41.2,5730179339,56,Center,5730179345,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283975,247,1,1,21,58,ctvzi2jbl1q6xzq0s3sexj73g,1,49.4,42.1,2025-05-16T16:22:34.478Z,2025-05-16T16:22:35Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5730179381,141,56.6,5730179383,212,10.9,5730179385,213,2.02,5730179377,56,Back,5730179379,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815284019,248,1,1,21,59,ctvzi2jbl1q6xzq0s3sexj73g,1,44.9,56.6,2025-05-16T16:22:35.286Z,2025-05-16T16:22:40Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730179603,140,47.8,5730179607,212,15.1,5730179609,213,1.37,5730179601,56,Back,5730179605,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815284055,249,1,1,22,4,ctvzi2jbl1q6xzq0s3sexj73g,1,58.6,67.9,2025-05-16T16:22:40.183Z,2025-05-16T16:22:44Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730179769,140,47.1,5730179775,213,4.25,5730179767,56,Back,5730179771,141,32.7,5730179773,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815284081,250,1,1,22,8,ctvzi2jbl1q6xzq0s3sexj73g,1,60.4,24.9,2025-05-16T16:22:44.614Z,2025-05-16T16:22:49Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5730179905,141,6.4,5730179909,213,5.27,5730179901,56,Right,5730179907,212,14.8,5730179903,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815284085,251,1,1,22,13,ctvzi2jbl1q6xzq0s3sexj73g,1,70.2,8.9,2025-05-16T16:22:48.887Z,2025-05-16T16:22:50Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5730179955,213,1.41,5730179949,140,71.7,5730179947,56,Center,5730179951,141,23.0,5730179953,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815284101,252,1,1,22,14,ctvzi2jbl1q6xzq0s3sexj73g,1,71.7,23.0,2025-05-16T16:22:50.038Z,2025-05-16T16:22:52Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730180049,213,0.22,5730180041,56,Center,5730180043,140,86.9,5730180047,212,16.3,5730180045,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815284111,253,1,1,22,16,ctvzi2jbl1q6xzq0s3sexj73g,1,86.9,28.2,2025-05-16T16:22:52.070Z,2025-05-16T16:22:53Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5730180087,213,4.75,5730180083,141,24.0,5730180081,140,87.0,5730180085,212,2.9,5730180079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815284121,254,3,1,22,17,ctvzi2jbl1q6xzq0s3sexj73g,0,87.0,23.2,2025-05-16T16:22:53.094Z,2025-05-16T17:06:47Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730180137,286,,5730180133,56,Center,5730180405,233,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815284149,182,7,1,22,17,80hgdmpkvdrhw1ge9nks2kxvy,1,13.0,76.8,2025-05-16T16:22:53.095Z,2025-05-16T17:06:47Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730180345,56,Back,5730180391,233,254,5730180347,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815284167,183,50,1,22,20,80hgdmpkvdrhw1ge9nks2kxvy,1,11.9,72.2,2025-05-16T16:22:56.023Z,2025-05-16T17:06:48Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730258455,233,255,5730180457,56,Back,5730258437,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815284145,255,7,1,22,20,ctvzi2jbl1q6xzq0s3sexj73g,1,88.1,27.8,2025-05-16T16:22:56.024Z,2025-05-16T18:08:43Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5730258279,56,Center,5730258283,286,,5730258439,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815284179,256,1,1,22,21,ctvzi2jbl1q6xzq0s3sexj73g,1,85.5,29.4,2025-05-16T16:22:57.409Z,2025-05-16T16:22:58Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730180513,140,94.0,5730180517,212,12.3,5730180511,56,Right,5730180519,213,5.53,5730180515,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815284213,257,1,1,22,23,ctvzi2jbl1q6xzq0s3sexj73g,0,94.0,17.0,2025-05-16T16:22:58.781Z,2025-05-16T16:23:01Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5730180681,1,,5730180675,141,70.3,5730180669,155,,5730180667,2,,5730180679,213,1.75,5730180671,56,Center,5730180673,140,87.6,5730180677,212,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815284379,184,12,1,22,26,80hgdmpkvdrhw1ge9nks2kxvy,1,8.6,34.5,2025-05-16T16:23:01.962Z,2025-05-16T16:23:25Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5730181671,213,6.20,5730181665,140,59.6,5730181669,212,53.8,5730181667,141,27.6,5730181663,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
