id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2823861757,161,1,1,17,17,4q0b35m26thti4c2on9a3npk0,1,93.0,8.2,2025-06-22T15:19:18.973Z,2025-06-22T15:19:21Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5777977697,212,15.9,5777977699,213,3.13,5777977693,140,77.9,5777977695,141,8.5,5777977691,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823861769,162,1,1,17,19,4q0b35m26thti4c2on9a3npk0,1,80.8,7.1,2025-06-22T15:19:21.148Z,2025-06-22T15:19:23Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5777977765,56,Right,5777977767,140,74.4,5777977773,213,2.83,5777977769,141,10.3,5777977771,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823861775,163,1,1,17,21,4q0b35m26thti4c2on9a3npk0,0,74.4,10.3,2025-06-22T15:19:23.143Z,2025-06-22T15:19:24Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5777977783,140,93.2,5777977777,2,,5777977785,141,38.9,5777977781,56,Center,5777977779,155,,5777977789,213,0.78,5777977787,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823861779,123,12,1,17,23,ew0hpuiweoltpsg5f51r2w64t,1,10.4,54.0,2025-06-22T15:19:25.191Z,2025-06-22T18:56:22Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5777977811,213,0.19,5777977809,212,16.9,5777977807,141,58.7,5777977813,15,,5777977805,140,26.2,5777977803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823861781,164,1,1,17,23,4q0b35m26thti4c2on9a3npk0,0,77.0,41.8,2025-06-22T15:19:25.661Z,2025-06-22T15:23:33Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5777977817,140,78.7,5777977823,213,4.98,5777977815,56,Center,5777977819,141,32.4,5777977821,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862747,171,61,1,17,24,ew0hpuiweoltpsg5f51r2w64t,1,19.9,65.1,2025-06-22T15:19:26.448Z,2025-06-22T15:23:16Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5777983293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823861797,165,1,1,17,25,4q0b35m26thti4c2on9a3npk0,1,78.7,32.4,2025-06-22T15:19:27.428Z,2025-06-22T15:19:29Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5777977921,213,5.64,5777977913,56,Center,5777977917,141,23.1,5777977919,212,10.5,5777977915,140,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823861815,124,45,1,17,27,ew0hpuiweoltpsg5f51r2w64t,0,10.4,77.9,2025-06-22T15:19:28.933Z,2025-06-22T16:00:03Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5777978017,233,166,5777977993,56,Back,5777977995,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823861807,166,3,1,17,27,4q0b35m26thti4c2on9a3npk0,1,89.6,22.1,2025-06-22T15:19:28.933Z,2025-06-22T16:00:02Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5777977975,286,,5777977997,233,124,5777977973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823861829,167,1,1,17,28,4q0b35m26thti4c2on9a3npk0,1,88.5,26.8,2025-06-22T15:19:30.029Z,2025-06-22T15:19:41Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,1.0,,5777978105,140,78.1,5777978103,56,Center,5777978111,213,2.44,5777978379,210,13,5777978109,212,14.3,5777978107,141,40.3,5777978381,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823861833,168,13,1,17,29,4q0b35m26thti4c2on9a3npk0,1,81.9,34.6,2025-06-22T15:19:31.333Z,2025-06-22T17:26:10Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5777978421,230,99.3,5777978333,20,,5777978137,56,Center,5777978423,231,47.5,5777978407,74,,5777978419,103,69.4,5777978133,22,,5777978413,55,167,5777978409,29,,5777978411,154,,5777978135,18,5777978417,102,50.8,,,,,,,,,,,,,,,,,,,,,,
2823861839,125,5,1,17,30,ew0hpuiweoltpsg5f51r2w64t,1,-0.7,56.6,2025-06-22T15:19:32.208Z,2025-06-22T17:04:32Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5777978151,346,,5777978149,56,Back,5777978189,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823861835,169,5,1,17,30,4q0b35m26thti4c2on9a3npk0,0,100.7,43.4,2025-06-22T15:19:32.208Z,2025-06-22T17:04:32Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5777978145,56,Center,5777978209,233,125,5777978147,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823861977,126,1,1,18,1,ew0hpuiweoltpsg5f51r2w64t,1,4.0,45.6,2025-06-22T15:20:03.536Z,2025-06-22T15:20:14Z,d1p2mgz94oi55fa1wd2uhx5ud,E. Holmen Johansen,,,5777978839,124,,5777978847,212,62.6,5777978849,213,6.21,5777978855,74,,5777978851,1,,5777978843,140,63.5,5777978845,141,39.3,5777978841,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823861981,127,44,1,18,4,ew0hpuiweoltpsg5f51r2w64t,1,63.9,28.6,2025-06-22T15:20:06.228Z,2025-06-22T16:00:07Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5777978861,286,,5777978875,233,170,5777978859,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823861971,170,44,1,18,4,4q0b35m26thti4c2on9a3npk0,0,36.1,71.4,2025-06-22T15:20:06.229Z,2025-06-22T16:00:08Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5777978893,233,127,5777978811,285,,5777978809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823861983,128,1,1,18,4,ew0hpuiweoltpsg5f51r2w64t,0,61.5,36.7,2025-06-22T15:20:06.335Z,2025-06-22T15:20:17Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5777978863,3,,5777978865,56,Center,5777978871,212,7.4,5777978869,141,44.2,5777978873,213,0.76,5777978867,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823861989,172,1,1,18,6,4q0b35m26thti4c2on9a3npk0,0,26.5,70.8,2025-06-22T15:20:08.428Z,2025-06-22T15:20:08Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5777978905,141,79.3,5777978901,56,Left,5777978903,140,74.1,5777978907,212,50.3,5777978909,213,0.12,5777978911,1,,5777978899,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862005,129,1,1,18,8,ew0hpuiweoltpsg5f51r2w64t,0,27.6,33.7,2025-06-22T15:20:09.912Z,2025-06-22T15:20:11Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5777978995,3,,5777978997,56,Back,5777979005,213,5.19,5777979001,141,0.0,5777978999,140,39.3,5777979003,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862009,130,5,1,18,10,ew0hpuiweoltpsg5f51r2w64t,0,38.9,-1.2,2025-06-22T15:20:11.855Z,2025-06-22T17:04:33Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5777979165,233,173,5777979021,56,Back,5777979023,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862035,173,5,1,18,10,4q0b35m26thti4c2on9a3npk0,1,61.1,101.2,2025-06-22T15:20:11.855Z,2025-06-22T17:04:33Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5777979161,233,130,5777979147,347,,5777979145,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862043,174,1,1,18,15,4q0b35m26thti4c2on9a3npk0,1,62.0,100.0,2025-06-22T15:20:17.108Z,2025-06-22T15:20:18Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5777979203,213,3.63,5777979199,141,84.8,5777979197,140,42.1,5777979201,212,23.7,5777979205,1,,5777979195,56,Back,5777979193,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862053,175,1,1,18,16,4q0b35m26thti4c2on9a3npk0,1,38.9,86.3,2025-06-22T15:20:18.620Z,2025-06-22T15:20:21Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5777979245,56,Back,5777979247,140,29.4,5777979249,141,63.1,5777979251,212,18.7,5777979253,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862069,176,1,1,18,19,4q0b35m26thti4c2on9a3npk0,1,29.4,63.1,2025-06-22T15:20:20.956Z,2025-06-22T15:20:23Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5777979343,213,0.30,5777979335,56,Back,5777979341,212,13.9,5777979339,141,69.1,5777979337,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862095,177,1,1,18,21,4q0b35m26thti4c2on9a3npk0,0,42.1,69.1,2025-06-22T15:20:23.597Z,2025-06-22T15:20:27Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5777979501,196,,5777979505,140,76.5,5777979503,56,Right,5777979499,155,,5777979509,212,60.4,5777979511,213,5.35,5777979507,141,0.0,5777979513,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862117,132,5,1,18,25,ew0hpuiweoltpsg5f51r2w64t,1,25.1,101.8,2025-06-22T15:20:27.368Z,2025-06-22T17:04:34Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5777979625,347,,5777979623,56,Back,5777979643,233,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862099,178,5,1,18,25,4q0b35m26thti4c2on9a3npk0,0,74.9,-1.8,2025-06-22T15:20:27.368Z,2025-06-22T17:04:34Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5777979647,233,132,5777979523,347,,5777979521,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862125,133,1,1,18,30,ew0hpuiweoltpsg5f51r2w64t,1,27.3,100.0,2025-06-22T15:20:32.368Z,2025-06-22T15:20:34Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5777979687,213,5.34,5777979683,141,86.6,5777979679,56,Back,5777979677,107,,5777979685,212,12.5,5777979681,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862129,134,1,1,18,32,ew0hpuiweoltpsg5f51r2w64t,1,34.8,93.0,2025-06-22T15:20:34.479Z,2025-06-22T15:20:36Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5777979711,213,2.88,5777979709,212,7.1,5777979707,141,95.7,5777979705,140,28.3,5777979703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862143,135,1,1,18,34,ew0hpuiweoltpsg5f51r2w64t,1,29.1,93.3,2025-06-22T15:20:36.384Z,2025-06-22T15:20:39Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5777979783,141,82.3,5777979787,213,3.55,5777979779,56,Back,5777979781,140,12.7,5777979785,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862145,136,1,1,18,37,ew0hpuiweoltpsg5f51r2w64t,1,13.4,78.7,2025-06-22T15:20:39.287Z,2025-06-22T15:20:42Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5777979801,212,18.8,5777979795,56,Back,5777979803,213,4.39,5777979799,141,52.4,5777979797,140,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862171,138,1,1,18,42,ew0hpuiweoltpsg5f51r2w64t,1,7.8,46.4,2025-06-22T15:20:44.703Z,2025-06-22T15:20:47Z,d1p2mgz94oi55fa1wd2uhx5ud,E. Holmen Johansen,,,5777979945,56,Back,5777979953,213,0.00,5777979947,140,24.3,5777979949,141,46.4,5777979951,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862195,139,1,1,18,45,ew0hpuiweoltpsg5f51r2w64t,1,26.1,44.5,2025-06-22T15:20:47.135Z,2025-06-22T15:20:51Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5777980057,140,13.4,5777980059,141,14.0,5777980063,213,4.14,5777980055,56,Back,5777980061,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862211,140,1,1,18,49,ew0hpuiweoltpsg5f51r2w64t,0,26.1,8.2,2025-06-22T15:20:51.160Z,2025-06-22T15:20:54Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5777980163,141,31.9,5777980159,56,Center,5777980157,155,,5777980165,212,67.4,5777980161,140,88.4,5777980169,1,,5777980167,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862217,179,1,1,18,53,4q0b35m26thti4c2on9a3npk0,1,10.9,72.1,2025-06-22T15:20:55.420Z,2025-06-22T15:20:56Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5777980185,141,53.7,5777980181,56,Back,5777980183,140,7.1,5777980189,213,4.40,5777980187,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862243,181,1,1,18,55,4q0b35m26thti4c2on9a3npk0,0,7.1,53.7,2025-06-22T15:20:57.276Z,2025-06-22T15:21:02Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5777980305,140,74.0,5777980301,157,,5777980303,56,Left,5777980307,141,80.2,5777980309,212,72.5,5777980311,213,0.25,5777980313,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862249,141,44,1,18,59,ew0hpuiweoltpsg5f51r2w64t,1,27.8,22.8,2025-06-22T15:21:01.323Z,2025-06-22T16:00:08Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5777980323,56,Back,5777980325,285,,5777980345,233,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862247,182,44,1,18,59,4q0b35m26thti4c2on9a3npk0,0,72.2,77.2,2025-06-22T15:21:01.324Z,2025-06-22T16:00:09Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5777980321,286,,5777980363,233,141,5777980319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862265,142,1,1,18,59,ew0hpuiweoltpsg5f51r2w64t,1,30.8,27.7,2025-06-22T15:21:01.712Z,2025-06-22T15:21:05Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5777980423,140,27.7,5777980425,141,41.8,5777980421,56,Back,5777980419,3,,5777980429,213,1.90,5777980427,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862283,144,1,1,19,3,ew0hpuiweoltpsg5f51r2w64t,1,28.8,43.3,2025-06-22T15:21:05.048Z,2025-06-22T15:21:09Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5777980517,140,37.4,5777980519,141,37.1,5777980521,212,10.0,5777980523,213,5.85,5777980515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862297,145,1,1,19,7,ew0hpuiweoltpsg5f51r2w64t,1,45.3,54.2,2025-06-22T15:21:08.983Z,2025-06-22T15:21:13Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5777980587,56,Back,5777980593,212,20.6,5777980589,140,47.7,5777980595,213,1.45,5777980591,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862299,146,1,1,19,11,ew0hpuiweoltpsg5f51r2w64t,1,53.7,87.8,2025-06-22T15:21:13.039Z,2025-06-22T15:21:14Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5777980599,56,Left,5777980603,141,96.3,5777980607,213,0.65,5777980605,212,9.5,5777980601,140,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862313,147,1,1,19,12,ew0hpuiweoltpsg5f51r2w64t,1,62.6,96.2,2025-06-22T15:21:14.735Z,2025-06-22T15:21:16Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5777980659,56,Left,5777980663,141,91.1,5777980665,212,5.3,5777980661,140,66.4,5777980667,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862315,148,61,1,19,14,ew0hpuiweoltpsg5f51r2w64t,0,66.4,90.2,2025-06-22T15:21:16.757Z,2025-06-22T15:21:17Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5777980671,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862327,183,61,1,19,18,4q0b35m26thti4c2on9a3npk0,0,26.2,31.9,2025-06-22T15:21:20.428Z,2025-06-22T15:24:20Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5777980737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863015,202,83,1,19,19,4q0b35m26thti4c2on9a3npk0,0,23.1,19.5,2025-06-22T15:21:21.651Z,2025-06-22T15:24:18Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5777985013,399,4ja6as3sd53z72xqa7p8vrv9w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862347,149,1,1,19,22,ew0hpuiweoltpsg5f51r2w64t,1,65.0,89.3,2025-06-22T15:21:24.095Z,2025-06-22T15:21:27Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5777980873,56,Left,5777980877,141,91.5,5777980881,213,2.95,5777980875,140,57.6,5777980879,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862377,150,1,1,19,25,ew0hpuiweoltpsg5f51r2w64t,1,58.3,85.4,2025-06-22T15:21:27.278Z,2025-06-22T15:21:33Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5777981043,213,4.73,5777981041,212,7.3,5777981035,56,Center,5777981037,140,58.4,5777981039,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862381,151,1,1,19,31,ew0hpuiweoltpsg5f51r2w64t,1,67.5,39.1,2025-06-22T15:21:33.471Z,2025-06-22T15:21:36Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5777981063,56,Right,5777981065,140,72.7,5777981071,213,4.96,5777981067,141,6.7,5777981069,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862397,152,1,1,19,34,ew0hpuiweoltpsg5f51r2w64t,0,82.3,7.8,2025-06-22T15:21:36.311Z,2025-06-22T15:31:36Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5777981195,212,64.4,5777981191,140,90.5,5777981193,141,100.0,5777981185,2,,5777981199,1,,5777981197,213,1.44,5777981189,56,Left,5777981187,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862401,153,43,1,19,37,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-06-22T15:21:39.534Z,2025-06-22T15:31:25Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5777981393,147,100,5777981381,154,0,5777981377,73,0,5777981383,55,152,5777981391,146,97.6,5777981219,17,0,5777981387,102,96.8,5777981397,230,99.7,5777981293,328,0,5777981295,153,0,5777981221,56,5777981289,15,0,Center,5777996785,144,13,5777981379,29,0,5777981395,276,5777981217,22,0,0,5777981389,103,9.7,5777981399,231,51.4,,,
2823862413,154,5,1,19,40,ew0hpuiweoltpsg5f51r2w64t,0,88.6,101.6,2025-06-22T15:21:41.941Z,2025-06-22T17:04:35Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5777981287,347,,5777981285,56,Left,5777981625,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862461,185,5,1,19,40,4q0b35m26thti4c2on9a3npk0,1,11.4,-1.6,2025-06-22T15:21:41.941Z,2025-06-22T17:04:34Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5777981603,56,Back,5777981605,347,,5777981607,233,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862471,186,1,1,19,58,4q0b35m26thti4c2on9a3npk0,1,17.9,0.0,2025-06-22T15:22:00.390Z,2025-06-22T15:22:03Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5777981665,212,31.3,5777981655,56,Back,5777981663,141,23.9,5777981651,107,,5777981669,1,,5777981667,213,0.60,5777981659,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862473,187,1,1,20,2,4q0b35m26thti4c2on9a3npk0,0,44.1,25.6,2025-06-22T15:22:03.772Z,2025-06-22T15:32:03Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5777981683,213,3.18,5777997463,156,,5777981677,140,25.0,5777981681,212,20.1,5777981679,141,24.6,5777981673,3,,5777981675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862481,188,83,1,20,3,4q0b35m26thti4c2on9a3npk0,0,25.0,24.6,2025-06-22T15:22:05.732Z,2025-06-22T15:22:10Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5777981805,399,5362zl678ibx1md2kk6t4r47o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862493,155,1,1,20,5,ew0hpuiweoltpsg5f51r2w64t,1,68.3,74.4,2025-06-22T15:22:07.574Z,2025-06-22T15:32:12Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5777981785,56,Center,5777981793,213,4.27,5777981791,212,5.1,5777981787,140,66.2,5777981789,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862495,156,43,1,20,7,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-06-22T15:22:09.086Z,2025-06-22T15:22:17Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5777982035,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862501,157,1,1,20,7,ew0hpuiweoltpsg5f51r2w64t,1,64.9,72.3,2025-06-22T15:22:09.169Z,2025-06-22T15:32:13Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5777981835,56,Center,5777981841,212,6.1,5777981843,213,4.73,5777981839,141,63.3,5777981837,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862509,159,1,1,20,10,ew0hpuiweoltpsg5f51r2w64t,1,68.6,53.9,2025-06-22T15:22:12.330Z,2025-06-22T15:22:14Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5777981935,141,37.4,5777981931,56,Center,5777981933,140,68.7,5777981937,212,11.2,5777981939,213,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862519,160,1,1,20,11,ew0hpuiweoltpsg5f51r2w64t,0,67.0,35.8,2025-06-22T15:22:13.454Z,2025-06-22T15:22:58Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5777982003,141,40.4,5777982005,212,14.3,5777981999,56,Center,5777982001,140,80.3,5777982007,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862521,189,12,1,20,12,4q0b35m26thti4c2on9a3npk0,1,19.5,65.7,2025-06-22T15:22:14.427Z,2025-06-22T15:22:17Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5777982027,212,25.4,5777982029,213,0.17,5777982025,141,72.0,5777982021,56,Back,5777982023,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862543,191,3,1,20,22,4q0b35m26thti4c2on9a3npk0,0,85.0,67.0,2025-06-22T15:22:24.671Z,2025-06-22T16:01:36Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5777982177,286,,5777982175,56,Center,5777999189,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862553,161,12,1,20,22,ew0hpuiweoltpsg5f51r2w64t,1,18.4,44.2,2025-06-22T15:22:24.672Z,2025-06-22T16:01:37Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5777999329,141,41.3,5777999331,212,9.3,5777999327,140,27.1,5777999333,213,6.07,5777982219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862565,163,1,1,20,25,ew0hpuiweoltpsg5f51r2w64t,1,21.7,35.5,2025-06-22T15:22:27.552Z,2025-06-22T15:22:30Z,ap46gkx1wxiog02327an06jv8,S. Silalahi,,,5777982297,141,32.1,5777982301,213,3.34,5777982295,140,10.6,5777982299,212,11.9,5777982293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
