id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/15/value,qualifier/12/value
2797314177,117,1,1,15,11,8q6cv8g4bd3xdl7m88kll16na,1,76.4,91.5,2025-04-06T15:16:19.619Z,2025-04-06T15:16:22Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5630918251,56,Left,5630918255,141,79.4,5630918259,213,4.00,5630918257,212,10.8,5630918253,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314219,118,1,1,15,13,8q6cv8g4bd3xdl7m88kll16na,0,70.3,80.5,2025-04-06T15:16:22.172Z,2025-04-06T15:16:23Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5630918477,141,57.5,5630918479,212,27.9,5630918473,56,Center,5630918475,140,92.3,5630918481,213,5.69,5630918469,2,,5630918471,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314281,117,12,1,15,17,doohk95o6e8pkqah8vkop51dg,1,10.9,39.1,2025-04-06T15:16:25.628Z,2025-04-06T15:16:27Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5630918861,140,24.6,5630918863,141,49.5,5630918867,213,0.46,5630918915,15,,5630918859,56,Back,5630918865,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314313,118,12,1,15,19,doohk95o6e8pkqah8vkop51dg,1,24.6,49.5,2025-04-06T15:16:28.148Z,2025-04-06T15:16:29Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5630919063,140,30.6,5630919069,213,0.45,5630919067,212,7.0,5630919065,141,54.0,5630919103,15,,5630919061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314485,119,1,1,15,22,doohk95o6e8pkqah8vkop51dg,0,24.5,69.4,2025-04-06T15:16:31.092Z,2025-04-06T17:25:54Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5630920009,212,41.2,5630920003,140,60.6,5630920007,141,93.0,5630920013,1,,5630920011,213,0.40,5630919997,157,,5630919999,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314689,120,1,1,15,35,8q6cv8g4bd3xdl7m88kll16na,1,38.0,32.5,2025-04-06T15:16:43.316Z,2025-04-06T15:16:46Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5630921045,212,19.4,5630921041,140,42.6,5630921039,56,Back,5630921043,141,60.2,5630921047,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314811,121,1,1,15,37,8q6cv8g4bd3xdl7m88kll16na,1,55.3,73.6,2025-04-06T15:16:46.140Z,2025-04-06T15:16:52Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5630921591,140,67.2,5630921595,212,16.2,5630921589,56,Left,5630921597,213,0.69,5630921593,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314907,122,1,1,15,44,8q6cv8g4bd3xdl7m88kll16na,1,79.7,90.8,2025-04-06T15:16:52.468Z,2025-04-06T15:16:57Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5630922095,56,Left,5630922103,213,4.26,5630922099,141,81.8,5630922097,140,76.9,5630922101,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314897,120,83,1,15,48,doohk95o6e8pkqah8vkop51dg,0,32.0,21.3,2025-04-06T15:16:57.235Z,2025-04-06T15:17:00Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5630922431,399,1w8gujxthv0lfjrn98paa1uga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314949,123,1,1,15,49,8q6cv8g4bd3xdl7m88kll16na,1,73.0,79.3,2025-04-06T15:16:57.620Z,2025-04-06T15:16:59Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5630922339,56,Left,5630922349,213,1.16,5630922347,212,6.3,5630922343,141,87.8,5630922341,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314989,124,1,1,15,50,8q6cv8g4bd3xdl7m88kll16na,1,75.4,87.8,2025-04-06T15:16:59.045Z,2025-04-06T15:17:01Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5630922573,56,Left,5630922579,141,94.1,5630922583,212,11.5,5630922585,213,0.38,5630922575,140,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315051,125,1,1,15,53,8q6cv8g4bd3xdl7m88kll16na,0,85.7,91.4,2025-04-06T15:17:01.668Z,2025-04-06T15:17:04Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5630922867,212,29.6,5630922869,213,5.13,5630922863,140,97.0,5630922857,2,,5630922859,155,,5630922861,56,Center,5630922865,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315141,121,12,1,15,57,doohk95o6e8pkqah8vkop51dg,1,3.6,50.2,2025-04-06T15:17:05.492Z,2025-04-06T15:17:09Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5630923371,56,Back,5630923379,213,0.80,5630923373,140,14.0,5630923377,212,15.8,5630923375,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315139,126,83,1,16,1,8q6cv8g4bd3xdl7m88kll16na,0,92.2,32.8,2025-04-06T15:17:09.348Z,2025-04-06T15:17:11Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5630923569,399,6wwk8y9mklkh8x606ynhe1lp0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315157,122,12,1,16,1,doohk95o6e8pkqah8vkop51dg,1,7.6,75.4,2025-04-06T15:17:09.499Z,2025-04-06T15:17:10Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5630923487,15,,5630923441,141,85.6,5630923445,213,1.48,5630923443,212,7.0,5630923437,56,Back,5630923439,140,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315205,127,1,1,16,2,8q6cv8g4bd3xdl7m88kll16na,1,86.8,11.0,2025-04-06T15:17:11.164Z,2025-04-06T15:17:12Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5630923755,213,1.48,5630923751,141,17.9,5630923749,140,87.2,5630923747,56,Right,5630923753,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315277,128,1,1,16,4,8q6cv8g4bd3xdl7m88kll16na,1,88.4,17.0,2025-04-06T15:17:12.427Z,2025-04-06T15:17:15Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5630924079,56,Right,5630924085,141,6.4,5630924093,213,4.97,5630924081,140,90.2,5630924089,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315317,129,1,1,16,7,8q6cv8g4bd3xdl7m88kll16na,1,90.4,6.1,2025-04-06T15:17:15.579Z,2025-04-06T15:17:17Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5630924359,212,11.8,5630924353,56,Right,5630924357,141,13.2,5630924361,213,2.72,5630924355,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315343,130,1,1,16,9,8q6cv8g4bd3xdl7m88kll16na,1,80.9,12.5,2025-04-06T15:17:17.526Z,2025-04-06T15:17:18Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5630924489,213,4.10,5630924487,212,2.7,5630924483,140,79.4,5630924485,141,9.2,5630924481,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315371,131,1,1,16,10,8q6cv8g4bd3xdl7m88kll16na,1,79.4,9.2,2025-04-06T15:17:18.386Z,2025-04-06T15:17:20Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5630924645,212,12.1,5630924641,140,70.4,5630924639,56,Right,5630924643,141,20.3,5630924647,213,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315451,132,1,1,16,11,8q6cv8g4bd3xdl7m88kll16na,1,70.6,20.4,2025-04-06T15:17:20.244Z,2025-04-06T15:17:24Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5630925055,141,55.2,5630925051,56,Center,5630925053,140,67.3,5630925057,212,23.9,5630925059,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315473,133,1,1,16,15,8q6cv8g4bd3xdl7m88kll16na,1,67.5,55.7,2025-04-06T15:17:24.149Z,2025-04-06T15:17:25Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5630925181,141,37.6,5630925185,213,5.07,5630925183,212,13.1,5630925177,56,Center,5630925179,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315487,134,1,1,16,17,8q6cv8g4bd3xdl7m88kll16na,1,71.9,37.7,2025-04-06T15:17:25.420Z,2025-04-06T15:17:27Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5630925245,212,7.3,5630925233,56,Center,5630925237,140,71.0,5630925249,213,4.58,5630925241,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315603,135,1,1,16,18,8q6cv8g4bd3xdl7m88kll16na,1,71.0,27.1,2025-04-06T15:17:26.828Z,2025-04-06T15:17:33Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5630925853,56,Right,5630925857,140,83.3,5630925863,212,17.7,5630925865,213,5.53,5630925861,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315683,136,1,1,16,24,8q6cv8g4bd3xdl7m88kll16na,1,73.2,30.7,2025-04-06T15:17:32.835Z,2025-04-06T15:17:38Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5630926371,141,84.7,5630926367,56,Left,5630926369,140,80.9,5630926375,213,1.35,5630926373,212,37.6,5630926379,1,,5630926365,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315713,123,45,1,16,29,doohk95o6e8pkqah8vkop51dg,0,19.4,19.8,2025-04-06T15:17:38.083Z,2025-04-06T15:17:43Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5630926633,233,137,5630926537,285,,5630926533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315727,137,3,1,16,29,8q6cv8g4bd3xdl7m88kll16na,1,80.6,80.2,2025-04-06T15:17:38.083Z,2025-04-06T15:17:43Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5630926585,286,,5630926595,233,123,5630926583,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315777,138,1,1,16,31,8q6cv8g4bd3xdl7m88kll16na,1,76.0,77.9,2025-04-06T15:17:39.957Z,2025-04-06T15:17:44Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5630926889,213,4.20,5630926879,140,71.2,5630926881,141,64.6,5630926875,56,Center,5630926885,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315783,139,1,1,16,33,8q6cv8g4bd3xdl7m88kll16na,1,71.1,64.8,2025-04-06T15:17:41.787Z,2025-04-06T15:17:44Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5630926921,56,Left,5630926925,141,82.3,5630926929,213,1.72,5630926927,212,12.0,5630926923,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797315871,140,1,1,16,35,8q6cv8g4bd3xdl7m88kll16na,0,68.7,81.5,2025-04-06T15:17:43.966Z,2025-04-06T15:17:47Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5630927325,1,,5630927311,2,,5630927315,56,Center,5630927321,212,44.8,5630927313,155,,5630927317,140,100.0,5630927319,141,38.0,5630927323,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316159,124,5,1,16,39,doohk95o6e8pkqah8vkop51dg,1,-1.2,62.7,2025-04-06T15:17:47.725Z,2025-04-06T15:18:08Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5630928929,233,141,5630928909,346,,5630928907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316153,141,5,1,16,39,8q6cv8g4bd3xdl7m88kll16na,0,101.2,37.3,2025-04-06T15:17:47.725Z,2025-04-06T17:42:00Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5630928885,56,Center,5630928987,233,124,5630928887,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316217,125,1,1,16,57,doohk95o6e8pkqah8vkop51dg,0,4.7,50.7,2025-04-06T15:18:06.058Z,2025-04-06T15:18:09Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5630929215,213,6.05,5630929221,74,,5630929209,141,27.9,5630929203,124,,5630929207,140,67.3,5630929211,212,67.5,5630929315,189,,5630929217,1,,5630929205,56,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316305,144,1,1,17,4,8q6cv8g4bd3xdl7m88kll16na,1,33.2,75.7,2025-04-06T15:18:12.396Z,2025-04-06T15:18:14Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5630929737,56,Back,5630929739,140,26.8,5630929743,212,9.1,5630929745,213,3.89,5630929741,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316369,145,1,1,17,5,8q6cv8g4bd3xdl7m88kll16na,1,26.8,66.6,2025-04-06T15:18:14.088Z,2025-04-06T15:18:17Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5630930081,141,72.7,5630930085,213,0.74,5630930083,212,6.1,5630930079,140,31.1,5630930077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316379,146,1,1,17,8,8q6cv8g4bd3xdl7m88kll16na,1,32.7,72.6,2025-04-06T15:18:17.245Z,2025-04-06T15:18:18Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5630930145,56,Back,5630930153,213,5.74,5630930147,140,37.1,5630930149,141,68.5,5630930151,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316387,147,1,1,17,9,8q6cv8g4bd3xdl7m88kll16na,1,37.1,68.5,2025-04-06T15:18:18.235Z,2025-04-06T15:18:19Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5630930205,212,7.8,5630930199,56,Back,5630930265,156,,5630930201,140,30.2,5630930203,141,72.9,5630930207,213,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316503,148,1,1,17,12,8q6cv8g4bd3xdl7m88kll16na,1,33.4,72.1,2025-04-06T15:18:20.317Z,2025-04-06T15:18:26Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5630930993,141,57.2,5630930997,213,4.16,5630930989,56,Back,5630930991,140,27.5,5630930995,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316591,149,1,1,17,25,8q6cv8g4bd3xdl7m88kll16na,1,39.9,64.3,2025-04-06T15:18:33.541Z,2025-04-06T15:18:35Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5630931649,213,2.22,5630931647,212,22.1,5630931643,140,27.2,5630931645,141,90.2,5630931637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316703,150,1,1,17,27,8q6cv8g4bd3xdl7m88kll16na,1,28.1,89.9,2025-04-06T15:18:35.725Z,2025-04-06T15:18:41Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5630932269,140,14.1,5630932267,56,Back,5630932271,141,64.2,5630932275,213,4.01,5630932273,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316749,151,1,1,17,33,8q6cv8g4bd3xdl7m88kll16na,1,21.1,62.7,2025-04-06T15:18:41.451Z,2025-04-06T15:18:44Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5630932553,212,35.4,5630932557,1,,5630932547,56,Left,5630932549,140,52.3,5630932551,141,82.4,5630932555,213,0.39,5630932545,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316767,152,44,1,17,35,8q6cv8g4bd3xdl7m88kll16na,1,61.2,89.1,2025-04-06T15:18:44.187Z,2025-04-06T17:49:59Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5630932785,233,126,5630932629,56,Left,5630932631,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316797,126,44,1,17,35,doohk95o6e8pkqah8vkop51dg,0,38.8,10.9,2025-04-06T15:18:44.188Z,2025-04-06T17:50:00Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5630932769,285,,5630932767,56,Back,5630932807,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316821,153,1,1,17,36,8q6cv8g4bd3xdl7m88kll16na,1,52.1,82.3,2025-04-06T15:18:44.500Z,2025-04-06T15:18:47Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5630932903,3,,5630932907,140,56.8,5630932909,141,73.5,5630932919,213,5.40,5630932913,212,7.8,5630932905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316837,127,83,1,17,38,doohk95o6e8pkqah8vkop51dg,0,36.3,20.8,2025-04-06T15:18:46.859Z,2025-04-06T15:19:58Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5630933637,399,4krwgfspxdgpq1pli11b04iga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316831,154,61,1,17,39,8q6cv8g4bd3xdl7m88kll16na,0,56.0,69.2,2025-04-06T15:18:47.475Z,2025-04-06T16:02:20Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5630932951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797320637,175,61,1,17,40,doohk95o6e8pkqah8vkop51dg,1,46.2,37.9,2025-04-06T15:18:48.404Z,2025-04-06T17:31:23Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5630954117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797317837,132,83,1,17,41,doohk95o6e8pkqah8vkop51dg,1,44.0,30.8,2025-04-06T15:18:49.476Z,2025-04-06T17:31:28Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5631596529,399,9xxdec5pv5plas9ve4ehs4nop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316935,155,1,1,17,42,8q6cv8g4bd3xdl7m88kll16na,1,70.3,56.7,2025-04-06T15:18:50.507Z,2025-04-06T15:19:10Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,1.0,,5630933485,140,87.9,5630933487,141,28.2,5630933491,213,5.47,5630933489,212,26.8,5630933483,56,Center,5630934963,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316977,128,45,1,17,44,doohk95o6e8pkqah8vkop51dg,0,10.8,67.0,2025-04-06T15:18:53.196Z,2025-04-06T17:05:30Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5630933759,56,Back,5630933809,233,156,5630933761,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316957,156,3,1,17,44,8q6cv8g4bd3xdl7m88kll16na,1,89.2,33.0,2025-04-06T15:18:53.196Z,2025-04-06T17:05:30Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5630933633,56,Center,5630933635,286,,5630933789,233,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797316991,157,15,1,17,45,8q6cv8g4bd3xdl7m88kll16na,1,94.6,39.7,2025-04-06T15:18:53.886Z,2025-04-06T15:49:36Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5630935029,230,96.5,5630935003,55,155,5631106521,101,,5630934999,78,,5630934423,72,,5631104575,233,129,5630935025,147,47.7,5630935021,146,98.8,5630934437,82,5630935017,100,,,5630934425,60,5630933845,22,,5630935011,215,5630935009,103,19,,5630935033,231,5630935001,29,5630933849,56,Center,5630935007,102,,,43.5,50.0,,
2797317059,129,10,1,17,45,doohk95o6e8pkqah8vkop51dg,1,1.2,52.3,2025-04-06T15:18:53.986Z,2025-04-06T15:49:22Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5631105189,14,,5631104639,233,157,5630934231,94,,5630934233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797317109,130,6,1,17,52,doohk95o6e8pkqah8vkop51dg,0,2.4,60.6,2025-04-06T15:19:00.507Z,2025-04-06T17:05:19Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5630935261,56,Back,5631105591,233,158,5630935263,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797317013,158,6,1,17,52,8q6cv8g4bd3xdl7m88kll16na,1,97.6,39.4,2025-04-06T15:19:00.507Z,2025-04-06T17:05:19Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5630934083,56,Center,5630934085,75,,5631105569,233,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797317641,159,1,1,18,32,8q6cv8g4bd3xdl7m88kll16na,0,99.5,0.5,2025-04-06T15:19:40.531Z,2025-04-06T15:19:42Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5630937753,213,2.02,5630937749,141,34.6,5630937747,140,88.9,5630937743,224,,5630937739,6,,5630937737,2,,5630937751,212,25.7,5630937745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797317781,131,12,1,18,34,doohk95o6e8pkqah8vkop51dg,1,7.6,66.3,2025-04-06T15:19:43.170Z,2025-04-06T15:19:49Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5630938491,56,Back,5630938499,213,0.34,5630938493,140,44.9,5630938497,212,41.5,5630938495,141,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797317841,160,1,1,18,37,8q6cv8g4bd3xdl7m88kll16na,1,59.8,12.8,2025-04-06T15:19:45.891Z,2025-04-06T15:19:54Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5630938835,212,47.8,5630938831,140,17.7,5630938829,56,Back,5630938837,213,2.75,5630938833,141,39.4,5630938839,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797317977,161,1,1,18,45,8q6cv8g4bd3xdl7m88kll16na,1,22.5,38.0,2025-04-06T15:19:53.980Z,2025-04-06T15:20:02Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5630939629,212,13.2,5630939623,56,Back,5630939627,141,54.5,5630939631,213,1.01,5630939625,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797318005,162,1,1,18,54,8q6cv8g4bd3xdl7m88kll16na,1,30.6,38.9,2025-04-06T15:20:02.468Z,2025-04-06T15:20:04Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5630939753,140,33.7,5630939757,212,13.1,5630939759,213,1.32,5630939751,56,Back,5630939755,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797318075,163,1,1,18,56,8q6cv8g4bd3xdl7m88kll16na,0,33.9,57.8,2025-04-06T15:20:04.372Z,2025-04-06T15:20:09Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5630940213,1,,5630940205,141,38.0,5630940199,56,Center,5630940209,213,5.99,5630940207,212,47.2,5630940203,140,77.0,5630940191,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797318095,133,44,1,18,59,doohk95o6e8pkqah8vkop51dg,1,23.4,65.0,2025-04-06T15:20:08.219Z,2025-04-06T15:54:00Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5630940295,56,Back,5630940337,233,164,5630940297,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797318089,164,44,1,18,59,8q6cv8g4bd3xdl7m88kll16na,0,76.6,35.0,2025-04-06T15:20:08.220Z,2025-04-06T15:54:02Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5630940365,233,133,5630940277,56,Center,5630940279,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797318157,134,61,1,19,0,doohk95o6e8pkqah8vkop51dg,1,24.3,69.6,2025-04-06T15:20:08.362Z,2025-04-06T15:53:41Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5630940563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797318097,165,43,1,19,0,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-06T15:20:09.276Z,2025-04-06T15:53:51Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5630940303,56,Center,5631129257,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797358295,428,83,1,19,2,8q6cv8g4bd3xdl7m88kll16na,0,65.5,26.1,2025-04-06T15:20:10.279Z,2025-04-06T16:01:34Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5631162625,399,115owbh8c39gfwcja2wxuweay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
