id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/15/value
2808319405,151,1,1,17,20,d8w1m5j3jbd1eva8524dv4a20,0,64.7,11.3,2025-04-30T16:17:35.321Z,2025-04-30T16:17:36Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5691654879,155,,5691654889,213,1.01,5691654887,212,31.8,5691654883,140,80.8,5691654885,141,50.9,5691654881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319415,170,12,1,17,22,bsykw9d70ffqe9atosc92n1e9,1,13.9,51.6,2025-04-30T16:17:37.711Z,2025-04-30T16:17:42Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5691654953,167,,5691654937,213,2.32,5691654931,140,0.0,5691654933,141,76.4,5691654929,56,Back,5691654935,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319413,152,6,1,17,26,d8w1m5j3jbd1eva8524dv4a20,1,93.1,23.8,2025-04-30T16:17:41.121Z,2025-04-30T18:07:10Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5691654967,56,Center,5691654969,75,,5691654975,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319419,171,6,1,17,26,bsykw9d70ffqe9atosc92n1e9,0,6.9,76.2,2025-04-30T16:17:41.121Z,2025-05-01T07:54:41Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5691654979,233,152,5691654973,73,,5691654971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319497,153,1,1,18,4,d8w1m5j3jbd1eva8524dv4a20,1,99.5,0.5,2025-04-30T16:18:18.921Z,2025-05-01T07:54:45Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5692393171,20,,5691655555,56,Center,5691655547,2,,5691655559,141,57.9,5691655563,213,1.87,5691655565,1,,5692393169,224,,5691655561,212,40.8,5691655557,140,88.1,5691655549,6,,5691655551,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319505,154,1,1,18,6,d8w1m5j3jbd1eva8524dv4a20,1,86.8,66.9,2025-04-30T16:18:21.377Z,2025-05-01T09:05:26Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,1.0,,5691655613,141,61.1,5691655961,154,,5691655617,213,5.53,5691655959,210,13,5691655609,56,Center,5691655615,212,5.8,5691655607,3,,5691655611,140,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319509,155,13,1,18,8,d8w1m5j3jbd1eva8524dv4a20,1,94.5,51.5,2025-04-30T16:18:23.169Z,2025-05-01T07:55:25Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5691655973,102,57.0,5692393471,16,,5691655979,231,50.2,5691655933,25,,5691655975,103,27.8,5692393477,328,,5691655641,56,Center,5691655963,83,,5691655969,55,154,5691655965,29,,5691816611,20,5691655977,230,98.6,5692393473,214,,5691655967,154,5692393475,108,,,,,,,,,,,,,,,,,,,,,
2808319529,156,5,1,18,15,d8w1m5j3jbd1eva8524dv4a20,0,101.0,58.3,2025-04-30T16:18:29.791Z,2025-04-30T16:40:53Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5691655791,346,,5691655789,56,Center,5691683157,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319533,172,5,1,18,15,bsykw9d70ffqe9atosc92n1e9,1,-1.0,41.7,2025-04-30T16:18:29.791Z,2025-04-30T16:40:52Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5691683149,233,156,5691655809,346,,5691655807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319541,173,1,1,18,39,bsykw9d70ffqe9atosc92n1e9,1,3.8,50.7,2025-04-30T16:18:54.062Z,2025-04-30T16:18:55Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5691655851,141,85.1,5691655855,213,0.79,5691655845,124,,5691655861,237,,5691655857,1,,5691655847,56,Back,5691655849,140,25.9,5691655853,212,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319545,174,61,1,18,40,bsykw9d70ffqe9atosc92n1e9,0,25.9,85.1,2025-04-30T16:18:55.782Z,2025-04-30T16:18:56Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5691655871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319537,157,5,1,18,42,d8w1m5j3jbd1eva8524dv4a20,1,56.4,-0.8,2025-04-30T16:18:56.878Z,2025-04-30T16:40:53Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5691655825,347,,5691655823,56,Right,5691655899,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319547,175,5,1,18,42,bsykw9d70ffqe9atosc92n1e9,0,43.6,100.8,2025-04-30T16:18:56.878Z,2025-04-30T16:40:53Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5691655881,56,Back,5691655883,347,,5691655915,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319603,158,1,1,19,0,d8w1m5j3jbd1eva8524dv4a20,1,46.6,0.0,2025-04-30T16:19:15.632Z,2025-04-30T16:19:17Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5691656195,141,21.0,5691656197,212,19.6,5691656199,213,0.87,5691656193,140,58.7,5691656189,107,,5691656191,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319607,159,1,1,19,2,d8w1m5j3jbd1eva8524dv4a20,0,58.5,20.9,2025-04-30T16:19:17.657Z,2025-04-30T16:19:18Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5691656225,212,11.9,5691656219,140,69.7,5691656217,56,Right,5691656227,213,6.15,5691656221,141,18.5,5691656215,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319613,176,1,1,19,4,bsykw9d70ffqe9atosc92n1e9,1,34.5,81.7,2025-04-30T16:19:18.934Z,2025-04-30T16:19:20Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5691656261,3,,5691656271,213,0.93,5691656269,212,8.8,5691656267,141,92.1,5691656263,56,Back,5691656265,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319631,177,1,1,19,5,bsykw9d70ffqe9atosc92n1e9,1,39.5,92.1,2025-04-30T16:19:20.575Z,2025-04-30T16:19:27Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5691656377,56,Center,5691656379,140,85.8,5691656387,1,,5691656383,212,53.4,5691656375,157,,5691656385,213,5.86,5691656381,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319633,178,4,1,19,12,bsykw9d70ffqe9atosc92n1e9,1,88.5,59.7,2025-04-30T16:19:27.605Z,2025-05-01T07:56:45Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5691656427,286,,5691656531,233,160,5692394011,294,,5691658633,348,bjqtzq0xcvtmbn54orj7rn5xx,5691656415,13,,5691656413,9,,5691656419,152,,5691656417,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319649,160,4,1,19,12,d8w1m5j3jbd1eva8524dv4a20,0,11.5,40.3,2025-04-30T16:19:27.606Z,2025-05-01T07:57:01Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,,5691656551,233,178,5691656525,152,,5691656523,56,Back,5692394025,294,,5691656529,285,,5691656519,9,,5692394103,55,161,5691656521,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319671,161,17,1,19,26,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-30T16:19:41.265Z,2025-05-01T07:57:00Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,,5691830109,289,,5692394099,55,160,5691656605,31,,5691656609,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319791,163,58,1,20,27,d8w1m5j3jbd1eva8524dv4a20,0,0.0,0.0,2025-04-30T16:20:42.540Z,2025-04-30T16:21:24Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5691657399,179,,5691657397,186,,5691657395,9,,5691657401,75,,5691657879,233,180,5691657403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319829,180,16,1,20,27,bsykw9d70ffqe9atosc92n1e9,1,88.5,50.0,2025-04-30T16:20:42.540Z,2025-05-01T07:57:26Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5691657915,76,,5691657919,103,3.8,5691657703,56,Center,5692394307,396,48.4,5691657845,20,,5691658001,353,163,5691657843,9,,5691657937,472,178,5691657929,280,PASS_LOST,5691657923,458,,5691657925,230,5691657851,374,2025-04-30 17:20:41.816,5691657931,281,djxtqxvqxd70prbr1gkwjp3sa,5691657855,375,5691657921,390,582997,98.4,20:27.031,5691657847,214,5691657933,282,bsykw9d70ffqe9atosc92n1e9,5691657927,231,49.6,5691657701,17,5691657917,102,53.1,5692394305,395,1.8,,
2808319883,164,1,1,21,24,d8w1m5j3jbd1eva8524dv4a20,1,49.8,50.1,2025-04-30T16:21:39.705Z,2025-05-01T07:58:12Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5691658081,140,29.0,5691658079,56,Back,5692394701,189,,5691658087,213,2.95,5691658089,279,G,5691658083,141,56.4,5691658085,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319889,165,1,1,21,26,d8w1m5j3jbd1eva8524dv4a20,1,28.9,55.4,2025-04-30T16:21:41.146Z,2025-04-30T16:21:44Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5691658151,213,0.26,5691658141,157,,5691658145,140,76.0,5691658153,1,,5691658143,56,Center,5691658147,141,75.0,5691658149,212,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320645,203,44,1,21,29,d8w1m5j3jbd1eva8524dv4a20,1,76.8,83.6,2025-04-30T16:21:44.314Z,2025-04-30T18:07:49Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5691671597,56,Left,5691671599,286,,5691671625,233,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319921,181,44,1,21,29,bsykw9d70ffqe9atosc92n1e9,0,23.2,16.4,2025-04-30T16:21:44.315Z,2025-04-30T18:07:49Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5691662229,56,Back,5691671649,233,203,5691662231,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319891,166,1,1,21,29,d8w1m5j3jbd1eva8524dv4a20,0,76.5,74.8,2025-04-30T16:21:44.585Z,2025-04-30T16:21:45Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5691658159,56,Center,5691658165,212,8.5,5691658157,3,,5691658167,213,5.18,5691658161,140,80.2,5691658163,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319925,182,12,1,21,31,bsykw9d70ffqe9atosc92n1e9,1,20.7,30.9,2025-04-30T16:21:45.875Z,2025-04-30T16:26:47Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5691662601,56,Back,5691662603,140,42.4,5691662609,213,6.00,5691662607,212,23.7,5691662605,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319909,167,1,1,21,34,d8w1m5j3jbd1eva8524dv4a20,1,31.8,74.2,2025-04-30T16:21:49.242Z,2025-04-30T16:21:54Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5691658291,56,Back,5691658293,140,34.9,5691658297,212,9.2,5691658299,213,1.21,5691658295,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320649,204,50,1,21,35,d8w1m5j3jbd1eva8524dv4a20,1,49.5,95.0,2025-04-30T16:21:50.522Z,2025-04-30T18:07:23Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,,5691672519,286,,5691672517,56,Back,5691672553,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319927,183,7,1,21,35,bsykw9d70ffqe9atosc92n1e9,0,50.5,5.0,2025-04-30T16:21:50.523Z,2025-05-01T07:58:46Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5691662899,285,,5691662897,56,Right,5692395009,385,,5691672543,233,204,5692395011,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808449537,685,3,1,21,38,d8w1m5j3jbd1eva8524dv4a20,1,52.2,93.6,2025-04-30T16:21:52.785Z,2025-05-01T07:59:07Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,,5692395221,464,,5692395223,233,1092,5692395215,56,Left,5692395219,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808449533,1092,45,1,21,38,bsykw9d70ffqe9atosc92n1e9,0,47.8,6.4,2025-04-30T16:21:52.785Z,2025-05-01T07:59:07Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5692395199,56,Back,5692395201,285,,5692395227,233,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319917,168,1,1,21,39,d8w1m5j3jbd1eva8524dv4a20,1,48.9,91.4,2025-04-30T16:21:54.610Z,2025-04-30T16:21:56Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,,5691658351,140,60.7,5691658355,212,13.0,5691658353,141,85.6,5691658349,56,Left,5691658357,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319923,169,1,1,21,41,d8w1m5j3jbd1eva8524dv4a20,1,61.1,85.6,2025-04-30T16:21:56.321Z,2025-05-01T07:59:23Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5691658381,213,5.72,5691658375,140,67.3,5691658373,56,Left,5691658377,141,79.6,5692395415,168,,5691658379,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319943,170,1,1,21,43,d8w1m5j3jbd1eva8524dv4a20,1,67.5,79.3,2025-04-30T16:21:57.953Z,2025-04-30T16:22:01Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5691658439,141,88.4,5691658437,140,73.0,5691658443,213,0.82,5691658441,212,8.5,5691658435,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319947,171,1,1,21,46,d8w1m5j3jbd1eva8524dv4a20,0,68.2,94.4,2025-04-30T16:22:01.187Z,2025-04-30T16:33:14Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5691669973,233,184,5691669977,286,,5691659293,140,68.8,5691659299,213,4.91,5691659297,212,3.3,5691669971,236,,5691659295,141,89.7,5691658461,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319931,184,74,1,21,46,bsykw9d70ffqe9atosc92n1e9,1,24.9,5.2,2025-04-30T16:22:01.188Z,2025-04-30T16:33:14Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5691669967,285,,5691669981,233,171,5691669965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319971,172,5,1,21,48,d8w1m5j3jbd1eva8524dv4a20,1,71.4,101.2,2025-04-30T16:22:03.132Z,2025-04-30T16:40:54Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5691658605,56,Left,5691658607,347,,5691658805,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319975,185,5,1,21,48,bsykw9d70ffqe9atosc92n1e9,0,28.6,-1.2,2025-04-30T16:22:03.132Z,2025-04-30T16:40:54Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5691658615,347,,5691658613,56,Back,5691658809,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808449633,686,1,1,21,53,d8w1m5j3jbd1eva8524dv4a20,1,67.7,100.0,2025-04-30T16:22:08.036Z,2025-05-01T08:00:16Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5692395761,212,10.1,5692395755,56,Left,5692395779,189,,5692395753,107,,5692395759,141,94.2,5692395757,140,59.2,5692395763,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319981,173,1,1,21,54,d8w1m5j3jbd1eva8524dv4a20,1,59.7,96.7,2025-04-30T16:22:09.689Z,2025-05-01T08:00:22Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,,5691658655,141,77.3,5691658659,213,4.89,5691658657,212,13.4,5691658651,56,Center,5691658653,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808319999,174,1,1,21,57,d8w1m5j3jbd1eva8524dv4a20,0,59.8,67.2,2025-04-30T16:22:12.338Z,2025-04-30T16:22:17Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5691658741,213,5.57,5691658731,155,,5691658735,140,100.0,5691658743,1,,5691658733,56,Right,5691658739,212,56.8,5691658737,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320049,175,5,1,22,2,d8w1m5j3jbd1eva8524dv4a20,0,100.7,16.4,2025-04-30T16:22:16.848Z,2025-04-30T16:40:55Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5691659099,346,,5691659097,56,Right,5691659119,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320011,186,5,1,22,2,bsykw9d70ffqe9atosc92n1e9,1,-0.7,83.6,2025-04-30T16:22:16.848Z,2025-04-30T16:40:55Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5691658797,346,,5691658795,56,Back,5691659113,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320039,187,1,1,22,25,bsykw9d70ffqe9atosc92n1e9,1,4.4,60.5,2025-04-30T16:22:39.803Z,2025-04-30T16:22:42Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5691659035,237,,5691659021,124,,5691659023,56,Back,5691659027,141,51.3,5691659029,212,6.3,5691659031,213,4.80,5691659025,140,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320045,188,1,1,22,27,bsykw9d70ffqe9atosc92n1e9,0,8.3,52.1,2025-04-30T16:22:41.940Z,2025-04-30T16:22:43Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5691659091,1,,5691659081,56,Center,5691659085,141,57.3,5691659079,157,,5691659089,213,0.06,5691659087,212,59.3,5691659083,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320051,176,8,1,22,28,d8w1m5j3jbd1eva8524dv4a20,1,29.6,50.1,2025-04-30T16:22:43.609Z,2025-05-01T08:00:43Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5691659117,56,Back,5692396007,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320059,189,1,1,22,31,bsykw9d70ffqe9atosc92n1e9,1,66.5,75.7,2025-04-30T16:22:46.155Z,2025-04-30T16:22:47Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5691659153,56,Center,5691659157,141,63.6,5691659159,212,8.2,5691659161,213,4.65,5691659155,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320063,190,1,1,22,32,bsykw9d70ffqe9atosc92n1e9,0,66.0,63.6,2025-04-30T16:22:47.378Z,2025-04-30T16:22:48Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5691659185,141,72.4,5691659189,213,0.48,5691659187,212,12.9,5691659181,56,Center,5691659183,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320069,177,8,1,22,35,d8w1m5j3jbd1eva8524dv4a20,1,19.3,24.0,2025-04-30T16:22:50.217Z,2025-05-01T08:01:46Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5692396545,385,,5691659223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320071,178,5,1,22,36,d8w1m5j3jbd1eva8524dv4a20,0,22.6,-2.0,2025-04-30T16:22:51.050Z,2025-04-30T16:40:56Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5691659331,233,191,5691659235,347,,5691659233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320077,191,5,1,22,36,bsykw9d70ffqe9atosc92n1e9,1,77.4,102.0,2025-04-30T16:22:51.050Z,2025-04-30T16:40:55Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5691659317,56,Left,5691659321,347,,5691659327,233,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320079,192,1,1,22,48,bsykw9d70ffqe9atosc92n1e9,1,80.2,100.0,2025-04-30T16:23:03.738Z,2025-04-30T16:23:05Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5691659341,56,Left,5691659339,107,,5691659343,140,65.7,5691659349,213,3.65,5691659347,212,17.4,5691659345,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320083,193,1,1,22,50,bsykw9d70ffqe9atosc92n1e9,1,64.9,88.1,2025-04-30T16:23:05.146Z,2025-04-30T16:23:06Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5691659355,140,66.6,5691659361,213,4.90,5691659357,141,74.1,5691659359,212,9.7,5691659353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320087,194,1,1,22,51,bsykw9d70ffqe9atosc92n1e9,1,66.6,74.1,2025-04-30T16:23:06.515Z,2025-04-30T16:23:10Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5691659381,56,Left,5691659383,140,64.1,5691659387,212,9.6,5691659389,213,1.85,5691659385,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320089,195,1,1,22,55,bsykw9d70ffqe9atosc92n1e9,1,63.3,87.2,2025-04-30T16:23:10.458Z,2025-04-30T16:23:12Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5691659395,56,Left,5691659403,213,0.40,5691659401,212,5.9,5691659399,141,90.6,5691659397,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320095,196,1,1,22,57,bsykw9d70ffqe9atosc92n1e9,1,68.5,89.3,2025-04-30T16:23:11.834Z,2025-04-30T16:23:14Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5691659445,213,6.06,5691659437,56,Left,5691659439,140,76.2,5691659443,212,8.3,5691659441,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320105,197,1,1,22,59,bsykw9d70ffqe9atosc92n1e9,1,76.1,86.6,2025-04-30T16:23:14.274Z,2025-04-30T16:23:18Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5691659487,140,85.8,5691659493,213,6.22,5691659491,212,10.2,5691659489,141,85.6,5691659485,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320121,198,1,1,23,3,bsykw9d70ffqe9atosc92n1e9,1,92.7,89.1,2025-04-30T16:23:17.884Z,2025-05-01T08:02:12Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,1.0,,5691686765,154,,5691659571,213,4.69,5691686763,210,14,5691659567,141,58.5,5691659559,2,,5692396839,224,,5691659565,140,92.2,5691659563,56,Center,5692396841,72,,5691659569,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808320123,199,14,1,23,6,bsykw9d70ffqe9atosc92n1e9,1,92.4,57.5,2025-04-30T16:23:20.899Z,2025-05-01T08:02:28Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5691686773,29,,5691659577,17,,5691686789,231,52.7,5691686783,103,40.5,5691686775,154,,5691686785,328,,5692397003,108,,5691659693,20,,5691659579,56,Center,5691686777,55,198,5691686787,230,5691659575,22,,5691686771,74,,5691686781,102,5691830769,215,,98.6,47.4,,,,,,,,,,,,,,,,,,
2808320133,180,1,1,23,10,d8w1m5j3jbd1eva8524dv4a20,1,22.6,88.1,2025-04-30T16:23:25.770Z,2025-04-30T16:23:29Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5691659651,213,3.78,5691659649,212,18.7,5691659647,141,71.7,5691659643,56,Back,5691659645,140,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
