id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2820726499,231,1,1,25,12,4q0b35m26thti4c2on9a3npk0,1,28.0,36.0,2025-06-01T15:26:11.512Z,2025-06-01T15:26:15Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5760366087,140,27.1,5760366093,213,1.62,5760366091,212,19.6,5760366085,56,Back,5760366089,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726545,232,1,1,25,18,4q0b35m26thti4c2on9a3npk0,1,29.8,64.0,2025-06-01T15:26:18.344Z,2025-06-01T15:26:23Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760366327,140,30.8,5760366331,212,11.1,5760366325,56,Back,5760366333,213,4.81,5760366329,141,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726553,233,1,1,25,24,4q0b35m26thti4c2on9a3npk0,1,32.5,46.3,2025-06-01T15:26:24.313Z,2025-06-01T15:26:25Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5760366407,212,16.8,5760366401,56,Back,5760366403,140,34.8,5760366409,213,1.43,5760366405,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726563,234,1,1,25,25,4q0b35m26thti4c2on9a3npk0,1,34.8,70.8,2025-06-01T15:26:25.017Z,2025-06-01T15:26:27Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760366487,212,16.9,5760366479,56,Back,5760366481,140,31.7,5760366491,213,4.52,5760366483,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726589,235,1,1,25,27,4q0b35m26thti4c2on9a3npk0,1,29.6,47.6,2025-06-01T15:26:27.360Z,2025-06-01T15:26:31Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5760366607,213,4.88,5760366605,212,15.2,5760366599,56,Back,5760366601,140,32.0,5760366603,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726601,236,1,1,25,32,4q0b35m26thti4c2on9a3npk0,1,31.2,28.0,2025-06-01T15:26:31.553Z,2025-06-01T15:26:34Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5760366677,212,9.8,5760366679,213,1.94,5760366675,141,41.5,5760366673,140,27.8,5760366671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726639,237,1,1,25,34,4q0b35m26thti4c2on9a3npk0,1,27.5,43.0,2025-06-01T15:26:33.824Z,2025-06-01T15:26:38Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5760366835,213,0.45,5760366831,141,51.6,5760366827,56,Back,5760366833,212,13.3,5760366829,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726631,218,83,1,25,38,c7jgkxx1czv5etn7snf1r6p2m,0,59.9,53.3,2025-06-01T15:26:37.560Z,2025-06-01T15:26:39Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5760366879,399,euc11yjkfscwt6xsiitlorz10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726653,238,1,1,25,38,4q0b35m26thti4c2on9a3npk0,1,39.4,51.6,2025-06-01T15:26:37.912Z,2025-06-01T15:26:38Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,5760366857,140,37.8,5760366861,212,5.4,5760366863,213,4.40,5760366855,56,Back,5760366859,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726657,239,1,1,25,39,4q0b35m26thti4c2on9a3npk0,1,37.8,44.0,2025-06-01T15:26:38.473Z,2025-06-01T15:26:39Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5760366871,141,73.9,5760366867,56,Back,5760366869,140,34.9,5760366873,212,20.6,5760366875,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726659,240,1,1,25,40,4q0b35m26thti4c2on9a3npk0,1,34.9,73.9,2025-06-01T15:26:39.928Z,2025-06-01T15:26:41Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760366905,212,28.5,5760366907,213,5.93,5760366899,56,Center,5760366903,141,59.3,5760366901,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726667,241,1,1,25,41,4q0b35m26thti4c2on9a3npk0,1,60.3,59.3,2025-06-01T15:26:40.953Z,2025-06-01T15:56:58Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,1.0,5760366947,212,13.0,5760366945,141,69.1,5760366949,213,0.54,5760366965,4,,5760366941,56,Center,5760366943,140,70.9,5760423475,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726683,242,15,1,25,43,4q0b35m26thti4c2on9a3npk0,1,85.6,62.9,2025-06-01T15:26:42.673Z,2025-06-01T17:19:05Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,5760423495,147,61.6,5760422967,82,,5760423489,215,,5760423481,55,241,5760423493,146,86.8,5760422259,22,,5760423479,29,,5760423497,230,98.6,5760422963,17,5760423499,231,5760423501,233,428,,5760367041,56,5760423485,102,50.2,Center,46.9,5760646343,80,5760423487,103,19,5760422961,20,,,,,,,,,,,,,
2820736271,428,10,1,25,43,c7jgkxx1czv5etn7snf1r6p2m,1,11.6,39.3,2025-06-01T15:26:42.773Z,2025-06-01T15:57:00Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5760421845,94,,5760423505,233,242,5760421847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726697,219,12,1,25,46,c7jgkxx1czv5etn7snf1r6p2m,1,7.4,62.4,2025-06-01T15:26:46.135Z,2025-06-01T15:55:18Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5760367113,56,Back,5760422005,140,20.4,5760422009,212,16.4,5760422007,141,48.9,5760422011,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726711,220,50,1,25,48,c7jgkxx1czv5etn7snf1r6p2m,1,12.0,34.4,2025-06-01T15:26:47.520Z,2025-06-01T15:27:18Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5760367169,56,Back,5760367171,285,,5760367507,233,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726705,243,7,1,25,48,4q0b35m26thti4c2on9a3npk0,0,88.0,65.6,2025-06-01T15:26:47.521Z,2025-06-01T16:59:03Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,5760367151,286,,5760367149,56,Center,5760367479,233,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726715,222,1,1,25,50,c7jgkxx1czv5etn7snf1r6p2m,1,13.9,30.9,2025-06-01T15:26:49.955Z,2025-06-01T15:26:51Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5760367173,56,Back,5760367175,140,25.0,5760367179,212,15.4,5760367181,213,5.57,5760367177,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726719,223,1,1,25,52,c7jgkxx1czv5etn7snf1r6p2m,1,26.4,16.8,2025-06-01T15:26:51.600Z,2025-06-01T15:26:53Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,5760367191,140,31.1,5760367193,141,30.0,5760367189,56,Back,5760367197,213,1.07,5760367195,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726729,224,1,1,25,53,c7jgkxx1czv5etn7snf1r6p2m,0,30.5,28.0,2025-06-01T15:26:53.007Z,2025-06-01T15:26:57Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5760367241,155,,5760367243,56,Right,5760367249,212,38.0,5760367245,140,64.3,5760367253,1,,5760367251,213,5.92,5760367247,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726759,244,4,1,25,58,4q0b35m26thti4c2on9a3npk0,1,33.4,94.2,2025-06-01T15:26:58.358Z,2025-06-01T17:19:30Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760367389,13,,5760367399,233,225,5760367391,56,Back,5760648123,294,,5760367393,152,,5760367461,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726735,225,4,1,25,58,c7jgkxx1czv5etn7snf1r6p2m,0,66.6,5.8,2025-06-01T15:26:58.359Z,2025-06-01T17:19:26Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5760367465,285,,5760367413,233,244,5760367345,152,,5760367343,56,Right,5760647879,294,,5760367341,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726855,245,1,1,26,20,4q0b35m26thti4c2on9a3npk0,1,19.6,92.9,2025-06-01T15:27:19.625Z,2025-06-01T15:53:10Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760382667,5,,5760367951,141,76.6,5760367953,212,13.0,5760380735,189,,5760367955,213,5.26,5760367947,56,Back,5760382669,152,,5760367949,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726859,246,43,1,26,21,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-06-01T15:27:20.673Z,2025-06-01T15:35:47Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760367993,189,0,5760367981,56,Back,5760367983,140,20.7,5760367987,212,10.1,5760383111,144,1,5760367985,141,89.0,5760367989,213,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726877,247,1,1,26,24,4q0b35m26thti4c2on9a3npk0,1,22.0,88.7,2025-06-01T15:27:24.305Z,2025-06-01T15:53:08Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,5760368097,140,6.3,5760368101,212,27.2,5760419703,189,,5760368103,213,4.06,5760368099,141,56.9,5760368095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735885,412,1,1,26,25,4q0b35m26thti4c2on9a3npk0,1,21.4,79.3,2025-06-01T15:27:24.373Z,2025-06-01T15:53:08Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760419679,141,64.9,5760419675,56,Back,5760419677,140,8.1,5760419683,213,3.75,5760419681,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726893,248,1,1,26,26,4q0b35m26thti4c2on9a3npk0,1,6.3,56.9,2025-06-01T15:27:25.513Z,2025-06-01T15:27:29Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,5760368183,140,20.8,5760368181,56,Back,5760368185,141,24.9,5760368189,213,5.32,5760368187,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726907,249,1,1,26,29,4q0b35m26thti4c2on9a3npk0,1,25.6,24.9,2025-06-01T15:27:29.121Z,2025-06-01T15:27:30Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5760368255,213,5.54,5760368247,56,Back,5760368251,141,5.6,5760368253,212,19.3,5760368249,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726933,250,1,1,26,31,4q0b35m26thti4c2on9a3npk0,1,39.0,5.2,2025-06-01T15:27:30.697Z,2025-06-01T15:27:35Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,5760368399,212,7.3,5760368395,140,39.5,5760368393,56,Back,5760368401,213,1.50,5760368397,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726945,251,1,1,26,34,4q0b35m26thti4c2on9a3npk0,1,35.9,10.9,2025-06-01T15:27:34.161Z,2025-06-01T15:27:36Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,5760368449,213,3.02,5760368445,141,13.1,5760368443,140,24.0,5760368441,56,Back,5760368447,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726965,252,1,1,26,36,4q0b35m26thti4c2on9a3npk0,1,24.2,11.6,2025-06-01T15:27:36.097Z,2025-06-01T15:27:40Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5760368577,213,2.55,5760368575,212,21.5,5760368571,140,7.2,5760368573,141,29.2,5760368569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820726983,253,1,1,26,40,4q0b35m26thti4c2on9a3npk0,1,7.3,35.2,2025-06-01T15:27:40.225Z,2025-06-01T15:27:43Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,5760368651,56,Back,5760368661,1,,5760368653,140,12.0,5760368657,212,32.2,5760368659,213,1.42,5760368655,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727041,254,1,1,26,43,4q0b35m26thti4c2on9a3npk0,1,12.0,82.1,2025-06-01T15:27:42.889Z,2025-06-01T15:27:51Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760368905,212,18.2,5760368907,213,4.38,5760368899,56,Back,5760368903,141,56.9,5760368901,140,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727067,255,1,1,26,51,4q0b35m26thti4c2on9a3npk0,1,11.8,46.9,2025-06-01T15:27:51.338Z,2025-06-01T15:27:56Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,5760369129,157,,5760369133,140,71.0,5760369131,56,Center,5760369139,213,0.24,5760369141,1,,5760369135,141,69.1,5760369137,212,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727069,256,61,1,26,56,4q0b35m26thti4c2on9a3npk0,0,71.0,69.1,2025-06-01T15:27:56.210Z,2025-06-01T15:27:56Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,5760369149,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727083,227,1,1,27,0,c7jgkxx1czv5etn7snf1r6p2m,1,8.2,36.6,2025-06-01T15:27:59.864Z,2025-06-01T15:28:02Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,5760369193,140,14.4,5760369191,56,Back,5760369195,141,60.8,5760369199,213,1.19,5760369197,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727145,228,1,1,27,3,c7jgkxx1czv5etn7snf1r6p2m,1,13.9,60.6,2025-06-01T15:28:02.648Z,2025-06-01T15:28:21Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5760369535,213,4.00,5760369527,56,Back,5760369531,141,46.4,5760369533,212,12.7,5760369529,140,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727147,229,1,1,27,21,c7jgkxx1czv5etn7snf1r6p2m,1,13.1,56.3,2025-06-01T15:28:21.184Z,2025-06-01T15:28:23Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,5760369549,140,55.9,5760369557,1,,5760369545,155,,5760369555,213,6.19,5760369547,56,Center,5760369553,212,45.1,5760369551,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727149,230,61,1,27,23,c7jgkxx1czv5etn7snf1r6p2m,0,55.9,50.0,2025-06-01T15:28:22.865Z,2025-06-01T15:28:23Z,bapdoe78rj82j550otb5zemwa,N. Holm,,5760369561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727165,257,1,1,27,24,4q0b35m26thti4c2on9a3npk0,1,35.2,59.3,2025-06-01T15:28:24.178Z,2025-06-01T15:28:27Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5760369637,212,18.1,5760369635,141,48.2,5760369639,213,5.85,5760369641,1,,5760369633,140,50.9,5760369629,157,,5760369631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727169,258,1,1,27,27,4q0b35m26thti4c2on9a3npk0,0,50.9,49.7,2025-06-01T15:28:26.858Z,2025-06-01T15:28:27Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,5760369665,141,63.1,5760369657,3,,5760369669,213,0.57,5760369667,212,16.9,5760369659,168,,5760369663,140,64.4,5760369661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727173,231,3,1,27,28,c7jgkxx1czv5etn7snf1r6p2m,1,35.7,35.7,2025-06-01T15:28:27.432Z,2025-06-01T16:58:52Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,5760369683,286,,5760369681,56,Back,5760369693,233,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727175,259,45,1,27,28,4q0b35m26thti4c2on9a3npk0,0,64.3,64.3,2025-06-01T15:28:27.432Z,2025-06-01T16:58:52Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,5760369689,56,Center,5760369691,285,,5760369711,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727179,232,1,1,27,28,c7jgkxx1czv5etn7snf1r6p2m,1,33.8,41.9,2025-06-01T15:28:28.112Z,2025-06-01T15:28:30Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,5760369725,213,1.17,5760369719,140,35.6,5760369723,212,4.9,5760369717,56,Back,5760369721,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727209,233,1,1,27,30,c7jgkxx1czv5etn7snf1r6p2m,1,35.6,48.5,2025-06-01T15:28:29.426Z,2025-06-01T15:28:34Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,5760369921,140,27.2,5760369923,141,57.9,5760369919,56,Back,5760369927,213,2.51,5760369925,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727217,234,1,1,27,35,c7jgkxx1czv5etn7snf1r6p2m,1,29.3,52.4,2025-06-01T15:28:34.713Z,2025-06-01T15:28:36Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5760369981,213,4.47,5760369977,141,37.1,5760369973,56,Back,5760369979,212,10.7,5760369975,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727239,235,1,1,27,37,c7jgkxx1czv5etn7snf1r6p2m,1,26.6,35.8,2025-06-01T15:28:36.521Z,2025-06-01T15:28:39Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5760370057,141,10.1,5760370055,140,31.2,5760370059,212,18.1,5760370053,56,Back,5760370061,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727263,236,1,1,27,39,c7jgkxx1czv5etn7snf1r6p2m,1,27.4,11.4,2025-06-01T15:28:38.952Z,2025-06-01T15:28:42Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5760370209,140,40.5,5760370213,212,16.2,5760370211,141,24.1,5760370215,213,0.56,5760370207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727273,237,3,1,27,43,c7jgkxx1czv5etn7snf1r6p2m,1,32.2,35.2,2025-06-01T15:28:42.685Z,2025-06-01T15:28:48Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5760370251,56,Back,5760370269,233,260,5760370273,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727267,260,45,1,27,43,4q0b35m26thti4c2on9a3npk0,0,67.8,64.8,2025-06-01T15:28:42.685Z,2025-06-01T15:28:49Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,5760370293,233,237,5760370235,56,Center,5760370237,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727311,238,1,1,27,44,c7jgkxx1czv5etn7snf1r6p2m,1,29.8,36.4,2025-06-01T15:28:43.489Z,2025-06-01T15:28:49Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5760370487,56,Back,5760370497,212,24.7,5760370491,140,35.1,5760370495,141,71.8,5760370499,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727317,239,1,1,27,46,c7jgkxx1czv5etn7snf1r6p2m,1,36.1,71.5,2025-06-01T15:28:45.721Z,2025-06-01T15:28:50Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5760370537,212,8.2,5760370531,56,Back,5760370533,140,43.8,5760370535,141,69.9,5760370539,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727325,240,1,1,27,50,c7jgkxx1czv5etn7snf1r6p2m,0,47.5,90.9,2025-06-01T15:28:49.489Z,2025-06-01T15:28:50Z,qer4hblafo04av0aajfecclx,I. Fossum,,5760370577,213,6.13,5760370575,212,23.8,5760370571,140,69.9,5760370569,56,Left,5760370573,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727347,261,12,1,27,51,4q0b35m26thti4c2on9a3npk0,1,31.4,9.4,2025-06-01T15:28:51.098Z,2025-06-01T15:35:58Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5760370685,213,5.24,5760370679,140,35.7,5760370677,56,Back,5760370717,167,,5760370683,212,9.0,5760370681,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727357,241,5,1,27,52,c7jgkxx1czv5etn7snf1r6p2m,1,63.2,102.0,2025-06-01T15:28:51.674Z,2025-06-01T15:28:57Z,qer4hblafo04av0aajfecclx,I. Fossum,,5760370729,233,262,5760370713,347,,5760370711,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727351,262,5,1,27,52,4q0b35m26thti4c2on9a3npk0,0,36.8,-2.0,2025-06-01T15:28:51.674Z,2025-06-01T17:00:33Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5760370753,233,241,5760370689,347,,5760370687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727385,242,1,1,27,58,c7jgkxx1czv5etn7snf1r6p2m,1,61.2,100.0,2025-06-01T15:28:57.482Z,2025-06-01T15:58:49Z,qer4hblafo04av0aajfecclx,I. Fossum,,5760370881,56,Left,5760386253,189,,5760370883,140,68.3,5760370889,213,5.61,5760370885,141,93.2,5760370887,212,9.5,5760370879,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727387,243,1,1,27,59,c7jgkxx1czv5etn7snf1r6p2m,0,69.2,92.9,2025-06-01T15:28:58.969Z,2025-06-01T15:58:48Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5760370903,140,88.8,5760370901,56,Center,5760370897,2,,5760370909,213,5.36,5760370905,141,53.1,5760370899,155,,5760370911,1,,5760370907,212,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727409,263,12,1,28,1,4q0b35m26thti4c2on9a3npk0,1,11.7,46.6,2025-06-01T15:29:01.314Z,2025-06-01T15:29:06Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760371035,140,12.8,5760371041,213,1.53,5760371039,212,30.7,5760371037,141,91.7,5760371033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727421,265,1,1,28,9,4q0b35m26thti4c2on9a3npk0,1,27.5,88.3,2025-06-01T15:29:08.386Z,2025-06-01T15:29:10Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,5760371109,213,5.32,5760371105,141,74.1,5760371103,140,33.9,5760371101,56,Back,5760371107,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727425,266,1,1,28,10,4q0b35m26thti4c2on9a3npk0,1,28.9,80.6,2025-06-01T15:29:09.811Z,2025-06-01T15:29:11Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,5760371127,141,61.5,5760371123,56,Back,5760371129,212,13.3,5760371125,140,31.8,5760371131,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727439,267,1,1,28,11,4q0b35m26thti4c2on9a3npk0,0,31.8,61.5,2025-06-01T15:29:10.963Z,2025-06-01T15:29:14Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5760371227,212,28.7,5760371225,141,82.0,5760371229,213,0.51,5760371231,1,,5760371223,140,55.7,5760371219,157,,5760371221,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727429,244,44,1,28,12,c7jgkxx1czv5etn7snf1r6p2m,1,41.5,20.0,2025-06-01T15:29:12.120Z,2025-06-01T17:00:14Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5760371177,56,Back,5760371251,233,268,5760371179,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727441,268,44,1,28,12,4q0b35m26thti4c2on9a3npk0,0,58.5,80.0,2025-06-01T15:29:12.121Z,2025-06-01T17:00:15Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,5760371255,233,244,5760371237,286,,5760371235,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820727435,245,12,1,28,13,c7jgkxx1czv5etn7snf1r6p2m,1,37.0,23.3,2025-06-01T15:29:12.408Z,2025-06-01T15:29:32Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5760371201,56,Right,5760371203,140,65.8,5760371209,213,5.98,5760371205,141,9.4,5760371207,212,31.7,5760371215,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
