id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId
2813484613,125,1,1,16,3,c7jgkxx1czv5etn7snf1r6p2m,1,39.0,90.3,2025-05-11T12:47:45.552Z,2025-05-11T12:47:47Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5720107199,212,7.6,5720107193,56,Back,5720107197,141,80.3,5720107195,140,42.2,5720107201,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484651,126,1,1,16,4,c7jgkxx1czv5etn7snf1r6p2m,1,43.4,80.3,2025-05-11T12:47:46.912Z,2025-05-11T12:47:48Z,bapdoe78rj82j550otb5zemwa,N. Holm,,5720107391,212,13.3,5720107389,141,66.7,5720107393,213,3.91,5720107385,56,Back,5720107387,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484679,127,1,1,16,6,c7jgkxx1czv5etn7snf1r6p2m,1,34.3,66.7,2025-05-11T12:47:48.488Z,2025-05-11T12:47:50Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5720107599,213,1.95,5720107595,212,11.0,5720107587,56,Back,5720107589,140,30.4,5720107591,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484715,128,1,1,16,7,c7jgkxx1czv5etn7snf1r6p2m,1,30.4,81.7,2025-05-11T12:47:50.208Z,2025-05-11T12:47:52Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,5720107775,56,Back,5720107777,140,33.6,5720107781,212,6.7,5720107779,141,73.2,5720107783,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484791,129,1,1,16,9,c7jgkxx1czv5etn7snf1r6p2m,1,33.2,74.8,2025-05-11T12:47:51.952Z,2025-05-11T12:47:55Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,5720108197,212,11.2,5720108195,141,82.9,5720108199,213,0.51,5720108191,56,Back,5720108193,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484897,130,1,1,16,13,c7jgkxx1czv5etn7snf1r6p2m,1,48.8,68.4,2025-05-11T12:47:55.271Z,2025-05-11T12:48:01Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5720108767,56,Right,5720108775,213,4.83,5720108777,1,,5720108773,212,40.1,5720108769,140,53.1,5720108771,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484919,131,1,1,16,18,c7jgkxx1czv5etn7snf1r6p2m,1,63.4,8.5,2025-05-11T12:48:00.912Z,2025-05-11T12:48:01Z,qer4hblafo04av0aajfecclx,I. Fossum,,5720108855,213,1.35,5720108849,140,64.3,5720108845,56,Right,5720108853,212,4.3,5720108851,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485023,132,1,1,16,19,c7jgkxx1czv5etn7snf1r6p2m,1,64.3,14.7,2025-05-11T12:48:01.624Z,2025-05-11T12:48:06Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720109407,140,61.0,5720109411,212,5.9,5720109413,213,4.09,5720109405,56,Right,5720109409,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485059,133,1,1,16,23,c7jgkxx1czv5etn7snf1r6p2m,1,67.7,11.9,2025-05-11T12:48:06.048Z,2025-05-11T12:48:07Z,qer4hblafo04av0aajfecclx,I. Fossum,,5720109567,140,67.0,5720109565,56,Right,5720109573,213,4.59,5720109569,141,3.1,5720109571,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485093,134,1,1,16,25,c7jgkxx1czv5etn7snf1r6p2m,1,67.0,3.1,2025-05-11T12:48:07.656Z,2025-05-11T12:48:09Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720109789,141,5.0,5720109791,212,7.6,5720109793,213,0.17,5720109785,56,Right,5720109787,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485109,135,1,1,16,27,c7jgkxx1czv5etn7snf1r6p2m,1,74.1,5.0,2025-05-11T12:48:09.336Z,2025-05-11T12:48:10Z,qer4hblafo04av0aajfecclx,I. Fossum,,5720109849,140,75.9,5720109855,213,1.29,5720109851,141,14.6,5720109853,212,6.8,5720109847,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485149,136,1,1,16,27,c7jgkxx1czv5etn7snf1r6p2m,0,75.9,14.6,2025-05-11T12:48:10.048Z,2025-05-11T12:48:12Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5720110057,141,7.6,5720110055,140,89.7,5720110061,213,5.97,5720110059,212,15.3,5720110053,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485195,191,1,1,16,29,6oxoag5c6zbnn09wx08vz4iak,1,27.2,76.4,2025-05-11T12:48:11.913Z,2025-05-11T12:48:14Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,5720110315,140,27.7,5720110317,141,71.5,5720110321,213,4.87,5720110319,212,3.4,5720110313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485213,192,12,1,16,31,6oxoag5c6zbnn09wx08vz4iak,1,18.9,71.6,2025-05-11T12:48:14.048Z,2025-05-11T15:33:13Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,5720110465,56,Back,5720110467,140,23.9,5720110471,212,6.4,5720110469,141,76.9,5720110473,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485255,137,61,1,16,32,c7jgkxx1czv5etn7snf1r6p2m,1,83.3,12.2,2025-05-11T12:48:15.009Z,2025-05-11T14:40:28Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5720110643,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485273,138,5,1,16,32,c7jgkxx1czv5etn7snf1r6p2m,0,71.8,-1.7,2025-05-11T12:48:15.017Z,2025-05-11T14:34:24Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5720110877,233,193,5720110775,56,Right,5720110777,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485233,193,5,1,16,32,6oxoag5c6zbnn09wx08vz4iak,1,28.2,101.7,2025-05-11T12:48:15.017Z,2025-05-11T14:34:23Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,5720110569,347,,5720110821,233,138,5720110567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485563,194,1,1,16,48,6oxoag5c6zbnn09wx08vz4iak,1,27.1,100.0,2025-05-11T12:48:30.472Z,2025-05-11T12:48:33Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,5720112307,107,,5720112311,140,35.4,5720112313,141,90.2,5720112317,213,5.56,5720112315,212,11.6,5720112309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485617,195,1,1,16,50,6oxoag5c6zbnn09wx08vz4iak,1,35.4,90.2,2025-05-11T12:48:32.992Z,2025-05-11T12:48:35Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,5720112617,212,4.5,5720112615,141,94.2,5720112619,213,0.65,5720112611,56,Back,5720112613,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485625,196,61,1,16,52,6oxoag5c6zbnn09wx08vz4iak,0,44.6,89.4,2025-05-11T12:48:35.225Z,2025-05-11T12:48:35Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,5720112651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485699,140,1,1,16,55,c7jgkxx1czv5etn7snf1r6p2m,0,48.3,45.7,2025-05-11T12:48:38.056Z,2025-05-11T12:48:39Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,5720113027,141,67.2,5720113025,140,61.0,5720113031,213,0.83,5720113023,56,Center,5720113029,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485869,198,3,1,17,5,6oxoag5c6zbnn09wx08vz4iak,0,77.8,13.0,2025-05-11T12:48:48.064Z,2025-05-11T12:48:54Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720114251,233,141,5720113965,286,,5720113963,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485903,141,7,1,17,5,c7jgkxx1czv5etn7snf1r6p2m,1,22.2,87.0,2025-05-11T12:48:48.065Z,2025-05-11T12:48:55Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5720114221,233,198,5720114157,285,,5720114155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486011,142,5,1,17,7,c7jgkxx1czv5etn7snf1r6p2m,0,20.6,101.4,2025-05-11T12:48:49.491Z,2025-05-11T14:34:25Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5720114733,347,,5720114731,56,Back,5720115543,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486125,199,5,1,17,7,6oxoag5c6zbnn09wx08vz4iak,1,79.4,-1.4,2025-05-11T12:48:49.491Z,2025-05-11T14:34:24Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720115469,56,Right,5720115471,347,,5720115513,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486155,200,1,1,17,19,6oxoag5c6zbnn09wx08vz4iak,1,79.6,0.0,2025-05-11T12:49:01.441Z,2025-05-11T12:49:03Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720115599,213,1.04,5720115595,141,10.6,5720115589,107,,5720115591,56,Right,5720115593,140,84.2,5720115597,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486183,201,1,1,17,20,6oxoag5c6zbnn09wx08vz4iak,1,84.2,10.6,2025-05-11T12:49:02.761Z,2025-05-11T12:49:05Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,5720115747,140,88.3,5720115745,56,Right,5720115753,213,5.48,5720115751,212,6.2,5720115749,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486219,202,1,1,17,22,6oxoag5c6zbnn09wx08vz4iak,1,88.3,4.0,2025-05-11T12:49:05.081Z,2025-05-11T12:49:07Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720115941,56,Right,5720115943,140,73.0,5720115949,213,3.07,5720115947,212,16.1,5720115945,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486283,203,1,1,17,25,6oxoag5c6zbnn09wx08vz4iak,1,73.0,5.8,2025-05-11T12:49:07.370Z,2025-05-11T12:49:13Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720116337,140,56.4,5720116345,1,,5720116335,56,Center,5720116341,212,33.3,5720116343,213,2.12,5720116339,141,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486383,204,1,1,17,30,6oxoag5c6zbnn09wx08vz4iak,1,54.9,53.4,2025-05-11T12:49:13.089Z,2025-05-11T12:49:17Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720116885,213,4.88,5720116877,56,Center,5720116879,140,57.5,5720116881,141,29.8,5720116883,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486457,205,1,1,17,35,6oxoag5c6zbnn09wx08vz4iak,1,60.1,36.1,2025-05-11T12:49:17.665Z,2025-05-11T12:49:22Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720117305,213,1.82,5720117299,140,55.1,5720117297,56,Center,5720117301,141,66.4,5720117303,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486485,206,1,1,17,39,6oxoag5c6zbnn09wx08vz4iak,1,61.2,70.3,2025-05-11T12:49:22.098Z,2025-05-11T12:49:24Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720117461,140,64.3,5720117467,212,3.3,5720117459,56,Center,5720117469,213,0.06,5720117465,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486557,207,1,1,17,41,6oxoag5c6zbnn09wx08vz4iak,1,65.8,70.9,2025-05-11T12:49:23.793Z,2025-05-11T12:49:27Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,5720117899,213,1.17,5720117893,140,71.7,5720117891,56,Left,5720117895,141,92.4,5720117897,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486595,208,1,1,17,45,6oxoag5c6zbnn09wx08vz4iak,1,77.1,92.7,2025-05-11T12:49:27.473Z,2025-05-11T12:49:29Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,5720118071,212,7.1,5720118069,141,83.9,5720118073,213,4.15,5720118065,56,Left,5720118067,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486629,209,1,1,17,47,6oxoag5c6zbnn09wx08vz4iak,1,74.4,82.3,2025-05-11T12:49:29.441Z,2025-05-11T12:49:32Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,5720118263,140,76.8,5720118261,56,Center,5720118267,212,8.2,5720118269,213,5.02,5720118265,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486633,210,61,1,17,49,6oxoag5c6zbnn09wx08vz4iak,0,76.9,70.5,2025-05-11T12:49:31.817Z,2025-05-11T12:49:32Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,5720118289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486663,143,1,1,17,50,c7jgkxx1czv5etn7snf1r6p2m,1,30.1,51.2,2025-05-11T12:49:33.065Z,2025-05-11T12:49:34Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5720118421,141,49.3,5720118417,140,37.6,5720118413,56,Back,5720118427,213,6.12,5720118425,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486717,145,1,1,17,51,c7jgkxx1czv5etn7snf1r6p2m,1,37.6,49.3,2025-05-11T12:49:34.114Z,2025-05-11T12:49:37Z,bapdoe78rj82j550otb5zemwa,N. Holm,,5720118745,141,70.3,5720118747,212,14.3,5720118749,213,1.52,5720118743,140,38.3,5720118741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486779,146,1,1,17,55,c7jgkxx1czv5etn7snf1r6p2m,1,35.7,63.6,2025-05-11T12:49:37.305Z,2025-05-11T12:49:41Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5720119109,141,90.5,5720119105,56,Back,5720119113,213,1.29,5720119111,212,19.1,5720119107,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486947,147,1,1,17,59,c7jgkxx1czv5etn7snf1r6p2m,1,47.7,90.9,2025-05-11T12:49:41.298Z,2025-05-11T12:49:48Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5720119969,212,62.4,5720119971,213,5.47,5720119973,1,,5720119965,140,88.5,5720119963,56,Center,5720119961,196,,5720119959,155,,5720119967,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486993,148,1,1,18,5,c7jgkxx1czv5etn7snf1r6p2m,1,84.1,7.9,2025-05-11T12:49:48.162Z,2025-05-11T12:49:50Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720120171,140,71.7,5720120189,213,3.11,5720120183,212,13.0,5720120165,56,Right,5720120177,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487023,149,1,1,18,7,c7jgkxx1czv5etn7snf1r6p2m,1,74.0,8.0,2025-05-11T12:49:50.218Z,2025-05-11T12:49:52Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5720120365,56,Right,5720120367,140,78.1,5720120369,141,2.2,5720120371,212,5.8,5720120373,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487069,150,1,1,18,9,c7jgkxx1czv5etn7snf1r6p2m,1,78.1,2.3,2025-05-11T12:49:51.818Z,2025-05-11T12:49:54Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720120573,140,61.5,5720120571,56,Right,5720120577,212,19.0,5720120579,213,2.73,5720120575,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487109,151,1,1,18,12,c7jgkxx1czv5etn7snf1r6p2m,1,61.0,15.0,2025-05-11T12:49:54.425Z,2025-05-11T12:49:58Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5720120821,56,Center,5720120823,140,54.4,5720120827,212,19.9,5720120829,213,1.93,5720120825,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487121,152,1,1,18,15,c7jgkxx1czv5etn7snf1r6p2m,1,56.8,45.8,2025-05-11T12:49:57.786Z,2025-05-11T12:49:59Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,5720120903,141,44.9,5720120901,140,65.0,5720120905,212,8.6,5720120907,213,6.21,5720120899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487167,153,1,1,18,16,c7jgkxx1czv5etn7snf1r6p2m,1,65.0,44.9,2025-05-11T12:49:58.986Z,2025-05-11T12:50:02Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5720121155,56,Left,5720121161,212,29.6,5720121159,141,88.4,5720121157,140,66.5,5720121165,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487329,154,1,1,18,20,c7jgkxx1czv5etn7snf1r6p2m,1,71.4,92.0,2025-05-11T12:50:02.603Z,2025-05-11T12:50:13Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5720121993,155,,5720121991,2,,5720121997,140,91.8,5720122003,212,63.2,5720122005,213,5.06,5720121999,141,4.6,5720122009,1,,5720121995,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487333,155,3,1,18,31,c7jgkxx1czv5etn7snf1r6p2m,0,94.1,14.6,2025-05-11T12:50:13.570Z,2025-05-11T12:50:14Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720122069,211,,5720122049,56,Right,5720122051,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487355,212,1,1,18,32,6oxoag5c6zbnn09wx08vz4iak,1,8.2,78.7,2025-05-11T12:50:15.194Z,2025-05-11T12:50:16Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,5720122145,56,Back,5720122147,140,8.0,5720122151,212,1.4,5720122153,213,4.56,5720122149,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487363,213,1,1,18,33,6oxoag5c6zbnn09wx08vz4iak,0,8.0,76.7,2025-05-11T12:50:16.106Z,2025-05-11T12:50:18Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,5720122213,56,Back,5720122337,236,,5720122217,141,79.0,5720122219,212,1.7,5720122339,233,156,5720122343,286,,5720122215,140,8.6,5720122221,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487381,156,74,1,18,33,c7jgkxx1czv5etn7snf1r6p2m,1,90.3,36.4,2025-05-11T12:50:16.107Z,2025-05-11T14:41:23Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720122283,56,Center,5720122369,233,213,5720122285,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487419,157,15,1,18,36,c7jgkxx1czv5etn7snf1r6p2m,1,86.9,41.9,2025-05-11T12:50:18.650Z,2025-05-11T12:50:25Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720122851,147,49.3,5720122479,22,,5720122841,78,,5720122935,233,214,5720122843,102,48.4,5720122845,103,7.6,5720122849,146,98.4,5720122847,458,,5720122701,72,,5720122485,56,Center,5720122481,17,,,,,,,,,,,,,,,,,,,,,
2813487443,214,10,1,18,36,6oxoag5c6zbnn09wx08vz4iak,1,2.3,52.5,2025-05-11T12:50:18.750Z,2025-05-11T12:50:25Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,5720122607,182,,5720122753,180,,5720122751,177,,5720122981,233,157,5720122609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487609,216,1,1,18,42,6oxoag5c6zbnn09wx08vz4iak,1,8.6,56.0,2025-05-11T12:50:24.500Z,2025-05-11T12:50:33Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,5720123553,213,5.32,5720123541,140,19.3,5720123539,56,Back,5720123545,141,32.1,5720123537,123,,5720123549,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487635,217,1,1,18,50,6oxoag5c6zbnn09wx08vz4iak,1,19.7,32.1,2025-05-11T12:50:32.810Z,2025-05-11T12:50:34Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720123687,141,64.8,5720123721,189,,5720123683,56,Back,5720123685,140,15.9,5720123691,213,1.75,5720123689,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487721,218,1,1,18,53,6oxoag5c6zbnn09wx08vz4iak,1,25.2,67.3,2025-05-11T12:50:36.186Z,2025-05-11T12:52:34Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720124089,56,Back,5720124091,140,30.0,5720124093,141,60.5,5720124097,213,5.54,5720124095,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487785,219,1,1,18,56,6oxoag5c6zbnn09wx08vz4iak,1,32.3,49.4,2025-05-11T12:50:38.491Z,2025-05-11T12:51:53Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,5720124429,212,12.0,5720124423,56,Back,5720124431,213,2.04,5720124427,141,65.1,5720124425,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487797,220,1,1,18,59,6oxoag5c6zbnn09wx08vz4iak,1,27.4,64.8,2025-05-11T12:50:41.635Z,2025-05-11T12:50:42Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720124511,212,6.6,5720124513,213,5.16,5720124507,140,30.1,5720124509,141,56.1,5720124505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487831,221,1,1,19,0,6oxoag5c6zbnn09wx08vz4iak,1,30.1,56.1,2025-05-11T12:50:42.274Z,2025-05-11T12:50:45Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,5720124737,213,1.01,5720124735,212,7.9,5720124731,140,34.1,5720124733,141,66.0,5720124729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487877,222,1,1,19,3,6oxoag5c6zbnn09wx08vz4iak,1,36.5,70.2,2025-05-11T12:50:46.218Z,2025-05-11T12:50:49Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,5720125029,212,13.9,5720125031,213,0.35,5720125023,56,Back,5720125027,141,77.2,5720125025,140,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813487927,223,1,1,19,7,6oxoag5c6zbnn09wx08vz4iak,1,52.3,78.2,2025-05-11T12:50:49.298Z,2025-05-11T12:50:52Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,5720125257,140,51.3,5720125255,56,Center,5720125261,212,2.5,5720125263,213,4.29,5720125259,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813488023,224,1,1,19,10,6oxoag5c6zbnn09wx08vz4iak,1,52.2,70.0,2025-05-11T12:50:52.474Z,2025-05-11T12:50:57Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,5720125629,56,Right,5720125631,140,55.2,5720125633,141,14.7,5720125637,213,4.80,5720125639,1,,5720125635,212,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813488067,225,1,1,19,15,6oxoag5c6zbnn09wx08vz4iak,1,60.4,13.5,2025-05-11T12:50:57.634Z,2025-05-11T12:51:00Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720125837,212,17.0,5720125829,56,Back,5720125831,140,48.8,5720125835,141,30.9,5720125839,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813488123,226,1,1,19,17,6oxoag5c6zbnn09wx08vz4iak,1,49.0,40.3,2025-05-11T12:51:00.202Z,2025-05-11T12:51:03Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720126159,212,18.8,5720126153,56,Center,5720126155,140,56.1,5720126157,141,65.7,5720126161,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813488165,227,1,1,19,21,6oxoag5c6zbnn09wx08vz4iak,1,62.5,70.3,2025-05-11T12:51:03.458Z,2025-05-11T12:51:05Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720126353,213,5.94,5720126351,212,7.9,5720126347,140,69.6,5720126345,56,Center,5720126349,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813488223,228,1,1,19,22,6oxoag5c6zbnn09wx08vz4iak,1,70.3,70.0,2025-05-11T12:51:05.226Z,2025-05-11T12:51:08Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,5720126627,213,0.98,5720126625,212,15.5,5720126619,56,Left,5720126621,140,78.5,5720126623,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813488267,229,1,1,19,26,6oxoag5c6zbnn09wx08vz4iak,1,78.8,89.1,2025-05-11T12:51:08.530Z,2025-05-11T12:51:11Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,5720126841,213,3.35,5720126835,141,86.9,5720126833,140,72.2,5720126831,56,Left,5720126837,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
