id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2815278855,119,15,1,10,54,bsykw9d70ffqe9atosc92n1e9,1,78.9,35.1,2025-05-16T16:13:28.421Z,2025-05-16T18:29:06Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5730550461,29,,5730150677,22,,5730508041,146,91.7,5730155717,82,,5730508033,80,,5730550463,55,118,5730508047,231,47.5,5730508035,102,48.0,5730508099,233,118,5730150679,18,,5730550467,215,5730508043,147,43.0,5730508045,230,98.4,5730150681,56,5730155713,20,5730508037,103,19,,,,,Center,,,,,,,
2815278863,118,10,1,10,55,btaf9fuj3xctycyjeqwereaow,1,12.5,59.9,2025-05-16T16:13:28.521Z,2025-05-16T18:11:08Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5730508117,233,119,5730150729,56,Back,5730150727,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278917,120,1,1,10,59,bsykw9d70ffqe9atosc92n1e9,1,64.4,54.6,2025-05-16T16:13:33.341Z,2025-05-16T16:13:35Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5730150973,56,Center,5730150981,213,4.45,5730150979,212,16.6,5730150977,141,31.0,5730150975,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278929,121,1,1,11,2,bsykw9d70ffqe9atosc92n1e9,1,60.3,31.0,2025-05-16T16:13:35.550Z,2025-05-16T16:13:38Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5730151047,212,16.4,5730151049,213,5.45,5730151043,140,70.8,5730151041,56,Right,5730151045,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278959,122,1,1,11,4,bsykw9d70ffqe9atosc92n1e9,1,72.5,12.5,2025-05-16T16:13:38.182Z,2025-05-16T16:13:41Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5730151217,140,87.9,5730151215,56,Right,5730151221,212,16.2,5730151229,213,0.07,5730151219,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278967,123,1,1,11,7,bsykw9d70ffqe9atosc92n1e9,0,89.6,14.3,2025-05-16T16:13:41.214Z,2025-05-16T16:13:42Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5730151267,140,90.1,5730151271,212,15.2,5730151269,141,36.7,5730151273,213,1.54,5730151261,2,,5730151265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278975,119,12,1,11,9,btaf9fuj3xctycyjeqwereaow,1,4.6,59.7,2025-05-16T16:13:42.532Z,2025-05-16T16:13:44Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5730151333,212,28.8,5730151327,56,Back,5730151331,141,100.0,5730151335,213,1.38,5730151367,167,,5730151329,140,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278983,120,5,1,11,9,btaf9fuj3xctycyjeqwereaow,0,12.0,101.5,2025-05-16T16:13:43.015Z,2025-05-16T18:14:59Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5730151349,56,Back,5730151351,347,,5730151825,233,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279045,124,5,1,11,9,bsykw9d70ffqe9atosc92n1e9,1,88.0,-1.5,2025-05-16T16:13:43.015Z,2025-05-16T18:14:59Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5730151755,347,,5730151803,233,120,5730151753,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279193,125,1,1,11,20,bsykw9d70ffqe9atosc92n1e9,0,83.7,0.0,2025-05-16T16:13:53.725Z,2025-05-16T16:14:08Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5730152587,141,20.1,5730152595,213,1.74,5730152591,212,15.3,5730152575,107,,5730152581,56,Right,5730152583,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279207,121,61,1,11,35,btaf9fuj3xctycyjeqwereaow,1,7.3,49.9,2025-05-16T16:14:09.284Z,2025-05-16T16:19:03Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5730152649,56,Back,5730152665,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279219,122,6,1,11,36,btaf9fuj3xctycyjeqwereaow,0,12.0,61.4,2025-05-16T16:14:10.332Z,2025-05-16T16:19:06Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5730152883,233,126,5730152703,73,,5730152777,189,,5730152701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279227,126,6,1,11,36,bsykw9d70ffqe9atosc92n1e9,1,88.0,38.6,2025-05-16T16:14:10.332Z,2025-05-16T18:16:08Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5730152807,56,Center,5730152809,73,,5730152849,233,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279361,127,1,1,11,49,bsykw9d70ffqe9atosc92n1e9,0,99.5,99.5,2025-05-16T16:14:23.005Z,2025-05-16T17:02:40Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5730153501,212,33.4,5730153505,1,,5730153489,6,,5730153503,213,4.53,5730153497,140,93.6,5730153493,223,,5730153499,141,51.2,5730153487,2,,5730153491,155,,5730153495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300117,429,61,1,11,53,bsykw9d70ffqe9atosc92n1e9,1,93.3,49.0,2025-05-16T16:14:26.453Z,2025-05-16T17:02:26Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5730272705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279403,128,61,1,11,57,bsykw9d70ffqe9atosc92n1e9,1,76.4,30.3,2025-05-16T16:14:31.089Z,2025-05-16T16:14:31Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5730153719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279421,123,12,1,11,58,btaf9fuj3xctycyjeqwereaow,1,13.1,61.7,2025-05-16T16:14:31.484Z,2025-05-16T17:03:25Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5730153819,140,27.1,5730153817,56,Back,5730153821,141,68.8,5730153827,213,0.32,5730153825,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279433,129,1,1,11,58,bsykw9d70ffqe9atosc92n1e9,1,75.0,46.6,2025-05-16T16:14:32.045Z,2025-05-16T17:02:39Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5730153907,212,18.1,5730153905,141,20.0,5730153901,56,Right,5730153903,140,75.0,5730153909,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279461,130,1,1,12,1,bsykw9d70ffqe9atosc92n1e9,1,79.8,13.1,2025-05-16T16:14:35.245Z,2025-05-16T16:14:37Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5730154063,141,20.3,5730154059,56,Right,5730154065,212,9.0,5730154067,213,2.57,5730154061,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279465,131,1,1,12,3,bsykw9d70ffqe9atosc92n1e9,0,72.8,18.8,2025-05-16T16:14:37.405Z,2025-05-16T16:14:38Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5730154091,212,9.3,5730154089,141,14.7,5730154093,213,5.98,5730154085,56,Right,5730154087,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279505,124,1,1,12,7,btaf9fuj3xctycyjeqwereaow,0,25.0,87.1,2025-05-16T16:14:41.188Z,2025-05-16T17:03:40Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5730154331,141,91.1,5730154335,213,0.19,5730154329,140,38.3,5730154327,56,Back,5730154333,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279569,132,1,1,12,15,bsykw9d70ffqe9atosc92n1e9,1,66.6,14.0,2025-05-16T16:14:49.293Z,2025-05-16T16:14:51Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5730154667,212,11.0,5730154665,141,30.1,5730154661,56,Center,5730154669,213,1.51,5730154663,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279581,133,1,1,12,17,bsykw9d70ffqe9atosc92n1e9,1,67.2,30.1,2025-05-16T16:14:50.828Z,2025-05-16T16:14:52Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5730154737,212,8.2,5730154729,140,59.6,5730154733,141,27.4,5730154739,213,3.37,5730154727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279607,134,1,1,12,19,bsykw9d70ffqe9atosc92n1e9,1,59.2,33.3,2025-05-16T16:14:52.460Z,2025-05-16T16:14:55Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5730154883,141,65.5,5730154885,212,22.0,5730154887,213,1.50,5730154881,140,60.7,5730154879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279629,135,1,1,12,21,bsykw9d70ffqe9atosc92n1e9,1,61.6,71.2,2025-05-16T16:14:55.053Z,2025-05-16T16:14:58Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5730155043,212,20.1,5730155033,56,Left,5730155039,141,88.6,5730155035,140,77.1,5730155047,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279647,136,1,1,12,24,bsykw9d70ffqe9atosc92n1e9,1,82.1,88.9,2025-05-16T16:14:57.910Z,2025-05-16T17:01:41Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,1.0,,5730155183,56,Center,5730155189,212,14.6,5730271147,154,,5730155185,140,87.0,5730155191,213,5.07,5730155187,141,68.8,5730271145,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279655,137,15,1,12,27,bsykw9d70ffqe9atosc92n1e9,1,84.8,64.0,2025-05-16T16:15:00.581Z,2025-05-16T18:30:03Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5730271165,55,136,5730271035,102,53.8,5730271047,231,52.9,5730271163,154,,5730271043,147,62.8,5730271053,233,125,5730271037,103,19,5730271045,230,98.1,5730583225,76,,5730271161,29,,5730155233,22,5730155445,82,,5730155235,64,,5730583223,72,5730155237,56,5730271041,146,86.6,,Center,,,,,,,,,,
2815279679,125,10,1,12,27,btaf9fuj3xctycyjeqwereaow,1,11.1,39.5,2025-05-16T16:15:00.681Z,2025-05-16T17:01:38Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5730271057,233,137,5730155371,56,Back,5730155369,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279695,126,6,1,12,28,btaf9fuj3xctycyjeqwereaow,0,14.8,35.5,2025-05-16T16:15:01.781Z,2025-05-16T18:16:09Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5730155533,56,Back,5730155559,233,138,5730155535,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279659,138,6,1,12,28,bsykw9d70ffqe9atosc92n1e9,1,85.2,64.5,2025-05-16T16:15:01.781Z,2025-05-16T18:16:09Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5730155327,56,Center,5730155543,233,126,5730155329,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279955,139,1,1,12,50,bsykw9d70ffqe9atosc92n1e9,0,99.5,99.2,2025-05-16T16:15:23.701Z,2025-05-16T16:17:09Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5730156927,2,,5730156939,141,51.6,5730156933,223,,5730156931,155,,5730156935,56,Center,5730156949,1,,5730156945,213,4.50,5730156941,212,33.1,5730156937,140,92.9,5730156929,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280009,127,41,1,12,55,btaf9fuj3xctycyjeqwereaow,0,10.2,41.6,2025-05-16T16:15:28.906Z,2025-05-16T17:02:59Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5730273657,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279981,140,61,1,12,57,bsykw9d70ffqe9atosc92n1e9,1,78.7,67.3,2025-05-16T16:15:31.220Z,2025-05-16T16:15:31Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5730157095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279995,141,1,1,12,58,bsykw9d70ffqe9atosc92n1e9,1,72.1,61.1,2025-05-16T16:15:32.069Z,2025-05-16T16:17:02Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5730157147,56,Center,5730157149,140,79.3,5730157153,212,11.3,5730157151,141,73.5,5730157155,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280003,142,1,1,12,59,bsykw9d70ffqe9atosc92n1e9,0,79.3,73.5,2025-05-16T16:15:32.805Z,2025-05-16T17:02:52Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5730157221,213,5.44,5730157209,2,,5730157217,141,36.1,5730273639,233,127,5730157223,1,,5730157215,140,100.0,5730157211,155,,5730157219,212,34.1,5730157213,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280051,128,5,1,13,0,btaf9fuj3xctycyjeqwereaow,1,-0.9,62.0,2025-05-16T16:15:33.992Z,2025-05-16T18:15:00Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5730157483,56,Back,5730157583,233,143,5730157485,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280047,143,5,1,13,0,bsykw9d70ffqe9atosc92n1e9,0,100.9,38.0,2025-05-16T16:15:33.992Z,2025-05-16T18:15:00Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5730157477,56,Center,5730157601,233,128,5730157479,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280359,129,1,1,13,30,btaf9fuj3xctycyjeqwereaow,0,5.5,43.0,2025-05-16T16:16:04.403Z,2025-05-16T16:16:10Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5730159251,213,5.95,5730159241,124,,5730159255,74,,5730159245,140,66.4,5730159253,1,,5730159243,56,Right,5730159249,212,67.7,5730159247,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280425,145,1,1,13,40,bsykw9d70ffqe9atosc92n1e9,1,14.7,89.6,2025-05-16T16:16:13.709Z,2025-05-16T16:16:16Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5730159617,140,8.3,5730159621,141,56.9,5730159627,212,23.2,5730159633,213,4.42,5730159613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280457,146,1,1,13,42,bsykw9d70ffqe9atosc92n1e9,0,8.3,56.9,2025-05-16T16:16:16.325Z,2025-05-16T16:16:19Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5730159801,1,,5730159797,212,63.8,5730159789,56,Center,5730159787,157,,5730159799,213,0.19,5730159793,140,68.0,5730159795,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280509,130,1,1,13,47,btaf9fuj3xctycyjeqwereaow,0,35.4,18.3,2025-05-16T16:16:20.731Z,2025-05-16T16:16:25Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5730160125,157,,5730160137,1,,5730160129,140,57.8,5730160133,212,24.4,5730160127,56,Center,5730160131,141,27.6,5730160135,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280527,147,1,1,13,51,bsykw9d70ffqe9atosc92n1e9,1,39.1,69.0,2025-05-16T16:16:24.605Z,2025-05-16T16:16:26Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5730160223,141,72.7,5730160219,56,Back,5730160227,213,2.66,5730160225,212,5.4,5730160217,3,,5730160221,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280539,148,1,1,13,52,bsykw9d70ffqe9atosc92n1e9,0,34.5,72.6,2025-05-16T16:16:26.420Z,2025-05-16T16:16:27Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5730160259,56,Center,5730160263,140,53.4,5730160269,212,23.7,5730160257,3,,5730160273,213,5.71,5730160267,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280557,131,1,1,13,54,btaf9fuj3xctycyjeqwereaow,1,47.9,47.2,2025-05-16T16:16:28.330Z,2025-05-16T16:16:29Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5730160363,56,Center,5730160371,141,41.0,5730160375,213,6.02,5730160367,140,63.1,5730160361,3,,5730160373,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280609,132,1,1,13,55,btaf9fuj3xctycyjeqwereaow,1,63.1,41.0,2025-05-16T16:16:29.154Z,2025-05-16T16:16:34Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5730160681,212,8.6,5730160679,141,28.5,5730160683,213,4.58,5730160677,140,62.0,5730160675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280627,134,1,1,14,0,btaf9fuj3xctycyjeqwereaow,1,64.9,25.2,2025-05-16T16:16:34.122Z,2025-05-16T16:16:35Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5730160757,212,14.6,5730160753,140,73.1,5730160759,213,5.34,5730160755,141,7.9,5730160751,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280655,135,1,1,14,1,btaf9fuj3xctycyjeqwereaow,0,73.1,7.7,2025-05-16T16:16:35.178Z,2025-05-16T16:16:37Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5730160927,141,43.4,5730160933,213,1.18,5730160917,2,,5730160921,56,Center,5730160923,140,82.6,5730160931,212,26.2,5730160919,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280665,149,12,1,14,4,bsykw9d70ffqe9atosc92n1e9,1,11.5,53.3,2025-05-16T16:16:37.876Z,2025-05-16T16:16:38Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5730160963,141,54.3,5730160961,140,13.6,5730160965,212,2.3,5730160999,15,,5730160959,56,Back,5730160967,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280697,151,1,1,14,6,bsykw9d70ffqe9atosc92n1e9,1,23.9,53.3,2025-05-16T16:16:39.925Z,2025-05-16T16:16:41Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5730161163,141,52.1,5730161159,56,Back,5730161167,213,6.22,5730161165,212,13.8,5730161161,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280699,152,1,1,14,7,bsykw9d70ffqe9atosc92n1e9,1,37.0,52.1,2025-05-16T16:16:41.301Z,2025-05-16T16:16:42Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5730161173,140,36.5,5730161209,156,,5730161179,213,1.61,5730161171,56,Back,5730161175,141,69.6,5730161177,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280749,153,1,1,14,10,bsykw9d70ffqe9atosc92n1e9,1,43.8,75.7,2025-05-16T16:16:43.756Z,2025-05-16T16:16:46Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5730161473,212,18.0,5730161465,140,59.4,5730161475,213,0.42,5730161469,141,86.6,5730161463,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280805,154,1,1,14,13,bsykw9d70ffqe9atosc92n1e9,1,58.3,79.7,2025-05-16T16:16:46.532Z,2025-05-16T16:16:53Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5730161787,212,52.3,5730161779,196,,5730161791,1,,5730161785,141,10.7,5730161781,56,Right,5730161783,140,80.3,5730161789,213,5.17,5730161777,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280819,155,3,1,14,19,bsykw9d70ffqe9atosc92n1e9,0,84.4,7.6,2025-05-16T16:16:53.069Z,2025-05-16T16:16:59Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5730161841,56,Right,5730161843,286,,5730161909,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280821,136,7,1,14,19,btaf9fuj3xctycyjeqwereaow,1,15.6,92.4,2025-05-16T16:16:53.070Z,2025-05-16T16:16:58Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5730161863,56,Back,5730161897,233,155,5730161865,285,,5730161861,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280859,137,5,1,14,20,btaf9fuj3xctycyjeqwereaow,0,24.6,101.8,2025-05-16T16:16:54.274Z,2025-05-16T18:15:01Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5730162121,347,,5730162345,233,156,5730162119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280889,156,5,1,14,20,bsykw9d70ffqe9atosc92n1e9,1,75.4,-1.8,2025-05-16T16:16:54.274Z,2025-05-16T18:15:00Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5730162315,347,,5730162337,233,137,5730162313,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281185,157,1,1,15,1,bsykw9d70ffqe9atosc92n1e9,1,83.1,0.0,2025-05-16T16:17:35.165Z,2025-05-16T16:17:38Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5730163977,107,,5730163983,141,29.5,5730163989,1,,5730163979,56,Center,5730163981,140,94.3,5730163987,213,1.06,5730163985,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281197,158,1,1,15,4,bsykw9d70ffqe9atosc92n1e9,0,94.9,29.7,2025-05-16T16:17:38.220Z,2025-05-16T16:17:39Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5730164031,56,Center,5730164035,141,36.1,5730164037,212,4.4,5730164039,213,1.40,5730164033,140,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281187,138,61,1,15,5,btaf9fuj3xctycyjeqwereaow,1,7.1,66.1,2025-05-16T16:17:38.545Z,2025-05-16T16:17:38Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5730163993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281229,159,44,1,15,8,bsykw9d70ffqe9atosc92n1e9,1,85.9,43.0,2025-05-16T16:17:41.667Z,2025-05-16T18:16:35Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5730164351,233,139,5730164181,56,Center,5730164185,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281249,139,44,1,15,8,btaf9fuj3xctycyjeqwereaow,0,14.1,57.0,2025-05-16T16:17:41.668Z,2025-05-16T18:16:35Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5730164303,285,,5730164301,56,Back,5730164335,233,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299993,375,43,1,15,9,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-05-16T16:17:42.453Z,2025-05-16T17:02:31Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5730271985,56,Back,5730271983,15,0,5730271989,141,36.1,5730271987,140,23.2,5730271993,213,0.66,5730272917,144,12,5730271991,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281407,162,61,1,15,9,bsykw9d70ffqe9atosc92n1e9,1,82.0,59.3,2025-05-16T16:17:42.577Z,2025-05-16T16:18:06Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,1.0,,5730165207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281253,140,43,1,15,10,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-05-16T16:17:43.609Z,2025-05-16T17:02:29Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5730272809,144,61,5730164309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281277,160,13,1,15,10,bsykw9d70ffqe9atosc92n1e9,1,80.1,63.9,2025-05-16T16:17:43.998Z,2025-05-16T18:54:51Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5730527863,215,,5730164801,20,,5730164491,56,Center,5730527857,29,,5730165021,230,98.2,5730164799,160,,5730164489,18,,5730165015,102,49.2,5730165013,74,,5730527859,55,162,5730165017,103,5730165023,231,51.1,,,,,,,,,,,68.1,,,,,,,,,,,
2815281283,141,5,1,15,12,btaf9fuj3xctycyjeqwereaow,1,-1.1,44.8,2025-05-16T16:17:45.665Z,2025-05-16T18:15:01Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5730164523,56,Back,5730164783,233,161,5730164525,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
