id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2797166057,261,44,1,22,7,6oxoag5c6zbnn09wx08vz4iak,1,36.1,75.8,2025-04-06T12:53:58.643Z,2025-04-06T14:40:42Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630112841,285,,5630112891,233,173,5630112837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166045,173,44,1,22,7,80hgdmpkvdrhw1ge9nks2kxvy,0,63.9,24.2,2025-04-06T12:53:58.644Z,2025-04-06T14:40:42Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5630112965,233,261,5630112783,56,Center,5630112785,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166095,262,1,1,22,8,6oxoag5c6zbnn09wx08vz4iak,1,35.7,74.0,2025-04-06T12:53:59.301Z,2025-04-06T14:42:50Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630113057,140,47.4,5630113061,212,12.8,5630113053,3,,5630113059,141,79.1,5630113063,213,0.28,5630113055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166127,264,1,1,22,10,6oxoag5c6zbnn09wx08vz4iak,0,48.8,80.4,2025-04-06T12:54:01.893Z,2025-04-06T12:54:03Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5630113209,213,6.21,5630113203,140,74.2,5630113201,56,Center,5630113205,141,77.4,5630113199,155,,5630113207,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166155,174,12,1,22,13,80hgdmpkvdrhw1ge9nks2kxvy,1,25.4,33.3,2025-04-06T12:54:04.260Z,2025-04-06T12:54:06Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5630113393,167,,5630113303,56,Back,5630113307,140,26.4,5630113317,212,24.0,5630113311,141,0.0,5630113321,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166161,175,5,1,22,13,80hgdmpkvdrhw1ge9nks2kxvy,0,25.6,-2.0,2025-04-06T12:54:04.772Z,2025-04-06T14:49:35Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5630113941,233,265,5630113339,56,Back,5630113341,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166263,265,5,1,22,13,6oxoag5c6zbnn09wx08vz4iak,1,74.4,102.0,2025-04-06T12:54:04.772Z,2025-04-06T14:49:35Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5630113891,233,175,5630113857,347,,5630113851,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166299,266,1,1,22,19,6oxoag5c6zbnn09wx08vz4iak,1,79.5,100.0,2025-04-06T12:54:10.900Z,2025-04-06T12:54:13Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630114057,107,,5630114067,213,3.54,5630114063,141,86.6,5630114069,1,,5630114065,212,27.0,5630114059,56,Left,5630114061,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166311,267,1,1,22,21,6oxoag5c6zbnn09wx08vz4iak,1,55.8,86.6,2025-04-06T12:54:12.572Z,2025-04-06T12:54:13Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5630114129,213,0.60,5630114123,140,61.1,5630114127,212,6.7,5630114125,141,92.2,5630114121,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166393,268,1,1,22,22,6oxoag5c6zbnn09wx08vz4iak,1,62.5,92.4,2025-04-06T12:54:13.517Z,2025-04-06T12:54:18Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630114549,212,10.9,5630114543,56,Left,5630114551,213,6.18,5630114545,140,72.8,5630114547,141,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166399,269,1,1,22,24,6oxoag5c6zbnn09wx08vz4iak,0,70.7,91.3,2025-04-06T12:54:16.003Z,2025-04-06T12:54:20Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630114585,140,72.7,5630114603,213,0.10,5630114597,212,2.1,5630114583,56,Left,5630114649,286,,5630114643,236,,5630114591,141,91.6,5630114645,233,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166343,176,74,1,22,24,80hgdmpkvdrhw1ge9nks2kxvy,1,27.7,4.6,2025-04-06T12:54:16.004Z,2025-04-06T12:54:20Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5630114277,56,Back,5630114279,285,,5630114667,233,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166417,270,61,1,22,25,6oxoag5c6zbnn09wx08vz4iak,1,72.7,91.6,2025-04-06T12:54:16.928Z,2025-04-06T14:53:50Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630114701,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166555,177,5,1,22,26,80hgdmpkvdrhw1ge9nks2kxvy,1,29.0,-1.7,2025-04-06T12:54:17.916Z,2025-04-06T14:42:53Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5630115427,56,Back,5630115429,347,,5630115487,233,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166425,271,5,1,22,26,6oxoag5c6zbnn09wx08vz4iak,0,71.0,101.7,2025-04-06T12:54:17.916Z,2025-04-06T14:49:36Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630115521,233,177,5630114737,347,,5630114735,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166633,178,1,1,22,38,80hgdmpkvdrhw1ge9nks2kxvy,1,27.6,0.0,2025-04-06T12:54:29.196Z,2025-04-06T12:54:35Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5630115921,140,11.0,5630115917,107,,5630115925,212,21.1,5630115923,141,15.9,5630115927,213,2.54,5630115919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166693,179,1,1,22,43,80hgdmpkvdrhw1ge9nks2kxvy,1,11.2,14.6,2025-04-06T12:54:34.899Z,2025-04-06T12:54:39Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5630116279,212,61.0,5630116273,56,Back,5630116275,140,45.3,5630116271,196,,5630116283,1,,5630116277,141,87.2,5630116281,213,0.94,5630116269,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166707,180,44,1,22,46,80hgdmpkvdrhw1ge9nks2kxvy,1,45.0,89.6,2025-04-06T12:54:38.123Z,2025-04-06T14:40:42Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5630116347,233,272,5630116321,285,,5630116317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166677,272,44,1,22,46,6oxoag5c6zbnn09wx08vz4iak,0,55.0,10.4,2025-04-06T12:54:38.124Z,2025-04-06T14:40:43Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630116183,56,Right,5630116185,286,,5630116365,233,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166725,181,1,1,22,47,80hgdmpkvdrhw1ge9nks2kxvy,0,45.3,87.2,2025-04-06T12:54:38.404Z,2025-04-06T14:42:56Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5630116419,56,Center,5630116423,141,71.2,5630116427,212,20.5,5630116417,3,,5630116431,213,5.73,5630116421,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166829,274,1,1,22,51,6oxoag5c6zbnn09wx08vz4iak,1,43.1,10.6,2025-04-06T12:54:43.124Z,2025-04-06T12:54:46Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5630116893,212,29.5,5630116887,140,18.6,5630116885,56,Back,5630116897,213,2.63,5630116889,141,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166863,275,1,1,22,54,6oxoag5c6zbnn09wx08vz4iak,0,18.6,31.7,2025-04-06T12:54:46.132Z,2025-04-06T12:54:48Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5630117087,212,39.5,5630117079,157,,5630117091,1,,5630117081,56,Center,5630117085,141,42.3,5630117083,140,55.6,5630117089,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166883,182,1,1,22,58,80hgdmpkvdrhw1ge9nks2kxvy,0,38.2,56.3,2025-04-06T12:54:49.244Z,2025-04-06T12:54:51Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5630117233,213,0.26,5630117229,212,19.1,5630117213,157,,5630117225,141,63.6,5630117217,56,Center,5630117235,1,,5630117221,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166891,183,44,1,22,59,80hgdmpkvdrhw1ge9nks2kxvy,1,54.6,68.3,2025-04-06T12:54:50.228Z,2025-04-06T14:40:43Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5630117259,56,Center,5630117261,286,,5630117681,233,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166909,276,44,1,22,59,6oxoag5c6zbnn09wx08vz4iak,0,45.4,31.7,2025-04-06T12:54:50.229Z,2025-04-06T14:40:43Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630117325,56,Back,5630117745,233,183,5630117329,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166915,184,1,1,22,59,80hgdmpkvdrhw1ge9nks2kxvy,0,55.8,63.6,2025-04-06T12:54:50.744Z,2025-04-06T14:43:03Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5630117357,56,Center,5630117359,140,56.2,5630117365,213,5.31,5630117361,141,62.7,5630117355,3,,5630117363,212,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797166923,277,61,1,23,1,6oxoag5c6zbnn09wx08vz4iak,1,46.2,28.9,2025-04-06T12:54:52.451Z,2025-04-06T14:53:52Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630117405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167011,278,1,1,23,4,6oxoag5c6zbnn09wx08vz4iak,1,55.4,10.3,2025-04-06T12:54:55.643Z,2025-04-06T12:54:56Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630117851,213,1.26,5630117839,140,56.8,5630117847,212,4.8,5630117843,141,17.0,5630117837,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167079,279,1,1,23,5,6oxoag5c6zbnn09wx08vz4iak,1,56.8,17.0,2025-04-06T12:54:56.284Z,2025-04-06T12:54:59Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630118115,140,65.1,5630118119,212,8.7,5630118113,56,Right,5630118117,141,16.2,5630118121,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167113,280,1,1,23,8,6oxoag5c6zbnn09wx08vz4iak,1,63.0,19.8,2025-04-06T12:54:59.755Z,2025-04-06T12:55:01Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5630118303,212,11.7,5630118301,141,5.0,5630118305,213,4.18,5630118297,56,Right,5630118299,140,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167157,281,1,1,23,10,6oxoag5c6zbnn09wx08vz4iak,1,57.1,5.9,2025-04-06T12:55:01.275Z,2025-04-06T12:55:06Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630118569,213,1.85,5630118563,140,47.5,5630118571,1,,5630118561,56,Back,5630118567,212,36.3,5630118565,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167187,282,1,1,23,15,6oxoag5c6zbnn09wx08vz4iak,1,58.9,66.2,2025-04-06T12:55:06.412Z,2025-04-06T12:55:09Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5630118757,56,Center,5630118765,213,0.32,5630118759,140,68.7,5630118761,141,71.2,5630118763,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167225,283,1,1,23,18,6oxoag5c6zbnn09wx08vz4iak,1,69.9,81.3,2025-04-06T12:55:09.788Z,2025-04-06T12:55:12Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630118929,141,95.9,5630118933,213,1.29,5630118931,212,10.3,5630118925,56,Left,5630118927,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167239,284,1,1,23,21,6oxoag5c6zbnn09wx08vz4iak,1,72.3,95.3,2025-04-06T12:55:12.684Z,2025-04-06T12:55:14Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630118993,140,48.9,5630118999,141,77.1,5630119001,212,27.5,5630118989,56,Back,5630119003,213,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167263,285,1,1,23,23,6oxoag5c6zbnn09wx08vz4iak,1,48.9,77.1,2025-04-06T12:55:14.155Z,2025-04-06T12:55:16Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5630119119,56,Back,5630119127,213,4.62,5630119123,141,44.0,5630119125,212,22.6,5630119121,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167291,286,1,1,23,25,6oxoag5c6zbnn09wx08vz4iak,0,46.7,43.4,2025-04-06T12:55:16.484Z,2025-04-06T12:55:18Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5630119283,141,11.4,5630119279,56,Right,5630119287,213,5.39,5630119285,212,27.9,5630119281,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167295,185,8,1,23,27,80hgdmpkvdrhw1ge9nks2kxvy,1,36.0,95.4,2025-04-06T12:55:18.556Z,2025-04-06T12:55:18Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5630119297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167375,287,1,1,23,33,6oxoag5c6zbnn09wx08vz4iak,1,23.3,19.3,2025-04-06T12:55:24.435Z,2025-04-06T12:55:27Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5630119665,56,Back,5630119669,141,49.3,5630119667,140,4.5,5630119673,212,28.4,5630119679,213,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167405,288,1,1,23,36,6oxoag5c6zbnn09wx08vz4iak,1,7.7,51.6,2025-04-06T12:55:27.627Z,2025-04-06T12:55:29Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5630119821,213,6.04,5630119817,141,44.8,5630119819,212,19.2,5630119813,56,Back,5630119815,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167435,289,1,1,23,38,6oxoag5c6zbnn09wx08vz4iak,1,24.9,43.7,2025-04-06T12:55:29.626Z,2025-04-06T12:55:31Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630119937,213,4.44,5630119935,212,22.6,5630119931,140,19.2,5630119929,56,Back,5630119933,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167451,290,1,1,23,40,6oxoag5c6zbnn09wx08vz4iak,1,19.7,11.7,2025-04-06T12:55:31.619Z,2025-04-06T12:55:33Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5630120029,56,Back,5630120039,213,5.75,5630120033,141,3.0,5630120037,212,11.7,5630120031,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167493,291,1,1,23,41,6oxoag5c6zbnn09wx08vz4iak,1,29.0,4.1,2025-04-06T12:55:33.035Z,2025-04-06T12:55:36Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630120245,140,16.3,5630120251,213,2.72,5630120247,141,12.8,5630120249,212,14.6,5630120243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167549,292,1,1,23,45,6oxoag5c6zbnn09wx08vz4iak,1,14.4,20.4,2025-04-06T12:55:36.451Z,2025-04-06T12:55:41Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5630120575,56,Back,5630120577,140,7.2,5630120581,212,24.8,5630120579,141,55.1,5630120583,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167593,293,1,1,23,49,6oxoag5c6zbnn09wx08vz4iak,1,20.3,60.5,2025-04-06T12:55:40.931Z,2025-04-06T12:55:43Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5630120721,213,0.87,5630120717,141,92.1,5630120715,140,37.4,5630120713,56,Back,5630120719,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167627,294,1,1,23,52,6oxoag5c6zbnn09wx08vz4iak,1,37.4,92.1,2025-04-06T12:55:43.443Z,2025-04-06T12:55:48Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630120909,213,3.97,5630120903,140,26.8,5630120901,56,Back,5630120905,141,74.2,5630120907,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167673,295,1,1,23,56,6oxoag5c6zbnn09wx08vz4iak,1,36.0,67.3,2025-04-06T12:55:47.923Z,2025-04-06T12:55:51Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5630121083,140,38.7,5630121089,213,4.99,5630121081,56,Back,5630121085,141,52.9,5630121087,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167723,296,1,1,23,59,6oxoag5c6zbnn09wx08vz4iak,1,44.2,49.5,2025-04-06T12:55:51.035Z,2025-04-06T12:55:57Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630121391,140,66.3,5630121395,212,36.2,5630121393,141,8.7,5630121399,1,,5630121389,56,Right,5630121397,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167745,297,1,1,24,6,6oxoag5c6zbnn09wx08vz4iak,1,60.4,24.4,2025-04-06T12:55:57.787Z,2025-04-06T12:55:59Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5630121499,141,67.3,5630121501,212,29.7,5630121497,140,55.2,5630121495,56,Center,5630121503,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167775,298,1,1,24,8,6oxoag5c6zbnn09wx08vz4iak,1,55.0,67.6,2025-04-06T12:55:59.739Z,2025-04-06T12:56:02Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5630121659,212,14.6,5630121661,213,0.80,5630121647,56,Left,5630121651,140,64.7,5630121655,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167847,299,1,1,24,11,6oxoag5c6zbnn09wx08vz4iak,1,65.0,87.9,2025-04-06T12:56:02.196Z,2025-04-06T12:56:06Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630122019,56,Left,5630122027,213,0.66,5630122023,141,95.9,5630122021,140,71.7,5630122025,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167863,300,3,1,24,15,6oxoag5c6zbnn09wx08vz4iak,0,76.8,94.2,2025-04-06T12:56:06.450Z,2025-04-06T14:40:17Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5630122103,286,,5630122101,56,Left,5630122159,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167855,186,7,1,24,15,80hgdmpkvdrhw1ge9nks2kxvy,1,23.2,5.8,2025-04-06T12:56:06.451Z,2025-04-06T14:40:17Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5630122063,285,,5630122059,167,,5630122129,233,300,5630122061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167865,187,5,1,24,16,80hgdmpkvdrhw1ge9nks2kxvy,0,22.8,-1.8,2025-04-06T12:56:07.140Z,2025-04-06T14:49:36Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5630122527,233,301,5630122111,56,Back,5630122113,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167945,301,5,1,24,16,6oxoag5c6zbnn09wx08vz4iak,1,77.2,101.8,2025-04-06T12:56:07.140Z,2025-04-06T14:49:36Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630122479,56,Left,5630122493,233,187,5630122481,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167971,302,1,1,24,21,6oxoag5c6zbnn09wx08vz4iak,1,76.1,100.0,2025-04-06T12:56:12.891Z,2025-04-06T12:56:14Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5630122611,107,,5630122615,140,81.4,5630122613,56,Left,5630122619,212,11.4,5630122621,213,5.22,5630122617,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797167985,303,1,1,24,23,6oxoag5c6zbnn09wx08vz4iak,1,81.4,87.4,2025-04-06T12:56:14.290Z,2025-04-06T12:56:16Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630122707,140,74.1,5630122733,156,,5630122705,56,Left,5630122711,212,8.4,5630122709,141,92.5,5630122713,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797168003,304,1,1,24,24,6oxoag5c6zbnn09wx08vz4iak,0,74.1,92.5,2025-04-06T12:56:15.835Z,2025-04-06T12:56:16Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5630122801,213,5.95,5630122793,140,82.7,5630122799,212,9.6,5630122797,141,87.9,5630122791,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797168019,188,61,1,24,26,80hgdmpkvdrhw1ge9nks2kxvy,0,14.0,4.0,2025-04-06T12:56:17.779Z,2025-04-06T12:56:17Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5630122881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797168033,189,5,1,24,27,80hgdmpkvdrhw1ge9nks2kxvy,0,16.8,-1.7,2025-04-06T12:56:18.267Z,2025-04-06T14:49:37Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5630122921,56,Back,5630123359,233,305,5630122923,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797168109,305,5,1,24,27,6oxoag5c6zbnn09wx08vz4iak,1,83.2,101.7,2025-04-06T12:56:18.267Z,2025-04-06T14:49:37Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5630123285,347,,5630123339,233,189,5630123283,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797168155,306,1,1,24,31,6oxoag5c6zbnn09wx08vz4iak,1,79.3,100.0,2025-04-06T12:56:22.210Z,2025-04-06T14:43:10Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630123531,212,14.4,5630123515,107,,5630123533,213,3.58,5630123529,141,91.7,5630123523,140,66.9,5630123519,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797168163,307,3,1,24,32,6oxoag5c6zbnn09wx08vz4iak,0,68.6,91.5,2025-04-06T12:56:23.394Z,2025-04-06T14:40:18Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5630123565,286,,5630123605,233,190,5630123563,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797168127,190,7,1,24,32,80hgdmpkvdrhw1ge9nks2kxvy,1,31.4,8.5,2025-04-06T12:56:23.395Z,2025-04-06T14:40:18Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5630123373,167,,5630123375,56,Back,5630123377,285,,5630123583,233,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797168133,191,5,1,24,33,80hgdmpkvdrhw1ge9nks2kxvy,0,29.2,-1.6,2025-04-06T12:56:24.252Z,2025-04-06T14:49:38Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5630123415,347,,5630123413,56,Back,5630123847,233,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797168213,308,5,1,24,33,6oxoag5c6zbnn09wx08vz4iak,1,70.8,101.6,2025-04-06T12:56:24.252Z,2025-04-06T14:49:37Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5630123803,56,Left,5630123805,347,,5630123831,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797168247,309,1,1,24,38,6oxoag5c6zbnn09wx08vz4iak,1,73.0,100.0,2025-04-06T12:56:29.826Z,2025-04-06T12:56:32Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630123971,107,,5630123987,213,3.47,5630123975,140,55.2,5630123983,212,19.7,5630123973,56,Left,5630123979,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
