id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2823838727,153,1,1,14,1,8q6cv8g4bd3xdl7m88kll16na,1,75.2,89.4,2025-06-22T12:45:01.143Z,2025-06-22T12:45:03Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5777847047,141,79.7,5777847051,213,4.32,5777847043,56,Left,5777847045,140,72.6,5777847049,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838729,154,1,1,14,2,8q6cv8g4bd3xdl7m88kll16na,1,72.6,79.7,2025-06-22T12:45:02.895Z,2025-06-22T12:45:03Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5777847085,56,Left,5777847093,213,1.50,5777847089,141,90.9,5777847091,212,7.6,5777847087,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838733,155,1,1,14,3,8q6cv8g4bd3xdl7m88kll16na,1,73.1,90.9,2025-06-22T12:45:03.767Z,2025-06-22T12:45:04Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5777847125,213,3.20,5777847119,140,69.6,5777847117,56,Left,5777847121,141,90.6,5777847123,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838751,156,1,1,14,4,8q6cv8g4bd3xdl7m88kll16na,1,69.6,90.6,2025-06-22T12:45:04.743Z,2025-06-22T12:45:08Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5777847219,213,4.59,5777847217,212,7.9,5777847211,56,Left,5777847215,141,79.1,5777847213,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838753,157,1,1,14,8,8q6cv8g4bd3xdl7m88kll16na,1,67.4,74.7,2025-06-22T12:45:08.462Z,2025-06-22T12:45:10Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5777847231,56,Center,5777847237,212,8.9,5777847233,140,60.3,5777847235,141,67.5,5777847239,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838771,158,1,1,14,10,8q6cv8g4bd3xdl7m88kll16na,1,60.3,67.5,2025-06-22T12:45:10.030Z,2025-06-22T12:45:12Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5777847339,140,63.3,5777847345,213,0.94,5777847341,141,73.9,5777847337,56,Center,5777847343,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838785,159,1,1,14,12,8q6cv8g4bd3xdl7m88kll16na,1,63.9,77.8,2025-06-22T12:45:12.126Z,2025-06-22T12:45:14Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5777847425,56,Left,5777847429,141,93.5,5777847427,140,73.8,5777847431,212,14.9,5777847433,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838797,160,1,1,14,14,8q6cv8g4bd3xdl7m88kll16na,1,77.0,94.7,2025-06-22T12:45:14.135Z,2025-06-22T12:45:16Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5777847505,213,3.72,5777847499,140,67.3,5777847497,56,Left,5777847501,141,85.0,5777847503,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838801,161,1,1,14,16,8q6cv8g4bd3xdl7m88kll16na,1,67.3,85.0,2025-06-22T12:45:16.319Z,2025-06-22T12:45:17Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5777847525,56,Left,5777847529,141,90.5,5777847533,213,1.40,5777847531,212,3.8,5777847527,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838815,162,1,1,14,17,8q6cv8g4bd3xdl7m88kll16na,1,68.0,90.8,2025-06-22T12:45:17.751Z,2025-06-22T12:45:20Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5777847565,140,89.7,5777847563,56,Center,5777847569,212,31.7,5777847571,213,5.51,5777847561,155,,5777847567,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838821,163,61,1,14,20,8q6cv8g4bd3xdl7m88kll16na,0,89.7,58.4,2025-06-22T12:45:20.207Z,2025-06-22T12:45:20Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5777847587,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838823,130,12,1,14,21,45v50owpvshpijizwwlcw4lni,1,8.8,36.0,2025-06-22T12:45:21.838Z,2025-06-22T12:45:23Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5777847609,212,10.6,5777847605,140,8.4,5777847611,213,4.67,5777847603,56,Back,5777847607,141,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838827,131,12,1,14,23,45v50owpvshpijizwwlcw4lni,1,10.4,31.9,2025-06-22T12:45:23.486Z,2025-06-22T12:45:24Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5777847635,15,,5777847625,56,Back,5777847629,141,16.5,5777847627,140,8.5,5777847631,212,10.7,5777847633,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838831,132,12,1,14,25,45v50owpvshpijizwwlcw4lni,1,7.9,17.0,2025-06-22T12:45:25.390Z,2025-06-22T12:45:26Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5777847659,213,4.78,5777847655,141,0.0,5777847665,167,,5777847651,56,Back,5777847653,140,8.7,5777847657,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838839,164,5,1,14,25,8q6cv8g4bd3xdl7m88kll16na,1,91.2,101.1,2025-06-22T12:45:25.630Z,2025-06-22T12:45:31Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5777847717,233,133,5777847703,347,,5777847701,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838833,133,5,1,14,26,45v50owpvshpijizwwlcw4lni,0,8.9,-0.9,2025-06-22T12:45:26.007Z,2025-06-22T12:45:30Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5777847663,347,,5777847661,56,Back,5777847721,233,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838843,165,1,1,14,30,8q6cv8g4bd3xdl7m88kll16na,1,90.9,100.0,2025-06-22T12:45:30.070Z,2025-06-22T12:45:32Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5777847733,212,15.5,5777847727,56,Left,5777847731,141,89.1,5777847725,107,,5777847729,140,78.1,5777847735,213,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838849,166,1,1,14,31,8q6cv8g4bd3xdl7m88kll16na,1,78.1,89.1,2025-06-22T12:45:31.950Z,2025-06-22T12:45:33Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5777847761,141,94.8,5777847757,56,Left,5777847763,212,8.5,5777847765,213,0.47,5777847759,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838857,167,1,1,14,33,8q6cv8g4bd3xdl7m88kll16na,1,85.3,94.8,2025-06-22T12:45:33.014Z,2025-06-22T12:45:36Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5777847813,212,4.3,5777847815,213,4.42,5777847807,56,Left,5777847811,141,88.7,5777847809,140,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838861,168,1,1,14,36,8q6cv8g4bd3xdl7m88kll16na,0,87.1,92.1,2025-06-22T12:45:36.079Z,2025-06-22T12:45:37Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5777847833,213,3.22,5777847827,140,81.3,5777847831,212,6.1,5777847829,141,91.4,5777847825,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838875,169,4,1,14,38,8q6cv8g4bd3xdl7m88kll16na,1,78.8,89.6,2025-06-22T12:45:38.456Z,2025-06-22T12:45:41Z,,,,,5777847955,286,,5777847953,152,,5777847949,10,,5777847969,233,134,5777847951,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823838879,134,4,1,14,38,45v50owpvshpijizwwlcw4lni,0,20.4,9.8,2025-06-22T12:45:38.457Z,2025-06-22T12:45:41Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5777847985,233,169,5777847963,285,,5777847959,56,Back,5777847961,152,,5777847957,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839067,170,1,1,15,10,8q6cv8g4bd3xdl7m88kll16na,0,84.6,90.6,2025-06-22T12:46:10.197Z,2025-06-22T12:46:16Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5777848907,56,Right,5777848917,1,,5777848901,5,,5777848911,141,0.0,5777848899,2,,5777848955,345,,5777848909,140,91.8,5777848903,155,,5777848913,212,63.2,5777848905,152,5777848915,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,
2823839069,171,5,1,15,14,8q6cv8g4bd3xdl7m88kll16na,0,83.5,-1.5,2025-06-22T12:46:14.474Z,2025-06-22T12:46:29Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5777848929,347,,5777848927,56,Right,5777849301,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839129,135,5,1,15,16,45v50owpvshpijizwwlcw4lni,1,12.4,101.6,2025-06-22T12:46:16.797Z,2025-06-22T12:46:30Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5777849273,347,,5777849271,56,Back,5777849297,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839149,136,1,1,15,30,45v50owpvshpijizwwlcw4lni,1,14.3,100.0,2025-06-22T12:46:30.374Z,2025-06-22T12:46:34Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5777849395,212,20.9,5777849393,141,88.7,5777849387,107,,5777849391,140,32.5,5777849397,213,5.87,5777849389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839151,137,61,1,15,34,45v50owpvshpijizwwlcw4lni,0,33.0,91.7,2025-06-22T12:46:34.397Z,2025-06-22T13:23:39Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5777849401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839175,172,5,1,15,34,8q6cv8g4bd3xdl7m88kll16na,1,68.2,-1.2,2025-06-22T12:46:34.629Z,2025-06-22T12:46:44Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5777849553,56,Right,5777849555,347,,5777849577,233,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839155,138,5,1,15,35,45v50owpvshpijizwwlcw4lni,0,29.2,101.5,2025-06-22T12:46:35.245Z,2025-06-22T12:46:44Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5777849421,347,,5777849419,56,Back,5777849581,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839181,173,1,1,15,43,8q6cv8g4bd3xdl7m88kll16na,1,75.5,0.0,2025-06-22T12:46:43.405Z,2025-06-22T12:46:46Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5777849601,140,78.9,5777849597,107,,5777849607,213,1.37,5777849603,141,24.4,5777849605,212,18.3,5777849599,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839183,174,61,1,15,46,8q6cv8g4bd3xdl7m88kll16na,0,78.9,24.4,2025-06-22T12:46:45.998Z,2025-06-22T12:47:44Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5777849619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839199,139,1,1,15,47,45v50owpvshpijizwwlcw4lni,0,20.0,72.3,2025-06-22T12:46:47.301Z,2025-06-22T12:46:51Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5777849709,212,48.7,5777849711,213,6.27,5777849701,157,,5777849707,141,71.1,5777849705,140,66.4,5777849703,56,Center,5777849713,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839217,175,1,1,15,51,8q6cv8g4bd3xdl7m88kll16na,1,31.4,30.4,2025-06-22T12:46:51.917Z,2025-06-22T12:46:56Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5777849791,56,Back,5777849797,212,24.0,5777849793,140,11.1,5777849795,141,46.6,5777849799,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839231,176,1,1,15,56,8q6cv8g4bd3xdl7m88kll16na,1,13.0,46.6,2025-06-22T12:46:56.550Z,2025-06-22T12:46:59Z,cpcjoijkj6xhmcbfnyuarh1hx,J. Storevik,,,5777849879,213,5.08,5777849871,56,Back,5777849877,212,23.7,5777849875,141,14.1,5777849873,140,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839289,177,1,1,15,59,8q6cv8g4bd3xdl7m88kll16na,1,21.5,18.6,2025-06-22T12:46:59.653Z,2025-06-22T12:47:08Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5777850169,212,16.2,5777850171,213,2.30,5777850167,141,36.4,5777850165,140,11.2,5777850163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839293,178,1,1,16,8,8q6cv8g4bd3xdl7m88kll16na,1,11.5,37.4,2025-06-22T12:47:08.613Z,2025-06-22T12:47:10Z,cpcjoijkj6xhmcbfnyuarh1hx,J. Storevik,,,5777850193,212,11.1,5777850195,213,0.92,5777850191,141,50.4,5777850189,140,17.9,5777850187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839303,179,1,1,16,9,8q6cv8g4bd3xdl7m88kll16na,1,17.9,50.4,2025-06-22T12:47:09.909Z,2025-06-22T12:47:12Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5777850247,141,37.4,5777850251,213,4.04,5777850243,56,Back,5777850245,140,11.2,5777850249,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839315,180,1,1,16,12,8q6cv8g4bd3xdl7m88kll16na,0,10.2,33.4,2025-06-22T12:47:12.208Z,2025-06-22T12:47:15Z,cpcjoijkj6xhmcbfnyuarh1hx,J. Storevik,,,5777850329,56,Back,5777850335,212,31.7,5777850337,213,5.79,5777850333,141,11.3,5777850327,155,,5777850331,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839329,140,1,1,16,15,45v50owpvshpijizwwlcw4lni,1,55.8,88.4,2025-06-22T12:47:15.181Z,2025-06-22T12:47:16Z,b95r3rmf3rzra4sp1mkutd5ka,C. Zady Sery,,,5777850395,140,65.8,5777850393,56,Left,5777850401,213,6.05,5777850399,212,10.8,5777850397,141,84.7,5777850391,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839347,142,1,1,16,17,45v50owpvshpijizwwlcw4lni,1,54.1,82.9,2025-06-22T12:47:17.797Z,2025-06-22T12:47:20Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5777850497,213,1.28,5777850489,56,Left,5777850493,141,95.1,5777850491,140,56.5,5777850495,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839363,143,1,1,16,19,45v50owpvshpijizwwlcw4lni,1,57.8,90.5,2025-06-22T12:47:19.949Z,2025-06-22T12:47:21Z,b95r3rmf3rzra4sp1mkutd5ka,C. Zady Sery,,,5777850585,212,7.1,5777850581,140,56.9,5777850579,56,Left,5777850583,141,80.2,5777850587,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839387,144,1,1,16,21,45v50owpvshpijizwwlcw4lni,1,55.5,82.3,2025-06-22T12:47:21.118Z,2025-06-22T12:47:25Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5777850699,212,25.4,5777850701,213,3.80,5777850697,141,59.4,5777850695,140,36.4,5777850693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839401,145,1,1,16,25,45v50owpvshpijizwwlcw4lni,1,38.2,54.3,2025-06-22T12:47:25.094Z,2025-06-22T12:47:29Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5777850801,213,0.94,5777850797,141,67.6,5777850799,212,11.2,5777850793,56,Back,5777850795,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839421,146,1,1,16,29,45v50owpvshpijizwwlcw4lni,1,44.5,56.9,2025-06-22T12:47:28.997Z,2025-06-22T12:47:33Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5777850893,56,Back,5777850897,141,33.3,5777850899,212,16.1,5777850901,213,4.68,5777850895,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839437,147,1,1,16,33,45v50owpvshpijizwwlcw4lni,1,46.1,27.1,2025-06-22T12:47:33.253Z,2025-06-22T12:47:37Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5777851001,213,1.64,5777850995,140,45.1,5777850993,56,Back,5777850999,212,15.5,5777850997,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839451,148,1,1,16,37,45v50owpvshpijizwwlcw4lni,1,47.4,50.6,2025-06-22T12:47:37.373Z,2025-06-22T12:47:41Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5777851077,213,1.38,5777851069,56,Center,5777851073,141,76.4,5777851071,140,50.6,5777851075,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839463,149,1,1,16,41,45v50owpvshpijizwwlcw4lni,1,51.4,73.8,2025-06-22T12:47:41.037Z,2025-06-22T12:47:43Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5777851123,140,47.3,5777851125,141,55.1,5777851121,56,Back,5777851127,212,13.4,5777851129,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839475,150,1,1,16,43,45v50owpvshpijizwwlcw4lni,1,47.8,51.3,2025-06-22T12:47:43.333Z,2025-06-22T12:47:47Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5777851201,140,53.2,5777851199,56,Center,5777851203,141,23.4,5777851207,213,5.00,5777851205,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839483,151,1,1,16,47,45v50owpvshpijizwwlcw4lni,1,56.6,20.7,2025-06-22T12:47:47.158Z,2025-06-22T12:47:49Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5777851259,141,46.4,5777851255,56,Back,5777851261,212,20.1,5777851257,140,47.1,5777851263,213,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839489,152,1,1,16,49,45v50owpvshpijizwwlcw4lni,1,46.8,46.3,2025-06-22T12:47:49.118Z,2025-06-22T12:47:52Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5777851305,213,0.45,5777851299,140,66.0,5777851297,56,Center,5777851303,212,22.4,5777851301,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839491,153,1,1,16,52,45v50owpvshpijizwwlcw4lni,0,71.0,52.7,2025-06-22T12:47:52.598Z,2025-06-22T12:47:53Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5777851315,212,5.3,5777851309,56,Center,5777851317,213,6.18,5777851313,141,51.9,5777851311,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839497,181,8,1,16,53,8q6cv8g4bd3xdl7m88kll16na,1,28.0,43.1,2025-06-22T12:47:53.519Z,2025-06-22T12:47:53Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5777851337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839533,183,1,1,16,56,8q6cv8g4bd3xdl7m88kll16na,1,27.6,34.8,2025-06-22T12:47:56.101Z,2025-06-22T12:48:00Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5777851519,141,14.6,5777851515,56,Back,5777851521,212,13.8,5777851517,140,29.1,5777851523,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839547,184,1,1,17,0,8q6cv8g4bd3xdl7m88kll16na,1,30.5,11.0,2025-06-22T12:48:00.086Z,2025-06-22T12:48:03Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5777851599,213,0.52,5777851597,212,28.4,5777851589,155,,5777851591,56,Center,5777851595,141,31.8,5777851593,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839551,185,1,1,17,2,8q6cv8g4bd3xdl7m88kll16na,0,54.1,37.3,2025-06-22T12:48:02.926Z,2025-06-22T12:49:25Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5777851615,212,10.5,5777851613,141,52.7,5777851609,56,Center,5777851611,140,53.5,5777851617,213,1.63,5777851607,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839559,154,8,1,17,4,45v50owpvshpijizwwlcw4lni,1,46.2,54.3,2025-06-22T12:48:04.629Z,2025-06-22T12:48:04Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5777851647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839619,156,1,1,17,7,45v50owpvshpijizwwlcw4lni,1,30.1,50.6,2025-06-22T12:48:07.948Z,2025-06-22T12:48:19Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5777852039,212,18.7,5777852037,141,53.3,5777852035,140,12.4,5777852033,56,Back,5777852041,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839641,157,1,1,17,19,45v50owpvshpijizwwlcw4lni,1,18.2,47.6,2025-06-22T12:48:19.085Z,2025-06-22T12:48:24Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5777852149,140,20.3,5777852155,213,4.86,5777852153,212,15.3,5777852147,56,Back,5777852151,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839653,158,1,1,17,24,45v50owpvshpijizwwlcw4lni,0,25.3,9.7,2025-06-22T12:48:24.012Z,2025-06-22T12:48:27Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5777852219,56,Center,5777852229,1,,5777852225,212,54.0,5777852223,141,32.7,5777852227,213,0.29,5777852217,155,,5777852221,140,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839657,186,59,1,17,27,8q6cv8g4bd3xdl7m88kll16na,1,31.8,72.0,2025-06-22T12:48:27.918Z,2025-06-22T12:48:28Z,cpcjoijkj6xhmcbfnyuarh1hx,J. Storevik,,,5777852255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839669,187,12,1,17,28,8q6cv8g4bd3xdl7m88kll16na,1,31.8,72.0,2025-06-22T12:48:28.757Z,2025-06-22T12:48:31Z,cpcjoijkj6xhmcbfnyuarh1hx,J. Storevik,,,5777852309,212,30.6,5777852305,140,60.9,5777852311,213,6.22,5777852303,56,Center,5777852307,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839677,159,44,1,17,31,45v50owpvshpijizwwlcw4lni,1,39.8,31.2,2025-06-22T12:48:31.340Z,2025-06-22T12:48:35Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5777852341,285,,5777852397,233,188,5777852339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839675,188,44,1,17,31,8q6cv8g4bd3xdl7m88kll16na,0,60.2,68.8,2025-06-22T12:48:31.341Z,2025-06-22T12:51:42Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5777852335,56,Center,5777852409,233,159,5777852337,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839683,160,61,1,17,32,45v50owpvshpijizwwlcw4lni,1,40.8,32.2,2025-06-22T12:48:32.132Z,2025-06-22T13:23:16Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5777852391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839685,189,61,1,17,33,8q6cv8g4bd3xdl7m88kll16na,0,64.8,70.0,2025-06-22T12:48:33.198Z,2025-06-22T12:48:33Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5777852405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823839691,161,61,1,17,36,45v50owpvshpijizwwlcw4lni,1,38.8,33.3,2025-06-22T12:48:35.997Z,2025-06-22T13:23:18Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5777852441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848015,452,43,1,17,36,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-06-22T12:48:35.997Z,2025-06-22T13:31:51Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5777900091,144,7,5777900005,285,0,5777900003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
