id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2804559435,198,1,1,20,52,bsykw9d70ffqe9atosc92n1e9,1,44.2,47.0,2025-04-21T15:22:07.877Z,2025-04-21T15:22:11Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5670806169,213,1.04,5670806167,212,21.7,5670806165,141,74.5,5670806161,56,Center,5670806163,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804559537,199,1,1,20,55,bsykw9d70ffqe9atosc92n1e9,1,57.6,76.7,2025-04-21T15:22:11.189Z,2025-04-21T15:22:16Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5670806769,140,69.5,5670806767,56,Left,5670806771,141,96.5,5670806773,212,18.4,5670806775,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804559577,200,1,1,21,1,bsykw9d70ffqe9atosc92n1e9,1,73.6,92.7,2025-04-21T15:22:16.717Z,2025-04-21T15:22:20Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5670806995,140,68.0,5670806993,56,Left,5670807001,213,3.81,5670806999,212,7.5,5670806997,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804559625,201,1,1,21,4,bsykw9d70ffqe9atosc92n1e9,1,66.4,84.5,2025-04-21T15:22:20.325Z,2025-04-21T15:22:23Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5670807229,56,Center,5670807235,212,11.4,5670807231,140,58.5,5670807233,141,73.0,5670807237,213,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804559693,202,1,1,21,7,bsykw9d70ffqe9atosc92n1e9,1,58.1,72.3,2025-04-21T15:22:22.933Z,2025-04-21T15:22:25Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5670807647,56,Left,5670807649,140,68.8,5670807657,213,0.92,5670807655,212,18.5,5670807651,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804559739,203,1,1,21,10,bsykw9d70ffqe9atosc92n1e9,0,68.6,93.6,2025-04-21T15:22:25.431Z,2025-04-21T15:22:28Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5670807933,155,,5670807945,213,5.56,5670807931,2,,5670807947,1,,5670807941,141,56.9,5670807943,212,37.6,5670807937,56,Center,5670807939,140,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804560307,126,1,1,21,33,crlocdyqyb1fdhck54qxs65rl,1,15.2,62.7,2025-04-21T15:22:48.522Z,2025-04-21T15:22:54Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5670810941,56,Left,5670810943,140,71.5,5670810951,213,0.34,5670810939,199,,5670810955,1,,5670810945,141,93.6,5670810947,212,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804560343,127,1,1,21,38,crlocdyqyb1fdhck54qxs65rl,1,71.9,94.1,2025-04-21T15:22:54.162Z,2025-04-21T15:22:55Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5670811123,56,Left,5670811121,3,,5670811125,140,80.2,5670811127,141,85.6,5670811131,213,5.70,5670811129,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804560355,128,44,1,21,40,crlocdyqyb1fdhck54qxs65rl,1,74.6,89.2,2025-04-21T15:22:55.777Z,2025-04-21T17:22:47Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5670811179,286,,5670811177,56,Left,5670811345,233,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804560377,204,44,1,21,40,bsykw9d70ffqe9atosc92n1e9,0,25.4,10.8,2025-04-21T15:22:55.778Z,2025-04-21T17:22:47Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5670811371,233,128,5670811297,56,Back,5670811299,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804560369,129,61,1,21,40,crlocdyqyb1fdhck54qxs65rl,0,77.1,88.0,2025-04-21T15:22:56.249Z,2025-04-21T15:59:45Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5670811259,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804560381,130,5,1,21,41,crlocdyqyb1fdhck54qxs65rl,0,76.6,101.2,2025-04-21T15:22:56.826Z,2025-04-21T17:31:04Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5670811315,56,Left,5670812155,233,205,5670811317,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804560525,205,5,1,21,41,bsykw9d70ffqe9atosc92n1e9,1,23.4,-1.2,2025-04-21T15:22:56.826Z,2025-04-21T17:31:03Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5670812117,233,130,5670812049,56,Back,5670812051,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804560597,206,1,1,21,48,bsykw9d70ffqe9atosc92n1e9,1,23.9,0.0,2025-04-21T15:23:03.677Z,2025-04-21T15:23:07Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5670812439,107,,5670812451,212,17.8,5670812443,140,25.9,5670812441,56,Back,5670812447,141,24.4,5670812455,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804560699,207,1,1,21,51,bsykw9d70ffqe9atosc92n1e9,1,25.9,24.4,2025-04-21T15:23:06.845Z,2025-04-21T15:23:12Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5670813067,140,29.2,5670813069,141,73.3,5670813073,213,1.47,5670813071,212,33.4,5670813065,56,Back,5670813075,1,,5670813063,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804560729,208,1,1,21,57,bsykw9d70ffqe9atosc92n1e9,0,53.2,52.7,2025-04-21T15:23:12.581Z,2025-04-21T18:54:51Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5670813265,213,5.26,5670813257,56,Center,5670813263,212,18.8,5670813259,140,62.5,5670813261,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804560765,131,8,1,22,0,crlocdyqyb1fdhck54qxs65rl,1,38.4,61.1,2025-04-21T15:23:16.065Z,2025-04-21T16:00:03Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5670813427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804560861,209,1,1,22,1,bsykw9d70ffqe9atosc92n1e9,1,66.2,28.2,2025-04-21T15:23:16.541Z,2025-04-21T15:23:21Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5670813975,141,12.2,5670813979,212,15.0,5670813971,56,Right,5670813985,213,5.47,5670813973,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804560919,210,1,1,22,5,bsykw9d70ffqe9atosc92n1e9,1,74.9,24.1,2025-04-21T15:23:21.180Z,2025-04-21T15:23:24Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5670814399,141,13.5,5670814397,140,86.8,5670814403,213,5.76,5670814395,56,Right,5670814401,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804560957,211,1,1,22,8,bsykw9d70ffqe9atosc92n1e9,0,84.0,13.5,2025-04-21T15:23:23.813Z,2025-04-21T15:23:25Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5670814579,155,,5670814587,212,19.4,5670814589,213,1.38,5670814577,2,,5670814581,56,Center,5670814583,140,87.5,5670814585,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804560975,132,8,1,22,10,crlocdyqyb1fdhck54qxs65rl,1,12.9,60.8,2025-04-21T15:23:26.201Z,2025-04-21T16:00:17Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5670814693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804561045,133,12,1,22,12,crlocdyqyb1fdhck54qxs65rl,1,12.8,65.4,2025-04-21T15:23:27.729Z,2025-04-21T15:23:28Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5670815033,212,13.6,5670815031,141,69.0,5670815035,213,0.18,5670815029,140,25.5,5670815023,56,Back,5670815081,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804561079,212,1,1,22,12,bsykw9d70ffqe9atosc92n1e9,1,76.0,30.7,2025-04-21T15:23:28.293Z,2025-04-21T15:23:30Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5670815225,140,90.1,5670815229,212,18.9,5670815231,213,5.61,5670815227,141,13.4,5670815223,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804561151,213,1,1,22,15,bsykw9d70ffqe9atosc92n1e9,1,90.6,12.6,2025-04-21T15:23:30.405Z,2025-04-21T15:23:43Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,1.0,5670816739,154,,5670815701,155,,5670816737,210,13,5670815703,56,Center,5670815709,212,28.8,5670815711,213,1.67,5670815699,2,,5670815707,141,54.8,5670815705,140,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804561171,214,13,1,22,16,bsykw9d70ffqe9atosc92n1e9,1,90.8,52.6,2025-04-21T15:23:32.333Z,2025-04-21T17:51:17Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5670816773,154,,5670816779,102,46.2,5670816781,103,66.7,5670815809,22,,5670816481,328,,5670816775,55,213,5670816769,74,,5670815817,17,,5670816771,29,,5670816785,231,49.6,5670815823,56,Center,5670816477,15,5670816783,230,97.8,,,,,,,,,,,,,,,,,,,
2804561719,134,5,1,22,17,crlocdyqyb1fdhck54qxs65rl,1,-1.8,54.8,2025-04-21T15:23:33.274Z,2025-04-21T17:31:04Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5670819081,233,215,5670818997,56,Back,5670819001,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804561275,215,5,1,22,17,bsykw9d70ffqe9atosc92n1e9,0,101.8,45.2,2025-04-21T15:23:33.274Z,2025-04-21T17:31:04Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5670819127,233,134,5670816423,56,Center,5670816425,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804561841,135,1,1,22,46,crlocdyqyb1fdhck54qxs65rl,1,4.4,58.4,2025-04-21T15:24:02.096Z,2025-04-21T15:24:06Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5670819715,212,67.6,5670819723,74,,5670819719,1,,5670819717,213,0.27,5670819707,124,,5670819709,56,Left,5670819713,141,84.5,5670819711,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804561847,136,44,1,22,51,crlocdyqyb1fdhck54qxs65rl,1,67.1,83.0,2025-04-21T15:24:06.431Z,2025-04-21T17:22:47Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5670819783,56,Left,5670820053,233,216,5670819789,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804561865,216,44,1,22,51,bsykw9d70ffqe9atosc92n1e9,0,32.9,17.0,2025-04-21T15:24:06.432Z,2025-04-21T17:22:48Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5670820139,233,136,5670819903,56,Back,5670819905,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804561857,137,1,1,22,51,crlocdyqyb1fdhck54qxs65rl,0,67.7,86.2,2025-04-21T15:24:06.872Z,2025-04-21T15:58:04Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5670819875,212,3.1,5670819877,213,0.33,5670819865,3,,5670819871,140,70.5,5670819873,141,87.7,5670819867,168,,5670819869,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804561899,217,61,1,22,52,bsykw9d70ffqe9atosc92n1e9,1,33.3,18.9,2025-04-21T15:24:08.265Z,2025-04-21T15:24:08Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5670820099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804561917,138,50,1,22,53,crlocdyqyb1fdhck54qxs65rl,1,70.8,89.6,2025-04-21T15:24:09.346Z,2025-04-21T16:00:51Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5671099675,233,468,5670820199,56,Left,5670820201,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804612297,468,7,1,22,54,bsykw9d70ffqe9atosc92n1e9,1,29.2,10.4,2025-04-21T15:24:09.347Z,2025-04-21T16:00:50Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5671099631,285,,5671099629,56,Back,5671099663,233,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562039,218,50,1,22,54,bsykw9d70ffqe9atosc92n1e9,1,28.2,10.0,2025-04-21T15:24:09.509Z,2025-04-21T17:20:58Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5671098911,233,139,5670820933,285,,5670820931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562051,139,7,1,22,54,crlocdyqyb1fdhck54qxs65rl,1,71.8,90.0,2025-04-21T15:24:09.510Z,2025-04-21T17:20:58Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5671090469,286,,5670821005,56,Left,5671090915,167,,5671098881,233,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562087,219,43,1,22,58,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-21T15:24:14.005Z,2025-04-21T15:58:11Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5670821229,140,21.8,5670821231,141,0.0,5670821233,212,12.0,5670821227,56,Back,5670821235,213,4.24,5671091111,144,12,5670821597,167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562063,140,5,1,22,59,crlocdyqyb1fdhck54qxs65rl,0,76.5,101.2,2025-04-21T15:24:14.458Z,2025-04-21T17:31:05Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5670821061,56,Left,5670821067,347,,5670822045,233,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562095,220,5,1,22,59,bsykw9d70ffqe9atosc92n1e9,1,23.5,-1.2,2025-04-21T15:24:14.458Z,2025-04-21T17:31:05Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5670821259,347,,5670821257,56,Back,5670821919,233,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562245,221,1,1,23,7,bsykw9d70ffqe9atosc92n1e9,1,25.3,0.0,2025-04-21T15:24:22.684Z,2025-04-21T15:59:37Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5670822235,141,14.1,5670822241,212,20.8,5670822231,140,42.3,5670822245,213,0.54,5670822227,56,Back,5670822225,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562261,222,1,1,23,7,bsykw9d70ffqe9atosc92n1e9,1,45.6,18.0,2025-04-21T15:24:22.927Z,2025-04-21T18:54:55Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5670822319,56,Back,5671095615,156,,5671095335,213,3.08,5671095397,233,142,5671095333,212,6.2,5671095331,141,18.6,5671095329,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804611821,467,61,1,23,8,bsykw9d70ffqe9atosc92n1e9,0,43.2,11.6,2025-04-21T15:24:23.347Z,2025-04-21T15:59:55Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5671097139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562287,141,83,1,23,9,crlocdyqyb1fdhck54qxs65rl,1,58.8,81.6,2025-04-21T15:24:24.928Z,2025-04-21T17:15:16Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5671332791,399,bnjysriuqd4qe0fmh2ld8yk2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562365,223,1,1,23,12,bsykw9d70ffqe9atosc92n1e9,0,37.6,17.6,2025-04-21T15:24:27.366Z,2025-04-21T18:54:42Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5671096741,140,34.2,5671096743,141,13.1,5671096751,233,142,5671096755,286,,5671096745,212,4.7,5670822957,56,Back,5671096747,213,3.85,5671096749,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562393,142,74,1,23,12,crlocdyqyb1fdhck54qxs65rl,1,61.7,79.4,2025-04-21T15:24:27.367Z,2025-04-21T17:15:13Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5670823119,56,Left,5671095443,233,223,5671093469,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562407,143,1,1,23,13,crlocdyqyb1fdhck54qxs65rl,1,74.3,69.7,2025-04-21T15:24:28.856Z,2025-04-21T15:59:07Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5670823193,141,63.1,5670823191,140,64.0,5670823195,212,11.7,5670823189,56,Center,5670823197,213,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562415,144,1,1,23,14,crlocdyqyb1fdhck54qxs65rl,1,59.5,65.8,2025-04-21T15:24:30.152Z,2025-04-21T15:24:33Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5670823249,212,16.2,5670823247,141,66.4,5670823251,213,3.12,5670823245,140,44.1,5670823243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562437,145,1,1,23,16,crlocdyqyb1fdhck54qxs65rl,1,44.1,66.4,2025-04-21T15:24:31.600Z,2025-04-21T15:24:34Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5670823365,212,16.4,5670823363,141,71.5,5670823359,56,Center,5670823361,140,59.4,5670823367,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562451,146,1,1,23,17,crlocdyqyb1fdhck54qxs65rl,1,57.4,68.4,2025-04-21T15:24:32.816Z,2025-04-21T15:24:34Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5670823451,213,4.93,5670823443,141,59.3,5670823437,56,Center,5670823439,140,58.7,5670823447,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562463,147,1,1,23,18,crlocdyqyb1fdhck54qxs65rl,1,58.7,59.3,2025-04-21T15:24:33.626Z,2025-04-21T15:24:34Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5670823497,140,55.4,5670823501,212,7.5,5670823499,141,69.1,5670823503,213,2.05,5670823495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562471,148,1,1,23,19,crlocdyqyb1fdhck54qxs65rl,1,55.4,69.1,2025-04-21T15:24:34.472Z,2025-04-21T15:24:35Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5670823565,141,58.5,5670823571,212,7.3,5670823561,140,54.1,5670823575,213,4.53,5670823559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562509,149,1,1,23,20,crlocdyqyb1fdhck54qxs65rl,1,54.1,58.5,2025-04-21T15:24:35.456Z,2025-04-21T15:24:37Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5670823743,56,Back,5670823751,213,2.55,5670823745,140,41.6,5670823747,141,71.5,5670823749,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562541,150,1,1,23,22,crlocdyqyb1fdhck54qxs65rl,1,41.6,71.5,2025-04-21T15:24:37.408Z,2025-04-21T15:24:38Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5670823909,213,1.14,5670823907,212,7.7,5670823905,141,81.8,5670823901,56,Back,5670823903,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562639,151,1,1,23,24,crlocdyqyb1fdhck54qxs65rl,0,41.6,78.8,2025-04-21T15:24:39.360Z,2025-04-21T15:24:42Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5670824417,1,,5670824405,155,,5670824409,140,90.9,5670824413,212,52.1,5670824411,141,70.0,5670824415,213,6.17,5670824407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562741,224,43,1,23,30,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-21T15:24:46.029Z,2025-04-21T15:27:13Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5670824967,88,0,5670844429,144,11,5670824965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562885,226,1,1,23,33,bsykw9d70ffqe9atosc92n1e9,1,10.6,30.7,2025-04-21T15:24:48.901Z,2025-04-21T15:24:53Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5670825749,123,,5670825757,212,17.3,5670825759,213,0.30,5670825751,56,Back,5670825753,140,26.3,5670825755,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562983,152,45,1,23,37,crlocdyqyb1fdhck54qxs65rl,0,53.5,36.1,2025-04-21T15:24:53.125Z,2025-04-21T17:15:09Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5670826359,56,Center,5670826361,285,,5670826445,233,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804562965,227,3,1,23,37,bsykw9d70ffqe9atosc92n1e9,1,46.5,63.9,2025-04-21T15:24:53.125Z,2025-04-21T17:15:09Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5670826405,233,152,5670826245,56,Back,5670826247,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563031,228,1,1,23,40,bsykw9d70ffqe9atosc92n1e9,1,45.5,54.9,2025-04-21T15:24:56.220Z,2025-04-21T15:24:58Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5670826595,141,77.5,5670826599,212,15.6,5670826603,213,1.73,5670826587,56,Back,5670826591,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563135,229,1,1,23,42,bsykw9d70ffqe9atosc92n1e9,1,43.1,77.5,2025-04-21T15:24:57.804Z,2025-04-21T15:25:03Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5670827245,212,20.3,5670827249,213,0.43,5670827243,141,90.0,5670827241,140,60.7,5670827239,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563189,230,1,1,23,48,bsykw9d70ffqe9atosc92n1e9,1,63.4,81.1,2025-04-21T15:25:03.460Z,2025-04-21T15:25:05Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5670827619,141,63.7,5670827617,140,60.5,5670827615,56,Center,5670827623,213,4.46,5670827621,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563329,231,1,1,23,50,bsykw9d70ffqe9atosc92n1e9,1,60.5,60.9,2025-04-21T15:25:05.524Z,2025-04-21T15:25:10Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5670828271,56,Center,5670828273,140,62.9,5670828275,141,31.2,5670828277,212,20.4,5670828279,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563347,232,1,1,23,55,bsykw9d70ffqe9atosc92n1e9,1,66.8,30.6,2025-04-21T15:25:10.580Z,2025-04-21T15:25:11Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5670828411,56,Center,5670828413,140,72.9,5670828415,141,22.1,5670828419,213,5.55,5670828417,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563355,233,1,1,23,56,bsykw9d70ffqe9atosc92n1e9,1,72.9,22.1,2025-04-21T15:25:11.588Z,2025-04-21T15:25:12Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5670828475,212,9.9,5670828477,213,3.95,5670828471,140,66.4,5670828473,141,11.6,5670828527,156,,5670828469,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563429,234,1,1,23,57,bsykw9d70ffqe9atosc92n1e9,1,68.1,12.9,2025-04-21T15:25:13.308Z,2025-04-21T15:25:16Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5670828937,141,25.6,5670828939,212,9.2,5670828933,56,Center,5670828941,213,1.91,5670828935,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563465,235,1,1,24,0,bsykw9d70ffqe9atosc92n1e9,0,64.8,25.3,2025-04-21T15:25:16.020Z,2025-04-21T15:25:17Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5670829117,213,5.89,5670829111,141,18.3,5670829109,140,75.6,5670829107,56,Right,5670829115,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
