id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2820677067,157,1,1,20,4,e5txudmuc2qpc460bs4lb5aff,1,78.6,90.3,2025-06-01T12:50:19.603Z,2025-06-01T12:50:23Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5760083839,213,3.89,5760083831,56,Center,5760083835,141,76.6,5760083833,140,69.1,5760083837,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677075,158,1,1,20,7,e5txudmuc2qpc460bs4lb5aff,1,68.8,80.0,2025-06-01T12:50:23.307Z,2025-06-01T12:50:26Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5760083883,141,53.3,5760083881,140,55.3,5760083879,56,Center,5760083887,213,4.05,5760083885,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677085,159,1,1,20,10,e5txudmuc2qpc460bs4lb5aff,1,55.3,53.3,2025-06-01T12:50:26.396Z,2025-06-01T12:50:29Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5760083929,141,35.4,5760083931,212,13.2,5760083925,56,Center,5760083933,213,5.11,5760083927,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677091,160,1,1,20,13,e5txudmuc2qpc460bs4lb5aff,1,60.2,35.4,2025-06-01T12:50:28.803Z,2025-06-01T13:12:03Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5760083973,140,59.8,5760083977,212,4.8,5760083971,56,Center,5760083979,213,1.66,5760083975,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677099,161,1,1,20,15,e5txudmuc2qpc460bs4lb5aff,1,59.8,42.5,2025-06-01T12:50:31.019Z,2025-06-01T12:50:32Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5760084027,140,65.8,5760084033,213,0.69,5760084025,56,Center,5760084029,141,50.1,5760084031,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677121,162,1,1,20,17,e5txudmuc2qpc460bs4lb5aff,1,65.9,49.6,2025-06-01T12:50:32.571Z,2025-06-01T12:50:37Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5760084113,212,13.7,5760084111,141,34.3,5760084109,140,74.4,5760084115,213,5.42,5760084107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677123,163,50,1,20,18,e5txudmuc2qpc460bs4lb5aff,1,71.0,26.2,2025-06-01T12:50:33.916Z,2025-06-01T13:13:02Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5760130463,233,170,5760084125,286,,5760084123,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677105,170,7,1,20,18,doohk95o6e8pkqah8vkop51dg,1,27.2,70.6,2025-06-01T12:50:33.917Z,2025-06-01T13:13:02Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5760130413,56,Back,5760130415,285,,5760130417,233,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677107,171,61,1,20,20,doohk95o6e8pkqah8vkop51dg,1,29.5,72.0,2025-06-01T12:50:35.796Z,2025-06-01T13:13:14Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760131055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677109,172,61,1,20,20,doohk95o6e8pkqah8vkop51dg,1,28.3,80.1,2025-06-01T12:50:35.987Z,2025-06-01T13:13:29Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5760131849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820685681,372,3,1,20,21,e5txudmuc2qpc460bs4lb5aff,0,72.6,31.4,2025-06-01T12:50:37.130Z,2025-06-01T13:15:06Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5760136249,56,Center,5760136783,233,173,5760136251,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677119,173,7,1,20,21,doohk95o6e8pkqah8vkop51dg,1,26.0,68.2,2025-06-01T12:50:37.131Z,2025-06-01T13:15:07Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760136767,285,,5760136765,56,Back,5760136779,233,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677135,174,1,1,20,22,doohk95o6e8pkqah8vkop51dg,0,11.7,74.8,2025-06-01T12:50:38.364Z,2025-06-01T12:50:39Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760084173,155,,5760084179,141,86.2,5760084177,140,39.7,5760084175,56,Back,5760084181,212,30.4,5760084183,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677145,164,1,1,20,25,e5txudmuc2qpc460bs4lb5aff,1,63.6,23.7,2025-06-01T12:50:40.738Z,2025-06-01T12:50:42Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5760084225,140,70.9,5760084231,213,5.69,5760084229,212,9.2,5760084227,141,16.1,5760084223,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677151,165,3,1,20,26,e5txudmuc2qpc460bs4lb5aff,1,72.0,11.4,2025-06-01T12:50:42.323Z,2025-06-01T14:47:05Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5760084255,286,,5760084253,56,Right,5760084261,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677143,175,45,1,20,26,doohk95o6e8pkqah8vkop51dg,0,28.0,88.6,2025-06-01T12:50:42.323Z,2025-06-01T14:47:05Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760084291,233,165,5760084219,56,Back,5760084221,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677163,166,1,1,20,27,e5txudmuc2qpc460bs4lb5aff,1,71.0,15.8,2025-06-01T12:50:42.931Z,2025-06-01T12:50:45Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5760084323,140,92.8,5760084327,212,24.3,5760084329,213,0.35,5760084321,56,Center,5760084325,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677165,167,1,1,20,29,e5txudmuc2qpc460bs4lb5aff,0,92.8,27.9,2025-06-01T12:50:44.555Z,2025-06-01T13:15:43Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5760084357,213,1.60,5760084355,212,13.9,5760084349,56,Center,5760084353,141,48.4,5760084351,140,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677169,176,12,1,20,30,doohk95o6e8pkqah8vkop51dg,1,8.5,53.4,2025-06-01T12:50:45.500Z,2025-06-01T12:50:46Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5760084383,213,1.00,5760084375,141,61.1,5760084379,212,6.2,5760084371,56,Back,5760084373,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677173,178,1,1,20,31,doohk95o6e8pkqah8vkop51dg,1,11.7,61.1,2025-06-01T12:50:46.468Z,2025-06-01T12:50:47Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760084389,141,55.2,5760084391,212,7.8,5760084393,213,3.68,5760084385,56,Back,5760084387,140,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677179,179,1,1,20,31,doohk95o6e8pkqah8vkop51dg,1,5.3,55.2,2025-06-01T12:50:47.059Z,2025-06-01T12:50:48Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5760084429,212,10.2,5760084431,213,1.58,5760084425,140,5.2,5760084423,56,Back,5760084427,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677183,180,1,1,20,32,doohk95o6e8pkqah8vkop51dg,1,5.2,70.2,2025-06-01T12:50:48.075Z,2025-06-01T12:50:50Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760084469,213,0.03,5760084461,56,Back,5760084463,140,11.6,5760084467,212,6.7,5760084465,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677187,181,4,1,20,35,doohk95o6e8pkqah8vkop51dg,1,12.5,69.0,2025-06-01T12:50:50.707Z,2025-06-01T14:38:52Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760084787,233,168,5760084479,56,Back,5760084687,265,,5760084685,152,,5760084481,285,,5760084683,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677185,168,4,1,20,35,e5txudmuc2qpc460bs4lb5aff,0,87.5,31.0,2025-06-01T12:50:50.708Z,2025-06-01T14:38:53Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5760084777,56,Center,5760084775,13,,5760084781,265,,5760084783,286,,5760084791,233,181,5760084779,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677289,169,17,1,20,41,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-06-01T12:50:56.906Z,2025-06-01T13:17:05Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5760085475,184,,5760085473,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677441,182,1,1,21,41,doohk95o6e8pkqah8vkop51dg,0,15.9,73.0,2025-06-01T12:51:56.466Z,2025-06-01T12:52:01Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5760086051,141,84.2,5760086047,56,Left,5760086055,213,0.16,5760086043,157,,5760086053,212,49.0,5760086045,152,,5760086049,140,62.0,5760086057,1,,5760086041,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677443,170,61,1,21,46,e5txudmuc2qpc460bs4lb5aff,1,40.9,19.5,2025-06-01T12:52:02.282Z,2025-06-01T13:17:50Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5760086071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677461,183,1,1,21,48,doohk95o6e8pkqah8vkop51dg,1,56.6,75.0,2025-06-01T12:52:03.730Z,2025-06-01T12:52:05Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5760086145,140,67.5,5760086147,141,70.9,5760086151,213,6.04,5760086149,212,11.8,5760086143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677467,184,1,1,21,49,doohk95o6e8pkqah8vkop51dg,1,67.5,70.9,2025-06-01T12:52:04.859Z,2025-06-01T13:35:21Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5760086161,140,69.7,5760086163,141,77.0,5760086159,56,Center,5760086165,212,4.7,5760086167,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677473,171,45,1,21,49,e5txudmuc2qpc460bs4lb5aff,0,33.8,28.2,2025-06-01T12:52:05.419Z,2025-06-01T14:57:02Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5760086257,233,185,5760086185,56,Back,5760086187,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677477,185,3,1,21,49,doohk95o6e8pkqah8vkop51dg,1,66.2,71.8,2025-06-01T12:52:05.419Z,2025-06-01T14:47:06Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5760086239,233,171,5760086237,286,,5760086235,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677487,186,1,1,21,52,doohk95o6e8pkqah8vkop51dg,1,87.1,70.5,2025-06-01T12:52:08.106Z,2025-06-01T12:52:10Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5760086295,212,8.5,5760086297,213,0.39,5760086289,56,Center,5760086293,141,75.3,5760086291,140,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677497,187,1,1,21,54,doohk95o6e8pkqah8vkop51dg,1,94.8,75.3,2025-06-01T12:52:09.619Z,2025-06-01T12:53:18Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,1.0,,5760086355,56,Center,5760086359,141,55.1,5760088085,154,,5760086363,213,4.63,5760086357,140,93.7,5760088083,210,13,5760086353,155,,5760086361,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677503,188,13,1,21,57,doohk95o6e8pkqah8vkop51dg,1,95.5,52.6,2025-06-01T12:52:12.882Z,2025-06-01T15:07:27Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5760088103,328,,5760088099,102,33.9,5760329315,214,,5760088107,147,33.0,5760088087,15,,5760088101,103,22.2,5760088105,146,98.6,5760329313,16,,5760086379,56,Center,5760088091,29,,5760088095,55,187,5760087969,153,,5760088089,75,5760086375,22,,5760088093,154,,5760088109,230,5760088111,231,,98.8,51.1,,,,,,,,,
2820677519,189,1,1,21,59,doohk95o6e8pkqah8vkop51dg,1,96.3,31.2,2025-06-01T12:52:15.369Z,2025-06-01T12:53:25Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,1.0,,5760086485,141,51.0,5760086489,213,2.11,5760086481,56,Center,5760086487,212,15.7,5760088229,210,15,5760086483,140,88.6,5760088231,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677521,190,15,1,22,0,doohk95o6e8pkqah8vkop51dg,1,91.2,48.1,2025-06-01T12:52:16.122Z,2025-06-01T15:08:33Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5760088259,328,,5760088157,20,,5760088263,146,98.9,5760148229,233,415,5760086495,22,,5760332007,101,,5760088161,82,,5760088269,231,47.8,5760086497,17,,5760088249,154,,5760332005,76,,5760088247,29,,5760086499,56,5760088267,230,99.3,5760088261,100,,5760088265,147,5760088251,55,Center,52.5,189,5760088255,102,53.2,5760088257,103,19,,,
2820688149,415,10,1,22,0,e5txudmuc2qpc460bs4lb5aff,1,4.9,49.5,2025-06-01T12:52:16.222Z,2025-06-01T15:08:33Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5760148201,56,Back,5760148199,94,,5760148237,233,190,5760332011,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677539,173,3,1,22,3,e5txudmuc2qpc460bs4lb5aff,0,19.8,54.0,2025-06-01T12:52:19.146Z,2025-06-01T13:34:35Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5760181659,233,191,5760086583,285,,5760086581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677545,191,7,1,22,3,doohk95o6e8pkqah8vkop51dg,1,79.8,45.4,2025-06-01T12:52:19.147Z,2025-06-01T13:34:36Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5760086617,286,,5760181637,233,173,5760086615,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677559,193,1,1,22,6,doohk95o6e8pkqah8vkop51dg,1,65.7,33.4,2025-06-01T12:52:21.753Z,2025-06-01T12:52:23Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5760086705,141,14.9,5760086709,213,5.46,5760086701,56,Right,5760086707,212,17.2,5760086703,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677561,194,1,1,22,7,doohk95o6e8pkqah8vkop51dg,1,77.5,12.0,2025-06-01T12:52:22.722Z,2025-06-01T12:52:24Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5760086725,213,2.38,5760086717,56,Center,5760086723,212,13.0,5760086719,140,68.5,5760086721,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677573,195,1,1,22,8,doohk95o6e8pkqah8vkop51dg,1,69.5,23.9,2025-06-01T12:52:23.817Z,2025-06-01T12:52:26Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5760086799,212,8.9,5760086801,213,1.64,5760086795,140,68.9,5760086793,56,Center,5760086797,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677577,196,1,1,22,11,doohk95o6e8pkqah8vkop51dg,1,72.1,37.1,2025-06-01T12:52:26.594Z,2025-06-01T12:52:28Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760086827,213,1.73,5760086825,212,21.4,5760086821,140,68.8,5760086819,56,Center,5760086823,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677595,197,1,1,22,12,doohk95o6e8pkqah8vkop51dg,1,68.8,68.1,2025-06-01T12:52:28.121Z,2025-06-01T12:52:31Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760086931,56,Center,5760086939,213,4.74,5760086935,141,51.9,5760086933,140,69.1,5760086937,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677609,198,1,1,22,15,doohk95o6e8pkqah8vkop51dg,1,68.7,52.5,2025-06-01T12:52:31.178Z,2025-06-01T12:52:35Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760087035,213,4.79,5760087029,140,70.1,5760087031,141,24.4,5760087027,56,Center,5760087033,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677615,199,1,1,22,19,doohk95o6e8pkqah8vkop51dg,1,66.2,21.6,2025-06-01T12:52:34.921Z,2025-06-01T12:52:37Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5760087053,56,Center,5760087059,212,24.5,5760087063,213,2.06,5760087057,141,53.4,5760087055,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677623,200,1,1,22,21,doohk95o6e8pkqah8vkop51dg,1,58.9,60.5,2025-06-01T12:52:37.169Z,2025-06-01T12:52:39Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760087149,212,11.5,5760087143,56,Center,5760087145,140,62.2,5760087147,141,76.6,5760087151,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677629,201,1,1,22,23,doohk95o6e8pkqah8vkop51dg,1,62.6,77.0,2025-06-01T12:52:39.249Z,2025-06-01T12:52:41Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760087187,56,Left,5760087193,212,16.2,5760087191,141,96.9,5760087195,213,0.99,5760087189,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677647,202,1,1,22,25,doohk95o6e8pkqah8vkop51dg,1,70.9,96.9,2025-06-01T12:52:41.353Z,2025-06-01T12:52:45Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5760087267,56,Left,5760087273,212,18.3,5760087271,141,89.9,5760087275,213,3.41,5760087269,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677659,203,1,1,22,29,doohk95o6e8pkqah8vkop51dg,1,43.0,82.3,2025-06-01T12:52:45.401Z,2025-06-01T12:52:48Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760087331,140,31.9,5760087329,56,Back,5760087335,212,12.7,5760087333,141,74.7,5760087337,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677681,204,1,1,22,32,doohk95o6e8pkqah8vkop51dg,1,32.3,72.6,2025-06-01T12:52:48.362Z,2025-06-01T12:52:51Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760087455,140,32.6,5760087457,141,40.4,5760087461,213,4.73,5760087453,56,Back,5760087459,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677693,205,1,1,22,35,doohk95o6e8pkqah8vkop51dg,1,34.4,36.6,2025-06-01T12:52:50.802Z,2025-06-01T12:52:53Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5760087489,141,14.7,5760087487,140,41.6,5760087485,56,Back,5760087493,213,5.18,5760087491,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677695,206,1,1,22,37,doohk95o6e8pkqah8vkop51dg,1,40.0,14.0,2025-06-01T12:52:53.046Z,2025-06-01T12:52:54Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5760087509,213,6.06,5760087501,56,Right,5760087505,141,5.3,5760087503,140,64.7,5760087507,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677699,207,1,1,22,38,doohk95o6e8pkqah8vkop51dg,1,64.7,5.3,2025-06-01T12:52:54.273Z,2025-06-01T12:52:57Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5760087555,56,Back,5760087557,140,44.4,5760087563,213,3.16,5760087559,141,4.7,5760087561,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677711,208,1,1,22,42,doohk95o6e8pkqah8vkop51dg,1,57.5,15.6,2025-06-01T12:52:57.745Z,2025-06-01T12:52:59Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5760087625,56,Back,5760087631,212,17.6,5760087629,141,33.9,5760087627,140,45.7,5760087633,213,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677723,209,1,1,22,43,doohk95o6e8pkqah8vkop51dg,1,45.7,33.9,2025-06-01T12:52:59.225Z,2025-06-01T12:53:02Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760087699,56,Center,5760087707,213,1.15,5760087705,212,18.8,5760087701,140,53.1,5760087703,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677731,210,1,1,22,46,doohk95o6e8pkqah8vkop51dg,1,53.1,59.1,2025-06-01T12:53:01.954Z,2025-06-01T12:53:04Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760087753,141,30.4,5760087747,155,,5760087751,140,76.5,5760087757,213,5.61,5760087749,56,Center,5760087755,212,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677733,211,1,1,22,48,doohk95o6e8pkqah8vkop51dg,0,76.5,30.4,2025-06-01T12:53:04.321Z,2025-06-01T12:53:05Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5760087767,141,49.7,5760087765,140,69.9,5760087771,213,2.06,5760087763,56,Center,5760087769,212,14.8,5760087761,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677747,175,4,1,22,51,e5txudmuc2qpc460bs4lb5aff,1,32.8,59.6,2025-06-01T12:53:07.376Z,2025-06-01T12:53:14Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5760087927,233,212,5760087919,294,,5760087923,152,,5760087917,13,,5760087921,56,Back,5760087931,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677745,212,4,1,22,51,doohk95o6e8pkqah8vkop51dg,0,67.2,40.4,2025-06-01T12:53:07.377Z,2025-06-01T12:53:15Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5760087901,152,,5760087943,233,175,5760087893,13,,5760087895,294,,5760087907,286,,5760087899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677793,176,1,1,23,10,e5txudmuc2qpc460bs4lb5aff,1,38.7,59.7,2025-06-01T12:53:25.779Z,2025-06-01T12:53:28Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5760088337,212,18.2,5760088327,5,,5760088333,140,41.8,5760088335,141,33.3,5760088339,213,4.89,5760088329,152,,5760088331,56,Back,5760088361,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677805,177,1,1,23,13,e5txudmuc2qpc460bs4lb5aff,1,44.6,29.1,2025-06-01T12:53:29.003Z,2025-06-01T12:53:31Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5760088423,56,Center,5760088427,141,31.6,5760088429,212,10.5,5760088431,213,0.16,5760088449,189,,5760088425,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677815,178,1,1,23,16,e5txudmuc2qpc460bs4lb5aff,1,54.5,31.6,2025-06-01T12:53:31.714Z,2025-06-01T12:53:33Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5760088493,56,Right,5760088497,141,10.9,5760088501,213,5.21,5760088499,212,16.0,5760088495,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820677821,179,1,1,23,17,e5txudmuc2qpc460bs4lb5aff,1,61.7,10.7,2025-06-01T12:53:32.963Z,2025-06-01T12:53:34Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5760088537,141,23.3,5760088535,140,47.4,5760088541,213,2.62,5760088539,212,17.3,5760088533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
