id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2792923073,227,44,1,22,25,6oxoag5c6zbnn09wx08vz4iak,1,15.6,49.2,2025-03-29T17:23:50.131Z,2025-03-29T18:03:05Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5606847637,56,Back,5606847639,285,,5606847737,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792923027,175,44,1,22,25,e5txudmuc2qpc460bs4lb5aff,0,84.4,50.8,2025-03-29T17:23:50.132Z,2025-03-29T18:03:06Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5606847749,233,227,5606847403,286,,5606847401,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792923079,228,12,1,22,26,6oxoag5c6zbnn09wx08vz4iak,1,10.3,38.0,2025-03-29T17:23:50.647Z,2025-03-29T19:22:27Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5606847651,56,Back,5606847655,141,33.1,5606847653,140,17.1,5606847659,213,5.85,5606847657,212,7.9,5606847703,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792923043,176,43,1,22,27,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-03-29T17:23:51.651Z,2025-03-29T17:23:58Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5606848031,144,39,5606847487,56,Center,5606847483,22,0,5606847485,18,0,5606847493,250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792923031,226,12,1,22,27,6oxoag5c6zbnn09wx08vz4iak,1,15.4,33.3,2025-03-29T17:23:51.752Z,2025-03-29T19:13:36Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606847423,140,18.4,5606847429,212,3.8,5606847453,15,,5606847421,56,Back,5606847431,213,5.71,5606847425,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792923107,229,43,1,22,30,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-03-29T17:23:54.815Z,2025-03-29T19:12:55Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5606847849,56,Back,5606847847,94,0,5607503657,144,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792924295,177,13,1,22,30,e5txudmuc2qpc460bs4lb5aff,1,77.8,64.6,2025-03-29T17:23:55.051Z,2025-03-29T19:31:35Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5606853829,18,,5607572387,108,,5606859183,230,98.8,5606859173,103,4.2,5606858831,153,,5606859179,147,60.8,5606859187,231,51.3,5606859177,146,89.7,5606853833,56,Center,5606853827,22,,5606858827,20,5607572389,328,,5606859171,102,,60,5606859175,458,,5606859169,73,,,,,,,,,,
2792924483,234,16,1,22,31,6oxoag5c6zbnn09wx08vz4iak,1,13.1,36.4,2025-03-29T17:23:55.623Z,2025-03-29T19:10:33Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5607019739,281,bww0h67l7g6o9syrkp12s7pih,5606857365,102,45.9,5606857361,80,,5606854767,64,,5606854765,22,,5606857367,103,1.9,5607019741,282,e5txudmuc2qpc460bs4lb5aff,5607019743,472,177,5606857369,230,98.9,5606856083,374,2025-03-29 17:23:54.629,5606856091,375,5607019735,21,,5606857371,231,22:30.452,50,5607019737,280,OWN_GOAL,5606854771,56,Center,5606854769,28,,,,,,,
2792924245,230,1,1,23,29,6oxoag5c6zbnn09wx08vz4iak,1,49.2,50.1,2025-03-29T17:24:54.007Z,2025-03-29T19:23:52Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5606853533,56,Back,5606853537,141,50.1,5607576881,189,,5606853541,212,16.6,5607577301,279,G,5606853543,213,3.14,5606853535,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792924263,231,1,1,23,32,6oxoag5c6zbnn09wx08vz4iak,1,32.9,49.9,2025-03-29T17:24:56.191Z,2025-03-29T17:24:57Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5606853637,212,8.6,5606853633,140,30.9,5606853639,213,4.47,5606853635,141,37.6,5606853631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792924329,232,1,1,23,32,6oxoag5c6zbnn09wx08vz4iak,1,33.6,21.9,2025-03-29T17:24:57.119Z,2025-03-29T17:25:01Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5606853979,213,1.93,5606853971,56,Back,5606853975,141,60.3,5606853973,140,24.3,5606853977,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792924471,233,1,1,23,36,6oxoag5c6zbnn09wx08vz4iak,0,26.7,64.0,2025-03-29T17:25:00.887Z,2025-03-29T19:24:14Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606854699,56,Back,5606854701,140,39.9,5606854705,212,16.8,5606854703,141,77.9,5606854707,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925089,178,5,1,24,16,e5txudmuc2qpc460bs4lb5aff,1,-1.5,61.2,2025-03-29T17:25:41.084Z,2025-03-29T19:27:12Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5606857937,346,,5606858027,233,243,5606857935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925055,243,5,1,24,16,6oxoag5c6zbnn09wx08vz4iak,0,101.5,38.8,2025-03-29T17:25:41.084Z,2025-03-29T19:27:12Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5606857745,56,Center,5606857747,346,,5606858043,233,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925395,179,1,1,24,38,e5txudmuc2qpc460bs4lb5aff,0,4.5,56.4,2025-03-29T17:26:02.692Z,2025-03-29T17:26:06Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5606859725,74,,5606859699,140,60.5,5606859717,1,,5606859711,213,0.09,5606859707,212,59.0,5606859703,141,64.3,5606859689,124,,5606859697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925371,244,44,1,24,39,6oxoag5c6zbnn09wx08vz4iak,1,36.0,35.5,2025-03-29T17:26:03.976Z,2025-03-29T18:03:06Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5606859567,285,,5606859829,233,180,5606859565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925403,180,44,1,24,39,e5txudmuc2qpc460bs4lb5aff,0,64.0,64.5,2025-03-29T17:26:03.977Z,2025-03-29T18:03:06Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5606859857,233,244,5606859757,56,Center,5606859759,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925433,245,1,1,24,40,6oxoag5c6zbnn09wx08vz4iak,1,30.2,35.2,2025-03-29T17:26:04.656Z,2025-03-29T17:26:09Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5606859937,140,54.5,5606859933,3,,5606859941,212,26.6,5606859939,141,46.1,5606859943,213,0.28,5606859935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925439,246,1,1,24,43,6oxoag5c6zbnn09wx08vz4iak,0,58.2,53.1,2025-03-29T17:26:07.651Z,2025-03-29T17:26:10Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5606859981,213,2.23,5606859979,212,0.2,5606859975,140,58.1,5606859977,141,53.3,5606859973,56,Center,5606860015,286,,5606860011,233,181,5606860007,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925419,181,74,1,24,43,e5txudmuc2qpc460bs4lb5aff,1,18.3,72.3,2025-03-29T17:26:07.652Z,2025-03-29T17:26:10Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5606859851,285,,5606859849,56,Back,5606860093,233,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925455,182,1,1,24,45,e5txudmuc2qpc460bs4lb5aff,1,16.7,72.3,2025-03-29T17:26:09.347Z,2025-03-29T17:27:27Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5606860077,1,,5606860073,212,34.3,5606860075,213,5.97,5606860071,141,56.7,5606860065,56,Back,5606860061,157,,5606860069,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926535,192,61,1,24,45,e5txudmuc2qpc460bs4lb5aff,0,44.9,40.0,2025-03-29T17:26:09.810Z,2025-03-29T19:24:22Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5606865609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925547,247,1,1,24,46,6oxoag5c6zbnn09wx08vz4iak,1,56.7,58.4,2025-03-29T17:26:10.400Z,2025-03-29T17:26:14Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5606860467,141,70.2,5606860469,212,8.0,5606860463,56,Center,5606860471,213,1.61,5606860465,140,56.4,5606860461,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925471,183,43,1,24,46,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-03-29T17:26:10.635Z,2025-03-29T17:26:12Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5606860301,144,56,5606860145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925557,248,1,1,24,49,6oxoag5c6zbnn09wx08vz4iak,0,59.2,91.1,2025-03-29T17:26:13.976Z,2025-03-29T17:26:14Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606860509,141,80.3,5606860507,140,67.3,5606860511,212,11.2,5606860513,213,5.57,5606860505,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925575,184,8,1,24,52,e5txudmuc2qpc460bs4lb5aff,1,30.1,48.8,2025-03-29T17:26:16.179Z,2025-03-29T17:27:44Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5606860585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925683,185,1,1,24,53,e5txudmuc2qpc460bs4lb5aff,1,28.0,55.8,2025-03-29T17:26:17.795Z,2025-03-29T17:28:01Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5606861109,213,4.74,5606861105,141,21.7,5606861101,56,Back,5606861099,157,,5606861111,1,,5606861107,212,23.2,5606861103,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925697,186,44,1,24,56,e5txudmuc2qpc460bs4lb5aff,1,30.4,19.0,2025-03-29T17:26:20.496Z,2025-03-29T18:03:07Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5606861155,56,Back,5606861197,233,249,5606861157,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925647,249,44,1,24,56,6oxoag5c6zbnn09wx08vz4iak,0,69.6,81.0,2025-03-29T17:26:20.497Z,2025-03-29T18:03:07Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5606860903,286,,5606861229,233,186,5606860901,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925739,187,12,1,24,57,e5txudmuc2qpc460bs4lb5aff,1,28.0,12.1,2025-03-29T17:26:21.491Z,2025-03-29T19:22:34Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5606861309,56,Back,5606861313,141,0.0,5606861317,213,5.52,5606869025,167,,5606861311,140,37.5,5606869023,15,,5606861315,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925743,188,5,1,24,59,e5txudmuc2qpc460bs4lb5aff,0,38.3,-1.6,2025-03-29T17:26:23.864Z,2025-03-29T19:27:13Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5606861539,233,250,5606861329,347,,5606861327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925773,250,5,1,24,59,6oxoag5c6zbnn09wx08vz4iak,1,61.7,101.6,2025-03-29T17:26:23.864Z,2025-03-29T19:27:12Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5606861475,56,Left,5606861519,233,188,5606861477,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925825,251,1,1,25,2,6oxoag5c6zbnn09wx08vz4iak,1,60.2,100.0,2025-03-29T17:26:26.520Z,2025-03-29T17:26:29Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606861725,107,,5606861729,56,Back,5606861743,213,3.61,5606861741,212,14.2,5606861737,141,92.0,5606861733,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925881,252,1,1,25,4,6oxoag5c6zbnn09wx08vz4iak,1,46.8,89.9,2025-03-29T17:26:28.888Z,2025-03-29T17:26:32Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5606862007,212,4.4,5606862009,213,6.21,5606862003,140,51.0,5606862005,141,89.4,5606862001,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925891,253,1,1,25,8,6oxoag5c6zbnn09wx08vz4iak,1,51.6,90.2,2025-03-29T17:26:32.320Z,2025-03-29T17:26:33Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606862079,213,0.23,5606862075,141,92.1,5606862071,56,Left,5606862077,212,5.7,5606862073,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925899,254,1,1,25,8,6oxoag5c6zbnn09wx08vz4iak,1,58.8,92.4,2025-03-29T17:26:33.032Z,2025-03-29T17:26:33Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5606862111,56,Left,5606862115,141,89.4,5606862113,140,56.3,5606862119,213,3.80,5606862117,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925945,255,1,1,25,9,6oxoag5c6zbnn09wx08vz4iak,1,55.4,89.0,2025-03-29T17:26:33.760Z,2025-03-29T17:26:37Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606862455,213,4.30,5606862451,141,76.7,5606862453,212,9.1,5606862447,56,Center,5606862449,140,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792925997,256,1,1,25,13,6oxoag5c6zbnn09wx08vz4iak,1,51.9,76.4,2025-03-29T17:26:37.296Z,2025-03-29T17:26:43Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606862773,56,Center,5606862777,141,40.7,5606862779,212,24.8,5606862781,213,4.91,5606862775,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926037,257,1,1,25,18,6oxoag5c6zbnn09wx08vz4iak,1,62.3,13.2,2025-03-29T17:26:42.839Z,2025-03-29T17:26:46Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5606863025,141,57.5,5606863021,56,Back,5606863031,1,,5606863029,213,2.04,5606863027,212,33.7,5606863023,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926069,258,1,1,25,22,6oxoag5c6zbnn09wx08vz4iak,1,53.4,57.0,2025-03-29T17:26:46.560Z,2025-03-29T17:26:48Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606863229,140,58.8,5606863235,213,1.19,5606863231,141,77.6,5606863227,56,Center,5606863233,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926107,259,1,1,25,24,6oxoag5c6zbnn09wx08vz4iak,1,60.1,84.2,2025-03-29T17:26:48.584Z,2025-03-29T17:26:51Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606863463,56,Center,5606863467,141,76.9,5606863469,212,6.0,5606863471,213,4.12,5606863465,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926191,260,1,1,25,27,6oxoag5c6zbnn09wx08vz4iak,1,54.5,67.6,2025-03-29T17:26:51.376Z,2025-03-29T17:26:55Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606863903,212,13.6,5606863897,56,Left,5606863899,140,59.1,5606863901,141,86.3,5606863905,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926239,261,1,1,25,31,6oxoag5c6zbnn09wx08vz4iak,0,65.2,81.4,2025-03-29T17:26:55.688Z,2025-03-29T17:26:58Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5606864173,213,0.47,5606864163,56,Left,5606864167,141,85.6,5606864165,140,70.5,5606864171,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926253,189,8,1,25,35,e5txudmuc2qpc460bs4lb5aff,1,26.9,16.8,2025-03-29T17:26:59.235Z,2025-03-29T17:26:59Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5606864229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926333,191,50,1,25,38,e5txudmuc2qpc460bs4lb5aff,1,49.9,24.9,2025-03-29T17:27:02.258Z,2025-03-29T19:13:44Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5606864565,286,,5606864815,233,262,5606864563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926367,262,7,1,25,38,6oxoag5c6zbnn09wx08vz4iak,1,50.1,75.1,2025-03-29T17:27:02.259Z,2025-03-29T19:13:44Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5606864795,233,191,5606864729,56,Center,5606864731,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926391,263,1,1,25,40,6oxoag5c6zbnn09wx08vz4iak,1,41.8,66.9,2025-03-29T17:27:04.616Z,2025-03-29T17:27:06Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5606864841,140,38.8,5606864845,212,8.2,5606864843,141,55.7,5606864847,213,4.32,5606864839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926405,265,1,1,25,41,6oxoag5c6zbnn09wx08vz4iak,1,37.2,46.1,2025-03-29T17:27:05.624Z,2025-03-29T17:27:07Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5606864891,140,32.4,5606864895,141,58.4,5606864887,56,Back,5606864899,212,9.8,5606864901,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926407,266,1,1,25,42,6oxoag5c6zbnn09wx08vz4iak,1,32.4,60.0,2025-03-29T17:27:06.672Z,2025-03-29T17:27:07Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5606864929,141,70.5,5606864931,212,9.6,5606864925,56,Back,5606864933,213,2.30,5606864927,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926505,267,1,1,25,43,6oxoag5c6zbnn09wx08vz4iak,1,26.0,70.9,2025-03-29T17:27:07.616Z,2025-03-29T17:27:13Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606865425,56,Back,5606865431,212,15.4,5606865429,141,85.6,5606865427,140,37.2,5606865433,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926561,268,1,1,25,48,6oxoag5c6zbnn09wx08vz4iak,1,49.8,88.9,2025-03-29T17:27:12.872Z,2025-03-29T17:27:16Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606865775,213,3.74,5606865771,212,8.3,5606865765,140,43.3,5606865767,141,82.0,5606865763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926679,269,1,1,25,52,6oxoag5c6zbnn09wx08vz4iak,1,53.2,73.8,2025-03-29T17:27:16.504Z,2025-03-29T17:27:23Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5606866275,212,41.6,5606866271,140,66.5,5606866279,1,,5606866269,56,Right,5606866277,213,5.05,5606866273,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926709,270,1,1,25,59,6oxoag5c6zbnn09wx08vz4iak,1,71.0,10.6,2025-03-29T17:27:23.384Z,2025-03-29T17:27:26Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5606866435,56,Right,5606866443,213,2.68,5606866439,141,20.4,5606866441,212,14.9,5606866437,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926759,271,1,1,26,1,6oxoag5c6zbnn09wx08vz4iak,1,58.7,15.2,2025-03-29T17:27:25.920Z,2025-03-29T17:27:30Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5606866763,141,41.6,5606866767,213,1.80,5606866759,56,Center,5606866761,140,54.7,5606866765,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926775,272,1,1,26,6,6oxoag5c6zbnn09wx08vz4iak,1,55.0,56.6,2025-03-29T17:27:30.560Z,2025-03-29T17:27:33Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606866907,141,20.6,5606866909,212,29.5,5606866903,56,Right,5606866911,213,5.30,5606866905,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926795,273,1,1,26,9,6oxoag5c6zbnn09wx08vz4iak,1,68.2,15.2,2025-03-29T17:27:33.433Z,2025-03-29T17:27:35Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5606867045,141,29.1,5606867041,56,Center,5606867047,212,10.0,5606867049,213,1.91,5606867043,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926819,274,1,1,26,11,6oxoag5c6zbnn09wx08vz4iak,1,64.8,32.1,2025-03-29T17:27:35.664Z,2025-03-29T17:27:38Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5606867193,213,3.28,5606867189,141,30.4,5606867187,140,57.1,5606867191,212,8.2,5606867185,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926863,275,1,1,26,14,6oxoag5c6zbnn09wx08vz4iak,1,60.0,27.6,2025-03-29T17:27:38.808Z,2025-03-29T17:27:42Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5606867435,56,Center,5606867443,213,1.71,5606867439,141,50.1,5606867441,212,15.5,5606867437,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792926959,276,1,1,26,18,6oxoag5c6zbnn09wx08vz4iak,1,57.1,57.3,2025-03-29T17:27:42.200Z,2025-03-29T17:27:46Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606867915,140,56.9,5606867913,56,Center,5606867917,141,69.0,5606867919,212,8.0,5606867921,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792927005,277,1,1,26,22,6oxoag5c6zbnn09wx08vz4iak,1,62.3,76.9,2025-03-29T17:27:46.760Z,2025-03-29T17:27:49Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606868133,212,6.1,5606868127,56,Center,5606868131,141,70.0,5606868135,213,4.02,5606868129,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792927081,278,1,1,26,24,6oxoag5c6zbnn09wx08vz4iak,1,56.9,68.5,2025-03-29T17:27:49.152Z,2025-03-29T17:27:54Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606868561,213,5.08,5606868555,140,65.5,5606868559,212,25.0,5606868557,141,34.2,5606868553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792927135,279,1,1,26,29,6oxoag5c6zbnn09wx08vz4iak,1,77.2,15.9,2025-03-29T17:27:54.024Z,2025-03-29T17:27:57Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5606868885,213,0.23,5606868879,141,16.8,5606868871,56,Right,5606868875,140,79.7,5606868883,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792927171,280,1,1,26,33,6oxoag5c6zbnn09wx08vz4iak,1,76.3,12.3,2025-03-29T17:27:57.600Z,2025-03-29T17:28:01Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5606869125,213,1.99,5606869121,141,55.7,5606869117,56,Center,5606869119,140,63.8,5606869127,1,,5606869123,212,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792927209,281,1,1,26,36,6oxoag5c6zbnn09wx08vz4iak,1,64.7,57.8,2025-03-29T17:28:01.152Z,2025-03-29T17:28:03Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606869229,140,69.2,5606869235,213,1.23,5606869231,141,77.6,5606869227,56,Center,5606869233,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792927237,282,1,1,26,39,6oxoag5c6zbnn09wx08vz4iak,1,67.1,86.8,2025-03-29T17:28:03.200Z,2025-03-29T17:28:05Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5606869373,140,62.3,5606869377,212,8.7,5606869371,56,Center,5606869375,141,76.4,5606869379,213,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792927255,283,1,1,26,40,6oxoag5c6zbnn09wx08vz4iak,1,60.9,72.1,2025-03-29T17:28:05.056Z,2025-03-29T17:28:07Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5606869501,212,9.8,5606869497,140,57.9,5606869499,141,58.5,5606869495,56,Center,5606869503,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
