id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2797437895,156,1,1,15,47,bsykw9d70ffqe9atosc92n1e9,0,98.0,14.0,2025-04-06T17:31:02.386Z,2025-04-06T17:31:05Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5631600959,155,,5631600969,213,1.42,5631600963,140,100.0,5631600965,141,52.5,5631600957,2,,5631600967,212,26.5,5631600961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437915,99,5,1,15,50,4q0b35m26thti4c2on9a3npk0,1,-1.6,54.2,2025-04-06T17:31:05.377Z,2025-04-06T19:29:30Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5631601037,346,,5631601035,56,Back,5631602907,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438233,157,5,1,15,50,bsykw9d70ffqe9atosc92n1e9,0,101.6,45.8,2025-04-06T17:31:05.377Z,2025-04-06T19:29:31Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5631602873,346,,5631602871,56,Center,5631602925,233,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438199,100,1,1,16,17,4q0b35m26thti4c2on9a3npk0,1,4.4,59.8,2025-04-06T17:31:32.553Z,2025-04-06T17:31:33Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5631602699,56,Back,5631602701,140,8.0,5631602707,213,4.98,5631602703,141,39.9,5631602705,212,14.1,5631602697,124,,5631602711,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438227,101,1,1,16,18,4q0b35m26thti4c2on9a3npk0,0,8.0,39.9,2025-04-06T17:31:33.729Z,2025-04-06T17:31:38Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5631602837,140,62.4,5631602843,213,0.05,5631602845,1,,5631602841,212,57.2,5631602835,56,Center,5631602833,157,,5631602839,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438239,158,44,1,16,22,bsykw9d70ffqe9atosc92n1e9,1,37.6,50.8,2025-04-06T17:31:37.392Z,2025-04-06T19:23:38Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5631602899,56,Back,5631602901,285,,5631602915,233,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438235,102,44,1,16,22,4q0b35m26thti4c2on9a3npk0,0,62.4,49.2,2025-04-06T17:31:37.393Z,2025-04-06T19:52:18Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5631602875,56,Center,5631602877,286,,5631602933,233,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438253,159,1,1,16,23,bsykw9d70ffqe9atosc92n1e9,0,37.5,42.5,2025-04-06T17:31:37.931Z,2025-04-06T17:31:40Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5631602965,212,19.6,5631602957,3,,5631602963,141,66.4,5631602961,140,47.9,5631602967,213,0.98,5631602959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438285,103,1,1,16,26,4q0b35m26thti4c2on9a3npk0,1,47.2,18.8,2025-04-06T17:31:41.417Z,2025-04-06T17:31:43Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5631603129,56,Back,5631603137,213,2.71,5631603131,140,35.4,5631603135,212,13.6,5631603133,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438303,104,1,1,16,28,4q0b35m26thti4c2on9a3npk0,1,36.5,27.1,2025-04-06T17:31:43.593Z,2025-04-06T17:31:47Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5631603279,213,1.77,5631603273,140,33.1,5631603275,141,52.9,5631603271,56,Back,5631603277,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438335,105,1,1,16,32,4q0b35m26thti4c2on9a3npk0,1,34.4,48.3,2025-04-06T17:31:46.857Z,2025-04-06T17:31:49Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5631603437,56,Back,5631603441,141,18.2,5631603443,212,20.6,5631603445,213,4.83,5631603439,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438393,106,1,1,16,34,4q0b35m26thti4c2on9a3npk0,1,36.7,18.3,2025-04-06T17:31:49.369Z,2025-04-06T17:31:54Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5631603747,141,7.9,5631603743,56,Right,5631603745,140,54.3,5631603751,213,5.92,5631603749,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438421,107,1,1,16,39,4q0b35m26thti4c2on9a3npk0,1,42.1,16.5,2025-04-06T17:31:53.953Z,2025-04-06T17:31:56Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5631603919,213,3.03,5631603911,56,Back,5631603915,141,18.6,5631603913,140,29.9,5631603917,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438445,108,1,1,16,41,4q0b35m26thti4c2on9a3npk0,1,29.5,19.7,2025-04-06T17:31:56.465Z,2025-04-06T17:31:59Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5631604117,212,19.6,5631604119,213,1.93,5631604111,56,Back,5631604115,141,46.7,5631604113,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438485,109,1,1,16,47,4q0b35m26thti4c2on9a3npk0,0,20.9,42.3,2025-04-06T17:32:01.873Z,2025-04-06T17:32:04Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5631604389,213,5.61,5631604385,141,0.0,5631604391,1,,5631604383,140,55.9,5631604379,155,,5631604381,56,Right,5631604387,212,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438495,110,5,1,16,49,4q0b35m26thti4c2on9a3npk0,0,52.6,-1.2,2025-04-06T17:32:03.755Z,2025-04-06T19:29:31Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5631604451,347,,5631604501,233,160,5631604449,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438505,160,5,1,16,49,bsykw9d70ffqe9atosc92n1e9,1,47.4,101.2,2025-04-06T17:32:03.755Z,2025-04-06T17:32:08Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5631604473,56,Back,5631604475,347,,5631604489,233,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438573,161,1,1,16,56,bsykw9d70ffqe9atosc92n1e9,1,52.5,100.0,2025-04-06T17:32:10.851Z,2025-04-06T17:32:13Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5631604877,140,48.9,5631604879,141,66.7,5631604881,212,24.3,5631604883,213,4.56,5631604885,1,,5631604941,189,,5631604875,56,Back,5631604873,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438609,162,1,1,16,59,bsykw9d70ffqe9atosc92n1e9,1,46.6,53.7,2025-04-06T17:32:14.299Z,2025-04-06T17:32:16Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631605107,56,Center,5631605111,141,54.2,5631605109,140,55.1,5631605115,213,0.04,5631605113,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438669,163,1,1,17,1,bsykw9d70ffqe9atosc92n1e9,1,57.5,60.3,2025-04-06T17:32:16.211Z,2025-04-06T17:32:20Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5631605453,140,89.2,5631605455,141,70.8,5631605451,56,Center,5631605449,155,,5631605459,212,34.0,5631605461,213,0.21,5631605465,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438675,164,61,1,17,5,bsykw9d70ffqe9atosc92n1e9,0,87.9,72.1,2025-04-06T17:32:20.747Z,2025-04-06T17:32:26Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5631605495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438689,111,5,1,17,6,4q0b35m26thti4c2on9a3npk0,1,-1.3,25.9,2025-04-06T17:32:21.610Z,2025-04-06T19:29:32Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5631605575,346,,5631605573,56,Back,5631605601,233,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438691,165,5,1,17,6,bsykw9d70ffqe9atosc92n1e9,0,101.3,74.1,2025-04-06T17:32:21.610Z,2025-04-06T19:29:32Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5631605609,233,111,5631605585,56,Center,5631605587,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438971,112,1,1,17,33,4q0b35m26thti4c2on9a3npk0,1,4.7,59.6,2025-04-06T17:32:48.410Z,2025-04-06T17:32:49Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5631607125,213,4.54,5631607115,124,,5631607123,212,8.4,5631607121,141,47.4,5631607119,140,3.3,5631607129,237,,5631607117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439015,113,1,1,17,34,4q0b35m26thti4c2on9a3npk0,1,3.6,47.3,2025-04-06T17:32:49.442Z,2025-04-06T17:32:52Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5631607329,140,14.4,5631607335,213,0.91,5631607333,212,18.4,5631607327,56,Back,5631607331,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439037,114,1,1,17,37,4q0b35m26thti4c2on9a3npk0,1,24.3,70.8,2025-04-06T17:32:52.074Z,2025-04-06T19:52:11Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5631607467,212,16.7,5631607469,213,1.13,5631607463,140,31.1,5631607465,141,93.0,5631607461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439081,115,1,1,17,41,4q0b35m26thti4c2on9a3npk0,1,36.3,94.6,2025-04-06T17:32:56.218Z,2025-04-06T17:32:59Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5631607735,56,Center,5631607747,1,,5631607739,140,67.6,5631607741,141,69.1,5631607745,213,5.80,5631607743,212,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439109,116,1,1,17,44,4q0b35m26thti4c2on9a3npk0,1,65.7,74.7,2025-04-06T17:32:59.474Z,2025-04-06T17:33:02Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5631607885,140,68.5,5631607891,213,1.29,5631607883,56,Left,5631607887,141,89.6,5631607889,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439141,117,50,1,17,47,4q0b35m26thti4c2on9a3npk0,1,66.2,87.1,2025-04-06T17:33:01.787Z,2025-04-06T19:23:16Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5631625363,233,166,5631625301,286,,5631608103,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439101,166,7,1,17,47,bsykw9d70ffqe9atosc92n1e9,1,33.8,12.9,2025-04-06T17:33:01.788Z,2025-04-06T19:23:16Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5631624753,56,Back,5631624755,285,,5631625351,233,117,5631625173,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439179,118,5,1,17,52,4q0b35m26thti4c2on9a3npk0,1,61.0,101.6,2025-04-06T17:33:06.842Z,2025-04-06T19:52:17Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5631608401,233,168,5631608291,347,,5631608289,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439187,168,5,1,17,52,bsykw9d70ffqe9atosc92n1e9,0,39.0,-1.6,2025-04-06T17:33:06.842Z,2025-04-06T19:29:32Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631608331,56,Back,5631608413,233,118,5631608333,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439171,167,43,1,17,52,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-06T17:33:07.212Z,2025-04-06T17:36:36Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631624589,144,61,5631608249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439269,119,1,1,17,58,4q0b35m26thti4c2on9a3npk0,1,64.2,100.0,2025-04-06T17:33:13.322Z,2025-04-06T17:33:15Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5631608815,212,13.1,5631608813,141,83.2,5631608809,56,Left,5631608811,140,61.0,5631608817,213,4.45,5631608807,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439289,120,1,1,18,0,4q0b35m26thti4c2on9a3npk0,1,59.3,87.7,2025-04-06T17:33:14.978Z,2025-04-06T17:33:16Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5631608897,56,Back,5631608899,140,39.7,5631608901,141,90.2,5631608905,213,3.06,5631608903,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439297,121,1,1,18,1,4q0b35m26thti4c2on9a3npk0,1,39.9,90.4,2025-04-06T17:33:16.499Z,2025-04-06T17:33:17Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5631608961,212,17.8,5631608963,213,5.59,5631608957,140,52.9,5631608959,141,73.7,5631608955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439303,122,1,1,18,2,4q0b35m26thti4c2on9a3npk0,1,52.9,73.7,2025-04-06T17:33:17.571Z,2025-04-06T17:33:18Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5631608993,141,81.4,5631608995,212,5.3,5631609029,156,,5631608991,140,52.1,5631608997,213,1.73,5631608989,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439335,123,3,1,18,5,4q0b35m26thti4c2on9a3npk0,0,50.3,82.7,2025-04-06T17:33:19.923Z,2025-04-06T19:23:18Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5631609559,233,169,5631609173,286,,5631609171,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439381,169,7,1,18,5,bsykw9d70ffqe9atosc92n1e9,1,49.7,17.3,2025-04-06T17:33:19.924Z,2025-04-06T19:23:16Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5631609503,285,,5631609501,56,Back,5631609535,233,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797443019,205,61,1,18,6,bsykw9d70ffqe9atosc92n1e9,1,59.5,12.1,2025-04-06T17:33:21.215Z,2025-04-06T17:38:10Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5631630169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797443551,207,1,1,18,7,bsykw9d70ffqe9atosc92n1e9,1,58.1,31.7,2025-04-06T17:33:21.751Z,2025-04-06T17:38:26Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5631633033,212,19.2,5631633035,213,5.08,5631633027,56,Right,5631633031,141,5.4,5631633029,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797471517,351,83,1,18,7,4q0b35m26thti4c2on9a3npk0,0,41.5,66.3,2025-04-06T17:33:21.751Z,2025-04-06T18:17:08Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5631793879,399,bjqtzq0xcvtmbn54orj7rn5xx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439441,170,1,1,18,9,bsykw9d70ffqe9atosc92n1e9,0,53.6,20.1,2025-04-06T17:33:23.996Z,2025-04-06T18:16:40Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5631609789,140,54.2,5631609791,141,22.4,5631609787,56,Center,5631609793,212,1.7,5631609795,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439445,127,8,1,18,12,4q0b35m26thti4c2on9a3npk0,1,22.7,39.0,2025-04-06T17:33:26.899Z,2025-04-06T17:33:27Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5631609803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439497,128,61,1,18,15,4q0b35m26thti4c2on9a3npk0,0,28.7,47.6,2025-04-06T17:33:30.291Z,2025-04-06T18:18:24Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5631610053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439597,171,1,1,18,16,bsykw9d70ffqe9atosc92n1e9,0,69.7,40.4,2025-04-06T17:33:31.700Z,2025-04-06T19:33:27Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5631610455,212,14.5,5631610453,141,27.4,5631610457,213,5.63,5631610451,140,80.7,5631610449,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797472681,352,8,1,18,17,4q0b35m26thti4c2on9a3npk0,1,18.0,72.0,2025-04-06T17:33:31.751Z,2025-04-06T18:18:47Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5631800215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439629,172,1,1,18,20,bsykw9d70ffqe9atosc92n1e9,1,82.6,25.3,2025-04-06T17:33:35.044Z,2025-04-06T17:33:37Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5631610617,212,5.0,5631610609,56,Center,5631610625,213,3.24,5631610613,140,77.9,5631610615,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439677,173,1,1,18,22,bsykw9d70ffqe9atosc92n1e9,1,76.8,19.5,2025-04-06T17:33:37.260Z,2025-04-06T17:33:39Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5631610865,213,3.25,5631610857,56,Right,5631610863,212,19.3,5631610861,141,16.4,5631610859,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439701,174,1,1,18,24,bsykw9d70ffqe9atosc92n1e9,1,58.9,19.5,2025-04-06T17:33:39.349Z,2025-04-06T17:33:41Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5631610975,212,16.6,5631610963,56,Center,5631610967,140,54.7,5631610971,141,43.0,5631610979,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439737,175,1,1,18,26,bsykw9d70ffqe9atosc92n1e9,1,58.0,45.7,2025-04-06T17:33:41.181Z,2025-04-06T17:33:44Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5631611237,213,0.84,5631611231,140,68.3,5631611235,212,16.3,5631611233,141,63.6,5631611229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439765,176,1,1,18,29,bsykw9d70ffqe9atosc92n1e9,1,62.5,61.7,2025-04-06T17:33:44.188Z,2025-04-06T17:33:46Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631611379,56,Center,5631611381,140,75.3,5631611387,213,5.93,5631611383,141,54.5,5631611385,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439773,177,1,1,18,31,bsykw9d70ffqe9atosc92n1e9,1,75.3,53.3,2025-04-06T17:33:46.204Z,2025-04-06T17:33:47Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5631611465,140,68.9,5631611463,56,Center,5631611471,213,3.66,5631611467,141,47.6,5631611469,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439793,178,1,1,18,32,bsykw9d70ffqe9atosc92n1e9,1,69.0,49.6,2025-04-06T17:33:47.124Z,2025-04-06T17:33:48Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5631611573,212,13.7,5631611575,213,0.98,5631611571,141,66.3,5631611567,56,Center,5631611569,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439821,179,1,1,18,33,bsykw9d70ffqe9atosc92n1e9,1,75.7,66.3,2025-04-06T17:33:48.596Z,2025-04-06T17:33:51Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5631611707,56,Left,5631611709,140,80.2,5631611715,213,1.23,5631611713,212,14.2,5631611711,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439843,180,1,1,18,36,bsykw9d70ffqe9atosc92n1e9,1,79.3,85.7,2025-04-06T17:33:50.948Z,2025-04-06T17:33:52Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5631611841,56,Center,5631611845,141,73.3,5631611843,140,71.3,5631611849,213,3.93,5631611847,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439861,181,1,1,18,37,bsykw9d70ffqe9atosc92n1e9,1,71.3,73.3,2025-04-06T17:33:52.724Z,2025-04-06T17:33:54Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631611951,141,56.9,5631611953,212,11.3,5631611949,140,73.1,5631611947,56,Center,5631611957,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439895,182,1,1,18,39,bsykw9d70ffqe9atosc92n1e9,1,73.9,56.4,2025-04-06T17:33:53.972Z,2025-04-06T17:33:56Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5631612097,56,Center,5631612101,141,62.6,5631612099,140,81.5,5631612103,212,9.0,5631612105,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439889,129,43,1,18,40,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-04-06T17:33:55.611Z,2025-04-06T18:19:21Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5631612071,56,Back,5631802313,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439901,183,61,1,18,41,bsykw9d70ffqe9atosc92n1e9,0,81.5,62.6,2025-04-06T17:33:56.532Z,2025-04-06T17:33:57Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5631612129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439907,184,43,1,18,41,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-06T17:33:56.536Z,2025-04-06T17:33:59Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5631612165,286,0,5631612163,56,Center,5631612295,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439927,130,1,1,18,42,4q0b35m26thti4c2on9a3npk0,1,21.9,43.7,2025-04-06T17:33:57.300Z,2025-04-06T17:33:59Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5631612277,140,33.5,5631612275,56,Back,5631612283,213,0.29,5631612281,212,12.7,5631612279,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439941,132,3,1,18,43,4q0b35m26thti4c2on9a3npk0,0,31.0,46.0,2025-04-06T17:33:58.750Z,2025-04-06T19:27:30Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5631804101,233,488,5631612337,56,Back,5631804099,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797473377,488,7,1,18,44,bsykw9d70ffqe9atosc92n1e9,1,69.0,54.0,2025-04-06T17:33:58.751Z,2025-04-06T18:19:47Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5631804013,56,Center,5631804015,286,,5631804043,233,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439975,186,1,1,18,46,bsykw9d70ffqe9atosc92n1e9,1,67.4,60.5,2025-04-06T17:34:01.068Z,2025-04-06T17:34:02Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5631612503,213,3.31,5631612501,212,25.3,5631612497,140,43.7,5631612499,141,54.2,5631612495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797440053,187,1,1,18,47,bsykw9d70ffqe9atosc92n1e9,1,43.7,54.2,2025-04-06T17:34:01.996Z,2025-04-06T17:34:08Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5631612869,212,18.1,5631612871,213,0.51,5631612867,141,67.3,5631612863,56,Center,5631612865,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797440061,188,1,1,18,53,bsykw9d70ffqe9atosc92n1e9,0,58.9,76.4,2025-04-06T17:34:08.076Z,2025-04-06T17:34:08Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631612889,213,5.31,5631612885,141,69.6,5631612883,140,61.9,5631612887,212,5.6,5631612881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
