id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2793779903,247,1,1,27,39,doohk95o6e8pkqah8vkop51dg,1,48.7,51.1,2025-03-30T15:27:57.130Z,2025-03-30T15:27:58Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5611471483,56,Back,5611471487,141,60.8,5611471489,212,10.0,5611471491,213,2.42,5611471485,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779989,248,1,1,27,40,doohk95o6e8pkqah8vkop51dg,1,41.5,60.8,2025-03-30T15:27:58.362Z,2025-03-30T15:28:03Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5611471921,141,89.9,5611471925,213,0.75,5611471919,140,61.8,5611471917,56,Left,5611471923,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780067,249,1,1,27,45,doohk95o6e8pkqah8vkop51dg,1,76.0,80.9,2025-03-30T15:28:03.586Z,2025-03-30T15:28:08Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5611472393,141,93.5,5611472397,213,0.83,5611472395,212,11.6,5611472389,56,Left,5611472391,140,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780121,250,1,1,27,50,doohk95o6e8pkqah8vkop51dg,1,82.4,85.0,2025-03-30T15:28:08.130Z,2025-03-30T15:33:29Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,1.0,5611472665,56,Center,5611472671,212,30.0,5611472667,140,72.8,5611472673,213,4.37,5611500295,210,13,5611472669,141,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780125,251,13,1,27,53,doohk95o6e8pkqah8vkop51dg,1,73.7,45.0,2025-03-30T15:28:11.594Z,2025-03-31T15:21:06Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611500355,103,36.1,5611472691,22,,5611489017,20,,5611500339,83,,5611472693,18,,5611500343,29,,5611500357,215,,5611500349,55,250,5611472695,56,Center,5611500353,102,59.2,5611500365,230,97.7,5611500371,231,48.6,,,,,,,,,,,,,,,,,,,,,
2793780425,252,5,1,27,54,doohk95o6e8pkqah8vkop51dg,0,101.6,58.2,2025-03-30T15:28:12.555Z,2025-03-30T15:33:35Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611501141,233,286,5611474221,346,,5611474219,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780535,286,5,1,27,54,45v50owpvshpijizwwlcw4lni,1,-1.6,41.8,2025-03-30T15:28:12.555Z,2025-03-30T17:20:26Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611474781,56,Back,5611501109,233,252,5611474783,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780583,287,1,1,28,20,45v50owpvshpijizwwlcw4lni,1,4.7,61.5,2025-03-30T15:28:38.066Z,2025-03-30T15:37:15Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611475109,213,4.69,5611475751,189,,5611475101,141,45.5,5611475095,140,4.5,5611475093,56,Back,5611475117,237,,5611475105,212,10.9,5611475091,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780681,288,1,1,28,21,45v50owpvshpijizwwlcw4lni,1,3.6,44.8,2025-03-30T15:28:39.202Z,2025-03-30T15:28:43Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5611475503,212,14.9,5611475499,140,7.9,5611475497,56,Back,5611475505,213,5.02,5611475501,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780701,289,1,1,28,25,45v50owpvshpijizwwlcw4lni,0,13.5,15.0,2025-03-30T15:28:43.562Z,2025-03-30T15:28:44Z,4348ovvnom9gdbun5vjntlg5,M. Bjørnbak,,,5611475607,141,30.6,5611475605,140,56.2,5611475595,157,,5611475611,213,0.23,5611475599,56,Center,5611475609,212,46.1,5611475613,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780753,253,1,1,28,27,doohk95o6e8pkqah8vkop51dg,1,36.4,69.1,2025-03-30T15:28:45.114Z,2025-03-30T15:28:47Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5611475827,213,5.79,5611475825,212,21.7,5611475821,140,54.6,5611475823,141,53.9,5611475819,56,Center,5611475817,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780769,254,1,1,28,29,doohk95o6e8pkqah8vkop51dg,1,54.6,53.9,2025-03-30T15:28:47.218Z,2025-03-30T15:28:48Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5611475893,56,Back,5611475901,213,4.33,5611475891,3,,5611475895,140,47.7,5611475899,212,19.3,5611475897,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780845,256,1,1,28,34,doohk95o6e8pkqah8vkop51dg,1,59.5,19.8,2025-03-30T15:28:52.130Z,2025-03-30T15:28:54Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611476267,213,1.73,5611476265,212,7.2,5611476261,140,58.4,5611476259,56,Center,5611476263,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780887,257,1,1,28,36,doohk95o6e8pkqah8vkop51dg,1,57.0,31.8,2025-03-30T15:28:53.857Z,2025-03-30T15:28:56Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5611476585,213,5.96,5611476581,141,27.3,5611476579,140,65.7,5611476559,56,Center,5611476583,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780901,258,1,1,28,38,doohk95o6e8pkqah8vkop51dg,1,64.4,27.6,2025-03-30T15:28:56.643Z,2025-03-30T15:28:58Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5611476657,56,Right,5611476663,141,12.6,5611476659,140,62.9,5611476667,212,10.3,5611476671,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780911,259,1,1,28,40,doohk95o6e8pkqah8vkop51dg,1,62.3,12.6,2025-03-30T15:28:57.946Z,2025-03-30T15:28:58Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611476739,213,1.30,5611476737,212,8.2,5611476735,141,24.2,5611476731,56,Center,5611476733,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780921,260,1,1,28,40,doohk95o6e8pkqah8vkop51dg,1,64.4,24.2,2025-03-30T15:28:58.706Z,2025-03-30T15:29:00Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5611476817,212,8.6,5611476815,141,13.8,5611476819,213,4.11,5611476811,56,Right,5611476813,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780943,261,1,1,28,42,doohk95o6e8pkqah8vkop51dg,1,59.8,13.8,2025-03-30T15:28:59.938Z,2025-03-30T15:29:01Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611476959,141,28.6,5611476963,212,11.9,5611476955,140,53.8,5611476953,56,Center,5611476965,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781007,262,1,1,28,43,doohk95o6e8pkqah8vkop51dg,1,53.5,29.8,2025-03-30T15:29:01.553Z,2025-03-30T15:29:07Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5611477371,140,45.1,5611477377,212,10.1,5611477369,56,Back,5611477379,213,3.64,5611477373,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781037,263,1,1,28,49,doohk95o6e8pkqah8vkop51dg,1,47.0,25.1,2025-03-30T15:29:07.218Z,2025-03-30T15:29:10Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5611477533,140,55.7,5611477537,212,17.3,5611477539,213,5.27,5611477535,141,3.5,5611477531,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781183,264,1,1,28,52,doohk95o6e8pkqah8vkop51dg,1,55.7,3.5,2025-03-30T15:29:10.194Z,2025-03-30T15:29:21Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611478393,56,Back,5611478401,213,2.46,5611478395,140,43.6,5611478399,212,16.3,5611478397,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781199,265,1,1,29,3,doohk95o6e8pkqah8vkop51dg,1,55.8,20.7,2025-03-30T15:29:21.090Z,2025-03-30T15:29:23Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5611478565,213,5.53,5611478561,141,5.4,5611478559,140,66.3,5611478563,212,15.2,5611478557,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781231,266,1,1,29,5,doohk95o6e8pkqah8vkop51dg,1,68.7,4.4,2025-03-30T15:29:23.099Z,2025-03-30T15:29:26Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611478763,56,Right,5611478769,212,8.8,5611478765,140,74.9,5611478771,213,0.73,5611478767,141,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781241,267,3,1,29,8,doohk95o6e8pkqah8vkop51dg,0,79.8,8.8,2025-03-30T15:29:25.962Z,2025-03-30T15:29:31Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5611478813,56,Right,5611478815,286,,5611478951,233,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781255,290,7,1,29,8,45v50owpvshpijizwwlcw4lni,1,20.2,91.2,2025-03-30T15:29:25.963Z,2025-03-30T15:29:30Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611478867,56,Back,5611478871,285,,5611478863,167,,5611478915,233,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781333,268,5,1,29,9,doohk95o6e8pkqah8vkop51dg,1,76.2,-1.8,2025-03-30T15:29:27.033Z,2025-03-30T17:20:26Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5611479307,233,291,5611479277,347,,5611479273,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781307,291,5,1,29,9,45v50owpvshpijizwwlcw4lni,0,23.8,101.8,2025-03-30T15:29:27.033Z,2025-03-30T17:20:27Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611479135,56,Back,5611479139,347,,5611479333,233,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781377,269,1,1,29,15,doohk95o6e8pkqah8vkop51dg,0,80.9,0.0,2025-03-30T15:29:33.058Z,2025-03-30T15:29:36Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611479559,213,1.10,5611479557,212,16.9,5611479549,107,,5611479551,56,Right,5611479555,141,21.0,5611479553,140,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781409,292,44,1,29,18,45v50owpvshpijizwwlcw4lni,1,12.1,73.6,2025-03-30T15:29:35.873Z,2025-03-30T17:19:53Z,4348ovvnom9gdbun5vjntlg5,M. Bjørnbak,,,5611479815,233,270,5611479719,285,,5611479717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781395,270,44,1,29,18,doohk95o6e8pkqah8vkop51dg,0,87.9,26.4,2025-03-30T15:29:35.874Z,2025-03-30T17:19:53Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5611479653,286,,5611479847,233,292,5611479651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781415,293,12,1,29,18,45v50owpvshpijizwwlcw4lni,1,12.5,64.9,2025-03-30T15:29:36.417Z,2025-03-30T17:16:58Z,4348ovvnom9gdbun5vjntlg5,M. Bjørnbak,,,5611479765,56,Back,5611479771,212,1.8,5611479767,140,12.6,5611479769,141,67.5,5611558061,15,,5611479773,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781407,271,61,1,29,18,doohk95o6e8pkqah8vkop51dg,1,88.2,21.2,2025-03-30T15:29:36.657Z,2025-03-30T15:29:37Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5611479709,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781447,294,1,1,29,20,45v50owpvshpijizwwlcw4lni,0,14.4,68.2,2025-03-30T15:29:38.626Z,2025-03-30T15:44:04Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5611479931,141,79.4,5611479935,213,0.71,5611479927,56,Back,5611479933,212,11.7,5611479929,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781441,272,8,1,29,21,doohk95o6e8pkqah8vkop51dg,1,78.6,10.9,2025-03-30T15:29:39.226Z,2025-03-30T15:29:39Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,1.0,5611479903,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781461,273,13,1,29,22,doohk95o6e8pkqah8vkop51dg,1,87.4,40.0,2025-03-30T15:29:40.194Z,2025-03-30T15:29:48Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5611480725,215,,5611480731,231,49.8,5611480433,72,,5611480729,230,98.0,5611480709,29,,5611480719,102,52.8,5611480009,22,,5611480011,17,,5611480713,55,272,5611480013,56,Center,5611480723,103,88.9,5611480703,74,,,,,,,,,,,,,,,,,,,,,,
2793781513,274,5,1,29,23,doohk95o6e8pkqah8vkop51dg,0,101.7,49.2,2025-03-30T15:29:41.201Z,2025-03-30T17:20:27Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5611480343,56,Center,5611480455,233,295,5611480345,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781487,295,5,1,29,23,45v50owpvshpijizwwlcw4lni,1,-1.7,50.8,2025-03-30T15:29:41.201Z,2025-03-30T17:20:27Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5611480401,233,274,5611480123,56,Back,5611480125,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781817,296,1,1,29,45,45v50owpvshpijizwwlcw4lni,1,3.7,42.8,2025-03-30T15:30:03.330Z,2025-03-30T15:30:08Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5611482025,237,,5611482007,56,Back,5611482015,141,14.1,5611482021,213,5.07,5611482333,189,,5611482019,212,20.9,5611482011,140,10.7,5611482003,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781827,297,1,1,29,46,45v50owpvshpijizwwlcw4lni,1,10.7,14.1,2025-03-30T15:30:03.913Z,2025-03-30T15:30:04Z,4348ovvnom9gdbun5vjntlg5,M. Bjørnbak,,,5611482083,212,17.2,5611482085,213,2.11,5611482077,56,Back,5611482081,141,35.8,5611482079,140,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781855,298,4,1,29,48,45v50owpvshpijizwwlcw4lni,1,4.4,35.8,2025-03-30T15:30:06.241Z,2025-03-30T15:30:25Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5611482251,265,,5611482421,233,275,5611482249,152,,5611482247,56,Back,5611482255,285,,5611482245,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781871,275,4,1,29,48,doohk95o6e8pkqah8vkop51dg,0,95.6,64.2,2025-03-30T15:30:06.242Z,2025-03-30T15:30:09Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5611482365,13,,5611482373,152,,5611482381,286,,5611482377,265,,5611482369,56,Center,5611482485,233,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782981,299,1,1,31,2,45v50owpvshpijizwwlcw4lni,1,4.8,34.6,2025-03-30T15:31:20.281Z,2025-03-30T15:31:22Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5611488643,140,9.1,5611488637,5,,5611488649,213,1.36,5611488641,56,Back,5611488639,152,,5611488647,212,22.1,5611488645,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783087,300,1,1,31,4,45v50owpvshpijizwwlcw4lni,1,9.1,66.4,2025-03-30T15:31:22.473Z,2025-03-30T15:31:28Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611489271,212,12.5,5611489267,140,6.7,5611489273,213,4.51,5611489269,141,48.4,5611489263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783133,301,1,1,31,11,45v50owpvshpijizwwlcw4lni,1,8.7,43.3,2025-03-30T15:31:28.762Z,2025-03-30T15:31:31Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5611489533,141,27.6,5611489529,56,Back,5611489537,213,5.80,5611489531,140,28.0,5611489535,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783187,302,1,1,31,13,45v50owpvshpijizwwlcw4lni,1,28.0,27.6,2025-03-30T15:31:30.865Z,2025-03-30T15:31:35Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5611489903,213,4.90,5611489899,141,4.4,5611489901,212,16.0,5611489897,140,30.8,5611489895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783225,303,1,1,31,17,45v50owpvshpijizwwlcw4lni,0,56.1,6.5,2025-03-30T15:31:34.817Z,2025-03-30T15:31:36Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5611490093,213,0.15,5611490085,56,Right,5611490087,140,73.1,5611490091,212,18.1,5611490089,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783211,277,8,1,31,18,doohk95o6e8pkqah8vkop51dg,1,26.7,88.5,2025-03-30T15:31:35.883Z,2025-03-30T15:31:36Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5611490005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783283,304,1,1,31,21,45v50owpvshpijizwwlcw4lni,0,72.4,10.1,2025-03-30T15:31:39.041Z,2025-03-30T15:31:39Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5611490365,141,0.0,5611490361,56,Right,5611490367,212,7.7,5611490369,213,4.52,5611490363,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783567,278,5,1,31,21,doohk95o6e8pkqah8vkop51dg,1,27.2,101.0,2025-03-30T15:31:39.699Z,2025-03-30T17:20:28Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5611491875,233,305,5611491849,347,,5611491847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783297,305,5,1,31,21,45v50owpvshpijizwwlcw4lni,0,72.8,-1.0,2025-03-30T15:31:39.699Z,2025-03-30T17:20:28Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5611490433,347,,5611490427,56,Right,5611491905,233,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783591,279,1,1,31,39,doohk95o6e8pkqah8vkop51dg,1,24.1,100.0,2025-03-30T15:31:56.986Z,2025-03-30T15:31:58Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5611491989,212,9.6,5611491975,107,,5611491977,56,Back,5611491985,141,87.1,5611491981,140,25.1,5611491993,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783613,280,1,1,31,40,doohk95o6e8pkqah8vkop51dg,1,25.1,87.1,2025-03-30T15:31:57.770Z,2025-03-30T15:31:59Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5611492057,140,19.7,5611492061,141,67.4,5611492071,213,4.31,5611492053,56,Back,5611492067,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783641,281,1,1,31,41,doohk95o6e8pkqah8vkop51dg,1,19.7,67.4,2025-03-30T15:31:59.122Z,2025-03-30T15:32:00Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5611492209,213,2.19,5611492201,56,Back,5611492203,140,12.6,5611492207,212,12.9,5611492205,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783683,282,1,1,31,42,doohk95o6e8pkqah8vkop51dg,0,12.6,82.9,2025-03-30T15:32:00.675Z,2025-03-30T15:32:03Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5611492443,155,,5611492453,213,6.25,5611492451,212,36.8,5611492449,141,81.2,5611492455,1,,5611492447,140,47.6,5611492445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783731,306,1,1,31,46,45v50owpvshpijizwwlcw4lni,1,54.5,27.4,2025-03-30T15:32:04.329Z,2025-03-30T15:32:06Z,4348ovvnom9gdbun5vjntlg5,M. Bjørnbak,,,5611492713,212,15.5,5611492709,140,69.0,5611492711,141,31.5,5611492705,3,,5611492707,56,Center,5611492715,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783763,307,1,1,31,48,45v50owpvshpijizwwlcw4lni,1,69.1,31.6,2025-03-30T15:32:06.314Z,2025-03-30T15:55:47Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5611492845,3,,5611492855,213,4.96,5611492847,56,Center,5611492851,141,25.6,5611492849,140,70.1,5611492853,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783769,308,61,1,31,49,45v50owpvshpijizwwlcw4lni,0,70.1,25.6,2025-03-30T15:32:06.961Z,2025-03-30T17:16:35Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5611492869,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783797,283,1,1,31,50,doohk95o6e8pkqah8vkop51dg,1,24.2,83.7,2025-03-30T15:32:07.946Z,2025-03-30T15:32:10Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5611492993,140,31.7,5611492999,213,0.01,5611492997,212,7.9,5611492991,56,Back,5611492995,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783837,284,1,1,31,52,doohk95o6e8pkqah8vkop51dg,1,29.1,83.4,2025-03-30T15:32:09.882Z,2025-03-30T15:32:12Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5611493239,140,18.2,5611493237,56,Back,5611493243,212,14.2,5611493241,141,71.1,5611493249,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783921,285,1,1,31,54,doohk95o6e8pkqah8vkop51dg,1,17.4,70.9,2025-03-30T15:32:11.842Z,2025-03-30T15:32:17Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5611493707,140,30.7,5611493705,56,Back,5611493709,141,79.9,5611493713,213,0.41,5611493711,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783947,286,1,1,31,59,doohk95o6e8pkqah8vkop51dg,1,25.0,67.7,2025-03-30T15:32:17.003Z,2025-03-30T15:32:18Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5611493833,212,17.6,5611493827,56,Back,5611493829,140,35.1,5611493831,141,88.4,5611493835,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783991,287,1,1,32,0,doohk95o6e8pkqah8vkop51dg,1,35.1,88.4,2025-03-30T15:32:18.545Z,2025-03-30T15:32:20Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5611494023,141,95.2,5611494017,56,Back,5611494027,213,2.48,5611494025,212,7.5,5611494021,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793784007,288,1,1,32,2,doohk95o6e8pkqah8vkop51dg,1,29.5,95.2,2025-03-30T15:32:20.674Z,2025-03-30T15:32:21Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5611494153,140,32.5,5611494159,213,5.12,5611494157,212,7.9,5611494151,56,Back,5611494155,141,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793784041,289,1,1,32,3,doohk95o6e8pkqah8vkop51dg,1,32.5,84.6,2025-03-30T15:32:21.425Z,2025-03-30T15:32:23Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5611494367,212,3.9,5611494365,141,82.1,5611494369,213,3.60,5611494361,56,Back,5611494363,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793784061,290,1,1,32,6,doohk95o6e8pkqah8vkop51dg,1,29.2,82.1,2025-03-30T15:32:23.746Z,2025-03-30T15:32:24Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5611494449,140,29.2,5611494455,213,1.57,5611494451,141,89.7,5611494447,56,Back,5611494453,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793784115,291,1,1,32,6,doohk95o6e8pkqah8vkop51dg,1,29.2,89.7,2025-03-30T15:32:24.354Z,2025-03-30T15:32:28Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5611494805,141,80.0,5611494807,212,16.5,5611494801,56,Back,5611494809,213,3.55,5611494803,140,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
