id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2793903071,306,1,1,26,58,ctvzi2jbl1q6xzq0s3sexj73g,1,31.0,35.4,2025-03-30T17:42:48.977Z,2025-03-30T17:42:54Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612156055,212,20.7,5612156049,56,Back,5612156057,213,1.47,5612156051,140,33.0,5612156053,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903125,307,1,1,27,4,ctvzi2jbl1q6xzq0s3sexj73g,1,39.2,64.6,2025-03-30T17:42:54.744Z,2025-03-30T17:42:59Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612156431,213,6.06,5612156429,212,7.7,5612156425,141,62.1,5612156421,56,Back,5612156423,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903141,308,1,1,27,8,ctvzi2jbl1q6xzq0s3sexj73g,1,62.7,75.4,2025-03-30T17:42:59.017Z,2025-03-30T17:43:00Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,5612156539,212,12.6,5612156535,141,90.2,5612156531,56,Left,5612156533,140,69.9,5612156541,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903179,309,1,1,27,10,ctvzi2jbl1q6xzq0s3sexj73g,1,68.9,90.3,2025-03-30T17:43:00.824Z,2025-03-30T17:43:03Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,5612156709,56,Left,5612156713,141,89.6,5612156715,212,12.9,5612156711,140,56.6,5612156717,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903205,310,1,1,27,13,ctvzi2jbl1q6xzq0s3sexj73g,1,54.1,85.9,2025-03-30T17:43:03.800Z,2025-03-30T17:43:06Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,5612156903,213,3.73,5612156901,212,18.0,5612156897,140,39.8,5612156895,56,Back,5612156899,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903255,311,2,1,27,16,ctvzi2jbl1q6xzq0s3sexj73g,1,39.8,71.2,2025-03-30T17:43:06.561Z,2025-03-30T17:43:48Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612157727,1,,5612157241,141,73.2,5612157239,140,76.0,5612157729,56,Center,5612157725,7,2r893xoeuqhgoe2w2auhqb696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903679,206,1,1,27,53,eujf9nqky8c5jnahb2f76m86o,1,20.5,22.1,2025-03-30T17:43:43.865Z,2025-03-30T17:43:54Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,5612159709,5,,5612159713,241,,5612159723,213,0.03,5612159717,140,71.9,5612159711,157,,5612159725,1,,5612159721,212,54.0,5612159719,141,24.4,5612159715,56,,,,,,,,,,,,,Center,,,,,,,,,,,,,,
2793903629,312,43,1,27,57,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-03-30T17:43:48.312Z,2025-03-30T17:43:54Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612159653,144,44,5612159391,285,0,5612159389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903649,313,4,1,28,0,ctvzi2jbl1q6xzq0s3sexj73g,1,27.4,73.0,2025-03-30T17:43:50.761Z,2025-03-30T19:25:41Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612159529,285,,5612569573,294,,5612160321,233,208,5612159517,13,,5612159519,56,Back,5612159521,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903701,208,4,1,28,0,eujf9nqky8c5jnahb2f76m86o,0,72.6,27.0,2025-03-30T17:43:50.762Z,2025-03-30T20:11:24Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5612160033,13,,5612160339,233,313,5612160037,56,Center,5612160041,286,,5612160039,152,,5612160035,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903683,207,43,1,28,3,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-03-30T17:43:54.337Z,2025-03-30T17:44:01Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5612159759,286,0,5612160163,144,44,5612159757,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903941,314,1,1,28,30,ctvzi2jbl1q6xzq0s3sexj73g,1,25.4,85.7,2025-03-30T17:44:20.816Z,2025-03-30T17:44:26Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,5612161431,152,,5612161437,141,60.5,5612161429,5,,5612161441,213,4.36,5612161439,212,18.3,5612161435,140,19.4,5612161433,56,Back,5612161695,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903947,315,1,1,28,31,ctvzi2jbl1q6xzq0s3sexj73g,1,19.4,60.5,2025-03-30T17:44:21.703Z,2025-03-30T17:44:22Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612161473,56,Back,5612161481,213,4.65,5612161477,141,31.2,5612161479,212,20.0,5612161475,140,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903957,316,1,1,28,32,ctvzi2jbl1q6xzq0s3sexj73g,1,18.2,31.2,2025-03-30T17:44:22.655Z,2025-03-30T18:05:45Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612161543,140,22.8,5612161549,213,5.03,5612161545,141,9.5,5612161541,56,Back,5612161547,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903967,317,1,1,28,32,ctvzi2jbl1q6xzq0s3sexj73g,0,22.8,9.5,2025-03-30T17:44:23.392Z,2025-03-30T17:44:25Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,5612161607,140,34.2,5612161609,141,0.0,5612161605,56,Back,5612161613,213,5.77,5612161611,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903991,209,5,1,28,34,eujf9nqky8c5jnahb2f76m86o,1,67.6,100.4,2025-03-30T17:44:25.072Z,2025-03-30T20:01:27Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5612161729,56,Left,5612161731,347,,5612161751,233,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903973,318,5,1,28,34,ctvzi2jbl1q6xzq0s3sexj73g,0,32.4,-0.4,2025-03-30T17:44:25.072Z,2025-03-30T20:01:27Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,5612161629,347,,5612161767,233,209,5612161627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904011,210,1,1,28,37,eujf9nqky8c5jnahb2f76m86o,1,70.6,100.0,2025-03-30T17:44:27.551Z,2025-03-30T17:44:30Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,5612161907,140,40.5,5612161909,141,86.3,5612161905,56,Back,5612161913,213,3.44,5612161915,1,,5612161903,107,,5612161911,212,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904061,211,1,1,28,40,eujf9nqky8c5jnahb2f76m86o,1,40.4,86.2,2025-03-30T17:44:30.728Z,2025-03-30T17:44:36Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,5612162197,213,4.36,5612162193,212,20.9,5612162189,141,57.3,5612162185,56,Back,5612162187,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904101,212,1,1,28,45,eujf9nqky8c5jnahb2f76m86o,1,32.9,56.0,2025-03-30T17:44:36.480Z,2025-03-30T17:44:41Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,5612162473,155,,5612162485,1,,5612162481,212,48.2,5612162477,140,72.7,5612162483,213,0.52,5612162475,56,Left,5612162479,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904153,213,1,1,28,51,eujf9nqky8c5jnahb2f76m86o,1,74.1,69.6,2025-03-30T17:44:41.561Z,2025-03-30T17:44:45Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,5612162751,141,30.9,5612162747,56,Center,5612162749,140,73.0,5612162755,213,4.67,5612162753,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904161,214,1,1,28,54,eujf9nqky8c5jnahb2f76m86o,1,73.7,30.9,2025-03-30T17:44:45.184Z,2025-03-30T17:44:46Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5612162793,213,5.12,5612162785,56,Right,5612162789,141,10.9,5612162791,212,14.8,5612162787,140,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904183,215,1,1,28,55,eujf9nqky8c5jnahb2f76m86o,1,79.3,10.9,2025-03-30T17:44:46.424Z,2025-03-30T17:44:48Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5612162887,212,13.1,5612162881,140,87.4,5612162883,141,25.5,5612162879,56,Center,5612162891,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904195,216,1,1,28,57,eujf9nqky8c5jnahb2f76m86o,0,89.5,25.8,2025-03-30T17:44:48.040Z,2025-03-30T18:06:23Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,5612162945,56,Right,5612162949,141,16.5,5612162955,213,4.83,5612162951,212,6.4,5612162947,140,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904209,319,8,1,28,59,ctvzi2jbl1q6xzq0s3sexj73g,1,13.1,50.6,2025-03-30T17:44:49.599Z,2025-03-30T17:44:49Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,5612163015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904229,320,43,1,29,1,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-03-30T17:44:51.951Z,2025-03-30T18:06:21Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,5612163143,56,Back,5612163145,285,0,5612241209,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904243,217,1,1,29,3,eujf9nqky8c5jnahb2f76m86o,1,92.0,27.0,2025-03-30T17:44:53.721Z,2025-03-30T18:05:08Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,5612237001,140,85.8,5612236997,56,Center,5612237005,141,24.4,5612237009,212,6.7,5612237013,213,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904309,220,1,1,29,5,eujf9nqky8c5jnahb2f76m86o,1,88.1,26.4,2025-03-30T17:44:56.167Z,2025-03-30T17:45:54Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,1.0,5612166957,210,15,5612163543,56,Center,5612163547,141,28.0,5612163551,213,3.02,5612163545,140,79.8,5612163549,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904317,221,15,1,29,6,eujf9nqky8c5jnahb2f76m86o,1,79.8,28.0,2025-03-30T17:44:57.320Z,2025-03-30T19:48:29Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5612167001,215,,5612166997,102,48.7,5612167009,231,48.7,5612166993,55,220,5612163593,22,,5612167007,230,97.3,5612166991,29,,5612166999,103,19,5612670705,78,5612167005,147,29.6,5612670703,72,,5612163597,56,Center,5612167049,233,321,,5612167003,146,5612166469,82,,81.4,5612163595,18,,,,,,
2793904327,321,10,1,29,6,ctvzi2jbl1q6xzq0s3sexj73g,1,17.9,69.1,2025-03-30T17:44:57.420Z,2025-03-30T18:06:33Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,5612167069,233,221,5612163643,56,Back,5612163641,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904341,222,1,1,29,8,eujf9nqky8c5jnahb2f76m86o,1,65.1,28.2,2025-03-30T17:44:58.848Z,2025-03-30T18:06:20Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,5612163721,212,23.4,5612163723,213,5.51,5612163715,56,Right,5612163719,141,4.1,5612163717,140,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904355,223,1,1,29,9,eujf9nqky8c5jnahb2f76m86o,0,81.0,4.1,2025-03-30T17:44:59.911Z,2025-03-30T18:06:56Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5612243533,286,,5612243523,236,,5612163801,212,7.2,5612163795,56,Right,5612243525,233,323,5612163799,141,12.8,5612163803,213,0.97,5612163797,140,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904381,323,74,1,29,9,ctvzi2jbl1q6xzq0s3sexj73g,1,15.0,92.2,2025-03-30T17:44:59.912Z,2025-03-30T18:17:24Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,5612243501,56,Back,5612243553,233,223,5612243505,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904371,322,61,1,29,10,ctvzi2jbl1q6xzq0s3sexj73g,1,23.2,86.1,2025-03-30T17:45:00.961Z,2025-03-30T18:06:45Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,5612242659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793917709,379,1,1,29,11,eujf9nqky8c5jnahb2f76m86o,0,73.9,10.7,2025-03-30T17:45:01.500Z,2025-03-30T18:06:08Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,5612240287,141,10.3,5612240283,56,Right,5612240291,213,6.12,5612240289,212,1.7,5612240285,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904389,324,12,1,29,12,ctvzi2jbl1q6xzq0s3sexj73g,1,12.4,70.5,2025-03-30T17:45:03.347Z,2025-03-30T18:07:10Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,5612244427,213,0.34,5612244421,140,33.5,5612244423,141,82.0,5612244419,56,Back,5612244425,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904433,326,1,1,29,14,ctvzi2jbl1q6xzq0s3sexj73g,0,28.7,85.4,2025-03-30T17:45:05.454Z,2025-03-30T18:07:16Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,5612164165,212,18.4,5612164159,56,Back,5612164163,141,88.1,5612164161,140,46.1,5612164167,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904517,225,1,1,29,18,eujf9nqky8c5jnahb2f76m86o,1,60.4,14.3,2025-03-30T17:45:08.735Z,2025-03-30T17:45:14Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,5612164683,140,63.1,5612164687,212,6.3,5612164681,56,Center,5612164685,141,22.5,5612164689,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904533,226,1,1,29,23,eujf9nqky8c5jnahb2f76m86o,1,57.9,31.2,2025-03-30T17:45:14.255Z,2025-03-30T17:45:17Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,5612164805,212,17.0,5612164809,213,2.38,5612164795,56,Back,5612164797,140,46.1,5612164801,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904565,227,1,1,29,27,eujf9nqky8c5jnahb2f76m86o,1,46.3,46.1,2025-03-30T17:45:17.552Z,2025-03-30T17:45:22Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,5612164995,1,,5612164987,140,68.5,5612164985,56,Right,5612164989,141,1.7,5612164991,212,38.1,5612164983,155,,5612164993,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904577,228,1,1,29,31,eujf9nqky8c5jnahb2f76m86o,1,71.3,2.8,2025-03-30T17:45:22.143Z,2025-03-30T17:45:23Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5612165051,212,5.5,5612165053,213,2.23,5612165047,140,68.1,5612165045,56,Right,5612165049,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904627,229,1,1,29,33,eujf9nqky8c5jnahb2f76m86o,1,69.1,9.2,2025-03-30T17:45:23.759Z,2025-03-30T17:45:29Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,5612165327,141,22.8,5612165323,56,Center,5612165331,213,2.41,5612165325,140,59.3,5612165329,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904637,230,1,1,29,38,eujf9nqky8c5jnahb2f76m86o,1,60.5,26.8,2025-03-30T17:45:28.855Z,2025-03-30T17:45:30Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,5612165407,213,5.94,5612165401,140,69.4,5612165405,212,9.9,5612165403,141,21.9,5612165399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904665,231,1,1,29,39,eujf9nqky8c5jnahb2f76m86o,1,69.2,21.8,2025-03-30T17:45:30.136Z,2025-03-30T17:45:32Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,5612165555,213,4.61,5612165549,140,68.2,5612165547,56,Right,5612165551,141,7.1,5612165553,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904729,232,1,1,29,41,eujf9nqky8c5jnahb2f76m86o,1,68.1,7.4,2025-03-30T17:45:32.319Z,2025-03-30T17:45:37Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5612165889,56,Right,5612165901,213,0.29,5612165891,140,85.2,5612165897,212,18.7,5612165893,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904761,233,1,1,29,47,eujf9nqky8c5jnahb2f76m86o,1,82.5,17.7,2025-03-30T17:45:37.551Z,2025-03-30T17:45:40Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,5612166093,140,75.0,5612166091,56,Right,5612166097,212,9.2,5612166099,213,3.69,5612166095,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904773,234,1,1,29,49,eujf9nqky8c5jnahb2f76m86o,0,78.2,10.4,2025-03-30T17:45:40.223Z,2025-03-30T17:45:41Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5612166163,155,,5612166171,212,21.5,5612166167,140,86.1,5612166161,2,,5612166169,141,39.5,5612166173,213,1.17,5612166165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904797,327,12,1,29,51,ctvzi2jbl1q6xzq0s3sexj73g,1,6.4,52.7,2025-03-30T17:45:42.134Z,2025-03-30T17:45:43Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,5612166293,56,Back,5612166301,213,5.49,5612166297,141,24.9,5612166295,140,24.0,5612166299,212,26.4,5612166317,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904901,329,1,1,29,59,ctvzi2jbl1q6xzq0s3sexj73g,1,40.2,19.2,2025-03-30T17:45:49.871Z,2025-03-30T17:45:54Z,cegoeac3l2owi83zdvu30tj6y,O. Didrik Blomberg,,5612167033,141,24.1,5612167035,212,13.7,5612167029,56,Back,5612167037,213,2.90,5612167031,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904955,330,1,1,30,3,ctvzi2jbl1q6xzq0s3sexj73g,1,27.6,35.8,2025-03-30T17:45:54.206Z,2025-03-30T17:46:00Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612167331,213,1.41,5612167325,141,73.5,5612167323,140,31.5,5612167327,212,26.0,5612167321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904991,331,1,1,30,9,ctvzi2jbl1q6xzq0s3sexj73g,1,40.8,64.6,2025-03-30T17:45:59.951Z,2025-03-30T17:46:03Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612167627,213,4.83,5612167621,140,43.5,5612167619,56,Back,5612167625,212,23.4,5612167623,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793905037,332,1,1,30,12,ctvzi2jbl1q6xzq0s3sexj73g,1,46.8,29.1,2025-03-30T17:46:03.278Z,2025-03-30T17:46:06Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612167881,212,26.1,5612167883,213,5.64,5612167879,141,6.1,5612167875,56,Right,5612167877,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793905061,333,1,1,30,15,ctvzi2jbl1q6xzq0s3sexj73g,1,65.5,9.7,2025-03-30T17:46:06.326Z,2025-03-30T17:46:08Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,5612168033,140,74.6,5612168031,56,Right,5612168037,212,10.0,5612168035,141,5.2,5612168039,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793905077,334,1,1,30,18,ctvzi2jbl1q6xzq0s3sexj73g,1,72.2,10.4,2025-03-30T17:46:08.567Z,2025-03-30T17:46:10Z,cegoeac3l2owi83zdvu30tj6y,O. Didrik Blomberg,,5612168105,140,71.6,5612168109,212,7.8,5612168111,213,1.65,5612168107,141,21.8,5612168103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793905095,335,1,1,30,19,ctvzi2jbl1q6xzq0s3sexj73g,1,71.6,21.8,2025-03-30T17:46:09.958Z,2025-03-30T17:46:11Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,5612168267,140,54.7,5612168269,141,12.8,5612168273,213,3.47,5612168265,56,Right,5612168271,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793905107,336,1,1,30,20,ctvzi2jbl1q6xzq0s3sexj73g,1,54.7,12.8,2025-03-30T17:46:11.150Z,2025-03-30T17:46:13Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,5612168353,212,22.3,5612168349,140,42.3,5612168355,213,2.19,5612168351,141,39.4,5612168347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793905171,337,1,1,30,22,ctvzi2jbl1q6xzq0s3sexj73g,1,44.9,38.0,2025-03-30T17:46:13.390Z,2025-03-30T17:46:19Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612168649,140,45.8,5612168655,213,1.51,5612168651,141,60.3,5612168647,56,Back,5612168653,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793905197,338,1,1,30,28,ctvzi2jbl1q6xzq0s3sexj73g,1,48.5,55.8,2025-03-30T17:46:19.014Z,2025-03-30T17:46:21Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612168825,141,29.5,5612168829,213,5.18,5612168827,212,20.0,5612168821,56,Center,5612168823,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793905255,339,1,1,30,31,ctvzi2jbl1q6xzq0s3sexj73g,1,58.4,28.8,2025-03-30T17:46:21.670Z,2025-03-30T17:46:27Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612169123,140,70.5,5612169121,56,Right,5612169127,212,19.2,5612169125,141,7.7,5612169129,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793905277,340,1,1,30,36,ctvzi2jbl1q6xzq0s3sexj73g,1,82.4,5.3,2025-03-30T17:46:26.821Z,2025-03-30T17:46:29Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,5612169225,141,10.9,5612169229,213,1.41,5612169227,212,3.9,5612169221,56,Right,5612169223,140,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793905291,341,1,1,30,38,ctvzi2jbl1q6xzq0s3sexj73g,0,83.0,10.9,2025-03-30T17:46:28.837Z,2025-03-30T17:46:29Z,cegoeac3l2owi83zdvu30tj6y,O. Didrik Blomberg,,5612169337,213,5.41,5612169329,56,Right,5612169331,140,89.9,5612169333,141,0.0,5612169335,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793905305,235,56,1,30,39,eujf9nqky8c5jnahb2f76m86o,1,8.5,94.2,2025-03-30T17:46:29.614Z,2025-03-30T20:06:11Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,5612169411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793905425,236,5,1,30,39,eujf9nqky8c5jnahb2f76m86o,1,9.8,101.8,2025-03-30T17:46:29.705Z,2025-03-30T20:01:27Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,5612170157,347,,5612170273,233,342,5612170155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793905295,342,5,1,30,39,ctvzi2jbl1q6xzq0s3sexj73g,0,90.2,-1.8,2025-03-30T17:46:29.705Z,2025-03-30T17:46:47Z,cegoeac3l2owi83zdvu30tj6y,O. Didrik Blomberg,,5612169345,56,Right,5612170281,233,236,5612169347,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793905501,237,1,1,30,59,eujf9nqky8c5jnahb2f76m86o,1,9.1,100.0,2025-03-30T17:46:49.759Z,2025-03-30T17:46:52Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,5612170577,1,,5612170571,141,91.8,5612170575,213,6.03,5612170573,212,27.0,5612170565,107,,5612170569,140,34.0,5612170567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793905507,238,61,1,31,1,eujf9nqky8c5jnahb2f76m86o,0,34.0,91.8,2025-03-30T17:46:52.175Z,2025-03-30T18:16:52Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5612170603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
