id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2807292797,384,44,1,29,36,doohk95o6e8pkqah8vkop51dg,0,88.5,31.2,2025-04-27T15:46:04.585Z,2025-04-27T17:54:52Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5685869293,286,,5685869291,56,Center,5685869385,233,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270365,320,12,1,29,36,ew0hpuiweoltpsg5f51r2w64t,1,11.8,67.0,2025-04-27T15:46:05.078Z,2025-04-27T15:46:06Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5685745031,56,Back,5685745035,141,65.4,5685745033,140,27.5,5685745037,212,16.5,5685745039,213,6.22,5685745085,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270393,321,1,1,29,37,ew0hpuiweoltpsg5f51r2w64t,0,27.5,65.4,2025-04-27T15:46:06.478Z,2025-04-27T15:46:07Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5685745191,212,4.9,5685745185,56,Back,5685745189,141,72.6,5685745187,140,27.3,5685745193,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270495,323,1,1,29,42,ew0hpuiweoltpsg5f51r2w64t,1,30.3,66.3,2025-04-27T15:46:11.123Z,2025-04-27T15:46:12Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5685745783,56,Back,5685745791,213,4.84,5685745785,140,32.7,5685745789,212,19.4,5685745787,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270501,324,1,1,29,43,ew0hpuiweoltpsg5f51r2w64t,1,32.7,38.0,2025-04-27T15:46:12.366Z,2025-04-27T15:46:13Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5685745837,212,13.4,5685745841,213,3.52,5685745829,140,20.8,5685745827,56,Back,5685745833,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270573,325,1,1,29,44,ew0hpuiweoltpsg5f51r2w64t,1,20.8,30.7,2025-04-27T15:46:13.087Z,2025-04-27T15:46:18Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5685746237,56,Back,5685746243,141,50.3,5685746251,213,2.46,5685746245,212,21.2,5685746241,140,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270605,326,1,1,29,49,ew0hpuiweoltpsg5f51r2w64t,0,5.1,50.3,2025-04-27T15:46:18.055Z,2025-04-27T15:46:19Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5685746353,140,27.3,5685746361,212,35.9,5685746367,1,,5685746347,157,,5685746357,141,10.1,5685746349,56,Back,5685746363,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270673,226,1,1,29,53,doohk95o6e8pkqah8vkop51dg,1,74.8,93.3,2025-04-27T15:46:22.040Z,2025-04-27T15:46:24Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685746693,140,69.5,5685746699,213,4.02,5685746695,141,83.4,5685746691,56,Left,5685746697,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270695,227,1,1,29,55,doohk95o6e8pkqah8vkop51dg,1,69.5,83.4,2025-04-27T15:46:23.912Z,2025-04-27T15:46:25Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5685746839,212,13.6,5685746837,141,63.5,5685746835,140,70.2,5685746841,213,4.77,5685746833,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270741,228,1,1,29,56,doohk95o6e8pkqah8vkop51dg,1,70.9,64.2,2025-04-27T15:46:25.368Z,2025-04-27T15:46:27Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5685747093,212,9.7,5685747095,213,1.81,5685747091,141,78.0,5685747089,140,68.7,5685747087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270793,229,1,1,29,58,doohk95o6e8pkqah8vkop51dg,1,65.1,78.8,2025-04-27T15:46:26.880Z,2025-04-27T15:46:29Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5685747429,212,12.5,5685747425,141,66.0,5685747413,56,Center,5685747433,213,3.91,5685747419,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270885,230,1,1,30,0,doohk95o6e8pkqah8vkop51dg,1,59.5,64.4,2025-04-27T15:46:29.448Z,2025-04-27T15:46:34Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5685747907,141,37.9,5685747911,213,4.49,5685747909,212,18.5,5685747903,56,Center,5685747905,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270935,231,1,1,30,5,doohk95o6e8pkqah8vkop51dg,1,58.1,26.0,2025-04-27T15:46:34.472Z,2025-04-27T15:46:37Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5685748193,140,65.5,5685748201,212,16.5,5685748205,213,5.20,5685748191,56,Right,5685748197,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270971,232,1,1,30,8,doohk95o6e8pkqah8vkop51dg,1,66.7,4.0,2025-04-27T15:46:37.040Z,2025-04-27T15:46:39Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5685748431,212,4.6,5685748429,141,2.6,5685748427,140,71.0,5685748433,213,6.08,5685748425,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270993,233,1,1,30,10,doohk95o6e8pkqah8vkop51dg,1,71.0,2.6,2025-04-27T15:46:39.360Z,2025-04-27T15:46:40Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5685748593,212,6.0,5685748591,141,10.7,5685748599,213,1.97,5685748589,140,68.8,5685748587,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271019,234,1,1,30,12,doohk95o6e8pkqah8vkop51dg,1,68.8,10.7,2025-04-27T15:46:40.743Z,2025-04-27T15:46:42Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5685748723,140,77.3,5685748727,212,9.4,5685748729,213,5.95,5685748721,56,Right,5685748725,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271079,235,1,1,30,14,doohk95o6e8pkqah8vkop51dg,1,76.6,5.6,2025-04-27T15:46:43.016Z,2025-04-27T15:46:46Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5685749053,140,68.8,5685749057,212,8.5,5685749051,56,Right,5685749059,213,2.85,5685749055,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271105,236,1,1,30,17,doohk95o6e8pkqah8vkop51dg,1,63.0,20.5,2025-04-27T15:46:45.824Z,2025-04-27T15:46:47Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5685749201,141,35.6,5685749205,212,13.1,5685749197,56,Center,5685749199,140,70.7,5685749207,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271129,237,1,1,30,18,doohk95o6e8pkqah8vkop51dg,1,70.7,35.6,2025-04-27T15:46:47.240Z,2025-04-27T15:46:49Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5685749359,213,4.96,5685749393,156,,5685749357,212,6.7,5685749351,56,Center,5685749355,141,26.0,5685749353,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271153,238,1,1,30,20,doohk95o6e8pkqah8vkop51dg,1,72.3,26.0,2025-04-27T15:46:48.961Z,2025-04-27T15:46:50Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5685749503,140,66.0,5685749505,141,12.7,5685749501,56,Right,5685749509,213,4.08,5685749507,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271195,239,1,1,30,22,doohk95o6e8pkqah8vkop51dg,1,66.0,12.7,2025-04-27T15:46:50.640Z,2025-04-27T15:46:53Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5685749751,141,32.0,5685749755,213,1.87,5685749753,212,13.7,5685749749,140,62.1,5685749747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271215,240,1,1,30,24,doohk95o6e8pkqah8vkop51dg,1,62.8,33.4,2025-04-27T15:46:53.280Z,2025-04-27T15:46:55Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5685749873,141,53.9,5685749875,212,14.0,5685749871,140,64.3,5685749877,213,1.46,5685749869,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271275,241,1,1,30,26,doohk95o6e8pkqah8vkop51dg,1,66.7,54.8,2025-04-27T15:46:55.240Z,2025-04-27T15:46:59Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5685750161,212,26.8,5685750155,56,Left,5685750163,213,1.05,5685750159,141,89.1,5685750157,140,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271293,242,1,1,30,31,doohk95o6e8pkqah8vkop51dg,0,79.7,84.9,2025-04-27T15:46:59.649Z,2025-04-27T15:47:01Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5685750247,2,,5685750259,213,5.27,5685750257,212,26.8,5685750249,155,,5685750255,141,51.5,5685750251,56,Center,5685750253,140,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271315,327,12,1,30,33,ew0hpuiweoltpsg5f51r2w64t,1,10.4,42.7,2025-04-27T15:47:02.094Z,2025-04-27T15:47:10Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5685750411,15,,5685750371,213,0.60,5685750369,212,24.1,5685750365,140,29.3,5685750367,141,62.7,5685750363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271355,243,1,1,30,34,doohk95o6e8pkqah8vkop51dg,1,71.8,36.1,2025-04-27T15:47:03.105Z,2025-04-27T15:47:05Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5685750557,56,Center,5685750559,140,83.7,5685750563,212,12.9,5685750555,3,,5685750561,141,31.3,5685750565,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271397,244,1,1,30,36,doohk95o6e8pkqah8vkop51dg,1,84.9,29.6,2025-04-27T15:47:05.432Z,2025-04-27T15:47:07Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5685750817,141,13.9,5685750819,212,12.0,5685750813,56,Right,5685750821,213,4.23,5685750815,140,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271485,245,1,1,30,38,doohk95o6e8pkqah8vkop51dg,1,79.6,13.9,2025-04-27T15:47:07.528Z,2025-04-27T15:47:30Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,1.0,,5685752817,154,,5685751273,141,56.0,5685751271,140,92.6,5685751265,2,,5685751275,212,31.7,5685752815,210,13,5685751277,213,1.13,5685751267,155,,5685751269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807292157,383,44,1,30,41,doohk95o6e8pkqah8vkop51dg,1,92.2,60.2,2025-04-27T15:47:10.509Z,2025-04-27T16:09:53Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5685865701,233,328,5685865647,56,Center,5685865649,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271447,328,44,1,30,41,ew0hpuiweoltpsg5f51r2w64t,0,7.8,39.8,2025-04-27T15:47:10.510Z,2025-04-27T16:09:54Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5685865749,233,383,5685751071,285,,5685751069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271497,246,13,1,30,42,doohk95o6e8pkqah8vkop51dg,1,92.6,56.0,2025-04-27T15:47:11.033Z,2025-04-27T15:47:30Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5685752845,230,98.2,5685752267,328,,5685752833,102,47.9,5685752823,29,,5685751307,17,,5685752825,154,,5685751305,22,,5685752827,55,245,5685752847,231,51.8,5685752837,103,75,5685751309,56,Center,5685752821,74,5685752263,15,,,,,,,,,,,,,,,,,
2807271541,247,5,1,30,44,doohk95o6e8pkqah8vkop51dg,0,101.7,54.8,2025-04-27T15:47:12.598Z,2025-04-27T17:50:04Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5685752235,233,329,5685751523,346,,5685751521,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271639,329,5,1,30,44,ew0hpuiweoltpsg5f51r2w64t,1,-1.7,45.2,2025-04-27T15:47:12.598Z,2025-04-27T17:50:03Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5685752043,56,Back,5685752155,233,247,5685752045,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271799,330,1,1,31,0,ew0hpuiweoltpsg5f51r2w64t,1,5.0,60.6,2025-04-27T15:47:28.718Z,2025-04-27T15:47:30Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5685752907,237,,5685752895,56,Back,5685752893,124,,5685752897,140,2.3,5685752899,141,50.0,5685752901,212,7.7,5685752903,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271859,331,1,1,31,2,ew0hpuiweoltpsg5f51r2w64t,1,1.9,49.3,2025-04-27T15:47:30.686Z,2025-04-27T15:47:34Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5685753325,56,Back,5685753331,212,16.2,5685753329,141,25.6,5685753333,213,4.80,5685753327,140,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271873,332,1,1,31,5,ew0hpuiweoltpsg5f51r2w64t,0,3.2,25.6,2025-04-27T15:47:34.374Z,2025-04-27T15:47:35Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5685753423,56,Back,5685753421,157,,5685753425,140,36.0,5685753431,213,6.12,5685753427,141,17.1,5685753433,1,,5685753429,212,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271973,249,1,1,31,10,doohk95o6e8pkqah8vkop51dg,1,64.8,90.2,2025-04-27T15:47:38.657Z,2025-04-27T15:47:39Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685753969,56,Left,5685753977,213,0.41,5685753973,141,95.3,5685753971,140,72.5,5685753975,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272157,250,1,1,31,11,doohk95o6e8pkqah8vkop51dg,1,72.5,95.3,2025-04-27T15:47:39.777Z,2025-04-27T15:47:47Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5685754819,213,4.02,5685754815,141,82.4,5685754811,56,Left,5685754817,212,11.4,5685754813,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272187,251,1,1,31,19,doohk95o6e8pkqah8vkop51dg,1,64.8,70.8,2025-04-27T15:47:47.617Z,2025-04-27T15:47:49Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5685755007,140,60.9,5685755009,141,61.8,5685755011,212,7.4,5685755013,213,4.12,5685755005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272253,252,1,1,31,20,doohk95o6e8pkqah8vkop51dg,1,60.9,61.8,2025-04-27T15:47:49.425Z,2025-04-27T15:47:53Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5685755387,212,15.0,5685755389,213,4.66,5685755383,140,60.2,5685755385,141,39.7,5685755381,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272265,253,1,1,31,25,doohk95o6e8pkqah8vkop51dg,0,64.0,33.5,2025-04-27T15:47:53.593Z,2025-04-27T15:47:54Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5685755453,213,0.36,5685755443,56,Center,5685755445,140,74.8,5685755449,212,12.1,5685755447,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272317,334,1,1,31,28,ew0hpuiweoltpsg5f51r2w64t,1,30.5,63.4,2025-04-27T15:47:56.630Z,2025-04-27T15:47:57Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5685755707,56,Back,5685755709,140,41.2,5685755711,141,66.9,5685755715,213,0.21,5685755713,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272351,335,1,1,31,29,ew0hpuiweoltpsg5f51r2w64t,1,41.2,66.9,2025-04-27T15:47:57.646Z,2025-04-27T15:47:59Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5685755893,141,73.3,5685755895,212,6.4,5685755891,140,36.7,5685755889,56,Back,5685755897,213,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272463,336,1,1,31,30,ew0hpuiweoltpsg5f51r2w64t,1,36.7,73.6,2025-04-27T15:47:59.070Z,2025-04-27T15:48:06Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5685756579,140,56.8,5685756577,56,Left,5685756589,213,0.51,5685756581,141,90.8,5685756585,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272471,337,1,1,31,36,ew0hpuiweoltpsg5f51r2w64t,0,56.5,88.4,2025-04-27T15:48:05.278Z,2025-04-27T17:37:57Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5685756643,213,5.55,5685756633,155,,5685756635,56,Left,5685756641,212,8.9,5685756639,141,79.6,5685756637,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272457,254,61,1,31,37,doohk95o6e8pkqah8vkop51dg,1,37.2,17.2,2025-04-27T15:48:06.268Z,2025-04-27T15:48:06Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5685756533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272519,338,1,1,31,39,ew0hpuiweoltpsg5f51r2w64t,1,43.4,93.6,2025-04-27T15:48:08.078Z,2025-04-27T15:48:09Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5685756913,212,7.5,5685756911,141,82.6,5685756909,140,43.7,5685756915,213,4.75,5685756907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272543,339,1,1,31,40,ew0hpuiweoltpsg5f51r2w64t,1,43.7,82.6,2025-04-27T15:48:08.998Z,2025-04-27T15:48:10Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5685756999,56,Center,5685757001,140,56.1,5685757005,212,15.0,5685757003,141,71.7,5685757007,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272615,340,1,1,31,42,ew0hpuiweoltpsg5f51r2w64t,1,57.0,73.8,2025-04-27T15:48:10.750Z,2025-04-27T15:48:15Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5685757397,56,Back,5685757405,213,4.05,5685757399,140,39.9,5685757401,141,40.1,5685757403,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272699,341,1,1,31,46,ew0hpuiweoltpsg5f51r2w64t,1,45.6,33.3,2025-04-27T15:48:15.191Z,2025-04-27T15:48:19Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5685757865,213,1.32,5685757861,141,47.6,5685757863,212,10.0,5685757857,56,Back,5685757859,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272793,342,1,1,31,50,ew0hpuiweoltpsg5f51r2w64t,1,48.6,50.7,2025-04-27T15:48:19.542Z,2025-04-27T15:48:24Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5685758315,212,16.6,5685758311,140,55.1,5685758309,56,Center,5685758313,141,73.0,5685758317,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272879,343,1,1,31,55,ew0hpuiweoltpsg5f51r2w64t,1,58.1,79.0,2025-04-27T15:48:23.934Z,2025-04-27T15:48:29Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5685758837,141,6.1,5685758839,212,56.3,5685758843,1,,5685758833,56,Right,5685758829,155,,5685758831,196,,5685758841,213,5.21,5685758835,140,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272915,344,1,1,32,0,ew0hpuiweoltpsg5f51r2w64t,1,81.6,6.8,2025-04-27T15:48:29.278Z,2025-04-27T15:48:30Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5685759037,140,72.6,5685759039,141,11.4,5685759041,212,10.0,5685759035,56,Right,5685759043,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272943,345,1,1,32,1,ew0hpuiweoltpsg5f51r2w64t,1,72.6,11.4,2025-04-27T15:48:30.583Z,2025-04-27T15:48:32Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5685759193,140,78.6,5685759197,212,7.0,5685759191,56,Right,5685759199,213,5.82,5685759195,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273031,346,1,1,32,3,ew0hpuiweoltpsg5f51r2w64t,1,79.1,7.0,2025-04-27T15:48:31.855Z,2025-04-27T15:48:37Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5685759769,213,2.85,5685759767,212,24.9,5685759761,56,Right,5685759765,141,17.6,5685759763,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273077,347,1,1,32,8,ew0hpuiweoltpsg5f51r2w64t,1,59.0,14.3,2025-04-27T15:48:37.086Z,2025-04-27T15:48:39Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5685759995,56,Center,5685759999,141,27.3,5685760003,213,0.72,5685759997,140,68.6,5685760001,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273111,348,1,1,32,10,ew0hpuiweoltpsg5f51r2w64t,1,69.0,28.5,2025-04-27T15:48:39.407Z,2025-04-27T15:48:41Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5685760185,213,5.72,5685760181,141,22.2,5685760177,56,Center,5685760179,140,75.5,5685760183,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273153,349,1,1,32,12,ew0hpuiweoltpsg5f51r2w64t,0,90.0,15.9,2025-04-27T15:48:40.990Z,2025-04-27T15:48:42Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5685760391,2,,5685760395,56,Center,5685760393,155,,5685760397,140,94.0,5685760399,141,54.0,5685760401,212,26.2,5685760403,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273167,255,1,1,32,13,doohk95o6e8pkqah8vkop51dg,1,9.4,41.2,2025-04-27T15:48:42.290Z,2025-04-27T15:48:43Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5685760459,140,5.9,5685760457,56,Back,5685760463,212,4.7,5685760465,213,2.47,5685760461,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273299,257,1,1,32,20,doohk95o6e8pkqah8vkop51dg,1,13.4,44.9,2025-04-27T15:48:49.122Z,2025-04-27T15:48:50Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5685761101,213,0.82,5685761093,56,Back,5685761095,140,26.1,5685761091,123,,5685761099,212,19.6,5685761097,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273323,258,1,1,32,21,doohk95o6e8pkqah8vkop51dg,1,26.1,66.0,2025-04-27T15:48:50.274Z,2025-04-27T15:48:52Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5685761231,213,3.91,5685761229,212,6.9,5685761227,141,59.0,5685761259,189,,5685761223,56,Back,5685761225,140,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273363,259,1,1,32,23,doohk95o6e8pkqah8vkop51dg,1,21.4,59.0,2025-04-27T15:48:51.738Z,2025-04-27T15:48:53Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5685761437,140,17.3,5685761439,141,87.3,5685761443,213,1.79,5685761435,56,Back,5685761441,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273375,260,1,1,32,25,doohk95o6e8pkqah8vkop51dg,1,17.3,87.3,2025-04-27T15:48:53.714Z,2025-04-27T15:48:54Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685761513,56,Back,5685761521,213,0.39,5685761515,140,22.9,5685761517,141,90.9,5685761519,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273407,261,1,1,32,26,doohk95o6e8pkqah8vkop51dg,1,22.9,90.9,2025-04-27T15:48:54.610Z,2025-04-27T15:49:00Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5685761723,140,19.5,5685762051,156,,5685761727,212,3.6,5685761725,141,91.5,5685761729,213,3.03,5685761721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273419,262,3,1,32,28,doohk95o6e8pkqah8vkop51dg,0,19.5,91.5,2025-04-27T15:48:56.714Z,2025-04-27T15:48:57Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685761831,211,,5685761799,285,,5685761797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273437,263,5,1,32,29,doohk95o6e8pkqah8vkop51dg,0,22.3,101.2,2025-04-27T15:48:58.203Z,2025-04-27T17:50:05Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5685761903,56,Back,5685762665,233,350,5685761905,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
