id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value
2808796891,136,1,1,20,3,crlocdyqyb1fdhck54qxs65rl,1,38.6,74.5,2025-05-02T17:20:39.885Z,2025-05-02T17:20:41Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,5694380631,212,20.4,5694380625,56,Center,5694380629,141,63.4,5694380627,140,56.7,5694380633,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796899,137,1,1,20,4,crlocdyqyb1fdhck54qxs65rl,1,56.7,63.4,2025-05-02T17:20:41.069Z,2025-05-02T17:20:42Z,a9guphf8p0im4it165fsqhud,P. Kirkevold,,5694380651,213,1.12,5694380643,56,Left,5694380645,140,62.2,5694380649,212,13.2,5694380647,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796935,138,1,1,20,5,crlocdyqyb1fdhck54qxs65rl,1,62.2,80.9,2025-05-02T17:20:42.085Z,2025-05-02T17:20:55Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,1.0,5694381081,154,,5694381077,210,13,5694380851,141,47.9,5694380847,56,Center,5694380849,140,78.1,5694380853,212,28.0,5694380855,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796937,139,13,1,20,10,crlocdyqyb1fdhck54qxs65rl,1,85.3,44.6,2025-05-02T17:20:47.197Z,2025-05-02T17:20:56Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,5694380979,20,,5694380859,22,,5694381089,55,138,5694381085,29,,5694380861,17,,5694381083,77,,5694381097,230,98.8,5694381095,103,70.8,5694380863,56,Center,5694381087,154,5694381093,102,58.7,5694381099,231,,50,,,,,,,,,,,,,,,
2808796941,140,5,1,20,10,crlocdyqyb1fdhck54qxs65rl,0,101.7,52.2,2025-05-02T17:20:47.229Z,2025-05-02T19:19:41Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,5694380903,346,,5694380901,56,Center,5694381879,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797117,234,5,1,20,10,4q0b35m26thti4c2on9a3npk0,1,-1.7,47.8,2025-05-02T17:20:47.229Z,2025-05-02T19:19:40Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,5694381875,233,140,5694381863,56,Back,5694381865,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797135,235,1,1,20,43,4q0b35m26thti4c2on9a3npk0,0,2.7,52.6,2025-05-02T17:21:19.790Z,2025-05-02T17:21:22Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,5694381943,1,,5694381931,140,62.7,5694381937,212,64.6,5694381947,74,,5694381941,213,0.22,5694381929,56,Center,5694381933,141,73.6,5694381927,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797131,141,44,1,20,44,crlocdyqyb1fdhck54qxs65rl,1,35.1,25.2,2025-05-02T17:21:21.021Z,2025-05-02T19:19:14Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,5694381991,233,236,5694381923,56,Back,5694381925,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797139,236,44,1,20,44,4q0b35m26thti4c2on9a3npk0,0,64.9,74.8,2025-05-02T17:21:21.022Z,2025-05-02T19:19:15Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,5694382009,233,141,5694381953,286,,5694381951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797143,142,1,1,20,44,crlocdyqyb1fdhck54qxs65rl,1,31.4,23.0,2025-05-02T17:21:21.334Z,2025-05-02T17:21:22Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,5694381983,213,0.83,5694381973,3,,5694381975,56,Back,5694381979,141,31.8,5694381981,212,8.1,5694381977,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797155,143,1,1,20,46,crlocdyqyb1fdhck54qxs65rl,1,36.6,31.8,2025-05-02T17:21:22.532Z,2025-05-02T17:21:26Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,5694382045,212,17.6,5694382039,56,Back,5694382043,141,7.6,5694382037,3,,5694382047,213,4.35,5694382041,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797165,145,1,1,20,48,crlocdyqyb1fdhck54qxs65rl,1,30.6,7.6,2025-05-02T17:21:24.925Z,2025-05-02T18:02:58Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,5694382101,140,44.7,5694382107,213,6.13,5694382103,141,4.3,5694382099,56,Back,5694382105,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797851,247,83,1,20,49,4q0b35m26thti4c2on9a3npk0,1,65.1,92.4,2025-05-02T17:21:25.814Z,2025-05-02T18:03:01Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,5694508589,399,1t1ylf4iwrotj4jjf9qfzbieh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797169,146,1,1,20,50,crlocdyqyb1fdhck54qxs65rl,0,43.4,5.5,2025-05-02T17:21:27.004Z,2025-05-02T17:21:29Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,5694382157,233,237,5694382113,56,Back,5694382115,140,33.8,5694382119,212,10.1,5694382155,236,,5694382121,213,3.13,5694382117,141,5.6,5694382161,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797173,237,74,1,20,50,4q0b35m26thti4c2on9a3npk0,1,64.1,81.6,2025-05-02T17:21:27.005Z,2025-05-02T19:19:28Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,5694382167,233,146,5694382139,56,Left,5694382141,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797207,147,5,1,20,52,crlocdyqyb1fdhck54qxs65rl,1,35.4,-1.8,2025-05-02T17:21:28.708Z,2025-05-02T19:19:41Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,5694382259,347,,5694382263,233,238,5694382257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797181,238,5,1,20,52,4q0b35m26thti4c2on9a3npk0,0,64.6,101.8,2025-05-02T17:21:28.708Z,2025-05-02T19:19:41Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,5694382295,233,147,5694382173,347,,5694382171,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797217,148,1,1,20,59,crlocdyqyb1fdhck54qxs65rl,0,35.2,0.0,2025-05-02T17:21:35.757Z,2025-05-02T17:21:37Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,5694382311,212,24.1,5694382309,141,18.5,5694382299,107,,5694382313,213,0.62,5694382301,56,Right,5694382307,140,53.9,5694382315,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797229,240,8,1,21,3,4q0b35m26thti4c2on9a3npk0,1,62.9,78.5,2025-05-02T17:21:39.607Z,2025-05-02T17:21:39Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694382369,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797235,149,1,1,21,3,crlocdyqyb1fdhck54qxs65rl,0,42.4,3.4,2025-05-02T17:21:39.684Z,2025-05-02T17:21:40Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,5694382413,213,6.26,5694382407,140,59.5,5694382409,141,2.8,5694382411,212,18.0,5694382405,56,Right,5694382403,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797249,241,12,1,21,5,4q0b35m26thti4c2on9a3npk0,1,23.3,86.7,2025-05-02T17:21:41.550Z,2025-05-02T17:21:43Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5694382463,141,100.0,5694382465,212,27.9,5694382459,56,Back,5694382515,167,,5694382467,213,0.36,5694382461,140,48.2,5694382471,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797263,150,5,1,21,5,crlocdyqyb1fdhck54qxs65rl,1,53.6,-1.4,2025-05-02T17:21:41.884Z,2025-05-02T19:19:42Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,5694382541,56,Right,5694382543,347,,5694382561,233,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797255,242,5,1,21,5,4q0b35m26thti4c2on9a3npk0,0,46.4,101.4,2025-05-02T17:21:41.884Z,2025-05-02T19:19:42Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5694382501,347,,5694382499,56,Back,5694382569,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797285,151,1,1,21,8,crlocdyqyb1fdhck54qxs65rl,1,56.6,0.0,2025-05-02T17:21:44.580Z,2025-05-02T17:21:48Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,5694382667,56,Right,5694382677,213,1.73,5694382669,140,55.4,5694382663,107,,5694382675,212,7.9,5694382673,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797297,152,1,1,21,11,crlocdyqyb1fdhck54qxs65rl,1,52.6,7.1,2025-05-02T17:21:47.924Z,2025-05-02T17:21:50Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,5694382731,140,32.6,5694382737,213,3.08,5694382729,56,Back,5694382735,212,21.0,5694382733,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797307,153,1,1,21,13,crlocdyqyb1fdhck54qxs65rl,1,32.6,8.9,2025-05-02T17:21:49.822Z,2025-05-02T17:21:52Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,5694382789,213,1.92,5694382785,141,33.9,5694382781,56,Back,5694382787,212,18.1,5694382783,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797341,154,1,1,21,15,crlocdyqyb1fdhck54qxs65rl,1,26.7,33.9,2025-05-02T17:21:52.268Z,2025-05-02T17:21:58Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,5694383043,140,54.6,5694383039,155,,5694383045,141,28.8,5694383049,213,6.17,5694383047,212,29.5,5694383041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797349,155,4,1,21,21,crlocdyqyb1fdhck54qxs65rl,1,64.2,44.6,2025-05-02T17:21:57.940Z,2025-05-02T19:18:34Z,a9guphf8p0im4it165fsqhud,P. Kirkevold,,5694383159,233,243,5694383089,13,,5694386121,265,,5694383091,56,Center,5694383097,286,,5694383093,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797345,243,4,1,21,21,4q0b35m26thti4c2on9a3npk0,0,35.8,55.4,2025-05-02T17:21:57.941Z,2025-05-02T19:18:34Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,5694383157,285,,5694383323,233,155,5694383285,13,,5694383153,56,Back,5694383155,152,,5694383287,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797673,156,1,1,22,3,crlocdyqyb1fdhck54qxs65rl,0,56.8,28.5,2025-05-02T17:22:39.884Z,2025-05-02T17:22:41Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,5694384763,212,40.6,5694384765,213,0.56,5694384759,140,89.5,5694384751,5,,5694384757,56,Center,5694384767,1,,5694384761,141,60.3,5694384755,152,,5694384753,155,,,,,,,,,,,,,,,,,,,,,,,,,
2808797679,244,12,1,22,5,4q0b35m26thti4c2on9a3npk0,1,8.1,42.4,2025-05-02T17:22:41.711Z,2025-05-02T17:23:04Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5694384819,56,Back,5694384825,212,27.3,5694384823,141,55.3,5694384827,213,0.33,5694384821,140,32.7,5694384841,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797709,157,1,1,22,8,crlocdyqyb1fdhck54qxs65rl,1,68.6,31.2,2025-05-02T17:22:44.619Z,2025-05-02T17:22:46Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,5694384967,212,21.6,5694384969,213,2.35,5694384963,140,54.2,5694384965,141,53.9,5694384959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797731,158,1,1,22,10,crlocdyqyb1fdhck54qxs65rl,1,54.2,53.9,2025-05-02T17:22:46.500Z,2025-05-02T17:22:50Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,5694385093,56,Center,5694385107,213,4.78,5694385089,155,,5694385097,140,55.5,5694385103,141,25.3,5694385105,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797781,159,1,1,22,14,crlocdyqyb1fdhck54qxs65rl,1,53.7,27.4,2025-05-02T17:22:50.716Z,2025-05-02T17:22:56Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,5694385389,56,Center,5694385393,141,59.0,5694385397,213,1.56,5694385391,140,54.0,5694385395,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797813,160,1,1,22,20,crlocdyqyb1fdhck54qxs65rl,1,62.3,74.5,2025-05-02T17:22:56.579Z,2025-05-02T17:23:01Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,5694385595,140,93.6,5694385593,56,Left,5694385601,213,0.26,5694385597,141,87.4,5694385603,1,,5694385599,212,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797827,161,1,1,22,25,crlocdyqyb1fdhck54qxs65rl,0,93.8,87.1,2025-05-02T17:23:01.619Z,2025-05-02T17:23:04Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,5694385681,140,88.0,5694385687,213,4.54,5694385677,155,,5694385679,56,Center,5694385689,1,,5694385683,141,34.3,5694385675,2,,5694385685,212,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797829,245,12,1,22,27,4q0b35m26thti4c2on9a3npk0,1,8.8,50.2,2025-05-02T17:23:03.958Z,2025-05-02T17:23:06Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694385701,15,,5694385699,213,5.49,5694385695,141,27.9,5694385693,140,23.0,5694385697,212,21.3,5694385691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797839,246,4,1,22,30,4q0b35m26thti4c2on9a3npk0,1,22.2,40.8,2025-05-02T17:23:06.478Z,2025-05-02T19:18:41Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,5694385757,13,,5694385851,233,162,5694385765,152,,5694385769,265,,5694385761,56,Back,5694385771,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797855,162,4,1,22,30,crlocdyqyb1fdhck54qxs65rl,0,77.8,59.2,2025-05-02T17:23:06.479Z,2025-05-02T19:18:42Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,5694385841,265,,5694385835,13,,5694385839,152,,5694385859,233,246,5694385843,286,,5694385837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798003,248,1,1,22,56,4q0b35m26thti4c2on9a3npk0,1,26.5,28.2,2025-05-02T17:23:33.184Z,2025-05-02T17:23:41Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694386739,56,Back,5694386743,141,43.3,5694386745,212,20.2,5694386737,152,,5694386741,140,9.9,5694386747,213,2.61,5694386735,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798027,249,1,1,23,4,4q0b35m26thti4c2on9a3npk0,0,4.1,39.2,2025-05-02T17:23:40.951Z,2025-05-02T17:23:45Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,5694386931,141,40.3,5694386937,1,,5694386925,157,,5694386933,212,82.4,5694386927,56,Center,5694386935,213,0.01,5694386929,140,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798103,164,1,1,23,21,crlocdyqyb1fdhck54qxs65rl,0,15.0,50.7,2025-05-02T17:23:57.659Z,2025-05-02T17:24:01Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,5694387485,141,76.6,5694387481,56,Center,5694387487,212,67.2,5694387483,140,76.8,5694387491,1,,5694387479,199,,5694387489,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798129,250,4,1,23,28,4q0b35m26thti4c2on9a3npk0,1,23.0,31.6,2025-05-02T17:24:05.031Z,2025-05-02T19:18:42Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5694387659,56,Back,5694387665,285,,5694387663,265,,5694387657,13,,5694387661,152,,5694387689,233,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798133,165,4,1,23,28,crlocdyqyb1fdhck54qxs65rl,0,77.0,68.4,2025-05-02T17:24:05.032Z,2025-05-02T19:18:43Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,5694387679,13,,5694387685,265,,5694387681,56,Center,5694387687,286,,5694387683,152,,5694387693,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798357,251,1,1,24,6,4q0b35m26thti4c2on9a3npk0,1,25.1,31.1,2025-05-02T17:24:43.247Z,2025-05-02T17:24:44Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694388879,56,Back,5694388877,152,,5694388887,213,1.36,5694388881,140,29.2,5694388883,141,60.3,5694388885,212,20.3,5694388875,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798375,252,1,1,24,8,4q0b35m26thti4c2on9a3npk0,1,28.7,60.7,2025-05-02T17:24:44.583Z,2025-05-02T17:24:47Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,5694388967,140,31.9,5694388965,56,Back,5694388973,213,1.40,5694388971,212,20.3,5694388969,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798409,253,1,1,24,10,4q0b35m26thti4c2on9a3npk0,1,31.9,90.2,2025-05-02T17:24:46.927Z,2025-05-02T17:24:52Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5694389169,213,5.66,5694389165,141,78.8,5694389167,212,13.3,5694389161,56,Back,5694389163,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798413,166,83,1,24,15,crlocdyqyb1fdhck54qxs65rl,0,65.9,8.2,2025-05-02T17:24:51.521Z,2025-05-02T17:25:28Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,5694390453,399,aebliukutyz91pczaam39lolx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798417,254,1,1,24,16,4q0b35m26thti4c2on9a3npk0,0,41.5,90.8,2025-05-02T17:24:52.440Z,2025-05-02T17:28:53Z,aebliukutyz91pczaam39lolx,Moussa Njie,,5694397905,212,8.4,5694397907,213,3.25,5694397901,140,33.5,5694397903,141,89.5,5694389195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798437,167,43,1,24,16,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-02T17:24:52.441Z,2025-05-02T17:25:56Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,5694389285,56,Right,5694389293,233,254,5694389297,285,0,5694391367,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798443,168,1,1,24,19,crlocdyqyb1fdhck54qxs65rl,1,73.6,10.6,2025-05-02T17:24:55.458Z,2025-05-02T17:24:57Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,5694389325,56,Right,5694389331,212,7.8,5694389333,213,2.07,5694389327,140,70.0,5694389329,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798461,170,1,1,24,20,crlocdyqyb1fdhck54qxs65rl,1,70.0,20.7,2025-05-02T17:24:57.121Z,2025-05-02T17:25:25Z,a9guphf8p0im4it165fsqhud,P. Kirkevold,,5694389411,141,24.6,5694389413,212,26.8,5694389407,56,Back,5694389415,213,3.04,5694389409,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798471,171,1,1,24,23,crlocdyqyb1fdhck54qxs65rl,1,52.9,22.5,2025-05-02T17:25:00.298Z,2025-05-02T17:25:01Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,5694389489,140,72.1,5694389499,213,6.26,5694389497,212,20.2,5694389493,141,21.9,5694389487,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798477,172,1,1,24,24,crlocdyqyb1fdhck54qxs65rl,0,72.1,21.9,2025-05-02T17:25:01.170Z,2025-05-02T17:25:02Z,a9guphf8p0im4it165fsqhud,P. Kirkevold,,5694389539,212,19.8,5694389541,213,4.11,5694389535,140,61.4,5694389537,141,0.0,5694389533,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798481,173,5,1,24,25,crlocdyqyb1fdhck54qxs65rl,0,62.8,-2.0,2025-05-02T17:25:02.031Z,2025-05-02T19:19:43Z,a9guphf8p0im4it165fsqhud,P. Kirkevold,,5694389941,233,255,5694389569,347,,5694389567,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798535,255,5,1,24,25,4q0b35m26thti4c2on9a3npk0,1,37.2,102.0,2025-05-02T17:25:02.031Z,2025-05-02T19:19:42Z,aebliukutyz91pczaam39lolx,Moussa Njie,,5694389911,56,Back,5694389913,347,,5694389931,233,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798553,256,1,1,24,35,4q0b35m26thti4c2on9a3npk0,1,35.1,100.0,2025-05-02T17:25:11.743Z,2025-05-02T17:25:14Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694390003,141,75.4,5694390005,212,18.1,5694390001,140,36.1,5694390007,213,4.77,5694389999,56,Back,5694389997,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798583,257,1,1,24,37,4q0b35m26thti4c2on9a3npk0,1,36.5,75.1,2025-05-02T17:25:13.816Z,2025-05-02T17:25:16Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694390151,141,83.9,5694390147,56,Back,5694390155,213,2.70,5694390153,212,14.0,5694390149,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798589,258,1,1,24,40,4q0b35m26thti4c2on9a3npk0,1,24.4,83.9,2025-05-02T17:25:16.536Z,2025-05-02T17:25:18Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5694390179,141,59.7,5694390175,56,Back,5694390177,140,16.8,5694390181,212,18.3,5694390183,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798599,259,1,1,24,42,4q0b35m26thti4c2on9a3npk0,1,16.2,59.4,2025-05-02T17:25:18.631Z,2025-05-02T17:25:20Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,5694390217,56,Back,5694390219,140,38.1,5694390221,141,23.0,5694390227,1,,5694390225,213,5.46,5694390223,212,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798605,260,1,1,24,44,4q0b35m26thti4c2on9a3npk0,1,38.2,22.8,2025-05-02T17:25:20.527Z,2025-05-02T17:25:22Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,5694390253,213,3.32,5694390249,141,20.0,5694390247,140,28.1,5694390277,156,,5694390251,212,10.8,5694390245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798623,261,1,1,24,46,4q0b35m26thti4c2on9a3npk0,1,28.1,20.0,2025-05-02T17:25:22.695Z,2025-05-02T17:25:26Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,5694390341,212,9.6,5694390343,213,5.27,5694390339,141,8.0,5694390337,140,32.9,5694390335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798653,262,1,1,24,49,4q0b35m26thti4c2on9a3npk0,1,32.7,8.2,2025-05-02T17:25:25.832Z,2025-05-02T17:25:28Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,5694390473,56,Back,5694390475,140,21.6,5694390479,212,14.3,5694390477,141,20.4,5694390481,213,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798667,263,1,1,24,51,4q0b35m26thti4c2on9a3npk0,1,21.6,20.4,2025-05-02T17:25:28.263Z,2025-05-02T17:25:30Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5694390559,56,Back,5694390565,212,17.6,5694390561,140,21.0,5694390567,213,1.61,5694390563,141,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798679,264,1,1,24,54,4q0b35m26thti4c2on9a3npk0,1,21.0,46.2,2025-05-02T17:25:30.543Z,2025-05-02T17:25:33Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,5694390645,141,60.8,5694390643,140,34.0,5694390649,213,0.63,5694390641,56,Back,5694390647,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798695,265,1,1,24,56,4q0b35m26thti4c2on9a3npk0,1,34.0,60.8,2025-05-02T17:25:32.855Z,2025-05-02T17:25:35Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,5694390737,212,12.6,5694390731,56,Back,5694390739,213,3.35,5694390733,140,22.3,5694390735,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798711,266,1,1,24,58,4q0b35m26thti4c2on9a3npk0,1,22.4,57.0,2025-05-02T17:25:35.176Z,2025-05-02T17:25:41Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,5694390897,212,13.4,5694390893,140,29.7,5694390891,56,Back,5694390895,141,40.9,5694390899,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808798717,267,1,1,25,4,4q0b35m26thti4c2on9a3npk0,1,35.3,38.0,2025-05-02T17:25:40.935Z,2025-05-02T17:25:44Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694390933,141,19.7,5694390935,212,22.2,5694390929,56,Right,5694390931,140,52.8,5694390937,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
