id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2818898947,242,1,1,22,7,doohk95o6e8pkqah8vkop51dg,1,86.9,91.7,2025-05-25T15:23:37.476Z,2025-05-25T15:23:41Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5750125097,56,Left,5750125101,141,93.8,5750125103,212,13.5,5750125099,140,74.1,5750125105,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818898973,243,1,1,22,11,doohk95o6e8pkqah8vkop51dg,1,74.1,93.8,2025-05-25T15:23:41.596Z,2025-05-25T15:23:43Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750125245,141,93.2,5750125249,213,6.24,5750125247,212,10.5,5750125243,140,84.1,5750125241,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818899077,244,1,1,22,13,doohk95o6e8pkqah8vkop51dg,1,81.0,94.8,2025-05-25T15:23:43.484Z,2025-05-25T15:23:51Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5750125899,56,Left,5750125901,140,63.7,5750125903,141,87.0,5750125907,213,3.43,5750125905,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818899121,245,1,1,22,21,doohk95o6e8pkqah8vkop51dg,1,62.0,70.4,2025-05-25T15:23:50.941Z,2025-05-25T15:23:53Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5750126117,141,70.7,5750126121,213,0.03,5750126115,140,68.3,5750126113,56,Center,5750126119,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818899127,246,1,1,22,23,doohk95o6e8pkqah8vkop51dg,1,68.3,70.7,2025-05-25T15:23:53.020Z,2025-05-25T15:48:28Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5750126191,213,2.88,5750126185,140,59.6,5750126187,141,74.3,5750126181,56,Center,5750126189,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923675,402,61,1,22,24,doohk95o6e8pkqah8vkop51dg,1,57.3,66.0,2025-05-25T15:23:54.089Z,2025-05-25T15:54:27Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5750266495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818899187,217,50,1,22,26,80hgdmpkvdrhw1ge9nks2kxvy,1,41.7,38.1,2025-05-25T15:23:56.285Z,2025-05-25T18:25:35Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5750267907,286,,5750126515,56,Back,5750268089,233,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818899223,247,7,1,22,26,doohk95o6e8pkqah8vkop51dg,0,58.3,61.9,2025-05-25T15:23:56.286Z,2025-05-25T16:01:55Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5750268071,233,217,5750268035,285,,5750126681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925157,405,1,1,22,27,doohk95o6e8pkqah8vkop51dg,0,50.1,50.7,2025-05-25T15:23:56.799Z,2025-05-25T15:51:46Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5750272841,141,50.7,5750272843,212,2.3,5750273547,236,,5750272837,56,Center,5750273549,233,218,5750272839,140,52.3,5750272845,213,0.00,5750273553,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818899237,218,74,1,22,27,80hgdmpkvdrhw1ge9nks2kxvy,1,33.6,38.0,2025-05-25T15:23:56.800Z,2025-05-25T18:25:45Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5750273451,285,,5750273555,233,405,5750273449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818899261,248,1,1,22,28,doohk95o6e8pkqah8vkop51dg,0,48.5,56.1,2025-05-25T15:23:58.412Z,2025-05-25T15:55:28Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5750126855,213,5.72,5750126853,212,23.5,5750126847,140,67.5,5750126851,141,37.7,5750126843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818899477,220,1,1,22,32,80hgdmpkvdrhw1ge9nks2kxvy,1,38.2,60.9,2025-05-25T15:24:01.819Z,2025-05-25T15:24:08Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5750127835,56,Center,5750127839,141,70.5,5750127843,213,0.33,5750127841,212,20.1,5750127837,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818899481,221,4,1,22,38,80hgdmpkvdrhw1ge9nks2kxvy,1,44.7,67.2,2025-05-25T15:24:08.107Z,2025-05-25T15:24:14Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5750128015,13,,5750128019,152,,5750128033,233,249,5750128023,286,,5750128017,56,Back,5750128021,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818899463,249,4,1,22,38,doohk95o6e8pkqah8vkop51dg,0,55.3,32.8,2025-05-25T15:24:08.108Z,2025-05-25T15:31:19Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5750128073,233,221,5750127949,152,,5750127941,13,,5750127957,285,,5750127951,265,,5750127945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818899767,225,1,1,22,56,80hgdmpkvdrhw1ge9nks2kxvy,1,53.5,69.4,2025-05-25T15:24:26.043Z,2025-05-25T15:52:54Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5750129371,140,53.7,5750129373,141,55.5,5750129377,213,4.73,5750129375,212,9.5,5750275691,5,,5750275693,152,,5750129369,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818899829,226,1,1,22,57,80hgdmpkvdrhw1ge9nks2kxvy,1,53.7,55.5,2025-05-25T15:24:27.052Z,2025-05-25T18:26:21Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750129705,141,66.0,5750129709,213,1.66,5750129707,212,7.2,5750129703,140,53.1,5750129701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818899857,227,1,1,23,0,80hgdmpkvdrhw1ge9nks2kxvy,1,52.3,67.2,2025-05-25T15:24:30.027Z,2025-05-25T15:54:09Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5750129877,213,4.21,5750129873,141,47.9,5750129875,212,14.9,5750129867,56,Back,5750129871,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818899585,224,1,1,23,1,80hgdmpkvdrhw1ge9nks2kxvy,1,54.7,54.8,2025-05-25T15:24:30.940Z,2025-05-25T15:54:07Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750277175,56,Center,5750277183,213,1.68,5750277181,212,7.0,5750277179,141,65.0,5750277177,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818926199,503,1,1,23,2,80hgdmpkvdrhw1ge9nks2kxvy,1,56.4,70.3,2025-05-25T15:24:31.799Z,2025-05-25T15:54:20Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5750278599,56,Center,5750278601,140,53.4,5750278605,212,3.4,5750278607,213,3.55,5750278603,141,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818899889,228,1,1,23,2,80hgdmpkvdrhw1ge9nks2kxvy,1,45.5,47.9,2025-05-25T15:24:31.955Z,2025-05-25T15:24:33Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5750130057,213,1.08,5750130053,141,63.6,5750130055,212,12.1,5750130051,140,50.9,5750130049,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818899917,229,1,1,23,3,80hgdmpkvdrhw1ge9nks2kxvy,1,53.8,65.5,2025-05-25T15:24:33.595Z,2025-05-25T15:24:34Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5750130169,56,Center,5750130175,212,14.5,5750130177,213,5.41,5750130173,141,49.1,5750130171,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900025,230,1,1,23,4,80hgdmpkvdrhw1ge9nks2kxvy,1,62.7,49.1,2025-05-25T15:24:34.459Z,2025-05-25T15:24:39Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750130769,212,12.9,5750130767,141,64.5,5750130771,213,2.19,5750130763,56,Center,5750130765,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900059,231,1,1,23,9,80hgdmpkvdrhw1ge9nks2kxvy,1,53.0,69.6,2025-05-25T15:24:39.715Z,2025-05-25T15:24:41Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5750130987,140,43.7,5750131001,213,4.11,5750130981,56,Back,5750130989,141,48.7,5750130995,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900097,232,1,1,23,11,80hgdmpkvdrhw1ge9nks2kxvy,1,46.3,53.1,2025-05-25T15:24:41.571Z,2025-05-25T15:24:43Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5750131195,141,33.4,5750131197,212,20.4,5750131193,140,60.9,5750131191,56,Center,5750131199,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900127,233,1,1,23,13,80hgdmpkvdrhw1ge9nks2kxvy,1,63.2,36.9,2025-05-25T15:24:43.691Z,2025-05-25T15:24:45Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5750131347,56,Center,5750131361,212,9.6,5750131363,213,2.62,5750131351,140,55.3,5750131357,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900227,234,1,1,23,15,80hgdmpkvdrhw1ge9nks2kxvy,1,59.4,49.6,2025-05-25T15:24:45.179Z,2025-05-25T15:24:51Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750131907,212,30.7,5750131903,140,71.3,5750131901,56,Left,5750131909,213,1.15,5750131905,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900319,235,1,1,23,21,80hgdmpkvdrhw1ge9nks2kxvy,1,76.8,83.6,2025-05-25T15:24:51.027Z,2025-05-25T15:24:56Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5750132429,140,54.1,5750132435,213,3.26,5750132427,56,Left,5750132431,141,79.6,5750132433,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900257,250,43,1,23,21,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-25T15:24:51.644Z,2025-05-25T15:25:50Z,2urilkjhzglzfbteda50ml8us,M. Håheim-Elveseter,,,5750132057,56,Back,5750132059,285,0,5750137731,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900373,236,1,1,23,26,80hgdmpkvdrhw1ge9nks2kxvy,1,55.9,81.4,2025-05-25T15:24:56.171Z,2025-05-25T15:24:59Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5750132781,140,61.3,5750132787,213,5.27,5750132785,212,10.8,5750132783,141,67.9,5750132779,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900425,237,1,1,23,29,80hgdmpkvdrhw1ge9nks2kxvy,1,60.6,70.6,2025-05-25T15:24:59.412Z,2025-05-25T15:25:03Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5750133069,155,,5750133071,196,,5750133077,141,9.2,5750133073,56,Right,5750133079,212,48.5,5750133081,213,5.25,5750133083,1,,5750133075,140,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900457,238,1,1,23,33,80hgdmpkvdrhw1ge9nks2kxvy,1,83.2,10.6,2025-05-25T15:25:02.980Z,2025-05-25T15:25:05Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5750133277,56,Center,5750133285,213,2.76,5750133279,140,63.5,5750133281,141,22.7,5750133283,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900493,239,1,1,23,35,80hgdmpkvdrhw1ge9nks2kxvy,1,66.6,21.0,2025-05-25T15:25:05.395Z,2025-05-25T15:25:07Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750133485,140,67.8,5750133489,212,8.3,5750133487,141,33.1,5750133483,56,Center,5750133515,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900551,240,1,1,23,37,80hgdmpkvdrhw1ge9nks2kxvy,1,67.8,33.1,2025-05-25T15:25:07.076Z,2025-05-25T15:25:12Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750133905,213,5.60,5750133897,56,Right,5750133903,212,23.6,5750133901,141,11.3,5750133899,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900569,241,1,1,23,42,80hgdmpkvdrhw1ge9nks2kxvy,0,84.5,9.8,2025-05-25T15:25:12.531Z,2025-05-25T15:25:13Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5750134009,213,2.49,5750134003,140,67.9,5750134007,212,21.9,5750134005,141,29.4,5750134001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900593,251,61,1,23,44,doohk95o6e8pkqah8vkop51dg,0,27.4,76.8,2025-05-25T15:25:14.243Z,2025-05-25T15:56:10Z,xctg7y5ks41cjjnerqkia38p,S. Guðjohnsen,,,5750134117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818926719,505,1,1,23,46,80hgdmpkvdrhw1ge9nks2kxvy,1,72.7,21.1,2025-05-25T15:25:15.799Z,2025-05-25T15:56:46Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750282807,213,1.81,5750282805,212,8.0,5750282803,141,32.5,5750282799,140,70.9,5750282797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900635,242,1,1,23,46,80hgdmpkvdrhw1ge9nks2kxvy,0,63.3,28.2,2025-05-25T15:25:16.692Z,2025-05-25T18:25:41Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5750134349,140,73.5,5750134357,212,10.7,5750134347,56,Center,5750134361,213,0.01,5750134351,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900647,252,61,1,23,47,doohk95o6e8pkqah8vkop51dg,1,24.9,62.6,2025-05-25T15:25:17.543Z,2025-05-25T15:25:17Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5750134409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900721,254,1,1,23,48,doohk95o6e8pkqah8vkop51dg,1,20.6,63.8,2025-05-25T15:25:18.419Z,2025-05-25T16:00:46Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5750134867,141,86.1,5750134871,213,1.90,5750134865,140,15.7,5750134863,56,Back,5750134869,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900727,255,1,1,23,49,doohk95o6e8pkqah8vkop51dg,1,15.7,86.1,2025-05-25T15:25:19.293Z,2025-05-25T16:00:43Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750134897,140,23.6,5750134895,56,Back,5750134903,212,10.1,5750134907,213,0.61,5750134901,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900739,256,1,1,23,50,doohk95o6e8pkqah8vkop51dg,1,23.6,94.7,2025-05-25T15:25:19.827Z,2025-05-25T16:00:40Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5750134989,56,Back,5750134995,212,8.2,5750134997,213,5.37,5750134993,141,85.1,5750134991,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818902857,269,1,1,23,51,doohk95o6e8pkqah8vkop51dg,0,31.2,65.3,2025-05-25T15:25:20.809Z,2025-05-25T16:00:36Z,xctg7y5ks41cjjnerqkia38p,S. Guðjohnsen,,,5750158831,286,,5750158823,236,,5750147061,213,0.89,5750147047,56,Back,5750147055,212,2.2,5750147049,140,32.5,5750158825,233,297,5750147051,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818904871,297,74,1,23,51,80hgdmpkvdrhw1ge9nks2kxvy,1,62.4,29.4,2025-05-25T15:25:20.810Z,2025-05-25T16:01:50Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5750158265,285,,5750158263,56,Center,5750158891,233,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900867,245,83,1,23,52,80hgdmpkvdrhw1ge9nks2kxvy,1,63.8,32.8,2025-05-25T15:25:22.234Z,2025-05-25T18:26:08Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750202319,399,xctg7y5ks41cjjnerqkia38p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900767,257,50,1,23,52,doohk95o6e8pkqah8vkop51dg,1,32.4,82.0,2025-05-25T15:25:22.682Z,2025-05-25T16:00:29Z,xctg7y5ks41cjjnerqkia38p,S. Guðjohnsen,,,5750135507,233,243,5750288759,285,,5750135111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900821,243,7,1,23,52,80hgdmpkvdrhw1ge9nks2kxvy,1,67.6,18.0,2025-05-25T15:25:22.683Z,2025-05-25T16:01:55Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5750135569,286,,5750135453,233,257,5750135395,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923469,490,61,1,23,53,80hgdmpkvdrhw1ge9nks2kxvy,0,62.6,23.0,2025-05-25T15:25:23.683Z,2025-05-25T16:00:55Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750289581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900793,258,43,1,23,55,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-25T15:25:25.764Z,2025-05-25T16:01:44Z,xctg7y5ks41cjjnerqkia38p,S. Guðjohnsen,,,5750291263,144,61,5750167293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900837,259,1,1,23,57,doohk95o6e8pkqah8vkop51dg,1,25.5,80.4,2025-05-25T15:25:26.843Z,2025-05-25T15:25:28Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5750135481,213,4.72,5750135479,212,19.9,5750135475,140,25.6,5750135477,141,51.2,5750135473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900849,244,43,1,23,57,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-25T15:25:27.275Z,2025-05-25T16:01:59Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750135577,56,Center,5750291859,144,1,5750135579,140,63.8,5750135583,212,9.7,5750135585,213,0.48,5750135581,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900909,260,1,1,23,58,doohk95o6e8pkqah8vkop51dg,1,25.6,51.2,2025-05-25T15:25:27.947Z,2025-05-25T15:25:32Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5750135897,141,23.2,5750135895,140,36.8,5750135893,56,Back,5750135899,212,22.4,5750135901,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900951,261,1,1,24,2,doohk95o6e8pkqah8vkop51dg,1,43.9,23.9,2025-05-25T15:25:31.963Z,2025-05-25T15:25:34Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5750136103,212,22.2,5750136101,141,12.2,5750136097,56,Right,5750136105,213,5.92,5750136099,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818900983,262,1,1,24,4,doohk95o6e8pkqah8vkop51dg,0,69.0,17.9,2025-05-25T15:25:34.450Z,2025-05-25T15:25:36Z,2urilkjhzglzfbteda50ml8us,M. Håheim-Elveseter,,,5750136301,213,0.42,5750136299,212,16.0,5750136293,56,Center,5750136297,141,27.5,5750136295,140,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818901087,247,1,1,24,9,80hgdmpkvdrhw1ge9nks2kxvy,1,27.5,81.2,2025-05-25T15:25:39.699Z,2025-05-25T15:25:42Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5750136889,141,65.1,5750136885,56,Back,5750136891,212,11.1,5750136893,213,4.53,5750136887,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818901135,248,1,1,24,12,80hgdmpkvdrhw1ge9nks2kxvy,1,31.6,72.4,2025-05-25T15:25:41.899Z,2025-05-25T15:25:45Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5750137169,141,46.9,5750137173,213,3.95,5750137171,212,24.0,5750137165,56,Back,5750137167,140,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818901171,249,1,1,24,15,80hgdmpkvdrhw1ge9nks2kxvy,1,20.9,47.3,2025-05-25T15:25:45.035Z,2025-05-25T15:25:47Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5750137409,140,29.2,5750137421,213,1.03,5750137413,141,68.7,5750137417,212,17.0,5750137407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818901267,250,1,1,24,17,80hgdmpkvdrhw1ge9nks2kxvy,1,27.0,66.4,2025-05-25T15:25:46.898Z,2025-05-25T15:25:52Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5750137925,56,Back,5750137929,141,42.1,5750137933,213,4.67,5750137931,212,16.5,5750137927,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818901347,251,1,1,24,22,80hgdmpkvdrhw1ge9nks2kxvy,1,26.9,57.6,2025-05-25T15:25:52.772Z,2025-05-25T15:25:57Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5750138419,213,5.01,5750138415,141,33.4,5750138411,56,Back,5750138417,212,17.2,5750138413,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818901361,252,1,1,24,27,80hgdmpkvdrhw1ge9nks2kxvy,1,32.7,42.1,2025-05-25T15:25:57.628Z,2025-05-25T15:25:59Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750138519,213,0.45,5750138515,141,55.1,5750138517,212,20.5,5750138513,140,50.3,5750138511,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818901403,253,1,1,24,29,80hgdmpkvdrhw1ge9nks2kxvy,1,50.3,55.1,2025-05-25T15:25:59.060Z,2025-05-25T15:26:01Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750138699,212,21.1,5750138695,140,32.6,5750138701,213,3.64,5750138697,141,40.4,5750138693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818901439,254,1,1,24,31,80hgdmpkvdrhw1ge9nks2kxvy,1,36.4,38.6,2025-05-25T15:26:00.820Z,2025-05-25T15:26:02Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750138901,141,51.8,5750138903,212,20.5,5750138899,140,53.9,5750138905,213,0.45,5750138897,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818901525,255,1,1,24,32,80hgdmpkvdrhw1ge9nks2kxvy,1,53.9,51.8,2025-05-25T15:26:02.724Z,2025-05-25T15:26:07Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750139389,56,Back,5750139401,213,3.63,5750139393,141,38.9,5750139397,212,18.7,5750139391,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818901607,256,1,1,24,37,80hgdmpkvdrhw1ge9nks2kxvy,0,53.8,36.0,2025-05-25T15:26:07.508Z,2025-05-25T15:26:13Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750139853,1,,5750139849,213,0.62,5750139839,56,Left,5750139837,155,,5750139843,141,87.7,5750139847,212,60.8,5750139841,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818901773,264,1,1,24,49,doohk95o6e8pkqah8vkop51dg,0,10.1,5.3,2025-05-25T15:26:19.299Z,2025-05-25T15:26:24Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5750140715,56,Back,5750140725,1,,5750140719,141,63.5,5750140713,155,,5750140717,140,36.0,5750140721,212,48.0,5750140723,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818901811,257,44,1,24,53,80hgdmpkvdrhw1ge9nks2kxvy,1,62.1,41.2,2025-05-25T15:26:22.881Z,2025-05-25T16:02:08Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750140881,286,,5750140939,233,265,5750140879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818901787,265,44,1,24,53,doohk95o6e8pkqah8vkop51dg,0,37.9,58.8,2025-05-25T15:26:22.882Z,2025-05-25T16:02:08Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5750140975,233,257,5750140765,285,,5750140763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
