id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2815286581,320,1,1,26,10,c7jgkxx1czv5etn7snf1r6p2m,0,42.3,36.4,2025-05-16T16:27:23.525Z,2025-05-16T16:27:24Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5730194605,141,18.6,5730194603,140,42.8,5730194599,3,,5730194607,212,12.1,5730194609,213,4.76,5730194601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815286595,174,1,1,26,14,d8w1m5j3jbd1eva8524dv4a20,1,66.1,87.2,2025-05-16T16:27:27.024Z,2025-05-16T16:27:28Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5730194685,141,87.1,5730194679,56,Back,5730194693,213,3.14,5730194687,212,24.8,5730194681,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815286609,176,1,1,26,15,d8w1m5j3jbd1eva8524dv4a20,1,42.5,87.1,2025-05-16T16:27:28.329Z,2025-05-16T16:27:30Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5730194797,213,5.82,5730194791,140,53.8,5730194789,56,Center,5730194795,212,13.3,5730194793,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815286619,177,1,1,26,17,d8w1m5j3jbd1eva8524dv4a20,1,53.8,78.4,2025-05-16T16:27:30.257Z,2025-05-16T16:27:31Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5730194859,213,5.42,5730194851,56,Center,5730194857,212,10.0,5730194853,140,60.0,5730194855,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815286649,178,1,1,26,18,d8w1m5j3jbd1eva8524dv4a20,1,60.0,67.3,2025-05-16T16:27:31.313Z,2025-05-16T16:27:35Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5730195005,140,32.3,5730195003,56,Back,5730195007,141,62.6,5730195011,213,3.25,5730195009,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815286657,179,1,1,26,22,d8w1m5j3jbd1eva8524dv4a20,1,39.1,64.9,2025-05-16T16:27:34.921Z,2025-05-16T16:27:36Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5730195059,213,5.35,5730195051,56,Back,5730195057,212,14.2,5730195053,140,47.1,5730195055,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815286669,180,1,1,26,23,d8w1m5j3jbd1eva8524dv4a20,1,47.1,48.1,2025-05-16T16:27:36.416Z,2025-05-16T16:27:38Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5730195127,56,Back,5730195147,213,2.74,5730195129,140,34.5,5730195141,212,14.4,5730195135,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815286707,181,1,1,26,25,d8w1m5j3jbd1eva8524dv4a20,1,34.5,56.3,2025-05-16T16:27:37.881Z,2025-05-16T16:27:43Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5730195373,141,94.7,5730195375,212,27.6,5730195369,56,Back,5730195371,140,42.9,5730195377,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815286753,182,1,1,26,30,d8w1m5j3jbd1eva8524dv4a20,1,43.5,92.9,2025-05-16T16:27:42.961Z,2025-05-16T16:27:46Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5730195633,56,Back,5730195635,140,30.5,5730195639,212,28.3,5730195641,213,4.21,5730195637,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815286843,183,1,1,26,33,d8w1m5j3jbd1eva8524dv4a20,1,30.5,56.4,2025-05-16T16:27:46.521Z,2025-05-16T16:27:53Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5730196099,140,49.3,5730196107,212,38.8,5730196103,141,7.3,5730196109,213,5.25,5730196111,1,,5730196095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815286873,184,1,1,26,40,d8w1m5j3jbd1eva8524dv4a20,1,68.7,10.0,2025-05-16T16:27:53.552Z,2025-05-16T16:27:55Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5730196243,140,61.6,5730196253,213,2.42,5730196247,141,19.7,5730196241,56,Right,5730196251,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815286905,185,1,1,26,42,d8w1m5j3jbd1eva8524dv4a20,1,61.6,19.7,2025-05-16T16:27:55.681Z,2025-05-16T16:27:58Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5730196393,140,47.5,5730196399,141,42.2,5730196407,213,2.34,5730196403,212,21.3,5730196389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815286933,186,1,1,26,45,d8w1m5j3jbd1eva8524dv4a20,1,47.5,42.2,2025-05-16T16:27:58.504Z,2025-05-16T16:28:01Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5730196563,212,23.5,5730196565,213,1.64,5730196561,141,76.6,5730196559,140,45.9,5730196557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815286971,187,1,1,26,48,d8w1m5j3jbd1eva8524dv4a20,1,45.9,76.6,2025-05-16T16:28:01.008Z,2025-05-16T16:28:04Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5730196755,56,Left,5730196763,213,0.79,5730196757,140,56.1,5730196761,212,15.3,5730196759,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287011,188,1,1,26,51,d8w1m5j3jbd1eva8524dv4a20,1,56.1,92.6,2025-05-16T16:28:04.009Z,2025-05-16T16:28:09Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5730197027,140,43.0,5730197031,212,33.9,5730197029,141,47.0,5730197025,56,Back,5730197035,1,,5730197033,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287027,189,1,1,26,56,d8w1m5j3jbd1eva8524dv4a20,1,47.0,43.6,2025-05-16T16:28:09.160Z,2025-05-16T16:28:11Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5730197127,212,28.5,5730197133,213,5.14,5730197123,141,5.5,5730197121,140,58.3,5730197117,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287045,190,1,1,26,58,d8w1m5j3jbd1eva8524dv4a20,1,58.3,5.5,2025-05-16T16:28:11.344Z,2025-05-16T16:28:12Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5730197247,212,14.6,5730197245,141,22.2,5730197243,140,67.0,5730197241,56,Center,5730197249,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287065,191,1,1,26,59,d8w1m5j3jbd1eva8524dv4a20,1,67.0,22.2,2025-05-16T16:28:12.672Z,2025-05-16T16:28:14Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5730197361,141,7.0,5730197359,140,56.2,5730197357,56,Right,5730197363,212,15.3,5730197365,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287077,192,1,1,27,1,d8w1m5j3jbd1eva8524dv4a20,1,56.2,7.0,2025-05-16T16:28:14.345Z,2025-05-16T16:28:16Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5730197457,141,27.7,5730197461,213,1.32,5730197459,212,14.5,5730197455,140,59.6,5730197453,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287093,193,1,1,27,3,d8w1m5j3jbd1eva8524dv4a20,1,59.6,27.7,2025-05-16T16:28:15.936Z,2025-05-16T16:28:18Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5730197543,56,Center,5730197545,140,65.8,5730197551,213,0.89,5730197547,141,39.5,5730197549,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287103,194,1,1,27,5,d8w1m5j3jbd1eva8524dv4a20,1,60.6,42.7,2025-05-16T16:28:18.304Z,2025-05-16T16:28:20Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5730197611,56,Back,5730197619,213,2.17,5730197621,1,,5730197617,212,32.1,5730197613,140,43.3,5730197615,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287121,195,1,1,27,6,d8w1m5j3jbd1eva8524dv4a20,1,43.3,81.7,2025-05-16T16:28:19.784Z,2025-05-16T16:28:22Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5730197751,56,Left,5730197759,213,0.22,5730197757,212,27.1,5730197755,141,90.5,5730197753,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287149,196,1,1,27,9,d8w1m5j3jbd1eva8524dv4a20,1,68.5,90.5,2025-05-16T16:28:22.201Z,2025-05-16T16:28:26Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5730197981,140,83.2,5730197995,213,0.12,5730197991,212,15.6,5730197977,56,Left,5730197985,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287169,197,1,1,27,13,d8w1m5j3jbd1eva8524dv4a20,1,85.2,93.0,2025-05-16T16:28:26.568Z,2025-05-16T16:28:30Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5730198147,140,66.0,5730198151,212,20.9,5730198145,56,Left,5730198149,141,85.0,5730198153,213,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287183,198,1,1,27,17,d8w1m5j3jbd1eva8524dv4a20,0,66.0,85.0,2025-05-16T16:28:30.529Z,2025-05-16T16:28:31Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5730198241,141,66.6,5730198239,140,85.5,5730198237,56,Center,5730198243,212,24.0,5730198245,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287191,321,61,1,27,19,c7jgkxx1czv5etn7snf1r6p2m,1,19.8,40.4,2025-05-16T16:28:32.048Z,2025-05-16T16:28:32Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730198293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287233,323,1,1,27,20,c7jgkxx1czv5etn7snf1r6p2m,1,27.9,29.7,2025-05-16T16:28:33.654Z,2025-05-16T16:28:35Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5730198509,212,3.4,5730198511,213,6.18,5730198507,141,29.2,5730198503,56,Back,5730198505,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287249,324,1,1,27,22,c7jgkxx1czv5etn7snf1r6p2m,1,30.1,28.8,2025-05-16T16:28:35.309Z,2025-05-16T16:28:37Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5730198591,141,42.7,5730198593,212,9.5,5730198587,56,Back,5730198589,140,31.2,5730198595,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287259,325,1,1,27,24,c7jgkxx1czv5etn7snf1r6p2m,1,31.2,39.1,2025-05-16T16:28:37.093Z,2025-05-16T16:28:38Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5730198645,140,30.5,5730198643,56,Back,5730198647,141,26.7,5730198651,213,4.63,5730198649,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287273,326,1,1,27,25,c7jgkxx1czv5etn7snf1r6p2m,1,30.5,26.7,2025-05-16T16:28:38.262Z,2025-05-16T16:28:40Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5730198723,213,0.35,5730198715,56,Back,5730198719,141,31.2,5730198721,212,8.8,5730198717,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287285,327,1,1,27,27,c7jgkxx1czv5etn7snf1r6p2m,1,38.4,31.2,2025-05-16T16:28:39.805Z,2025-05-16T16:28:41Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5730198797,56,Back,5730198805,213,3.12,5730198803,212,9.9,5730198799,140,29.0,5730198801,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287345,328,1,1,27,28,c7jgkxx1czv5etn7snf1r6p2m,1,28.1,32.2,2025-05-16T16:28:41.565Z,2025-05-16T16:28:50Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5730199169,213,1.58,5730199161,56,Back,5730199167,212,22.2,5730199163,140,27.9,5730199165,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287349,329,1,1,27,31,c7jgkxx1czv5etn7snf1r6p2m,1,30.4,68.8,2025-05-16T16:28:44.686Z,2025-05-16T16:28:51Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730199197,213,0.81,5730199191,140,45.7,5730199195,212,23.2,5730199193,141,93.5,5730199187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287387,330,1,1,27,36,c7jgkxx1czv5etn7snf1r6p2m,1,61.6,94.8,2025-05-16T16:28:49.237Z,2025-05-16T16:28:55Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730199429,212,5.3,5730199431,213,4.24,5730199427,141,87.8,5730199423,56,Left,5730199425,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287407,331,1,1,27,42,c7jgkxx1czv5etn7snf1r6p2m,1,65.6,85.0,2025-05-16T16:28:55.078Z,2025-05-16T16:28:57Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5730199549,141,75.0,5730199553,213,3.74,5730199551,212,12.0,5730199547,140,56.2,5730199545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287459,332,1,1,27,44,c7jgkxx1czv5etn7snf1r6p2m,1,55.1,74.8,2025-05-16T16:28:56.966Z,2025-05-16T16:29:00Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730199801,213,0.59,5730199793,56,Left,5730199795,140,60.6,5730199799,212,7.0,5730199797,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287483,333,1,1,27,47,c7jgkxx1czv5etn7snf1r6p2m,1,62.3,79.9,2025-05-16T16:29:00.334Z,2025-05-16T16:29:03Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5730199943,56,Center,5730199945,140,55.2,5730199951,213,4.41,5730199947,141,45.1,5730199949,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287533,334,1,1,27,50,c7jgkxx1czv5etn7snf1r6p2m,1,60.7,38.9,2025-05-16T16:29:03.229Z,2025-05-16T16:29:09Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730200251,141,5.0,5730200247,56,Right,5730200253,212,27.9,5730200255,213,5.31,5730200249,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287547,335,1,1,27,56,c7jgkxx1czv5etn7snf1r6p2m,1,86.7,11.4,2025-05-16T16:29:09.525Z,2025-05-16T16:29:13Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5730200383,213,2.83,5730200379,141,18.3,5730200377,140,73.0,5730200375,56,Right,5730200381,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287557,336,1,1,28,0,c7jgkxx1czv5etn7snf1r6p2m,1,70.3,21.0,2025-05-16T16:29:13.254Z,2025-05-16T16:29:15Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730200435,213,1.79,5730200433,212,18.7,5730200427,56,Center,5730200431,141,47.8,5730200429,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287583,337,1,1,28,2,c7jgkxx1czv5etn7snf1r6p2m,1,66.5,47.8,2025-05-16T16:29:15.646Z,2025-05-16T16:29:18Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730200597,140,69.7,5730200601,212,22.0,5730200599,141,79.7,5730200595,56,Left,5730200603,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287597,338,1,1,28,5,c7jgkxx1czv5etn7snf1r6p2m,1,70.0,81.7,2025-05-16T16:29:18.725Z,2025-05-16T16:29:21Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730200691,56,Left,5730200699,213,0.21,5730200695,141,83.8,5730200693,140,76.5,5730200697,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287617,339,1,1,28,8,c7jgkxx1czv5etn7snf1r6p2m,1,74.5,87.5,2025-05-16T16:29:21.597Z,2025-05-16T16:29:24Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5730200807,212,12.6,5730200805,141,76.0,5730200803,140,65.1,5730200801,56,Center,5730200809,213,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287643,340,1,1,28,13,c7jgkxx1czv5etn7snf1r6p2m,1,65.5,73.3,2025-05-16T16:29:25.853Z,2025-05-16T16:29:28Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5730201007,140,63.7,5730201013,213,4.62,5730201005,56,Center,5730201011,212,20.7,5730201009,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287671,341,1,1,28,15,c7jgkxx1czv5etn7snf1r6p2m,1,63.6,41.2,2025-05-16T16:29:28.109Z,2025-05-16T16:29:32Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730201155,140,78.0,5730201153,56,Right,5730201157,141,11.3,5730201161,213,5.35,5730201159,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287677,342,1,1,28,19,c7jgkxx1czv5etn7snf1r6p2m,1,78.5,16.1,2025-05-16T16:29:31.894Z,2025-05-16T16:29:33Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5730201199,213,1.69,5730201191,56,Center,5730201197,212,10.8,5730201195,141,31.9,5730201193,140,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287703,343,1,1,28,20,c7jgkxx1czv5etn7snf1r6p2m,1,77.3,31.9,2025-05-16T16:29:33.165Z,2025-05-16T16:29:35Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5730201321,56,Center,5730201329,213,3.79,5730201323,140,70.9,5730201325,141,24.4,5730201327,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815287715,344,1,1,28,22,c7jgkxx1czv5etn7snf1r6p2m,0,72.0,31.0,2025-05-16T16:29:35.069Z,2025-05-16T16:29:38Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5730201419,212,36.1,5730201411,155,,5730201423,1,,5730201421,213,0.54,5730201417,141,58.4,5730201413,56,Center,5730201415,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815288009,199,5,1,28,25,d8w1m5j3jbd1eva8524dv4a20,1,-1.2,43.0,2025-05-16T16:29:38.007Z,2025-05-16T18:20:16Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5730203357,233,345,5730203047,56,Back,5730203049,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815288049,345,5,1,28,25,c7jgkxx1czv5etn7snf1r6p2m,0,101.2,57.0,2025-05-16T16:29:38.007Z,2025-05-16T18:20:17Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5730203313,56,Center,5730203315,346,,5730203371,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815288059,200,1,1,28,57,d8w1m5j3jbd1eva8524dv4a20,1,4.7,55.1,2025-05-16T16:30:10.569Z,2025-05-16T16:30:17Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5730203409,74,,5730203401,212,64.9,5730203397,140,64.9,5730203393,124,,5730203395,56,Center,5730203399,141,76.6,5730203403,213,0.23,5730203405,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815288069,201,4,1,29,3,d8w1m5j3jbd1eva8524dv4a20,1,64.0,73.8,2025-05-16T16:30:16.012Z,2025-05-16T16:30:22Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5730203467,13,,5730203491,233,346,5730203469,294,,5730203471,56,Center,5730203475,286,,5730203473,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815288057,346,4,1,29,3,c7jgkxx1czv5etn7snf1r6p2m,0,36.0,26.2,2025-05-16T16:30:16.013Z,2025-05-16T16:30:21Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5730203383,13,,5730203391,285,,5730203385,294,,5730203497,233,201,5730203389,152,,5730203387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815288247,202,1,1,29,19,d8w1m5j3jbd1eva8524dv4a20,1,57.8,81.4,2025-05-16T16:30:32.625Z,2025-05-16T16:30:37Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5730204495,213,0.35,5730204487,141,95.1,5730204479,152,,5730204483,140,81.9,5730204489,212,27.0,5730204481,56,Left,5730204477,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815288279,203,1,1,29,23,d8w1m5j3jbd1eva8524dv4a20,0,76.9,94.6,2025-05-16T16:30:36.791Z,2025-05-16T16:31:05Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5730204683,140,100.0,5730204679,155,,5730204685,141,33.6,5730204687,212,48.9,5730204677,2,,5730204691,1,,5730204681,56,Center,5730204689,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815288287,204,43,1,29,29,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-05-16T16:30:41.800Z,2025-05-16T16:31:00Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5730204719,286,0,5730204717,56,Center,5730205595,144,44,5730204913,233,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815288321,347,43,1,29,29,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-16T16:30:41.801Z,2025-05-16T16:57:58Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730204887,285,0,5730266933,144,44,5730204885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815288293,205,43,1,29,29,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-05-16T16:30:42.512Z,2025-05-16T16:30:58Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5730204733,56,Center,5730205465,144,39,5730204731,17,0,5730204729,22,0,5730204739,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815288491,206,5,1,29,31,d8w1m5j3jbd1eva8524dv4a20,0,100.4,36.7,2025-05-16T16:30:44.696Z,2025-05-16T18:20:17Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5730205773,56,Center,5730205829,233,348,5730205775,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815288403,348,5,1,29,31,c7jgkxx1czv5etn7snf1r6p2m,1,-0.4,63.3,2025-05-16T16:30:44.696Z,2025-05-16T18:20:17Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5730205817,233,206,5730205339,56,Back,5730205341,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815288579,349,1,1,29,51,c7jgkxx1czv5etn7snf1r6p2m,1,5.0,63.0,2025-05-16T16:31:04.637Z,2025-05-16T16:31:16Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730206373,212,7.4,5730206365,124,,5730206375,213,4.58,5730206371,141,52.2,5730206369,140,4.1,5730206379,237,,5730206367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815288601,350,1,1,30,3,c7jgkxx1czv5etn7snf1r6p2m,1,11.2,45.2,2025-05-16T16:31:15.996Z,2025-05-16T16:31:18Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5730206483,213,5.20,5730206479,141,21.6,5730206477,140,19.3,5730206475,56,Back,5730206481,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815288619,351,1,1,30,5,c7jgkxx1czv5etn7snf1r6p2m,1,22.3,18.8,2025-05-16T16:31:17.933Z,2025-05-16T16:31:19Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730206565,213,0.53,5730206563,212,15.0,5730206557,56,Back,5730206561,141,30.0,5730206559,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815288693,352,1,1,30,6,c7jgkxx1czv5etn7snf1r6p2m,1,33.3,26.7,2025-05-16T16:31:19.565Z,2025-05-16T16:31:25Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5730206935,212,10.2,5730206933,141,12.9,5730206937,213,5.11,5730206931,140,37.1,5730206929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815288673,207,83,1,30,10,d8w1m5j3jbd1eva8524dv4a20,0,56.8,85.9,2025-05-16T16:31:23.400Z,2025-05-16T18:21:07Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5730545165,399,2u8ylwu9kogk0jorpe517812i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815288697,208,45,1,30,12,d8w1m5j3jbd1eva8524dv4a20,0,44.8,77.6,2025-05-16T16:31:25.716Z,2025-05-16T18:31:16Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5730207097,233,353,5730206951,285,,5730206947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
