id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/value
2813628439,181,1,1,22,54,crlocdyqyb1fdhck54qxs65rl,1,59.6,10.9,2025-05-11T15:24:27.619Z,2025-05-11T15:24:28Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5720882227,140,41.0,5720882233,213,2.49,5720882225,56,Back,5720882229,141,32.7,5720882231,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628447,182,1,1,22,55,crlocdyqyb1fdhck54qxs65rl,1,41.0,32.7,2025-05-11T15:24:28.707Z,2025-05-11T15:55:08Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5720882297,140,38.2,5720882299,141,21.2,5720882301,212,8.4,5720882303,213,4.35,5720882295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628525,183,1,1,23,2,crlocdyqyb1fdhck54qxs65rl,1,45.5,24.4,2025-05-11T15:24:36.259Z,2025-05-11T15:24:38Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5720882727,141,6.8,5720882725,140,69.7,5720882729,212,28.1,5720882723,56,Right,5720882731,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628567,184,1,1,23,5,crlocdyqyb1fdhck54qxs65rl,1,69.7,6.8,2025-05-11T15:24:38.315Z,2025-05-11T15:24:42Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5720882927,140,47.0,5720882933,213,2.90,5720882925,56,Back,5720882929,141,15.5,5720882931,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628589,185,1,1,23,8,crlocdyqyb1fdhck54qxs65rl,1,52.1,16.1,2025-05-11T15:24:41.787Z,2025-05-11T15:24:43Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5720883049,141,22.5,5720883051,212,13.2,5720883047,140,64.0,5720883053,213,0.34,5720883045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628595,186,1,1,23,10,crlocdyqyb1fdhck54qxs65rl,1,64.0,22.5,2025-05-11T15:24:43.523Z,2025-05-11T15:24:44Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5720883087,56,Right,5720883095,213,3.55,5720883091,141,16.1,5720883089,140,54.3,5720883093,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628619,187,1,1,23,11,crlocdyqyb1fdhck54qxs65rl,1,54.3,16.1,2025-05-11T15:24:44.403Z,2025-05-11T15:24:46Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5720883259,56,Center,5720883263,141,22.1,5720883261,140,65.1,5720883265,212,12.1,5720883267,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628643,188,1,1,23,12,crlocdyqyb1fdhck54qxs65rl,1,65.1,22.1,2025-05-11T15:24:46.067Z,2025-05-11T15:24:49Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5720883421,140,54.4,5720883423,141,16.7,5720883425,212,11.8,5720883419,56,Right,5720883427,213,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628691,189,1,1,23,16,crlocdyqyb1fdhck54qxs65rl,1,55.4,16.2,2025-05-11T15:24:49.347Z,2025-05-11T15:24:52Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5720883691,212,9.6,5720883685,56,Center,5720883687,140,61.8,5720883693,213,0.79,5720883689,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628699,190,1,1,23,18,crlocdyqyb1fdhck54qxs65rl,1,60.9,31.9,2025-05-11T15:24:52.107Z,2025-05-11T15:24:53Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5720883731,140,62.3,5720883735,141,57.3,5720883737,212,17.3,5720883739,213,1.49,5720883727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628741,191,1,1,23,19,crlocdyqyb1fdhck54qxs65rl,1,62.3,57.3,2025-05-11T15:24:53.139Z,2025-05-11T15:24:56Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5720883965,141,44.8,5720883961,56,Back,5720883963,140,44.2,5720883967,212,20.8,5720883969,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628775,192,1,1,23,23,crlocdyqyb1fdhck54qxs65rl,1,44.7,45.8,2025-05-11T15:24:56.739Z,2025-05-11T15:25:19Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5720884097,141,25.9,5720884101,213,5.30,5720884095,140,53.3,5720884099,212,16.3,5720884093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628809,193,1,1,23,26,crlocdyqyb1fdhck54qxs65rl,1,54.0,25.9,2025-05-11T15:24:59.555Z,2025-05-11T15:25:01Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5720884265,212,13.1,5720884263,141,29.2,5720884261,140,66.3,5720884259,56,Center,5720884267,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628825,194,1,1,23,27,crlocdyqyb1fdhck54qxs65rl,1,66.3,29.2,2025-05-11T15:25:00.883Z,2025-05-11T15:25:05Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5720884351,213,4.12,5720884337,140,60.9,5720884341,141,16.7,5720884333,56,Right,5720884347,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628911,195,1,1,23,32,crlocdyqyb1fdhck54qxs65rl,1,59.5,17.0,2025-05-11T15:25:06.236Z,2025-05-11T15:25:07Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5720884795,56,Back,5720884801,212,14.9,5720884797,140,47.3,5720884803,213,2.60,5720884799,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628957,196,1,1,23,34,crlocdyqyb1fdhck54qxs65rl,0,47.3,28.3,2025-05-11T15:25:07.643Z,2025-05-11T15:29:01Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5720885023,141,33.3,5720885021,140,67.4,5720885025,212,21.4,5720885019,56,Center,5720885027,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813631497,220,3,1,23,35,crlocdyqyb1fdhck54qxs65rl,0,65.5,50.0,2025-05-11T15:25:08.635Z,2025-05-11T17:11:41Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5720898527,56,Center,5720903207,286,,5720903341,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630499,254,1,1,23,36,doohk95o6e8pkqah8vkop51dg,1,37.3,57.3,2025-05-11T15:25:10.243Z,2025-05-11T17:11:36Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5721376803,140,30.1,5720893197,56,Back,5721376809,213,4.12,5721376805,141,40.7,5721376807,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813629021,241,1,1,23,38,doohk95o6e8pkqah8vkop51dg,0,34.1,49.6,2025-05-11T15:25:12.012Z,2025-05-11T15:25:14Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5720885347,140,80.1,5720885353,213,6.03,5720885345,56,Center,5720885349,141,31.0,5720885351,212,49.9,5720885355,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630699,256,1,1,23,38,doohk95o6e8pkqah8vkop51dg,1,26.7,68.1,2025-05-11T15:25:12.226Z,2025-05-11T15:27:31Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5720894251,213,6.17,5720894243,141,66.6,5720894235,56,Back,5720894239,140,35.4,5720894247,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813629043,197,59,1,23,42,crlocdyqyb1fdhck54qxs65rl,1,22.5,68.5,2025-05-11T15:25:15.668Z,2025-05-11T15:25:16Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5720885477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813629057,198,1,1,23,43,crlocdyqyb1fdhck54qxs65rl,0,22.5,68.5,2025-05-11T15:25:16.373Z,2025-05-11T15:25:17Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5720885527,56,Back,5720885525,157,,5720885533,212,26.0,5720885537,1,,5720885529,140,46.3,5720885535,213,0.27,5720885531,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813629177,242,1,1,23,45,doohk95o6e8pkqah8vkop51dg,1,55.7,21.2,2025-05-11T15:25:19.212Z,2025-05-11T15:25:42Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,1.0,,5720886139,155,,5720886145,141,79.7,5720886141,56,Left,5720886147,212,48.2,5720887183,210,15,5720886151,1,,5720886143,140,81.7,5720886149,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813629185,243,15,1,23,52,doohk95o6e8pkqah8vkop51dg,1,87.7,65.2,2025-05-11T15:25:26.221Z,2025-05-11T17:27:51Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5720887227,231,50.7,5720887219,215,,5721462589,64,,5720886901,82,,5721369943,233,199,5720887209,29,,5720887215,102,52.9,5720887211,55,242,5720886179,56,Center,5720895645,76,,5720886897,20,,5720887225,230,5720887221,146,90.4,98.6,5720887217,103,19,5720887223,147,5720886175,22,,,,62.5,
2813629427,199,10,1,23,53,crlocdyqyb1fdhck54qxs65rl,1,11.4,41.0,2025-05-11T15:25:26.321Z,2025-05-11T17:10:12Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5720887531,56,Back,5721369955,233,243,5720887529,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813629437,200,6,1,24,12,crlocdyqyb1fdhck54qxs65rl,0,8.0,42.4,2025-05-11T15:25:45.979Z,2025-05-11T17:10:12Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5720887625,73,,5720887623,56,Back,5721350633,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813629271,244,6,1,24,12,doohk95o6e8pkqah8vkop51dg,1,92.0,57.6,2025-05-11T15:25:45.979Z,2025-05-11T17:10:12Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5721350621,233,200,5720886613,75,,5720886611,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813633051,310,1,1,24,32,doohk95o6e8pkqah8vkop51dg,1,99.5,0.5,2025-05-11T15:26:06.215Z,2025-05-11T15:57:47Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5720907033,140,95.9,5720907039,213,2.33,5721020523,189,,5720907035,141,6.4,5720907031,56,Right,5720907173,6,,5720907037,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813629793,245,1,1,24,38,doohk95o6e8pkqah8vkop51dg,1,99.5,0.5,2025-05-11T15:26:11.684Z,2025-05-11T15:57:47Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5720889275,6,,5720889281,56,Center,5720889291,1,,5720889285,141,62.9,5720889273,2,,5720889283,140,89.9,5720889279,223,,5720889289,213,1.80,5720889287,212,43.6,5720889277,155,,5721020535,189,,,,,,,,,,,,,,,,,,,
2813629831,246,1,1,24,39,doohk95o6e8pkqah8vkop51dg,1,89.9,62.9,2025-05-11T15:26:13.059Z,2025-05-11T17:28:55Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,1.0,,5720889467,213,4.96,5720912363,154,,5720889461,140,91.7,5720889465,212,7.7,5720889459,56,Center,5720912361,210,13,5720889463,141,51.9,5720889457,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813629837,247,13,1,24,40,doohk95o6e8pkqah8vkop51dg,1,92.0,51.5,2025-05-11T15:26:14.259Z,2025-05-11T15:32:34Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5720912423,230,98.4,5720889487,17,,5720912407,25,,5720912425,231,50.4,5720912421,103,77.8,5720912415,55,246,5720912411,29,,5720912409,74,,5720911817,15,,5720912413,154,,5720911821,328,,5720912419,102,5720889489,56,Center,45.5,,,,,,,,,,,,
2813630053,201,5,1,24,42,crlocdyqyb1fdhck54qxs65rl,1,-1.2,55.0,2025-05-11T15:26:16.091Z,2025-05-11T17:10:26Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5720890635,56,Back,5720890637,346,,5721350997,233,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813629843,248,5,1,24,42,doohk95o6e8pkqah8vkop51dg,0,101.2,45.0,2025-05-11T15:26:16.091Z,2025-05-11T17:10:26Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5721351005,233,201,5720889523,56,Center,5720889525,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630081,202,1,1,25,1,crlocdyqyb1fdhck54qxs65rl,1,4.9,41.3,2025-05-11T15:26:34.500Z,2025-05-11T15:26:39Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5720890901,213,6.01,5720890893,56,Right,5720890899,212,66.6,5720890907,74,,5720890895,140,66.0,5720890903,1,,5720890891,124,,5720890897,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630083,203,44,1,25,4,crlocdyqyb1fdhck54qxs65rl,1,60.7,13.0,2025-05-11T15:26:38.290Z,2025-05-11T17:10:03Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5720890911,286,,5720890909,56,Right,5721008103,233,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813651273,495,44,1,25,5,doohk95o6e8pkqah8vkop51dg,0,39.3,87.0,2025-05-11T15:26:38.291Z,2025-05-11T17:10:03Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5721008131,233,203,5721008073,56,Back,5721008075,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630093,204,1,1,25,5,crlocdyqyb1fdhck54qxs65rl,0,66.0,15.0,2025-05-11T15:26:38.292Z,2025-05-11T17:05:58Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5720890967,140,70.6,5720890971,212,7.2,5720890961,3,,5720890965,56,Center,5720890969,141,22.8,5720890973,213,0.83,5720890963,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630171,249,1,1,25,9,doohk95o6e8pkqah8vkop51dg,1,37.7,76.5,2025-05-11T15:26:43.251Z,2025-05-11T15:26:46Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5720891373,141,71.1,5720891369,56,Center,5720891379,1,,5720891365,157,,5720891371,140,62.7,5720891375,212,26.5,5720891377,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630185,205,4,1,25,13,crlocdyqyb1fdhck54qxs65rl,1,40.4,30.6,2025-05-11T15:26:46.523Z,2025-05-11T15:33:35Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5720891495,152,,5720891491,13,,5720891497,265,,5720891517,233,250,5720891493,56,Back,5720891499,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630175,250,4,1,25,13,doohk95o6e8pkqah8vkop51dg,0,59.6,69.4,2025-05-11T15:26:46.524Z,2025-05-11T15:26:52Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5720891419,152,,5720891525,233,205,5720891421,265,,5720891417,56,Center,5720891423,285,,5720891415,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630253,206,1,1,25,20,crlocdyqyb1fdhck54qxs65rl,1,46.6,33.9,2025-05-11T15:26:53.730Z,2025-05-11T15:26:54Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5720891817,212,18.9,5720891819,213,1.44,5720891809,152,,5720891815,141,61.4,5720891807,5,,5720891813,140,48.9,5720891811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630329,207,1,1,25,20,crlocdyqyb1fdhck54qxs65rl,1,48.9,61.4,2025-05-11T15:26:54.274Z,2025-05-11T15:27:01Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5720892223,56,Left,5720892231,213,0.70,5720892229,212,31.6,5720892225,140,72.0,5720892227,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630341,208,50,1,25,28,crlocdyqyb1fdhck54qxs65rl,1,92.4,83.6,2025-05-11T15:27:01.651Z,2025-05-11T15:27:05Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5720892369,233,251,5720892293,286,,5720892291,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630347,251,7,1,25,28,doohk95o6e8pkqah8vkop51dg,0,7.6,16.4,2025-05-11T15:27:01.652Z,2025-05-11T15:27:06Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5720892343,233,208,5720892307,56,Back,5720892309,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630359,209,61,1,25,29,crlocdyqyb1fdhck54qxs65rl,1,94.5,84.8,2025-05-11T15:27:03.105Z,2025-05-11T15:27:03Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5720892371,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630397,253,1,1,25,33,doohk95o6e8pkqah8vkop51dg,0,11.4,7.4,2025-05-11T15:27:06.915Z,2025-05-11T15:27:07Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5720892557,212,35.6,5720892561,1,,5720892559,213,0.13,5720892555,141,14.3,5720892551,56,Back,5720892553,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630419,210,1,1,25,35,crlocdyqyb1fdhck54qxs65rl,1,60.8,89.7,2025-05-11T15:27:08.866Z,2025-05-11T15:27:10Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5720892715,141,90.0,5720892723,213,0.02,5720892709,140,70.2,5720892719,212,9.9,5720892699,3,,5720892705,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630463,211,1,1,25,36,crlocdyqyb1fdhck54qxs65rl,1,70.2,90.0,2025-05-11T15:27:09.795Z,2025-05-11T15:27:12Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5720892967,140,64.9,5720892969,141,64.3,5720892973,213,4.40,5720892971,212,18.3,5720892965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630527,213,1,1,25,43,crlocdyqyb1fdhck54qxs65rl,1,65.1,53.0,2025-05-11T15:27:16.370Z,2025-05-11T15:27:18Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5720893329,140,77.7,5720893335,213,5.59,5720893331,141,36.7,5720893327,56,Center,5720893333,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630533,214,4,1,25,45,crlocdyqyb1fdhck54qxs65rl,1,76.4,34.2,2025-05-11T15:27:18.595Z,2025-05-11T17:09:41Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5720894073,233,255,5720894009,265,,5720893373,286,,5720894007,152,,5720894005,13,,5720893371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813630561,255,4,1,25,45,doohk95o6e8pkqah8vkop51dg,0,23.6,65.8,2025-05-11T15:27:18.596Z,2025-05-11T17:09:41Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5720893555,152,,5720893553,56,Back,5720893551,13,,5720893559,285,,5720893557,265,,5720894109,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813631131,215,15,1,26,34,crlocdyqyb1fdhck54qxs65rl,1,74.8,37.9,2025-05-11T15:28:07.891Z,2025-05-11T15:28:13Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5720896907,102,53.7,5720896587,56,Center,5720896943,233,257,5720896585,18,,5720896905,76,,5720896913,146,98.8,5720896751,20,,5720896583,26,,5720896915,147,49.6,5720896911,458,,5720896909,103,12.0,,,,,,,,,,,,,,,,,,
2813631153,257,10,1,26,34,doohk95o6e8pkqah8vkop51dg,1,1.6,47.8,2025-05-11T15:28:07.991Z,2025-05-11T15:28:13Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5720896731,177,,5720896653,182,,5720896971,233,215,5720896651,178,,5720896655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813631343,260,1,1,26,53,doohk95o6e8pkqah8vkop51dg,0,10.2,41.5,2025-05-11T15:28:26.945Z,2025-05-11T15:28:29Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5720897673,141,86.9,5720897679,1,,5720897669,56,Left,5720897671,140,62.6,5720897675,212,63.1,5720897665,157,,5720897667,198,,5720897677,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813631353,216,8,1,26,57,crlocdyqyb1fdhck54qxs65rl,1,30.6,30.0,2025-05-11T15:28:30.595Z,2025-05-11T15:28:30Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5720897709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813631391,218,1,1,26,58,crlocdyqyb1fdhck54qxs65rl,1,30.8,29.8,2025-05-11T15:28:31.602Z,2025-05-11T15:28:34Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5720897899,213,0.05,5720897883,56,Center,5720897887,140,54.2,5720897891,141,31.5,5720897895,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813631397,219,61,1,27,1,crlocdyqyb1fdhck54qxs65rl,0,58.3,25.2,2025-05-11T15:28:34.435Z,2025-05-11T15:28:35Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5720897921,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813652861,497,8,1,27,2,doohk95o6e8pkqah8vkop51dg,1,39.3,84.6,2025-05-11T15:28:35.291Z,2025-05-11T15:56:42Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5721017211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813631417,262,1,1,27,3,doohk95o6e8pkqah8vkop51dg,1,44.4,84.5,2025-05-11T15:28:36.705Z,2025-05-11T15:57:26Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5720898045,140,51.4,5720898047,141,79.1,5720898043,56,Left,5720898051,213,5.82,5720898049,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813631433,263,1,1,27,3,doohk95o6e8pkqah8vkop51dg,1,51.4,79.1,2025-05-11T15:28:37.232Z,2025-05-11T15:28:38Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5720898171,212,21.8,5720898167,141,79.7,5720898177,213,3.12,5720898157,56,Back,5720898163,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813631441,264,1,1,27,4,doohk95o6e8pkqah8vkop51dg,1,30.6,79.7,2025-05-11T15:28:37.992Z,2025-05-11T15:28:39Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5720898215,140,26.7,5720898217,141,68.9,5720898213,56,Back,5720898221,213,4.20,5720898219,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813631447,265,1,1,27,5,doohk95o6e8pkqah8vkop51dg,1,26.7,68.9,2025-05-11T15:28:39.162Z,2025-05-11T15:28:40Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5720898245,56,Back,5720898255,212,16.0,5720898251,141,68.1,5720898257,213,6.25,5720898247,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813631455,266,1,1,27,7,doohk95o6e8pkqah8vkop51dg,1,41.9,68.1,2025-05-11T15:28:40.416Z,2025-05-11T15:28:42Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5720898331,156,,5720898309,141,86.1,5720898311,212,13.2,5720898313,213,1.95,5720898307,140,37.2,5720898305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813631495,267,1,1,27,11,doohk95o6e8pkqah8vkop51dg,1,42.2,79.5,2025-05-11T15:28:45.225Z,2025-05-11T15:28:47Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5720898517,213,5.10,5720898519,1,,5720898509,56,Center,5720898515,212,40.1,5720898513,141,25.0,5720898511,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813631533,268,1,1,27,17,doohk95o6e8pkqah8vkop51dg,1,57.3,20.9,2025-05-11T15:28:50.624Z,2025-05-11T15:28:52Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5720898721,141,34.1,5720898723,212,12.3,5720898725,213,0.82,5720898717,56,Center,5720898719,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813631543,269,1,1,27,19,doohk95o6e8pkqah8vkop51dg,1,65.3,34.1,2025-05-11T15:28:52.464Z,2025-05-11T15:28:53Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5720898761,141,17.9,5720898763,212,11.2,5720898765,213,4.55,5720898757,56,Right,5720898759,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813631559,270,1,1,27,20,doohk95o6e8pkqah8vkop51dg,1,63.6,17.9,2025-05-11T15:28:53.403Z,2025-05-11T15:28:55Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5720898825,212,11.7,5720898823,141,17.3,5720898821,140,52.5,5720898827,213,3.18,5720898819,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
