id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2820728677,229,44,1,27,55,eujf9nqky8c5jnahb2f76m86o,0,75.8,88.6,2025-06-01T15:33:28.374Z,2025-06-01T15:33:37Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760378437,233,259,5760378333,286,,5760378331,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728693,260,8,1,27,55,btaf9fuj3xctycyjeqwereaow,1,30.2,16.2,2025-06-01T15:33:28.637Z,2025-06-01T16:23:43Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760378403,15,,5760378397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728703,230,5,1,27,56,eujf9nqky8c5jnahb2f76m86o,1,72.8,102.0,2025-06-01T15:33:29.758Z,2025-06-01T17:14:28Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760378613,233,261,5760378493,347,,5760378491,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728715,261,5,1,27,56,btaf9fuj3xctycyjeqwereaow,0,27.2,-2.0,2025-06-01T15:33:29.758Z,2025-06-01T17:14:29Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760378617,233,230,5760378583,56,Back,5760378587,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728711,231,1,1,28,0,eujf9nqky8c5jnahb2f76m86o,1,78.4,100.0,2025-06-01T15:33:33.765Z,2025-06-01T15:33:36Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760378575,213,3.81,5760378573,212,14.5,5760378569,140,67.6,5760378565,107,,5760378567,56,Left,5760378571,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728721,232,1,1,28,2,eujf9nqky8c5jnahb2f76m86o,1,68.7,89.6,2025-06-01T15:33:35.909Z,2025-06-01T15:33:37Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5760378643,213,0.81,5760378637,140,70.6,5760378639,141,92.7,5760378635,56,Left,5760378641,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728727,233,1,1,28,3,eujf9nqky8c5jnahb2f76m86o,1,70.6,92.7,2025-06-01T15:33:36.654Z,2025-06-01T15:33:40Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760378707,56,Back,5760378713,212,33.3,5760378717,1,,5760378711,141,92.0,5760378709,140,38.9,5760378715,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728735,234,1,1,28,7,eujf9nqky8c5jnahb2f76m86o,1,36.9,91.2,2025-06-01T15:33:40.613Z,2025-06-01T15:33:42Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5760378761,56,Back,5760378767,212,18.1,5760378771,213,4.90,5760378763,140,40.1,5760378765,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728755,235,1,1,28,9,eujf9nqky8c5jnahb2f76m86o,1,38.8,67.8,2025-06-01T15:33:42.598Z,2025-06-01T15:33:46Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5760378903,213,3.69,5760378895,56,Back,5760378901,212,14.8,5760378899,141,56.4,5760378897,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728773,236,1,1,28,13,eujf9nqky8c5jnahb2f76m86o,0,27.7,54.3,2025-06-01T15:33:46.246Z,2025-06-01T15:33:51Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5760379013,56,Left,5760379017,141,90.6,5760379023,1,,5760379019,212,57.2,5760379015,140,76.8,5760379011,155,,5760379021,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728785,262,44,1,28,17,btaf9fuj3xctycyjeqwereaow,1,25.0,13.4,2025-06-01T15:33:50.229Z,2025-06-01T15:33:56Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760379061,56,Back,5760379095,233,237,5760379065,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728779,237,44,1,28,17,eujf9nqky8c5jnahb2f76m86o,0,75.0,86.6,2025-06-01T15:33:50.230Z,2025-06-01T15:33:58Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760379041,56,Left,5760379043,286,,5760379115,233,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728819,263,1,1,28,18,btaf9fuj3xctycyjeqwereaow,1,27.5,19.5,2025-06-01T15:33:51.620Z,2025-06-01T15:33:56Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760379247,141,24.9,5760379243,56,Back,5760379245,140,34.3,5760379249,212,8.0,5760379251,213,0.48,5760379241,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728825,265,1,1,28,21,btaf9fuj3xctycyjeqwereaow,1,38.2,26.5,2025-06-01T15:33:54.126Z,2025-06-01T15:33:57Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5760379279,141,9.5,5760379275,56,Back,5760379281,212,11.6,5760379277,140,37.8,5760379283,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728829,266,1,1,28,22,btaf9fuj3xctycyjeqwereaow,0,37.8,9.5,2025-06-01T15:33:55.181Z,2025-06-01T15:33:57Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5760379291,56,Back,5760379299,213,2.49,5760379295,141,18.9,5760379297,212,10.6,5760379293,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728811,238,8,1,28,22,eujf9nqky8c5jnahb2f76m86o,1,71.5,89.4,2025-06-01T15:33:55.702Z,2025-06-01T15:33:55Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5760379215,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728835,267,61,1,28,26,btaf9fuj3xctycyjeqwereaow,0,21.9,11.4,2025-06-01T15:33:59.125Z,2025-06-01T15:33:59Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760379313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728893,239,5,1,28,26,eujf9nqky8c5jnahb2f76m86o,1,76.6,101.2,2025-06-01T15:33:59.671Z,2025-06-01T17:14:29Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5760379629,56,Left,5760379673,233,268,5760379631,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728849,268,5,1,28,26,btaf9fuj3xctycyjeqwereaow,0,23.4,-1.2,2025-06-01T15:33:59.671Z,2025-06-01T17:14:30Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760379685,233,239,5760379361,56,Back,5760379363,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728909,240,1,1,28,33,eujf9nqky8c5jnahb2f76m86o,1,75.1,100.0,2025-06-01T15:34:07.030Z,2025-06-01T15:34:09Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760379731,56,Left,5760379739,213,4.46,5760379735,141,87.2,5760379737,212,10.2,5760379733,140,72.7,5760379729,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728915,241,1,1,28,34,eujf9nqky8c5jnahb2f76m86o,1,72.7,87.2,2025-06-01T15:34:07.581Z,2025-06-01T15:34:09Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5760379767,141,91.4,5760379771,213,1.28,5760379763,56,Left,5760379765,140,73.5,5760379769,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728929,242,1,1,28,35,eujf9nqky8c5jnahb2f76m86o,1,73.5,91.4,2025-06-01T15:34:08.157Z,2025-06-01T15:34:10Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760379843,56,Left,5760379847,141,85.6,5760379851,213,5.54,5760379849,212,5.8,5760379845,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728933,243,1,1,28,37,eujf9nqky8c5jnahb2f76m86o,1,77.6,85.6,2025-06-01T15:34:10.214Z,2025-06-01T15:34:11Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5760379925,156,,5760379873,140,77.1,5760379877,212,2.4,5760379871,56,Left,5760379879,213,1.79,5760379875,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728947,244,1,1,28,38,eujf9nqky8c5jnahb2f76m86o,1,77.1,89.0,2025-06-01T15:34:11.270Z,2025-06-01T15:34:13Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760379979,212,8.2,5760379975,140,71.6,5760379973,56,Left,5760379981,213,3.93,5760379977,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729001,245,1,1,28,40,eujf9nqky8c5jnahb2f76m86o,1,71.6,80.5,2025-06-01T15:34:13.358Z,2025-06-01T15:34:20Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5760380273,213,4.63,5760380263,196,,5760380267,140,67.6,5760380275,1,,5760380261,155,,5760380265,56,Right,5760380269,141,5.3,5760380271,212,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729025,246,1,1,28,47,eujf9nqky8c5jnahb2f76m86o,1,70.1,6.1,2025-06-01T15:34:20.406Z,2025-06-01T15:34:23Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5760380413,141,10.1,5760380419,213,2.38,5760380415,212,3.9,5760380409,56,Right,5760380411,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729041,247,1,1,28,50,eujf9nqky8c5jnahb2f76m86o,1,64.6,18.6,2025-06-01T15:34:23.142Z,2025-06-01T15:34:25Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5760380497,140,41.3,5760380503,213,3.11,5760380495,56,Back,5760380499,141,19.7,5760380501,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729053,248,1,1,28,52,eujf9nqky8c5jnahb2f76m86o,1,41.3,19.5,2025-06-01T15:34:25.598Z,2025-06-01T15:34:27Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5760380549,56,Back,5760380555,212,11.5,5760380551,140,36.2,5760380553,141,34.5,5760380557,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729063,249,1,1,28,54,eujf9nqky8c5jnahb2f76m86o,1,36.2,34.5,2025-06-01T15:34:27.622Z,2025-06-01T15:34:29Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5760380597,56,Back,5760380599,140,47.2,5760380601,141,42.8,5760380605,213,0.45,5760380603,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729083,250,1,1,28,56,eujf9nqky8c5jnahb2f76m86o,1,47.1,42.4,2025-06-01T15:34:29.638Z,2025-06-01T15:34:33Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5760380695,140,39.5,5760380699,212,23.6,5760380697,141,75.0,5760380693,56,Back,5760380701,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729093,251,1,1,28,59,eujf9nqky8c5jnahb2f76m86o,1,47.1,77.8,2025-06-01T15:34:32.990Z,2025-06-01T15:34:34Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760380761,213,0.76,5760380753,56,Left,5760380757,141,96.8,5760380759,212,18.7,5760380755,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729117,252,1,1,29,1,eujf9nqky8c5jnahb2f76m86o,1,59.2,94.1,2025-06-01T15:34:34.398Z,2025-06-01T15:34:38Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760380883,212,12.8,5760380885,213,4.61,5760380881,141,75.4,5760380877,56,Center,5760380879,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729131,253,1,1,29,4,eujf9nqky8c5jnahb2f76m86o,1,58.1,76.3,2025-06-01T15:34:37.982Z,2025-06-01T15:34:41Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5760380975,140,61.9,5760380979,212,10.6,5760380973,56,Left,5760380981,213,1.19,5760380977,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729151,254,1,1,29,7,eujf9nqky8c5jnahb2f76m86o,1,62.2,93.2,2025-06-01T15:34:40.919Z,2025-06-01T15:34:43Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760381111,141,71.5,5760381109,140,40.4,5760381107,56,Back,5760381113,212,27.2,5760381115,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729155,255,1,1,29,10,eujf9nqky8c5jnahb2f76m86o,1,37.8,70.5,2025-06-01T15:34:43.414Z,2025-06-01T15:34:44Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5760381139,213,5.81,5760381135,141,66.3,5760381133,140,43.1,5760381137,212,6.3,5760381131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729157,256,1,1,29,11,eujf9nqky8c5jnahb2f76m86o,1,43.1,66.3,2025-06-01T15:34:44.543Z,2025-06-01T15:34:48Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5760381163,213,2.59,5760381157,140,35.4,5760381155,56,Back,5760381159,141,73.6,5760381161,212,9.5,5760381175,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729163,257,1,1,29,15,eujf9nqky8c5jnahb2f76m86o,0,31.6,78.8,2025-06-01T15:34:48.174Z,2025-06-01T15:34:51Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5760381223,155,,5760381227,140,83.8,5760381235,1,,5760381231,212,55.3,5760381233,213,0.13,5760381225,56,Left,5760381229,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729183,270,1,1,29,18,btaf9fuj3xctycyjeqwereaow,1,25.5,22.7,2025-06-01T15:34:51.869Z,2025-06-01T15:34:54Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760381339,212,18.0,5760381335,140,15.3,5760381341,213,2.21,5760381337,141,43.9,5760381333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729209,271,1,1,29,21,btaf9fuj3xctycyjeqwereaow,1,10.4,50.4,2025-06-01T15:34:54.341Z,2025-06-01T15:35:01Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5760381523,213,6.27,5760381519,141,50.1,5760381515,56,Back,5760381517,140,22.8,5760381521,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729215,272,1,1,29,28,btaf9fuj3xctycyjeqwereaow,1,24.7,50.7,2025-06-01T15:35:01.612Z,2025-06-01T15:35:04Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760381565,212,17.2,5760381561,140,28.5,5760381559,56,Back,5760381567,213,1.34,5760381563,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729225,273,1,1,29,31,btaf9fuj3xctycyjeqwereaow,1,28.5,75.3,2025-06-01T15:35:04.629Z,2025-06-01T15:35:06Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5760381621,56,Back,5760381635,213,3.95,5760381625,141,48.7,5760381629,212,25.0,5760381623,140,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729257,274,1,1,29,33,btaf9fuj3xctycyjeqwereaow,0,11.7,48.1,2025-06-01T15:35:06.717Z,2025-06-01T15:35:10Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5760381819,56,Back,5760381827,213,4.67,5760381823,141,0.0,5760381821,140,10.4,5760381829,1,,5760381825,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729385,258,5,1,29,37,eujf9nqky8c5jnahb2f76m86o,1,91.0,101.4,2025-06-01T15:35:10.584Z,2025-06-01T17:14:30Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5760382535,347,,5760382533,56,Left,5760382563,233,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729261,275,5,1,29,37,btaf9fuj3xctycyjeqwereaow,0,9.0,-1.4,2025-06-01T15:35:10.584Z,2025-06-01T17:14:30Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5760381845,347,,5760381843,56,Back,5760382581,233,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729427,259,1,1,29,59,eujf9nqky8c5jnahb2f76m86o,1,95.2,100.0,2025-06-01T15:35:33.016Z,2025-06-01T15:35:39Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760382753,56,Left,5760382757,141,86.8,5760382761,213,4.60,5760382759,212,10.4,5760382755,140,94.1,5760382751,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729433,260,43,1,30,6,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-06-01T15:35:39.063Z,2025-06-01T15:35:45Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5760382791,212,2.0,5760383049,144,1,5760382787,140,94.2,5760382785,56,Left,5760382793,213,2.12,5760382789,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729431,276,43,1,30,6,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-06-01T15:35:39.405Z,2025-06-01T15:36:29Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760383385,233,261,5760383379,285,0,5760385099,144,45,5760383377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729437,277,83,1,30,6,btaf9fuj3xctycyjeqwereaow,0,5.3,14.6,2025-06-01T15:35:39.764Z,2025-06-01T18:26:28Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760382925,399,6yyum3rgz21z8aln67irm508a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729447,261,3,1,30,7,eujf9nqky8c5jnahb2f76m86o,1,94.4,88.8,2025-06-01T15:35:40.405Z,2025-06-01T16:24:19Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5760382859,56,Left,5760382937,233,278,5760382861,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729453,278,45,1,30,7,btaf9fuj3xctycyjeqwereaow,0,5.6,11.2,2025-06-01T15:35:40.405Z,2025-06-01T17:13:57Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5760382891,56,Back,5760382893,285,,5760382951,233,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729457,262,1,1,30,8,eujf9nqky8c5jnahb2f76m86o,1,93.6,92.0,2025-06-01T15:35:41.615Z,2025-06-01T16:24:23Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5760382913,213,2.71,5760382907,140,90.1,5760382911,212,4.0,5760382905,56,Left,5760382909,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729471,263,1,1,30,8,eujf9nqky8c5jnahb2f76m86o,0,89.7,94.5,2025-06-01T15:35:41.784Z,2025-06-01T15:35:43Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760382989,140,88.9,5760382993,212,19.8,5760382995,213,4.67,5760382987,56,Center,5760382991,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729509,279,12,1,30,12,btaf9fuj3xctycyjeqwereaow,1,11.8,30.9,2025-06-01T15:35:45.557Z,2025-06-01T15:35:49Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760383213,140,67.7,5760383217,212,58.7,5760383215,141,28.0,5760383219,213,6.25,5760383211,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729521,264,1,1,30,17,eujf9nqky8c5jnahb2f76m86o,1,28.5,67.3,2025-06-01T15:35:50.103Z,2025-06-01T15:35:55Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5760383307,56,Back,5760383311,141,34.2,5760383309,140,10.8,5760383315,213,4.02,5760383313,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729547,265,1,1,30,21,eujf9nqky8c5jnahb2f76m86o,0,11.8,32.1,2025-06-01T15:35:54.632Z,2025-06-01T15:35:58Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5760383513,1,,5760383507,141,28.0,5760383503,56,Center,5760383501,157,,5760383511,213,6.24,5760383509,212,59.5,5760383505,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729571,280,1,1,30,26,btaf9fuj3xctycyjeqwereaow,1,26.2,72.4,2025-06-01T15:35:59.300Z,2025-06-01T15:36:01Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5760383651,140,37.2,5760383649,56,Back,5760383655,212,12.6,5760383647,3,,5760383653,141,65.1,5760383657,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729605,281,1,1,30,28,btaf9fuj3xctycyjeqwereaow,1,37.2,65.1,2025-06-01T15:36:01.093Z,2025-06-01T15:36:04Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5760383841,56,Back,5760383839,3,,5760383845,141,68.1,5760383849,213,3.03,5760383843,140,19.8,5760383847,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729615,283,1,1,30,31,btaf9fuj3xctycyjeqwereaow,1,19.8,68.1,2025-06-01T15:36:04.572Z,2025-06-01T15:36:06Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760383913,213,4.01,5760383911,212,15.8,5760383905,56,Back,5760383909,141,50.4,5760383907,140,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729631,284,1,1,30,33,btaf9fuj3xctycyjeqwereaow,1,10.1,50.4,2025-06-01T15:36:06.061Z,2025-06-01T15:36:07Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5760383981,140,13.8,5760383979,56,Back,5760383985,212,14.1,5760383983,141,30.4,5760383987,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729655,285,1,1,30,34,btaf9fuj3xctycyjeqwereaow,1,13.3,30.6,2025-06-01T15:36:07.237Z,2025-06-01T15:36:11Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760384089,213,0.28,5760384085,141,36.3,5760384083,140,26.2,5760384087,212,14.1,5760384081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729669,286,1,1,30,38,btaf9fuj3xctycyjeqwereaow,1,26.2,36.3,2025-06-01T15:36:11.148Z,2025-06-01T15:36:25Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5760384171,212,20.3,5760384167,140,12.9,5760384165,56,Back,5760384169,141,14.7,5760384173,213,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729677,287,1,1,30,39,btaf9fuj3xctycyjeqwereaow,0,12.9,14.7,2025-06-01T15:36:12.709Z,2025-06-01T15:36:15Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760384325,236,,5760384209,141,14.0,5760384211,212,8.8,5760384205,56,Back,5760384213,213,6.23,5760384327,233,266,5760384331,286,,5760384207,140,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729695,266,74,1,30,39,eujf9nqky8c5jnahb2f76m86o,1,87.4,94.2,2025-06-01T15:36:12.710Z,2025-06-01T17:14:04Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760384307,285,,5760384303,56,Left,5760384351,233,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729743,267,3,1,30,46,eujf9nqky8c5jnahb2f76m86o,0,87.2,94.0,2025-06-01T15:36:19.392Z,2025-06-01T15:36:24Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760384621,233,288,5760384563,56,Left,5760384565,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729747,288,7,1,30,46,btaf9fuj3xctycyjeqwereaow,0,12.8,6.0,2025-06-01T15:36:19.393Z,2025-06-01T15:36:23Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760384603,233,267,5760384573,56,Back,5760384575,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729753,268,61,1,30,46,eujf9nqky8c5jnahb2f76m86o,1,87.6,95.7,2025-06-01T15:36:20.021Z,2025-06-01T15:36:20Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760384593,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729763,269,5,1,30,47,eujf9nqky8c5jnahb2f76m86o,0,85.2,101.6,2025-06-01T15:36:20.821Z,2025-06-01T17:14:31Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760384635,56,Left,5760384971,233,289,5760384637,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
