id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/8/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2820728439,287,1,1,31,54,ctvzi2jbl1q6xzq0s3sexj73g,1,40.0,56.0,2025-06-01T15:32:54.572Z,2025-06-01T15:32:55Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5760376883,213,4.31,5760376881,212,15.1,5760376877,140,34.4,5760376879,141,35.5,5760376875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728457,288,1,1,31,55,ctvzi2jbl1q6xzq0s3sexj73g,1,34.2,35.5,2025-06-01T15:32:55.748Z,2025-06-01T15:32:58Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5760377001,140,46.5,5760377003,141,28.0,5760377009,213,5.91,5760376999,56,Back,5760377005,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728491,289,1,1,31,58,ctvzi2jbl1q6xzq0s3sexj73g,1,42.8,27.0,2025-06-01T15:32:58.612Z,2025-06-01T15:33:01Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5760377203,212,16.3,5760377199,141,15.8,5760377195,140,29.1,5760377193,56,Back,5760377207,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728463,248,83,1,31,58,d8w1m5j3jbd1eva8524dv4a20,0,56.7,78.7,2025-06-01T15:32:58.978Z,2025-06-01T15:33:03Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5760377299,399,dgki9si023s93nymhod74jlzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728503,290,1,1,32,0,ctvzi2jbl1q6xzq0s3sexj73g,1,30.6,15.5,2025-06-01T15:33:01.235Z,2025-06-01T15:33:03Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5760377279,141,6.4,5760377277,140,53.6,5760377283,213,6.03,5760377273,56,Right,5760377281,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728523,291,1,1,32,3,ctvzi2jbl1q6xzq0s3sexj73g,1,36.9,8.6,2025-06-01T15:33:04.084Z,2025-06-01T15:33:06Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5760377431,212,16.2,5760377427,140,24.5,5760377429,141,22.8,5760377425,56,Back,5760377433,213,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728533,292,1,1,32,5,ctvzi2jbl1q6xzq0s3sexj73g,1,29.9,11.6,2025-06-01T15:33:06.052Z,2025-06-01T15:33:07Z,bqh87676f46jsdfftw2gt1mok,V. Nielsen,,,5760377469,140,39.2,5760377467,56,Back,5760377471,141,28.6,5760377473,212,15.1,5760377475,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728545,293,1,1,32,6,ctvzi2jbl1q6xzq0s3sexj73g,1,39.4,32.7,2025-06-01T15:33:07.276Z,2025-06-01T15:33:08Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5760377539,56,Back,5760377543,141,14.6,5760377541,140,44.1,5760377545,212,13.3,5760377547,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728553,294,1,1,32,8,ctvzi2jbl1q6xzq0s3sexj73g,1,45.0,15.2,2025-06-01T15:33:08.659Z,2025-06-01T15:33:10Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5760377585,56,Right,5760377593,213,6.09,5760377591,212,21.6,5760377587,140,65.2,5760377589,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728583,295,1,1,32,10,ctvzi2jbl1q6xzq0s3sexj73g,1,63.8,11.7,2025-06-01T15:33:10.750Z,2025-06-01T15:33:13Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5760377757,213,2.03,5760377755,212,11.4,5760377749,56,Center,5760377751,140,59.0,5760377753,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728605,296,1,1,32,13,ctvzi2jbl1q6xzq0s3sexj73g,0,60.0,27.3,2025-06-01T15:33:13.436Z,2025-06-01T15:56:53Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5760377861,213,5.41,5760412503,236,,5760377859,212,6.7,5760377857,141,19.8,5760377853,140,64.1,5760412509,286,,5760412505,233,249,5760377851,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728587,249,74,1,32,13,d8w1m5j3jbd1eva8524dv4a20,1,36.1,86.5,2025-06-01T15:33:13.437Z,2025-06-01T17:10:43Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5760377779,56,Back,5760412513,233,296,5760412501,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728613,250,5,1,32,15,d8w1m5j3jbd1eva8524dv4a20,0,28.6,101.0,2025-06-01T15:33:15.986Z,2025-06-01T17:12:22Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5760378021,233,297,5760377905,56,Back,5760377907,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728623,297,5,1,32,15,ctvzi2jbl1q6xzq0s3sexj73g,1,71.4,-1.0,2025-06-01T15:33:15.986Z,2025-06-01T17:12:22Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5760378017,233,250,5760377991,56,Right,5760377995,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728635,298,1,1,32,17,ctvzi2jbl1q6xzq0s3sexj73g,1,72.1,0.0,2025-06-01T15:33:18.204Z,2025-06-01T15:33:20Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5760378055,107,,5760378061,141,11.7,5760378063,212,30.4,5760378059,140,44.4,5760378057,56,Back,5760378067,1,,5760378065,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728657,299,1,1,32,21,ctvzi2jbl1q6xzq0s3sexj73g,1,44.3,17.0,2025-06-01T15:33:21.492Z,2025-06-01T15:33:25Z,bqh87676f46jsdfftw2gt1mok,V. Nielsen,,,5760378201,141,38.3,5760378197,56,Back,5760378199,140,40.7,5760378203,212,15.0,5760378207,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728683,300,1,1,32,24,ctvzi2jbl1q6xzq0s3sexj73g,1,53.1,41.0,2025-06-01T15:33:25.260Z,2025-06-01T15:33:29Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5760378341,56,Center,5760378349,212,15.0,5760378347,141,34.9,5760378353,213,6.00,5760378343,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728687,301,4,1,32,28,ctvzi2jbl1q6xzq0s3sexj73g,1,64.2,34.7,2025-06-01T15:33:29.018Z,2025-06-01T15:33:33Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5760378387,13,,5760378389,56,Center,5760378399,233,251,5760378395,286,,5760378391,152,,5760378393,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728681,251,4,1,32,28,d8w1m5j3jbd1eva8524dv4a20,0,35.8,65.3,2025-06-01T15:33:29.019Z,2025-06-01T15:33:34Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5760378369,285,,5760378367,265,,5760378361,13,,5760378413,233,301,5760378363,56,Back,5760378365,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728733,302,1,1,32,38,ctvzi2jbl1q6xzq0s3sexj73g,1,62.8,39.5,2025-06-01T15:33:39.180Z,2025-06-01T15:33:42Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5760378749,56,Center,5760378747,152,,5760378755,212,21.3,5760378757,213,1.89,5760378745,5,,5760378753,141,69.3,5760378751,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728757,303,1,1,32,41,ctvzi2jbl1q6xzq0s3sexj73g,1,57.2,70.2,2025-06-01T15:33:42.348Z,2025-06-01T15:33:46Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5760378915,141,95.4,5760378919,213,0.95,5760378917,212,21.1,5760378913,140,68.9,5760378911,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728769,304,1,1,32,46,ctvzi2jbl1q6xzq0s3sexj73g,1,65.7,83.8,2025-06-01T15:33:46.366Z,2025-06-01T15:33:49Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5760378979,56,Center,5760378985,212,23.5,5760378987,213,4.24,5760378983,141,53.1,5760378981,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728789,305,1,1,32,49,ctvzi2jbl1q6xzq0s3sexj73g,1,59.8,42.2,2025-06-01T15:33:49.612Z,2025-06-01T15:33:52Z,bqh87676f46jsdfftw2gt1mok,V. Nielsen,,,5760379081,56,Center,5760379091,1,,5760379083,140,88.2,5760379089,213,0.58,5760379087,212,35.6,5760379079,155,,5760379085,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728795,306,1,1,32,51,ctvzi2jbl1q6xzq0s3sexj73g,0,88.2,70.8,2025-06-01T15:33:52.060Z,2025-06-01T15:33:52Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5760379127,213,4.76,5760379125,212,9.7,5760379117,3,,5760379119,56,Center,5760379121,140,88.6,5760379123,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728815,252,12,1,32,53,d8w1m5j3jbd1eva8524dv4a20,1,8.2,43.4,2025-06-01T15:33:53.433Z,2025-06-01T15:33:56Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5760379231,140,13.6,5760379237,213,5.13,5760379229,56,Back,5760379235,212,14.0,5760379233,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728843,253,1,1,32,55,d8w1m5j3jbd1eva8524dv4a20,0,13.6,24.6,2025-06-01T15:33:56.329Z,2025-06-01T15:34:00Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5760379335,140,44.3,5760379341,213,0.35,5760379343,1,,5760379339,212,34.3,5760379337,141,41.9,5760379333,56,Back,5760379331,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728883,307,1,1,33,0,ctvzi2jbl1q6xzq0s3sexj73g,0,55.8,58.5,2025-06-01T15:34:00.676Z,2025-06-01T15:56:37Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5760379585,56,Center,5760379587,140,65.8,5760379589,141,54.8,5760379593,213,6.05,5760379583,3,,5760379591,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728873,254,44,1,33,3,d8w1m5j3jbd1eva8524dv4a20,1,32.2,50.0,2025-06-01T15:34:03.833Z,2025-06-01T17:10:31Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5760379677,233,308,5760379537,285,,5760379535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728885,308,44,1,33,3,ctvzi2jbl1q6xzq0s3sexj73g,0,67.8,50.0,2025-06-01T15:34:03.834Z,2025-06-01T17:10:32Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5760379689,233,254,5760379597,56,Center,5760379599,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728891,255,1,1,33,3,d8w1m5j3jbd1eva8524dv4a20,0,32.2,46.6,2025-06-01T15:34:04.201Z,2025-06-01T16:08:35Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5760379621,141,46.2,5760379619,140,35.2,5760379617,56,Back,5760379615,3,,5760379623,212,3.2,5760379625,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736425,476,61,1,33,4,ctvzi2jbl1q6xzq0s3sexj73g,1,66.5,46.4,2025-06-01T15:34:04.352Z,2025-06-01T15:56:20Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5760422873,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728895,256,1,1,33,6,d8w1m5j3jbd1eva8524dv4a20,0,34.2,25.6,2025-06-01T15:34:06.945Z,2025-06-01T15:49:21Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5760413395,212,4.3,5760413393,141,31.9,5760379633,56,Back,5760413391,140,34.8,5760413397,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728937,309,1,1,33,7,ctvzi2jbl1q6xzq0s3sexj73g,1,64.2,45.5,2025-06-01T15:34:07.508Z,2025-06-01T15:34:11Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5760379903,213,5.62,5760379901,212,10.8,5760379895,56,Center,5760379899,141,35.8,5760379897,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728949,310,1,1,33,10,ctvzi2jbl1q6xzq0s3sexj73g,1,71.5,35.4,2025-06-01T15:34:10.804Z,2025-06-01T15:34:13Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5760379985,56,Right,5760379993,213,5.03,5760379991,212,18.3,5760379989,141,9.8,5760379987,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728961,311,1,1,33,13,ctvzi2jbl1q6xzq0s3sexj73g,1,77.3,11.1,2025-06-01T15:34:13.468Z,2025-06-01T15:34:15Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5760380065,141,13.1,5760380063,140,92.0,5760380061,56,Right,5760380067,212,15.5,5760380069,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728965,312,3,1,33,14,ctvzi2jbl1q6xzq0s3sexj73g,0,91.8,13.4,2025-06-01T15:34:15.252Z,2025-06-01T15:34:23Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5760380079,286,,5760380077,56,Right,5760380165,233,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728979,257,7,1,33,14,d8w1m5j3jbd1eva8524dv4a20,1,8.2,86.6,2025-06-01T15:34:15.253Z,2025-06-01T15:34:22Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5760380135,56,Back,5760380133,167,,5760380159,233,312,5760380139,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728983,258,6,1,33,15,d8w1m5j3jbd1eva8524dv4a20,0,9.0,86.7,2025-06-01T15:34:16.316Z,2025-06-01T17:10:01Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5760380375,56,Back,5760380459,233,313,5760380377,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820728973,313,6,1,33,15,ctvzi2jbl1q6xzq0s3sexj73g,1,91.0,13.3,2025-06-01T15:34:16.316Z,2025-06-01T17:10:00Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5760380439,233,258,5760380151,56,Right,5760381849,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729175,314,1,1,33,49,ctvzi2jbl1q6xzq0s3sexj73g,1,99.6,0.9,2025-06-01T15:34:50.268Z,2025-06-01T15:37:23Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5760381277,213,3.08,5760381275,212,10.5,5760381271,140,89.6,5760381267,6,,5760381269,56,Right,5760381273,141,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729177,315,1,1,33,51,ctvzi2jbl1q6xzq0s3sexj73g,0,98.9,17.0,2025-06-01T15:34:51.972Z,2025-06-01T15:36:05Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5760381295,141,47.4,5760381299,213,1.91,5760381297,212,21.9,5760381289,155,,5760381287,2,,5760381293,140,92.0,5760381291,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729181,259,12,1,33,52,d8w1m5j3jbd1eva8524dv4a20,1,6.0,48.1,2025-06-01T15:34:52.497Z,2025-06-01T15:34:57Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5760381319,212,27.4,5760381317,141,88.1,5760381321,213,1.70,5760381315,140,2.7,5760381329,15,,5760381313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729195,316,1,1,33,54,ctvzi2jbl1q6xzq0s3sexj73g,0,98.1,19.8,2025-06-01T15:34:54.541Z,2025-06-01T15:34:56Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5760381415,140,92.3,5760381419,212,26.2,5760381417,141,57.2,5760381421,213,1.81,5760381413,56,Center,5760381409,2,,5760381411,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729201,260,12,1,33,56,d8w1m5j3jbd1eva8524dv4a20,1,7.0,47.6,2025-06-01T15:34:56.768Z,2025-06-01T15:35:08Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5760381461,15,,5760381449,140,33.0,5760381447,56,Back,5760381455,213,6.22,5760381451,141,45.2,5760381453,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729213,317,1,1,33,57,ctvzi2jbl1q6xzq0s3sexj73g,1,71.9,55.2,2025-06-01T15:34:57.916Z,2025-06-01T15:35:02Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5760381529,140,74.6,5760381527,56,Right,5760381531,141,17.4,5760381533,212,25.9,5760381535,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729221,318,1,1,34,2,ctvzi2jbl1q6xzq0s3sexj73g,1,70.7,11.4,2025-06-01T15:35:02.797Z,2025-06-01T15:35:05Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5760381601,56,Right,5760381603,140,81.0,5760381609,213,5.84,5760381607,212,12.0,5760381605,141,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729239,319,1,1,34,4,ctvzi2jbl1q6xzq0s3sexj73g,0,80.5,4.0,2025-06-01T15:35:05.316Z,2025-06-01T15:35:07Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5760381703,140,89.7,5760381701,56,Center,5760381697,2,,5760381699,155,,5760381705,141,57.2,5760381711,1,,5760381707,212,37.4,5760381709,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729281,262,1,1,34,8,d8w1m5j3jbd1eva8524dv4a20,1,9.2,47.0,2025-06-01T15:35:08.728Z,2025-06-01T15:35:14Z,5bfaszkv7wr5nkkcklqtncftg,E. Fauskanger,,,5760381961,140,32.1,5760381967,213,5.69,5760381959,56,Back,5760381957,123,,5760381965,212,28.9,5760381963,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729299,263,1,1,34,13,d8w1m5j3jbd1eva8524dv4a20,1,36.5,15.9,2025-06-01T15:35:13.930Z,2025-06-01T15:35:17Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5760382071,212,49.2,5760382067,140,71.1,5760382069,141,64.6,5760382065,56,Center,5760382063,155,,5760382075,1,,5760382073,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729301,264,44,1,34,16,d8w1m5j3jbd1eva8524dv4a20,1,73.1,63.8,2025-06-01T15:35:16.371Z,2025-06-01T17:10:32Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5760382081,286,,5760382129,233,320,5760382079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729297,320,44,1,34,16,ctvzi2jbl1q6xzq0s3sexj73g,0,26.9,36.2,2025-06-01T15:35:16.372Z,2025-06-01T17:10:33Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5760382057,285,,5760382149,233,264,5760382055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729313,266,61,1,34,16,d8w1m5j3jbd1eva8524dv4a20,0,71.1,64.6,2025-06-01T15:35:16.688Z,2025-06-01T15:35:29Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5760382117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729305,265,43,1,34,17,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-06-01T15:35:17.369Z,2025-06-01T15:35:20Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5760382181,144,8,5760382095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729353,322,1,1,34,17,ctvzi2jbl1q6xzq0s3sexj73g,1,31.8,40.4,2025-06-01T15:35:18.157Z,2025-06-01T15:35:25Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5760382339,212,18.2,5760382337,141,13.7,5760382335,140,30.2,5760382341,213,4.62,5760382333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729357,323,4,1,34,23,ctvzi2jbl1q6xzq0s3sexj73g,1,32.2,20.2,2025-06-01T15:35:24.297Z,2025-06-01T15:35:29Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5760382377,285,,5760382379,233,267,5760382375,265,,5760382371,56,Back,5760382369,13,,5760382373,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729349,267,4,1,34,23,d8w1m5j3jbd1eva8524dv4a20,0,67.8,79.8,2025-06-01T15:35:24.298Z,2025-06-01T15:35:29Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5760382367,286,,5760382365,265,,5760382361,56,Left,5760382359,13,,5760382399,233,323,5760382363,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820730291,268,27,1,35,19,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-06-01T15:36:19.933Z,2025-06-01T17:12:07Z,,,,,5760622131,233,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820729799,324,27,1,35,19,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-06-01T15:36:19.933Z,2025-06-01T17:12:07Z,,,,,5760622151,233,268,5760386669,53,dnw3y6r7bk0aqbta2s7ttivhl,5760386667,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820730295,269,28,1,36,15,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-06-01T15:37:15.541Z,2025-06-01T17:12:08Z,,,,,5760622177,233,325,5760387729,55,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820730141,325,28,1,36,15,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-06-01T15:37:15.541Z,2025-06-01T17:12:08Z,,,,,5760386897,55,324,5760622197,233,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820730237,326,18,1,36,24,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-06-01T15:37:24.691Z,2025-06-01T15:37:34Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5760387437,59,15,5760387479,55,327,5760387433,41,,5760387435,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820730243,327,19,1,36,24,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-06-01T15:37:24.692Z,2025-06-01T15:40:31Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5760387465,44,Defender,5760387467,55,326,5760387463,59,4,5760387457,41,,5760394391,292,4,5760387461,145,3,5760387571,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820730803,347,40,1,36,25,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-06-01T15:37:25.387Z,2025-06-01T18:17:30Z,,,,,5760390511,30,"bjgxlgzxbm2fj3c2xq6mtsru1, dgki9si023s93nymhod74jlzo, 16rhwnvicrl1e9xqw867zuxn9, do2fwr0qn3kg0qb40e3i36q51, bqh87676f46jsdfftw2gt1mok, 7gqecbxztxxovmo1b6zqqcgve, b2ibeioms7t9vb3au7tpqys4p, 2r893xoeuqhgoe2w2auhqb696, cegoeac3l2owi83zdvu30tj6y, 7dnxkce4kn8qchaavv6e4tm21, 55ashhvkh23ypnct70f9dgvkl, 3gvu6qvxl0ro74q6l1o4p2fx0, 8pyq4t68w42u3fgd2w7tjykbu, 5hst73ivtxknjb3rrdivwygnp, 3zg0pvrja75d3l44dq0lh4kb9, d95uicftg11gdyf5yk2ntt1jo, ar7ybu7dordgt2yfx5inux62, bbyystkqag4mcfpr6utsazm51, 13k94iyejsdn4e51jx32rb23u",5760390513,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5",5760390519,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5760390517,130,21,5760390521,194,do2fwr0qn3kg0qb40e3i36q51,5760390515,59,"12, 20, 5, 7, 2, 4, 26, 9, 11, 10, 14, 44, 8, 19, 21, 24, 25, 27, 95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
