id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2798619641,112,3,1,13,45,8q6cv8g4bd3xdl7m88kll16na,0,64.6,8.9,2025-04-09T17:14:32.148Z,2025-04-11T19:18:46Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5638205629,286,,5641873745,465,,5638205717,233,125,5638205627,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619657,125,7,1,13,45,e5txudmuc2qpc460bs4lb5aff,1,35.4,91.1,2025-04-09T17:14:32.149Z,2025-04-11T19:18:50Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5641874267,178,,5638205709,233,112,5638205705,56,Back,5641874265,385,,5638205707,285,,5638205703,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619689,113,5,1,13,47,8q6cv8g4bd3xdl7m88kll16na,1,61.6,-1.4,2025-04-09T17:14:33.933Z,2025-04-09T19:57:37Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5638205871,56,Right,5638205873,347,,5638205911,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619693,126,5,1,13,47,e5txudmuc2qpc460bs4lb5aff,0,38.4,101.4,2025-04-09T17:14:33.933Z,2025-04-09T19:57:37Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5638205895,56,Back,5638205897,347,,5638205921,233,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619715,114,1,1,13,52,8q6cv8g4bd3xdl7m88kll16na,1,66.8,0.0,2025-04-09T17:14:38.669Z,2025-04-09T17:14:42Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5638206007,213,0.98,5638205997,107,,5638206003,141,17.3,5638205999,56,Right,5638206001,140,75.1,5638206005,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619727,115,1,1,13,55,8q6cv8g4bd3xdl7m88kll16na,1,74.8,21.2,2025-04-09T17:14:42.364Z,2025-04-09T17:14:44Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5638206091,213,5.69,5638206083,56,Right,5638206087,141,16.7,5638206089,212,5.5,5638206085,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619737,116,1,1,13,57,8q6cv8g4bd3xdl7m88kll16na,1,82.3,16.1,2025-04-09T17:14:44.501Z,2025-04-09T17:14:47Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5638206149,140,86.8,5638206155,213,5.57,5638206153,212,6.2,5638206151,141,10.1,5638206147,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619759,117,1,1,14,0,8q6cv8g4bd3xdl7m88kll16na,1,76.9,11.0,2025-04-09T17:14:46.876Z,2025-04-09T17:14:50Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5638206265,56,Right,5638206273,213,3.14,5638206269,141,11.0,5638206267,140,68.1,5638206271,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619765,118,1,1,14,3,8q6cv8g4bd3xdl7m88kll16na,0,67.7,15.2,2025-04-09T17:14:49.916Z,2025-04-09T17:14:53Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5638206311,212,9.0,5638206379,286,,5638206375,233,127,5638206307,140,76.0,5638206313,213,6.05,5638206309,141,12.2,5638206373,236,,5638206305,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619779,127,74,1,14,3,e5txudmuc2qpc460bs4lb5aff,1,31.3,92.4,2025-04-09T17:14:49.917Z,2025-04-09T19:56:49Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5638206367,285,,5638206365,56,Back,5638206395,233,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619815,119,5,1,14,5,8q6cv8g4bd3xdl7m88kll16na,1,68.4,-1.8,2025-04-09T17:14:51.901Z,2025-04-09T19:57:38Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5638206569,347,,5638206597,233,128,5638206567,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619797,128,5,1,14,5,e5txudmuc2qpc460bs4lb5aff,0,31.6,101.8,2025-04-09T17:14:51.901Z,2025-04-09T19:57:38Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5638206611,233,119,5638206455,56,Back,5638206457,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619845,120,1,1,14,15,8q6cv8g4bd3xdl7m88kll16na,1,74.0,0.0,2025-04-09T17:15:01.588Z,2025-04-09T17:15:11Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5638206755,141,17.1,5638206751,56,Right,5638206877,189,,5638206759,213,1.41,5638206753,140,76.0,5638206757,212,13.1,5638206749,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619847,121,61,1,14,20,8q6cv8g4bd3xdl7m88kll16na,0,76.1,17.3,2025-04-09T17:15:06.828Z,2025-04-09T17:15:12Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5638206763,56,Right,5638206905,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619851,122,5,1,14,20,8q6cv8g4bd3xdl7m88kll16na,0,75.5,-1.4,2025-04-09T17:15:07.256Z,2025-04-09T19:57:39Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5638206769,347,,5638207125,233,129,5638206767,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619909,129,5,1,14,20,e5txudmuc2qpc460bs4lb5aff,1,24.5,101.4,2025-04-09T17:15:07.256Z,2025-04-09T19:57:38Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5638207111,347,,5638207115,233,122,5638207109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619933,130,1,1,14,30,e5txudmuc2qpc460bs4lb5aff,1,26.1,100.0,2025-04-09T17:15:17.392Z,2025-04-09T17:15:20Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5638207257,140,44.2,5638207253,107,,5638207261,141,93.5,5638207265,213,6.04,5638207255,56,Back,5638207263,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619943,131,61,1,14,34,e5txudmuc2qpc460bs4lb5aff,0,45.0,82.7,2025-04-09T17:15:20.688Z,2025-04-09T17:15:21Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5638207301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619949,123,61,1,14,35,8q6cv8g4bd3xdl7m88kll16na,1,54.8,13.7,2025-04-09T17:15:21.568Z,2025-04-11T19:20:04Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5638207355,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798619991,125,1,1,14,36,8q6cv8g4bd3xdl7m88kll16na,1,54.0,10.3,2025-04-09T17:15:23.524Z,2025-04-11T19:20:24Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5638207565,212,21.8,5638207561,140,38.0,5638207563,141,30.7,5638207567,213,2.45,5638207559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620003,126,1,1,14,40,8q6cv8g4bd3xdl7m88kll16na,1,27.8,61.8,2025-04-09T17:15:27.084Z,2025-04-09T17:15:30Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638207639,56,Back,5638207647,213,1.14,5638207645,212,13.1,5638207643,141,79.3,5638207641,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620055,127,1,1,14,42,8q6cv8g4bd3xdl7m88kll16na,1,32.2,89.1,2025-04-09T17:15:28.837Z,2025-04-09T18:39:27Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5638207937,212,49.6,5638207933,140,79.4,5638207939,213,6.28,5638207929,155,,5638207941,1,,5638207935,141,88.7,5638207931,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620083,128,1,1,14,43,8q6cv8g4bd3xdl7m88kll16na,1,96.7,88.7,2025-04-09T17:15:29.629Z,2025-04-11T19:24:54Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,1.0,,5638208069,2,,5641887187,72,,5638208073,56,Center,5638208077,141,57.0,5641916667,210,15,5641887185,224,,5638208075,140,95.3,5638208071,155,,5641916669,154,,5638208079,212,21.6,5638208081,213,,,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620103,129,15,1,14,52,8q6cv8g4bd3xdl7m88kll16na,1,89.9,39.1,2025-04-09T17:15:39.142Z,2025-04-11T19:25:41Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5638208143,22,,5638338643,76,,5638208147,17,,5641916719,154,,5641916723,55,128,5638208975,82,,5641910637,101,,5641921411,133,,5641916717,29,,5638507697,108,,5638209097,102,5638208151,56,52.2,Center,5638209103,100,5638209099,103,19,5638209111,231,48.6,5638209105,146,99.8,5638338015,233,132,5638209109,230,98.8,5638208971,20,5638209107,147,52.0,,,,,
2798620089,132,10,1,14,52,e5txudmuc2qpc460bs4lb5aff,1,5.7,55.2,2025-04-09T17:15:39.242Z,2025-04-11T19:24:15Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5638337293,56,Back,5638338059,233,129,5638337999,94,,5641911105,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620127,130,43,1,14,55,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-09T17:15:42.085Z,2025-04-09T18:42:00Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5638208277,56,Back,5638336961,285,0,5638338335,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620139,135,4,1,15,2,e5txudmuc2qpc460bs4lb5aff,1,24.3,87.9,2025-04-09T17:15:49.232Z,2025-04-09T19:56:54Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5638208453,56,Back,5638208457,285,,5638208449,13,,5638208451,295,,5638208455,152,,5638208523,233,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620149,131,4,1,15,2,8q6cv8g4bd3xdl7m88kll16na,0,75.7,12.1,2025-04-09T17:15:49.233Z,2025-04-09T19:56:55Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5638208503,152,,5638208497,13,,5638208505,286,,5638208501,56,Right,5638208539,233,135,5638208499,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620387,136,1,1,15,41,e5txudmuc2qpc460bs4lb5aff,1,24.5,88.4,2025-04-09T17:16:27.831Z,2025-04-09T17:16:32Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5638209791,152,,5638209795,140,38.6,5638209799,212,19.8,5638209789,5,,5638209797,141,69.1,5638209793,56,Back,5638209801,213,5.56,5638209919,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620397,137,1,1,15,42,e5txudmuc2qpc460bs4lb5aff,0,38.6,69.1,2025-04-09T17:16:29.143Z,2025-04-09T17:16:34Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5638209851,141,50.7,5638209977,189,,5638209855,213,6.09,5638209847,56,Center,5638209853,212,64.2,5638209857,1,,5638209845,157,,5638209849,140,98.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620417,132,61,1,15,43,8q6cv8g4bd3xdl7m88kll16na,1,27.6,51.8,2025-04-09T17:16:30.051Z,2025-04-11T19:26:27Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638210187,189,,5638209945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620419,133,52,1,15,46,8q6cv8g4bd3xdl7m88kll16na,1,15.3,51.0,2025-04-09T17:16:33.252Z,2025-04-11T19:26:13Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5641924717,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620449,134,1,1,15,49,8q6cv8g4bd3xdl7m88kll16na,0,14.7,50.7,2025-04-09T17:16:36.308Z,2025-04-09T17:16:37Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5638210127,140,60.7,5638210123,199,,5638210133,213,6.10,5638210129,141,37.9,5638210125,56,Center,5638210131,212,49.1,5638210135,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620489,138,1,1,15,53,e5txudmuc2qpc460bs4lb5aff,0,25.9,60.6,2025-04-09T17:16:40.024Z,2025-04-09T17:16:43Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5638210365,157,,5638210369,140,67.5,5638210373,212,48.4,5638210377,1,,5638210367,56,Center,5638210371,141,29.8,5638210375,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620499,135,44,1,15,58,8q6cv8g4bd3xdl7m88kll16na,1,42.0,63.2,2025-04-09T17:16:44.668Z,2025-04-11T19:26:47Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5638210515,233,139,5638210411,285,,5638210409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620517,139,44,1,15,58,e5txudmuc2qpc460bs4lb5aff,0,58.0,36.8,2025-04-09T17:16:44.669Z,2025-04-11T19:26:47Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5638210509,286,,5638210507,56,Center,5638210551,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620513,136,1,1,15,58,8q6cv8g4bd3xdl7m88kll16na,1,42.0,65.2,2025-04-09T17:16:44.756Z,2025-04-11T19:26:54Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5638210499,141,59.3,5638210501,212,18.8,5638210495,56,Center,5638210503,213,6.07,5638210497,140,59.5,5638210493,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620525,138,1,1,16,0,8q6cv8g4bd3xdl7m88kll16na,1,51.5,67.3,2025-04-09T17:16:46.787Z,2025-04-09T17:16:48Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5638210559,140,50.6,5638210563,212,3.2,5638210565,213,1.87,5638210561,141,71.8,5638210557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620533,139,1,1,16,0,8q6cv8g4bd3xdl7m88kll16na,1,50.6,71.8,2025-04-09T17:16:47.404Z,2025-04-09T17:16:48Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5638210605,212,6.2,5638210601,140,55.6,5638210603,141,76.6,5638210607,213,0.56,5638210599,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620561,140,1,1,16,2,8q6cv8g4bd3xdl7m88kll16na,1,55.6,76.6,2025-04-09T17:16:48.620Z,2025-04-09T17:16:52Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5638210759,213,5.15,5638210757,212,5.2,5638210751,56,Center,5638210755,141,69.6,5638210753,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620565,141,4,1,16,6,8q6cv8g4bd3xdl7m88kll16na,1,66.4,68.3,2025-04-09T17:16:52.572Z,2025-04-09T19:56:55Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5638210977,233,141,5638210807,13,,5638210815,286,,5638210813,265,,5638210811,152,,5638210809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620585,141,4,1,16,6,e5txudmuc2qpc460bs4lb5aff,0,33.6,31.7,2025-04-09T17:16:52.573Z,2025-04-09T19:56:55Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5638210961,56,Back,5638210965,265,,5638211469,55,140,5638210963,152,,5638210967,285,,5638210959,13,,5638210985,233,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620575,140,17,1,16,7,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-09T17:16:54.158Z,2025-04-09T17:17:10Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5638210869,392,,5638210871,13,243,5638211451,55,141,5638210867,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620833,142,1,1,16,53,8q6cv8g4bd3xdl7m88kll16na,1,76.9,73.6,2025-04-09T17:17:40.251Z,2025-04-09T17:17:42Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5638212365,213,5.12,5638212359,141,32.7,5638212363,212,30.3,5638212347,152,,5638212343,5,,5638212355,140,88.4,5638212351,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620845,143,1,1,16,55,8q6cv8g4bd3xdl7m88kll16na,0,88.0,26.8,2025-04-09T17:17:42.275Z,2025-04-11T19:28:51Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5638212431,56,Center,5638212435,141,36.4,5638212439,213,1.40,5641941559,224,,5638212427,2,,5638212433,140,89.1,5638212437,212,6.6,5641941561,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642911,703,61,1,16,55,e5txudmuc2qpc460bs4lb5aff,1,8.7,74.2,2025-04-09T17:17:42.519Z,2025-04-09T20:05:44Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5638342423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620861,143,12,1,16,59,e5txudmuc2qpc460bs4lb5aff,1,15.0,58.5,2025-04-09T17:17:45.614Z,2025-04-09T17:20:21Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5638212539,213,1.08,5638212565,167,,5638212535,141,100.0,5638212531,56,Back,5638212533,140,29.6,5638212537,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620871,144,5,1,16,59,8q6cv8g4bd3xdl7m88kll16na,1,73.2,-1.2,2025-04-09T17:17:45.663Z,2025-04-09T19:57:39Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5638212589,56,Right,5638212591,347,,5638212627,233,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620865,144,5,1,16,59,e5txudmuc2qpc460bs4lb5aff,0,26.8,101.2,2025-04-09T17:17:45.663Z,2025-04-09T19:57:39Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5638212545,56,Back,5638212547,347,,5638212655,233,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798620999,145,1,1,17,17,8q6cv8g4bd3xdl7m88kll16na,1,78.3,0.0,2025-04-09T17:18:04.211Z,2025-04-09T17:18:06Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5638213399,140,78.7,5638213405,213,1.54,5638213401,141,20.6,5638213395,107,,5638213403,212,15.4,5638213397,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798621001,146,1,1,17,19,8q6cv8g4bd3xdl7m88kll16na,0,84.5,16.8,2025-04-09T17:18:06.239Z,2025-04-11T19:30:25Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5641950863,140,78.7,5641950865,141,20.6,5641950867,212,6.6,5641951233,156,,5638213409,56,Right,5641950869,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798621615,160,12,1,17,22,e5txudmuc2qpc460bs4lb5aff,1,19.2,70.1,2025-04-09T17:18:08.653Z,2025-04-11T19:30:30Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5638216999,56,Back,5638217003,141,71.6,5638217005,212,1.7,5638217001,140,20.5,5638217007,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798621023,147,61,1,17,22,8q6cv8g4bd3xdl7m88kll16na,1,78.7,25.2,2025-04-09T17:18:08.723Z,2025-04-09T19:56:14Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5638213529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798621043,148,1,1,17,24,8q6cv8g4bd3xdl7m88kll16na,1,71.6,34.5,2025-04-09T17:18:11.243Z,2025-04-09T17:18:14Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5638213669,213,3.09,5638213661,56,Back,5638213665,141,37.1,5638213671,1,,5638213663,140,41.0,5638213667,212,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798621055,149,1,1,17,27,8q6cv8g4bd3xdl7m88kll16na,1,41.0,35.4,2025-04-09T17:18:13.915Z,2025-04-09T17:18:15Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5638213727,140,54.2,5638213733,213,5.50,5638213725,56,Right,5638213731,212,19.5,5638213729,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798621071,150,1,1,17,28,8q6cv8g4bd3xdl7m88kll16na,1,58.5,12.9,2025-04-09T17:18:15.115Z,2025-04-09T17:18:18Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5638213833,140,42.4,5638213835,141,35.4,5638213831,56,Back,5638213837,212,22.8,5638213839,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798621083,151,1,1,17,31,8q6cv8g4bd3xdl7m88kll16na,1,45.5,40.1,2025-04-09T17:18:17.875Z,2025-04-09T17:18:20Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5638213925,56,Back,5638213937,213,1.32,5638213933,141,56.7,5638213935,212,11.6,5638213929,140,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798621097,152,1,1,17,33,8q6cv8g4bd3xdl7m88kll16na,1,49.9,57.9,2025-04-09T17:18:20.258Z,2025-04-09T17:18:22Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638213991,212,22.0,5638213987,140,52.8,5638213989,141,25.8,5638213993,213,4.85,5638213985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798621101,153,1,1,17,35,8q6cv8g4bd3xdl7m88kll16na,0,54.7,21.9,2025-04-09T17:18:22.091Z,2025-04-11T19:30:44Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5638214153,286,,5638214149,233,145,5638214027,212,3.2,5638214147,236,,5638214031,213,6.02,5638214021,140,57.6,5638214025,141,20.7,5638214017,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798621123,145,74,1,17,35,e5txudmuc2qpc460bs4lb5aff,1,45.5,83.6,2025-04-09T17:18:22.092Z,2025-04-09T19:56:50Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5638214167,233,153,5638214131,56,Back,5638214133,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798621137,154,1,1,17,39,8q6cv8g4bd3xdl7m88kll16na,1,44.8,17.3,2025-04-09T17:18:26.451Z,2025-04-09T17:18:27Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5638214199,140,36.2,5638214203,212,12.8,5638214197,56,Back,5638214201,141,30.6,5638214205,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798621145,155,1,1,17,40,8q6cv8g4bd3xdl7m88kll16na,1,36.2,30.6,2025-04-09T17:18:27.403Z,2025-04-09T17:18:30Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5638214243,140,46.8,5638214245,141,32.5,5638214241,56,Back,5638214247,212,11.2,5638214249,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798621189,156,1,1,17,43,8q6cv8g4bd3xdl7m88kll16na,1,46.1,36.6,2025-04-09T17:18:30.058Z,2025-04-09T17:18:38Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5638214527,56,Back,5638214535,213,1.94,5638214533,212,20.8,5638214531,141,65.1,5638214529,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798621199,157,1,1,17,51,8q6cv8g4bd3xdl7m88kll16na,1,54.4,86.1,2025-04-09T17:18:38.347Z,2025-04-11T19:31:07Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638214587,141,92.2,5638214583,56,Left,5638214591,213,0.51,5638214585,140,61.5,5638214589,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
