id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2823862433,177,61,1,20,8,c7jgkxx1czv5etn7snf1r6p2m,0,61.3,61.7,2025-06-22T15:21:52.699Z,2025-06-22T15:21:53Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5777981427,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862445,180,1,1,20,10,uqspd1bx7f6mq8ohj50u1k1k,1,35.1,31.8,2025-06-22T15:21:54.528Z,2025-06-22T15:22:30Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5777981517,141,36.6,5777981515,140,40.8,5777981521,213,0.50,5777981513,56,Back,5777981519,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862449,182,1,1,20,11,uqspd1bx7f6mq8ohj50u1k1k,1,40.8,36.6,2025-06-22T15:21:56.061Z,2025-06-22T15:22:37Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5777981531,212,15.2,5777981527,140,52.7,5777981525,56,Center,5777981533,213,0.60,5777981529,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862475,183,1,1,20,12,uqspd1bx7f6mq8ohj50u1k1k,1,52.7,49.3,2025-06-22T15:21:56.879Z,2025-06-22T17:42:58Z,94s19kazaywfzrg007vsha6wa,R. Alte,,1.0,5777981697,141,65.4,5778160077,23,,5777981699,212,26.9,5777981693,56,Center,5777981695,140,76.1,5778160075,154,,5777982889,210,16,5777981701,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862477,184,16,1,20,17,uqspd1bx7f6mq8ohj50u1k1k,1,89.9,58.5,2025-06-22T15:22:01.689Z,2025-06-22T17:44:16Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5777982917,80,,5777982927,103,5.7,5777981713,56,Center,5777982931,136,,5777982753,20,,5777982921,55,183,5778160095,23,,5777982919,29,,5778160097,154,,5777982935,231,52.0,5777981711,17,5777982933,230,5777982757,374,2025-06-22 16:22:00.964,5777982761,375,20:16.594,5778160099,215,5777982925,102,47.1,,97.6,,,,,,
2823862687,178,1,1,21,20,c7jgkxx1czv5etn7snf1r6p2m,1,49.8,50.3,2025-06-22T15:23:04.922Z,2025-06-22T15:23:05Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5777982995,140,38.0,5777983003,279,G,5777983025,189,,5777982997,141,62.3,5777982993,56,Back,5777982999,212,14.8,5777983001,213,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862713,179,1,1,21,23,c7jgkxx1czv5etn7snf1r6p2m,1,38.0,62.3,2025-06-22T15:23:07.833Z,2025-06-22T15:23:08Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5777983139,213,4.25,5777983133,140,30.5,5777983151,189,,5777983131,56,Back,5777983135,141,39.2,5777983137,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862739,180,1,1,21,24,c7jgkxx1czv5etn7snf1r6p2m,1,30.5,39.2,2025-06-22T15:23:09.098Z,2025-06-22T15:23:11Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5777983257,141,57.2,5777983255,140,32.1,5777983261,213,1.43,5777983253,56,Back,5777983259,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862755,181,1,1,21,27,c7jgkxx1czv5etn7snf1r6p2m,1,36.5,58.1,2025-06-22T15:23:11.602Z,2025-06-22T15:23:14Z,ej8tegehielvpwy8ee4wmasr8,H. Volden,,,5777983355,212,13.6,5777983357,213,1.80,5777983351,140,33.5,5777983349,56,Back,5777983353,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862769,182,1,1,21,30,c7jgkxx1czv5etn7snf1r6p2m,0,33.5,77.6,2025-06-22T15:23:14.722Z,2025-06-22T15:23:17Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5777983439,155,,5777983449,213,0.57,5777983443,140,58.0,5777983445,141,100.0,5777983447,212,30.6,5777983441,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862775,183,5,1,21,32,c7jgkxx1czv5etn7snf1r6p2m,0,58.4,102.0,2025-06-22T15:23:16.703Z,2025-06-22T17:04:29Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5777983479,347,,5777983477,56,Left,5777983743,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862817,185,5,1,21,32,uqspd1bx7f6mq8ohj50u1k1k,1,41.6,-2.0,2025-06-22T15:23:16.703Z,2025-06-22T17:04:29Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5777983719,347,,5777983725,233,183,5777983717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862827,186,1,1,21,39,uqspd1bx7f6mq8ohj50u1k1k,1,39.6,0.0,2025-06-22T15:23:23.983Z,2025-06-22T15:23:25Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5777983791,141,13.1,5777983781,107,,5777983795,212,13.1,5777983787,140,31.5,5777983783,56,Back,5777983799,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862831,187,1,1,21,41,uqspd1bx7f6mq8ohj50u1k1k,1,31.5,13.1,2025-06-22T15:23:25.494Z,2025-06-22T15:23:27Z,15823p8n34f7coivq6wq687is,W. Igor,,,5777983807,56,Back,5777983811,141,7.0,5777983815,213,5.76,5777983813,212,8.3,5777983809,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862861,188,1,1,21,42,uqspd1bx7f6mq8ohj50u1k1k,1,29.1,8.8,2025-06-22T15:23:27.263Z,2025-06-22T15:23:29Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5777983873,56,Back,5777983879,212,13.5,5777983881,213,2.95,5777983877,141,12.6,5777983875,140,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862871,189,1,1,21,44,uqspd1bx7f6mq8ohj50u1k1k,1,13.1,12.9,2025-06-22T15:23:28.990Z,2025-06-22T15:23:32Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5777983925,56,Back,5777983931,212,22.1,5777983927,140,3.8,5777983933,213,2.03,5777983929,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862889,190,1,1,21,48,uqspd1bx7f6mq8ohj50u1k1k,1,5.2,51.2,2025-06-22T15:23:32.439Z,2025-06-22T15:23:38Z,43rb01lv7300xhsj32twxctex,K. Skjærstein,,,5777984045,213,1.40,5777984041,141,85.0,5777984037,56,Back,5777984039,140,9.0,5777984043,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862893,191,3,1,21,53,uqspd1bx7f6mq8ohj50u1k1k,0,12.0,92.3,2025-06-22T15:23:38.008Z,2025-06-22T17:00:52Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5777984063,285,,5777984119,233,184,5777984061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862899,184,7,1,21,53,c7jgkxx1czv5etn7snf1r6p2m,1,88.0,7.7,2025-06-22T15:23:38.009Z,2025-06-22T17:00:52Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5777984097,286,,5777984095,56,Right,5777984115,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862909,186,1,1,21,57,c7jgkxx1czv5etn7snf1r6p2m,0,88.3,14.9,2025-06-22T15:23:41.586Z,2025-06-22T15:23:42Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5777984149,2,,5777984155,140,88.6,5777984161,213,1.54,5777984153,56,Center,5777984159,212,11.0,5777984157,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862927,192,61,1,22,0,uqspd1bx7f6mq8ohj50u1k1k,1,7.6,70.9,2025-06-22T15:23:44.535Z,2025-06-22T17:14:44Z,15823p8n34f7coivq6wq687is,W. Igor,,,5777984243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862929,187,3,1,22,1,c7jgkxx1czv5etn7snf1r6p2m,0,88.6,31.8,2025-06-22T15:23:45.897Z,2025-06-22T17:49:56Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5777984271,211,,5777984257,286,,5777984255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862951,194,1,1,22,8,uqspd1bx7f6mq8ohj50u1k1k,1,11.6,50.1,2025-06-22T15:23:53.224Z,2025-06-22T15:23:55Z,43rb01lv7300xhsj32twxctex,K. Skjærstein,,,5777984355,141,19.1,5777984351,56,Back,5777984349,123,,5777984359,213,5.36,5777984353,140,26.9,5777984357,212,26.5,5777984375,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862969,195,1,1,22,10,uqspd1bx7f6mq8ohj50u1k1k,1,26.9,19.1,2025-06-22T15:23:54.990Z,2025-06-22T15:23:57Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5777984451,213,6.18,5777984449,212,9.9,5777984443,56,Back,5777984445,140,36.3,5777984447,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862983,196,1,1,22,13,uqspd1bx7f6mq8ohj50u1k1k,1,32.0,14.6,2025-06-22T15:23:57.750Z,2025-06-22T15:24:00Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5777984519,212,15.6,5777984513,56,Back,5777984521,213,3.09,5777984515,140,17.2,5777984517,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863025,197,1,1,22,15,uqspd1bx7f6mq8ohj50u1k1k,1,17.2,15.8,2025-06-22T15:24:00.134Z,2025-06-22T15:24:09Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5777984763,212,18.6,5777984759,140,8.1,5777984761,141,39.2,5777984765,213,2.11,5777984757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863039,198,1,1,22,25,uqspd1bx7f6mq8ohj50u1k1k,1,11.1,49.1,2025-06-22T15:24:09.558Z,2025-06-22T15:24:12Z,43rb01lv7300xhsj32twxctex,K. Skjærstein,,,5777984863,212,27.7,5777984859,140,10.8,5777984861,141,89.9,5777984865,213,1.58,5777984857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863067,199,1,1,22,28,uqspd1bx7f6mq8ohj50u1k1k,1,11.0,90.2,2025-06-22T15:24:12.461Z,2025-06-22T15:24:18Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5777984993,140,26.6,5777984999,213,5.92,5777984991,56,Back,5777984995,141,81.1,5777984997,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863053,188,83,1,22,30,c7jgkxx1czv5etn7snf1r6p2m,0,61.6,27.9,2025-06-22T15:24:15.184Z,2025-06-22T15:24:21Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5777985075,399,15823p8n34f7coivq6wq687is,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863069,200,4,1,22,32,uqspd1bx7f6mq8ohj50u1k1k,1,35.4,73.6,2025-06-22T15:24:16.976Z,2025-06-22T15:24:23Z,15823p8n34f7coivq6wq687is,W. Igor,,,5777985033,152,,5777985029,295,,5777985057,286,,5777985053,233,189,5777985027,13,,5777985031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863063,189,4,1,22,32,c7jgkxx1czv5etn7snf1r6p2m,0,64.6,26.4,2025-06-22T15:24:16.977Z,2025-06-22T15:24:24Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5777985061,233,200,5777985003,13,,5777985009,152,,5777985011,285,,5777985007,56,Center,5777985005,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863097,201,1,1,22,41,uqspd1bx7f6mq8ohj50u1k1k,1,29.5,70.5,2025-06-22T15:24:25.517Z,2025-06-22T16:07:18Z,15823p8n34f7coivq6wq687is,W. Igor,,,5777985217,5,,5777985223,140,27.2,5777985229,213,4.41,5777985227,212,8.0,5777985219,152,,5777985225,141,59.3,5777985237,189,,5777985221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863131,202,1,1,22,47,uqspd1bx7f6mq8ohj50u1k1k,1,32.2,64.2,2025-06-22T15:24:31.728Z,2025-06-22T15:24:36Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5777985433,1,,5777985425,140,87.1,5777985421,155,,5777985423,56,Left,5777985429,212,59.6,5777985431,213,0.26,5777985427,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863139,203,3,1,22,51,uqspd1bx7f6mq8ohj50u1k1k,0,88.2,88.0,2025-06-22T15:24:36.216Z,2025-06-22T17:15:37Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5778027691,233,382,5777985463,286,,5777985461,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870585,382,7,1,22,51,c7jgkxx1czv5etn7snf1r6p2m,1,11.8,12.0,2025-06-22T15:24:36.217Z,2025-06-22T17:00:53Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5778027639,56,Back,5778027641,285,,5778027687,233,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863147,190,1,1,22,52,c7jgkxx1czv5etn7snf1r6p2m,1,7.8,10.6,2025-06-22T15:24:37.080Z,2025-06-22T15:24:39Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5777985495,212,13.2,5777985491,140,20.2,5777985497,213,6.10,5777985489,56,Back,5777985493,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863141,204,83,1,22,53,uqspd1bx7f6mq8ohj50u1k1k,0,90.9,85.4,2025-06-22T15:24:38.255Z,2025-06-22T17:14:37Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5777985549,399,5occq5bmrhcs8rtxwsdi18bf9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863159,192,1,1,22,55,c7jgkxx1czv5etn7snf1r6p2m,1,20.2,7.0,2025-06-22T15:24:39.667Z,2025-06-22T15:24:42Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5777985571,141,24.1,5777985575,213,0.75,5777985569,140,32.1,5777985573,212,17.1,5777985567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863177,193,1,1,22,57,c7jgkxx1czv5etn7snf1r6p2m,1,32.1,24.1,2025-06-22T15:24:42.093Z,2025-06-22T15:24:47Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5777985695,213,2.18,5777985691,141,37.7,5777985687,56,Back,5777985689,140,25.9,5777985693,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863193,194,1,1,23,2,c7jgkxx1czv5etn7snf1r6p2m,1,33.6,47.8,2025-06-22T15:24:46.976Z,2025-06-22T15:24:50Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5777985783,213,1.52,5777985775,56,Back,5777985777,140,34.6,5777985781,212,19.7,5777985779,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863203,195,1,1,23,6,c7jgkxx1czv5etn7snf1r6p2m,1,36.2,82.7,2025-06-22T15:24:50.634Z,2025-06-22T15:24:52Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5777985823,141,95.9,5777985821,140,54.0,5777985819,56,Left,5777985825,212,20.7,5777985827,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863221,196,1,1,23,8,c7jgkxx1czv5etn7snf1r6p2m,1,54.1,95.9,2025-06-22T15:24:52.800Z,2025-06-22T15:24:56Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5777985945,213,4.04,5777985941,141,66.9,5777985939,140,39.3,5777985943,212,25.1,5777985937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863237,197,1,1,23,12,c7jgkxx1czv5etn7snf1r6p2m,1,38.4,62.7,2025-06-22T15:24:56.656Z,2025-06-22T15:25:00Z,ej8tegehielvpwy8ee4wmasr8,H. Volden,,,5777986045,213,4.73,5777986041,141,38.9,5777986039,140,38.6,5777986043,212,16.2,5777986037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863263,198,1,1,23,16,c7jgkxx1czv5etn7snf1r6p2m,1,38.6,37.0,2025-06-22T15:25:00.616Z,2025-06-22T15:25:04Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5777986171,212,28.9,5777986165,56,Center,5777986169,141,27.7,5777986173,213,6.06,5777986167,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863273,199,1,1,23,20,c7jgkxx1czv5etn7snf1r6p2m,0,65.7,29.8,2025-06-22T15:25:04.392Z,2025-06-22T15:25:06Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5777986247,212,33.7,5777986243,140,91.5,5777986251,1,,5777986249,213,0.64,5777986241,56,Center,5777986245,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863349,206,1,1,23,30,uqspd1bx7f6mq8ohj50u1k1k,1,9.7,52.2,2025-06-22T15:25:14.870Z,2025-06-22T15:25:22Z,43rb01lv7300xhsj32twxctex,K. Skjærstein,,,5777986669,213,5.01,5777986663,140,12.3,5777986665,141,38.9,5777986667,212,9.4,5777986661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863375,207,1,1,23,37,uqspd1bx7f6mq8ohj50u1k1k,1,21.5,30.4,2025-06-22T15:25:21.943Z,2025-06-22T15:25:27Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5777986829,140,8.8,5777986827,56,Back,5777986831,141,42.8,5777986835,213,2.58,5777986833,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863381,208,1,1,23,42,uqspd1bx7f6mq8ohj50u1k1k,1,12.9,51.2,2025-06-22T15:25:26.973Z,2025-06-22T15:25:28Z,43rb01lv7300xhsj32twxctex,K. Skjærstein,,,5777986859,141,65.5,5777986861,212,17.4,5777986863,213,0.59,5777986855,56,Back,5777986857,140,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863397,209,1,1,23,44,uqspd1bx7f6mq8ohj50u1k1k,1,28.0,62.7,2025-06-22T15:25:28.733Z,2025-06-22T15:25:32Z,15823p8n34f7coivq6wq687is,W. Igor,,,5777986947,141,43.9,5777986945,140,33.9,5777986943,56,Back,5777986951,213,5.16,5777986949,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863425,210,2,1,23,48,uqspd1bx7f6mq8ohj50u1k1k,1,53.6,63.6,2025-06-22T15:25:32.701Z,2025-06-22T17:14:45Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5777987335,7,7fsqcwqftmk6lms6f6u8lpdlg,5777987089,141,89.0,5777987087,140,74.0,5777987085,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863433,211,43,1,23,54,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-06-22T15:25:38.773Z,2025-06-22T15:25:43Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5777987135,2,0,5777987141,140,88.0,5777987145,212,22.7,5777987137,155,0,5777987147,213,5.09,5777987225,144,1,5777987143,141,55.8,5777987139,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863449,200,43,1,23,59,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-06-22T15:25:43.667Z,2025-06-22T15:25:48Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5777987243,56,Back,5777987323,144,3,5777987245,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863499,202,1,1,24,10,c7jgkxx1czv5etn7snf1r6p2m,1,14.2,50.6,2025-06-22T15:25:55.128Z,2025-06-22T15:25:56Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5777987505,213,0.45,5777987501,141,54.5,5777987495,241,,5777987497,56,Back,5777987493,5,,5777987499,140,19.4,5777987509,189,,5777987503,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863511,203,1,1,24,12,c7jgkxx1czv5etn7snf1r6p2m,1,26.5,60.0,2025-06-22T15:25:57.143Z,2025-06-22T15:25:58Z,ej8tegehielvpwy8ee4wmasr8,H. Volden,,,5777987583,213,1.01,5777987577,140,32.3,5777987575,56,Back,5777987581,212,11.5,5777987579,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863517,204,1,1,24,13,c7jgkxx1czv5etn7snf1r6p2m,1,32.3,74.4,2025-06-22T15:25:57.983Z,2025-06-22T15:26:00Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5777987619,212,7.4,5777987621,213,4.45,5777987613,56,Back,5777987615,140,30.5,5777987617,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863543,205,1,1,24,15,c7jgkxx1czv5etn7snf1r6p2m,1,30.6,61.1,2025-06-22T15:26:00.070Z,2025-06-22T15:26:05Z,ej8tegehielvpwy8ee4wmasr8,H. Volden,,,5777987773,212,14.8,5777987767,56,Back,5777987769,140,30.0,5777987771,141,39.4,5777987775,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863563,206,1,1,24,20,c7jgkxx1czv5etn7snf1r6p2m,1,43.5,37.6,2025-06-22T15:26:05.302Z,2025-06-22T15:26:09Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5777987921,56,Center,5777987925,141,28.3,5777987923,140,64.3,5777987929,213,6.00,5777987927,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863583,207,1,1,24,24,c7jgkxx1czv5etn7snf1r6p2m,1,65.2,30.7,2025-06-22T15:26:08.998Z,2025-06-22T15:26:12Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5777988061,56,Center,5777988067,212,18.6,5777988065,141,53.3,5777988069,213,0.98,5777988063,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863605,208,1,1,24,27,c7jgkxx1czv5etn7snf1r6p2m,1,78.6,53.7,2025-06-22T15:26:12.230Z,2025-06-22T15:26:40Z,qer4hblafo04av0aajfecclx,I. Fossum,1.0,,5777988199,56,Center,5777988847,210,15,5777988207,213,1.03,5777988203,141,77.0,5777988849,154,,5777988201,140,87.7,5777988205,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863613,209,15,1,24,33,c7jgkxx1czv5etn7snf1r6p2m,1,94.2,65.6,2025-06-22T15:26:17.830Z,2025-06-22T17:49:37Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5777988675,22,,5777988857,154,,5777988851,72,,5778028081,233,212,5777988867,146,99.9,5777988859,55,208,5777988865,103,1.3,5777988863,102,53.2,5777988869,147,52.7,5777988241,56,Center,5777988677,64,5777988855,29,5778127817,76,,,,,,,,,,,,,,,,,
2823863709,212,10,1,24,33,uqspd1bx7f6mq8ohj50u1k1k,1,2.7,41.0,2025-06-22T15:26:17.930Z,2025-06-22T16:01:55Z,43rb01lv7300xhsj32twxctex,K. Skjærstein,,,5778028085,233,209,5777988795,178,,5777988793,173,,5777988799,56,Back,5777988797,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863619,210,6,1,24,35,c7jgkxx1czv5etn7snf1r6p2m,1,97.5,58.4,2025-06-22T15:26:20.038Z,2025-06-22T17:01:15Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5777988287,56,Center,5778028155,233,213,5777988289,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863721,213,6,1,24,35,uqspd1bx7f6mq8ohj50u1k1k,0,2.5,41.6,2025-06-22T15:26:20.038Z,2025-06-22T17:01:16Z,43rb01lv7300xhsj32twxctex,K. Skjærstein,,,5778028163,233,210,5777988885,56,Back,5777988887,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863759,211,1,1,25,4,c7jgkxx1czv5etn7snf1r6p2m,1,99.5,99.5,2025-06-22T15:26:48.431Z,2025-06-22T16:02:00Z,544reefy86rc8827sl3xh3oph,O. Selnæs,1.0,,5777989101,140,92.5,5777989091,2,,5777989107,213,4.47,5777989825,210,15,5777989097,224,,5777989105,212,30.1,5777989827,154,,5777989095,155,,5777989093,6,,5777989099,56,Center,5777989103,141,,,,,,,,,,,,,,56.6,,,,,,,
2823863763,212,15,1,25,6,c7jgkxx1czv5etn7snf1r6p2m,1,92.5,56.6,2025-06-22T15:26:50.786Z,2025-06-22T17:14:15Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5777989835,29,,5777989829,25,,5777989847,328,,5777989833,78,,5777989839,55,211,5777989851,147,50.2,5777989831,15,,5777989845,103,7.0,5777989115,56,Center,5778040571,133,,5777989837,154,5777989855,233,5777989113,17,,5777989843,102,51.1,5777989849,146,,,,,214,98.8,,,,,
