id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId
2810429709,298,1,1,26,50,btaf9fuj3xctycyjeqwereaow,1,40.1,90.3,2025-05-04T15:28:58.131Z,2025-05-04T15:28:59Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5703234355,212,14.3,5703234347,56,Back,5703234349,140,33.4,5703234353,141,72.0,5703234357,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810429751,299,1,1,26,52,btaf9fuj3xctycyjeqwereaow,0,33.4,72.0,2025-05-04T15:28:59.660Z,2025-05-04T15:29:03Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703234559,141,67.5,5703234553,157,,5703234563,213,6.23,5703234557,140,87.3,5703234555,56,Center,5703234565,1,,5703234561,212,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810429925,266,1,1,27,1,80hgdmpkvdrhw1ge9nks2kxvy,1,12.3,36.4,2025-05-04T15:29:08.649Z,2025-05-04T15:29:15Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5703235629,56,Back,5703235631,140,18.9,5703235635,212,8.1,5703235633,141,30.3,5703235639,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430025,267,1,1,27,8,80hgdmpkvdrhw1ge9nks2kxvy,1,26.5,30.0,2025-05-04T15:29:15.634Z,2025-05-04T15:29:21Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5703236085,140,27.1,5703236089,212,23.1,5703236091,213,1.54,5703236083,56,Back,5703236087,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430073,268,1,1,27,13,80hgdmpkvdrhw1ge9nks2kxvy,1,29.1,67.0,2025-05-04T15:29:21.346Z,2025-05-04T15:29:24Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5703236411,213,0.29,5703236401,155,,5703236405,140,75.7,5703236407,141,88.3,5703236413,1,,5703236409,212,51.0,5703236403,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430103,269,1,1,27,16,80hgdmpkvdrhw1ge9nks2kxvy,1,76.5,88.7,2025-05-04T15:29:24.369Z,2025-05-04T15:29:26Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5703236557,140,76.0,5703236563,213,1.69,5703236559,141,95.1,5703236561,212,4.4,5703236555,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430129,270,1,1,27,19,80hgdmpkvdrhw1ge9nks2kxvy,1,81.1,93.2,2025-05-04T15:29:26.745Z,2025-05-04T15:29:29Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5703236699,213,4.52,5703236695,141,81.2,5703236693,140,79.6,5703236697,212,8.3,5703236691,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430133,271,61,1,27,21,80hgdmpkvdrhw1ge9nks2kxvy,0,78.8,82.0,2025-05-04T15:29:28.969Z,2025-05-04T15:29:32Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5703236735,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430261,301,4,1,27,27,btaf9fuj3xctycyjeqwereaow,1,32.6,22.9,2025-05-04T15:29:34.635Z,2025-05-04T15:57:49Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5703237457,56,Back,5703237463,285,,5703237459,152,,5703237461,265,,5703237511,233,272,5703237455,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430265,272,4,1,27,27,80hgdmpkvdrhw1ge9nks2kxvy,0,67.4,77.1,2025-05-04T15:29:34.636Z,2025-05-04T15:57:50Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5703237473,13,,5703237479,265,,5703237481,286,,5703237477,152,,5703237475,56,Center,5703237549,233,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430571,302,1,1,27,49,btaf9fuj3xctycyjeqwereaow,1,32.4,18.9,2025-05-04T15:29:56.795Z,2025-05-04T15:29:59Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703239229,141,43.9,5703239225,56,Back,5703239227,140,10.0,5703239223,152,,5703239231,212,29.0,5703239281,189,,5703239221,5,,5703239233,213,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430613,303,1,1,27,52,btaf9fuj3xctycyjeqwereaow,1,10.0,43.9,2025-05-04T15:29:59.723Z,2025-05-04T15:30:01Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5703239417,141,15.6,5703239411,56,Back,5703239421,213,5.28,5703239419,212,22.8,5703239415,140,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430643,304,1,1,27,53,btaf9fuj3xctycyjeqwereaow,1,23.7,13.1,2025-05-04T15:30:01.259Z,2025-05-04T15:30:03Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703239615,213,1.50,5703239611,141,28.8,5703239609,140,24.4,5703239613,212,10.7,5703239607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430679,305,1,1,27,55,btaf9fuj3xctycyjeqwereaow,1,23.8,29.4,2025-05-04T15:30:03.042Z,2025-05-04T15:30:05Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5703239821,140,5.3,5703239827,213,2.69,5703239817,56,Back,5703239823,141,43.3,5703239825,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430729,306,1,1,27,57,btaf9fuj3xctycyjeqwereaow,1,5.3,43.3,2025-05-04T15:30:04.949Z,2025-05-04T15:30:08Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5703240075,56,Back,5703240089,212,25.3,5703240091,213,1.39,5703240085,141,79.9,5703240079,140,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430759,307,1,1,28,0,btaf9fuj3xctycyjeqwereaow,1,9.6,81.4,2025-05-04T15:30:08.163Z,2025-05-04T15:30:10Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703240275,212,9.4,5703240269,56,Back,5703240271,140,15.7,5703240273,141,91.5,5703240277,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430781,308,1,1,28,2,btaf9fuj3xctycyjeqwereaow,1,17.5,92.6,2025-05-04T15:30:10.363Z,2025-05-04T15:30:11Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703240377,56,Back,5703240385,213,0.14,5703240379,140,23.2,5703240381,141,93.8,5703240383,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430807,309,1,1,28,3,btaf9fuj3xctycyjeqwereaow,1,23.3,93.8,2025-05-04T15:30:11.499Z,2025-05-04T15:30:13Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5703240505,56,Back,5703240509,141,89.6,5703240511,212,2.9,5703240507,140,24.0,5703240567,156,,5703240513,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430841,273,83,1,28,7,80hgdmpkvdrhw1ge9nks2kxvy,0,61.2,17.3,2025-05-04T15:30:15.559Z,2025-05-04T15:30:30Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5703242149,399,92xhspr6bl1jyhqru3tsbjvqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430991,310,1,1,28,13,btaf9fuj3xctycyjeqwereaow,1,70.7,79.9,2025-05-04T15:30:21.330Z,2025-05-04T15:30:25Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703241511,56,Center,5703241519,141,69.6,5703241513,140,66.6,5703241523,212,8.2,5703241529,213,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810431001,311,4,1,28,17,btaf9fuj3xctycyjeqwereaow,1,75.0,59.2,2025-05-04T15:30:24.862Z,2025-05-04T15:30:29Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5703241649,233,274,5703241627,152,,5703241623,56,Center,5703241629,265,,5703241633,286,,5703241621,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430987,274,4,1,28,17,80hgdmpkvdrhw1ge9nks2kxvy,0,25.0,40.8,2025-05-04T15:30:24.863Z,2025-05-04T15:30:30Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5703241731,233,311,5703241597,56,Back,5703241601,265,,5703241595,13,,5703241599,152,,5703241603,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810431917,312,15,1,29,9,btaf9fuj3xctycyjeqwereaow,1,72.5,59.7,2025-05-04T15:31:17.194Z,2025-05-04T15:31:30Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5703247999,78,,5703248009,147,55.8,5703248005,458,,5703248013,231,51.1,5703248001,102,48.4,5703248069,233,275,5703247499,82,,5703247495,20,,5703246383,26,,5703248003,103,5703246387,18,,5703248007,146,82.0,5703248011,230,5703246391,56,Center,,,,,,19,,95.9,,
2810431963,275,10,1,29,9,80hgdmpkvdrhw1ge9nks2kxvy,1,18.0,44.2,2025-05-04T15:31:17.294Z,2025-05-04T15:33:33Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5703246629,94,,5703249585,239,,5703248111,233,312,5703246633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810432031,313,1,1,29,11,btaf9fuj3xctycyjeqwereaow,1,73.0,56.4,2025-05-04T15:31:19.467Z,2025-05-04T15:31:41Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,1.0,,5703247007,56,Center,5703247013,212,9.7,5703249207,154,,5703247011,141,43.1,5703247009,140,76.3,5703249205,210,13,5703247015,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810431971,276,43,1,29,12,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-04T15:31:20.230Z,2025-05-04T15:31:43Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5703249405,144,10,5703246659,56,Back,5703246657,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810431995,277,43,1,29,13,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-04T15:31:21.199Z,2025-05-04T15:31:24Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5703246787,56,Back,5703247215,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810432045,314,13,1,29,14,btaf9fuj3xctycyjeqwereaow,1,80.0,39.8,2025-05-04T15:31:22.179Z,2025-05-04T15:31:42Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5703249227,74,,5703249243,230,96.3,5703249231,154,,5703248327,24,,5703249239,103,72.2,5703248331,72,,5703249241,215,,5703249237,102,46.2,5703247055,18,,5703249233,55,5703247059,56,Center,5703249245,231,48.6,5703249229,29,,,,,,,,,313,,,,
2810432117,278,5,1,29,15,80hgdmpkvdrhw1ge9nks2kxvy,1,-1.4,56.4,2025-05-04T15:31:22.919Z,2025-05-04T17:57:18Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5703247385,56,Back,5703247481,233,315,5703247387,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810432067,315,5,1,29,15,btaf9fuj3xctycyjeqwereaow,0,101.4,43.6,2025-05-04T15:31:22.919Z,2025-05-04T17:57:19Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5703247543,233,278,5703247143,346,,5703247139,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810433835,279,1,1,30,38,80hgdmpkvdrhw1ge9nks2kxvy,0,3.5,42.1,2025-05-04T15:32:45.670Z,2025-05-04T15:32:46Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5703256165,141,45.2,5703256169,213,0.03,5703256153,124,,5703256173,74,,5703256171,1,,5703256163,140,67.0,5703256167,212,66.7,5703256159,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2810433963,317,1,1,30,38,btaf9fuj3xctycyjeqwereaow,1,33.8,38.6,2025-05-04T15:32:46.506Z,2025-05-04T15:32:53Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5703256957,213,5.62,5703256953,141,6.7,5703256951,140,60.3,5703256947,56,Right,5703256943,157,,5703256959,1,,5703256955,212,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810433967,280,83,1,30,45,80hgdmpkvdrhw1ge9nks2kxvy,0,37.5,94.2,2025-05-04T15:32:53.349Z,2025-05-04T15:32:59Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5703257613,399,8g5ms6uacdkgfcbxt4crlr4ve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810434041,319,1,1,30,47,btaf9fuj3xctycyjeqwereaow,1,62.3,6.1,2025-05-04T15:32:55.035Z,2025-05-04T15:53:32Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5703257373,56,Back,5703257385,213,3.02,5703257381,141,9.7,5703257377,140,43.3,5703257383,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810434065,320,1,1,30,50,btaf9fuj3xctycyjeqwereaow,1,43.2,10.6,2025-05-04T15:32:57.778Z,2025-05-04T15:32:58Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703257511,141,35.5,5703257515,213,2.00,5703257509,140,35.8,5703257507,56,Back,5703257513,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810434073,321,1,1,30,50,btaf9fuj3xctycyjeqwereaow,1,35.8,35.5,2025-05-04T15:32:58.482Z,2025-05-04T15:33:04Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5703257559,213,1.59,5703257553,140,35.4,5703257557,212,28.2,5703257551,56,Back,5703257555,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810434249,322,1,1,30,56,btaf9fuj3xctycyjeqwereaow,1,54.2,85.6,2025-05-04T15:33:04.083Z,2025-05-04T15:33:07Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703258483,212,12.4,5703258479,140,65.4,5703258485,213,0.33,5703258481,141,91.5,5703258477,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810434347,323,1,1,30,59,btaf9fuj3xctycyjeqwereaow,1,63.4,87.7,2025-05-04T15:33:07.026Z,2025-05-04T15:33:11Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5703259035,56,Center,5703259039,141,73.5,5703259043,213,3.89,5703259037,140,53.5,5703259041,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810434447,324,1,1,31,3,btaf9fuj3xctycyjeqwereaow,1,57.0,65.8,2025-05-04T15:33:11.010Z,2025-05-04T15:33:15Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703259529,213,4.74,5703259525,141,20.6,5703259527,212,30.7,5703259523,140,57.8,5703259521,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810434489,325,1,1,31,7,btaf9fuj3xctycyjeqwereaow,1,60.5,25.8,2025-05-04T15:33:14.987Z,2025-05-04T15:33:18Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703259733,212,7.9,5703259801,189,,5703259731,141,32.2,5703259727,56,Center,5703259735,213,2.56,5703259729,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810434541,326,1,1,31,11,btaf9fuj3xctycyjeqwereaow,1,53.6,35.5,2025-05-04T15:33:19.226Z,2025-05-04T15:33:21Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5703259955,140,55.6,5703260001,189,,5703259959,212,15.3,5703259963,213,1.43,5703259953,56,Center,5703259957,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810434563,327,1,1,31,13,btaf9fuj3xctycyjeqwereaow,1,56.7,57.6,2025-05-04T15:33:20.705Z,2025-05-04T15:33:22Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703260163,189,,5703260123,213,0.95,5703260117,140,65.6,5703260121,212,16.0,5703260119,141,76.7,5703260115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810434653,328,1,1,31,14,btaf9fuj3xctycyjeqwereaow,1,65.7,76.9,2025-05-04T15:33:22.329Z,2025-05-04T15:33:25Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703260561,141,87.4,5703260563,212,16.1,5703260559,140,79.4,5703260567,213,0.46,5703260557,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810434669,329,3,1,31,18,btaf9fuj3xctycyjeqwereaow,0,88.1,87.6,2025-05-04T15:33:25.673Z,2025-05-04T15:33:27Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5703260675,286,,5703260833,233,282,5703260673,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810434677,282,7,1,31,18,80hgdmpkvdrhw1ge9nks2kxvy,0,11.9,12.4,2025-05-04T15:33:25.674Z,2025-05-04T15:33:28Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5703260709,285,,5703260749,233,329,5703260707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810434683,330,61,1,31,19,btaf9fuj3xctycyjeqwereaow,1,88.4,87.4,2025-05-04T15:33:26.751Z,2025-05-04T15:33:27Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5703260719,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810434815,283,5,1,31,20,80hgdmpkvdrhw1ge9nks2kxvy,1,-0.8,24.4,2025-05-04T15:33:27.850Z,2025-05-04T17:57:19Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5703261389,346,,5703261387,56,Back,5703261497,233,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810434707,331,5,1,31,20,btaf9fuj3xctycyjeqwereaow,0,100.8,75.6,2025-05-04T15:33:27.850Z,2025-05-04T17:57:19Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5703260861,56,Center,5703261527,233,283,5703260863,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810435123,284,1,1,31,39,80hgdmpkvdrhw1ge9nks2kxvy,1,4.2,41.8,2025-05-04T15:33:47.012Z,2025-05-04T15:33:49Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5703263025,212,17.2,5703263019,56,Back,5703263021,140,8.3,5703263027,213,1.32,5703263031,237,,5703263023,141,66.3,5703263017,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810435161,285,1,1,31,41,80hgdmpkvdrhw1ge9nks2kxvy,1,11.0,71.1,2025-05-04T15:33:49.060Z,2025-05-04T15:33:51Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5703263181,56,Back,5703263191,1,,5703263183,140,44.7,5703263187,212,39.1,5703263185,141,95.7,5703263179,155,,5703263189,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810435173,286,61,1,31,43,80hgdmpkvdrhw1ge9nks2kxvy,0,42.4,95.7,2025-05-04T15:33:51.220Z,2025-05-04T15:33:51Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5703263243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810435181,287,5,1,31,44,80hgdmpkvdrhw1ge9nks2kxvy,0,41.1,101.4,2025-05-04T15:33:51.686Z,2025-05-04T17:57:20Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5703263311,347,,5703263767,233,332,5703263309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810435235,332,5,1,31,44,btaf9fuj3xctycyjeqwereaow,1,58.9,-1.4,2025-05-04T15:33:51.686Z,2025-05-04T17:57:20Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703263661,56,Right,5703263739,233,287,5703263663,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810435273,333,1,1,31,48,btaf9fuj3xctycyjeqwereaow,1,60.3,0.0,2025-05-04T15:33:55.706Z,2025-05-04T15:33:58Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703263873,212,13.2,5703263871,141,11.3,5703263867,56,Right,5703263865,107,,5703263869,140,50.9,5703263875,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810435311,334,1,1,31,50,btaf9fuj3xctycyjeqwereaow,1,50.7,11.6,2025-05-04T15:33:57.889Z,2025-05-04T15:34:00Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5703264129,141,12.9,5703264125,56,Back,5703264127,140,43.9,5703264133,212,7.2,5703264137,213,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810435341,335,1,1,31,52,btaf9fuj3xctycyjeqwereaow,1,44.0,13.2,2025-05-04T15:34:00.362Z,2025-05-04T15:34:01Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703264295,56,Back,5703264303,213,2.86,5703264299,141,19.4,5703264301,212,15.4,5703264297,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810435375,336,1,1,31,53,btaf9fuj3xctycyjeqwereaow,1,29.9,19.4,2025-05-04T15:34:01.226Z,2025-05-04T15:34:03Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5703264527,141,40.9,5703264523,56,Back,5703264531,213,2.48,5703264529,212,23.9,5703264525,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810435397,337,1,1,31,55,btaf9fuj3xctycyjeqwereaow,1,11.9,40.9,2025-05-04T15:34:03.505Z,2025-05-04T15:34:04Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5703264625,56,Back,5703264633,213,0.20,5703264627,140,29.2,5703264629,141,46.4,5703264631,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810435465,338,1,1,31,57,btaf9fuj3xctycyjeqwereaow,1,30.0,46.4,2025-05-04T15:34:04.761Z,2025-05-04T15:34:08Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5703264939,212,16.3,5703264933,140,20.1,5703264943,213,4.02,5703264935,141,27.9,5703264931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810435523,339,1,1,32,0,btaf9fuj3xctycyjeqwereaow,1,23.9,16.5,2025-05-04T15:34:08.242Z,2025-05-04T15:34:11Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5703265265,56,Back,5703265275,212,9.4,5703265277,213,5.69,5703265271,141,8.8,5703265267,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810435577,340,1,1,32,3,btaf9fuj3xctycyjeqwereaow,1,34.9,10.1,2025-05-04T15:34:11.474Z,2025-05-04T15:34:14Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703265619,212,10.0,5703265615,140,25.6,5703265613,56,Back,5703265617,141,13.2,5703265621,213,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810435645,341,1,1,32,7,btaf9fuj3xctycyjeqwereaow,1,14.7,27.9,2025-05-04T15:34:14.762Z,2025-05-04T15:34:19Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5703266005,1,,5703265997,141,90.8,5703265987,196,,5703265993,140,13.6,5703265985,155,,5703266003,213,1.60,5703265989,56,Back,5703265999,212,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2810435691,342,1,1,32,12,btaf9fuj3xctycyjeqwereaow,1,15.4,91.5,2025-05-04T15:34:19.666Z,2025-05-04T15:34:22Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703266257,141,78.5,5703266253,56,Back,5703266259,212,17.2,5703266261,213,5.74,5703266255,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810435757,343,1,1,32,15,btaf9fuj3xctycyjeqwereaow,1,28.7,78.2,2025-05-04T15:34:22.658Z,2025-05-04T15:34:26Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5703266669,56,Back,5703266675,212,20.6,5703266673,141,71.2,5703266677,213,3.37,5703266671,140,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810435911,344,1,1,32,18,btaf9fuj3xctycyjeqwereaow,1,9.6,77.3,2025-05-04T15:34:25.818Z,2025-05-04T15:34:33Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703267389,140,28.4,5703267385,196,,5703267395,213,5.12,5703267383,155,,5703267397,1,,5703267393,212,49.5,5703267387,56,Back,5703267391,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2810436097,345,1,1,32,25,btaf9fuj3xctycyjeqwereaow,1,56.4,23.6,2025-05-04T15:34:32.786Z,2025-05-04T15:34:41Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703268271,56,Right,5703268275,141,10.6,5703268277,212,12.9,5703268279,213,5.53,5703268273,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810436191,346,1,1,32,33,btaf9fuj3xctycyjeqwereaow,1,67.4,17.6,2025-05-04T15:34:41.483Z,2025-05-04T15:34:45Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5703268801,56,Center,5703268805,141,27.3,5703268803,140,60.0,5703268809,213,2.44,5703268807,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
