id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2804672927,263,1,1,34,41,ctvzi2jbl1q6xzq0s3sexj73g,1,55.6,31.3,2025-04-21T17:50:26.799Z,2025-04-21T17:50:28Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5671443211,141,47.0,5671443213,212,13.6,5671443205,56,Center,5671443215,213,0.90,5671443209,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804672929,264,1,1,34,42,ctvzi2jbl1q6xzq0s3sexj73g,0,63.7,47.0,2025-04-21T17:50:28.127Z,2025-04-21T17:50:29Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5671443231,56,Center,5671443233,140,76.2,5671443235,141,37.7,5671443237,212,14.6,5671443239,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673115,303,12,1,34,44,45v50owpvshpijizwwlcw4lni,1,22.1,53.4,2025-04-21T17:50:29.526Z,2025-04-21T17:50:50Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5671444415,141,15.5,5671444411,56,Right,5671444413,140,65.6,5671444419,213,5.77,5671444417,212,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673063,265,1,1,35,0,ctvzi2jbl1q6xzq0s3sexj73g,1,34.9,85.4,2025-04-21T17:50:45.607Z,2025-04-21T18:11:02Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671500629,140,32.0,5671500729,189,,5671500627,56,Back,5671500635,213,4.60,5671500633,212,28.3,5671500631,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673101,266,1,1,35,1,ctvzi2jbl1q6xzq0s3sexj73g,1,32.8,37.7,2025-04-21T17:50:46.455Z,2025-04-21T18:10:55Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5671444313,56,Back,5671444325,212,18.8,5671444323,141,64.3,5671444327,213,1.30,5671444319,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673221,267,1,1,35,14,ctvzi2jbl1q6xzq0s3sexj73g,1,38.9,62.7,2025-04-21T17:50:59.670Z,2025-04-21T17:51:00Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671444965,212,18.6,5671444963,141,35.4,5671444961,140,40.2,5671444959,56,Back,5671444967,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673231,268,1,1,35,15,ctvzi2jbl1q6xzq0s3sexj73g,1,40.2,35.4,2025-04-21T17:51:00.655Z,2025-04-21T17:51:01Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5671445025,56,Back,5671445033,213,1.61,5671445031,212,14.2,5671445027,140,39.7,5671445029,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673273,269,1,1,35,16,ctvzi2jbl1q6xzq0s3sexj73g,1,39.7,56.3,2025-04-21T17:51:01.335Z,2025-04-21T17:51:06Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671445283,141,17.1,5671445295,213,4.79,5671445277,56,Back,5671445289,212,26.7,5671445279,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673287,270,1,1,35,21,ctvzi2jbl1q6xzq0s3sexj73g,1,39.2,10.7,2025-04-21T17:51:06.591Z,2025-04-21T17:51:08Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5671445379,213,2.38,5671445377,212,18.1,5671445375,141,29.1,5671445373,140,26.7,5671445371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673307,271,1,1,35,22,ctvzi2jbl1q6xzq0s3sexj73g,1,26.7,29.1,2025-04-21T17:51:07.791Z,2025-04-21T17:51:09Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5671445487,141,45.2,5671445489,212,16.3,5671445491,213,2.41,5671445483,56,Back,5671445485,140,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673341,272,1,1,35,24,ctvzi2jbl1q6xzq0s3sexj73g,1,15.1,45.4,2025-04-21T17:51:09.398Z,2025-04-21T17:51:12Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5671445647,56,Back,5671445651,141,68.7,5671445653,212,16.2,5671445649,140,18.5,5671445655,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673427,274,1,1,35,28,ctvzi2jbl1q6xzq0s3sexj73g,1,20.5,72.4,2025-04-21T17:51:14.055Z,2025-04-21T17:51:18Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671446149,212,22.6,5671446151,213,5.98,5671446147,141,62.4,5671446143,140,41.0,5671446141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673525,275,1,1,35,33,ctvzi2jbl1q6xzq0s3sexj73g,1,42.1,44.5,2025-04-21T17:51:18.495Z,2025-04-21T17:51:27Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5671446601,56,Right,5671446613,1,,5671446611,213,5.53,5671446605,140,65.1,5671446607,141,11.1,5671446609,212,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673535,276,1,1,35,41,ctvzi2jbl1q6xzq0s3sexj73g,0,84.2,27.3,2025-04-21T17:51:26.983Z,2025-04-21T17:51:28Z,bbyystkqag4mcfpr6utsazm51,S. Sørli,,,5671446677,213,0.56,5671446675,212,16.2,5671446669,56,Center,5671446671,140,97.2,5671446673,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673689,305,1,1,35,51,45v50owpvshpijizwwlcw4lni,1,10.0,48.1,2025-04-21T17:51:37.154Z,2025-04-21T17:51:40Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5671447571,213,0.98,5671447569,212,23.6,5671447567,141,76.9,5671447561,123,,5671447563,56,Back,5671447565,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673727,306,1,1,35,55,45v50owpvshpijizwwlcw4lni,1,27.6,79.9,2025-04-21T17:51:40.743Z,2025-04-21T17:51:45Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5671447801,213,0.49,5671447793,56,Back,5671447795,140,46.4,5671447797,141,95.3,5671447799,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673723,277,45,1,35,59,ctvzi2jbl1q6xzq0s3sexj73g,0,48.0,4.4,2025-04-21T17:51:44.947Z,2025-04-21T19:51:17Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5671447905,233,307,5671447815,56,Back,5671447819,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673741,307,3,1,35,59,45v50owpvshpijizwwlcw4lni,1,52.0,95.6,2025-04-21T17:51:44.947Z,2025-04-21T19:51:17Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5671447889,233,277,5671447883,286,,5671447881,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673785,308,1,1,36,2,45v50owpvshpijizwwlcw4lni,1,47.8,96.2,2025-04-21T17:51:47.486Z,2025-04-21T17:51:54Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5671448169,140,20.9,5671448171,141,74.5,5671448173,212,31.9,5671448167,56,Back,5671448175,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673805,309,1,1,36,9,45v50owpvshpijizwwlcw4lni,1,21.8,71.2,2025-04-21T17:51:54.254Z,2025-04-21T17:51:58Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5671448317,213,0.85,5671448309,56,Back,5671448311,140,30.2,5671448313,141,86.0,5671448315,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673829,310,1,1,36,12,45v50owpvshpijizwwlcw4lni,0,36.0,87.8,2025-04-21T17:51:57.855Z,2025-04-21T17:52:01Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5671448523,141,88.9,5671448521,140,72.4,5671448525,212,38.2,5671448519,56,Left,5671448527,213,0.02,5671448529,1,,5671448517,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673855,278,1,1,36,16,ctvzi2jbl1q6xzq0s3sexj73g,1,22.6,8.6,2025-04-21T17:52:02.062Z,2025-04-21T17:52:03Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5671448711,212,17.7,5671448713,213,2.32,5671448705,56,Back,5671448707,140,11.1,5671448709,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673919,280,1,1,36,29,ctvzi2jbl1q6xzq0s3sexj73g,1,10.4,53.9,2025-04-21T17:52:14.662Z,2025-04-21T17:52:18Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5671449237,56,Back,5671449245,213,4.97,5671449243,212,14.3,5671449239,140,13.9,5671449241,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804673975,281,1,1,36,32,ctvzi2jbl1q6xzq0s3sexj73g,1,17.8,28.9,2025-04-21T17:52:17.942Z,2025-04-21T17:52:28Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5671449719,212,16.4,5671449721,213,2.12,5671449717,141,49.4,5671449715,140,9.6,5671449713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674003,282,1,1,36,42,ctvzi2jbl1q6xzq0s3sexj73g,1,13.5,48.8,2025-04-21T17:52:28.126Z,2025-04-21T17:52:33Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5671449893,140,16.9,5671449891,56,Back,5671449895,141,68.5,5671449897,212,13.9,5671449899,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674021,283,1,1,36,47,ctvzi2jbl1q6xzq0s3sexj73g,1,30.4,71.1,2025-04-21T17:52:32.790Z,2025-04-21T17:52:35Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671449999,213,1.38,5671449997,212,13.7,5671449995,141,90.8,5671449991,56,Back,5671449993,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674041,284,1,1,36,50,ctvzi2jbl1q6xzq0s3sexj73g,1,32.9,90.8,2025-04-21T17:52:35.654Z,2025-04-21T17:52:39Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5671450107,213,4.13,5671450103,212,13.1,5671450101,141,74.7,5671450097,140,26.0,5671450093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674091,285,1,1,36,54,ctvzi2jbl1q6xzq0s3sexj73g,1,26.2,66.1,2025-04-21T17:52:39.622Z,2025-04-21T17:52:47Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671450433,140,29.7,5671450435,141,37.6,5671450437,212,19.7,5671450429,56,Back,5671450439,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674147,286,1,1,37,2,ctvzi2jbl1q6xzq0s3sexj73g,1,45.7,35.5,2025-04-21T17:52:47.286Z,2025-04-21T17:52:52Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5671450799,212,21.4,5671450797,141,65.4,5671450801,213,1.25,5671450793,56,Center,5671450795,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674185,287,1,1,37,7,ctvzi2jbl1q6xzq0s3sexj73g,1,53.0,65.5,2025-04-21T17:52:52.741Z,2025-04-21T17:52:57Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671451021,212,19.6,5671451023,213,4.85,5671451015,56,Center,5671451017,140,55.6,5671451019,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674225,288,1,1,37,12,ctvzi2jbl1q6xzq0s3sexj73g,1,56.4,32.7,2025-04-21T17:52:57.557Z,2025-04-21T17:53:05Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5671451323,56,Center,5671451331,213,1.82,5671451325,140,52.2,5671451327,141,58.1,5671451329,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674255,289,1,1,37,19,ctvzi2jbl1q6xzq0s3sexj73g,1,58.7,63.0,2025-04-21T17:53:04.885Z,2025-04-21T17:53:07Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671451479,141,53.1,5671451481,212,7.3,5671451485,213,5.12,5671451477,140,61.5,5671451475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674299,290,1,1,37,22,ctvzi2jbl1q6xzq0s3sexj73g,1,57.2,48.1,2025-04-21T17:53:07.292Z,2025-04-21T17:53:12Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5671451733,213,4.25,5671451731,212,14.4,5671451725,56,Center,5671451727,140,51.1,5671451729,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674339,291,1,1,37,27,ctvzi2jbl1q6xzq0s3sexj73g,1,56.5,28.9,2025-04-21T17:53:12.629Z,2025-04-21T17:53:17Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5671451895,56,Center,5671451901,212,18.0,5671451903,213,1.71,5671451899,141,55.1,5671451897,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674359,292,1,1,37,32,ctvzi2jbl1q6xzq0s3sexj73g,0,54.0,59.1,2025-04-21T17:53:17.230Z,2025-04-21T17:53:19Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671452073,1,,5671452059,155,,5671452071,213,5.46,5671452069,212,44.1,5671452063,56,Right,5671452065,140,82.6,5671452067,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674365,311,1,1,37,35,45v50owpvshpijizwwlcw4lni,1,23.5,79.1,2025-04-21T17:53:20.647Z,2025-04-21T17:53:22Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5671452159,141,82.1,5671452161,212,13.0,5671452163,213,0.16,5671452153,3,,5671452155,56,Back,5671452157,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674377,313,1,1,37,36,45v50owpvshpijizwwlcw4lni,1,35.7,82.1,2025-04-21T17:53:21.950Z,2025-04-21T17:53:23Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5671452227,56,Back,5671452237,213,4.51,5671452231,141,68.5,5671452235,212,9.4,5671452229,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674387,314,1,1,37,37,45v50owpvshpijizwwlcw4lni,1,33.3,70.2,2025-04-21T17:53:22.943Z,2025-04-21T17:53:25Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5671452275,155,,5671452277,56,Back,5671452285,213,0.77,5671452283,212,12.7,5671452281,141,83.2,5671452279,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674391,315,61,1,37,40,45v50owpvshpijizwwlcw4lni,0,43.8,81.4,2025-04-21T17:53:25.503Z,2025-04-21T17:53:26Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5671452305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674399,293,1,1,37,41,ctvzi2jbl1q6xzq0s3sexj73g,0,49.7,29.4,2025-04-21T17:53:26.957Z,2025-04-21T17:53:27Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5671452373,212,3.7,5671452371,141,29.7,5671452369,140,53.2,5671452375,213,0.06,5671452367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674409,316,1,1,37,42,45v50owpvshpijizwwlcw4lni,1,42.0,74.8,2025-04-21T17:53:27.414Z,2025-04-21T17:53:29Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5671452467,212,5.9,5671452469,213,4.89,5671452463,140,43.0,5671452461,56,Back,5671452465,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674413,317,1,1,37,43,45v50owpvshpijizwwlcw4lni,1,43.3,66.6,2025-04-21T17:53:29.151Z,2025-04-21T17:53:30Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5671452487,56,Back,5671452489,140,48.9,5671452493,212,7.5,5671452491,141,73.5,5671452495,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674445,318,1,1,37,44,45v50owpvshpijizwwlcw4lni,0,48.9,73.5,2025-04-21T17:53:29.974Z,2025-04-21T18:08:41Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5671452685,212,13.9,5671452681,140,54.7,5671452683,141,55.1,5671452679,56,Center,5671452687,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674453,319,4,1,37,49,45v50owpvshpijizwwlcw4lni,1,61.0,61.4,2025-04-21T17:53:34.294Z,2025-04-21T19:50:47Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5671452729,265,,5671452727,152,,5671452725,56,Center,5671452765,233,294,5671452731,286,,5671452723,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674447,294,4,1,37,49,ctvzi2jbl1q6xzq0s3sexj73g,0,39.0,38.6,2025-04-21T17:53:34.295Z,2025-04-21T19:50:47Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5671452745,56,Back,5671452775,233,319,5671452743,13,,5671452749,265,,5671452747,152,,5671452751,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674615,295,17,1,38,2,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-04-21T17:53:47.790Z,2025-04-21T17:54:12Z,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,5671454093,31,,5671454343,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674623,320,1,1,38,17,45v50owpvshpijizwwlcw4lni,1,56.0,51.9,2025-04-21T17:54:02.630Z,2025-04-21T18:08:59Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5671453877,140,61.5,5671453875,56,Right,5671453871,5,,5671453873,152,,5671495255,189,,5671453879,141,13.1,5671453883,213,4.93,5671453881,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674633,321,1,1,38,18,45v50owpvshpijizwwlcw4lni,1,61.7,12.6,2025-04-21T17:54:04.127Z,2025-04-21T17:54:05Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5671453913,56,Right,5671453915,140,69.5,5671453917,141,8.3,5671453921,213,5.94,5671453919,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674661,322,1,1,38,19,45v50owpvshpijizwwlcw4lni,1,69.5,8.3,2025-04-21T17:54:05.158Z,2025-04-21T18:08:16Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5671454107,213,2.86,5671454099,56,Back,5671454101,140,42.2,5671454103,141,20.4,5671454105,212,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674705,323,1,1,38,22,45v50owpvshpijizwwlcw4lni,1,38.9,21.6,2025-04-21T17:54:07.958Z,2025-04-21T17:54:11Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5671454327,56,Back,5671454335,213,2.15,5671454333,212,20.9,5671454331,141,47.3,5671454329,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674725,324,1,1,38,26,45v50owpvshpijizwwlcw4lni,1,33.3,50.6,2025-04-21T17:54:11.790Z,2025-04-21T17:54:14Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5671454467,141,69.6,5671454465,140,34.6,5671454463,56,Back,5671454469,212,13.0,5671454471,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674741,325,1,1,38,29,45v50owpvshpijizwwlcw4lni,1,36.4,71.8,2025-04-21T17:54:14.502Z,2025-04-21T17:54:16Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5671454565,56,Back,5671454571,212,16.7,5671454573,213,1.12,5671454569,141,93.9,5671454567,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674761,326,1,1,38,31,45v50owpvshpijizwwlcw4lni,1,43.4,94.5,2025-04-21T17:54:16.550Z,2025-04-21T17:54:18Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5671454659,141,95.1,5671454657,140,58.9,5671454655,56,Left,5671454661,212,16.3,5671454663,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674765,327,1,1,38,33,45v50owpvshpijizwwlcw4lni,0,58.9,95.1,2025-04-21T17:54:18.391Z,2025-04-21T17:54:19Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5671454687,140,71.2,5671454685,56,Center,5671454683,155,,5671454693,213,5.39,5671454691,212,20.7,5671454689,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674769,296,12,1,38,33,ctvzi2jbl1q6xzq0s3sexj73g,1,27.0,30.3,2025-04-21T17:54:19.146Z,2025-04-21T17:54:38Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5671455469,15,,5671454707,56,Back,5671454709,140,32.8,5671454715,213,6.05,5671454711,141,28.2,5671454713,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674791,328,43,1,38,35,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-04-21T17:54:21.086Z,2025-04-21T17:54:43Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5671454813,212,0,5671454811,141,77.9,5671454815,213,0.00,5671455849,144,1,5671454807,56,Center,5671454809,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674795,329,8,1,38,36,45v50owpvshpijizwwlcw4lni,1,61.8,77.9,2025-04-21T17:54:22.131Z,2025-04-21T18:07:38Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,1.0,,5671454823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674793,297,83,1,38,37,ctvzi2jbl1q6xzq0s3sexj73g,0,30.3,38.3,2025-04-21T17:54:23.108Z,2025-04-21T19:53:54Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5671790519,399,5w0p51an11m21e5hnpjtukx04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674815,330,13,1,38,39,45v50owpvshpijizwwlcw4lni,1,74.1,49.1,2025-04-21T17:54:24.702Z,2025-04-21T20:14:40Z,5w0p51an11m21e5hnpjtukx04,J. Abdullai,,,5671455611,55,329,5671454953,56,Center,5671455607,83,,5671455099,20,,5671455617,103,8.3,5671454949,22,,5671455623,231,50.2,5671455615,102,58.3,5671454951,18,,5671455621,230,99.0,5671455619,215,,5671455609,29,,,,,,,,,,,,,,,,,,,,,,
2804674895,298,5,1,38,40,ctvzi2jbl1q6xzq0s3sexj73g,1,-0.9,42.7,2025-04-21T17:54:26.020Z,2025-04-21T19:54:41Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5671455505,233,331,5671455461,346,,5671455459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804674821,331,5,1,38,40,45v50owpvshpijizwwlcw4lni,0,100.9,57.3,2025-04-21T17:54:26.020Z,2025-04-21T19:54:41Z,5w0p51an11m21e5hnpjtukx04,J. Abdullai,,,5671454977,346,,5671455555,233,298,5671454975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804675043,299,1,1,39,5,ctvzi2jbl1q6xzq0s3sexj73g,1,4.6,46.0,2025-04-21T17:54:51.132Z,2025-04-21T17:56:01Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5671456311,141,40.3,5671456313,212,4.0,5671456305,124,,5671456315,213,4.95,5671459975,189,,5671456309,140,5.5,5671456307,56,Back,5671456319,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804675055,300,1,1,39,6,ctvzi2jbl1q6xzq0s3sexj73g,1,5.5,40.3,2025-04-21T17:54:51.779Z,2025-04-21T17:56:03Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5671456375,56,Back,5671456379,140,4.8,5671460067,189,,5671456385,213,1.86,5671456381,141,43.9,5671456383,212,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804675077,301,1,1,39,7,ctvzi2jbl1q6xzq0s3sexj73g,1,4.8,43.9,2025-04-21T17:54:52.836Z,2025-04-21T17:54:55Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5671456489,212,16.3,5671456525,189,,5671456485,140,4.6,5671456483,56,Back,5671456491,213,1.58,5671456487,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
