id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/16/value
2793778007,243,1,1,24,54,uqspd1bx7f6mq8ohj50u1k1k,1,24.9,17.3,2025-03-30T15:25:56.745Z,2025-03-30T15:26:03Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611461581,213,2.26,5611461571,56,Back,5611461577,141,47.8,5611461573,140,8.6,5611461579,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778197,244,1,1,25,1,uqspd1bx7f6mq8ohj50u1k1k,1,10.7,51.9,2025-03-30T15:26:03.617Z,2025-03-30T15:26:12Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5611462321,1,,5611462315,141,90.9,5611462311,56,Back,5611462313,140,40.0,5611462319,213,0.71,5611462309,155,,5611462317,212,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778297,245,1,1,25,10,uqspd1bx7f6mq8ohj50u1k1k,1,76.2,75.6,2025-03-30T15:26:12.297Z,2025-03-30T15:26:23Z,94s19kazaywfzrg007vsha6wa,R. Alte,,1.0,5611462743,213,0.44,5611462735,56,Left,5611462739,141,86.2,5611462737,140,90.7,5611462741,212,16.8,5611463325,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778243,164,83,1,25,12,crlocdyqyb1fdhck54qxs65rl,0,12.3,17.4,2025-03-30T15:26:14.571Z,2025-03-30T15:26:20Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5611463043,399,33upoxyyqkh71m6d0b2nsn95g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778301,246,13,1,25,14,uqspd1bx7f6mq8ohj50u1k1k,1,89.0,76.7,2025-03-30T15:26:16.401Z,2025-03-30T17:31:18Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5611463357,87,,5611463371,215,,5611463375,230,98.8,5611462763,64,,5611463359,29,,5611463377,231,53.8,5611462761,22,,5611462765,56,Center,5611463365,102,5611462965,20,,5611463361,55,245,5611463367,103,58.3,,,,,,,,,,,,,,,,,,42.7,
2793778847,165,5,1,25,15,crlocdyqyb1fdhck54qxs65rl,1,-0.8,59.4,2025-03-30T15:26:17.625Z,2025-03-30T17:08:16Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5611465645,346,,5611465659,233,247,5611465643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778327,247,5,1,25,15,uqspd1bx7f6mq8ohj50u1k1k,0,100.8,40.6,2025-03-30T15:26:17.625Z,2025-03-30T17:08:16Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5611462941,346,,5611465713,233,165,5611462939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778923,166,1,1,25,45,crlocdyqyb1fdhck54qxs65rl,0,4.5,51.8,2025-03-30T15:26:46.899Z,2025-03-30T15:26:52Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5611466107,141,73.5,5611466113,1,,5611466103,56,Center,5611466109,212,60.7,5611466117,74,,5611466105,140,60.6,5611466101,124,,5611466111,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778915,248,44,1,25,49,uqspd1bx7f6mq8ohj50u1k1k,1,40.0,27.3,2025-03-30T15:26:51.169Z,2025-03-30T17:13:18Z,15823p8n34f7coivq6wq687is,W. Igor,,,5611466045,285,,5611466043,56,Back,5611466321,233,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778935,167,44,1,25,49,crlocdyqyb1fdhck54qxs65rl,0,60.0,72.7,2025-03-30T15:26:51.170Z,2025-03-30T17:13:18Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5611466183,56,Center,5611466185,286,,5611466373,233,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778929,249,1,1,25,49,uqspd1bx7f6mq8ohj50u1k1k,0,40.8,28.6,2025-03-30T15:26:51.474Z,2025-03-30T15:26:52Z,15823p8n34f7coivq6wq687is,W. Igor,,,5611466145,141,18.0,5611466141,56,Right,5611466139,3,,5611466147,212,20.7,5611466143,140,59.3,5611466149,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778969,168,1,1,25,51,crlocdyqyb1fdhck54qxs65rl,1,44.5,75.9,2025-03-30T15:26:53.258Z,2025-03-30T15:26:54Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5611466421,140,46.9,5611466425,212,4.6,5611466427,213,5.29,5611466419,56,Back,5611466423,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778979,169,1,1,25,52,crlocdyqyb1fdhck54qxs65rl,1,46.8,70.0,2025-03-30T15:26:54.299Z,2025-03-30T15:26:55Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5611466477,212,15.4,5611466473,140,32.3,5611466479,213,3.31,5611466475,141,66.3,5611466471,56,Back,5611466539,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779043,170,1,1,25,54,crlocdyqyb1fdhck54qxs65rl,1,31.7,56.9,2025-03-30T15:26:56.674Z,2025-03-30T15:27:00Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5611466827,140,14.9,5611466831,212,19.0,5611466825,56,Back,5611466835,213,3.52,5611466829,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779135,171,1,1,25,58,crlocdyqyb1fdhck54qxs65rl,1,14.9,48.4,2025-03-30T15:27:00.338Z,2025-03-30T15:27:08Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5611467395,140,71.1,5611467391,157,,5611467403,1,,5611467399,212,62.2,5611467401,213,0.32,5611467393,56,Center,5611467397,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779181,172,1,1,26,6,crlocdyqyb1fdhck54qxs65rl,1,73.6,77.6,2025-03-30T15:27:08.186Z,2025-03-30T15:27:10Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5611467585,56,Left,5611467587,140,81.7,5611467593,213,0.78,5611467591,212,12.0,5611467589,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779245,173,1,1,26,8,crlocdyqyb1fdhck54qxs65rl,1,87.9,90.9,2025-03-30T15:27:10.131Z,2025-03-30T15:27:32Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,1.0,5611467997,212,30.6,5611469489,154,,5611467993,140,91.9,5611467999,213,4.85,5611469487,210,14,5611467989,155,,5611467995,141,46.3,5611467991,56,Center,5611467987,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779251,174,14,1,26,12,crlocdyqyb1fdhck54qxs65rl,1,93.6,44.8,2025-03-30T15:27:14.507Z,2025-03-30T17:26:51Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5612105451,214,,5611469555,230,99.0,5611469551,103,40.5,5611469539,74,,5611469553,328,,5611469557,231,50.5,5611469541,29,,5611469545,55,173,5611468029,22,5611469135,20,,5611468033,56,Center,5611468031,17,,5611469549,102,5611469543,154,,51.8,,,,,,,,,,,,,
2793779271,175,45,1,26,15,crlocdyqyb1fdhck54qxs65rl,0,91.8,64.0,2025-03-30T15:27:17.066Z,2025-03-30T15:27:21Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5611468141,56,Center,5611468143,286,,5611468221,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779277,250,3,1,26,15,uqspd1bx7f6mq8ohj50u1k1k,1,8.2,36.0,2025-03-30T15:27:17.066Z,2025-03-30T15:28:52Z,15823p8n34f7coivq6wq687is,W. Igor,,,5611468177,233,175,5611468157,56,Back,5611468159,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779333,251,1,1,26,15,uqspd1bx7f6mq8ohj50u1k1k,1,8.4,36.7,2025-03-30T15:27:17.539Z,2025-03-30T15:27:21Z,15823p8n34f7coivq6wq687is,W. Igor,,,5611468515,212,24.3,5611468511,140,27.4,5611468509,56,Back,5611468517,213,5.67,5611468513,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779341,252,3,1,26,18,uqspd1bx7f6mq8ohj50u1k1k,0,31.0,19.0,2025-03-30T15:27:19.899Z,2025-03-30T15:28:55Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5611468827,233,176,5611468555,285,,5611468553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779395,176,7,1,26,18,crlocdyqyb1fdhck54qxs65rl,1,69.0,81.0,2025-03-30T15:27:19.900Z,2025-03-30T17:26:24Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5611468779,56,Left,5611468795,233,252,5611468777,167,,5611468781,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779447,177,5,1,26,19,crlocdyqyb1fdhck54qxs65rl,0,64.2,101.4,2025-03-30T15:27:21.059Z,2025-03-30T17:08:17Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5611469079,347,,5611469077,56,Left,5611469193,233,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779363,253,5,1,26,19,uqspd1bx7f6mq8ohj50u1k1k,1,35.8,-1.4,2025-03-30T15:27:21.059Z,2025-03-30T17:08:17Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5611468655,56,Back,5611469185,233,177,5611468657,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779671,254,1,1,26,41,uqspd1bx7f6mq8ohj50u1k1k,1,22.9,0.0,2025-03-30T15:27:43.259Z,2025-03-30T15:29:07Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611470305,141,44.8,5611470301,56,Back,5611470311,1,,5611471069,189,,5611470299,107,,5611470307,212,32.1,5611470303,140,17.5,5611470309,213,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779697,255,1,1,26,42,uqspd1bx7f6mq8ohj50u1k1k,1,14.2,51.1,2025-03-30T15:27:44.283Z,2025-03-30T15:29:06Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611470421,140,19.5,5611470425,212,25.1,5611470423,141,87.1,5611470419,56,Back,5611477343,189,,5611470427,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779731,256,1,1,26,44,uqspd1bx7f6mq8ohj50u1k1k,0,19.5,87.1,2025-03-30T15:27:46.379Z,2025-03-30T15:27:48Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611470485,141,54.5,5611470481,56,Center,5611470487,212,44.5,5611470491,1,,5611470479,155,,5611470489,213,5.76,5611470483,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779725,178,44,1,26,45,crlocdyqyb1fdhck54qxs65rl,1,42.8,47.2,2025-03-30T15:27:47.194Z,2025-03-30T17:13:18Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5611470469,56,Back,5611470631,233,257,5611470471,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779735,257,44,1,26,45,uqspd1bx7f6mq8ohj50u1k1k,0,57.2,52.8,2025-03-30T15:27:47.195Z,2025-03-30T17:13:19Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5611470659,233,178,5611470511,286,,5611470509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779773,179,1,1,26,45,crlocdyqyb1fdhck54qxs65rl,1,41.3,49.9,2025-03-30T15:27:47.570Z,2025-03-30T15:27:50Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5611470721,140,55.1,5611470725,212,14.5,5611470717,3,,5611470723,141,51.8,5611470719,56,Center,5611470727,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779781,180,1,1,26,47,crlocdyqyb1fdhck54qxs65rl,1,48.8,53.6,2025-03-30T15:27:49.547Z,2025-03-30T15:52:39Z,1pizdqlc5tyanssba2xe88lwp,M. Johnsgård,,,5611470769,213,2.49,5611470763,140,41.4,5611470767,212,9.8,5611470759,3,,5611470765,141,62.4,5611470761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779805,182,1,1,26,48,crlocdyqyb1fdhck54qxs65rl,1,40.2,64.2,2025-03-30T15:27:50.723Z,2025-03-30T15:27:51Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5611470919,213,5.31,5611470907,56,Back,5611470909,140,45.4,5611470911,141,52.5,5611470915,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779815,183,1,1,26,49,crlocdyqyb1fdhck54qxs65rl,1,47.9,51.9,2025-03-30T15:27:51.730Z,2025-03-30T15:52:47Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5611470973,56,Back,5611470979,212,7.3,5611470981,213,3.20,5611470975,140,41.0,5611470977,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779861,184,1,1,26,52,crlocdyqyb1fdhck54qxs65rl,1,41.0,51.3,2025-03-30T15:27:54.338Z,2025-03-30T15:52:59Z,1pizdqlc5tyanssba2xe88lwp,M. Johnsgård,,,5611471241,140,33.0,5611471237,56,Back,5611471245,212,8.5,5611471243,141,49.9,5611471247,213,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779913,185,1,1,26,53,crlocdyqyb1fdhck54qxs65rl,1,33.0,49.9,2025-03-30T15:27:55.418Z,2025-03-30T15:27:58Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5611471533,213,1.10,5611471529,141,69.4,5611471531,212,14.9,5611471525,56,Back,5611471527,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779973,186,1,1,26,56,crlocdyqyb1fdhck54qxs65rl,1,41.2,66.4,2025-03-30T15:27:58.706Z,2025-03-30T15:28:02Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5611471823,56,Center,5611471829,212,13.3,5611471825,140,52.1,5611471831,213,5.74,5611471827,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780033,187,1,1,27,0,crlocdyqyb1fdhck54qxs65rl,1,53.7,51.5,2025-03-30T15:28:02.546Z,2025-03-30T15:28:06Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5611472155,141,14.0,5611472151,56,Right,5611472161,1,,5611472157,212,34.0,5611472159,213,5.43,5611472153,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780061,188,1,1,27,4,crlocdyqyb1fdhck54qxs65rl,0,81.6,7.0,2025-03-30T15:28:06.186Z,2025-03-30T15:28:07Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5611472331,212,29.9,5611472325,56,Center,5611472321,2,,5611472327,140,91.6,5611472333,213,1.21,5611472329,141,48.1,5611472323,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780069,258,12,1,27,6,uqspd1bx7f6mq8ohj50u1k1k,1,8.8,57.9,2025-03-30T15:28:08.067Z,2025-03-30T15:30:13Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5611472405,141,90.5,5611472401,56,Back,5611472407,212,22.2,5611472403,140,8.2,5611472409,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780083,259,12,1,27,7,uqspd1bx7f6mq8ohj50u1k1k,1,8.2,90.5,2025-03-30T15:28:09.491Z,2025-03-30T15:28:14Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611472471,141,96.2,5611472475,213,0.39,5611472473,212,10.1,5611472469,140,17.1,5611472467,56,Back,5611472501,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780193,189,1,1,27,9,crlocdyqyb1fdhck54qxs65rl,1,78.5,13.1,2025-03-30T15:28:11.537Z,2025-03-30T15:28:17Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5611473039,212,4.6,5611473035,140,74.1,5611473031,56,Right,5611473041,213,3.04,5611473037,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780303,190,1,1,27,10,crlocdyqyb1fdhck54qxs65rl,1,72.1,10.7,2025-03-30T15:28:12.691Z,2025-03-30T17:22:46Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5611473615,140,81.1,5611473611,155,,5611473621,213,0.06,5611473617,141,11.6,5611473619,212,9.5,5611473613,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780331,191,1,1,27,13,crlocdyqyb1fdhck54qxs65rl,0,81.8,10.3,2025-03-30T15:28:15.850Z,2025-03-30T17:22:48Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5611473753,141,0.0,5611473757,213,4.07,5611473751,140,76.3,5611473755,212,9.7,5611473749,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780339,192,5,1,27,15,crlocdyqyb1fdhck54qxs65rl,0,76.4,-1.6,2025-03-30T15:28:17.612Z,2025-03-30T17:24:00Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5611473791,56,Right,5611473793,347,,5612096299,233,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780465,260,5,1,27,15,uqspd1bx7f6mq8ohj50u1k1k,1,23.6,101.6,2025-03-30T15:28:17.612Z,2025-03-30T17:24:01Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611474451,347,,5612096303,233,192,5611474447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780527,261,1,1,27,29,uqspd1bx7f6mq8ohj50u1k1k,1,24.9,100.0,2025-03-30T15:28:31.252Z,2025-03-30T15:29:56Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611474753,140,28.5,5611474759,213,5.10,5611474757,212,10.0,5611474749,107,,5611474755,141,88.4,5611474751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780547,262,1,1,27,32,uqspd1bx7f6mq8ohj50u1k1k,1,28.5,88.4,2025-03-30T15:28:34.452Z,2025-03-30T15:28:35Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5611474851,56,Back,5611474855,141,97.1,5611474857,212,6.1,5611474859,213,1.83,5611474853,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780553,263,3,1,27,33,uqspd1bx7f6mq8ohj50u1k1k,1,35.3,95.7,2025-03-30T15:28:34.865Z,2025-03-30T17:10:38Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611474887,56,Back,5611611555,233,336,5611611559,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793804809,336,45,1,27,33,crlocdyqyb1fdhck54qxs65rl,0,64.7,4.3,2025-03-30T15:28:34.865Z,2025-03-30T17:10:38Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5611611523,285,,5611611571,233,263,5611611519,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780557,264,1,1,27,34,uqspd1bx7f6mq8ohj50u1k1k,1,32.8,95.0,2025-03-30T15:28:36.292Z,2025-03-30T15:28:37Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611474919,212,6.5,5611474921,213,5.42,5611474913,56,Back,5611474917,141,87.8,5611474915,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780575,265,1,1,27,35,uqspd1bx7f6mq8ohj50u1k1k,0,36.8,87.8,2025-03-30T15:28:37.492Z,2025-03-30T15:28:38Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5611475055,212,11.1,5611475049,56,Back,5611475051,140,43.6,5611475057,213,5.41,5611475053,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780685,194,1,1,27,39,crlocdyqyb1fdhck54qxs65rl,1,51.3,25.5,2025-03-30T15:28:41.001Z,2025-03-30T15:28:43Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5611475527,212,34.0,5611475531,213,2.88,5611475521,140,20.0,5611475519,56,Back,5611475533,1,,5611475523,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780781,195,1,1,27,41,crlocdyqyb1fdhck54qxs65rl,1,20.4,37.6,2025-03-30T15:28:43.644Z,2025-03-30T15:28:49Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5611475977,140,25.1,5611475975,56,Back,5611475981,212,10.2,5611475983,213,5.22,5611475979,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780853,196,1,1,27,47,crlocdyqyb1fdhck54qxs65rl,1,29.9,25.8,2025-03-30T15:28:49.354Z,2025-03-30T15:28:54Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5611476321,56,Back,5611476325,141,55.8,5611476329,213,1.53,5611476323,140,30.6,5611476327,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780889,197,1,1,27,52,crlocdyqyb1fdhck54qxs65rl,1,39.0,56.7,2025-03-30T15:28:54.802Z,2025-03-30T15:28:57Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5611476595,212,12.5,5611476591,140,31.7,5611476589,56,Back,5611476593,141,42.2,5611476597,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780913,198,1,1,27,55,crlocdyqyb1fdhck54qxs65rl,1,34.9,43.0,2025-03-30T15:28:56.890Z,2025-03-30T15:28:58Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5611476747,141,69.7,5611476749,212,18.2,5611476743,56,Back,5611476745,140,36.1,5611476751,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780953,199,1,1,27,56,crlocdyqyb1fdhck54qxs65rl,1,34.6,65.4,2025-03-30T15:28:58.705Z,2025-03-30T15:29:02Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5611477017,212,12.4,5611477013,140,38.8,5611477019,213,5.08,5611477015,141,48.4,5611477011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780983,200,1,1,28,0,crlocdyqyb1fdhck54qxs65rl,1,46.6,34.0,2025-03-30T15:29:02.305Z,2025-03-30T15:29:04Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5611477201,140,37.1,5611477205,212,12.9,5611477199,56,Back,5611477203,141,21.9,5611477207,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781043,201,1,1,28,2,crlocdyqyb1fdhck54qxs65rl,1,39.4,28.3,2025-03-30T15:29:04.698Z,2025-03-30T15:29:11Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5611477559,140,43.2,5611477563,212,22.7,5611477557,56,Back,5611477565,213,1.39,5611477561,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781083,202,1,1,28,9,crlocdyqyb1fdhck54qxs65rl,1,53.1,55.8,2025-03-30T15:29:11.027Z,2025-03-30T15:29:13Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5611477783,212,8.7,5611477779,141,64.8,5611477787,213,0.78,5611477775,140,59.0,5611477771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781111,203,1,1,28,11,crlocdyqyb1fdhck54qxs65rl,1,59.8,60.9,2025-03-30T15:29:13.537Z,2025-03-30T15:29:15Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5611477967,212,13.1,5611477969,213,4.22,5611477963,140,53.9,5611477961,56,Center,5611477965,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781151,204,1,1,28,13,crlocdyqyb1fdhck54qxs65rl,1,57.9,34.2,2025-03-30T15:29:15.618Z,2025-03-30T15:29:19Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5611478167,140,65.6,5611478165,56,Right,5611478171,212,21.1,5611478173,213,5.11,5611478169,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781209,205,1,1,28,17,crlocdyqyb1fdhck54qxs65rl,1,71.6,10.1,2025-03-30T15:29:18.874Z,2025-03-30T15:29:24Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5611478623,140,71.3,5611478629,213,1.60,5611478627,212,9.9,5611478621,56,Center,5611478625,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781277,206,1,1,28,22,crlocdyqyb1fdhck54qxs65rl,1,97.0,10.4,2025-03-30T15:29:23.945Z,2025-03-30T15:29:37Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,1.0,5611478989,56,Center,5611478983,2,,5611479715,154,,5611479007,213,1.81,5611478997,141,43.9,5611478993,140,91.7,5611479001,212,23.4,5611479713,210,13,5611478985,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
