id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2807244693,157,4,1,19,47,6oxoag5c6zbnn09wx08vz4iak,0,89.3,31.8,2025-04-27T15:21:25.669Z,2025-04-27T17:09:57Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5685604145,286,,5685604141,56,Center,5685604137,13,,5685604139,295,,5685604243,233,84,5685604143,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245349,86,1,1,20,22,eujf9nqky8c5jnahb2f76m86o,0,19.7,66.7,2025-04-27T15:22:00.984Z,2025-04-27T15:58:29Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5685607507,213,0.42,5685607495,157,,5685607501,140,70.2,5685607503,141,100.0,5685607497,152,,5685607499,56,Left,5685607505,212,58.0,5685607511,1,,5685607493,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245361,87,43,1,20,29,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-27T15:22:07.861Z,2025-04-27T15:58:25Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5685805479,144,61,5685607553,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245375,88,5,1,20,30,eujf9nqky8c5jnahb2f76m86o,0,73.7,101.2,2025-04-27T15:22:08.745Z,2025-04-27T17:54:23Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5685607615,56,Left,5685607617,347,,5685608261,233,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245483,158,5,1,20,30,6oxoag5c6zbnn09wx08vz4iak,1,26.3,-1.2,2025-04-27T15:22:08.745Z,2025-04-27T17:54:22Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5685608179,347,,5685608209,233,88,5685608177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245505,159,1,1,20,37,6oxoag5c6zbnn09wx08vz4iak,0,26.9,0.0,2025-04-27T15:22:15.869Z,2025-04-27T15:22:17Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5685608313,107,,5685608319,141,17.9,5685608317,140,43.5,5685608325,1,,5685608323,213,0.66,5685608321,212,22.1,5685608315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245577,89,1,1,20,39,eujf9nqky8c5jnahb2f76m86o,1,64.3,83.6,2025-04-27T15:22:18.369Z,2025-04-27T15:22:22Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5685608719,3,,5685608725,141,90.3,5685608723,140,68.2,5685608727,212,6.1,5685608729,213,0.84,5685608721,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245547,160,83,1,20,42,6oxoag5c6zbnn09wx08vz4iak,0,32.6,9.4,2025-04-27T15:22:21.261Z,2025-04-27T15:22:25Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5685608969,399,egd6w206242dh7aowfzmwyane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245585,90,61,1,20,43,eujf9nqky8c5jnahb2f76m86o,0,68.6,94.1,2025-04-27T15:22:22.346Z,2025-04-27T17:57:46Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5685608783,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245589,91,5,1,20,44,eujf9nqky8c5jnahb2f76m86o,0,64.6,101.7,2025-04-27T15:22:22.693Z,2025-04-27T17:57:23Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5685609045,233,161,5685608811,56,Left,5685608813,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245611,161,5,1,20,44,6oxoag5c6zbnn09wx08vz4iak,1,35.4,-1.7,2025-04-27T15:22:22.693Z,2025-04-27T17:54:23Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5685608925,347,,5685608921,56,Back,5685609023,233,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245923,162,1,1,21,6,6oxoag5c6zbnn09wx08vz4iak,0,34.0,0.0,2025-04-27T15:22:45.349Z,2025-04-27T17:52:16Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5685610715,212,18.9,5685610701,107,,5685610709,140,49.2,5685610717,213,0.57,5685611295,189,,5685610705,56,Back,5685610713,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807281773,273,61,1,21,7,eujf9nqky8c5jnahb2f76m86o,1,42.4,88.3,2025-04-27T15:22:45.474Z,2025-04-27T15:59:05Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5685807903,189,,5685807851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245945,92,1,1,21,9,eujf9nqky8c5jnahb2f76m86o,0,38.5,91.1,2025-04-27T15:22:48.097Z,2025-04-27T15:22:48Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5685610853,56,Back,5685610855,140,34.3,5685610861,213,4.03,5685610857,141,83.2,5685610859,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245973,163,1,1,21,9,6oxoag5c6zbnn09wx08vz4iak,1,60.7,14.0,2025-04-27T15:22:48.238Z,2025-04-27T15:22:50Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5685611003,140,51.4,5685611007,212,11.6,5685611009,213,3.72,5685611001,56,Right,5685611005,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245985,164,1,1,21,11,6oxoag5c6zbnn09wx08vz4iak,0,51.4,4.7,2025-04-27T15:22:50.117Z,2025-04-27T15:22:50Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5685611069,157,,5685611073,140,81.5,5685611079,213,0.72,5685611077,212,41.9,5685611071,56,Center,5685611081,1,,5685611075,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246077,94,1,1,21,13,eujf9nqky8c5jnahb2f76m86o,1,27.6,49.6,2025-04-27T15:22:52.457Z,2025-04-27T15:22:56Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5685611659,56,Back,5685611665,212,20.6,5685611667,213,4.77,5685611661,140,28.7,5685611663,141,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246107,95,1,1,21,18,eujf9nqky8c5jnahb2f76m86o,0,28.6,14.0,2025-04-27T15:22:56.585Z,2025-04-27T15:22:58Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5685611871,1,,5685611863,140,59.8,5685611869,213,6.11,5685611867,212,33.3,5685611861,56,Right,5685611865,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246123,165,61,1,21,21,6oxoag5c6zbnn09wx08vz4iak,0,47.9,91.7,2025-04-27T15:23:00.404Z,2025-04-27T15:23:08Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5685612691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246141,166,43,1,21,22,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-27T15:23:00.653Z,2025-04-27T15:23:06Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5685612003,140,64.4,5685612545,144,1,5685612007,212,17.8,5685612009,213,6.08,5685612001,56,Left,5685612005,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246221,96,5,1,21,24,eujf9nqky8c5jnahb2f76m86o,1,55.6,-1.2,2025-04-27T15:23:02.517Z,2025-04-27T17:54:24Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5685612491,56,Right,5686386283,233,167,5685612493,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246259,167,5,1,21,24,6oxoag5c6zbnn09wx08vz4iak,0,44.4,101.2,2025-04-27T15:23:02.517Z,2025-04-27T17:54:24Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5685612725,347,,5686386287,233,96,5685612723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246305,97,1,1,21,32,eujf9nqky8c5jnahb2f76m86o,0,52.5,0.0,2025-04-27T15:23:10.697Z,2025-04-27T15:23:13Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5685612963,213,2.37,5685612955,56,Back,5685612961,212,17.3,5685612953,107,,5685612959,141,16.7,5685612957,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246371,169,1,1,21,39,6oxoag5c6zbnn09wx08vz4iak,1,73.9,70.2,2025-04-27T15:23:17.637Z,2025-04-27T15:55:23Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5685613359,212,11.9,5685613357,141,70.0,5685613353,56,Center,5685613355,140,85.2,5685613361,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246399,170,1,1,21,40,6oxoag5c6zbnn09wx08vz4iak,1,85.1,70.2,2025-04-27T15:23:18.844Z,2025-04-27T15:23:20Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5685613485,213,4.81,5685613479,140,86.6,5685613477,56,Center,5685613483,212,15.7,5685613481,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246381,98,83,1,21,41,eujf9nqky8c5jnahb2f76m86o,0,27.4,37.9,2025-04-27T15:23:19.672Z,2025-04-27T15:23:21Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5685613565,399,76k8ic97o66kaq2e52bmp27ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246405,171,61,1,21,41,6oxoag5c6zbnn09wx08vz4iak,1,86.6,47.3,2025-04-27T15:23:20.297Z,2025-04-27T15:23:20Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5685613531,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246457,172,1,1,21,43,6oxoag5c6zbnn09wx08vz4iak,1,94.7,22.5,2025-04-27T15:23:22.333Z,2025-04-27T15:23:25Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5685613813,140,91.7,5685613811,56,Center,5685613817,212,10.1,5685613819,213,1.89,5685613815,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246463,173,61,1,21,46,6oxoag5c6zbnn09wx08vz4iak,0,92.2,32.5,2025-04-27T15:23:24.813Z,2025-04-27T15:55:36Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5685613847,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246511,100,1,1,21,48,eujf9nqky8c5jnahb2f76m86o,0,12.8,64.8,2025-04-27T15:23:26.481Z,2025-04-27T15:23:28Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5685614085,141,73.3,5685614081,56,Back,5685614089,213,0.30,5685614087,212,19.6,5685614083,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246575,174,1,1,21,50,6oxoag5c6zbnn09wx08vz4iak,1,61.0,19.1,2025-04-27T15:23:29.140Z,2025-04-27T15:23:31Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685614355,56,Right,5685614361,212,11.9,5685614363,213,6.02,5685614357,140,72.0,5685614359,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246589,175,61,1,21,52,6oxoag5c6zbnn09wx08vz4iak,1,71.2,14.9,2025-04-27T15:23:30.856Z,2025-04-27T15:55:53Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5685614415,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246631,101,12,1,21,54,eujf9nqky8c5jnahb2f76m86o,1,9.4,61.1,2025-04-27T15:23:32.737Z,2025-04-27T15:23:34Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5685614575,141,47.8,5685614573,140,27.0,5685614571,56,Back,5685614579,213,5.83,5685614603,15,,5685614577,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246633,176,1,1,21,54,6oxoag5c6zbnn09wx08vz4iak,0,77.2,26.7,2025-04-27T15:23:32.829Z,2025-04-27T15:23:33Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5685614583,140,81.1,5685614589,213,0.82,5685614587,212,6.0,5685614585,141,33.1,5685614581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246693,177,15,1,21,56,6oxoag5c6zbnn09wx08vz4iak,1,78.0,34.7,2025-04-27T15:23:34.517Z,2025-04-27T17:58:56Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5685620349,458,,5685614855,18,,5685620345,103,19,5685619953,20,,5685620355,230,98.4,5685619957,82,,5685620341,78,,5685620353,147,39.7,5685620347,328,,5685620357,231,48.9,5685620343,102,49.4,5685620351,146,5685614857,56,5685620395,233,102,5685614853,22,,,,,,,,,,85.5,Center,,,,
2807246679,102,10,1,21,56,eujf9nqky8c5jnahb2f76m86o,1,14.5,60.3,2025-04-27T15:23:34.617Z,2025-04-27T15:24:39Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5685614791,94,,5685620433,233,177,5685614793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246789,178,1,1,22,0,6oxoag5c6zbnn09wx08vz4iak,1,68.2,49.9,2025-04-27T15:23:38.605Z,2025-04-27T15:23:39Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5685615333,140,81.3,5685615337,212,23.3,5685615339,213,0.94,5685615329,56,Center,5685615335,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280261,472,1,1,22,1,6oxoag5c6zbnn09wx08vz4iak,1,75.6,74.8,2025-04-27T15:23:39.474Z,2025-04-27T15:57:03Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5685799269,212,6.7,5685799267,141,68.7,5685799271,213,5.61,5685799263,56,Center,5685799265,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246829,179,1,1,22,1,6oxoag5c6zbnn09wx08vz4iak,1,81.3,77.6,2025-04-27T15:23:39.749Z,2025-04-27T15:56:50Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5685615543,140,71.9,5685615545,141,54.8,5685615541,56,Center,5685615547,212,18.4,5685615549,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246861,180,1,1,22,3,6oxoag5c6zbnn09wx08vz4iak,1,69.9,51.6,2025-04-27T15:23:41.741Z,2025-04-27T15:56:59Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5685615723,140,72.0,5685615727,212,21.2,5685615729,213,4.82,5685615721,56,Right,5685615725,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246905,181,1,1,22,4,6oxoag5c6zbnn09wx08vz4iak,1,70.3,22.4,2025-04-27T15:23:43.341Z,2025-04-27T15:57:12Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5685615953,141,59.0,5685615949,56,Center,5685615955,212,25.5,5685615951,140,64.9,5685615957,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246931,182,1,1,22,7,6oxoag5c6zbnn09wx08vz4iak,1,67.1,60.8,2025-04-27T15:23:46.373Z,2025-04-27T15:23:48Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685616073,56,Center,5685616083,212,23.6,5685616079,141,31.8,5685616075,140,54.7,5685616085,213,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807246975,183,1,1,22,9,6oxoag5c6zbnn09wx08vz4iak,1,54.7,31.8,2025-04-27T15:23:47.902Z,2025-04-27T15:23:50Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685616301,212,28.6,5685616289,56,Right,5685616293,140,74.3,5685616297,141,2.6,5685616305,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807247027,184,1,1,22,12,6oxoag5c6zbnn09wx08vz4iak,1,77.2,5.0,2025-04-27T15:23:50.637Z,2025-04-27T15:23:55Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5685616625,56,Right,5685616627,140,92.0,5685616629,141,14.9,5685616631,212,16.9,5685616633,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807247061,185,1,1,22,17,6oxoag5c6zbnn09wx08vz4iak,1,81.9,6.7,2025-04-27T15:23:55.501Z,2025-04-27T15:23:58Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5685616823,213,1.68,5685616815,56,Center,5685616821,212,11.6,5685616819,141,23.7,5685616817,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807247065,186,3,1,22,20,6oxoag5c6zbnn09wx08vz4iak,0,83.8,26.4,2025-04-27T15:23:58.589Z,2025-04-27T15:24:05Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5685616841,286,,5685616839,56,Center,5685617095,233,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807247097,103,7,1,22,20,eujf9nqky8c5jnahb2f76m86o,0,16.2,73.6,2025-04-27T15:23:58.590Z,2025-04-27T15:24:03Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5685617033,285,,5685617069,233,186,5685617031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807247101,187,1,1,22,21,6oxoag5c6zbnn09wx08vz4iak,0,75.4,24.9,2025-04-27T15:24:00.277Z,2025-04-27T15:24:01Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5685617045,140,79.8,5685617053,212,9.3,5685617049,141,13.1,5685617043,56,Right,5685617055,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807247155,104,4,1,22,25,eujf9nqky8c5jnahb2f76m86o,1,22.1,85.0,2025-04-27T15:24:03.657Z,2025-04-27T17:09:58Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5685617317,13,,5685617319,56,Back,5685617325,285,,5685617321,152,,5685617517,233,188,5685617323,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807247191,188,4,1,22,25,6oxoag5c6zbnn09wx08vz4iak,0,77.9,15.0,2025-04-27T15:24:03.658Z,2025-04-27T17:09:58Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5685617587,233,104,5685617453,56,Right,5685617451,13,,5685617459,286,,5685617457,265,,5685617455,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807247861,105,1,1,23,4,eujf9nqky8c5jnahb2f76m86o,0,24.6,76.1,2025-04-27T15:24:42.698Z,2025-04-27T15:24:50Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5685621201,152,,5685621207,140,68.4,5685621199,157,,5685621221,1,,5685621215,213,0.26,5685621205,56,Left,5685621213,212,47.6,5685621211,141,94.4,5685621195,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807247867,189,4,1,23,8,6oxoag5c6zbnn09wx08vz4iak,1,27.2,6.4,2025-04-27T15:24:47.040Z,2025-04-27T15:24:54Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5685621481,13,,5685621489,285,,5685621487,152,,5685621483,295,,5685621485,56,Back,5685621527,233,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807247873,106,4,1,23,8,eujf9nqky8c5jnahb2f76m86o,0,72.8,93.6,2025-04-27T15:24:47.041Z,2025-04-27T15:24:55Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5685621409,295,,5685621407,13,,5685621413,152,,5685621411,56,Left,5685621415,286,,5685621593,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248117,190,1,1,23,14,6oxoag5c6zbnn09wx08vz4iak,1,27.1,5.3,2025-04-27T15:24:52.716Z,2025-04-27T15:25:01Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5685622663,140,21.3,5685622661,56,Back,5685622669,213,2.14,5685622667,212,11.2,5685622665,141,19.2,5685622659,152,,5685622657,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248201,191,1,1,23,23,6oxoag5c6zbnn09wx08vz4iak,1,43.9,50.7,2025-04-27T15:25:01.501Z,2025-04-27T15:25:06Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685623143,212,17.7,5685623145,213,4.92,5685623141,141,25.2,5685623137,56,Back,5685623139,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248251,192,1,1,23,27,6oxoag5c6zbnn09wx08vz4iak,0,51.8,27.6,2025-04-27T15:25:06.029Z,2025-04-27T15:25:09Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5685623357,212,48.1,5685623359,213,0.88,5685623351,56,Left,5685623349,155,,5685623353,140,81.0,5685623355,141,82.1,5685623361,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248325,107,1,1,23,30,eujf9nqky8c5jnahb2f76m86o,0,22.7,22.8,2025-04-27T15:25:08.777Z,2025-04-27T15:25:12Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5685623761,213,5.21,5685623755,141,0.0,5685623753,140,31.4,5685623749,3,,5685623757,212,19.1,5685623751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248335,108,5,1,23,33,eujf9nqky8c5jnahb2f76m86o,0,29.9,-1.4,2025-04-27T15:25:11.597Z,2025-04-27T17:54:25Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5685623799,347,,5685623797,56,Back,5685624181,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248389,193,5,1,23,33,6oxoag5c6zbnn09wx08vz4iak,1,70.1,101.4,2025-04-27T15:25:11.597Z,2025-04-27T17:54:25Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5685624083,56,Left,5685624085,347,,5685624153,233,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248467,194,1,1,23,37,6oxoag5c6zbnn09wx08vz4iak,1,74.0,100.0,2025-04-27T15:25:15.837Z,2025-04-27T15:25:19Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5685624407,107,,5685624415,141,89.0,5685624413,140,56.2,5685624411,56,Left,5685624419,213,3.57,5685624417,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248555,195,1,1,23,40,6oxoag5c6zbnn09wx08vz4iak,1,53.6,85.3,2025-04-27T15:25:19.453Z,2025-04-27T15:25:24Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685624803,212,24.1,5685624797,56,Center,5685624805,213,4.63,5685624801,141,50.0,5685624799,140,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248689,196,1,1,23,45,6oxoag5c6zbnn09wx08vz4iak,1,59.4,43.3,2025-04-27T15:25:24.053Z,2025-04-27T15:25:31Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685625475,141,8.2,5685625473,140,77.2,5685625471,56,Right,5685625477,212,30.3,5685625479,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248697,197,1,1,23,53,6oxoag5c6zbnn09wx08vz4iak,0,83.1,7.6,2025-04-27T15:25:31.581Z,2025-04-27T15:25:33Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5685625517,141,8.0,5685625707,233,109,5685625519,212,4.0,5685625513,56,Right,5685625515,140,79.3,5685625521,213,3.07,5685625705,236,,5685625711,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248717,109,74,1,23,53,eujf9nqky8c5jnahb2f76m86o,1,17.6,93.8,2025-04-27T15:25:31.582Z,2025-04-27T15:45:11Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5685625747,233,197,5685625645,56,Back,5685625647,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248741,110,5,1,23,55,eujf9nqky8c5jnahb2f76m86o,0,7.9,101.8,2025-04-27T15:25:33.601Z,2025-04-27T17:54:26Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5685626085,233,198,5685625757,56,Back,5685625759,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248779,198,5,1,23,55,6oxoag5c6zbnn09wx08vz4iak,1,92.1,-1.8,2025-04-27T15:25:33.601Z,2025-04-27T17:54:25Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5685625991,56,Right,5685626041,233,110,5685625993,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
