id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823862761,240,1,1,22,7,d8w1m5j3jbd1eva8524dv4a20,1,71.5,21.9,2025-06-22T15:23:15.258Z,2025-06-22T15:23:16Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5777983395,213,1.65,5777983391,141,38.3,5777983387,56,Center,5777983393,212,11.2,5777983389,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862763,241,1,1,22,8,d8w1m5j3jbd1eva8524dv4a20,1,72.5,36.9,2025-06-22T15:23:16.330Z,2025-06-22T15:23:18Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5777983403,141,27.1,5777983399,56,Center,5777983407,213,3.71,5777983405,212,12.4,5777983401,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862785,242,1,1,22,10,d8w1m5j3jbd1eva8524dv4a20,1,61.3,24.6,2025-06-22T15:23:17.938Z,2025-06-22T15:23:19Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,5777983545,141,38.0,5777983547,212,10.4,5777983543,140,56.6,5777983541,56,Center,5777983549,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862793,243,1,1,22,11,d8w1m5j3jbd1eva8524dv4a20,1,56.5,38.2,2025-06-22T15:23:18.906Z,2025-06-22T15:23:20Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5777983585,140,66.2,5777983589,212,10.2,5777983587,141,38.2,5777983591,213,0.00,5777983583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862807,244,1,1,22,12,d8w1m5j3jbd1eva8524dv4a20,1,66.2,38.5,2025-06-22T15:23:19.898Z,2025-06-22T15:23:21Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5777983651,56,Center,5777983655,141,37.3,5777983659,213,3.21,5777983657,212,12.4,5777983653,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862829,245,1,1,22,14,d8w1m5j3jbd1eva8524dv4a20,1,54.2,37.0,2025-06-22T15:23:21.858Z,2025-06-22T15:23:25Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5777983801,213,4.80,5777983785,56,Right,5777983797,212,14.2,5777983789,140,55.4,5777983793,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862859,246,1,1,22,17,d8w1m5j3jbd1eva8524dv4a20,1,53.6,18.0,2025-06-22T15:23:25.499Z,2025-06-22T15:23:28Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5777983861,56,Back,5777983869,213,2.42,5777983867,212,31.9,5777983863,140,30.8,5777983865,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862877,247,1,1,22,20,d8w1m5j3jbd1eva8524dv4a20,1,29.7,50.3,2025-06-22T15:23:28.531Z,2025-06-22T15:23:34Z,3hb7wwsfbna4xsgibrfrxcep6,J. Torkildsen,,5777983953,141,71.1,5777983957,213,1.37,5777983949,56,Back,5777983951,140,32.5,5777983955,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862885,248,1,1,22,26,d8w1m5j3jbd1eva8524dv4a20,1,41.4,60.6,2025-06-22T15:23:34.259Z,2025-06-22T15:23:36Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5777984017,213,4.93,5777984009,56,Back,5777984013,141,27.7,5777984011,140,46.1,5777984015,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862895,249,1,1,22,28,d8w1m5j3jbd1eva8524dv4a20,1,49.5,23.6,2025-06-22T15:23:36.754Z,2025-06-22T15:59:23Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5777984065,56,Back,5777984071,212,11.8,5777984069,141,16.1,5777984067,140,39.4,5777984073,213,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862905,250,1,1,22,30,d8w1m5j3jbd1eva8524dv4a20,1,38.9,16.1,2025-06-22T15:23:38.594Z,2025-06-22T15:23:40Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5777984129,212,11.6,5777984131,213,2.00,5777984123,56,Back,5777984127,141,31.6,5777984125,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862913,251,1,1,22,32,d8w1m5j3jbd1eva8524dv4a20,1,32.5,31.9,2025-06-22T15:23:40.442Z,2025-06-22T15:23:43Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5777984185,141,35.5,5777984183,140,45.3,5777984187,212,13.7,5777984189,213,0.18,5777984181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862915,252,50,1,22,35,d8w1m5j3jbd1eva8524dv4a20,1,36.0,45.4,2025-06-22T15:23:43.372Z,2025-06-22T15:59:31Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5777984235,233,241,5777984193,56,Back,5777984195,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862921,241,7,1,22,35,btaf9fuj3xctycyjeqwereaow,1,64.0,54.6,2025-06-22T15:23:43.373Z,2025-06-22T15:26:20Z,c57cmqsy5y46vndbsqq3pyu7e,R. Dzabic,,5777984241,285,,5777984237,233,252,5777984205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862937,243,1,1,22,39,btaf9fuj3xctycyjeqwereaow,0,71.5,58.1,2025-06-22T15:23:47.138Z,2025-06-22T15:23:51Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,5777984285,140,97.6,5777984291,213,5.76,5777984281,155,,5777984289,212,31.6,5777984287,141,35.1,5777984283,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862943,253,43,1,22,44,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-06-22T15:23:52.106Z,2025-06-22T15:24:23Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5777985125,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862957,254,43,1,22,48,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-06-22T15:23:56.564Z,2025-06-22T15:24:21Z,3hb7wwsfbna4xsgibrfrxcep6,J. Torkildsen,,5777984401,212,0,5777984395,56,Back,5777984403,213,3.14,5777984397,140,8.3,5777985077,144,1,5777984393,155,0,5777984399,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862975,256,1,1,22,50,d8w1m5j3jbd1eva8524dv4a20,1,8.4,71.2,2025-06-22T15:23:58.428Z,2025-06-22T15:23:59Z,3hb7wwsfbna4xsgibrfrxcep6,J. Torkildsen,,5777984479,212,29.9,5777984471,123,,5777984473,56,Back,5777984477,141,37.9,5777984481,213,5.42,5777984475,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862985,257,1,1,22,51,d8w1m5j3jbd1eva8524dv4a20,1,28.4,37.6,2025-06-22T15:23:59.499Z,2025-06-22T15:59:52Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,5777984535,213,0.09,5777984529,140,38.8,5777984533,212,11.0,5777984531,141,39.1,5777984527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823862989,258,1,1,22,52,d8w1m5j3jbd1eva8524dv4a20,1,38.8,39.1,2025-06-22T15:24:00.403Z,2025-06-22T15:59:57Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,5777984553,213,1.85,5777984547,140,34.1,5777984549,141,64.3,5777984551,212,17.8,5777984545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863009,259,1,1,22,56,d8w1m5j3jbd1eva8524dv4a20,1,33.5,62.7,2025-06-22T15:24:04.003Z,2025-06-22T15:24:05Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,5777984677,140,26.1,5777984683,213,2.51,5777984681,212,9.6,5777984679,141,71.1,5777984675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863011,260,1,1,22,57,d8w1m5j3jbd1eva8524dv4a20,1,24.7,71.1,2025-06-22T15:24:05.691Z,2025-06-22T15:24:06Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5777984705,140,29.2,5777984709,212,11.3,5777984707,141,56.0,5777984711,213,5.14,5777984703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863013,261,1,1,22,58,d8w1m5j3jbd1eva8524dv4a20,0,29.3,55.8,2025-06-22T15:24:06.619Z,2025-06-22T15:24:07Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,5777984715,56,Back,5777984723,213,1.08,5777984719,141,81.7,5777984717,140,38.2,5777984721,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863023,244,50,1,23,1,btaf9fuj3xctycyjeqwereaow,1,64.9,20.0,2025-06-22T15:24:08.876Z,2025-06-22T16:03:59Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,5777984741,56,Right,5778025515,286,,5778025571,233,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863027,262,7,1,23,1,d8w1m5j3jbd1eva8524dv4a20,0,35.1,80.0,2025-06-22T15:24:08.877Z,2025-06-22T16:03:59Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,5778025567,233,244,5778025565,285,,5777984769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870221,467,61,1,23,2,btaf9fuj3xctycyjeqwereaow,1,62.8,27.4,2025-06-22T15:24:09.774Z,2025-06-22T15:54:58Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,5778025497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863029,263,1,1,23,2,d8w1m5j3jbd1eva8524dv4a20,0,34.5,69.1,2025-06-22T15:24:10.466Z,2025-06-22T15:25:38Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,5777984787,141,67.9,5777984783,56,Back,5777984781,3,,5777984789,212,10.3,5777984791,213,6.20,5777984785,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863927,278,43,1,23,2,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-06-22T15:24:10.629Z,2025-06-22T15:55:16Z,c57cmqsy5y46vndbsqq3pyu7e,R. Dzabic,,5778025741,144,44,5777990049,56,Center,5777990051,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863031,245,1,1,23,3,btaf9fuj3xctycyjeqwereaow,0,60.5,26.5,2025-06-22T15:24:11.523Z,2025-06-22T15:24:12Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,5777984809,1,,5777984799,56,Center,5777984805,212,25.1,5777984801,140,82.3,5777984803,141,41.8,5777984807,213,0.43,5777984797,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863049,264,1,1,23,6,d8w1m5j3jbd1eva8524dv4a20,0,18.5,63.9,2025-06-22T15:24:14.284Z,2025-06-22T15:24:14Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5777984913,212,26.6,5777984909,140,26.4,5777984917,1,,5777984905,157,,5777984915,213,1.25,5777984911,141,100.0,5777984907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863091,246,5,1,23,7,btaf9fuj3xctycyjeqwereaow,1,71.8,-1.2,2025-06-22T15:24:14.867Z,2025-06-22T17:02:33Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,5777985201,233,265,5777985183,347,,5777985181,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863055,265,5,1,23,7,d8w1m5j3jbd1eva8524dv4a20,0,28.2,101.2,2025-06-22T15:24:14.867Z,2025-06-22T17:02:33Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5777984935,347,,5777985233,233,246,5777984933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863103,247,1,1,23,17,btaf9fuj3xctycyjeqwereaow,1,68.9,0.0,2025-06-22T15:24:25.517Z,2025-06-22T15:24:28Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,5777985271,56,Right,5777985269,107,,5777985279,213,2.31,5777985277,212,10.7,5777985273,140,62.0,5777985275,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863113,248,1,1,23,20,btaf9fuj3xctycyjeqwereaow,1,50.5,12.2,2025-06-22T15:24:28.666Z,2025-06-22T15:24:30Z,c57cmqsy5y46vndbsqq3pyu7e,R. Dzabic,,5777985311,140,30.9,5777985315,212,21.2,5777985309,56,Back,5777985313,141,19.5,5777985317,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863137,249,1,1,23,22,btaf9fuj3xctycyjeqwereaow,1,30.9,19.5,2025-06-22T15:24:30.429Z,2025-06-22T15:24:37Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,5777985453,141,42.7,5777985457,213,2.42,5777985455,212,23.8,5777985449,56,Back,5777985451,140,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863155,250,1,1,23,29,btaf9fuj3xctycyjeqwereaow,1,13.9,42.7,2025-06-22T15:24:37.084Z,2025-06-22T15:24:40Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,5777985535,212,24.7,5777985531,140,31.4,5777985533,141,66.9,5777985529,56,Back,5777985537,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863169,251,1,1,23,32,btaf9fuj3xctycyjeqwereaow,1,31.5,67.3,2025-06-22T15:24:40.716Z,2025-06-22T15:24:44Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,5777985657,56,Left,5777985665,213,0.55,5777985661,141,87.2,5777985663,212,26.1,5777985659,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863181,252,1,1,23,36,btaf9fuj3xctycyjeqwereaow,1,52.7,87.2,2025-06-22T15:24:44.379Z,2025-06-22T15:24:47Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,5777985715,141,87.1,5777985719,213,6.27,5777985711,56,Left,5777985713,140,58.4,5777985717,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863197,267,83,1,23,38,d8w1m5j3jbd1eva8524dv4a20,0,43.6,7.6,2025-06-22T15:24:46.701Z,2025-06-22T17:35:57Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,5778152483,399,cqbwi2vpug8530eao8ewo1tzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863183,253,61,1,23,39,btaf9fuj3xctycyjeqwereaow,0,58.4,87.1,2025-06-22T15:24:47.213Z,2025-06-22T15:28:13Z,cqbwi2vpug8530eao8ewo1tzo,B. Berntsen,,5777985723,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863185,254,5,1,23,40,btaf9fuj3xctycyjeqwereaow,0,60.1,101.2,2025-06-22T15:24:48.347Z,2025-06-22T17:02:34Z,cqbwi2vpug8530eao8ewo1tzo,B. Berntsen,,5777985729,56,Left,5777985731,347,,5777985835,233,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863195,266,5,1,23,40,d8w1m5j3jbd1eva8524dv4a20,1,39.9,-1.2,2025-06-22T15:24:48.347Z,2025-06-22T17:02:34Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5777985815,233,254,5777985793,347,,5777985791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863271,268,1,1,23,56,d8w1m5j3jbd1eva8524dv4a20,1,34.7,0.0,2025-06-22T15:25:04.428Z,2025-06-22T15:25:06Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5777986235,213,0.47,5777986225,107,,5777986231,141,15.0,5777986227,56,Right,5777986229,140,56.3,5777986237,1,,5777986233,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863277,269,1,1,23,58,d8w1m5j3jbd1eva8524dv4a20,0,37.1,9.7,2025-06-22T15:25:06.595Z,2025-06-22T15:25:07Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,5777986253,56,Back,5777986261,213,1.55,5777986257,141,22.2,5777986259,212,8.5,5777986255,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863289,256,1,1,24,0,btaf9fuj3xctycyjeqwereaow,1,65.1,83.9,2025-06-22T15:25:08.004Z,2025-06-22T15:25:08Z,c57cmqsy5y46vndbsqq3pyu7e,R. Dzabic,,5777986319,141,77.5,5777986315,56,Center,5777986323,213,4.24,5777986321,212,4.9,5777986317,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863297,257,1,1,24,0,btaf9fuj3xctycyjeqwereaow,1,63.0,77.5,2025-06-22T15:25:08.523Z,2025-06-22T15:25:11Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,5777986395,140,47.2,5777986399,212,16.6,5777986397,141,77.5,5777986401,213,3.14,5777986393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863303,258,1,1,24,3,btaf9fuj3xctycyjeqwereaow,0,42.9,75.4,2025-06-22T15:25:11.171Z,2025-06-22T15:25:11Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,5777986425,140,39.2,5777986429,212,4.3,5777986427,141,72.7,5777986423,56,Back,5777986431,213,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863309,270,61,1,24,5,d8w1m5j3jbd1eva8524dv4a20,1,54.5,22.1,2025-06-22T15:25:13.165Z,2025-06-22T15:25:13Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5777986453,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863333,259,1,1,24,9,btaf9fuj3xctycyjeqwereaow,1,22.3,71.4,2025-06-22T15:25:16.955Z,2025-06-22T15:25:18Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,5777986569,141,45.7,5777986571,212,17.5,5777986573,213,4.71,5777986567,140,22.3,5777986565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863345,260,1,1,24,10,btaf9fuj3xctycyjeqwereaow,1,22.3,45.7,2025-06-22T15:25:18.716Z,2025-06-22T15:25:21Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,5777986633,140,27.9,5777986637,212,19.7,5777986639,213,5.01,5777986631,56,Back,5777986635,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863359,261,1,1,24,13,btaf9fuj3xctycyjeqwereaow,1,27.9,18.0,2025-06-22T15:25:20.909Z,2025-06-22T15:25:24Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,5777986739,213,0.71,5777986731,56,Back,5777986735,141,34.8,5777986733,140,40.5,5777986737,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863365,262,1,1,24,16,btaf9fuj3xctycyjeqwereaow,1,53.0,34.5,2025-06-22T15:25:24.108Z,2025-06-22T15:25:25Z,c57cmqsy5y46vndbsqq3pyu7e,R. Dzabic,,5777986771,140,57.7,5777986769,56,Center,5777986777,213,5.23,5777986773,141,21.8,5777986775,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863377,263,1,1,24,17,btaf9fuj3xctycyjeqwereaow,1,57.7,21.8,2025-06-22T15:25:25.508Z,2025-06-22T15:25:27Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,5777986845,141,21.6,5777986849,213,3.15,5777986841,56,Back,5777986843,140,40.0,5777986847,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863401,264,1,1,24,19,btaf9fuj3xctycyjeqwereaow,1,39.7,21.5,2025-06-22T15:25:27.180Z,2025-06-22T15:25:33Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,5777986967,213,1.91,5777986959,56,Back,5777986963,141,41.0,5777986961,140,35.2,5777986965,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863413,265,1,1,24,25,btaf9fuj3xctycyjeqwereaow,1,34.0,37.0,2025-06-22T15:25:33.163Z,2025-06-22T15:25:36Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,5777987029,213,1.23,5777987021,56,Back,5777987025,141,52.1,5777987023,140,37.5,5777987027,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863423,266,1,1,24,28,btaf9fuj3xctycyjeqwereaow,1,39.6,47.3,2025-06-22T15:25:35.916Z,2025-06-22T15:25:38Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,5777987075,140,40.9,5777987081,213,4.83,5777987079,212,11.4,5777987077,141,30.7,5777987073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863437,267,1,1,24,30,btaf9fuj3xctycyjeqwereaow,1,41.5,30.3,2025-06-22T15:25:38.723Z,2025-06-22T15:25:41Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,5777987177,141,41.6,5777987173,56,Center,5777987175,140,65.7,5777987181,213,0.29,5777987179,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863447,268,1,1,24,33,btaf9fuj3xctycyjeqwereaow,1,65.8,41.2,2025-06-22T15:25:41.323Z,2025-06-22T15:25:45Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,5777987237,212,23.4,5777987233,140,44.3,5777987235,141,32.4,5777987231,56,Back,5777987239,213,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863461,269,1,1,24,37,btaf9fuj3xctycyjeqwereaow,1,46.7,43.6,2025-06-22T15:25:45.077Z,2025-06-22T15:25:48Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,5777987313,213,0.71,5777987309,141,51.9,5777987305,56,Center,5777987311,212,8.6,5777987307,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863467,270,1,1,24,40,btaf9fuj3xctycyjeqwereaow,1,53.0,52.1,2025-06-22T15:25:47.956Z,2025-06-22T15:25:49Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,5777987339,140,43.6,5777987343,212,16.9,5777987341,141,72.3,5777987345,213,2.19,5777987337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863487,271,1,1,24,41,btaf9fuj3xctycyjeqwereaow,1,43.3,72.1,2025-06-22T15:25:49.636Z,2025-06-22T15:25:52Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,5777987435,213,0.70,5777987427,56,Left,5777987431,141,90.0,5777987433,212,18.8,5777987429,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863515,272,1,1,24,44,btaf9fuj3xctycyjeqwereaow,1,57.4,87.1,2025-06-22T15:25:52.580Z,2025-06-22T15:25:59Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,5777987603,140,63.6,5777987607,212,6.6,5777987609,213,0.12,5777987601,56,Left,5777987605,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863495,271,83,1,24,47,d8w1m5j3jbd1eva8524dv4a20,0,37.0,7.6,2025-06-22T15:25:55.084Z,2025-06-22T15:26:03Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5777987707,399,cqbwi2vpug8530eao8ewo1tzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863529,273,1,1,24,51,btaf9fuj3xctycyjeqwereaow,1,75.2,85.6,2025-06-22T15:25:59.043Z,2025-06-22T17:05:40Z,cqbwi2vpug8530eao8ewo1tzo,B. Berntsen,1.0,5777987687,141,67.9,5777987683,56,Center,5777987689,212,12.8,5777987691,213,4.37,5777987685,140,71.1,5777987863,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863531,274,15,1,24,54,btaf9fuj3xctycyjeqwereaow,1,81.1,53.4,2025-06-22T15:26:01.948Z,2025-06-22T17:05:40Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,5777987699,56,Center,5777987879,77,,5777987891,103,22.8,5777987739,20,,5777987889,102,51.9,5777987881,29,,5777987893,146,98.6,5777987885,55,273,5777987697,18,5777987695,22,5778120321,215,5777987895,147,50.4,,,,5777988029,233,272,,,,,,,,,,,,,,,
2823863539,272,10,1,24,54,d8w1m5j3jbd1eva8524dv4a20,1,2.6,48.5,2025-06-22T15:26:02.048Z,2025-06-22T15:26:11Z,3hb7wwsfbna4xsgibrfrxcep6,J. Torkildsen,,5777987743,173,,5777987747,182,,5777988033,233,274,5777987749,56,Back,5777987745,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823863603,274,1,1,25,6,d8w1m5j3jbd1eva8524dv4a20,1,14.9,57.8,2025-06-22T15:26:14.173Z,2025-06-22T15:26:17Z,3hb7wwsfbna4xsgibrfrxcep6,J. Torkildsen,,5777988195,213,4.61,5777988191,141,34.8,5777988187,56,Back,5777988193,212,15.7,5777988189,140,13.3,5777988185,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
