id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2813635983,299,61,1,34,19,eujf9nqky8c5jnahb2f76m86o,1,42.4,63.1,2025-05-11T15:35:20.699Z,2025-05-11T15:35:21Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5720923395,238,,5720923353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636007,300,5,1,34,20,eujf9nqky8c5jnahb2f76m86o,0,47.2,101.5,2025-05-11T15:35:22.207Z,2025-05-11T17:26:57Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5720923445,347,,5720923443,56,Back,5720924795,233,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636251,322,5,1,34,20,45v50owpvshpijizwwlcw4lni,1,52.8,-1.5,2025-05-11T15:35:22.207Z,2025-05-11T17:26:56Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5720924671,347,,5720924775,233,300,5720924667,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636527,301,27,1,34,43,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T15:35:45.032Z,2025-05-11T17:26:35Z,,,,,5720926151,41,Injury,5720926153,53,2gxvele61txnvuc7sxszfqaga,5721456367,233,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636285,323,27,1,34,43,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-05-11T15:35:45.032Z,2025-05-11T17:26:35Z,,,,,5721456405,233,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636595,302,28,1,35,4,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T15:36:05.453Z,2025-05-11T15:36:09Z,,,,,5720926431,55,301,5720926697,233,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636633,324,28,1,35,4,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-05-11T15:36:05.453Z,2025-05-11T15:36:09Z,,,,,5720926719,233,302,5720926627,55,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636665,303,18,1,35,10,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T15:36:11.326Z,2025-05-11T15:36:12Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5720926791,44,Defender,5720926831,55,304,5720926793,59,5,5720926789,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636669,304,19,1,35,10,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T15:36:11.327Z,2025-05-11T15:36:12Z,4z8yicyffnto09vgpxp2bt1pl,S. Norheim,,,5720926815,145,5,5720926817,59,3,5720926811,41,,5720926819,292,4,5720926821,293,5,5720926825,55,303,5720926823,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636893,325,1,1,35,22,45v50owpvshpijizwwlcw4lni,0,58.9,0.0,2025-05-11T15:36:23.743Z,2025-05-11T15:36:29Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5720928191,1,,5720928399,238,,5720928179,107,,5720928183,140,100.0,5720928185,141,10.6,5720928181,56,Right,5720928187,212,45.0,5720928189,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637117,305,5,1,35,24,eujf9nqky8c5jnahb2f76m86o,1,-1.2,90.4,2025-05-11T15:36:25.453Z,2025-05-11T17:26:57Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5720929311,56,Back,5720929313,346,,5720929347,233,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636931,326,5,1,35,24,45v50owpvshpijizwwlcw4lni,0,101.2,9.6,2025-05-11T15:36:25.453Z,2025-05-11T17:26:58Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5720928381,56,Right,5720928383,346,,5720929403,233,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637183,306,1,1,35,43,eujf9nqky8c5jnahb2f76m86o,0,4.5,40.6,2025-05-11T15:36:44.989Z,2025-05-11T15:36:50Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5720929685,74,,5720929661,124,,5720929667,140,60.4,5720929663,56,Right,5720929673,212,61.4,5720929675,213,5.99,5720929671,141,14.3,5720929677,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637221,327,44,1,35,48,45v50owpvshpijizwwlcw4lni,1,40.0,83.7,2025-05-11T15:36:49.523Z,2025-05-11T17:07:52Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5720929893,56,Back,5720929897,285,,5720929939,233,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637195,307,44,1,35,48,eujf9nqky8c5jnahb2f76m86o,0,60.0,16.3,2025-05-11T15:36:49.524Z,2025-05-11T17:07:52Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5720929747,56,Right,5720929967,233,327,5720929749,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637243,328,1,1,35,48,45v50owpvshpijizwwlcw4lni,0,40.7,80.2,2025-05-11T15:36:49.559Z,2025-05-11T17:21:13Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5720930009,141,78.5,5720930007,140,62.5,5720930003,3,,5720930005,56,Center,5720930013,213,6.23,5720930011,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637249,308,1,1,35,49,eujf9nqky8c5jnahb2f76m86o,0,45.6,17.3,2025-05-11T15:36:50.861Z,2025-05-11T15:36:53Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5720930031,140,69.8,5720930037,213,5.94,5720930029,56,Right,5720930035,212,27.0,5720930033,141,3.8,5720930039,1,,5720930027,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637293,329,1,1,35,52,45v50owpvshpijizwwlcw4lni,1,30.9,93.8,2025-05-11T15:36:53.975Z,2025-05-11T15:36:56Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5720930259,213,5.86,5720930251,56,Center,5720930261,1,,5720930257,212,27.7,5720930253,140,54.9,5720930255,141,76.9,5720930249,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637311,330,1,1,35,54,45v50owpvshpijizwwlcw4lni,0,55.4,76.9,2025-05-11T15:36:55.902Z,2025-05-11T15:36:58Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5720930351,140,69.8,5720930357,213,0.48,5720930355,212,17.1,5720930353,141,88.6,5720930347,168,,5720930349,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637463,309,1,1,36,2,eujf9nqky8c5jnahb2f76m86o,1,26.0,12.6,2025-05-11T15:37:03.284Z,2025-05-11T15:37:05Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5720931179,213,2.53,5720931177,212,16.7,5720931171,56,Back,5720931175,141,26.8,5720931173,140,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637555,310,1,1,36,4,eujf9nqky8c5jnahb2f76m86o,1,12.9,26.8,2025-05-11T15:37:05.284Z,2025-05-11T15:37:13Z,4z8yicyffnto09vgpxp2bt1pl,S. Norheim,,,5720931775,1,,5720931773,213,6.14,5720931771,212,34.0,5720931769,141,19.5,5720931767,140,44.9,5720931765,56,Back,5720931763,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637561,311,1,1,36,8,eujf9nqky8c5jnahb2f76m86o,0,44.2,18.2,2025-05-11T15:37:09.989Z,2025-05-11T15:56:04Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5721015379,213,2.76,5721015371,56,Back,5721015377,212,6.4,5721015373,140,38.5,5721015375,141,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637581,331,1,1,36,9,45v50owpvshpijizwwlcw4lni,1,52.7,84.7,2025-05-11T15:37:11.190Z,2025-05-11T15:57:49Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5720931871,213,4.69,5720931869,212,5.0,5720931865,140,52.6,5720931863,56,Center,5720931867,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637589,332,3,1,36,10,45v50owpvshpijizwwlcw4lni,0,56.4,73.0,2025-05-11T15:37:12.163Z,2025-05-11T17:17:31Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5721018753,233,312,5720931891,56,Center,5721018707,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637567,312,7,1,36,10,eujf9nqky8c5jnahb2f76m86o,0,43.6,27.0,2025-05-11T15:37:12.164Z,2025-05-11T17:17:31Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5721018719,233,332,5721016165,285,,5721016159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653147,461,61,1,36,11,45v50owpvshpijizwwlcw4lni,1,60.5,62.7,2025-05-11T15:37:12.265Z,2025-05-11T15:57:14Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5721018927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637571,313,1,1,36,12,eujf9nqky8c5jnahb2f76m86o,1,41.0,26.2,2025-05-11T15:37:13.340Z,2025-05-11T15:56:47Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5721017553,213,0.85,5721017551,212,7.4,5721017549,141,34.4,5721017545,56,Back,5721017547,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637577,314,3,1,36,12,eujf9nqky8c5jnahb2f76m86o,0,47.3,40.0,2025-05-11T15:37:13.516Z,2025-05-11T17:17:32Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5721021595,233,462,5721018403,56,Back,5721018405,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653589,462,7,1,36,12,45v50owpvshpijizwwlcw4lni,1,52.7,60.0,2025-05-11T15:37:13.517Z,2025-05-11T17:17:31Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5721021531,56,Center,5721021535,285,,5721021557,233,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637671,317,40,1,36,19,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T15:37:20.509Z,2025-05-11T15:37:20Z,,,,,5720932315,30,"dk56pv43y8zo39ft9xtwyapnu, 7yjqvzpcyyil0g7jne4hv7svd, 172cxj9mocjk4cor42kjka3mx, 4z3w46k9n0yocg319dcewwz8q, c2pyie18ewq33hdvoaljwkbca, 4z8yicyffnto09vgpxp2bt1pl, egd6w206242dh7aowfzmwyane, auv81snxkpk2ybxzi8giy5azt, 6yyum3rgz21z8aln67irm508a, 7adevxj1o3gpqpmrv3f72v3oq, 34lcrlx7ddks5ko8s8opi44k4, emce3apjphsh1r4jm5pjzyz11, 8fqnvz74z901a2h0kgk1zezje, bwh09f38vm5unavkfqnccvx05, 1iyf1mk4eakjc13z8iwvts222, 3jgniouh70v4y74ly7u681o89, 95wuw8954h8drdxpx3f2wvuvo, 342b6q9d0ghvvizc2s6801ses",5720932317,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",5720932319,59,"12, 26, 14, 8, 24, 3, 11, 19, 9, 18, 22, 1, 2, 4, 7, 16, 17, 32",5720932321,130,2,5720932323,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",5720932325,194,7yjqvzpcyyil0g7jne4hv7svd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637767,334,1,1,36,19,45v50owpvshpijizwwlcw4lni,1,62.6,19.5,2025-05-11T15:37:21.070Z,2025-05-11T15:37:28Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5720932885,141,32.5,5720932883,140,43.4,5720932887,212,22.0,5720932881,56,Back,5720932889,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637845,335,1,1,36,26,45v50owpvshpijizwwlcw4lni,1,46.3,47.5,2025-05-11T15:37:28.030Z,2025-05-11T15:37:33Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5720933329,213,1.59,5720933321,56,Back,5720933327,212,19.3,5720933325,141,75.9,5720933323,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637931,336,1,1,36,31,45v50owpvshpijizwwlcw4lni,1,44.5,74.2,2025-05-11T15:37:32.782Z,2025-05-11T15:37:38Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5720933821,212,26.7,5720933825,213,3.82,5720933815,56,Back,5720933817,140,24.7,5720933819,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637961,337,1,1,36,37,45v50owpvshpijizwwlcw4lni,0,24.9,48.7,2025-05-11T15:37:38.711Z,2025-05-11T15:37:40Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5720933987,155,,5720933989,56,Left,5720933991,140,75.2,5720933997,213,0.51,5720933995,212,60.4,5720933993,141,91.7,5720933999,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637999,319,12,1,36,40,eujf9nqky8c5jnahb2f76m86o,1,26.6,4.4,2025-05-11T15:37:41.628Z,2025-05-11T15:37:43Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5720934225,15,,5720934191,213,5.15,5720934275,167,,5720934185,140,28.5,5720934183,56,Back,5720934187,141,0.0,5720934189,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638007,320,5,1,36,41,eujf9nqky8c5jnahb2f76m86o,0,29.7,-1.8,2025-05-11T15:37:42.358Z,2025-05-11T17:26:58Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5720934247,347,,5720934245,56,Back,5720935237,233,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638177,338,5,1,36,41,45v50owpvshpijizwwlcw4lni,1,70.3,101.8,2025-05-11T15:37:42.358Z,2025-05-11T17:26:58Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5720935183,56,Left,5720935185,347,,5720935197,233,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638213,339,1,1,36,51,45v50owpvshpijizwwlcw4lni,1,75.6,100.0,2025-05-11T15:37:52.574Z,2025-05-11T15:37:56Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5720935373,212,21.2,5720935375,213,4.63,5720935371,141,70.2,5720935369,140,73.9,5720935367,56,Center,5720935365,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638273,340,1,1,36,54,45v50owpvshpijizwwlcw4lni,1,73.9,70.2,2025-05-11T15:37:56.062Z,2025-05-11T15:38:56Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,1.0,,5720935697,140,72.1,5720935695,56,Center,5720940403,210,13,5720935699,141,38.2,5720935701,212,21.8,5720935703,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638277,341,13,1,36,56,45v50owpvshpijizwwlcw4lni,1,74.7,35.6,2025-05-11T15:37:57.278Z,2025-05-11T17:57:53Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,1.0,5720940461,55,340,5720940455,29,,5720937475,20,,5720940469,102,65.2,5720940481,147,51.8,5720935719,22,,5720940473,103,11.1,5720940475,215,,5720940477,153,5720940451,73,,5720935725,56,5720935723,18,Center,,,5720940485,231,49.1,5720940483,230,98.6,5720940479,146,86.0,,,,,,,,,
2813638543,342,16,1,37,0,45v50owpvshpijizwwlcw4lni,1,86.7,47.7,2025-05-11T15:38:01.958Z,2025-05-11T17:58:59Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5720939613,55,341,5720939609,29,,5720937327,22,,5720939625,103,3.2,5720938897,375,36:59.850,5720938893,374,2025-05-11 16:38:01.115,5720939635,231,50.2,5720939633,230,98.9,5720938889,20,5720939607,76,,5720937329,17,5720937331,56,,Center,,5720939621,102,53.5,,,,,,,,,,,,,,,
2813638309,321,43,1,37,0,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T15:38:02.235Z,2025-05-11T15:57:38Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5720935883,94,0,5721020117,144,10,5720935885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813639121,322,1,1,37,52,eujf9nqky8c5jnahb2f76m86o,1,50.5,50.4,2025-05-11T15:38:53.490Z,2025-05-11T15:39:04Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5720940277,279,G,5720940271,212,12.7,5720940275,213,3.67,5720940269,141,41.0,5720940265,56,Back,5720940267,140,40.1,5720941059,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813639165,323,1,1,37,53,eujf9nqky8c5jnahb2f76m86o,1,40.1,41.0,2025-05-11T15:38:55.242Z,2025-05-11T15:39:03Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5720940559,212,32.7,5720940557,141,10.3,5720940561,213,5.59,5720940553,56,Right,5720940563,1,,5720940555,140,64.1,5720940911,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813639173,324,1,1,37,57,eujf9nqky8c5jnahb2f76m86o,1,63.1,11.3,2025-05-11T15:38:58.482Z,2025-05-11T15:38:59Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5720940607,213,4.45,5720940601,140,62.0,5720940603,141,4.9,5720940605,212,4.5,5720940599,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813639185,325,61,1,37,58,eujf9nqky8c5jnahb2f76m86o,0,62.0,4.9,2025-05-11T15:38:59.642Z,2025-05-11T15:39:00Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5720940669,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813639191,326,5,1,37,59,eujf9nqky8c5jnahb2f76m86o,0,61.0,-1.6,2025-05-11T15:39:00.403Z,2025-05-11T17:26:59Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5720941283,233,343,5720940685,347,,5720940683,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813639287,343,5,1,37,59,45v50owpvshpijizwwlcw4lni,1,39.0,101.6,2025-05-11T15:39:00.403Z,2025-05-11T17:26:59Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5720941205,56,Back,5720941207,347,,5720941263,233,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813639323,344,1,1,38,5,45v50owpvshpijizwwlcw4lni,0,44.3,100.0,2025-05-11T15:39:06.398Z,2025-05-11T15:39:08Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5720941411,107,,5720941417,141,91.8,5720941413,56,Left,5720941415,140,67.3,5720941419,212,25.1,5720941423,1,,5720941421,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813639355,327,1,1,38,8,eujf9nqky8c5jnahb2f76m86o,1,35.1,16.7,2025-05-11T15:39:09.354Z,2025-05-11T15:39:12Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5720941617,3,,5720941631,212,5.6,5720941633,213,0.69,5720941629,141,21.9,5720941625,140,39.2,5720941621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813639381,328,1,1,38,10,eujf9nqky8c5jnahb2f76m86o,1,35.4,24.9,2025-05-11T15:39:11.730Z,2025-05-11T15:39:14Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5720941749,56,Back,5720941753,140,13.9,5720941765,213,2.74,5720941755,141,39.1,5720941761,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813639407,329,1,1,38,12,eujf9nqky8c5jnahb2f76m86o,1,13.9,39.1,2025-05-11T15:39:14.098Z,2025-05-11T15:39:17Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5720941909,1,,5720941907,213,6.04,5720941901,140,60.2,5720941903,141,21.5,5720941905,212,50.1,5720941897,157,,5720941899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813639415,330,1,1,38,15,eujf9nqky8c5jnahb2f76m86o,0,60.6,21.6,2025-05-11T15:39:17.050Z,2025-05-11T15:39:17Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5720941979,213,0.48,5720941977,212,12.5,5720941971,56,Center,5720941973,140,71.2,5720941975,141,30.1,5720941969,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813639533,345,1,1,38,22,45v50owpvshpijizwwlcw4lni,1,29.9,55.1,2025-05-11T15:39:23.405Z,2025-05-11T15:39:25Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5720942609,212,18.5,5720942603,56,Back,5720942605,140,14.6,5720942607,141,41.6,5720942611,213,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813639695,346,1,1,38,23,45v50owpvshpijizwwlcw4lni,1,14.5,41.6,2025-05-11T15:39:25.181Z,2025-05-11T15:39:38Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5720943547,141,6.8,5720943541,157,,5720943543,56,Right,5720943545,140,85.1,5720943549,212,77.8,5720943551,213,5.97,5720943553,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813639729,347,1,1,38,36,45v50owpvshpijizwwlcw4lni,1,98.1,23.7,2025-05-11T15:39:37.805Z,2025-05-11T15:39:41Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5720943779,141,67.8,5720943777,140,91.7,5720943775,56,Center,5720943773,155,,5720943781,212,30.7,5720943783,213,1.79,5720943769,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640183,348,1,1,38,40,45v50owpvshpijizwwlcw4lni,1,91.6,69.7,2025-05-11T15:39:41.693Z,2025-05-11T15:40:42Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,1.0,5720949101,154,,5720949103,22,,5720946443,213,4.54,5720946439,141,45.1,5720946441,212,17.0,5720946437,140,88.9,5720946435,56,Center,5720946433,155,,5720949099,210,,,,,,,,,,16,,,,,,,,,,,,,,,,,,
2813640189,349,16,1,38,41,45v50owpvshpijizwwlcw4lni,1,91.4,49.3,2025-05-11T15:39:43.045Z,2025-05-11T18:01:03Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5720946469,22,,5720949173,231,49.3,5720949155,29,,5720947343,374,2025-05-11 16:39:42.502,5720949153,76,,5720947347,375,38:41.237,5720949161,55,348,5720946473,17,,5720949169,328,5720949171,230,98.8,5720947339,72,5720949165,102,,53.9,,5720946479,56,Center,5720949167,103,17.7,5720949159,154,,,,,,,,,,
2813640655,332,1,1,39,40,eujf9nqky8c5jnahb2f76m86o,1,50.2,50.1,2025-05-11T15:40:41.760Z,2025-05-11T15:40:44Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5720949109,56,Back,5720949211,189,,5720949111,140,36.4,5720949117,213,2.82,5720949113,141,57.2,5720949115,212,15.3,5720949119,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640673,333,1,1,39,42,eujf9nqky8c5jnahb2f76m86o,1,36.4,57.2,2025-05-11T15:40:43.448Z,2025-05-11T15:40:44Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5720949259,141,56.3,5720949261,212,10.0,5720949251,56,Back,5720949255,140,26.9,5720949265,213,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640705,334,1,1,39,43,eujf9nqky8c5jnahb2f76m86o,1,26.9,56.3,2025-05-11T15:40:44.336Z,2025-05-11T15:40:47Z,4z8yicyffnto09vgpxp2bt1pl,S. Norheim,,,5720949415,56,Back,5720949417,140,14.4,5720949421,141,35.7,5720949423,212,19.2,5720949425,213,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640759,335,1,1,39,45,eujf9nqky8c5jnahb2f76m86o,1,14.5,32.2,2025-05-11T15:40:46.976Z,2025-05-11T15:40:51Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5720949725,212,48.4,5720949723,141,30.9,5720949727,213,6.26,5720949721,140,60.6,5720949731,1,,5720949719,56,Center,5720949717,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640767,336,61,1,39,50,eujf9nqky8c5jnahb2f76m86o,1,60.6,30.9,2025-05-11T15:40:51.312Z,2025-05-11T17:21:07Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5720949789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640795,337,1,1,39,51,eujf9nqky8c5jnahb2f76m86o,1,59.0,27.6,2025-05-11T15:40:52.520Z,2025-05-11T17:21:06Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5720949937,141,14.7,5720949933,56,Right,5720949935,140,66.7,5720949939,212,11.9,5720949941,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
