id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2793777313,210,1,1,23,42,btaf9fuj3xctycyjeqwereaow,1,77.4,0.0,2025-03-30T15:25:21.879Z,2025-03-30T15:25:23Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5611457879,140,80.0,5611457875,107,,5611457883,212,9.7,5611457885,213,1.29,5611457881,141,12.0,5611457877,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793777319,211,1,1,23,43,btaf9fuj3xctycyjeqwereaow,1,80.0,12.0,2025-03-30T15:25:22.943Z,2025-03-30T15:25:24Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5611457929,213,4.00,5611457923,141,5.0,5611457925,212,6.3,5611457921,140,76.1,5611457939,156,,5611457919,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793777343,212,1,1,23,45,btaf9fuj3xctycyjeqwereaow,1,76.9,5.0,2025-03-30T15:25:24.479Z,2025-03-30T17:43:47Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5611458085,141,19.4,5611458087,212,9.9,5611458081,56,Right,5611458089,213,1.43,5611458083,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793777361,213,1,1,23,45,btaf9fuj3xctycyjeqwereaow,1,78.2,19.4,2025-03-30T15:25:25.335Z,2025-03-30T15:25:27Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5611458235,212,16.4,5611458231,140,65.7,5611458229,56,Center,5611458233,141,33.9,5611458237,213,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793885827,931,1,1,23,46,btaf9fuj3xctycyjeqwereaow,1,60.1,5.4,2025-03-30T15:25:25.410Z,2025-03-30T17:14:55Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5612058605,56,Back,5612058611,141,29.5,5612058615,213,2.50,5612058609,140,39.3,5612058613,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793777387,214,1,1,23,47,btaf9fuj3xctycyjeqwereaow,1,65.7,33.9,2025-03-30T15:25:26.855Z,2025-03-30T17:43:49Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5611458393,141,52.7,5611458395,212,15.2,5611458391,140,57.8,5611458389,56,Center,5611458397,213,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793777479,215,1,1,23,50,btaf9fuj3xctycyjeqwereaow,0,58.4,57.6,2025-03-30T15:25:29.824Z,2025-03-30T15:25:36Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5611458903,1,,5611458893,56,Center,5611458899,212,41.1,5611458901,213,5.87,5611458897,141,33.3,5611458891,155,,5611458895,140,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793777477,183,44,1,23,55,4q0b35m26thti4c2on9a3npk0,1,8.2,65.6,2025-03-30T15:25:34.896Z,2025-03-30T17:43:10Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5611458885,56,Back,5611458887,285,,5611459063,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793777495,216,44,1,23,55,btaf9fuj3xctycyjeqwereaow,0,91.8,34.4,2025-03-30T15:25:34.897Z,2025-03-30T17:43:10Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5611458955,286,,5611459109,233,183,5611458953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793777487,184,12,1,23,55,4q0b35m26thti4c2on9a3npk0,1,12.1,63.9,2025-03-30T15:25:35.152Z,2025-03-30T15:25:37Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5611458935,141,85.4,5611458931,56,Back,5611458939,213,2.34,5611458933,140,0.0,5611458979,15,,5611458937,212,20.4,5611459041,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793777509,185,6,1,23,56,4q0b35m26thti4c2on9a3npk0,0,1.6,77.8,2025-03-30T15:25:36.384Z,2025-03-30T17:27:22Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5611459337,233,217,5611459217,73,,5611459215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793777513,217,6,1,23,56,btaf9fuj3xctycyjeqwereaow,1,98.4,22.2,2025-03-30T15:25:36.384Z,2025-03-30T15:25:45Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5611459287,233,185,5611459237,75,,5611459235,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778023,218,1,1,24,20,btaf9fuj3xctycyjeqwereaow,0,99.5,0.5,2025-03-30T15:25:59.743Z,2025-03-30T15:26:21Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5611461625,2,,5611461629,155,,5611461627,6,,5611461639,212,41.6,5611461633,56,Center,5611461635,140,100.0,5611461631,223,,5611461641,213,1.54,5611461643,1,,5611461637,141,61.7,,,,,,,,,,,,,,,,,,,,,,,
2793778649,186,5,1,24,25,4q0b35m26thti4c2on9a3npk0,1,-0.8,39.0,2025-03-30T15:26:04.729Z,2025-03-30T17:26:49Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5611464645,233,219,5611464573,56,Back,5611464575,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778089,219,5,1,24,25,btaf9fuj3xctycyjeqwereaow,0,100.8,61.0,2025-03-30T15:26:04.729Z,2025-03-30T17:26:50Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5611461919,56,Center,5611464679,233,186,5611461921,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778851,187,1,1,24,55,4q0b35m26thti4c2on9a3npk0,1,4.1,57.0,2025-03-30T15:26:35.183Z,2025-03-30T15:26:47Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5611465691,1,,5611465687,212,66.9,5611465697,74,,5611465685,141,72.0,5611465677,124,,5611465681,56,Center,5611465689,213,0.15,5611465683,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778737,220,83,1,25,0,btaf9fuj3xctycyjeqwereaow,0,45.7,16.5,2025-03-30T15:26:40.175Z,2025-03-30T15:26:48Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5611465825,399,aebliukutyz91pczaam39lolx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778857,188,50,1,25,5,4q0b35m26thti4c2on9a3npk0,1,55.8,88.5,2025-03-30T15:26:45.014Z,2025-03-30T17:35:32Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5611466443,233,221,5611465729,56,Left,5611465733,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778953,221,7,1,25,5,btaf9fuj3xctycyjeqwereaow,1,44.2,11.5,2025-03-30T15:26:45.015Z,2025-03-30T17:35:31Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5611466327,285,,5611466325,56,Back,5611466411,233,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778889,189,50,1,25,6,4q0b35m26thti4c2on9a3npk0,1,56.4,91.5,2025-03-30T15:26:45.559Z,2025-03-30T17:35:32Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5611473799,233,222,5611465919,56,Left,5611471385,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778963,222,7,1,25,6,btaf9fuj3xctycyjeqwereaow,0,43.6,8.5,2025-03-30T15:26:45.560Z,2025-03-30T17:35:32Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5611466395,56,Back,5611466989,285,,5611473773,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781029,239,61,1,25,7,btaf9fuj3xctycyjeqwereaow,1,41.8,5.2,2025-03-30T15:26:46.759Z,2025-03-30T15:29:14Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5611477497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778971,190,5,1,25,10,4q0b35m26thti4c2on9a3npk0,1,57.4,101.0,2025-03-30T15:26:49.775Z,2025-03-30T17:26:50Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5612031675,233,223,5611466433,347,,5611466431,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793778981,223,5,1,25,10,btaf9fuj3xctycyjeqwereaow,0,42.6,-1.0,2025-03-30T15:26:49.775Z,2025-03-30T17:26:50Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5611466485,347,,5612031703,233,190,5611466483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779049,191,1,1,25,15,4q0b35m26thti4c2on9a3npk0,1,64.0,100.0,2025-03-30T15:26:54.521Z,2025-03-30T15:27:00Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5611466869,212,35.2,5611466863,56,Back,5611466871,213,3.80,5611466865,140,37.4,5611466867,141,69.9,5611466861,107,,5611466873,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793887535,805,1,1,25,16,4q0b35m26thti4c2on9a3npk0,1,44.6,20.6,2025-03-30T15:26:55.410Z,2025-03-30T17:18:57Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5612067023,140,39.5,5612067029,213,2.45,5612067025,141,27.1,5612067021,56,Back,5612067027,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779077,192,1,1,25,21,4q0b35m26thti4c2on9a3npk0,1,37.3,70.0,2025-03-30T15:27:00.759Z,2025-03-30T15:27:02Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5611467023,141,41.5,5611467027,213,4.55,5611467021,140,34.3,5611467025,212,19.6,5611467019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779109,193,1,1,25,23,4q0b35m26thti4c2on9a3npk0,1,36.3,41.3,2025-03-30T15:27:02.495Z,2025-03-30T15:27:05Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5611467231,212,11.5,5611467229,141,58.2,5611467233,213,1.47,5611467227,140,37.4,5611467225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779165,194,1,1,25,26,4q0b35m26thti4c2on9a3npk0,1,35.3,63.0,2025-03-30T15:27:05.560Z,2025-03-30T15:27:09Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5611467531,141,89.6,5611467535,213,0.76,5611467529,140,53.5,5611467533,212,26.3,5611467525,155,,5611467527,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779279,195,1,1,25,30,4q0b35m26thti4c2on9a3npk0,1,54.0,89.4,2025-03-30T15:27:09.552Z,2025-03-30T15:27:17Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5611468163,140,70.8,5611468169,213,6.15,5611468161,56,Left,5611468167,212,17.8,5611468165,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779291,196,1,1,25,38,4q0b35m26thti4c2on9a3npk0,1,77.8,65.1,2025-03-30T15:27:17.592Z,2025-03-30T15:27:18Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5611468239,141,56.0,5611468233,56,Center,5611468247,213,3.99,5611468243,212,8.3,5611468237,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779347,197,1,1,25,38,4q0b35m26thti4c2on9a3npk0,1,72.6,56.0,2025-03-30T15:27:18.399Z,2025-03-30T15:27:22Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5611468587,140,90.3,5611468591,212,26.4,5611468595,213,0.79,5611468589,141,83.6,5611468585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779371,198,1,1,25,42,4q0b35m26thti4c2on9a3npk0,0,92.1,82.9,2025-03-30T15:27:22.056Z,2025-03-30T15:27:22Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5611468679,140,92.5,5611468673,2,,5611468675,155,,5611468683,212,4.9,5611468677,56,Center,5611468681,141,75.7,5611468685,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779379,224,61,1,25,43,btaf9fuj3xctycyjeqwereaow,1,12.2,35.2,2025-03-30T15:27:23.118Z,2025-03-30T15:27:23Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5611468713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779427,199,13,1,25,46,4q0b35m26thti4c2on9a3npk0,1,91.2,45.4,2025-03-30T15:27:25.688Z,2025-03-30T18:27:11Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5611468939,22,,5611469437,328,,5611469647,102,39.0,5611469651,458,,5611469655,231,46.6,5611469433,15,,5611469649,103,18.1,5611468941,17,,5611469653,230,97.5,5611469645,75,,5611468943,56,Center,,,,,,,,,,,,,,,,,,,,
2793779515,200,5,1,25,48,4q0b35m26thti4c2on9a3npk0,0,101.0,39.1,2025-03-30T15:27:27.656Z,2025-03-30T17:26:51Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5611471299,233,225,5611469393,346,,5611469391,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779859,225,5,1,25,48,btaf9fuj3xctycyjeqwereaow,1,-1.0,60.9,2025-03-30T15:27:27.656Z,2025-03-30T17:26:51Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5611471295,233,200,5611471239,346,,5611471235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779949,226,1,1,26,16,btaf9fuj3xctycyjeqwereaow,1,4.3,39.2,2025-03-30T15:27:55.415Z,2025-03-30T15:28:01Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5611471731,56,Back,5611471735,141,73.0,5611471729,124,,5611471739,213,0.75,5611471733,140,27.9,5611471737,212,33.8,5611471741,1,,5611471745,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779999,227,1,1,26,21,btaf9fuj3xctycyjeqwereaow,1,32.1,79.1,2025-03-30T15:28:00.935Z,2025-03-30T15:28:04Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611471993,213,4.86,5611471989,141,34.8,5611471991,212,30.5,5611471987,140,36.4,5611471985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780063,228,1,1,26,24,btaf9fuj3xctycyjeqwereaow,1,38.9,25.8,2025-03-30T15:28:04.103Z,2025-03-30T15:28:07Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5611472355,56,Back,5611472367,1,,5611472363,212,33.2,5611472365,213,2.53,5611472357,140,13.1,5611472361,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780097,229,1,1,26,28,btaf9fuj3xctycyjeqwereaow,1,14.3,52.2,2025-03-30T15:28:07.511Z,2025-03-30T15:28:11Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5611472539,141,55.2,5611472535,56,Back,5611472541,212,19.2,5611472543,213,0.11,5611472537,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780129,230,1,1,26,31,btaf9fuj3xctycyjeqwereaow,1,32.5,55.2,2025-03-30T15:28:11.303Z,2025-03-30T15:28:18Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5611472709,140,32.7,5611473241,155,,5611472713,212,16.0,5611472711,141,31.6,5611472715,213,4.73,5611472707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780183,231,1,1,26,34,btaf9fuj3xctycyjeqwereaow,0,32.7,31.6,2025-03-30T15:28:13.615Z,2025-03-30T15:28:16Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5611472983,56,Back,5611472989,212,25.0,5611472981,3,,5611472987,141,0.0,5611472985,140,42.4,5611472991,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780201,201,5,1,26,36,4q0b35m26thti4c2on9a3npk0,1,59.6,101.7,2025-03-30T15:28:15.480Z,2025-03-30T17:26:52Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5611473079,56,Left,5611473121,233,232,5611473081,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780191,232,5,1,26,36,btaf9fuj3xctycyjeqwereaow,0,40.4,-1.7,2025-03-30T15:28:15.480Z,2025-03-30T17:26:52Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5611473025,56,Back,5611473027,347,,5611473161,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780273,202,1,1,26,37,4q0b35m26thti4c2on9a3npk0,1,62.7,100.0,2025-03-30T15:28:17.399Z,2025-03-30T15:28:21Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5611473453,140,39.6,5611473459,213,3.78,5611473451,56,Back,5611473455,141,74.7,5611473449,107,,5611473457,212,30.3,5611473461,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780325,203,1,1,26,41,4q0b35m26thti4c2on9a3npk0,1,41.3,80.9,2025-03-30T15:28:21.152Z,2025-03-30T15:28:24Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5611473715,56,Back,5611473719,140,32.5,5611473725,212,21.8,5611473727,213,4.27,5611473721,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780393,204,1,1,26,44,4q0b35m26thti4c2on9a3npk0,1,33.4,51.8,2025-03-30T15:28:23.872Z,2025-03-30T15:28:27Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5611474045,56,Center,5611474047,140,57.2,5611474053,213,5.83,5611474049,141,33.9,5611474051,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780439,205,1,1,26,47,4q0b35m26thti4c2on9a3npk0,1,57.2,33.9,2025-03-30T15:28:27.063Z,2025-03-30T15:28:30Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5611474303,212,31.6,5611474297,56,Right,5611474301,141,10.4,5611474299,140,83.2,5611474307,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780501,206,1,1,26,50,4q0b35m26thti4c2on9a3npk0,1,78.1,17.3,2025-03-30T15:28:30.376Z,2025-03-30T15:28:33Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5611474617,213,2.10,5611474615,212,17.9,5611474611,140,69.5,5611474613,141,40.1,5611474609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780565,207,1,1,26,53,4q0b35m26thti4c2on9a3npk0,1,69.5,40.1,2025-03-30T15:28:32.935Z,2025-03-30T15:28:38Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5611474997,141,82.7,5611474999,212,31.0,5611474993,56,Left,5611474995,140,80.0,5611475001,213,1.21,5611474991,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780615,208,1,1,26,58,4q0b35m26thti4c2on9a3npk0,1,84.6,81.8,2025-03-30T15:28:38.088Z,2025-03-30T15:28:40Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5611475257,212,14.1,5611475253,140,73.2,5611475259,213,3.70,5611475255,141,70.9,5611475251,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780633,209,1,1,27,1,4q0b35m26thti4c2on9a3npk0,0,79.3,91.0,2025-03-30T15:28:40.782Z,2025-03-30T17:00:56Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5611475315,213,5.14,5611475311,141,45.0,5611475305,155,,5611475313,212,34.4,5611475309,140,92.9,5611475303,2,,5611993507,1,,5611475307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780727,233,12,1,27,6,btaf9fuj3xctycyjeqwereaow,1,9.0,53.4,2025-03-30T15:28:45.679Z,2025-03-30T15:29:59Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5611481425,213,0.33,5611481421,141,56.8,5611481417,56,Back,5611481423,212,7.2,5611481419,140,15.5,5611481635,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780737,211,15,1,27,6,4q0b35m26thti4c2on9a3npk0,1,88.6,50.1,2025-03-30T15:28:45.803Z,2025-03-30T18:31:54Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5611486331,231,48.0,5611478299,56,Center,5611489631,233,234,5611478295,22,,5611486315,103,19,5611486311,102,47.4,5611485823,20,,5611485829,82,,5611485825,17,,5612352623,80,,5611994519,458,,5611486321,146,5611486325,147,5611486327,230,,,,91.4,49.5,,,99.1,,,,,,
2793780729,234,10,1,27,6,btaf9fuj3xctycyjeqwereaow,1,11.1,51.1,2025-03-30T15:28:45.903Z,2025-03-30T15:31:41Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5611489681,233,211,5611489595,94,,5611489597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780735,235,61,1,27,6,btaf9fuj3xctycyjeqwereaow,1,3.6,46.4,2025-03-30T15:28:46.047Z,2025-03-30T15:32:20Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5611493919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780731,210,61,1,27,6,4q0b35m26thti4c2on9a3npk0,1,88.6,46.6,2025-03-30T15:28:46.208Z,2025-03-30T15:29:16Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5611477997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780745,212,13,1,27,7,4q0b35m26thti4c2on9a3npk0,1,85.8,38.7,2025-03-30T15:28:46.431Z,2025-03-30T18:32:11Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5612355215,83,,5611518011,20,,5612355213,17,,5611518017,153,,5611518795,231,46.4,5611491913,56,Center,5611491909,22,,5611518793,230,98.4,5611518769,102,57.3,5611518789,147,48.4,5611518771,103,5.6,5611518787,146,5611518779,458,,,,,,92.8,,,,,,,,,,
2793780749,236,10,1,27,7,btaf9fuj3xctycyjeqwereaow,1,3.7,51.3,2025-03-30T15:28:47.040Z,2025-03-30T15:40:45Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5611528385,182,,5611528387,139,,5611528381,174,,5611512781,56,Back,5611528383,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793790523,303,12,1,27,8,btaf9fuj3xctycyjeqwereaow,1,7.9,59.7,2025-03-30T15:28:47.423Z,2025-03-30T15:40:44Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5611531215,140,17.1,5611531217,141,90.3,5611531219,212,22.9,5611531213,56,Back,5611531221,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793793275,327,43,1,27,11,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-03-30T15:28:50.438Z,2025-03-30T17:21:23Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5611546635,157,0,5611546639,56,Back,5611546647,213,0.05,5611546649,1,0,5612086097,144,1,5611546643,141,95.6,5611546645,212,19.7,5611546641,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780863,214,1,1,27,14,4q0b35m26thti4c2on9a3npk0,1,79.4,7.9,2025-03-30T15:28:54.311Z,2025-03-30T15:28:55Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5611476389,212,9.7,5611476383,56,Right,5611476387,141,20.9,5611476385,140,75.6,5611476391,213,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780879,215,1,1,27,16,4q0b35m26thti4c2on9a3npk0,1,75.6,20.9,2025-03-30T15:28:55.655Z,2025-03-30T15:28:56Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5611476519,140,88.8,5611476521,141,10.9,5611476525,213,5.83,5611476517,56,Right,5611476523,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780935,216,1,1,27,16,4q0b35m26thti4c2on9a3npk0,1,88.8,10.9,2025-03-30T15:28:56.375Z,2025-03-30T15:29:01Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5611476903,213,1.09,5611476899,141,27.7,5611476901,212,12.9,5611476897,140,94.5,5611476895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780941,217,1,1,27,21,4q0b35m26thti4c2on9a3npk0,0,97.8,27.0,2025-03-30T15:29:00.992Z,2025-03-30T15:29:02Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5611476985,236,,5611476947,141,28.6,5611476949,212,1.7,5611476943,56,Center,5611476951,213,2.47,5611476945,140,96.5,5611476987,233,237,5611476991,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780945,237,74,1,27,21,btaf9fuj3xctycyjeqwereaow,1,7.2,64.3,2025-03-30T15:29:00.993Z,2025-03-30T17:42:58Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5611477005,233,217,5611476961,285,,5611476957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
