id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2818185319,259,1,1,23,53,anga7587r1zv4ey71ge9zxol3,1,39.8,62.7,2025-05-24T13:24:19.275Z,2025-05-24T13:24:24Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746168041,141,31.3,5746168043,212,21.6,5746168039,140,36.7,5746168045,213,4.56,5746168035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185375,260,1,1,23,57,anga7587r1zv4ey71ge9zxol3,1,38.4,31.8,2025-05-24T13:24:23.899Z,2025-05-24T13:24:28Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746168385,212,16.1,5746168383,141,15.2,5746168379,56,Back,5746168381,140,49.4,5746168387,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185411,261,1,1,24,2,anga7587r1zv4ey71ge9zxol3,1,42.8,20.4,2025-05-24T13:24:28.491Z,2025-05-24T13:24:32Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5746168615,141,50.4,5746168619,213,2.31,5746168617,212,27.6,5746168613,140,25.1,5746168611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185421,262,1,1,24,5,anga7587r1zv4ey71ge9zxol3,0,25.0,50.9,2025-05-24T13:24:31.251Z,2025-05-24T18:03:06Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5746168661,56,Center,5746168667,212,39.1,5746168669,213,0.44,5746168663,140,58.7,5746168665,141,75.4,5746168671,1,,5746168659,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185449,265,1,1,24,7,36g6ifzjliec1jqnbtf7yesme,1,37.8,15.0,2025-05-24T13:24:33.155Z,2025-05-24T18:03:05Z,697f50qoetodmfe8ybcuey2ac,E. Makolli,,,5746168863,212,9.5,5746168865,213,5.82,5746168859,140,45.9,5746168861,141,8.8,5746168857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185443,263,83,1,24,9,anga7587r1zv4ey71ge9zxol3,0,54.6,87.7,2025-05-24T13:24:35.187Z,2025-05-24T18:03:08Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5746168897,399,dj2f6zk2cd8u9lt6odoei9cdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185451,266,61,1,24,10,36g6ifzjliec1jqnbtf7yesme,0,45.9,8.8,2025-05-24T13:24:36.011Z,2025-05-24T18:03:09Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5746168869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185453,267,83,1,24,11,36g6ifzjliec1jqnbtf7yesme,0,37.8,8.3,2025-05-24T13:24:37.587Z,2025-05-24T13:24:43Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5746169171,399,58o5ram4bf58357786j9jr7kk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185491,264,3,1,24,16,anga7587r1zv4ey71ge9zxol3,0,77.1,70.5,2025-05-24T13:24:42.162Z,2025-05-24T18:03:24Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5747387625,465,,5746169137,211,,5746169119,56,Center,5746169121,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185531,268,12,1,24,17,36g6ifzjliec1jqnbtf7yesme,1,12.6,30.4,2025-05-24T13:24:43.771Z,2025-05-24T18:03:27Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5746169309,213,0.23,5746169303,140,29.7,5746169307,212,18.5,5746169301,56,Back,5746169305,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185541,270,1,1,24,20,36g6ifzjliec1jqnbtf7yesme,1,31.5,37.1,2025-05-24T13:24:46.403Z,2025-05-24T13:24:47Z,5521epytthhw9afm2r3jn3384,V. Møller,,,5746169347,56,Back,5746169351,141,30.4,5746169349,140,28.6,5746169353,212,5.5,5746169355,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185567,271,1,1,24,21,36g6ifzjliec1jqnbtf7yesme,1,28.6,29.4,2025-05-24T13:24:47.202Z,2025-05-24T13:24:51Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5746169505,141,4.3,5746169507,212,17.6,5746169509,213,4.95,5746169501,56,Back,5746169503,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185603,272,1,1,24,24,36g6ifzjliec1jqnbtf7yesme,1,32.8,4.4,2025-05-24T13:24:50.915Z,2025-05-24T13:24:54Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5746169677,141,20.3,5746169675,140,8.2,5746169681,213,2.75,5746169679,212,28.0,5746169673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185615,273,1,1,24,28,36g6ifzjliec1jqnbtf7yesme,1,8.2,22.5,2025-05-24T13:24:54.099Z,2025-05-24T13:24:55Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5746169761,213,1.90,5746169757,141,50.0,5746169755,140,2.2,5746169753,56,Back,5746169759,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185641,274,1,1,24,29,36g6ifzjliec1jqnbtf7yesme,1,2.2,50.0,2025-05-24T13:24:55.043Z,2025-05-24T13:24:56Z,3tka46re2gsi9uw7pbxx5m0pg,B. Pedersen,,,5746169873,56,Back,5746169879,141,85.7,5746169877,140,9.3,5746169881,212,25.4,5746169883,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185667,275,1,1,24,30,36g6ifzjliec1jqnbtf7yesme,0,10.1,87.5,2025-05-24T13:24:56.468Z,2025-05-24T13:24:59Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746170015,140,67.0,5746170021,213,5.69,5746170019,212,72.2,5746170013,56,Center,5746170023,1,,5746170011,157,,5746170017,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185715,266,1,1,24,35,anga7587r1zv4ey71ge9zxol3,1,34.0,68.5,2025-05-24T13:25:01.194Z,2025-05-24T13:25:07Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746170333,56,Back,5746170339,141,51.8,5746170337,140,8.3,5746170343,212,29.3,5746170349,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185751,267,1,1,24,41,anga7587r1zv4ey71ge9zxol3,1,12.0,51.3,2025-05-24T13:25:07.162Z,2025-05-24T13:25:11Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5746170551,140,20.5,5746170557,213,5.27,5746170555,212,16.8,5746170553,141,30.4,5746170549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185795,268,1,1,24,45,anga7587r1zv4ey71ge9zxol3,1,19.7,31.0,2025-05-24T13:25:11.515Z,2025-05-24T13:25:19Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746170787,141,63.1,5746170791,213,1.40,5746170783,56,Back,5746170789,212,22.1,5746170785,140,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185835,269,1,1,24,53,anga7587r1zv4ey71ge9zxol3,1,36.4,65.1,2025-05-24T13:25:19.522Z,2025-05-24T13:25:24Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746171015,56,Back,5746171023,213,4.68,5746171021,212,23.1,5746171017,140,35.7,5746171019,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185939,270,1,1,24,58,anga7587r1zv4ey71ge9zxol3,1,38.6,32.1,2025-05-24T13:25:24.154Z,2025-05-24T13:25:32Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746171525,140,35.0,5746171523,56,Back,5746171529,212,24.0,5746171527,141,67.0,5746171531,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185965,271,1,1,25,6,anga7587r1zv4ey71ge9zxol3,1,40.9,69.1,2025-05-24T13:25:32.730Z,2025-05-24T13:25:35Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746171655,56,Back,5746171661,212,23.8,5746171663,213,4.62,5746171657,140,38.7,5746171659,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186005,272,1,1,25,9,anga7587r1zv4ey71ge9zxol3,1,40.2,28.0,2025-05-24T13:25:35.706Z,2025-05-24T13:25:39Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746171893,212,29.6,5746171895,213,5.78,5746171889,140,64.9,5746171891,141,7.0,5746171887,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186051,273,1,1,25,13,anga7587r1zv4ey71ge9zxol3,1,68.1,13.2,2025-05-24T13:25:39.154Z,2025-05-24T13:25:43Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5746172167,1,,5746172161,141,8.6,5746172157,56,Back,5746172163,212,40.9,5746172165,213,3.22,5746172159,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186085,274,1,1,25,17,anga7587r1zv4ey71ge9zxol3,1,29.2,9.4,2025-05-24T13:25:43.027Z,2025-05-24T13:25:49Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746172359,212,22.4,5746172353,56,Back,5746172355,140,19.9,5746172357,141,39.1,5746172361,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186119,275,1,1,25,23,anga7587r1zv4ey71ge9zxol3,1,22.4,46.6,2025-05-24T13:25:48.986Z,2025-05-24T13:25:52Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5746172565,141,43.6,5746172563,140,27.8,5746172569,213,5.94,5746172567,212,6.0,5746172561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186149,276,1,1,25,26,anga7587r1zv4ey71ge9zxol3,1,27.4,54.2,2025-05-24T13:25:52.643Z,2025-05-24T13:25:56Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5746172745,140,48.5,5746172749,212,23.2,5746172743,56,Back,5746172751,213,5.98,5746172747,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186187,277,1,1,25,30,anga7587r1zv4ey71ge9zxol3,1,54.2,31.3,2025-05-24T13:25:56.098Z,2025-05-24T13:25:59Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5746172913,141,20.7,5746172915,212,12.5,5746172911,140,44.5,5746172917,213,3.76,5746172909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186191,278,1,1,25,33,anga7587r1zv4ey71ge9zxol3,0,54.1,26.2,2025-05-24T13:25:59.034Z,2025-05-24T13:26:00Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746172965,141,31.3,5746172967,212,9.2,5746172969,213,0.39,5746172961,56,Center,5746172963,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186205,277,8,1,25,34,36g6ifzjliec1jqnbtf7yesme,1,32.2,67.2,2025-05-24T13:26:00.683Z,2025-05-24T18:04:08Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5746173091,56,Back,5747390461,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186215,279,1,1,25,36,anga7587r1zv4ey71ge9zxol3,0,53.6,9.9,2025-05-24T13:26:02.882Z,2025-05-24T13:54:20Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746173159,212,17.7,5746173153,56,Right,5746173157,141,5.2,5746173163,213,6.10,5746173155,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186243,278,8,1,25,38,36g6ifzjliec1jqnbtf7yesme,1,32.2,96.3,2025-05-24T13:26:04.811Z,2025-05-24T18:04:53Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5746173273,56,Back,5747391047,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186257,279,3,1,25,39,36g6ifzjliec1jqnbtf7yesme,0,41.4,91.0,2025-05-24T13:26:05.627Z,2025-05-24T18:04:54Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5746269725,233,280,5746269615,286,,5746173317,56,Back,5747391365,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186269,280,7,1,25,39,anga7587r1zv4ey71ge9zxol3,0,58.6,9.0,2025-05-24T13:26:05.628Z,2025-05-24T18:04:55Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5747391257,385,,5746173407,56,Right,5746264361,285,,5746269703,233,279,5747391259,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818403721,860,1,1,25,40,36g6ifzjliec1jqnbtf7yesme,0,38.4,79.8,2025-05-24T13:26:06.278Z,2025-05-24T18:05:03Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5747393445,140,63.3,5747393457,213,0.22,5747393453,212,26.8,5747393451,141,88.5,5747393443,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186327,281,1,1,25,44,anga7587r1zv4ey71ge9zxol3,1,34.9,13.7,2025-05-24T13:26:10.602Z,2025-05-24T13:26:14Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5746173755,213,2.40,5746173749,140,13.9,5746173753,212,29.9,5746173747,56,Back,5746173751,141,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186367,282,1,1,25,50,anga7587r1zv4ey71ge9zxol3,1,13.4,56.1,2025-05-24T13:26:16.394Z,2025-05-24T18:14:20Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5746174007,140,23.7,5746174031,189,,5746174013,213,0.82,5746174009,141,73.0,5746174005,56,Back,5746174011,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186453,283,1,1,26,2,anga7587r1zv4ey71ge9zxol3,1,41.0,62.0,2025-05-24T13:26:28.106Z,2025-05-24T18:14:26Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746174501,141,58.1,5746174507,212,26.1,5746174493,56,Center,5746174511,213,6.18,5746174497,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186461,284,1,1,26,3,anga7587r1zv4ey71ge9zxol3,1,65.6,58.2,2025-05-24T13:26:29.946Z,2025-05-24T18:14:38Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5746174559,213,2.42,5746174551,56,Center,5746174557,212,11.2,5746174553,140,57.6,5746174555,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186473,285,1,1,26,5,anga7587r1zv4ey71ge9zxol3,1,57.2,69.1,2025-05-24T13:26:31.290Z,2025-05-24T13:26:32Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5746174645,56,Center,5746174651,212,8.5,5746174653,213,3.93,5746174647,140,51.5,5746174649,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186499,286,1,1,26,6,anga7587r1zv4ey71ge9zxol3,1,51.4,60.0,2025-05-24T13:26:32.586Z,2025-05-24T13:26:35Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5746174787,56,Back,5746174791,141,33.3,5746174795,213,4.24,5746174789,140,42.5,5746174793,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186567,287,1,1,26,10,anga7587r1zv4ey71ge9zxol3,1,50.7,31.1,2025-05-24T13:26:36.939Z,2025-05-24T18:15:04Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,1.0,5746175209,1,,5746175203,141,75.2,5746175199,56,Center,5746176441,210,16,5746175205,212,48.4,5746175201,140,86.9,5746175207,213,0.67,5746175197,155,,5746176443,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186569,288,16,1,26,16,anga7587r1zv4ey71ge9zxol3,1,86.2,72.6,2025-05-24T13:26:42.234Z,2025-05-24T18:15:22Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5746176037,375,26:15.014,5746176033,374,2025-05-24 14:26:40.967,5746176029,20,,5746175213,22,,5746176501,103,9.5,5746176493,133,,5746176499,102,53.1,5746175217,56,Center,5747434251,396,51.6,5746176505,230,98.1,5746176489,76,,5747434249,395,98.0,5746176507,231,52.7,5746176495,55,5746175215,64,,5746176503,215,,287,5746176491,29,,,,,,,,,
2818187187,281,1,1,27,21,36g6ifzjliec1jqnbtf7yesme,1,50.2,49.9,2025-05-24T13:27:47.234Z,2025-05-24T18:15:42Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5746178651,213,3.02,5746178647,141,52.4,5746178653,279,G,5746178643,56,Back,5746178649,212,13.5,5746178645,140,37.4,5747435823,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187197,282,1,1,27,22,36g6ifzjliec1jqnbtf7yesme,1,39.7,42.7,2025-05-24T13:27:48.882Z,2025-05-24T18:15:45Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5746178717,141,29.1,5746178719,212,15.5,5746178713,56,Back,5746178721,213,3.78,5746178715,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187229,283,1,1,27,24,36g6ifzjliec1jqnbtf7yesme,1,29.0,27.1,2025-05-24T13:27:50.338Z,2025-05-24T13:53:55Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5746178875,56,Back,5746178881,212,21.2,5746178883,213,5.47,5746178877,140,42.9,5746178879,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187259,284,1,1,27,27,36g6ifzjliec1jqnbtf7yesme,1,43.0,5.0,2025-05-24T13:27:53.106Z,2025-05-24T13:27:55Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5746179085,56,Back,5746179093,213,3.02,5746179091,212,12.6,5746179089,141,7.3,5746179087,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187255,289,83,1,27,28,anga7587r1zv4ey71ge9zxol3,0,70.3,93.3,2025-05-24T13:27:54.849Z,2025-05-24T13:27:58Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5746179301,399,697f50qoetodmfe8ybcuey2ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187267,285,61,1,27,29,36g6ifzjliec1jqnbtf7yesme,1,32.6,8.8,2025-05-24T13:27:55.537Z,2025-05-24T13:27:56Z,697f50qoetodmfe8ybcuey2ac,E. Makolli,,,5746179147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187285,286,1,1,27,30,36g6ifzjliec1jqnbtf7yesme,1,34.3,12.8,2025-05-24T13:27:56.738Z,2025-05-24T13:27:57Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5746179249,140,34.7,5746179253,141,3.8,5746179257,212,6.1,5746179261,213,4.78,5746179245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187303,287,1,1,27,31,36g6ifzjliec1jqnbtf7yesme,0,34.8,4.3,2025-05-24T13:27:57.714Z,2025-05-24T13:28:00Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5746179389,56,Back,5746179473,233,290,5746179395,212,4.7,5746179393,141,2.6,5746179471,236,,5746179477,286,,5746179397,213,6.03,5746179391,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187315,290,74,1,27,31,anga7587r1zv4ey71ge9zxol3,1,65.8,96.8,2025-05-24T13:27:57.715Z,2025-05-24T13:58:38Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5746179447,285,,5746179445,56,Left,5746179485,233,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187343,288,5,1,27,34,36g6ifzjliec1jqnbtf7yesme,1,41.6,-1.3,2025-05-24T13:28:00.002Z,2025-05-24T13:44:40Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5746179621,347,,5746179619,56,Back,5746179663,233,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187327,291,5,1,27,34,anga7587r1zv4ey71ge9zxol3,0,58.4,101.3,2025-05-24T13:28:00.002Z,2025-05-24T13:44:40Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5746179525,56,Left,5746179527,347,,5746179669,233,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187389,289,1,1,27,41,36g6ifzjliec1jqnbtf7yesme,0,39.4,0.0,2025-05-24T13:28:07.938Z,2025-05-24T13:28:09Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5746179857,107,,5746179861,140,47.5,5746179867,213,1.20,5746179865,212,23.3,5746179859,56,Back,5746179869,1,,5746179863,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187403,292,8,1,27,45,anga7587r1zv4ey71ge9zxol3,1,57.9,69.1,2025-05-24T13:28:11.073Z,2025-05-24T18:16:12Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5747438071,384,,5746179945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187433,293,4,1,27,48,anga7587r1zv4ey71ge9zxol3,1,65.4,62.8,2025-05-24T13:28:14.034Z,2025-05-24T13:58:36Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5746180181,286,,5746180173,13,,5746180179,152,,5746180177,56,Center,5746180249,233,290,5746180175,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187445,290,4,1,27,48,36g6ifzjliec1jqnbtf7yesme,0,34.6,37.2,2025-05-24T13:28:14.035Z,2025-05-24T13:58:37Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5746180239,152,,5746180233,13,,5746180235,295,,5746180307,233,293,5746180241,285,,5746180237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187765,294,1,1,28,27,anga7587r1zv4ey71ge9zxol3,0,63.6,59.1,2025-05-24T13:28:53.682Z,2025-05-24T13:28:58Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5746181973,1,,5746181957,155,,5746181967,141,0.0,5746181961,152,,5746181965,140,97.7,5746181971,213,5.43,5746181959,196,,5746181963,56,Right,5746181969,212,54.7,5746181955,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187963,291,5,1,28,32,36g6ifzjliec1jqnbtf7yesme,1,3.1,101.8,2025-05-24T13:28:58.433Z,2025-05-24T13:44:40Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5746182937,347,,5746182939,233,295,5746182935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187769,295,5,1,28,32,anga7587r1zv4ey71ge9zxol3,0,96.9,-1.8,2025-05-24T13:28:58.433Z,2025-05-24T13:44:41Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5746182963,233,291,5746181989,56,Right,5746181991,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187983,292,1,1,28,51,36g6ifzjliec1jqnbtf7yesme,0,4.4,100.0,2025-05-24T13:29:17.826Z,2025-05-24T13:29:21Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746183079,212,37.9,5746183073,56,Back,5746183081,213,5.96,5746183075,140,38.6,5746183077,141,84.2,5746183071,107,,5746183083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818188055,298,1,1,28,58,anga7587r1zv4ey71ge9zxol3,1,59.9,26.1,2025-05-24T13:29:24.322Z,2025-05-24T18:16:45Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746183475,56,Back,5746183487,213,2.76,5746183481,141,46.7,5746183485,212,37.6,5746183489,1,,5746183477,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818188101,299,1,1,29,3,anga7587r1zv4ey71ge9zxol3,1,23.5,42.1,2025-05-24T13:29:29.137Z,2025-05-24T13:29:35Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5746183729,213,1.12,5746183723,140,33.7,5746183727,212,24.5,5746183721,56,Back,5746183725,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818188153,300,1,1,29,9,anga7587r1zv4ey71ge9zxol3,1,32.7,71.8,2025-05-24T13:29:35.570Z,2025-05-24T13:29:42Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746183977,155,,5746183983,141,69.3,5746183989,1,,5746183985,212,59.2,5746183979,56,Center,5746183987,213,6.25,5746183981,140,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
