id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/14/value
2739977377,176,1,1,13,41,c165yjiny1qnmfdvefxvflnkc,1,75.3,34.3,2024-10-27T13:14:24.641Z,2024-10-27T13:14:26Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318446779,141,35.2,5318446785,213,0.09,5318446781,212,6.6,5318446775,56,Center,5318446777,140,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739977383,177,1,1,13,42,c165yjiny1qnmfdvefxvflnkc,1,77.3,33.2,2024-10-27T13:14:26.202Z,2024-10-27T19:19:12Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5318446807,56,Center,5318446811,141,40.4,5318446813,212,7.3,5318446809,140,72.1,5318446815,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739977465,178,1,1,13,45,c165yjiny1qnmfdvefxvflnkc,1,74.5,37.6,2024-10-27T13:14:29.146Z,2024-10-27T13:14:32Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5318447211,56,Center,5318447217,212,12.8,5318447213,140,83.3,5318447215,141,50.6,5318447219,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739977501,111,45,1,13,48,anga7587r1zv4ey71ge9zxol3,0,14.7,44.6,2024-10-27T13:14:32.257Z,2024-10-27T13:40:17Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5318447459,233,179,5318447383,56,Back,5318447385,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739977495,179,3,1,13,48,c165yjiny1qnmfdvefxvflnkc,1,85.3,55.4,2024-10-27T13:14:32.257Z,2024-10-27T19:19:34Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5318447351,286,,5320551887,465,,5318447349,56,Center,5318447433,233,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740360537,858,3,1,13,49,c165yjiny1qnmfdvefxvflnkc,0,85.9,50.7,2024-10-27T13:14:32.364Z,2024-10-27T19:20:01Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5320554215,465,,5320554217,467,6ul2nma4j0a7e2li6wyyrpal1,5320554211,56,Center,5320554213,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739977511,180,4,1,13,50,c165yjiny1qnmfdvefxvflnkc,1,85.8,47.0,2024-10-27T13:14:33.483Z,2024-10-27T13:25:06Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5318452999,348,9yiz575rldkwu7icgqwk1qmdx,5318447523,13,,5318447535,265,,5318447519,9,,5318447527,56,Center,5318447531,152,,5318447539,286,,5318448943,233,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739977547,112,4,1,13,50,anga7587r1zv4ey71ge9zxol3,0,14.2,53.0,2024-10-27T13:14:33.484Z,2024-10-27T13:25:07Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5318448929,56,Back,5318448935,285,,5318448951,233,180,5318448925,9,,5318448931,152,,5318448933,265,,5318448927,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739978745,113,58,1,15,6,anga7587r1zv4ey71ge9zxol3,0,0.0,0.0,2024-10-27T13:15:49.382Z,2024-10-27T13:25:08Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5318453633,179,,5318453631,187,,5318453805,233,181,5318453637,56,Back,5318453635,75,,5318453629,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739978663,181,15,1,15,6,c165yjiny1qnmfdvefxvflnkc,1,88.5,50.0,2024-10-27T13:15:49.382Z,2024-10-27T19:20:27Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5318454299,353,113,5318454269,390,501341,5318454273,146,99.5,5318453651,20,,5318453225,9,,5320556991,78,,5318454267,103,2.5,5318455009,233,114,5318453229,56,Center,5318454271,458,5318454275,147,5318454265,102,51.0,5318453231,214,,5318453227,17,,,,49.6,,,,,,,,,,,,,,,,,,,
2739978769,114,10,1,15,6,anga7587r1zv4ey71ge9zxol3,1,0.8,50.0,2024-10-27T13:15:49.482Z,2024-10-27T19:20:40Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5318453751,179,,5318453759,56,Back,5318454953,174,,5318455023,233,181,5320557901,376,,5318453743,9,,5318454963,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739978869,115,52,1,15,17,anga7587r1zv4ey71ge9zxol3,1,0.4,50.3,2024-10-27T13:16:00.426Z,2024-10-27T19:20:45Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5320558315,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739979119,116,1,1,15,32,anga7587r1zv4ey71ge9zxol3,1,14.6,48.1,2024-10-27T13:16:15.386Z,2024-10-27T13:16:19Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5318455637,212,59.8,5318455641,1,,5318455635,141,42.7,5318455629,199,,5318455631,56,Center,5318455633,140,71.4,5318455639,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739979123,117,44,1,15,34,anga7587r1zv4ey71ge9zxol3,1,69.9,45.8,2024-10-27T13:16:18.035Z,2024-10-27T13:40:21Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5318455657,56,Center,5318455659,286,,5318455699,233,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739979113,182,44,1,15,34,c165yjiny1qnmfdvefxvflnkc,0,30.1,54.2,2024-10-27T13:16:18.036Z,2024-10-27T13:40:21Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5318455575,56,Back,5318455749,233,117,5318455577,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739979173,118,1,1,15,35,anga7587r1zv4ey71ge9zxol3,0,71.4,42.7,2024-10-27T13:16:19.225Z,2024-10-27T13:16:21Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5318455967,213,0.26,5318455959,56,Center,5318455965,212,15.9,5318455957,168,,5318455963,141,48.8,5318455961,140,86.0,5318455955,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739979293,184,1,1,15,45,c165yjiny1qnmfdvefxvflnkc,1,13.5,45.5,2024-10-27T13:16:28.708Z,2024-10-27T13:16:32Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5318456639,56,Back,5318456647,213,5.30,5318456643,141,10.9,5318456641,140,28.3,5318456645,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739979297,185,61,1,15,49,c165yjiny1qnmfdvefxvflnkc,0,27.9,11.2,2024-10-27T13:16:32.509Z,2024-10-27T13:16:32Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5318456655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740362753,859,83,1,15,50,c165yjiny1qnmfdvefxvflnkc,1,15.5,26.5,2024-10-27T13:16:33.787Z,2024-10-27T19:22:16Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5320566365,399,58o5ram4bf58357786j9jr7kk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739979371,120,1,1,15,51,anga7587r1zv4ey71ge9zxol3,1,85.1,75.0,2024-10-27T13:16:34.842Z,2024-10-27T13:16:37Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5318457059,141,63.8,5318457055,56,Center,5318457063,213,4.06,5318457061,212,9.6,5318457057,140,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739979403,121,1,1,15,53,anga7587r1zv4ey71ge9zxol3,1,78.7,64.1,2024-10-27T13:16:37.242Z,2024-10-27T13:16:39Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5318457245,213,0.81,5318457237,141,84.3,5318457231,140,91.2,5318457227,56,Left,5318457239,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739979417,122,1,1,15,55,anga7587r1zv4ey71ge9zxol3,0,90.3,83.0,2024-10-27T13:16:38.794Z,2024-10-27T19:22:27Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5318457303,213,4.84,5318459983,236,,5318457291,2,,5318459989,286,,5318457295,56,Center,5318457301,212,6.6,5318457299,141,73.4,5318457293,155,,5320567421,72,,5318457297,140,5320567419,224,5318459985,233,186,,,,,,,,,,91.1,,,,,,,,,,,,,,,,,,
2739979407,186,12,1,15,55,c165yjiny1qnmfdvefxvflnkc,1,11.9,18.4,2024-10-27T13:16:38.894Z,2024-10-27T13:17:11Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5318459997,233,122,5318457265,56,Back,5318459927,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739979499,188,1,1,15,57,c165yjiny1qnmfdvefxvflnkc,0,17.3,18.8,2024-10-27T13:16:40.806Z,2024-10-27T13:16:44Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5318457731,1,,5318457727,213,0.14,5318457717,56,Center,5318457725,212,53.8,5318457715,157,,5318457723,141,29.6,5318457719,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739979617,123,4,1,16,7,anga7587r1zv4ey71ge9zxol3,1,18.5,50.0,2024-10-27T13:16:51.161Z,2024-10-27T13:17:10Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5318458529,152,,5318458525,294,,5318458639,233,189,5318458523,13,,5318458531,285,,5318458527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739979623,189,4,1,16,7,c165yjiny1qnmfdvefxvflnkc,0,81.5,50.0,2024-10-27T13:16:51.162Z,2024-10-27T13:17:10Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5318458599,13,,5318458603,56,Center,5318458601,294,,5318458605,152,,5318458685,233,123,5318458607,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739980039,124,1,1,16,35,anga7587r1zv4ey71ge9zxol3,1,18.4,49.9,2024-10-27T13:17:18.345Z,2024-10-27T13:17:27Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5318460655,152,,5318460661,141,5.0,5318460663,212,31.7,5318460657,56,Back,5318460659,140,26.6,5318460665,213,4.99,5318461325,189,,5318460653,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739980071,125,1,1,16,36,anga7587r1zv4ey71ge9zxol3,1,26.6,5.0,2024-10-27T13:17:20.009Z,2024-10-27T13:17:22Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5318460815,213,0.54,5318460809,212,14.3,5318460805,141,15.9,5318460799,56,Back,5318460801,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739980079,126,61,1,16,38,anga7587r1zv4ey71ge9zxol3,0,38.3,15.9,2024-10-27T13:17:21.850Z,2024-10-27T13:17:22Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5318460847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739980085,190,43,1,16,38,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-27T13:17:22.134Z,2024-10-27T19:23:11Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5320571155,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739980133,191,1,1,16,39,c165yjiny1qnmfdvefxvflnkc,1,65.9,63.8,2024-10-27T13:17:22.413Z,2024-10-27T13:17:25Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5318461131,213,4.90,5318461127,141,37.7,5318461125,140,69.1,5318461121,155,,5318461123,56,Center,5318461129,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739980227,192,1,1,16,41,c165yjiny1qnmfdvefxvflnkc,1,70.5,32.9,2024-10-27T13:17:25.270Z,2024-10-27T13:17:31Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318461675,212,24.5,5318461671,140,90.8,5318461673,141,15.2,5318461679,213,5.77,5318461669,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739980231,193,1,1,16,47,c165yjiny1qnmfdvefxvflnkc,0,97.7,4.4,2024-10-27T13:17:30.966Z,2024-10-27T13:17:31Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5318461695,212,3.9,5318461691,140,94.0,5318461697,213,3.09,5318461693,141,4.7,5318461689,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739980363,128,3,1,16,50,anga7587r1zv4ey71ge9zxol3,0,8.1,96.8,2024-10-27T13:17:34.085Z,2024-10-27T22:00:49Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5320573195,465,,5318462299,285,,5321337435,233,194,5318462293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739980309,194,7,1,16,50,c165yjiny1qnmfdvefxvflnkc,1,91.9,3.2,2024-10-27T13:17:34.086Z,2024-10-27T19:23:42Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318462063,286,,5320573871,385,,5318480721,233,128,5318657135,167,,5318462059,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739983317,162,5,1,16,51,anga7587r1zv4ey71ge9zxol3,1,20.8,101.4,2024-10-27T13:17:34.393Z,2024-10-27T13:25:13Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5318481587,233,240,5318477695,56,Back,5318477697,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739983959,240,5,1,16,51,c165yjiny1qnmfdvefxvflnkc,0,79.2,-1.4,2024-10-27T13:17:34.393Z,2024-10-27T13:25:14Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5318481073,347,,5318481071,56,Right,5318481595,233,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739980727,129,1,1,17,14,anga7587r1zv4ey71ge9zxol3,1,14.6,100.0,2024-10-27T13:17:58.185Z,2024-10-27T19:23:52Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318478161,107,,5318464103,141,87.2,5318464101,140,31.3,5318464099,56,Back,5318464107,213,5.76,5318464105,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739980805,130,1,1,17,15,anga7587r1zv4ey71ge9zxol3,0,31.3,87.2,2024-10-27T13:17:58.713Z,2024-10-27T14:02:31Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5318464467,213,6.12,5318464453,3,,5318464465,212,10.9,5318464457,56,Back,5318464463,141,84.6,5318464461,140,41.5,5318464455,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740016907,469,61,1,17,16,c165yjiny1qnmfdvefxvflnkc,0,63.1,13.0,2024-10-27T13:17:59.322Z,2024-10-27T13:56:51Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5318656177,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739980811,131,61,1,17,21,anga7587r1zv4ey71ge9zxol3,1,42.7,82.4,2024-10-27T13:18:04.858Z,2024-10-27T14:01:43Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5318673557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739980819,132,61,1,17,22,anga7587r1zv4ey71ge9zxol3,1,41.9,93.8,2024-10-27T13:18:05.434Z,2024-10-27T19:24:26Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5318674485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739980893,195,4,1,17,24,c165yjiny1qnmfdvefxvflnkc,1,59.2,13.2,2024-10-27T13:18:07.912Z,2024-10-27T13:18:12Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5318464973,286,,5318464963,56,Right,5318464957,13,,5318464969,152,,5318464989,233,133,5318464959,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739980855,133,4,1,17,24,anga7587r1zv4ey71ge9zxol3,0,40.8,86.8,2024-10-27T13:18:07.913Z,2024-10-27T13:18:13Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5318465023,233,195,5318464911,264,,5318464913,56,Back,5318464915,152,,5318464909,13,,5318464917,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739981305,196,1,1,17,48,c165yjiny1qnmfdvefxvflnkc,1,61.0,6.8,2024-10-27T13:18:31.815Z,2024-10-27T13:18:35Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5318466909,213,2.54,5318466899,152,,5318466901,56,Back,5318466903,140,42.3,5318466897,5,,5318466905,141,26.6,5318466907,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739981323,197,1,1,17,51,c165yjiny1qnmfdvefxvflnkc,1,42.3,26.6,2024-10-27T13:18:35.320Z,2024-10-27T13:18:36Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5318467003,56,Back,5318467009,212,24.2,5318467007,141,60.6,5318467011,213,1.28,5318467005,140,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739981351,198,1,1,17,53,c165yjiny1qnmfdvefxvflnkc,1,54.2,65.7,2024-10-27T13:18:36.783Z,2024-10-27T13:18:40Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5318467195,213,0.96,5318467189,140,60.9,5318467187,56,Left,5318467193,212,12.3,5318467191,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739981381,199,1,1,17,56,c165yjiny1qnmfdvefxvflnkc,1,65.0,84.3,2024-10-27T13:18:39.920Z,2024-10-27T13:18:41Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5318467357,141,81.6,5318467361,213,6.07,5318467355,140,73.2,5318467353,56,Left,5318467359,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739981403,200,1,1,17,58,c165yjiny1qnmfdvefxvflnkc,1,72.1,84.2,2024-10-27T13:18:41.543Z,2024-10-27T13:18:43Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5318467469,140,65.7,5318467473,212,9.9,5318467477,213,2.32,5318467467,56,Left,5318467471,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739981453,201,1,1,17,59,c165yjiny1qnmfdvefxvflnkc,1,65.7,94.8,2024-10-27T13:18:43.016Z,2024-10-27T13:18:45Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5318467715,56,Left,5318467717,140,73.2,5318467719,141,93.5,5318467723,213,6.17,5318467721,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739981473,202,1,1,18,2,c165yjiny1qnmfdvefxvflnkc,1,73.2,93.5,2024-10-27T13:18:45.583Z,2024-10-27T13:18:46Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5318467813,141,83.4,5318467817,213,4.77,5318467811,140,73.6,5318467809,56,Left,5318467815,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739981497,203,1,1,18,3,c165yjiny1qnmfdvefxvflnkc,0,74.7,82.2,2024-10-27T13:18:46.720Z,2024-10-27T13:18:47Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5318467955,213,5.08,5318467933,140,85.1,5318467947,212,30.4,5318467929,56,Center,5318467939,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739981619,134,1,1,18,5,anga7587r1zv4ey71ge9zxol3,0,14.1,54.5,2024-10-27T13:18:48.713Z,2024-10-27T19:25:09Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5318468569,140,30.2,5318468575,213,5.56,5318468567,56,Back,5318468573,212,22.6,5318468571,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739981605,204,1,1,18,7,c165yjiny1qnmfdvefxvflnkc,0,72.7,57.8,2024-10-27T13:18:50.672Z,2024-10-27T13:18:53Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5318468487,140,88.7,5318468489,141,95.3,5318468493,213,0.99,5318468491,212,30.5,5318468485,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739981645,135,1,1,18,9,anga7587r1zv4ey71ge9zxol3,0,10.3,5.8,2024-10-27T13:18:52.391Z,2024-10-27T13:56:11Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5318653763,286,,5318653563,157,,5318468703,212,9.3,5318468693,56,Back,5318468705,213,6.21,5318653565,1,,5318653757,236,,5318468699,140,19.1,5318653759,233,205,5318468701,141,,,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,
2739981627,205,74,1,18,9,c165yjiny1qnmfdvefxvflnkc,1,86.2,95.4,2024-10-27T13:18:52.392Z,2024-10-27T13:56:10Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5318468603,56,Left,5318468607,285,,5318653771,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739981821,136,5,1,18,12,anga7587r1zv4ey71ge9zxol3,1,17.3,-1.2,2024-10-27T13:18:56.073Z,2024-10-27T13:25:14Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5318469607,347,,5318469645,233,206,5318469605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739981663,206,5,1,18,12,c165yjiny1qnmfdvefxvflnkc,0,82.7,101.2,2024-10-27T13:18:56.073Z,2024-10-27T13:25:14Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5318468801,347,,5318468799,56,Left,5318469673,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739981871,137,1,1,18,25,anga7587r1zv4ey71ge9zxol3,1,21.7,0.0,2024-10-27T13:19:08.681Z,2024-10-27T13:19:11Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5318469895,1,,5318469883,56,Back,5318469881,107,,5318469891,212,24.0,5318469893,213,0.18,5318469885,140,44.2,5318469887,141,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739981879,138,61,1,18,28,anga7587r1zv4ey71ge9zxol3,0,44.4,4.3,2024-10-27T13:19:11.817Z,2024-10-27T13:19:12Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5318469923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739981891,207,1,1,18,29,c165yjiny1qnmfdvefxvflnkc,0,54.9,86.4,2024-10-27T13:19:12.344Z,2024-10-27T13:19:12Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5318469955,140,72.6,5318469957,141,82.7,5318469963,1,,5318469961,213,6.15,5318469959,212,18.8,5318469951,157,,5318469953,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739981939,139,1,1,18,30,anga7587r1zv4ey71ge9zxol3,0,23.7,10.4,2024-10-27T13:19:13.897Z,2024-10-27T13:19:15Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5318470185,3,,5318470193,141,13.7,5318470191,140,38.9,5318470195,212,16.1,5318470189,56,Back,5318470197,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739981965,208,1,1,18,31,c165yjiny1qnmfdvefxvflnkc,0,66.5,73.1,2024-10-27T13:19:15.200Z,2024-10-27T13:19:16Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5318470345,141,51.0,5318470349,213,5.23,5318470347,212,17.3,5318470343,140,74.6,5318470341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739982033,140,1,1,18,35,anga7587r1zv4ey71ge9zxol3,1,23.1,33.8,2024-10-27T13:19:18.825Z,2024-10-27T19:26:00Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318470665,212,43.4,5318470659,56,Center,5318470667,213,0.13,5318470669,1,,5318470661,140,64.1,5318470663,141,41.8,5318470657,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
