id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2797925809,168,1,1,19,39,5rz9enoyknpg8ji78za5b82p0,1,94.3,68.9,2025-04-07T17:21:46.300Z,2025-04-07T20:50:52Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,1.0,,5634274379,140,93.7,5634274381,141,58.5,5634274383,212,7.1,5634280237,154,,5634274385,213,4.62,5634280235,210,15,5634274377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797925815,175,83,1,19,41,9qsmopgutr7ut5g6workk8w4i,0,19.3,24.9,2025-04-07T17:21:47.815Z,2025-04-07T17:23:12Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5634279969,399,3uytpqx0e0jr6zgbfl1znsm7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797925835,169,15,1,19,41,5rz9enoyknpg8ji78za5b82p0,1,94.8,63.6,2025-04-07T17:21:48.468Z,2025-04-07T20:51:13Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5634280299,233,176,5634280271,328,,5634280251,55,168,5634279901,72,,5634280249,154,,5634280275,146,99.3,5634280247,29,,5634274523,22,,5634274525,65,,5634280261,103,13.3,5634274527,56,5634280257,102,5634280277,147,54.5,48.9,5634280245,78,,,,,,,Center,,,,,,,,,,,,,
2797925853,176,10,1,19,41,9qsmopgutr7ut5g6workk8w4i,1,1.0,45.9,2025-04-07T17:21:48.568Z,2025-04-07T20:51:22Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5635116751,377,,5634274627,173,,5634274633,56,Back,5634274631,182,,5634280319,233,169,5634276109,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797925909,170,1,1,19,45,5rz9enoyknpg8ji78za5b82p0,1,84.2,12.4,2025-04-07T17:21:52.556Z,2025-04-07T17:21:55Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5634274895,56,Right,5634274899,141,16.9,5634274901,212,19.0,5634274903,213,2.98,5634274897,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797925925,171,1,1,19,49,5rz9enoyknpg8ji78za5b82p0,1,68.4,17.2,2025-04-07T17:21:55.692Z,2025-04-07T17:21:58Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5634274993,56,Right,5634274995,140,78.0,5634275001,213,5.71,5634274999,212,12.0,5634274997,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797925951,172,1,1,19,51,5rz9enoyknpg8ji78za5b82p0,0,80.3,1.3,2025-04-07T17:21:58.006Z,2025-04-07T20:51:35Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5634275133,140,87.6,5635117543,224,,5634275131,56,Center,5635117545,20,,5634275135,141,42.3,5634275129,155,,5634275139,213,1.30,5634275127,2,,5634275137,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926009,177,12,1,19,56,9qsmopgutr7ut5g6workk8w4i,1,18.2,57.3,2025-04-07T17:22:03.440Z,2025-04-07T17:22:05Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5634275515,213,1.18,5634275545,167,,5634275511,141,100.0,5634275507,56,Back,5634275509,140,29.9,5634275513,212,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926133,173,5,1,19,57,5rz9enoyknpg8ji78za5b82p0,1,70.6,-1.5,2025-04-07T17:22:03.668Z,2025-04-07T17:58:31Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5634276257,56,Right,5634276259,347,,5634276287,233,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926015,178,5,1,19,57,9qsmopgutr7ut5g6workk8w4i,0,29.4,101.5,2025-04-07T17:22:03.668Z,2025-04-07T18:04:04Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5634275537,56,Back,5634275539,347,,5634276319,233,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926151,174,1,1,20,9,5rz9enoyknpg8ji78za5b82p0,1,71.2,0.0,2025-04-07T17:22:16.316Z,2025-04-07T20:51:56Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5634276355,141,25.3,5634276351,56,Center,5635118753,189,,5634276353,140,65.2,5634276359,213,1.90,5634276357,212,19.2,5634276349,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926163,175,1,1,20,10,5rz9enoyknpg8ji78za5b82p0,1,65.2,25.3,2025-04-07T17:22:17.476Z,2025-04-07T20:51:59Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5634276463,56,Center,5634276465,140,65.2,5634276473,1,,5634276471,213,1.57,5634276469,212,32.7,5635118847,189,,5634276467,141,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926205,176,1,1,20,12,5rz9enoyknpg8ji78za5b82p0,1,65.2,73.4,2025-04-07T17:22:19.013Z,2025-04-07T17:22:22Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5634276691,141,89.1,5634276685,140,69.5,5634276697,212,11.6,5634276701,213,1.17,5634276681,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926227,177,1,1,20,15,5rz9enoyknpg8ji78za5b82p0,1,77.0,86.0,2025-04-07T17:22:22.581Z,2025-04-07T17:22:24Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5634276831,212,10.7,5634276825,56,Left,5634276833,213,3.17,5634276827,140,66.8,5634276829,141,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926275,178,1,1,20,18,5rz9enoyknpg8ji78za5b82p0,1,66.7,85.5,2025-04-07T17:22:24.757Z,2025-04-07T17:22:28Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5634277069,212,34.3,5634277067,141,36.1,5634277073,1,,5634277071,213,4.50,5634277065,140,59.9,5634277063,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926351,179,1,1,20,21,5rz9enoyknpg8ji78za5b82p0,1,62.7,32.2,2025-04-07T17:22:28.261Z,2025-04-07T17:22:35Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5634277457,56,Right,5634277459,140,74.3,5634277465,213,5.31,5634277461,141,5.8,5634277463,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926361,180,1,1,20,28,5rz9enoyknpg8ji78za5b82p0,1,71.7,14.8,2025-04-07T17:22:35.013Z,2025-04-07T17:22:35Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5634277525,212,7.7,5634277521,140,64.4,5634277519,56,Right,5634277523,141,16.1,5634277527,213,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926379,181,1,1,20,29,5rz9enoyknpg8ji78za5b82p0,1,64.4,16.1,2025-04-07T17:22:35.717Z,2025-04-07T17:22:38Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5634277643,212,13.3,5634277641,141,5.3,5634277639,140,75.0,5634277645,213,5.70,5634277637,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926397,182,1,1,20,31,5rz9enoyknpg8ji78za5b82p0,1,75.0,5.3,2025-04-07T17:22:38.077Z,2025-04-07T17:22:39Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5634277727,140,74.7,5634277729,141,11.9,5634277733,213,1.64,5634277725,56,Right,5634277731,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926413,183,1,1,20,33,5rz9enoyknpg8ji78za5b82p0,1,74.7,11.9,2025-04-07T17:22:39.621Z,2025-04-07T17:22:41Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5634277859,212,12.0,5634277861,213,2.16,5634277855,140,68.3,5634277853,56,Center,5634277857,141,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926445,184,1,1,20,34,5rz9enoyknpg8ji78za5b82p0,1,68.4,27.5,2025-04-07T17:22:41.229Z,2025-04-07T17:22:44Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5634278059,56,Right,5634278065,212,14.0,5634278063,141,12.4,5634278061,140,59.3,5634278067,213,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926497,185,1,1,20,37,5rz9enoyknpg8ji78za5b82p0,0,70.2,9.2,2025-04-07T17:22:44.125Z,2025-04-07T20:52:38Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5634278351,141,48.1,5635120971,387,,5635120689,2,,5634278349,140,90.7,5634278347,56,Center,5635120969,225,,5634278355,213,0.89,5635120973,20,,5634278353,212,34.1,5634278357,1,,5634278345,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926529,179,43,1,20,40,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-07T17:22:47.421Z,2025-04-07T17:25:01Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5634278535,285,0,5634278533,56,Back,5634287509,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926499,186,43,1,20,40,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-07T17:22:47.422Z,2025-04-07T17:24:31Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5634285659,144,44,5634278363,286,0,5634278361,56,Center,5634278607,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926543,180,12,1,20,41,9qsmopgutr7ut5g6workk8w4i,1,8.4,50.7,2025-04-07T17:22:48.393Z,2025-04-07T17:56:10Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5634278665,15,,5634278627,56,Back,5634278633,212,7.7,5634278631,141,51.1,5634278635,213,0.04,5634278629,140,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926545,187,1,1,20,41,5rz9enoyknpg8ji78za5b82p0,1,86.1,48.1,2025-04-07T17:22:48.533Z,2025-04-07T17:22:50Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5634278647,213,5.50,5634278643,141,34.4,5634278641,140,95.0,5634278639,56,Center,5634278645,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926557,188,1,1,20,43,5rz9enoyknpg8ji78za5b82p0,0,95.0,34.4,2025-04-07T17:22:50.454Z,2025-04-07T20:52:54Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5634278715,213,1.66,5634278707,56,Center,5634278711,141,43.1,5634278713,212,5.9,5634278807,236,,5634278813,286,,5635121829,195,,5634278709,140,94.5,5634278809,233,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926575,181,74,1,20,43,9qsmopgutr7ut5g6workk8w4i,1,7.4,61.7,2025-04-07T17:22:50.455Z,2025-04-07T18:04:16Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5634278779,56,Back,5634278781,285,,5634278837,233,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926585,182,6,1,20,45,9qsmopgutr7ut5g6workk8w4i,0,1.6,61.5,2025-04-07T17:22:51.646Z,2025-04-07T20:52:58Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5634278879,233,189,5634278845,56,Back,5634278847,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797926563,189,6,1,20,45,5rz9enoyknpg8ji78za5b82p0,1,98.4,38.5,2025-04-07T17:22:51.646Z,2025-04-07T17:54:16Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5634278843,75,,5634278851,233,182,5634278841,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927001,190,1,1,21,20,5rz9enoyknpg8ji78za5b82p0,0,99.5,0.5,2025-04-07T17:23:26.855Z,2025-04-07T20:53:18Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5634281167,141,54.3,5634281165,140,94.2,5634281163,56,Center,5634281171,213,1.72,5634281159,155,,5635123009,72,,5634281157,6,,5634281155,2,,5634281161,223,,5634281169,212,37.0,5634281173,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798077163,812,44,1,21,22,9qsmopgutr7ut5g6workk8w4i,1,10.0,47.6,2025-04-07T17:23:28.682Z,2025-04-07T20:53:43Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5635124123,56,Back,5635124127,285,,5635124129,233,964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798077161,964,44,1,21,22,5rz9enoyknpg8ji78za5b82p0,0,90.0,52.4,2025-04-07T17:23:28.683Z,2025-04-07T20:53:43Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5635124117,286,,5635124137,233,812,5635124115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927021,183,11,1,21,22,9qsmopgutr7ut5g6workk8w4i,0,10.8,46.8,2025-04-07T17:23:29.042Z,2025-04-07T20:53:47Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5634281255,56,Back,5635123463,378,,5634281257,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927025,184,52,1,21,26,9qsmopgutr7ut5g6workk8w4i,1,10.8,46.8,2025-04-07T17:23:32.650Z,2025-04-07T20:53:28Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5635123637,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927153,185,1,1,21,33,9qsmopgutr7ut5g6workk8w4i,1,13.7,37.3,2025-04-07T17:23:40.518Z,2025-04-07T17:23:43Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5634281985,141,14.3,5634281983,140,25.6,5634281979,56,Back,5634281989,212,20.0,5634281977,123,,5634281991,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927173,186,1,1,21,36,9qsmopgutr7ut5g6workk8w4i,1,29.2,12.1,2025-04-07T17:23:43.282Z,2025-04-07T17:23:44Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5634282097,213,2.59,5634282095,212,6.1,5634282089,56,Back,5634282091,140,24.3,5634282093,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927207,187,1,1,21,37,9qsmopgutr7ut5g6workk8w4i,1,24.3,17.0,2025-04-07T17:23:44.090Z,2025-04-07T17:23:47Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5634282291,212,12.0,5634282295,213,0.44,5634282287,140,34.6,5634282289,141,24.5,5634282285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927281,188,1,1,21,40,9qsmopgutr7ut5g6workk8w4i,1,57.7,26.3,2025-04-07T17:23:46.962Z,2025-04-07T17:23:51Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5634282677,141,7.9,5634282681,213,5.37,5634282673,56,Right,5634282675,140,66.9,5634282679,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927333,189,1,1,21,45,9qsmopgutr7ut5g6workk8w4i,1,83.8,10.8,2025-04-07T17:23:51.667Z,2025-04-07T17:23:54Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5634282997,140,79.2,5634283001,212,17.3,5634282999,141,35.2,5634283003,213,1.85,5634282995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927357,190,1,1,21,48,9qsmopgutr7ut5g6workk8w4i,1,80.2,34.4,2025-04-07T17:23:54.674Z,2025-04-07T17:23:56Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5634283181,141,15.8,5634283183,212,13.4,5634283185,213,4.37,5634283179,140,75.9,5634283177,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927363,191,1,1,21,49,9qsmopgutr7ut5g6workk8w4i,1,75.9,15.8,2025-04-07T17:23:56.250Z,2025-04-07T17:23:57Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5634283227,141,34.4,5634283223,56,Center,5634283231,213,1.88,5634283225,140,72.0,5634283229,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927391,192,1,1,21,50,9qsmopgutr7ut5g6workk8w4i,1,72.1,35.4,2025-04-07T17:23:57.219Z,2025-04-07T17:23:59Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5634283371,140,73.4,5634283373,141,28.2,5634283375,212,5.1,5634283369,56,Center,5634283377,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927423,193,1,1,21,52,9qsmopgutr7ut5g6workk8w4i,1,73.4,29.2,2025-04-07T17:23:59.066Z,2025-04-07T17:24:01Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5634283529,141,16.2,5634283521,56,Right,5634283533,213,5.03,5634283525,140,76.2,5634283531,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927439,194,1,1,21,54,9qsmopgutr7ut5g6workk8w4i,1,76.3,15.4,2025-04-07T17:24:01.154Z,2025-04-07T17:24:02Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5634283577,141,20.3,5634283575,140,75.5,5634283573,56,Right,5634283581,213,1.82,5634283579,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927451,195,1,1,21,55,9qsmopgutr7ut5g6workk8w4i,1,75.5,20.3,2025-04-07T17:24:01.907Z,2025-04-07T17:24:03Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5634283627,140,80.8,5634283629,141,14.1,5634283631,212,7.0,5634283625,56,Right,5634283633,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927459,196,1,1,21,56,9qsmopgutr7ut5g6workk8w4i,1,81.8,14.1,2025-04-07T17:24:02.907Z,2025-04-07T17:24:03Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5634283665,140,76.0,5634283663,56,Right,5634283667,141,16.2,5634283669,212,6.3,5634283671,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927471,197,1,1,21,56,9qsmopgutr7ut5g6workk8w4i,1,76.0,16.2,2025-04-07T17:24:03.515Z,2025-04-07T17:24:04Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5634283779,213,1.61,5634283775,141,32.1,5634283771,56,Center,5634283773,140,75.6,5634283777,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927487,198,1,1,21,58,9qsmopgutr7ut5g6workk8w4i,1,76.5,34.2,2025-04-07T17:24:04.762Z,2025-04-07T17:24:05Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5634283845,56,Center,5634283849,141,33.8,5634283853,213,3.20,5634283851,212,4.3,5634283847,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927513,199,1,1,21,58,9qsmopgutr7ut5g6workk8w4i,1,72.4,33.8,2025-04-07T17:24:05.442Z,2025-04-07T17:24:07Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5634284011,213,0.47,5634284009,212,3.3,5634284007,141,36.0,5634284003,56,Center,5634284005,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927515,200,61,1,21,59,9qsmopgutr7ut5g6workk8w4i,0,75.3,36.0,2025-04-07T17:24:06.154Z,2025-04-07T17:56:04Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5634284019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927529,191,1,1,22,0,5rz9enoyknpg8ji78za5b82p0,1,20.1,56.6,2025-04-07T17:24:06.872Z,2025-04-07T17:24:08Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5634284085,141,61.5,5634284083,140,31.9,5634284081,56,Back,5634284089,213,0.26,5634284087,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927543,192,1,1,22,1,5rz9enoyknpg8ji78za5b82p0,0,31.9,61.5,2025-04-07T17:24:08.095Z,2025-04-07T17:24:09Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5634284143,140,42.0,5634284141,56,Back,5634284145,141,34.6,5634284147,212,21.1,5634284149,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927611,201,1,1,22,5,9qsmopgutr7ut5g6workk8w4i,1,56.0,62.7,2025-04-07T17:24:12.155Z,2025-04-07T17:24:14Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5634284491,212,16.4,5634284493,213,3.69,5634284489,141,50.1,5634284487,140,42.7,5634284485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927649,202,1,1,22,7,9qsmopgutr7ut5g6workk8w4i,1,42.0,52.2,2025-04-07T17:24:14.595Z,2025-04-07T17:24:17Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5634284685,213,5.47,5634284681,141,30.9,5634284683,212,20.0,5634284679,140,55.1,5634284677,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927663,203,1,1,22,10,9qsmopgutr7ut5g6workk8w4i,1,55.1,31.1,2025-04-07T17:24:17.171Z,2025-04-07T17:24:19Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5634284821,140,63.1,5634284819,56,Right,5634284823,141,15.2,5634284825,212,13.7,5634284827,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927681,204,1,1,22,12,9qsmopgutr7ut5g6workk8w4i,1,63.8,14.5,2025-04-07T17:24:19.307Z,2025-04-07T17:24:20Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5634284977,213,2.65,5634284971,140,45.9,5634284973,141,29.4,5634284975,212,21.4,5634284969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927695,205,1,1,22,14,9qsmopgutr7ut5g6workk8w4i,1,45.7,29.8,2025-04-07T17:24:20.803Z,2025-04-07T17:24:21Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5634285035,140,72.1,5634285033,56,Center,5634285039,212,27.7,5634285037,141,28.2,5634285041,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927721,206,1,1,22,15,9qsmopgutr7ut5g6workk8w4i,1,71.7,29.0,2025-04-07T17:24:21.755Z,2025-04-07T17:24:24Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5634285189,140,63.6,5634285187,56,Center,5634285195,213,2.68,5634285193,212,9.5,5634285191,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927737,207,1,1,22,18,9qsmopgutr7ut5g6workk8w4i,1,60.6,30.7,2025-04-07T17:24:24.691Z,2025-04-07T17:24:26Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5634285271,140,66.4,5634285273,141,19.7,5634285275,212,9.6,5634285269,56,Right,5634285277,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927733,193,45,1,22,19,5rz9enoyknpg8ji78za5b82p0,0,32.4,83.9,2025-04-07T17:24:26.016Z,2025-04-07T17:54:22Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5634285247,56,Back,5634285249,285,,5634285443,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927751,208,3,1,22,19,9qsmopgutr7ut5g6workk8w4i,1,67.6,16.1,2025-04-07T17:24:26.016Z,2025-04-07T20:55:19Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5634285357,286,,5634285395,233,193,5635128827,464,,5634285355,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927773,209,1,1,22,20,9qsmopgutr7ut5g6workk8w4i,1,66.7,19.5,2025-04-07T17:24:27.587Z,2025-04-07T17:24:28Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5634285477,212,7.6,5634285479,213,1.60,5634285475,141,30.7,5634285473,140,66.5,5634285471,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797927781,210,1,1,22,21,9qsmopgutr7ut5g6workk8w4i,1,66.9,32.3,2025-04-07T17:24:28.315Z,2025-04-07T17:24:29Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5634285521,213,3.87,5634285517,141,28.0,5634285519,212,4.4,5634285515,140,63.8,5634285513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
