id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2716266343,402,3,1,29,22,cftj6g399tknheudaxsdpfdgb,1,10.2,87.8,2024-09-01T12:30:19.918Z,2024-09-01T12:55:38Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5188722023,56,Back,5188722031,233,445,5188722025,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716265957,445,45,1,29,22,aljua8crr0vkwit0j3m59jw9j,0,89.8,12.2,2024-09-01T12:30:19.918Z,2024-09-01T12:55:38Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5188719949,56,Right,5188719951,286,,5188722049,233,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716241415,259,3,1,29,25,cftj6g399tknheudaxsdpfdgb,0,11.7,92.1,2024-09-01T12:30:22.994Z,2024-09-01T13:01:00Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5188588985,56,Back,5188588987,285,,5188589013,233,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716241413,302,7,1,29,25,aljua8crr0vkwit0j3m59jw9j,0,88.3,7.9,2024-09-01T12:30:22.995Z,2024-09-01T13:00:59Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5188589007,233,259,5188588979,286,,5188588977,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716241427,304,1,1,29,26,aljua8crr0vkwit0j3m59jw9j,1,79.6,19.4,2024-09-01T12:30:24.915Z,2024-09-01T12:30:25Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5188589051,212,13.7,5188589053,213,1.71,5188589049,141,39.4,5188589047,140,77.8,5188589045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716241437,305,1,1,29,27,aljua8crr0vkwit0j3m59jw9j,1,77.8,39.4,2024-09-01T12:30:25.539Z,2024-09-01T12:55:31Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5188589109,141,28.0,5188589105,56,Center,5188589107,140,73.9,5188589113,213,4.23,5188589111,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716241453,306,1,1,29,28,aljua8crr0vkwit0j3m59jw9j,0,73.9,28.0,2024-09-01T12:30:26.643Z,2024-09-01T12:30:28Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5188589173,140,76.0,5188589171,56,Center,5188589175,141,48.8,5188589177,212,14.3,5188589179,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716241425,260,61,1,29,29,cftj6g399tknheudaxsdpfdgb,1,10.7,96.6,2024-09-01T12:30:27.372Z,2024-09-01T13:04:39Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5188589043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716241463,307,61,1,29,31,aljua8crr0vkwit0j3m59jw9j,1,76.0,48.8,2024-09-01T12:30:29.756Z,2024-09-01T12:55:32Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5188589223,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716241473,261,43,1,29,32,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-09-01T12:30:30.364Z,2024-09-01T12:32:44Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5188589253,56,Back,5188597333,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716241533,262,1,1,29,38,cftj6g399tknheudaxsdpfdgb,1,20.5,42.2,2024-09-01T12:30:36.366Z,2024-09-01T12:32:46Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5188589579,157,,5188589583,56,Right,5188589589,212,45.4,5188589591,213,5.76,5188589587,141,8.6,5188589593,1,,5188589585,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716241625,264,1,1,29,42,cftj6g399tknheudaxsdpfdgb,1,68.0,25.6,2024-09-01T12:30:39.997Z,2024-09-01T12:30:46Z,195o7hchielt14ic49r3k06sq,Serginho,,,5188590023,213,1.26,5188590021,212,33.7,5188590015,56,Center,5188590017,140,77.9,5188590025,1,,5188590019,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716241661,265,1,1,29,47,cftj6g399tknheudaxsdpfdgb,1,78.2,68.1,2024-09-01T12:30:45.885Z,2024-09-01T12:31:15Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,1.0,,5188590187,141,48.8,5188590185,140,76.0,5188590191,213,4.54,5188591715,210,15,5188590183,56,Center,5188590189,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716241665,266,15,1,29,49,cftj6g399tknheudaxsdpfdgb,1,75.2,47.5,2024-09-01T12:30:47.900Z,2024-09-01T12:31:15Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5188591733,215,,5188591721,78,,5188590209,18,,5188591729,102,49.1,5188590705,20,,5188591737,147,48.4,5188591777,233,308,5188590709,82,,5188591725,55,265,5188591731,103,5188591723,29,5188590211,56,19,,Center,5188591739,230,99.0,5188590207,22,5188591741,231,49.8,5188591735,146,88.6,,,,,,,
2716241695,308,10,1,29,50,aljua8crr0vkwit0j3m59jw9j,1,11.4,51.6,2024-09-01T12:30:48Z,2024-09-01T12:31:15Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5188590331,56,Back,5188590329,94,,5188591797,233,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716241733,267,27,1,29,53,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-09-01T12:30:51.605Z,2024-09-01T12:30:53Z,,,,,5188590527,233,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716241737,309,27,1,29,53,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-09-01T12:30:51.605Z,2024-09-01T12:30:53Z,,,,,5188590499,53,czpstoiy12awqpasz573ckp91,5188590497,41,Injury,5188590501,233,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716242357,268,43,1,30,46,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-09-01T12:31:43.981Z,2024-09-01T12:31:48Z,,,,,5188593631,55,267,5188593885,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716242819,270,28,1,31,15,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-09-01T12:32:13.523Z,2024-09-01T13:01:31Z,,,,,5188595999,55,267,5188743987,233,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716242703,311,28,1,31,15,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-09-01T12:32:13.523Z,2024-09-01T13:01:30Z,,,,,5188595409,55,309,5188743933,233,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716242969,314,1,1,31,35,aljua8crr0vkwit0j3m59jw9j,1,9.8,52.5,2024-09-01T12:32:33.571Z,2024-09-01T12:32:35Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5188596761,213,0.69,5188596757,141,69.3,5188596755,140,22.9,5188596753,56,Back,5188596759,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716242983,315,1,1,31,36,aljua8crr0vkwit0j3m59jw9j,1,22.9,69.3,2024-09-01T12:32:34.850Z,2024-09-01T12:32:37Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5188596839,141,93.8,5188596835,56,Back,5188596837,140,36.0,5188596841,212,21.6,5188596843,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243051,316,1,1,31,39,aljua8crr0vkwit0j3m59jw9j,1,36.0,93.8,2024-09-01T12:32:37.282Z,2024-09-01T12:32:43Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5188597273,213,0.03,5188597271,212,26.7,5188597267,140,61.4,5188597265,56,Left,5188597269,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243089,317,1,1,31,45,aljua8crr0vkwit0j3m59jw9j,1,88.0,93.9,2024-09-01T12:32:43.826Z,2024-09-01T12:53:27Z,5rgwuoboh1keb2gf21wcw5dqt,J. Simonsen,,,5188597563,212,11.1,5188597557,56,Left,5188597561,141,92.6,5188597559,140,77.5,5188597565,213,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716264507,444,1,1,31,49,aljua8crr0vkwit0j3m59jw9j,1,84.6,77.1,2024-09-01T12:32:46.918Z,2024-09-01T12:53:16Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5188711969,140,87.5,5188711971,141,61.3,5188711973,212,11.2,5188711975,213,4.99,5188711967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243131,318,1,1,31,49,aljua8crr0vkwit0j3m59jw9j,0,84.8,63.2,2024-09-01T12:32:47.650Z,2024-09-01T12:53:28Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5188597739,56,Center,5188597747,213,0.65,5188597745,212,3.6,5188597743,141,66.4,5188712625,168,,5188597741,140,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243137,272,61,1,31,52,cftj6g399tknheudaxsdpfdgb,1,12.2,40.4,2024-09-01T12:32:49.957Z,2024-09-01T12:34:03Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5188597781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243875,276,50,1,31,53,cftj6g399tknheudaxsdpfdgb,1,15.4,46.5,2024-09-01T12:32:51.682Z,2024-09-01T13:01:00Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5188601777,285,,5188601775,56,Back,5188602263,233,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243141,319,7,1,31,53,aljua8crr0vkwit0j3m59jw9j,0,84.6,53.5,2024-09-01T12:32:51.683Z,2024-09-01T13:01:00Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5188602235,233,276,5188601505,56,Center,5188601507,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243199,273,12,1,31,57,cftj6g399tknheudaxsdpfdgb,1,18.5,51.2,2024-09-01T12:32:55.021Z,2024-09-01T12:32:57Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5188598145,140,20.7,5188598147,141,100.0,5188598143,56,Back,5188598151,213,1.50,5188598149,212,33.7,5188598199,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243205,274,5,1,31,58,cftj6g399tknheudaxsdpfdgb,0,20.4,101.2,2024-09-01T12:32:56.439Z,2024-09-01T13:04:04Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5188598169,56,Back,5188598173,347,,5188598345,233,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243225,320,5,1,31,58,aljua8crr0vkwit0j3m59jw9j,1,79.6,-1.2,2024-09-01T12:32:56.439Z,2024-09-01T13:04:03Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5188598267,56,Right,5188598269,347,,5188598311,233,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243251,321,1,1,32,0,aljua8crr0vkwit0j3m59jw9j,1,81.7,0.0,2024-09-01T12:32:58.402Z,2024-09-01T12:33:00Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188598409,107,,5188598419,213,2.41,5188598413,140,72.9,5188598411,56,Right,5188598417,212,12.4,5188598415,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243263,322,1,1,32,2,aljua8crr0vkwit0j3m59jw9j,1,72.5,11.6,2024-09-01T12:33:00.290Z,2024-09-01T12:33:01Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5188598491,212,6.6,5188598489,141,21.3,5188598487,140,73.3,5188598493,213,1.44,5188598485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243295,323,1,1,32,3,aljua8crr0vkwit0j3m59jw9j,1,73.3,21.3,2024-09-01T12:33:01.266Z,2024-09-01T12:33:04Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5188598663,140,85.8,5188598661,56,Right,5188598665,141,5.9,5188598667,212,16.8,5188598669,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243327,324,1,1,32,6,aljua8crr0vkwit0j3m59jw9j,1,84.8,4.3,2024-09-01T12:33:04.578Z,2024-09-01T12:33:07Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188598875,212,16.9,5188598877,213,2.70,5188598871,140,70.2,5188598873,141,14.9,5188598869,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243381,325,1,1,32,9,aljua8crr0vkwit0j3m59jw9j,1,68.9,15.6,2024-09-01T12:33:07.458Z,2024-09-01T12:33:12Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5188599227,213,1.79,5188599219,140,63.4,5188599223,212,27.1,5188599221,141,54.5,5188599217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243445,326,1,1,32,14,aljua8crr0vkwit0j3m59jw9j,1,68.0,56.9,2024-09-01T12:33:12.754Z,2024-09-01T12:33:17Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5188599553,213,1.22,5188599543,56,Left,5188599547,141,89.6,5188599545,140,75.8,5188599549,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243455,327,1,1,32,19,aljua8crr0vkwit0j3m59jw9j,1,75.5,87.5,2024-09-01T12:33:16.946Z,2024-09-01T12:33:17Z,5rgwuoboh1keb2gf21wcw5dqt,J. Simonsen,,,5188599611,141,81.5,5188599613,212,4.1,5188599609,140,74.9,5188599615,213,4.56,5188599607,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243475,328,1,1,32,19,aljua8crr0vkwit0j3m59jw9j,1,74.9,81.5,2024-09-01T12:33:17.826Z,2024-09-01T12:33:18Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5188599729,140,80.1,5188599733,212,5.5,5188599731,141,81.8,5188599735,213,0.04,5188599727,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243493,329,1,1,32,20,aljua8crr0vkwit0j3m59jw9j,0,80.1,81.8,2024-09-01T12:33:18.834Z,2024-09-01T12:38:27Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5188599861,56,Left,5188599863,140,73.5,5188599893,156,,5188599869,213,2.84,5188599865,141,85.0,5188599867,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243527,275,4,1,32,24,cftj6g399tknheudaxsdpfdgb,1,25.4,8.0,2024-09-01T12:33:22.194Z,2024-09-01T13:01:03Z,195o7hchielt14ic49r3k06sq,Serginho,,,5188600089,56,Back,5188600095,285,,5188600121,233,330,5188600093,265,,5188600087,13,,5188600091,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243521,330,4,1,32,24,aljua8crr0vkwit0j3m59jw9j,0,74.6,92.0,2024-09-01T12:33:22.195Z,2024-09-01T13:01:03Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5188600099,56,Left,5188600103,265,,5188600101,152,,5188600097,13,,5188600105,286,,5188600163,233,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244101,277,1,1,33,7,cftj6g399tknheudaxsdpfdgb,1,18.1,8.3,2024-09-01T12:34:05.468Z,2024-09-01T12:34:06Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5188602871,56,Back,5188602873,140,25.3,5188602869,152,,5188602879,213,1.00,5188602867,5,,5188602875,141,25.5,5188602877,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244129,278,1,1,33,8,cftj6g399tknheudaxsdpfdgb,1,25.3,25.5,2024-09-01T12:34:06.844Z,2024-09-01T12:34:09Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5188603039,141,40.6,5188603035,56,Back,5188603037,140,8.1,5188603041,212,20.8,5188603043,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244175,279,1,1,33,11,cftj6g399tknheudaxsdpfdgb,0,8.1,40.6,2024-09-01T12:34:08.988Z,2024-09-01T12:34:13Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5188603299,157,,5188603307,212,70.4,5188603305,141,46.6,5188603301,56,Center,5188603303,140,75.0,5188603311,1,,5188603309,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244227,331,59,1,33,17,aljua8crr0vkwit0j3m59jw9j,1,23.7,59.7,2024-09-01T12:34:15.554Z,2024-09-01T12:34:16Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5188603571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244243,332,1,1,33,18,aljua8crr0vkwit0j3m59jw9j,1,23.7,59.7,2024-09-01T12:34:16.435Z,2024-09-01T12:34:17Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5188603653,140,36.1,5188603651,56,Back,5188603649,157,,5188603659,213,0.96,5188603661,1,,5188603655,141,86.9,5188603657,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244257,333,1,1,33,19,aljua8crr0vkwit0j3m59jw9j,0,36.1,86.9,2024-09-01T12:34:17.555Z,2024-09-01T12:34:18Z,5rgwuoboh1keb2gf21wcw5dqt,J. Simonsen,,,5188603741,157,,5188603743,56,Center,5188603751,213,5.62,5188603753,1,,5188603749,212,34.5,5188603747,141,55.7,5188603745,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244303,280,1,1,33,19,cftj6g399tknheudaxsdpfdgb,1,37.0,43.1,2024-09-01T12:34:17.836Z,2024-09-01T12:34:21Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5188603969,140,53.0,5188603973,212,21.8,5188603971,141,63.6,5188603967,56,Center,5188603965,3,,5188603975,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244313,281,1,1,33,22,cftj6g399tknheudaxsdpfdgb,0,53.0,63.6,2024-09-01T12:34:20.516Z,2024-09-01T13:04:30Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5188604007,56,Center,5188604005,3,,5188604015,213,5.89,5188604009,140,58.6,5188604351,168,,5188604011,141,60.0,5188604013,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244341,335,1,1,33,23,aljua8crr0vkwit0j3m59jw9j,1,45.1,36.0,2024-09-01T12:34:21.730Z,2024-09-01T12:34:24Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5188604175,140,41.2,5188604177,141,36.9,5188604173,56,Back,5188604181,213,2.99,5188604179,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244409,336,1,1,33,26,aljua8crr0vkwit0j3m59jw9j,1,44.3,35.4,2024-09-01T12:34:24.322Z,2024-09-01T12:34:29Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5188604519,212,24.4,5188604517,141,14.4,5188604515,140,63.2,5188604513,56,Right,5188604521,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244439,337,1,1,33,31,aljua8crr0vkwit0j3m59jw9j,1,72.7,28.6,2024-09-01T12:34:28.930Z,2024-09-01T12:34:30Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5188604699,213,5.95,5188604691,56,Right,5188604693,140,91.3,5188604697,212,20.7,5188604695,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244449,338,1,1,33,32,aljua8crr0vkwit0j3m59jw9j,1,91.3,18.5,2024-09-01T12:34:30.787Z,2024-09-01T12:35:38Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188604765,213,1.57,5188604763,212,13.8,5188604759,140,91.3,5188604761,141,38.8,5188604757,56,Center,5188604749,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244485,339,50,1,33,35,aljua8crr0vkwit0j3m59jw9j,1,90.9,38.8,2024-09-01T12:34:33.851Z,2024-09-01T13:01:00Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5188604963,56,Center,5188611597,286,,5188611669,233,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244475,282,7,1,33,35,cftj6g399tknheudaxsdpfdgb,1,9.1,61.2,2024-09-01T12:34:33.852Z,2024-09-01T13:01:00Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5188604921,56,Back,5188611619,285,,5188611647,233,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244527,340,16,1,33,37,aljua8crr0vkwit0j3m59jw9j,1,86.8,40.3,2024-09-01T12:34:35.490Z,2024-09-01T12:35:34Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5188609723,102,53.6,5188605109,56,Center,5188609739,230,98.8,5188607913,72,,5188607917,374,2024-09-01 13:34:34.569,5188609727,214,,5188605105,22,,5188607921,375,33:36.651,5188609735,458,,5188609721,76,5188609729,328,5188609743,231,,,46.9,5188609725,103,13.9,5188605107,17,,,,,,,,,,,,,
2716245523,283,1,1,34,38,cftj6g399tknheudaxsdpfdgb,1,50.1,50.0,2024-09-01T12:35:36.508Z,2024-09-01T12:35:37Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5188610059,212,12.0,5188610053,56,Back,5188610063,279,G,5188610057,141,49.0,5188610061,213,3.20,5188610055,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716245593,284,1,1,34,39,cftj6g399tknheudaxsdpfdgb,1,38.7,49.0,2024-09-01T12:35:37.820Z,2024-09-01T12:35:41Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5188610407,212,26.6,5188610405,141,10.0,5188610409,213,4.65,5188610403,140,37.1,5188610401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716245667,285,1,1,34,43,cftj6g399tknheudaxsdpfdgb,1,35.7,10.9,2024-09-01T12:35:41.084Z,2024-09-01T12:35:44Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5188610773,212,13.8,5188610771,141,31.2,5188610769,140,34.8,5188610767,56,Back,5188610775,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716245683,286,4,1,34,46,cftj6g399tknheudaxsdpfdgb,1,36.8,41.0,2024-09-01T12:35:44.380Z,2024-09-01T13:04:27Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5188611123,233,341,5188610887,56,Back,5188610885,13,,5188610891,152,,5188761873,295,,5188610899,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716245673,341,4,1,34,46,aljua8crr0vkwit0j3m59jw9j,0,63.2,59.0,2024-09-01T12:35:44.381Z,2024-09-01T13:01:04Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5188611161,233,286,5188611069,152,,5188611077,285,,5188611065,13,,5188611067,56,Center,5188724603,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716245935,287,1,1,34,54,cftj6g399tknheudaxsdpfdgb,1,33.9,54.2,2024-09-01T12:35:52.300Z,2024-09-01T12:35:55Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5188612067,152,,5188612065,5,,5188612075,212,10.7,5188612077,213,4.56,5188612073,141,38.6,5188612071,140,32.3,5188612069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716245985,288,1,1,34,57,cftj6g399tknheudaxsdpfdgb,1,36.3,34.9,2024-09-01T12:35:55.819Z,2024-09-01T12:35:58Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5188612327,56,Center,5188612337,212,20.0,5188612341,213,0.16,5188612331,140,55.1,5188612333,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716246043,289,1,1,35,0,cftj6g399tknheudaxsdpfdgb,1,52.2,34.5,2024-09-01T12:35:58.204Z,2024-09-01T12:36:01Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5188612601,140,56.5,5188612603,141,11.0,5188612599,56,Right,5188612605,212,16.6,5188612607,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716246105,290,1,1,35,3,cftj6g399tknheudaxsdpfdgb,1,55.1,11.0,2024-09-01T12:36:01.372Z,2024-09-01T12:36:04Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5188612863,56,Right,5188612871,213,5.81,5188612865,140,66.3,5188612867,141,2.2,5188612869,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716246139,291,1,1,35,6,cftj6g399tknheudaxsdpfdgb,1,74.6,2.5,2024-09-01T12:36:03.932Z,2024-09-01T12:36:06Z,195o7hchielt14ic49r3k06sq,Serginho,,,5188613109,212,15.1,5188613105,140,80.8,5188613107,141,22.5,5188613103,56,Center,5188613111,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
