id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2804915445,165,1,1,11,36,77tfx9me4aaqhzv78bmgsy9bg,1,31.4,95.0,2025-04-22T17:13:29.763Z,2025-04-22T17:13:32Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5672838187,56,Back,5672838189,140,27.6,5672838193,212,5.6,5672838191,141,89.3,5672838195,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915471,166,1,1,11,38,77tfx9me4aaqhzv78bmgsy9bg,1,27.8,89.3,2025-04-22T17:13:31.872Z,2025-04-22T17:13:34Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5672838347,141,54.0,5672838349,212,25.5,5672838351,213,4.37,5672838343,56,Back,5672838345,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915517,167,1,1,11,41,77tfx9me4aaqhzv78bmgsy9bg,1,19.4,52.7,2025-04-22T17:13:34.794Z,2025-04-22T17:13:40Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5672838601,212,12.9,5672838603,213,1.70,5672838599,141,71.5,5672838595,56,Back,5672838597,140,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915543,168,1,1,11,47,77tfx9me4aaqhzv78bmgsy9bg,1,21.5,69.0,2025-04-22T17:13:40.575Z,2025-04-22T17:13:42Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5672838739,141,38.0,5672838735,56,Back,5672838743,213,4.38,5672838737,140,14.6,5672838741,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915555,169,1,1,11,49,77tfx9me4aaqhzv78bmgsy9bg,1,14.6,38.0,2025-04-22T17:13:42.825Z,2025-04-22T17:13:45Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5672838843,212,11.2,5672838837,56,Back,5672838841,141,53.1,5672838845,213,1.98,5672838839,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915575,170,1,1,11,52,77tfx9me4aaqhzv78bmgsy9bg,1,8.4,52.2,2025-04-22T17:13:45.403Z,2025-04-22T17:13:47Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5672838935,213,5.06,5672838927,56,Back,5672838933,212,29.8,5672838929,140,18.2,5672838931,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915587,171,1,1,11,54,77tfx9me4aaqhzv78bmgsy9bg,1,14.8,14.0,2025-04-22T17:13:47.778Z,2025-04-22T17:13:49Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5672839005,140,9.9,5672839003,56,Back,5672839009,212,5.8,5672839011,213,2.66,5672839007,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915631,172,1,1,11,56,77tfx9me4aaqhzv78bmgsy9bg,1,9.9,18.0,2025-04-22T17:13:49.215Z,2025-04-22T17:13:54Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5672839247,141,6.7,5672839249,212,20.2,5672839251,213,5.89,5672839243,56,Back,5672839245,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915649,173,1,1,12,1,77tfx9me4aaqhzv78bmgsy9bg,1,11.2,8.5,2025-04-22T17:13:53.950Z,2025-04-22T17:13:57Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5672839447,213,0.99,5672839441,140,15.1,5672839439,56,Back,5672839445,212,7.5,5672839443,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915671,174,1,1,12,4,77tfx9me4aaqhzv78bmgsy9bg,1,13.4,7.6,2025-04-22T17:13:57.324Z,2025-04-22T17:13:59Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5672839521,56,Back,5672839529,212,4.6,5672839527,141,2.6,5672839525,140,16.4,5672839531,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915703,175,1,1,12,6,77tfx9me4aaqhzv78bmgsy9bg,1,15.3,2.8,2025-04-22T17:13:58.934Z,2025-04-22T17:14:02Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5672839707,213,2.17,5672839699,56,Back,5672839701,140,2.7,5672839705,212,23.4,5672839703,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915719,176,1,1,12,9,77tfx9me4aaqhzv78bmgsy9bg,1,2.0,38.3,2025-04-22T17:14:02.293Z,2025-04-22T17:14:03Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5672839797,140,6.8,5672839799,141,63.4,5672839795,56,Back,5672839801,212,17.8,5672839803,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915729,177,1,1,12,10,77tfx9me4aaqhzv78bmgsy9bg,1,7.3,63.4,2025-04-22T17:14:03.668Z,2025-04-22T17:14:05Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5672839867,212,16.4,5672839869,213,6.17,5672839861,56,Back,5672839865,141,60.8,5672839863,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915791,178,1,1,12,12,77tfx9me4aaqhzv78bmgsy9bg,1,20.6,62.4,2025-04-22T17:14:05.246Z,2025-04-22T17:14:11Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5672840147,212,27.7,5672840141,56,Back,5672840149,213,0.68,5672840143,140,41.1,5672840145,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915807,179,1,1,12,18,77tfx9me4aaqhzv78bmgsy9bg,1,61.7,73.2,2025-04-22T17:14:11.574Z,2025-04-22T17:14:13Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5672840255,140,72.8,5672840253,56,Center,5672840259,212,31.4,5672840251,155,,5672840261,213,5.09,5672840257,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915809,180,61,1,12,20,77tfx9me4aaqhzv78bmgsy9bg,0,76.4,34.6,2025-04-22T17:14:13.449Z,2025-04-22T17:14:13Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5672840265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915851,72,12,1,12,22,59as3grjvj19voay31j3yfgni,1,19.4,66.0,2025-04-22T17:14:15.328Z,2025-04-22T17:14:17Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5672840441,56,Back,5672840445,140,37.7,5672840449,141,100.0,5672840455,213,0.90,5672840475,167,,5672840451,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915853,73,5,1,12,24,59as3grjvj19voay31j3yfgni,0,37.7,101.6,2025-04-22T17:14:17.260Z,2025-04-22T17:38:43Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5672840465,347,,5672840627,233,181,5672840461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915877,181,5,1,12,24,77tfx9me4aaqhzv78bmgsy9bg,1,62.3,-1.6,2025-04-22T17:14:17.260Z,2025-04-22T17:38:42Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5672840597,347,,5672840595,56,Right,5672840621,233,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804915989,182,1,1,12,37,77tfx9me4aaqhzv78bmgsy9bg,1,62.4,0.0,2025-04-22T17:14:30.057Z,2025-04-22T17:14:32Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5672841209,212,23.6,5672841201,107,,5672841211,213,1.88,5672841207,141,31.0,5672841205,140,55.5,5672841203,56,Center,5672841213,1,,5672841235,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916021,183,1,1,12,39,77tfx9me4aaqhzv78bmgsy9bg,1,55.7,31.5,2025-04-22T17:14:32.245Z,2025-04-22T17:14:34Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5672841373,141,22.5,5672841377,212,6.7,5672841381,213,5.15,5672841367,56,Center,5672841369,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916033,184,1,1,12,41,77tfx9me4aaqhzv78bmgsy9bg,1,58.4,22.5,2025-04-22T17:14:34.495Z,2025-04-22T17:14:35Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5672841425,140,54.6,5672841429,141,31.0,5672841423,56,Center,5672841433,213,2.17,5672841431,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916039,185,1,1,12,42,77tfx9me4aaqhzv78bmgsy9bg,1,54.6,31.0,2025-04-22T17:14:35.167Z,2025-04-22T17:14:36Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5672841475,213,3.56,5672841465,56,Back,5672841471,212,15.9,5672841469,141,21.5,5672841467,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916121,186,1,1,12,44,77tfx9me4aaqhzv78bmgsy9bg,1,45.5,24.7,2025-04-22T17:14:37.104Z,2025-04-22T17:14:43Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5672841869,141,51.6,5672841871,212,18.9,5672841867,140,40.8,5672841865,56,Back,5672841873,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916129,187,1,1,12,50,77tfx9me4aaqhzv78bmgsy9bg,1,45.1,47.3,2025-04-22T17:14:43.698Z,2025-04-22T17:14:45Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5672841943,140,51.9,5672841951,213,5.64,5672841949,212,8.9,5672841941,56,Center,5672841947,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916147,188,1,1,12,52,77tfx9me4aaqhzv78bmgsy9bg,1,48.6,42.7,2025-04-22T17:14:45.229Z,2025-04-22T17:14:47Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5672842047,212,8.0,5672842049,213,2.62,5672842041,56,Back,5672842045,141,48.5,5672842043,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916171,189,1,1,12,54,77tfx9me4aaqhzv78bmgsy9bg,1,41.9,48.7,2025-04-22T17:14:47.635Z,2025-04-22T23:11:36Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5672842191,140,56.5,5672842197,213,1.07,5672842195,212,32.0,5673511731,155,,5672842193,141,90.0,5672842189,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916213,190,1,1,12,59,77tfx9me4aaqhzv78bmgsy9bg,1,62.7,91.7,2025-04-22T17:14:52.057Z,2025-04-22T17:14:54Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5672842379,140,72.2,5672842385,213,0.32,5672842377,56,Left,5672842383,212,10.5,5672842381,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916263,191,1,1,13,1,77tfx9me4aaqhzv78bmgsy9bg,1,72.1,97.2,2025-04-22T17:14:54.135Z,2025-04-22T17:14:59Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5672842663,141,86.9,5672842665,212,11.6,5672842667,213,3.79,5672842661,140,63.3,5672842659,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916277,192,1,1,13,6,77tfx9me4aaqhzv78bmgsy9bg,1,67.2,76.9,2025-04-22T17:14:59.119Z,2025-04-22T17:15:00Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5672842741,140,71.7,5672842747,213,1.18,5672842745,212,12.4,5672842743,141,93.8,5672842739,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916295,193,1,1,13,7,77tfx9me4aaqhzv78bmgsy9bg,1,71.9,93.8,2025-04-22T17:15:00.759Z,2025-04-22T17:15:04Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5672842845,56,Left,5672842849,141,94.7,5672842853,213,0.09,5672842847,140,78.6,5672842851,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916305,194,1,1,13,11,77tfx9me4aaqhzv78bmgsy9bg,1,77.0,89.4,2025-04-22T17:15:04.728Z,2025-04-22T17:15:06Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5672842913,140,60.4,5672842915,141,93.6,5672842911,56,Left,5672842919,213,2.98,5672842917,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916331,195,1,1,13,13,77tfx9me4aaqhzv78bmgsy9bg,1,60.4,93.6,2025-04-22T17:15:06.806Z,2025-04-22T17:15:09Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5672843011,56,Back,5672843019,213,3.92,5672843017,212,18.5,5672843013,140,47.8,5672843015,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916359,196,1,1,13,16,77tfx9me4aaqhzv78bmgsy9bg,1,47.7,72.3,2025-04-22T17:15:09.040Z,2025-04-22T17:15:14Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5672843173,141,53.4,5672843175,212,14.6,5672843177,213,5.21,5672843167,56,Center,5672843171,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916371,197,1,1,13,21,77tfx9me4aaqhzv78bmgsy9bg,1,49.2,41.8,2025-04-22T17:15:13.946Z,2025-04-22T17:15:15Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5672843259,213,4.16,5672843255,141,22.5,5672843251,56,Back,5672843253,140,41.5,5672843257,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916381,198,1,1,13,22,77tfx9me4aaqhzv78bmgsy9bg,1,39.4,22.7,2025-04-22T17:15:15.540Z,2025-04-22T17:15:17Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5672843299,140,59.9,5672843305,213,0.00,5672843297,56,Center,5672843301,141,22.7,5672843303,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916399,199,1,1,13,24,77tfx9me4aaqhzv78bmgsy9bg,1,59.9,22.8,2025-04-22T17:15:16.993Z,2025-04-22T17:15:19Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5672843411,213,3.79,5672843409,212,17.7,5672843407,141,7.1,5672843403,56,Back,5672843405,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916429,200,1,1,13,26,77tfx9me4aaqhzv78bmgsy9bg,1,44.8,9.5,2025-04-22T17:15:19.555Z,2025-04-22T17:15:22Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5672843553,56,Back,5672843555,140,47.4,5672843557,141,26.7,5672843561,213,1.34,5672843559,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916437,201,1,1,13,29,77tfx9me4aaqhzv78bmgsy9bg,1,43.8,29.5,2025-04-22T17:15:22.555Z,2025-04-22T17:15:24Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5672843615,212,14.7,5672843613,141,25.5,5672843609,56,Center,5672843611,140,57.6,5672843617,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916491,202,1,1,13,31,77tfx9me4aaqhzv78bmgsy9bg,1,55.2,27.1,2025-04-22T17:15:23.946Z,2025-04-22T17:15:30Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5672843895,56,Center,5672843901,212,29.9,5672843899,141,70.5,5672843903,213,1.40,5672843897,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916499,203,1,1,13,36,77tfx9me4aaqhzv78bmgsy9bg,0,79.6,67.9,2025-04-22T17:15:29.883Z,2025-04-22T17:15:31Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5672843947,212,16.3,5672843949,213,5.14,5672843945,141,46.0,5672843943,140,86.0,5672843941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916573,74,12,1,13,39,59as3grjvj19voay31j3yfgni,1,13.2,58.5,2025-04-22T17:15:32.113Z,2025-04-22T17:15:39Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5672844341,212,20.7,5672844343,213,5.77,5672844337,140,30.4,5672844335,56,Back,5672844339,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916541,204,1,1,13,40,77tfx9me4aaqhzv78bmgsy9bg,1,74.8,50.4,2025-04-22T17:15:33.383Z,2025-04-22T17:15:35Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5672844167,140,85.2,5672844169,141,24.6,5672844171,212,20.7,5672844165,56,Center,5672844173,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916565,205,1,1,13,42,77tfx9me4aaqhzv78bmgsy9bg,0,85.9,24.6,2025-04-22T17:15:35.508Z,2025-04-22T23:12:17Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5672844273,2,,5673513083,20,,5672844275,155,,5672844285,213,1.06,5672844283,212,23.4,5673513081,224,,5672844279,140,96.9,5672844277,56,Center,5672844281,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916575,75,12,1,13,44,59as3grjvj19voay31j3yfgni,1,2.0,45.1,2025-04-22T17:15:37.202Z,2025-04-22T23:12:25Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5672844349,141,43.1,5672844345,56,Back,5672844367,15,,5672844353,213,5.32,5672844347,140,2.9,5672844351,212,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916585,206,15,1,13,45,77tfx9me4aaqhzv78bmgsy9bg,1,98.1,56.3,2025-04-22T17:15:38.695Z,2025-04-22T23:12:39Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5672845931,146,99.9,5672845925,214,,5672845919,77,,5672845933,147,53.1,5672845043,20,,5672844397,22,,5672845923,103,20.9,5672844399,61,,5672844401,56,Center,5672845927,328,,5672845921,102,54.3,5672846003,233,5673513799,108,,5672845929,458,,,,,,,,,,76,,,,,,,,,
2804916597,76,10,1,13,45,59as3grjvj19voay31j3yfgni,1,1.0,47.3,2025-04-22T17:15:38.795Z,2025-04-22T23:12:44Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5672846011,233,206,5672845645,179,,5672845643,174,,5672844479,56,Back,5672844477,182,,5673514067,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916953,209,61,1,13,46,77tfx9me4aaqhzv78bmgsy9bg,0,96.0,48.9,2025-04-22T17:15:38.959Z,2025-04-22T23:13:08Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5672854879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916851,79,61,1,13,46,59as3grjvj19voay31j3yfgni,0,3.7,48.5,2025-04-22T17:15:39.339Z,2025-04-22T23:13:10Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5672845903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916617,207,13,1,13,47,77tfx9me4aaqhzv78bmgsy9bg,1,95.9,51.5,2025-04-22T17:15:40.582Z,2025-04-22T23:13:12Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5672847935,328,,5672847929,102,60,5672844573,22,,5672844577,56,Center,5672847945,230,96.9,5672847947,231,57.2,5672847933,214,,5672889939,153,,5672844575,16,,5672847941,146,97.7,5672889937,73,,5672847931,103,5672847943,147,55.2,5672847937,458,,5672846899,72,,,,,,,15.3,,,,,,,,,
2804916651,77,61,1,13,48,59as3grjvj19voay31j3yfgni,1,2.2,48.2,2025-04-22T17:15:41.682Z,2025-04-22T23:13:27Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5672844811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916667,78,52,1,13,49,59as3grjvj19voay31j3yfgni,1,1.5,47.3,2025-04-22T17:15:42.585Z,2025-04-22T23:13:36Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5673516055,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916917,80,1,1,14,19,59as3grjvj19voay31j3yfgni,0,2.5,50.3,2025-04-22T17:16:12.787Z,2025-04-22T17:16:14Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5672846339,141,46.0,5672846345,1,,5672846337,140,71.3,5672846343,213,6.24,5672846373,189,,5672846333,199,,5672846335,56,Center,5672846341,212,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916935,81,27,1,14,21,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-22T17:16:13.990Z,2025-04-22T17:16:18Z,,,,,5672846579,53,djlyi0ad4x1p0k4thn8n0axw4,5672846577,41,Injury,5672846581,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804916929,208,27,1,14,21,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-22T17:16:13.990Z,2025-04-22T17:16:16Z,,,,,5672846493,233,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804917201,82,28,1,14,52,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-22T17:16:45.608Z,2025-04-22T17:16:49Z,,,,,5672847905,55,81,5672848179,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804917227,210,28,1,14,52,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-22T17:16:45.608Z,2025-04-22T17:16:48Z,,,,,5672848119,233,82,5672848085,55,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804917225,83,68,1,14,53,59as3grjvj19voay31j3yfgni,0,75.9,61.7,2025-04-22T17:16:46.269Z,2025-04-22T23:16:29Z,,,,,5673522219,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804917257,211,68,1,14,53,77tfx9me4aaqhzv78bmgsy9bg,1,32.7,51.6,2025-04-22T17:16:46.395Z,2025-04-22T23:16:28Z,,,,,5673522181,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804918643,256,1,1,14,54,77tfx9me4aaqhzv78bmgsy9bg,1,44.2,50.7,2025-04-22T17:16:47.340Z,2025-04-22T23:16:42Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5672856957,213,3.73,5672856951,140,32.5,5672856949,56,Back,5672856953,141,38.7,5673522631,189,,5672856955,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804917615,231,49,1,14,56,77tfx9me4aaqhzv78bmgsy9bg,1,28.1,32.5,2025-04-22T17:16:49.159Z,2025-04-22T23:16:44Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5673522773,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804917283,212,1,1,14,57,77tfx9me4aaqhzv78bmgsy9bg,1,27.6,37.6,2025-04-22T17:16:50.301Z,2025-04-22T17:16:51Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5672848383,56,Back,5672848385,140,39.3,5672848391,213,0.07,5672848389,212,12.3,5672848387,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804917289,213,1,1,14,58,77tfx9me4aaqhzv78bmgsy9bg,1,39.3,38.8,2025-04-22T17:16:51.583Z,2025-04-22T17:16:52Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5672848417,140,38.5,5672848423,213,1.65,5672848419,141,54.3,5672848421,212,10.6,5672848415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804917295,214,1,1,14,59,77tfx9me4aaqhzv78bmgsy9bg,1,38.5,54.3,2025-04-22T17:16:52.145Z,2025-04-22T17:16:53Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5672848437,141,44.2,5672848439,212,12.0,5672848441,213,5.68,5672848433,56,Back,5672848435,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804917323,215,1,1,15,0,77tfx9me4aaqhzv78bmgsy9bg,1,47.9,44.2,2025-04-22T17:16:53.911Z,2025-04-22T23:16:53Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5672848607,140,40.5,5672848605,56,Back,5672848609,141,23.9,5672848613,213,4.20,5672848611,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
