id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2784797959,186,1,1,26,51,c165yjiny1qnmfdvefxvflnkc,1,8.3,56.6,2025-03-07T18:26:59.697Z,2025-03-07T18:27:06Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5562440053,123,,5562440059,141,21.2,5562440055,56,Back,5562440061,212,29.1,5562440057,140,23.9,5562440063,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784797987,187,1,1,26,58,c165yjiny1qnmfdvefxvflnkc,1,34.3,9.7,2025-03-07T18:27:05.985Z,2025-03-07T18:27:10Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5562440239,141,29.3,5562440241,212,15.8,5562440235,56,Back,5562440243,213,2.14,5562440237,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798009,188,1,1,27,6,c165yjiny1qnmfdvefxvflnkc,1,29.5,35.0,2025-03-07T18:27:14.048Z,2025-03-07T18:27:15Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5562440375,213,1.81,5562440367,56,Back,5562440373,212,26.1,5562440369,140,23.6,5562440371,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798051,189,1,1,27,7,c165yjiny1qnmfdvefxvflnkc,1,23.6,72.3,2025-03-07T18:27:15.729Z,2025-03-07T18:27:22Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5562440627,56,Back,5562440631,141,94.8,5562440633,212,18.6,5562440635,213,0.97,5562440629,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798087,190,1,1,27,14,c165yjiny1qnmfdvefxvflnkc,1,47.6,92.1,2025-03-07T18:27:22.432Z,2025-03-07T18:27:26Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5562440811,56,Back,5562440825,213,3.65,5562440819,141,75.0,5562440823,212,24.1,5562440815,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798099,191,1,1,27,18,c165yjiny1qnmfdvefxvflnkc,1,27.5,75.0,2025-03-07T18:27:26.673Z,2025-03-07T18:27:28Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5562440883,140,27.6,5562440885,141,39.4,5562440889,213,4.72,5562440887,212,24.2,5562440881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798127,192,1,1,27,20,c165yjiny1qnmfdvefxvflnkc,1,27.6,39.4,2025-03-07T18:27:28.337Z,2025-03-07T18:27:34Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5562441009,140,41.6,5562441015,213,5.40,5562441013,212,23.2,5562441011,141,13.1,5562441007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798137,193,1,1,27,26,c165yjiny1qnmfdvefxvflnkc,1,55.6,14.3,2025-03-07T18:27:34.145Z,2025-03-07T18:27:37Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5562441083,56,Center,5562441087,141,23.0,5562441091,213,2.18,5562441089,212,7.2,5562441085,140,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798151,194,1,1,27,29,c165yjiny1qnmfdvefxvflnkc,1,51.3,29.0,2025-03-07T18:27:37.520Z,2025-03-07T18:27:39Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5562441183,213,2.13,5562441177,140,35.9,5562441179,141,67.4,5562441175,56,Back,5562441181,212,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798163,195,1,1,27,31,c165yjiny1qnmfdvefxvflnkc,1,35.9,67.4,2025-03-07T18:27:39.808Z,2025-03-07T18:27:41Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5562441247,213,1.07,5562441243,141,92.4,5562441241,140,44.8,5562441237,56,Back,5562441245,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798169,196,1,1,27,33,c165yjiny1qnmfdvefxvflnkc,1,44.8,92.4,2025-03-07T18:27:41.664Z,2025-03-07T18:27:44Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5562441305,212,10.4,5562441299,56,Left,5562441307,213,5.28,5562441303,141,79.5,5562441301,140,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798173,197,1,1,27,36,c165yjiny1qnmfdvefxvflnkc,1,50.2,79.5,2025-03-07T18:27:44.336Z,2025-03-07T18:59:04Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5562441353,56,Left,5562441361,213,0.04,5562441359,212,20.2,5562441355,140,69.4,5562441357,141,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784970811,1044,83,1,27,38,77tfx9me4aaqhzv78bmgsy9bg,1,30.7,12.1,2025-03-07T18:27:46.133Z,2025-03-07T21:08:06Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5563385077,399,3ylgelxr6ssp42hidfnchqp2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798181,337,83,1,27,40,77tfx9me4aaqhzv78bmgsy9bg,0,30.0,9.7,2025-03-07T18:27:48.634Z,2025-03-07T18:27:55Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562441621,399,3ylgelxr6ssp42hidfnchqp2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798213,198,1,1,27,43,c165yjiny1qnmfdvefxvflnkc,1,69.9,74.1,2025-03-07T18:27:50.960Z,2025-03-07T18:27:55Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5562441569,141,67.7,5562441573,213,3.91,5562441565,56,Center,5562441571,212,6.3,5562441567,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798215,199,1,1,27,47,c165yjiny1qnmfdvefxvflnkc,1,65.4,42.4,2025-03-07T18:27:54.913Z,2025-03-07T18:27:59Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5562441611,140,73.7,5562441613,141,5.2,5562441617,213,5.04,5562441615,212,26.8,5562441609,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798249,200,1,1,27,51,c165yjiny1qnmfdvefxvflnkc,1,70.1,11.0,2025-03-07T18:27:59.568Z,2025-03-07T18:28:03Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5562441855,56,Right,5562441859,141,21.1,5562441861,212,12.7,5562441863,213,2.57,5562441857,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798269,201,1,1,27,55,c165yjiny1qnmfdvefxvflnkc,1,59.4,25.4,2025-03-07T18:28:03.473Z,2025-03-07T18:28:08Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5562442017,140,63.0,5562442015,56,Center,5562442023,213,0.80,5562442019,141,31.1,5562442021,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798281,202,1,1,28,0,c165yjiny1qnmfdvefxvflnkc,1,54.2,32.0,2025-03-07T18:28:08.321Z,2025-03-07T18:28:10Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5562442093,212,10.0,5562442091,141,17.8,5562442089,140,56.7,5562442087,56,Right,5562442095,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798285,203,61,1,28,2,c165yjiny1qnmfdvefxvflnkc,1,56.7,17.8,2025-03-07T18:28:10.464Z,2025-03-07T18:28:10Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5562442113,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798307,204,1,1,28,6,c165yjiny1qnmfdvefxvflnkc,1,62.8,6.7,2025-03-07T18:28:14.337Z,2025-03-07T18:28:15Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5562442225,141,28.1,5562442229,212,25.8,5562442219,56,Back,5562442231,213,2.54,5562442221,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798337,205,1,1,28,7,c165yjiny1qnmfdvefxvflnkc,1,42.5,28.1,2025-03-07T18:28:15.760Z,2025-03-07T18:28:18Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5562442375,141,20.6,5562442379,213,5.44,5562442373,140,46.8,5562442371,56,Back,5562442377,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798353,206,1,1,28,10,c165yjiny1qnmfdvefxvflnkc,1,46.1,19.7,2025-03-07T18:28:17.920Z,2025-03-07T18:28:21Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5562442517,141,4.9,5562442521,213,5.83,5562442515,140,66.0,5562442519,212,23.2,5562442513,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798371,207,1,1,28,13,c165yjiny1qnmfdvefxvflnkc,1,63.6,4.6,2025-03-07T18:28:21.152Z,2025-03-07T18:28:45Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,1.0,5562442617,213,0.66,5562442611,140,87.5,5562442607,155,,5562443299,210,15,5562442613,141,33.5,5562442609,56,Center,5562442615,212,31.9,5562443301,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798373,208,15,1,28,15,c165yjiny1qnmfdvefxvflnkc,1,87.8,35.2,2025-03-07T18:28:23.009Z,2025-03-07T21:08:47Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5562443187,20,,5562443319,147,45.5,5562442629,63,,5562443309,55,207,5562442631,56,Center,5562443323,233,338,5562443303,76,,5562443313,102,52.9,5562443315,103,17.1,5562443305,29,,5562443307,154,,5562443317,146,5562442627,22,,,,,,,,,,,,,98.2,,,,,,,,,
2784798379,338,10,1,28,15,77tfx9me4aaqhzv78bmgsy9bg,1,2.1,54.6,2025-03-07T18:28:23.109Z,2025-03-07T21:17:42Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5562443199,179,,5562443477,233,208,5562442677,56,Back,5562442675,182,,5562443197,174,,5563387347,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798407,209,16,1,28,18,c165yjiny1qnmfdvefxvflnkc,1,92.7,53.4,2025-03-07T18:28:26.080Z,2025-03-07T21:09:14Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5562444123,230,97.8,5562444125,231,47.5,5562444127,280,ATTEMPT_SAVED,5562443669,17,,5562444117,214,,5562444115,103,3.8,5562444131,282,c165yjiny1qnmfdvefxvflnkc,5563388645,396,50.7,5563388643,395,2.3,5562444113,102,51.9,5562443679,374,2025-03-07 18:28:25.600,5562444119,328,5562444121,458,5562442803,56,5562443667,20,,5562444111,76,5562444129,281,5562443683,375,28:17.702,,,Center,,3ylgelxr6ssp42hidfnchqp2i,5562444135,472,208,5562442797,22
2784798755,339,1,1,29,23,77tfx9me4aaqhzv78bmgsy9bg,1,49.7,50.1,2025-03-07T18:29:31.032Z,2025-03-07T21:09:37Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5562444867,140,32.4,5562444871,212,18.2,5562444875,279,G,5562444865,56,Back,5562444869,141,48.4,5562444873,213,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798775,340,1,1,29,26,77tfx9me4aaqhzv78bmgsy9bg,1,30.6,49.9,2025-03-07T18:29:34.282Z,2025-03-07T21:09:41Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5562444985,213,0.71,5562444983,212,42.9,5562444977,56,Left,5562444979,140,61.6,5562444975,155,,5562444987,1,,5562444981,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798783,341,1,1,29,30,77tfx9me4aaqhzv78bmgsy9bg,1,60.8,90.3,2025-03-07T18:29:38.531Z,2025-03-07T21:09:45Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5562445021,56,Back,5562445027,212,23.5,5562445025,141,74.8,5562445029,213,3.61,5562445023,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798801,342,1,1,29,33,77tfx9me4aaqhzv78bmgsy9bg,1,41.5,74.7,2025-03-07T18:29:41.453Z,2025-03-07T18:29:44Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5562445123,140,40.6,5562445125,141,37.9,5562445129,213,4.67,5562445121,56,Back,5562445127,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798829,343,1,1,29,38,77tfx9me4aaqhzv78bmgsy9bg,1,46.5,41.0,2025-03-07T18:29:46.827Z,2025-03-07T18:29:48Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5562445281,212,21.7,5562445279,141,54.9,5562445275,56,Center,5562445283,213,0.45,5562445277,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798835,344,1,1,29,39,77tfx9me4aaqhzv78bmgsy9bg,1,65.2,56.3,2025-03-07T18:29:46.951Z,2025-03-07T21:09:53Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5562445309,141,48.5,5562445305,56,Center,5562445313,213,3.61,5562445311,212,11.9,5562445307,140,55.1,5562445341,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798845,210,43,1,29,41,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-07T18:29:49.128Z,2025-03-07T21:10:00Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5563390693,144,83,5562445563,399,3zc9hy5uicgp21wr6z5wyuntg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798857,345,1,1,29,41,77tfx9me4aaqhzv78bmgsy9bg,1,54.9,48.7,2025-03-07T18:29:49.683Z,2025-03-07T18:29:51Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5562445405,140,53.6,5562445409,212,22.3,5562445411,213,4.65,5562445407,141,15.9,5562445403,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798871,346,1,1,29,43,77tfx9me4aaqhzv78bmgsy9bg,1,53.6,15.9,2025-03-07T18:29:51.198Z,2025-03-07T18:29:53Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562445487,141,27.4,5562445483,56,Center,5562445493,213,0.56,5562445485,140,65.5,5562445489,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798885,347,1,1,29,44,77tfx9me4aaqhzv78bmgsy9bg,1,65.9,28.2,2025-03-07T18:29:52.822Z,2025-03-07T18:29:54Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5562445549,140,89.5,5562445555,213,0.02,5562445553,212,24.8,5562445547,56,Center,5562445551,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798921,348,1,1,29,47,77tfx9me4aaqhzv78bmgsy9bg,1,92.5,28.2,2025-03-07T18:29:55.634Z,2025-03-07T18:29:59Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562445751,212,11.3,5562445747,140,92.1,5562445753,213,4.68,5562445749,141,11.6,5562445745,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798937,349,1,1,29,51,77tfx9me4aaqhzv78bmgsy9bg,1,91.8,10.9,2025-03-07T18:29:59.555Z,2025-03-07T18:30:02Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5562445849,56,Right,5562445855,212,6.0,5562445853,141,14.6,5562445857,213,2.71,5562445851,140,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798941,350,1,1,29,54,77tfx9me4aaqhzv78bmgsy9bg,1,82.0,19.7,2025-03-07T18:30:02.274Z,2025-03-07T18:30:03Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5562445883,212,14.1,5562445877,56,Right,5562445885,213,3.23,5562445881,141,17.9,5562445879,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798959,351,1,1,29,55,77tfx9me4aaqhzv78bmgsy9bg,1,67.8,17.9,2025-03-07T18:30:03.617Z,2025-03-07T18:30:05Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562445985,213,5.95,5562445977,56,Right,5562445983,212,22.0,5562445979,140,87.6,5562445981,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798969,352,1,1,29,57,77tfx9me4aaqhzv78bmgsy9bg,1,87.8,6.7,2025-03-07T18:30:05.835Z,2025-03-07T18:30:07Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562446049,141,17.0,5562446045,140,72.9,5562446053,212,17.1,5562446057,213,2.72,5562446039,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784798985,353,1,1,29,59,77tfx9me4aaqhzv78bmgsy9bg,1,71.6,16.5,2025-03-07T18:30:07.476Z,2025-03-07T18:30:09Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562446133,140,82.9,5562446135,141,10.6,5562446139,213,5.96,5562446137,212,12.5,5562446131,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799007,354,1,1,30,1,77tfx9me4aaqhzv78bmgsy9bg,1,80.5,11.1,2025-03-07T18:30:09.725Z,2025-03-07T18:30:12Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562446223,56,Center,5562446229,212,12.0,5562446225,140,72.1,5562446231,213,2.40,5562446227,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799043,355,1,1,30,4,77tfx9me4aaqhzv78bmgsy9bg,1,72.6,24.4,2025-03-07T18:30:12.225Z,2025-03-07T18:30:15Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5562446401,140,58.9,5562446403,141,28.5,5562446407,213,2.95,5562446405,212,14.7,5562446399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799053,356,1,1,30,7,77tfx9me4aaqhzv78bmgsy9bg,1,62.2,31.2,2025-03-07T18:30:15.286Z,2025-03-07T18:30:17Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5562446431,56,Center,5562446445,213,1.35,5562446439,141,61.2,5562446435,140,66.6,5562446441,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799083,357,1,1,30,8,77tfx9me4aaqhzv78bmgsy9bg,1,64.2,63.0,2025-03-07T18:30:16.895Z,2025-03-07T18:30:21Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5562446587,141,86.6,5562446583,56,Left,5562446585,140,75.8,5562446591,213,0.92,5562446589,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799087,358,3,1,30,12,77tfx9me4aaqhzv78bmgsy9bg,0,72.3,80.1,2025-03-07T18:30:20.285Z,2025-03-07T21:10:42Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5562446615,286,,5562446703,233,211,5563392869,465,,5562446613,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799099,211,7,1,30,12,c165yjiny1qnmfdvefxvflnkc,1,27.7,19.9,2025-03-07T18:30:20.286Z,2025-03-07T21:10:45Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5562446663,56,Back,5563393025,178,,5563393023,383,,5562446669,285,,5562446687,233,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799119,212,1,1,30,14,c165yjiny1qnmfdvefxvflnkc,1,27.1,22.4,2025-03-07T18:30:22.216Z,2025-03-07T21:10:46Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5562446733,212,10.6,5562446729,140,34.8,5562446735,213,5.58,5562446727,56,Back,5562446731,141,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799131,214,1,1,30,16,c165yjiny1qnmfdvefxvflnkc,1,34.8,12.2,2025-03-07T18:30:24.864Z,2025-03-07T18:30:26Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5562446811,140,24.4,5562446817,213,2.77,5562446813,141,18.4,5562446815,212,11.7,5562446809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799139,215,1,1,30,18,c165yjiny1qnmfdvefxvflnkc,1,24.8,18.5,2025-03-07T18:30:25.904Z,2025-03-07T18:30:27Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5562446859,140,8.2,5562446863,212,19.7,5562446861,141,31.9,5562446865,213,2.66,5562446857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799191,216,1,1,30,19,c165yjiny1qnmfdvefxvflnkc,1,8.1,31.9,2025-03-07T18:30:27.264Z,2025-03-07T18:30:33Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5562447163,212,39.4,5562447157,56,Back,5562447165,213,5.83,5562447161,141,6.5,5562447159,140,41.8,5562447155,157,,5562447167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799195,217,50,1,30,24,c165yjiny1qnmfdvefxvflnkc,1,42.1,10.4,2025-03-07T18:30:32.664Z,2025-03-07T21:17:44Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5562447175,56,Back,5562447473,233,359,5562447177,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799247,359,7,1,30,24,77tfx9me4aaqhzv78bmgsy9bg,1,57.9,89.6,2025-03-07T18:30:32.665Z,2025-03-07T21:11:12Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5562447465,233,217,5562447457,285,,5563394151,384,,5562447455,56,Left,5563394153,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799235,218,83,1,30,27,c165yjiny1qnmfdvefxvflnkc,0,54.5,4.9,2025-03-07T18:30:35.584Z,2025-03-07T21:11:34Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5562447563,399,3zc9hy5uicgp21wr6z5wyuntg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784972633,736,83,1,30,28,c165yjiny1qnmfdvefxvflnkc,1,55.2,7.2,2025-03-07T18:30:36.773Z,2025-03-07T21:11:32Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5563394989,399,3zc9hy5uicgp21wr6z5wyuntg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799259,360,1,1,30,30,77tfx9me4aaqhzv78bmgsy9bg,1,44.9,88.3,2025-03-07T18:30:38.376Z,2025-03-07T18:30:39Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5562447525,141,85.4,5562447529,213,3.29,5562447523,140,31.9,5562447521,56,Back,5562447527,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799293,362,1,1,30,33,77tfx9me4aaqhzv78bmgsy9bg,1,32.2,85.4,2025-03-07T18:30:41.453Z,2025-03-07T18:30:44Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5562447735,213,5.28,5562447729,140,34.8,5562447733,212,5.1,5562447727,56,Back,5562447731,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799297,363,1,1,30,36,77tfx9me4aaqhzv78bmgsy9bg,0,35.0,78.4,2025-03-07T18:30:44.172Z,2025-03-07T18:30:44Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5562447751,212,6.0,5562447747,140,34.3,5562447753,213,4.59,5562447749,141,69.7,5562447745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799313,219,61,1,30,38,c165yjiny1qnmfdvefxvflnkc,1,64.6,32.3,2025-03-07T18:30:46.747Z,2025-03-07T18:30:46Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5562447813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799357,364,1,1,30,39,77tfx9me4aaqhzv78bmgsy9bg,1,25.3,76.0,2025-03-07T18:30:47.656Z,2025-03-07T18:30:51Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5562448005,1,,5562447997,140,29.3,5562447995,56,Back,5562448001,212,34.1,5562447999,141,26.2,5562448003,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784799405,365,1,1,30,43,77tfx9me4aaqhzv78bmgsy9bg,1,32.5,20.3,2025-03-07T18:30:51.468Z,2025-03-07T18:30:55Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562448283,140,55.6,5562448289,213,5.93,5562448285,141,7.1,5562448287,212,25.9,5562448279,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
