id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2728783937,160,1,1,14,19,77tfx9me4aaqhzv78bmgsy9bg,1,44.2,47.6,2024-09-30T17:14:28.240Z,2024-09-30T17:14:29Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5257284491,141,18.0,5257284483,56,Back,5257284499,213,4.65,5257284495,212,20.2,5257284487,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728783963,161,1,1,14,21,77tfx9me4aaqhzv78bmgsy9bg,1,43.0,17.9,2024-09-30T17:14:29.760Z,2024-09-30T17:14:32Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257284637,141,41.9,5257284639,212,21.5,5257284635,140,29.7,5257284641,213,2.28,5257284633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728783975,162,1,1,14,23,77tfx9me4aaqhzv78bmgsy9bg,1,28.6,43.6,2024-09-30T17:14:32.288Z,2024-09-30T17:14:33Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257284721,140,27.6,5257284719,56,Back,5257284727,213,1.64,5257284725,212,14.9,5257284723,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784019,163,1,1,14,25,77tfx9me4aaqhzv78bmgsy9bg,1,27.7,65.4,2024-09-30T17:14:33.709Z,2024-09-30T17:14:36Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5257284997,212,22.6,5257284991,56,Back,5257284993,140,19.1,5257284995,141,34.9,5257284999,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784049,164,1,1,14,28,77tfx9me4aaqhzv78bmgsy9bg,1,18.5,23.6,2024-09-30T17:14:36.780Z,2024-09-30T17:14:39Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257285177,140,25.0,5257285181,212,12.7,5257285179,141,7.9,5257285175,56,Back,5257285183,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784091,165,1,1,14,30,77tfx9me4aaqhzv78bmgsy9bg,1,26.1,8.3,2024-09-30T17:14:39.041Z,2024-09-30T17:14:41Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257285383,212,11.7,5257285385,213,1.51,5257285379,140,26.8,5257285381,141,25.5,5257285377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784099,166,43,1,14,32,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-09-30T17:14:41.534Z,2024-09-30T17:14:47Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5257285413,285,0,5257285873,144,50,5257285411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784105,167,4,1,14,33,77tfx9me4aaqhzv78bmgsy9bg,1,26.3,23.8,2024-09-30T17:14:42.562Z,2024-09-30T17:36:48Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5257285553,13,,5257285555,56,Back,5257285761,233,160,5257285559,265,,5257285561,285,,5257285557,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784147,160,4,1,14,33,9qsmopgutr7ut5g6workk8w4i,0,73.7,76.2,2024-09-30T17:14:42.563Z,2024-09-30T17:36:48Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5257285737,152,,5257285783,233,167,5257285735,56,Center,5257285733,13,,5257285741,286,,5257285739,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784319,168,1,1,14,50,77tfx9me4aaqhzv78bmgsy9bg,1,24.5,26.8,2024-09-30T17:14:58.767Z,2024-09-30T17:15:00Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257286611,152,,5257286617,141,46.9,5257286609,5,,5257286619,212,19.0,5257286621,213,2.34,5257286615,140,11.9,5257286613,56,Back,5257286637,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784379,169,1,1,14,52,77tfx9me4aaqhzv78bmgsy9bg,1,12.7,47.2,2024-09-30T17:15:01.009Z,2024-09-30T17:15:06Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5257286967,140,19.8,5257286971,212,17.6,5257286973,213,1.13,5257286965,56,Back,5257286969,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784431,170,1,1,14,58,77tfx9me4aaqhzv78bmgsy9bg,1,24.3,71.1,2024-09-30T17:15:06.640Z,2024-09-30T17:15:11Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5257287241,141,53.3,5257287239,140,27.0,5257287243,212,12.4,5257287237,56,Back,5257287245,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784465,171,1,1,15,3,77tfx9me4aaqhzv78bmgsy9bg,1,45.5,44.6,2024-09-30T17:15:11.666Z,2024-09-30T17:15:14Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5257287435,140,53.9,5257287433,56,Right,5257287441,213,5.03,5257287439,212,28.2,5257287437,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784513,172,1,1,15,6,77tfx9me4aaqhzv78bmgsy9bg,1,53.5,5.2,2024-09-30T17:15:14.770Z,2024-09-30T17:15:18Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257287663,56,Right,5257287665,140,61.0,5257287669,212,8.3,5257287667,141,1.4,5257287671,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784537,173,1,1,15,10,77tfx9me4aaqhzv78bmgsy9bg,1,44.5,12.0,2024-09-30T17:15:18.770Z,2024-09-30T17:15:21Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5257287801,140,32.1,5257287807,213,2.63,5257287805,212,14.9,5257287803,141,22.7,5257287799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784575,174,1,1,15,12,77tfx9me4aaqhzv78bmgsy9bg,0,36.2,21.2,2024-09-30T17:15:21.154Z,2024-09-30T17:15:23Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257287941,141,5.0,5257287945,213,5.81,5257287937,56,Right,5257287943,212,24.2,5257287939,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784595,175,43,1,15,17,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-09-30T17:15:26.178Z,2024-09-30T17:15:32Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257288059,285,0,5257288057,56,Right,5257288513,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784625,163,4,1,15,19,9qsmopgutr7ut5g6workk8w4i,1,42.0,94.7,2024-09-30T17:15:28.175Z,2024-09-30T17:36:48Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5257288313,56,Back,5257288435,233,176,5257288315,152,,5257288309,13,,5257288317,286,,5257288311,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784635,176,4,1,15,19,77tfx9me4aaqhzv78bmgsy9bg,0,58.0,5.3,2024-09-30T17:15:28.176Z,2024-09-30T17:36:49Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257288403,56,Right,5257288399,13,,5257288467,233,163,5257288409,285,,5257288407,152,,5257288401,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784841,164,1,1,15,36,9qsmopgutr7ut5g6workk8w4i,0,39.3,95.9,2024-09-30T17:15:45.232Z,2024-09-30T17:15:49Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5257289383,212,40.7,5257289385,213,5.93,5257289371,155,,5257289377,140,75.7,5257289375,56,Center,5257289373,152,,5257289387,1,,5257289369,5,,5257289381,141,,,,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784847,177,4,1,15,40,77tfx9me4aaqhzv78bmgsy9bg,1,23.8,25.8,2024-09-30T17:15:49.539Z,2024-09-30T17:15:55Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257289623,56,Back,5257289625,152,,5257289619,13,,5257289627,285,,5257289621,294,,5257289649,233,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728784855,165,4,1,15,40,9qsmopgutr7ut5g6workk8w4i,0,76.2,74.2,2024-09-30T17:15:49.540Z,2024-09-30T17:15:55Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5257289521,56,Center,5257289519,294,,5257289517,13,,5257289677,233,177,5257289525,286,,5257289523,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785021,178,1,1,15,53,77tfx9me4aaqhzv78bmgsy9bg,1,23.3,27.9,2024-09-30T17:16:02.193Z,2024-09-30T17:16:10Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257290367,212,25.7,5257290361,56,Back,5257290371,213,1.27,5257290397,189,,5257290357,5,,5257290363,140,30.6,5257290359,152,,5257290365,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785031,179,1,1,15,55,77tfx9me4aaqhzv78bmgsy9bg,1,32.6,63.9,2024-09-30T17:16:04.051Z,2024-09-30T17:16:05Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5257290437,140,27.9,5257290439,141,33.6,5257290443,213,4.48,5257290441,212,21.2,5257290435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785059,180,1,1,15,56,77tfx9me4aaqhzv78bmgsy9bg,1,27.9,33.6,2024-09-30T17:16:04.978Z,2024-09-30T17:16:09Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257290637,213,0.11,5257290631,140,40.7,5257290633,141,35.7,5257290629,56,Back,5257290635,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785071,181,1,1,16,2,77tfx9me4aaqhzv78bmgsy9bg,1,39.1,31.3,2024-09-30T17:16:11.169Z,2024-09-30T17:16:30Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5257290721,56,Back,5257290727,212,13.6,5257290729,213,1.13,5257290725,141,49.4,5257290723,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785115,182,1,1,16,4,77tfx9me4aaqhzv78bmgsy9bg,1,44.8,49.4,2024-09-30T17:16:12.867Z,2024-09-30T17:16:17Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5257290997,213,0.60,5257290991,140,73.7,5257290989,56,Left,5257290999,1,,5257290993,141,80.0,5257290995,212,36.8,5257290987,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785121,183,61,1,16,7,77tfx9me4aaqhzv78bmgsy9bg,0,71.7,73.5,2024-09-30T17:16:16.360Z,2024-09-30T20:42:33Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5257291015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785167,166,12,1,16,8,9qsmopgutr7ut5g6workk8w4i,1,22.0,49.3,2024-09-30T17:16:16.622Z,2024-09-30T20:42:40Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5257291277,212,3.7,5257291279,213,5.22,5257291271,56,Back,5257291273,140,23.7,5257291275,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785145,184,61,1,16,9,77tfx9me4aaqhzv78bmgsy9bg,1,74.7,67.9,2024-09-30T17:16:18.088Z,2024-09-30T20:42:39Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5257291145,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785451,167,5,1,16,12,9qsmopgutr7ut5g6workk8w4i,1,23.4,-1.4,2024-09-30T17:16:20.692Z,2024-09-30T17:36:42Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5257293029,347,,5257293063,233,185,5257293027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785173,185,5,1,16,12,77tfx9me4aaqhzv78bmgsy9bg,0,76.6,101.4,2024-09-30T17:16:20.692Z,2024-09-30T17:36:43Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5257291313,56,Left,5257291315,347,,5257293093,233,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785471,168,1,1,16,39,9qsmopgutr7ut5g6workk8w4i,1,22.3,0.0,2024-09-30T17:16:48.558Z,2024-09-30T17:16:49Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5257293137,212,10.3,5257293131,56,Back,5257293129,107,,5257293133,140,30.0,5257293135,141,7.7,5257293139,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785479,169,1,1,16,40,9qsmopgutr7ut5g6workk8w4i,1,30.6,7.6,2024-09-30T17:16:49.150Z,2024-09-30T17:16:50Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5257293169,213,3.20,5257293165,141,7.1,5257293163,140,25.4,5257293161,56,Back,5257293189,156,,5257293167,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785493,186,83,1,16,42,77tfx9me4aaqhzv78bmgsy9bg,0,75.1,89.0,2024-09-30T17:16:51.292Z,2024-09-30T17:16:55Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5257293525,399,6anvl82jyio52wo87cbxdp4np,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785525,170,1,1,16,43,9qsmopgutr7ut5g6workk8w4i,0,24.3,6.8,2024-09-30T17:16:51.855Z,2024-09-30T17:16:53Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5257293435,140,36.1,5257293433,56,Back,5257293441,213,1.28,5257293429,155,,5257293439,212,43.7,5257293431,196,,5257293443,1,,5257293437,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785583,188,1,1,16,45,77tfx9me4aaqhzv78bmgsy9bg,1,67.7,30.0,2024-09-30T17:16:53.714Z,2024-09-30T17:16:57Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5257293717,141,27.1,5257293713,56,Center,5257293715,140,60.2,5257293721,213,3.39,5257293719,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785603,189,1,1,16,48,77tfx9me4aaqhzv78bmgsy9bg,1,65.5,28.2,2024-09-30T17:16:57.298Z,2024-09-30T17:16:58Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257293847,141,36.4,5257293851,213,1.57,5257293845,140,65.5,5257293843,56,Center,5257293849,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785627,190,1,1,16,49,77tfx9me4aaqhzv78bmgsy9bg,1,65.4,36.6,2024-09-30T17:16:58.389Z,2024-09-30T17:17:00Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5257293991,56,Right,5257293997,212,10.9,5257293999,213,4.82,5257293995,141,20.6,5257293993,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785667,191,1,1,16,51,77tfx9me4aaqhzv78bmgsy9bg,1,66.5,20.6,2024-09-30T17:17:00.116Z,2024-09-30T17:17:02Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257294251,141,4.1,5257294247,56,Right,5257294249,140,71.2,5257294255,213,5.13,5257294253,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785671,192,1,1,16,53,77tfx9me4aaqhzv78bmgsy9bg,1,67.9,6.7,2024-09-30T17:17:01.677Z,2024-09-30T20:45:56Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5257294287,141,17.9,5257294289,212,7.7,5257294291,213,1.39,5257294283,56,Right,5257294285,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785719,193,1,1,16,54,77tfx9me4aaqhzv78bmgsy9bg,1,69.2,17.9,2024-09-30T17:17:03.300Z,2024-09-30T17:17:08Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5257294535,212,17.5,5257294529,56,Right,5257294533,141,1.7,5257294531,140,56.2,5257294537,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785735,194,1,1,16,59,77tfx9me4aaqhzv78bmgsy9bg,1,44.8,6.7,2024-09-30T17:17:08.275Z,2024-09-30T17:17:09Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5257294617,141,19.5,5257294613,56,Back,5257294615,140,44.1,5257294621,213,1.66,5257294619,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785755,195,1,1,17,1,77tfx9me4aaqhzv78bmgsy9bg,1,44.7,19.4,2024-09-30T17:17:09.669Z,2024-09-30T17:17:10Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257294749,141,34.3,5257294747,140,55.5,5257294751,212,15.2,5257294745,56,Center,5257294753,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785771,196,1,1,17,2,77tfx9me4aaqhzv78bmgsy9bg,1,55.5,34.3,2024-09-30T17:17:10.757Z,2024-09-30T17:17:12Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5257294823,56,Back,5257294825,140,43.2,5257294829,212,13.4,5257294831,213,3.41,5257294827,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785817,197,1,1,17,3,77tfx9me4aaqhzv78bmgsy9bg,1,43.2,29.1,2024-09-30T17:17:12.437Z,2024-09-30T17:17:14Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257295031,56,Back,5257295037,212,10.2,5257295035,141,16.8,5257295033,140,48.7,5257295039,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785881,198,1,1,17,6,77tfx9me4aaqhzv78bmgsy9bg,1,46.7,18.5,2024-09-30T17:17:14.626Z,2024-09-30T17:17:19Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5257295397,213,2.31,5257295385,140,41.3,5257295389,141,27.7,5257295381,56,Back,5257295393,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785915,199,1,1,17,10,77tfx9me4aaqhzv78bmgsy9bg,1,43.8,31.8,2024-09-30T17:17:19.285Z,2024-09-30T17:17:21Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257295637,56,Right,5257295645,213,5.25,5257295643,212,20.7,5257295639,140,53.9,5257295641,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785921,200,1,1,17,13,77tfx9me4aaqhzv78bmgsy9bg,0,54.2,5.5,2024-09-30T17:17:21.654Z,2024-09-30T17:17:23Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257295817,286,,5257295811,236,,5257295671,140,54.3,5257295677,213,1.20,5257295675,212,0.3,5257295673,141,5.9,5257295669,56,Right,5257295813,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785937,172,74,1,17,13,9qsmopgutr7ut5g6workk8w4i,1,38.5,97.4,2024-09-30T17:17:21.655Z,2024-09-30T17:36:53Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5257295767,56,Back,5257295769,285,,5257295831,233,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728785947,173,5,1,17,15,9qsmopgutr7ut5g6workk8w4i,0,38.3,102.0,2024-09-30T17:17:23.743Z,2024-09-30T17:36:43Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5257295837,56,Back,5257296303,233,201,5257295841,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728786005,201,5,1,17,15,77tfx9me4aaqhzv78bmgsy9bg,1,61.7,-2.0,2024-09-30T17:17:23.743Z,2024-09-30T17:36:43Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257296237,56,Right,5257296287,233,173,5257296239,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728786121,202,1,1,17,25,77tfx9me4aaqhzv78bmgsy9bg,1,52.1,0.0,2024-09-30T17:17:34.308Z,2024-09-30T17:17:39Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257296937,141,6.1,5257296931,56,Back,5257296941,213,2.78,5257296929,107,,5257296935,140,38.1,5257296939,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728786181,203,1,1,17,30,77tfx9me4aaqhzv78bmgsy9bg,1,38.9,15.0,2024-09-30T17:17:38.966Z,2024-09-30T17:17:45Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257297297,212,26.2,5257297291,56,Back,5257297299,213,1.78,5257297293,140,33.7,5257297295,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728786217,204,1,1,17,36,77tfx9me4aaqhzv78bmgsy9bg,1,43.6,55.2,2024-09-30T17:17:45.062Z,2024-09-30T17:17:47Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5257297483,56,Center,5257297491,213,0.04,5257297485,140,62.4,5257297487,141,56.3,5257297489,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728786245,205,1,1,17,38,77tfx9me4aaqhzv78bmgsy9bg,1,62.4,56.3,2024-09-30T17:17:47.524Z,2024-09-30T17:18:50Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,1.0,5257301799,22,,5257297649,141,52.2,5257297645,56,Center,5257297653,213,5.98,5257301797,210,16,5257297651,212,9.5,5257297647,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728786249,206,16,1,17,42,77tfx9me4aaqhzv78bmgsy9bg,1,75.3,59.5,2024-09-30T17:17:50.807Z,2024-09-30T20:46:47Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5257301825,230,95.8,5257297663,18,,5257298803,374,2024-09-30 18:17:49.203,5257301815,55,205,5258088951,396,48.0,5258088947,80,,5257297661,22,,5257301827,231,52.0,5257297665,56,5257301823,215,,Center,5258088949,395,5257301813,29,,5257298807,375,17:40.605,5257301821,103,12.7,5257301819,102,47.9,5257298791,72,,,,4.0,,,,,,,,,,
2728787051,174,1,1,18,50,9qsmopgutr7ut5g6workk8w4i,1,49.8,50.4,2024-09-30T17:18:59.405Z,2024-09-30T18:58:16Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5257302469,56,Back,5257302479,213,3.75,5257302475,212,8.4,5257302473,141,43.3,5257302471,140,43.2,5257302483,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728787069,175,1,1,18,53,9qsmopgutr7ut5g6workk8w4i,1,42.8,43.6,2024-09-30T17:19:02.062Z,2024-09-30T17:19:03Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5257302639,140,31.3,5257302643,212,12.5,5257302645,213,2.89,5257302637,56,Back,5257302641,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728787095,176,1,1,18,54,9qsmopgutr7ut5g6workk8w4i,1,31.2,48.2,2024-09-30T17:19:03.293Z,2024-09-30T17:19:06Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257302861,141,64.6,5257302859,140,21.3,5257302865,213,2.32,5257302863,212,15.2,5257302857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728787127,177,1,1,18,57,9qsmopgutr7ut5g6workk8w4i,1,21.8,67.5,2024-09-30T17:19:06.253Z,2024-09-30T17:19:08Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5257303059,212,28.2,5257303053,56,Back,5257303055,140,40.8,5257303057,141,96.9,5257303051,155,,5257303061,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728787129,178,1,1,18,58,9qsmopgutr7ut5g6workk8w4i,0,40.4,95.1,2024-09-30T17:19:07.333Z,2024-09-30T20:47:39Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5257303065,56,Back,5257303073,213,4.28,5257303071,212,7.0,5257303069,141,85.7,5257303067,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728787189,208,1,1,19,0,77tfx9me4aaqhzv78bmgsy9bg,1,60.4,21.6,2024-09-30T17:19:09.223Z,2024-09-30T17:19:12Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5257303337,56,Center,5257303343,141,27.0,5257303339,140,64.4,5257303349,213,0.72,5257303347,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
