id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2706912841,134,7,1,16,34,c165yjiny1qnmfdvefxvflnkc,1,34.8,76.7,2024-08-09T17:17:05.877Z,2024-08-09T20:40:22Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5137326475,233,157,5138048965,383,,5137326461,56,Back,5137326463,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706912869,135,1,1,16,36,c165yjiny1qnmfdvefxvflnkc,1,31.1,64.3,2024-08-09T17:17:07.701Z,2024-08-09T17:17:10Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5137326617,141,47.4,5137326619,212,19.7,5137326615,140,46.3,5137326613,56,Back,5137326621,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706912873,136,1,1,16,39,c165yjiny1qnmfdvefxvflnkc,0,56.5,46.5,2024-08-09T17:17:10.597Z,2024-08-09T17:17:11Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5137326637,56,Center,5137326639,140,69.6,5137326645,213,5.49,5137326641,141,26.1,5137326643,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706912897,158,1,1,16,40,59as3grjvj19voay31j3yfgni,0,32.6,75.4,2024-08-09T17:17:12.099Z,2024-08-09T20:40:42Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5137326745,56,Back,5137326869,286,,5137326863,236,,5137326753,213,0.08,5137326751,212,1.8,5137326749,141,75.6,5137326747,140,34.3,5137326865,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706912911,137,74,1,16,40,c165yjiny1qnmfdvefxvflnkc,1,68.4,22.5,2024-08-09T17:17:12.100Z,2024-08-09T20:40:43Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5137326815,285,,5137326871,233,158,5137326813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706912949,160,1,1,16,45,59as3grjvj19voay31j3yfgni,0,40.7,63.1,2024-08-09T17:17:16.651Z,2024-08-09T17:17:18Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5137327035,141,73.6,5137327029,155,,5137327033,140,57.1,5137327031,56,Center,5137327039,213,0.39,5137327037,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706912993,138,1,1,16,46,c165yjiny1qnmfdvefxvflnkc,0,46.4,24.8,2024-08-09T17:17:17.653Z,2024-08-09T20:40:51Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5137327265,141,27.8,5137327259,3,,5137327261,56,Center,5137327263,140,78.2,5137327271,1,,5137327267,212,33.5,5137327269,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913039,161,1,1,16,51,59as3grjvj19voay31j3yfgni,1,24.1,76.7,2024-08-09T17:17:22.795Z,2024-08-09T17:17:28Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5137327491,141,87.2,5137327493,212,9.5,5137327495,213,0.85,5137327487,56,Back,5137327489,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913055,162,1,1,16,56,59as3grjvj19voay31j3yfgni,1,32.8,82.1,2024-08-09T17:17:28.323Z,2024-08-09T17:17:30Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5137327597,140,29.9,5137327595,56,Back,5137327599,141,63.7,5137327603,213,4.47,5137327601,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913105,163,1,1,16,59,59as3grjvj19voay31j3yfgni,1,27.3,65.0,2024-08-09T17:17:30.683Z,2024-08-09T20:41:12Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5137327883,1,,5137327873,56,Back,5137327881,213,4.82,5137327875,140,31.2,5137327879,212,37.8,5137327877,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913127,164,1,1,17,4,59as3grjvj19voay31j3yfgni,0,31.4,9.1,2024-08-09T17:17:35.595Z,2024-08-09T17:17:38Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5137327975,212,21.4,5137327977,213,6.20,5137327969,56,Right,5137327971,140,51.7,5137327973,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913159,140,1,1,17,10,c165yjiny1qnmfdvefxvflnkc,1,59.0,86.7,2024-08-09T17:17:41.813Z,2024-08-09T17:17:43Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5137328163,212,21.2,5137328161,141,74.2,5137328159,140,77.5,5137328165,213,5.87,5137328157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913179,141,1,1,17,11,c165yjiny1qnmfdvefxvflnkc,0,77.8,74.0,2024-08-09T17:17:43.140Z,2024-08-09T20:41:38Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5137328271,213,6.10,5137328263,56,Center,5137328269,212,21.5,5137328265,140,97.9,5137328267,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913193,165,52,1,17,15,59as3grjvj19voay31j3yfgni,1,2.9,33.9,2024-08-09T17:17:46.659Z,2024-08-09T20:41:40Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5138050907,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913263,166,1,1,17,19,59as3grjvj19voay31j3yfgni,1,9.3,52.8,2024-08-09T17:17:51.251Z,2024-08-09T17:17:58Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5137328731,212,23.8,5137328733,213,1.09,5137328727,140,19.8,5137328729,141,83.8,5137328723,123,,5137328725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913281,167,1,1,17,26,59as3grjvj19voay31j3yfgni,1,27.1,80.5,2024-08-09T17:17:58.411Z,2024-08-09T17:18:01Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5137328823,56,Back,5137328827,140,32.0,5137328829,141,57.8,5137328833,213,5.03,5137328831,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913295,168,1,1,17,29,59as3grjvj19voay31j3yfgni,1,32.0,67.3,2024-08-09T17:18:01.011Z,2024-08-09T17:18:03Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5137328903,141,82.4,5137328901,140,28.5,5137328905,212,10.9,5137328899,56,Back,5137328907,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913325,169,1,1,17,31,59as3grjvj19voay31j3yfgni,1,28.6,82.3,2024-08-09T17:18:02.891Z,2024-08-09T17:18:07Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5137329057,213,3.96,5137329053,141,48.7,5137329051,140,8.1,5137329055,212,31.4,5137329049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913349,170,1,1,17,35,59as3grjvj19voay31j3yfgni,0,14.7,49.4,2024-08-09T17:18:07.314Z,2024-08-09T17:18:11Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5137329251,157,,5137329253,56,Center,5137329255,140,72.6,5137329263,1,,5137329261,213,0.12,5137329259,212,61.3,5137329257,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913357,142,1,1,17,39,c165yjiny1qnmfdvefxvflnkc,1,28.9,32.1,2024-08-09T17:18:10.964Z,2024-08-09T20:41:54Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5137329305,140,36.7,5137329309,212,14.9,5137329307,141,13.8,5137329311,213,5.29,5137329303,56,Back,5137329301,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913375,144,12,1,17,40,c165yjiny1qnmfdvefxvflnkc,1,32.8,18.4,2024-08-09T17:18:11.749Z,2024-08-09T20:42:05Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5137329417,212,25.1,5137329415,141,0.0,5137329419,213,5.72,5137329411,56,Right,5137329413,140,53.1,5138051395,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913361,143,43,1,17,40,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-08-09T17:18:12.245Z,2024-08-09T20:42:01Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5138051427,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913383,145,5,1,17,42,c165yjiny1qnmfdvefxvflnkc,0,52.9,-1.5,2024-08-09T17:18:14.357Z,2024-08-09T17:33:05Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5137329977,233,171,5137329449,56,Right,5137329451,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913479,171,5,1,17,42,59as3grjvj19voay31j3yfgni,1,47.1,101.5,2024-08-09T17:18:14.357Z,2024-08-09T17:33:05Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5137329973,233,145,5137329953,347,,5137329951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913497,172,1,1,17,54,59as3grjvj19voay31j3yfgni,1,51.8,100.0,2024-08-09T17:18:26.106Z,2024-08-09T17:18:27Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5137330045,141,94.8,5137330041,56,Left,5137330043,140,62.6,5137330049,213,5.90,5137330039,107,,5137330047,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913509,173,1,1,17,56,59as3grjvj19voay31j3yfgni,1,63.0,95.0,2024-08-09T17:18:27.875Z,2024-08-09T20:42:14Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5137330117,212,6.0,5137330119,213,2.87,5137330107,56,Left,5137330113,141,97.4,5138051687,156,,5137330111,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913517,174,1,1,17,57,59as3grjvj19voay31j3yfgni,1,55.4,96.8,2024-08-09T17:18:29.091Z,2024-08-09T17:18:30Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5137330181,140,51.7,5137330183,141,80.5,5137330185,212,11.7,5137330187,213,4.38,5137330177,155,,5137330179,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913525,175,1,1,17,58,59as3grjvj19voay31j3yfgni,0,50.3,82.0,2024-08-09T17:18:30.443Z,2024-08-09T20:42:23Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5137330251,140,68.4,5137330253,141,84.8,5137330247,155,,5137330249,56,Left,5137330255,212,19.1,5137330257,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913535,146,44,1,18,0,c165yjiny1qnmfdvefxvflnkc,1,31.9,18.0,2024-08-09T17:18:32.338Z,2024-08-09T17:52:33Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5137330303,285,,5137330301,56,Back,5137330305,233,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913527,176,44,1,18,0,59as3grjvj19voay31j3yfgni,0,68.1,82.0,2024-08-09T17:18:32.339Z,2024-08-09T17:52:33Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5137330311,233,146,5137330267,286,,5137330265,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913545,147,1,1,18,1,c165yjiny1qnmfdvefxvflnkc,1,31.1,13.9,2024-08-09T17:18:33.308Z,2024-08-09T22:37:34Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5137330355,141,28.6,5137330349,56,Center,5137330353,140,61.0,5137330359,213,0.31,5137330345,3,,5138052039,1,,5137330357,212,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913553,149,1,1,18,3,c165yjiny1qnmfdvefxvflnkc,0,59.3,31.1,2024-08-09T17:18:35.508Z,2024-08-09T20:42:35Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5137330383,212,13.7,5137330381,141,38.3,5137330377,56,Center,5137330379,140,71.5,5137330385,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913579,178,1,1,18,5,59as3grjvj19voay31j3yfgni,1,32.6,67.2,2024-08-09T17:18:37.443Z,2024-08-09T17:18:39Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5137330507,213,1.68,5137330505,212,14.9,5137330499,56,Back,5137330501,140,31.0,5137330503,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913611,179,1,1,18,9,59as3grjvj19voay31j3yfgni,1,30.8,88.9,2024-08-09T17:18:41.083Z,2024-08-09T17:18:44Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5137330741,141,70.9,5137330743,212,44.6,5137330735,155,,5137330745,213,6.00,5137330739,140,71.6,5137330747,1,,5137330737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913621,180,1,1,18,13,59as3grjvj19voay31j3yfgni,1,71.4,73.2,2024-08-09T17:18:44.658Z,2024-08-09T20:42:48Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5137330813,140,77.8,5137330811,56,Left,5137330815,141,92.0,5137330807,3,,5137330819,213,1.09,5137330817,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913627,181,3,1,18,14,59as3grjvj19voay31j3yfgni,0,79.2,89.8,2024-08-09T17:18:46.187Z,2024-08-09T20:42:51Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5138052813,464,,5137330843,56,Left,5137330845,286,,5137330903,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913633,150,7,1,18,14,c165yjiny1qnmfdvefxvflnkc,1,20.8,10.2,2024-08-09T17:18:46.188Z,2024-08-09T20:42:56Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5137330869,56,Back,5137330885,233,181,5137330871,285,,5138053017,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913655,152,1,1,18,15,c165yjiny1qnmfdvefxvflnkc,1,13.5,13.6,2024-08-09T17:18:47.092Z,2024-08-09T17:18:48Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5137330985,212,11.8,5137330981,140,22.9,5137330983,141,23.2,5137330979,56,Back,5137330987,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913677,153,1,1,18,16,c165yjiny1qnmfdvefxvflnkc,1,21.5,29.1,2024-08-09T17:18:48.484Z,2024-08-09T20:43:06Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5137331165,141,58.1,5137331169,213,1.45,5137331167,212,19.9,5137331161,56,Back,5137331163,140,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913687,154,1,1,18,19,c165yjiny1qnmfdvefxvflnkc,1,21.5,60.9,2024-08-09T17:18:51.412Z,2024-08-09T20:43:09Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5137331219,140,36.8,5137331225,213,0.08,5137331217,56,Back,5137331221,141,62.8,5137331223,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913703,155,1,1,18,21,c165yjiny1qnmfdvefxvflnkc,0,38.7,66.0,2024-08-09T17:18:52.884Z,2024-08-09T20:43:15Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5138053709,156,,5137331321,140,32.5,5137331323,141,60.5,5137331325,212,7.5,5137331319,56,Back,5137331327,213,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913707,182,8,1,18,22,59as3grjvj19voay31j3yfgni,1,68.0,42.1,2024-08-09T17:18:54.450Z,2024-08-09T20:43:20Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5138053871,384,,5137331351,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913737,184,1,1,18,23,59as3grjvj19voay31j3yfgni,1,62.0,42.7,2024-08-09T17:18:55.387Z,2024-08-09T20:43:23Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5137331553,212,9.5,5137331551,141,35.4,5137331547,56,Center,5137331555,213,5.73,5137331549,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913729,156,43,1,18,26,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-08-09T17:18:58.324Z,2024-08-09T17:19:01Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5137331763,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913743,185,4,1,18,27,59as3grjvj19voay31j3yfgni,1,71.7,24.7,2024-08-09T17:18:59.387Z,2024-08-09T17:37:52Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5137331613,265,,5137331611,152,,5137331609,56,Center,5137331703,233,157,5137331615,286,,5137331607,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706913749,157,4,1,18,27,c165yjiny1qnmfdvefxvflnkc,0,28.3,75.3,2024-08-09T17:18:59.388Z,2024-08-09T17:37:52Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5137331719,233,185,5137331671,265,,5137331673,285,,5137331667,56,Back,5137331665,13,,5137331669,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706914093,186,1,1,19,11,59as3grjvj19voay31j3yfgni,0,71.7,24.6,2024-08-09T17:19:42.931Z,2024-08-09T20:43:33Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5137333571,155,,5137333583,213,0.69,5137333575,56,Center,5138054253,224,,5137333569,5,,5137333577,140,91.7,5137333573,152,,5137333643,233,158,5137333581,212,27.2,5137333567,2,,5137333579,141,5138054255,20,,,,,,,,,,,,,,,,50.1,,,,,,
2706914105,158,41,1,19,14,c165yjiny1qnmfdvefxvflnkc,0,7.8,46.2,2024-08-09T17:19:45.731Z,2024-08-09T20:43:41Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5137333659,233,186,5137333635,212,27.7,5138054511,378,,5137333633,141,33.3,5137333631,140,32.8,5137333637,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706914149,187,1,1,19,18,59as3grjvj19voay31j3yfgni,0,68.0,63.6,2024-08-09T17:19:49.626Z,2024-08-09T20:43:45Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5137333891,141,28.3,5137333893,212,30.0,5137333895,213,5.35,5137333885,157,,5137333889,140,85.1,5137333897,1,,5137333887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706914155,159,1,1,19,19,c165yjiny1qnmfdvefxvflnkc,1,16.5,68.1,2024-08-09T17:19:51.011Z,2024-08-09T20:43:51Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5137333929,141,77.3,5137333927,140,31.8,5137333931,212,17.2,5137333933,213,0.37,5137333925,56,Back,5137333923,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706914167,188,83,1,19,22,59as3grjvj19voay31j3yfgni,0,70.0,14.0,2024-08-09T17:19:54.003Z,2024-08-09T21:39:27Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5137334101,399,94hei5v2f93ga4b0iwxxisbu1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706914181,161,1,1,19,23,c165yjiny1qnmfdvefxvflnkc,1,33.3,83.1,2024-08-09T17:19:54.708Z,2024-08-09T17:19:57Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5137334059,213,3.29,5137334057,212,9.9,5137334055,141,81.0,5137334051,56,Back,5137334053,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706914183,162,1,1,19,25,c165yjiny1qnmfdvefxvflnkc,1,24.0,81.0,2024-08-09T17:19:57.155Z,2024-08-09T17:19:57Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5137334067,141,66.9,5137334065,140,26.0,5137334069,212,9.8,5137334063,56,Back,5137334071,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706914197,163,1,1,19,26,c165yjiny1qnmfdvefxvflnkc,1,26.0,66.9,2024-08-09T17:19:57.619Z,2024-08-09T17:19:58Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5137334129,212,9.0,5137334127,141,66.6,5137334131,213,3.16,5137334125,140,17.4,5137334123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706914215,164,1,1,19,27,c165yjiny1qnmfdvefxvflnkc,1,20.1,66.9,2024-08-09T17:19:58.611Z,2024-08-09T20:44:07Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5137334231,212,19.8,5137334233,213,4.61,5137334227,140,18.1,5137334229,141,37.9,5137334225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706914219,165,1,1,19,29,c165yjiny1qnmfdvefxvflnkc,0,18.1,39.9,2024-08-09T17:20:00.787Z,2024-08-09T20:44:11Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5137334263,212,8.0,5137334261,141,51.5,5137334257,56,Back,5137334259,140,19.4,5137334265,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706914273,167,51,1,19,29,c165yjiny1qnmfdvefxvflnkc,1,19.1,38.6,2024-08-09T17:20:01.316Z,2024-08-09T20:44:20Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5137334571,169,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706914255,190,1,1,19,30,59as3grjvj19voay31j3yfgni,1,82.5,48.1,2024-08-09T17:20:02.530Z,2024-08-09T20:44:27Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,1.0,,5137334407,140,83.3,5137334409,141,34.2,5137334643,210,13,5137334413,213,4.80,5137334411,212,9.5,5137334405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706914261,192,13,1,19,31,59as3grjvj19voay31j3yfgni,1,85.9,36.2,2024-08-09T17:20:02.931Z,2024-08-09T20:44:43Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5137334511,20,,5137334429,56,Center,5137334795,468,167,5137334687,103,1.4,5138056299,83,,5137334683,102,59.2,5137334691,231,46.2,5137334675,55,190,5137334427,63,,5137334425,22,,5137334669,29,5137334689,230,98.0,,,,,,,,,,,,,,,,,,,,,
2706914271,166,5,1,19,33,c165yjiny1qnmfdvefxvflnkc,1,-1.1,43.8,2024-08-09T17:20:05.267Z,2024-08-09T17:33:05Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5137334493,233,191,5137334477,56,Back,5137334479,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706914257,191,5,1,19,33,59as3grjvj19voay31j3yfgni,0,101.1,56.2,2024-08-09T17:20:05.267Z,2024-08-09T17:33:06Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5137334417,56,Center,5137334497,233,166,5137334419,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706914413,168,1,1,20,0,c165yjiny1qnmfdvefxvflnkc,1,5.5,61.8,2024-08-09T17:20:32.435Z,2024-08-09T17:20:33Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5137335275,141,45.4,5137335271,56,Back,5137335283,237,,5137335273,140,5.0,5137335277,212,11.2,5137335269,124,,5137335279,213,4.67,5137335289,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706914425,169,1,1,20,2,c165yjiny1qnmfdvefxvflnkc,1,9.4,46.6,2024-08-09T17:20:33.668Z,2024-08-09T20:44:54Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5137335357,141,12.7,5137335355,140,15.3,5137335359,212,23.9,5137335353,56,Back,5137335361,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706914435,170,1,1,20,3,c165yjiny1qnmfdvefxvflnkc,1,15.3,12.6,2024-08-09T17:20:35.523Z,2024-08-09T17:20:57Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5137335429,56,Center,5137335435,212,49.3,5137335427,157,,5137335431,140,61.6,5137335433,141,24.8,5137335439,1,,5137335437,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706914451,171,44,1,20,6,c165yjiny1qnmfdvefxvflnkc,1,63.6,27.4,2024-08-09T17:20:38.297Z,2024-08-09T17:52:33Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5137335543,233,193,5137335527,286,,5137335525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706914445,193,44,1,20,6,59as3grjvj19voay31j3yfgni,0,36.4,72.6,2024-08-09T17:20:38.298Z,2024-08-09T17:52:34Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5137335483,285,,5137335557,233,171,5137335479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
