id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2707944303,226,1,1,18,44,77tfx9me4aaqhzv78bmgsy9bg,1,53.5,66.3,2024-08-11T12:19:03.398Z,2024-08-11T12:19:05Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5142895219,141,47.0,5142895215,56,Back,5142895221,212,15.6,5142895217,140,45.5,5142895223,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944319,227,1,1,18,46,77tfx9me4aaqhzv78bmgsy9bg,1,45.5,47.0,2024-08-11T12:19:05.639Z,2024-08-11T12:19:07Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5142895345,212,13.1,5142895341,140,48.6,5142895343,141,28.4,5142895347,213,4.96,5142895339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944331,228,1,1,18,48,77tfx9me4aaqhzv78bmgsy9bg,1,48.5,29.3,2024-08-11T12:19:07.639Z,2024-08-11T12:19:09Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5142895401,141,40.6,5142895405,213,2.08,5142895399,140,44.4,5142895403,212,8.8,5142895397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944349,229,1,1,18,50,77tfx9me4aaqhzv78bmgsy9bg,1,45.9,43.9,2024-08-11T12:19:09.335Z,2024-08-11T12:19:12Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5142895515,56,Center,5142895519,141,71.0,5142895521,212,20.3,5142895517,140,54.0,5142895523,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944361,230,1,1,18,53,77tfx9me4aaqhzv78bmgsy9bg,1,55.8,73.4,2024-08-11T12:19:12.727Z,2024-08-11T12:19:14Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5142895561,141,75.6,5142895565,212,9.9,5142895567,213,0.15,5142895559,140,65.1,5142895555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944381,231,1,1,18,55,77tfx9me4aaqhzv78bmgsy9bg,1,65.1,75.6,2024-08-11T12:19:13.911Z,2024-08-11T15:51:44Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5143799873,156,,5142895665,141,94.4,5142895669,213,1.84,5142895667,212,13.3,5142895661,56,Left,5142895663,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944407,232,1,1,18,56,77tfx9me4aaqhzv78bmgsy9bg,1,61.8,94.2,2024-08-11T12:19:15.654Z,2024-08-11T12:19:19Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5142895801,56,Back,5142895809,213,3.16,5142895807,212,14.4,5142895805,141,93.8,5142895803,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944421,233,1,1,19,0,77tfx9me4aaqhzv78bmgsy9bg,1,42.7,90.6,2024-08-11T12:19:19.175Z,2024-08-11T12:19:20Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5142895877,212,14.4,5142895873,140,46.2,5142895879,213,4.97,5142895871,56,Back,5142895875,141,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944481,234,1,1,19,1,77tfx9me4aaqhzv78bmgsy9bg,1,46.1,69.9,2024-08-11T12:19:20.519Z,2024-08-11T12:19:26Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5142896209,212,20.3,5142896207,141,72.6,5142896205,140,26.8,5142896211,213,3.05,5142896203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944513,235,1,1,19,7,77tfx9me4aaqhzv78bmgsy9bg,1,27.4,70.1,2024-08-11T12:19:26.311Z,2024-08-11T12:19:30Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5142896357,212,8.5,5142896359,213,5.97,5142896351,56,Back,5142896355,141,66.2,5142896353,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944551,236,1,1,19,11,77tfx9me4aaqhzv78bmgsy9bg,1,42.9,56.9,2024-08-11T12:19:30.151Z,2024-08-11T12:19:34Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5142896567,56,Back,5142896575,213,4.56,5142896571,141,31.0,5142896569,140,40.4,5142896573,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944571,237,1,1,19,15,77tfx9me4aaqhzv78bmgsy9bg,1,43.9,17.0,2024-08-11T12:19:34.327Z,2024-08-11T12:19:37Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5142896703,56,Center,5142896711,213,0.41,5142896705,140,65.7,5142896709,212,25.0,5142896707,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944587,238,1,1,19,16,77tfx9me4aaqhzv78bmgsy9bg,1,65.3,31.7,2024-08-11T12:19:35.158Z,2024-08-11T15:52:05Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5142896763,141,38.3,5142896761,140,68.6,5142896765,212,5.7,5142896759,56,Center,5142896767,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708110659,612,83,1,19,18,anga7587r1zv4ey71ge9zxol3,1,32.3,57.1,2024-08-11T12:19:37.121Z,2024-08-11T15:52:32Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5143803059,399,4rgz5z372h6sbwhpxl69cb6c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944595,239,3,1,19,19,77tfx9me4aaqhzv78bmgsy9bg,0,68.2,40.9,2024-08-11T12:19:38.566Z,2024-08-11T15:52:03Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5142896825,211,,5143800905,464,,5142896797,56,Center,5142896799,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944607,122,1,1,19,20,anga7587r1zv4ey71ge9zxol3,1,30.2,59.4,2024-08-11T12:19:39.387Z,2024-08-11T12:19:40Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5142896883,56,Back,5142896893,213,3.11,5142896889,212,7.0,5142896885,140,23.5,5142896887,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944625,124,1,1,19,22,anga7587r1zv4ey71ge9zxol3,1,22.7,60.0,2024-08-11T12:19:40.939Z,2024-08-11T12:19:41Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5142896955,140,28.3,5142896959,212,11.4,5142896957,141,45.7,5142896953,56,Back,5142896961,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944633,125,1,1,19,23,anga7587r1zv4ey71ge9zxol3,1,28.5,45.5,2024-08-11T12:19:42.835Z,2024-08-11T15:52:42Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5142896993,140,27.9,5142896999,213,1.66,5142896997,212,7.0,5142896991,56,Back,5142896995,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944647,126,1,1,19,24,anga7587r1zv4ey71ge9zxol3,1,27.5,56.4,2024-08-11T12:19:42.971Z,2024-08-11T12:19:44Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5142897107,213,2.33,5142897103,141,66.3,5142897099,56,Back,5142897105,212,9.3,5142897101,140,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944675,127,1,1,19,25,anga7587r1zv4ey71ge9zxol3,1,21.1,68.2,2024-08-11T12:19:44.091Z,2024-08-11T12:19:45Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5142897221,212,16.8,5142897217,140,27.8,5142897223,213,1.14,5142897215,56,Back,5142897219,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944713,128,1,1,19,26,anga7587r1zv4ey71ge9zxol3,1,27.0,88.9,2024-08-11T12:19:45.835Z,2024-08-11T12:19:49Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5142897377,56,Back,5142897383,212,11.1,5142897379,140,16.4,5142897381,141,89.3,5142897385,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944759,129,1,1,19,30,anga7587r1zv4ey71ge9zxol3,0,13.3,92.0,2024-08-11T12:19:49.739Z,2024-08-11T12:19:52Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5142897575,157,,5142897579,140,46.0,5142897583,212,39.6,5142897585,213,5.76,5142897581,141,63.0,5142897577,56,Back,5142897587,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944769,240,8,1,19,33,77tfx9me4aaqhzv78bmgsy9bg,1,63.5,36.2,2024-08-11T12:19:52.111Z,2024-08-11T15:52:55Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5142897629,56,Center,5143804851,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944787,130,1,1,19,34,anga7587r1zv4ey71ge9zxol3,1,46.9,49.4,2024-08-11T12:19:53.499Z,2024-08-11T12:19:55Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5142897749,212,18.5,5142897747,141,66.1,5142897745,140,60.8,5142897751,213,0.66,5142897743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944795,131,50,1,19,36,anga7587r1zv4ey71ge9zxol3,1,64.6,63.2,2024-08-11T12:19:55.643Z,2024-08-11T13:05:26Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5142897775,56,Center,5142898031,233,241,5142897777,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944837,241,7,1,19,36,77tfx9me4aaqhzv78bmgsy9bg,1,35.4,36.8,2024-08-11T12:19:55.644Z,2024-08-11T15:53:00Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5142898013,285,,5143805165,384,,5142898011,56,Back,5142898015,233,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944903,244,1,1,19,45,77tfx9me4aaqhzv78bmgsy9bg,1,21.6,25.6,2024-08-11T12:20:04.710Z,2024-08-11T12:20:09Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5142898343,56,Back,5142898351,213,1.50,5142898345,140,23.3,5142898349,212,26.7,5142898347,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944909,245,1,1,19,50,77tfx9me4aaqhzv78bmgsy9bg,1,29.7,68.9,2024-08-11T12:20:08.886Z,2024-08-11T12:20:09Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5142898383,189,,5142898379,213,0.18,5142898375,141,73.1,5142898371,56,Back,5142898373,140,44.4,5142898377,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944943,246,1,1,19,52,77tfx9me4aaqhzv78bmgsy9bg,1,44.9,77.3,2024-08-11T12:20:11.094Z,2024-08-11T12:20:15Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5142898573,141,93.3,5142898569,56,Back,5142898575,212,11.0,5142898571,140,46.1,5142898577,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707944991,247,1,1,20,0,77tfx9me4aaqhzv78bmgsy9bg,1,48.5,77.4,2024-08-11T12:20:18.934Z,2024-08-11T12:20:20Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5142898823,141,57.5,5142898821,140,41.1,5142898825,212,15.6,5142898819,56,Back,5142898827,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945029,248,1,1,20,1,77tfx9me4aaqhzv78bmgsy9bg,1,40.2,56.1,2024-08-11T12:20:20.790Z,2024-08-11T12:20:27Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5142899073,212,16.1,5142899069,140,51.6,5142899071,141,71.9,5142899075,213,0.73,5142899067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945041,249,1,1,20,8,77tfx9me4aaqhzv78bmgsy9bg,1,41.2,65.6,2024-08-11T12:20:26.934Z,2024-08-11T12:20:29Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5142899117,213,3.92,5142899109,56,Back,5142899113,141,48.4,5142899111,140,29.9,5142899115,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945063,250,1,1,20,10,77tfx9me4aaqhzv78bmgsy9bg,1,28.1,46.6,2024-08-11T12:20:29.462Z,2024-08-11T12:20:31Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5142899219,140,30.7,5142899225,213,4.83,5142899221,141,12.1,5142899217,56,Back,5142899223,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945089,251,1,1,20,12,77tfx9me4aaqhzv78bmgsy9bg,1,30.5,11.9,2024-08-11T12:20:31.462Z,2024-08-11T12:20:33Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5142899337,56,Back,5142899343,212,7.3,5142899345,213,5.32,5142899341,141,3.1,5142899339,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945093,252,1,1,20,14,77tfx9me4aaqhzv78bmgsy9bg,0,38.3,0.5,2024-08-11T12:20:33.334Z,2024-08-11T12:20:34Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5142899363,212,8.2,5142899359,140,46.0,5142899357,56,Back,5142899365,213,6.13,5142899361,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945137,132,5,1,20,15,anga7587r1zv4ey71ge9zxol3,1,54.9,101.6,2024-08-11T12:20:33.972Z,2024-08-11T13:05:17Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5142899573,56,Left,5142899597,233,253,5142899575,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945097,253,5,1,20,15,77tfx9me4aaqhzv78bmgsy9bg,0,45.1,-1.6,2024-08-11T12:20:33.972Z,2024-08-11T13:05:17Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5142899385,347,,5142899383,56,Back,5142899615,233,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945165,133,1,1,20,21,anga7587r1zv4ey71ge9zxol3,1,61.1,100.0,2024-08-11T12:20:40.123Z,2024-08-11T12:20:42Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5142899727,213,4.34,5142899719,56,Center,5142899721,140,55.1,5142899725,212,17.2,5142899723,141,77.8,5142899717,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945187,134,1,1,20,23,anga7587r1zv4ey71ge9zxol3,1,48.2,75.1,2024-08-11T12:20:42.539Z,2024-08-11T12:20:45Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5142899839,213,2.33,5142899835,141,89.7,5142899837,212,13.7,5142899831,56,Back,5142899833,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945215,135,1,1,20,26,anga7587r1zv4ey71ge9zxol3,1,36.1,91.2,2024-08-11T12:20:45.339Z,2024-08-11T12:20:49Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5142899977,56,Back,5142899979,140,25.4,5142899983,212,15.3,5142899981,141,75.9,5142899985,213,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945279,136,1,1,20,30,anga7587r1zv4ey71ge9zxol3,1,23.0,67.3,2024-08-11T12:20:49.227Z,2024-08-11T12:20:55Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5142900263,140,25.2,5142900267,212,27.9,5142900269,213,4.80,5142900265,141,26.4,5142900261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945309,137,1,1,20,36,anga7587r1zv4ey71ge9zxol3,1,32.2,39.5,2024-08-11T12:20:55.691Z,2024-08-11T12:21:01Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5142900447,140,32.2,5142900455,1,,5142900451,212,32.4,5142900445,56,Back,5142900449,141,87.2,5142900453,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945331,138,1,1,20,42,anga7587r1zv4ey71ge9zxol3,1,35.0,88.3,2024-08-11T12:21:00.939Z,2024-08-11T12:21:04Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5142900597,212,15.7,5142900599,213,0.25,5142900595,141,94.1,5142900591,56,Back,5142900593,140,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945349,139,1,1,20,45,anga7587r1zv4ey71ge9zxol3,1,52.9,93.9,2024-08-11T12:21:03.898Z,2024-08-11T12:21:06Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5142900671,212,7.8,5142900673,213,5.26,5142900665,56,Left,5142900669,141,84.1,5142900667,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945367,140,1,1,20,47,anga7587r1zv4ey71ge9zxol3,1,54.7,85.4,2024-08-11T12:21:06.250Z,2024-08-11T12:21:09Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5142900747,56,Back,5142900753,212,15.6,5142900749,140,39.9,5142900755,213,3.21,5142900751,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945393,141,1,1,20,50,anga7587r1zv4ey71ge9zxol3,1,39.7,83.6,2024-08-11T12:21:09.419Z,2024-08-11T12:21:12Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5142900867,141,23.4,5142900873,1,,5142900861,196,,5142900865,140,33.5,5142900869,212,41.5,5142900863,56,Back,5142900871,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945447,142,1,1,20,53,anga7587r1zv4ey71ge9zxol3,1,33.7,23.6,2024-08-11T12:21:12.795Z,2024-08-11T12:21:21Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5142901177,212,14.7,5142901173,140,45.9,5142901175,141,13.1,5142901179,213,5.77,5142901171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945459,143,1,1,20,56,anga7587r1zv4ey71ge9zxol3,0,44.6,12.3,2024-08-11T12:21:15.723Z,2024-08-11T15:55:55Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5142901233,140,80.2,5142901229,155,,5142901239,213,0.25,5142901235,141,26.6,5142901231,56,Center,5143814655,1,,5142901237,212,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945461,144,4,1,21,1,anga7587r1zv4ey71ge9zxol3,1,77.6,24.8,2024-08-11T12:21:20.677Z,2024-08-11T12:21:26Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5142901303,152,,5142901297,13,,5142901327,233,254,5142901301,56,Center,5142901305,286,,5142901299,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945443,254,4,1,21,1,77tfx9me4aaqhzv78bmgsy9bg,0,22.4,75.2,2024-08-11T12:21:20.678Z,2024-08-11T12:21:43Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5142901191,285,,5142901335,233,144,5142901183,13,,5142901185,295,,5142901189,152,,5142901187,56,Back,5142901949,55,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707945465,255,17,1,21,4,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-11T12:21:23.671Z,2024-08-11T12:21:43Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5142901919,13,243,5142901915,31,,5142901917,393,,5142901921,55,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707946029,145,15,1,22,11,anga7587r1zv4ey71ge9zxol3,1,80.0,28.0,2024-08-11T12:22:29.946Z,2024-08-11T12:22:49Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5142905015,102,49.3,5142905019,458,,5142905027,231,50.5,5142905023,147,37.7,5142904215,18,,5142904803,82,,5142905033,233,256,5142904799,72,,5142904217,56,5142905013,78,5142905017,103,19,5142904213,26,,5142905025,230,Center,,5142905021,146,89.1,,,,,,99.0,,,,
2707946059,256,10,1,22,11,77tfx9me4aaqhzv78bmgsy9bg,1,10.9,62.3,2024-08-11T12:22:30.046Z,2024-08-11T12:29:14Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5142905055,233,145,5142904381,56,Back,5142904449,239,,5142904375,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707946097,146,1,1,22,16,anga7587r1zv4ey71ge9zxol3,0,67.8,36.4,2024-08-11T12:22:35.626Z,2024-08-11T12:22:39Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5142904553,155,,5142904561,212,30.8,5142904563,213,0.56,5142904555,56,Center,5142904559,141,60.5,5142904557,140,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707946099,257,12,1,22,19,77tfx9me4aaqhzv78bmgsy9bg,1,7.5,33.5,2024-08-11T12:22:38.645Z,2024-08-11T12:22:40Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5142904573,213,3.86,5142904589,15,,5142904565,56,Back,5142904569,141,22.0,5142904619,167,,5142904571,212,11.9,5142904567,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707946107,147,6,1,22,20,anga7587r1zv4ey71ge9zxol3,1,100.0,77.5,2024-08-11T12:22:39.519Z,2024-08-11T13:05:13Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5142904633,73,,5142904639,233,258,5142904631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707946105,258,6,1,22,20,77tfx9me4aaqhzv78bmgsy9bg,0,0.0,22.5,2024-08-11T12:22:39.519Z,2024-08-11T15:58:57Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5142904635,56,Back,5142904637,73,,5142904749,233,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707946381,148,1,1,22,53,anga7587r1zv4ey71ge9zxol3,1,99.5,99.5,2024-08-11T12:23:12.473Z,2024-08-11T12:23:16Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5142906177,56,Left,5142906175,6,,5142906183,212,15.5,5142906179,140,87.7,5142906181,141,85.9,5142906185,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707946393,149,1,1,22,55,anga7587r1zv4ey71ge9zxol3,1,86.8,85.4,2024-08-11T12:23:14.218Z,2024-08-11T12:23:16Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5142906241,212,14.2,5142906243,213,3.98,5142906237,140,77.8,5142906239,141,69.9,5142906235,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707946445,150,1,1,22,57,anga7587r1zv4ey71ge9zxol3,1,77.2,68.3,2024-08-11T12:23:16.537Z,2024-08-11T15:59:06Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,1.0,,5142906509,155,,5142906513,140,96.2,5142906511,56,Center,5142906515,141,48.5,5142906519,213,5.69,5142907415,210,13,5142906517,212,24.1,5142907417,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708114613,613,44,1,22,58,anga7587r1zv4ey71ge9zxol3,1,94.8,48.4,2024-08-11T12:23:17.047Z,2024-08-11T16:00:11Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5143825437,286,,5143825433,56,Center,5143825669,233,1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708114619,1029,44,1,22,58,77tfx9me4aaqhzv78bmgsy9bg,0,5.2,51.6,2024-08-11T12:23:17.048Z,2024-08-11T16:00:13Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5143825465,56,Back,5143825469,285,,5143825475,233,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707946459,152,13,1,22,58,anga7587r1zv4ey71ge9zxol3,1,95.8,47.5,2024-08-11T12:23:17.603Z,2024-08-11T16:00:35Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5142907471,103,59.7,5142907475,231,49.5,5142906591,56,Center,5143824659,15,,5142907461,29,,5142906589,16,,5142907469,102,48.6,5142907465,55,150,5143826877,214,5142906879,25,5142907463,154,,5143823591,85,,5142907473,230,,,5143824661,328,,,,,,,98.9,,,,
2707946465,153,5,1,22,59,anga7587r1zv4ey71ge9zxol3,0,100.6,44.4,2024-08-11T12:23:18.606Z,2024-08-11T15:59:20Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5142906603,56,Center,5142907395,233,259,5142906605,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707946585,259,5,1,22,59,77tfx9me4aaqhzv78bmgsy9bg,1,-0.6000000000000001,55.6,2024-08-11T12:23:18.606Z,2024-08-11T15:59:18Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5142907391,233,153,5142907357,56,Back,5142907359,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707946455,151,43,1,23,2,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-11T12:23:21.770Z,2024-08-11T12:23:26Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5142906723,144,44,5142906581,286,0,5142906579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707946603,260,1,1,23,24,77tfx9me4aaqhzv78bmgsy9bg,1,4.8,49.0,2024-08-11T12:23:43.141Z,2024-08-11T16:00:40Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5142907503,212,31.7,5142907497,56,Back,5143827115,189,,5142907509,237,,5142907505,213,5.26,5142907501,141,9.2,5142907499,140,20.6,5142907495,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
