id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/16/value
2804485453,163,52,1,20,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.0,52.4,2025-04-21T14:22:30.046Z,2025-04-21T18:31:42Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5671557689,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804485787,164,1,1,20,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.1,48.5,2025-04-21T14:22:40.808Z,2025-04-21T18:12:13Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5670398591,213,1.32,5670398585,141,60.8,5670398589,212,8.6,5670398581,56,Back,5670398583,140,12.1,5670398579,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804485893,165,1,1,20,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.4,61.2,2025-04-21T14:22:43.255Z,2025-04-21T18:12:13Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5670399139,56,Back,5670399145,212,24.5,5670399141,140,22.8,5670399147,213,1.11,5670399143,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804485907,166,1,1,20,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.6,91.5,2025-04-21T14:22:48.279Z,2025-04-21T18:12:13Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5670399249,56,Back,5670399255,212,13.9,5670399253,141,78.4,5670399251,140,15.4,5670399259,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804485995,167,1,1,20,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.8,77.3,2025-04-21T14:22:49.399Z,2025-04-21T18:12:13Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5670399669,213,4.40,5670399665,141,53.6,5670399661,56,Back,5670399667,212,16.9,5670399663,140,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804486075,168,1,1,20,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.0,48.5,2025-04-21T14:22:53.279Z,2025-04-21T18:12:12Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5670400073,212,24.6,5670400069,140,14.6,5670400071,141,12.6,5670400075,213,4.82,5670400067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804486147,169,1,1,20,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.4,9.5,2025-04-21T14:22:56.383Z,2025-04-21T18:12:12Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5670400487,141,17.4,5670400483,56,Right,5670400491,213,0.14,5670400485,140,55.1,5670400493,1,,5670400489,212,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804486161,170,61,1,20,41,9w3sjm5ml4sjr2v81oxzdrt8v,0,55.3,16.4,2025-04-21T14:22:59.343Z,2025-04-21T18:12:12Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5670400537,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804486181,171,5,1,20,41,9w3sjm5ml4sjr2v81oxzdrt8v,0,53.9,-1.7,2025-04-21T14:23:00.215Z,2025-04-21T18:12:12Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5670400653,347,,5670401067,233,175,5670400651,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804486245,175,5,1,20,41,9qsmopgutr7ut5g6workk8w4i,1,46.1,101.7,2025-04-21T14:23:00.215Z,2025-04-21T18:10:49Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5670400997,347,,5670400993,56,Back,5670401059,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804486315,176,1,1,20,44,9qsmopgutr7ut5g6workk8w4i,1,45.5,100.0,2025-04-21T14:23:03.067Z,2025-04-21T18:10:49Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5670401369,213,3.51,5670401365,141,93.6,5670401359,107,,5670401361,56,Back,5670401363,140,32.7,5670401367,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804486377,177,1,1,20,47,9qsmopgutr7ut5g6workk8w4i,1,24.3,92.4,2025-04-21T14:23:06.227Z,2025-04-21T18:10:49Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5670401697,212,26.3,5670401689,140,8.3,5670401693,141,62.6,5670401687,56,Back,5670401699,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804486511,178,1,1,20,50,9qsmopgutr7ut5g6workk8w4i,1,8.3,62.6,2025-04-21T14:23:08.797Z,2025-04-21T18:10:48Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5670402431,212,23.7,5670402425,56,Back,5670402429,141,32.1,5670402433,213,5.22,5670402427,140,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804486577,179,1,1,20,55,9qsmopgutr7ut5g6workk8w4i,1,15.1,45.7,2025-04-21T14:23:13.897Z,2025-04-21T18:10:48Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5670402819,212,22.3,5670402815,140,12.1,5670402823,213,1.71,5670402817,141,78.2,5670402813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804486637,180,1,1,20,58,9qsmopgutr7ut5g6workk8w4i,1,12.1,78.2,2025-04-21T14:23:16.268Z,2025-04-21T18:10:48Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5670403175,140,2.6,5670403181,212,18.0,5670403183,213,4.13,5670403179,141,56.1,5670403173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804486689,181,1,1,20,59,9qsmopgutr7ut5g6workk8w4i,0,2.6,56.1,2025-04-21T14:23:18.148Z,2025-04-21T18:10:47Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5670403441,56,Back,5670403443,140,36.8,5670403447,212,36.4,5670403449,213,6.12,5670403451,1,,5670403445,141,47.2,5670403439,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804486683,173,61,1,21,0,9w3sjm5ml4sjr2v81oxzdrt8v,0,56.9,47.3,2025-04-21T14:23:18.945Z,2025-04-21T18:12:11Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5670403425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804486729,182,50,1,21,0,9qsmopgutr7ut5g6workk8w4i,1,39.0,53.2,2025-04-21T14:23:19.118Z,2025-04-21T18:10:47Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5670403633,56,Back,5670403635,286,,5670629919,233,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804527781,385,7,1,21,0,9w3sjm5ml4sjr2v81oxzdrt8v,0,61.0,46.8,2025-04-21T14:23:19.119Z,2025-04-21T18:31:46Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5671557849,385,,5670629889,56,Center,5671557853,178,,5670629893,233,182,5670629891,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804527731,437,61,1,21,1,9qsmopgutr7ut5g6workk8w4i,1,34.2,48.5,2025-04-21T14:23:19.247Z,2025-04-21T18:10:47Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5670629561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804486983,183,1,1,21,4,9qsmopgutr7ut5g6workk8w4i,1,31.5,46.3,2025-04-21T14:23:23.048Z,2025-04-21T18:10:47Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5670405037,140,41.6,5670405035,56,Back,5670405043,213,5.70,5670405041,212,12.7,5670405039,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804487021,184,1,1,21,12,9qsmopgutr7ut5g6workk8w4i,1,72.8,37.1,2025-04-21T14:23:31.228Z,2025-04-21T18:10:46Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5670405265,56,Center,5670405277,213,1.53,5670405269,141,58.5,5670405267,140,73.3,5670405275,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804487069,185,1,1,21,15,9qsmopgutr7ut5g6workk8w4i,1,73.2,62.1,2025-04-21T14:23:33.638Z,2025-04-21T18:10:46Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5670405607,141,81.7,5670405605,140,79.1,5670405603,56,Left,5670405611,213,1.14,5670405609,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804487085,186,1,1,21,18,9qsmopgutr7ut5g6workk8w4i,0,78.8,80.9,2025-04-21T14:23:36.318Z,2025-04-21T18:31:53Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5670405713,140,96.5,5670405711,56,Center,5671558139,223,,5671558143,20,,5670405709,155,,5670405719,213,5.41,5670405707,2,,5670405717,212,29.0,5670405715,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804487115,174,52,1,21,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.7,50.1,2025-04-21T14:23:38.792Z,2025-04-21T18:31:59Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5671558357,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804487585,175,1,1,21,39,9w3sjm5ml4sjr2v81oxzdrt8v,0,4.4,49.7,2025-04-21T14:23:58.145Z,2025-04-21T18:12:10Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5670408663,189,,5670408539,56,Left,5670408549,1,,5670408543,141,89.7,5670408541,140,70.2,5670408545,212,74.3,5670408547,213,0.38,5670408537,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804490591,205,1,1,21,42,9qsmopgutr7ut5g6workk8w4i,1,46.9,7.9,2025-04-21T14:24:00.921Z,2025-04-21T18:10:45Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5670424809,140,58.9,5670424811,141,23.0,5670424813,212,16.3,5670424815,213,0.68,5670424807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804693219,1006,1,1,21,43,9qsmopgutr7ut5g6workk8w4i,1,59.2,27.4,2025-04-21T14:24:01.927Z,2025-04-21T18:32:48Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5671560811,212,11.3,5671560813,213,4.19,5671560809,141,13.0,5671560807,140,53.8,5671560805,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804487657,188,1,1,21,44,9qsmopgutr7ut5g6workk8w4i,0,61.8,19.7,2025-04-21T14:24:02.849Z,2025-04-21T18:10:45Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5670408921,141,29.2,5670408917,56,Center,5670408923,212,6.8,5670408927,213,1.24,5670408919,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804487663,176,61,1,21,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.2,73.0,2025-04-21T14:24:03.801Z,2025-04-21T18:12:10Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5670408957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804487717,189,1,1,21,46,9qsmopgutr7ut5g6workk8w4i,1,62.9,31.0,2025-04-21T14:24:04.539Z,2025-04-21T18:10:45Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5670409261,56,Center,5670409275,212,25.5,5670409269,141,27.4,5670409257,155,,5670409279,213,6.19,5670409265,140,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804487749,190,1,1,21,48,9qsmopgutr7ut5g6workk8w4i,1,87.1,28.3,2025-04-21T14:24:06.939Z,2025-04-21T18:10:45Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,1.0,,5670409441,141,32.2,5670409443,212,3.2,5670410339,210,13,5670410341,154,,5670409439,140,85.4,5670409437,56,Center,5670409435,3,,5670409445,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804487757,191,13,1,21,49,9qsmopgutr7ut5g6workk8w4i,1,85.4,32.2,2025-04-21T14:24:07.979Z,2025-04-21T18:32:49Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5670410427,328,,5670410413,81,,5670410419,55,190,5670409481,56,Center,5670410423,102,40,5670409695,20,,5670410417,154,,5670410429,230,98.5,5670409479,63,,5670410425,103,5671560819,391,,50,5670409477,22,,5670410431,231,46.2,5670410415,29,,,,,,,,,,,,,
2804488073,177,5,1,21,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,-0.8,57.4,2025-04-21T14:24:09.026Z,2025-04-21T18:12:10Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5670411219,233,192,5670411123,346,,5670411121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804487765,192,5,1,21,50,9qsmopgutr7ut5g6workk8w4i,0,100.8,42.6,2025-04-21T14:24:09.026Z,2025-04-21T18:10:44Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5670411231,233,177,5670409529,346,,5670409527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804488227,178,1,1,22,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.6,52.7,2025-04-21T14:24:28.825Z,2025-04-21T18:12:10Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5670412057,56,Back,5670412069,237,,5670412063,212,17.2,5670412055,124,,5670412061,141,75.4,5670412115,189,,5670412065,213,1.11,5670412059,140,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804488259,179,1,1,22,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,20.3,71.1,2025-04-21T14:24:31.122Z,2025-04-21T18:12:09Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5670412285,141,47.5,5670412287,212,18.4,5670412289,213,5.22,5670412283,140,28.8,5670412281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804488283,180,1,1,22,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.8,47.5,2025-04-21T14:24:32.266Z,2025-04-21T18:12:09Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5670412441,56,Back,5670412443,140,24.8,5670412447,212,7.0,5670412449,213,2.21,5670412445,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804488297,181,1,1,22,14,9w3sjm5ml4sjr2v81oxzdrt8v,0,24.8,55.8,2025-04-21T14:24:33.034Z,2025-04-21T18:12:09Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5670412509,56,Back,5670412515,212,19.3,5670412511,140,41.7,5670412513,141,44.6,5670412517,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804488319,193,8,1,22,16,9qsmopgutr7ut5g6workk8w4i,1,55.3,53.7,2025-04-21T14:24:34.679Z,2025-04-21T18:33:10Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5671561967,383,,5670412591,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804488391,195,1,1,22,17,9qsmopgutr7ut5g6workk8w4i,0,55.6,53.9,2025-04-21T14:24:35.289Z,2025-04-21T18:10:43Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5670413009,212,42.7,5670413011,213,5.84,5670413003,56,Center,5670413013,1,,5670413005,140,92.3,5670413007,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804488483,183,1,1,22,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.2,77.0,2025-04-21T14:24:39.891Z,2025-04-21T18:12:08Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5670413583,141,55.8,5670413579,140,4.4,5670413589,213,4.44,5670413573,56,Back,5670413585,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804488531,184,1,1,22,22,9w3sjm5ml4sjr2v81oxzdrt8v,0,4.4,55.7,2025-04-21T14:24:41.122Z,2025-04-21T18:12:08Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5670413807,212,33.9,5670413799,155,,5670413805,141,100.0,5670413803,140,17.2,5670413801,56,Back,5670413811,1,,5670413809,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804488537,185,5,1,22,25,9w3sjm5ml4sjr2v81oxzdrt8v,0,20.2,101.4,2025-04-21T14:24:43.380Z,2025-04-21T18:12:08Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5670413847,347,,5670413845,56,Back,5670414985,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804488729,197,5,1,22,25,9qsmopgutr7ut5g6workk8w4i,1,79.8,-1.4,2025-04-21T14:24:43.380Z,2025-04-21T18:10:43Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5670414875,56,Right,5670414877,347,,5670414935,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804489321,198,1,1,22,50,9qsmopgutr7ut5g6workk8w4i,1,83.3,0.0,2025-04-21T14:25:09.130Z,2025-04-21T18:10:43Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5670418023,140,91.5,5670418015,107,,5670418031,212,20.1,5670418035,213,1.13,5670418027,141,25.0,5670418019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804489357,199,1,1,22,54,9qsmopgutr7ut5g6workk8w4i,0,96.9,23.1,2025-04-21T14:25:12.911Z,2025-04-21T18:33:43Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5671563553,224,,5670418163,2,,5670418175,141,43.3,5670418187,213,1.65,5670418165,155,,5670418171,140,95.9,5670418181,212,13.8,5671563555,20,,5670418167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804489405,186,12,1,22,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,6.9,59.7,2025-04-21T14:25:15.483Z,2025-04-21T18:12:07Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5670418409,15,,5670418389,141,73.0,5670418387,140,25.9,5670418391,212,21.9,5670418385,56,Back,5670418393,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804489471,200,1,1,22,57,9qsmopgutr7ut5g6workk8w4i,1,76.7,23.1,2025-04-21T14:25:15.571Z,2025-04-21T18:10:42Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5670418779,212,6.7,5670418781,213,5.31,5670418771,3,,5670418773,56,Right,5670418775,140,80.3,5670418777,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804489519,201,1,1,23,0,9qsmopgutr7ut5g6workk8w4i,1,75.0,27.4,2025-04-21T14:25:18.291Z,2025-04-21T18:10:42Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5670419027,213,0.14,5670419023,141,28.3,5670419021,140,79.1,5670419025,212,4.3,5670419019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804489549,202,1,1,23,1,9qsmopgutr7ut5g6workk8w4i,1,79.8,27.0,2025-04-21T14:25:20.101Z,2025-04-21T18:10:41Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5670419185,141,21.3,5670419177,56,Center,5670419187,212,5.1,5670419189,213,4.01,5670419181,140,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804489591,203,1,1,23,2,9qsmopgutr7ut5g6workk8w4i,0,77.2,18.2,2025-04-21T14:25:21.031Z,2025-04-21T18:33:55Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5670419435,141,61.8,5670419427,155,,5671563897,224,,5670419425,2,,5670419447,1,,5670419439,212,33.3,5670419429,56,Center,5671563899,20,,5670419443,213,1.10,5670419431,140,,,,91.7,,,,,,,,,,,,,,,,,,,,,
2804489723,187,12,1,23,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.0,40.1,2025-04-21T14:25:26.244Z,2025-04-21T18:12:07Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5670420107,141,50.7,5670420103,56,Back,5670420111,213,2.34,5670420105,140,2.4,5670420109,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804489733,188,4,1,23,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,2.4,50.7,2025-04-21T14:25:28.139Z,2025-04-21T18:12:07Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5670420357,294,,5670420363,285,,5670420355,13,,5670420361,152,,5670429185,233,204,5670420359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804489935,204,4,1,23,9,9qsmopgutr7ut5g6workk8w4i,0,97.6,49.3,2025-04-21T14:25:28.140Z,2025-04-21T18:10:41Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5670421497,152,,5670421495,56,Center,5670429211,233,188,5670421491,13,,5670421493,294,,5670421499,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804490719,189,1,1,23,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.6,51.0,2025-04-21T14:26:13.421Z,2025-04-21T18:12:07Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5670425469,212,11.1,5670425461,152,,5670425463,56,Back,5670425471,213,1.27,5670425465,140,6.7,5670425459,5,,5670425533,189,,5670425467,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804490777,190,1,1,23,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.6,66.4,2025-04-21T14:26:15.324Z,2025-04-21T18:12:06Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5670425775,56,Back,5670425781,212,9.7,5670425779,141,53.0,5670425783,213,4.36,5670425777,140,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804490825,191,1,1,23,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.0,50.9,2025-04-21T14:26:16.437Z,2025-04-21T18:12:06Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5670426005,212,29.3,5670425997,155,,5670425999,56,Back,5670426001,140,31.5,5670426007,213,0.16,5670426003,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804490969,193,1,1,24,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.4,64.9,2025-04-21T14:26:21.317Z,2025-04-21T18:12:06Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5670426743,140,24.3,5670426747,212,17.8,5670426741,56,Back,5670426745,141,88.6,5670426739,155,,5670426749,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804490829,192,43,1,24,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-21T14:26:23.683Z,2025-04-21T14:54:27Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5670624461,144,61,5670426029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804491019,194,1,1,24,6,9w3sjm5ml4sjr2v81oxzdrt8v,0,26.9,90.0,2025-04-21T14:26:24.541Z,2025-04-21T18:12:05Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5670427007,212,48.0,5670426999,155,,5670427005,141,90.9,5670427003,140,72.6,5670427011,1,,5670427001,56,Left,5670427009,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804491067,206,12,1,24,8,9qsmopgutr7ut5g6workk8w4i,1,23.1,8.8,2025-04-21T14:26:26.552Z,2025-04-21T18:10:41Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5670427351,213,4.96,5670427371,15,,5670427345,140,24.7,5670427453,167,,5670427347,141,0.0,5670427349,212,6.9,5670427343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804491133,195,5,1,24,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.2,101.4,2025-04-21T14:26:27.301Z,2025-04-21T18:12:05Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5670427723,233,207,5670427681,347,,5670427679,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804491075,207,5,1,24,9,9qsmopgutr7ut5g6workk8w4i,0,27.8,-1.4,2025-04-21T14:26:27.301Z,2025-04-21T18:10:40Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5670427785,233,195,5670427385,347,,5670427381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804491495,196,1,1,24,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.9,100.0,2025-04-21T14:26:42.909Z,2025-04-21T18:12:05Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5670429547,56,Left,5670429555,213,5.04,5670429551,141,87.7,5670429545,107,,5670429549,140,71.0,5670429553,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804499961,278,83,1,24,25,9qsmopgutr7ut5g6workk8w4i,0,12.1,6.4,2025-04-21T14:26:43.582Z,2025-04-21T18:10:40Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5670660061,399,ag40mk09zc8tzbkr7dnnqumay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
