id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value
2807172815,189,1,1,17,12,b3r6d8ydtmtjckam6pku9y400,1,14.9,12.8,2025-04-27T14:20:18.709Z,2025-04-27T14:20:20Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5685203593,213,0.12,5685203585,56,Back,5685203591,212,20.3,5685203589,141,16.5,5685203587,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807172827,190,1,1,17,13,b3r6d8ydtmtjckam6pku9y400,1,36.2,17.4,2025-04-27T14:20:20.085Z,2025-04-27T18:34:45Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5685203653,213,2.65,5685203651,212,12.7,5685203643,140,25.5,5685203647,141,26.2,5685203641,56,Back,5686653331,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176313,218,1,1,17,13,b3r6d8ydtmtjckam6pku9y400,0,20.1,26.1,2025-04-27T14:20:20.436Z,2025-04-27T14:23:18Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685223925,140,20.2,5685223931,213,1.56,5685223929,212,17.1,5685223927,141,51.3,5685223923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177101,225,51,1,17,14,b3r6d8ydtmtjckam6pku9y400,1,25.2,34.6,2025-04-27T14:20:20.788Z,2025-04-27T14:52:56Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685228931,169,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807172845,142,15,1,17,14,5rz9enoyknpg8ji78za5b82p0,1,82.8,53.2,2025-04-27T14:20:20.966Z,2025-04-27T14:55:20Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5685204869,147,49.8,5685204861,458,,5685204915,233,191,5685204853,102,51.6,5685204849,79,,5685204865,146,97.3,5685455375,468,225,5685203753,56,Center,5685204857,103,5685203751,18,,5685203749,22,,5685204259,72,,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807172879,191,10,1,17,14,b3r6d8ydtmtjckam6pku9y400,1,3.5,48.2,2025-04-27T14:20:21.066Z,2025-04-27T18:35:07Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5686654951,377,,5685203939,178,,5686654949,174,,5685203945,56,Back,5685203943,182,,5685204989,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807172919,192,52,1,17,17,b3r6d8ydtmtjckam6pku9y400,1,3.5,48.2,2025-04-27T14:20:23.813Z,2025-04-27T18:35:12Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5686655259,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173335,193,1,1,17,30,b3r6d8ydtmtjckam6pku9y400,1,14.9,41.6,2025-04-27T14:20:37.237Z,2025-04-27T14:23:58Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5685206645,56,Back,5685206655,1,,5685206653,213,5.60,5685206651,212,32.8,5685230037,189,,5685206647,140,39.1,5685206643,123,,5685206649,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173353,194,1,1,17,31,b3r6d8ydtmtjckam6pku9y400,1,39.1,11.1,2025-04-27T14:20:38.332Z,2025-04-27T18:35:30Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685231143,189,,5685206767,141,11.9,5685206771,212,22.4,5685206777,213,0.02,5685206757,56,Right,5685206759,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173417,195,1,1,17,32,b3r6d8ydtmtjckam6pku9y400,1,60.4,11.9,2025-04-27T14:20:39.052Z,2025-04-27T18:35:40Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5685207111,141,29.7,5685207107,56,Center,5685207109,140,67.3,5685207113,212,14.1,5685207115,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173301,143,83,1,17,33,5rz9enoyknpg8ji78za5b82p0,0,25.4,69.0,2025-04-27T14:20:39.889Z,2025-04-27T18:35:44Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5685206923,399,aahyom322jdc6f21960ycuzth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173447,196,1,1,17,37,b3r6d8ydtmtjckam6pku9y400,1,67.3,29.7,2025-04-27T14:20:43.813Z,2025-04-27T14:20:45Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5685207291,213,2.52,5685207289,212,6.6,5685207283,56,Center,5685207287,141,35.4,5685207285,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173461,197,1,1,17,38,b3r6d8ydtmtjckam6pku9y400,0,62.2,35.4,2025-04-27T14:20:44.964Z,2025-04-27T14:20:45Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5685207395,141,68.7,5685207399,213,0.93,5685207391,56,Center,5685207397,212,28.2,5685207393,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173505,145,1,1,17,40,5rz9enoyknpg8ji78za5b82p0,1,28.6,32.8,2025-04-27T14:20:46.752Z,2025-04-27T14:20:47Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5685207649,56,Back,5685207651,140,30.8,5685207657,213,1.28,5685207653,141,44.0,5685207655,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173531,146,1,1,17,41,5rz9enoyknpg8ji78za5b82p0,1,30.8,44.0,2025-04-27T14:20:47.520Z,2025-04-27T14:20:48Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5685207805,141,35.1,5685207801,56,Back,5685207809,213,3.77,5685207807,212,10.3,5685207803,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173577,147,1,1,17,42,5rz9enoyknpg8ji78za5b82p0,1,22.3,34.2,2025-04-27T14:20:48.592Z,2025-04-27T14:20:51Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5685208091,212,16.0,5685208093,213,2.60,5685208085,56,Back,5685208087,140,9.2,5685208089,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173709,148,1,1,17,44,5rz9enoyknpg8ji78za5b82p0,0,9.3,44.2,2025-04-27T14:20:50.913Z,2025-04-27T14:20:54Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5685208769,157,,5685208783,1,,5685208781,213,6.09,5685208771,56,Center,5685208779,212,61.7,5685208773,140,67.0,5685208777,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173783,198,12,1,17,50,b3r6d8ydtmtjckam6pku9y400,1,36.3,79.3,2025-04-27T14:20:57.445Z,2025-04-27T14:20:58Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5685209209,213,6.03,5685209201,56,Center,5685209203,140,63.4,5685209207,212,29.4,5685209205,141,68.5,5685209241,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173817,149,50,1,17,53,5rz9enoyknpg8ji78za5b82p0,1,55.8,23.8,2025-04-27T14:20:59.777Z,2025-04-27T18:50:57Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5685209409,56,Center,5686724425,233,199,5685209411,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173841,199,7,1,17,53,b3r6d8ydtmtjckam6pku9y400,1,44.2,76.2,2025-04-27T14:20:59.778Z,2025-04-27T18:50:57Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5685209519,285,,5685209517,56,Back,5686724393,233,149,5686661381,385,,5685209515,167,,5686661383,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174183,150,5,1,17,54,5rz9enoyknpg8ji78za5b82p0,1,63.8,-1.4,2025-04-27T14:21:01.061Z,2025-04-27T14:55:33Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5685211743,56,Right,5685211829,233,200,5685211745,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173895,200,5,1,17,54,b3r6d8ydtmtjckam6pku9y400,0,36.2,101.4,2025-04-27T14:21:01.061Z,2025-04-27T14:55:34Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5685211867,233,150,5685209917,56,Back,5685209919,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174227,151,1,1,18,10,5rz9enoyknpg8ji78za5b82p0,1,58.7,0.0,2025-04-27T14:21:17.135Z,2025-04-27T14:21:18Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5685212035,1,,5685212027,140,37.1,5685212023,107,,5685212029,141,19.5,5685212031,212,26.7,5685212033,213,2.59,5685212025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174295,152,1,1,18,12,5rz9enoyknpg8ji78za5b82p0,1,37.5,16.5,2025-04-27T14:21:18.736Z,2025-04-27T14:21:21Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5685212415,212,21.6,5685212409,56,Back,5685212413,141,47.0,5685212417,213,1.85,5685212411,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174433,153,1,1,18,14,5rz9enoyknpg8ji78za5b82p0,1,31.9,46.9,2025-04-27T14:21:20.879Z,2025-04-27T14:21:26Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5685213193,140,35.0,5685213201,213,4.89,5685213199,212,18.4,5685213189,56,Back,5685213195,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174489,154,1,1,18,19,5rz9enoyknpg8ji78za5b82p0,0,39.2,16.2,2025-04-27T14:21:26.080Z,2025-04-27T14:21:28Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5685213483,1,,5685213455,155,,5685213481,213,0.84,5685213475,141,83.8,5685213469,140,78.4,5685213479,212,61.7,5685213465,56,Left,5685213459,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174559,201,1,1,18,23,b3r6d8ydtmtjckam6pku9y400,1,23.6,20.6,2025-04-27T14:21:29.524Z,2025-04-27T14:21:31Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685213863,140,32.4,5685213867,212,10.7,5685213861,56,Back,5685213869,213,0.53,5685213859,3,,5685213865,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174599,203,1,1,18,24,b3r6d8ydtmtjckam6pku9y400,1,35.7,26.2,2025-04-27T14:21:31.301Z,2025-04-27T14:21:32Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5685214075,141,7.0,5685214079,213,4.78,5685214071,56,Back,5685214077,212,13.1,5685214073,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174649,204,1,1,18,25,b3r6d8ydtmtjckam6pku9y400,1,36.6,7.0,2025-04-27T14:21:32.404Z,2025-04-27T14:21:34Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685214361,213,1.75,5685214355,140,35.0,5685214357,141,20.7,5685214353,56,Back,5685214359,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174683,205,1,1,18,28,b3r6d8ydtmtjckam6pku9y400,1,34.9,20.3,2025-04-27T14:21:34.660Z,2025-04-27T14:21:35Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5685214543,56,Back,5685214547,141,34.8,5685214549,212,13.7,5685214545,140,25.9,5685214551,213,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174763,206,1,1,18,29,b3r6d8ydtmtjckam6pku9y400,1,25.9,34.8,2025-04-27T14:21:35.812Z,2025-04-27T14:21:39Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5685215031,1,,5685215025,141,85.3,5685215027,212,35.3,5685215023,140,33.6,5685215029,213,1.34,5685215021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174873,207,1,1,18,32,b3r6d8ydtmtjckam6pku9y400,1,33.6,85.3,2025-04-27T14:21:39.221Z,2025-04-27T14:21:42Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5685215595,212,15.1,5685215593,141,69.4,5685215597,213,3.94,5685215591,140,23.6,5685215589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807175045,208,1,1,18,40,b3r6d8ydtmtjckam6pku9y400,1,27.2,65.4,2025-04-27T14:21:46.869Z,2025-04-27T14:21:49Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5685216605,212,23.5,5685216599,56,Back,5685216601,140,30.9,5685216607,213,4.88,5685216603,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807175159,209,1,1,18,43,b3r6d8ydtmtjckam6pku9y400,1,31.0,32.4,2025-04-27T14:21:49.812Z,2025-04-27T14:21:54Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5685217275,212,35.8,5685217267,56,Back,5685217271,140,39.0,5685217279,1,,5685217277,213,1.33,5685217273,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807175303,210,1,1,18,47,b3r6d8ydtmtjckam6pku9y400,1,33.3,72.6,2025-04-27T14:21:53.892Z,2025-04-27T18:37:24Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5685218103,213,5.61,5685218097,140,39.2,5685218101,212,7.9,5685218099,141,65.4,5685218095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807175359,211,1,1,18,52,b3r6d8ydtmtjckam6pku9y400,1,39.3,42.7,2025-04-27T14:21:58.964Z,2025-04-27T14:22:00Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5685218371,213,4.74,5685218365,140,39.8,5685218367,141,16.5,5685218361,56,Back,5685218369,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807175411,212,1,1,18,54,b3r6d8ydtmtjckam6pku9y400,1,44.4,21.9,2025-04-27T14:22:00.676Z,2025-04-27T18:37:34Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5685218649,56,Back,5685218651,140,47.4,5685218657,213,4.99,5685218653,141,5.6,5685218655,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807175481,213,1,1,18,56,b3r6d8ydtmtjckam6pku9y400,1,46.7,5.2,2025-04-27T14:22:02.660Z,2025-04-27T18:37:40Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685219025,213,2.15,5685219019,140,35.2,5685219023,212,21.9,5685219017,56,Back,5685219021,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807175547,214,1,1,18,59,b3r6d8ydtmtjckam6pku9y400,1,36.7,24.9,2025-04-27T14:22:05.652Z,2025-04-27T14:22:09Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5685219543,56,Back,5685219547,141,60.6,5685219555,213,1.59,5685219545,140,36.3,5685219551,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807175615,215,1,1,19,2,b3r6d8ydtmtjckam6pku9y400,0,33.4,60.8,2025-04-27T14:22:09.348Z,2025-04-27T18:37:53Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5685219967,56,Right,5685219975,213,5.85,5685219969,140,100.0,5686667071,155,,5685219973,212,78.3,5685219977,1,,5685219971,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176057,156,5,1,19,5,5rz9enoyknpg8ji78za5b82p0,1,-0.8,87.4,2025-04-27T14:22:12.224Z,2025-04-27T14:55:34Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5685222411,56,Back,5685222413,346,,5685222455,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807175667,216,5,1,19,5,b3r6d8ydtmtjckam6pku9y400,0,100.8,12.6,2025-04-27T14:22:12.224Z,2025-04-27T14:55:34Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5685220181,56,Right,5685220183,346,,5685222509,233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176093,157,1,1,19,24,5rz9enoyknpg8ji78za5b82p0,1,3.4,46.2,2025-04-27T14:22:31.263Z,2025-04-27T18:38:10Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5685222643,237,,5685222635,141,58.5,5685222629,124,,5685222631,56,Back,5685222639,213,1.26,5685222633,140,6.0,5685222637,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176127,158,1,1,19,27,5rz9enoyknpg8ji78za5b82p0,1,9.1,64.8,2025-04-27T14:22:33.487Z,2025-04-27T18:38:14Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5685222889,141,93.8,5685222883,56,Back,5685222887,140,19.8,5685222893,213,1.05,5685222891,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176159,159,1,1,19,29,5rz9enoyknpg8ji78za5b82p0,1,21.6,94.4,2025-04-27T14:22:35.775Z,2025-04-27T14:22:37Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5685223101,212,7.0,5685223099,141,84.8,5685223097,140,23.9,5685223103,213,5.07,5685223095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176251,160,1,1,19,30,5rz9enoyknpg8ji78za5b82p0,1,23.1,85.4,2025-04-27T14:22:37.294Z,2025-04-27T14:22:42Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5685223525,141,89.1,5685223523,140,34.0,5685223527,212,11.7,5685223521,56,Back,5685223529,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176295,161,1,1,19,35,5rz9enoyknpg8ji78za5b82p0,1,48.4,67.5,2025-04-27T14:22:42.255Z,2025-04-27T14:22:44Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5685223797,141,34.8,5685223793,56,Back,5685223799,212,22.4,5685223801,213,4.58,5685223795,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176337,162,1,1,19,37,5rz9enoyknpg8ji78za5b82p0,1,45.6,30.6,2025-04-27T14:22:44.223Z,2025-04-27T14:22:46Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5685224065,213,5.62,5685224061,141,4.1,5685224057,56,Right,5685224059,140,67.7,5685224063,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176375,163,1,1,19,40,5rz9enoyknpg8ji78za5b82p0,1,67.5,6.2,2025-04-27T14:22:46.479Z,2025-04-27T14:22:48Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5685224253,212,13.0,5685224251,141,21.2,5685224247,56,Center,5685224255,213,2.23,5685224249,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176443,164,1,1,19,41,5rz9enoyknpg8ji78za5b82p0,1,59.9,21.2,2025-04-27T14:22:48.207Z,2025-04-27T14:22:50Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5685224625,141,31.0,5685224623,140,57.7,5685224627,212,7.1,5685224621,56,Center,5685224629,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176473,165,1,1,19,44,5rz9enoyknpg8ji78za5b82p0,0,56.6,30.3,2025-04-27T14:22:50.623Z,2025-04-27T18:38:33Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5685224811,56,Right,5685224819,213,6.04,5685224817,212,31.8,5685224813,140,86.0,5685224815,141,19.0,5685224809,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176545,219,12,1,19,48,b3r6d8ydtmtjckam6pku9y400,1,15.5,81.0,2025-04-27T14:22:54.580Z,2025-04-27T18:38:36Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5685225253,212,9.8,5685225251,141,82.6,5685225247,56,Back,5685225255,213,0.11,5685225249,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176579,220,1,1,19,49,b3r6d8ydtmtjckam6pku9y400,1,26.4,83.6,2025-04-27T14:22:55.876Z,2025-04-27T18:38:46Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5685225485,212,17.0,5686670965,156,,5685225473,56,Back,5685225479,141,93.0,5685225475,140,11.4,5685225489,213,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176711,222,1,1,19,51,b3r6d8ydtmtjckam6pku9y400,1,11.4,93.0,2025-04-27T14:22:58.292Z,2025-04-27T14:23:02Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5685226189,140,35.3,5685226187,56,Back,5685226195,213,5.83,5685226193,212,27.9,5685226191,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176753,223,1,1,19,56,b3r6d8ydtmtjckam6pku9y400,1,35.3,75.0,2025-04-27T14:23:02.708Z,2025-04-27T14:24:16Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5685226381,140,24.7,5685226387,212,11.2,5685226379,56,Back,5685226383,141,77.2,5685226391,213,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176781,224,1,1,19,57,b3r6d8ydtmtjckam6pku9y400,0,24.7,77.2,2025-04-27T14:23:03.797Z,2025-04-27T14:23:05Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5685226561,1,,5685226555,141,63.4,5685226559,213,6.14,5685226551,56,Center,5685226553,140,88.6,5685226557,212,67.7,5685226547,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176809,166,52,1,20,0,5rz9enoyknpg8ji78za5b82p0,1,11.6,43.9,2025-04-27T14:23:07.199Z,2025-04-27T18:39:05Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5686672475,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176945,167,1,1,20,2,5rz9enoyknpg8ji78za5b82p0,1,11.6,43.9,2025-04-27T14:23:09.279Z,2025-04-27T14:23:13Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5685227567,212,33.5,5685227563,140,28.4,5685227569,213,1.02,5685227561,56,Back,5685227587,287,,5685227559,123,,5685227571,1,,5685227565,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176995,168,1,1,20,7,5rz9enoyknpg8ji78za5b82p0,1,28.9,84.5,2025-04-27T14:23:14.255Z,2025-04-27T14:24:43Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5685227815,213,4.39,5685227809,140,24.2,5685227813,212,15.7,5685227811,141,62.6,5685227807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177049,169,1,1,20,9,5rz9enoyknpg8ji78za5b82p0,1,24.0,62.4,2025-04-27T14:23:16.463Z,2025-04-27T14:23:19Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5685228171,212,19.1,5685228165,140,25.9,5685228167,141,34.5,5685228163,56,Back,5685228175,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177151,170,1,1,20,12,5rz9enoyknpg8ji78za5b82p0,1,25.9,34.5,2025-04-27T14:23:18.975Z,2025-04-27T14:24:57Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5685228713,212,15.3,5685228717,213,1.59,5685228711,141,57.0,5685228701,56,Back,5685228707,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177225,171,1,1,20,16,5rz9enoyknpg8ji78za5b82p0,1,28.0,60.3,2025-04-27T14:23:22.863Z,2025-04-27T14:23:26Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5685229135,213,1.07,5685229127,56,Back,5685229129,140,34.2,5685229131,141,77.6,5685229133,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
