id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/17/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2702522055,146,1,1,12,12,9qsmopgutr7ut5g6workk8w4i,1,65.6,92.4,2024-07-21T16:12:49.025Z,2024-07-21T16:12:51Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5112939925,56,Left,5112939929,141,82.6,5112939931,212,8.5,5112939927,140,70.7,5112939933,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522061,147,1,1,12,14,9qsmopgutr7ut5g6workk8w4i,0,73.8,83.0,2024-07-21T16:12:50.897Z,2024-07-21T16:12:51Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5112939959,141,93.0,5112939957,140,85.9,5112939961,212,14.4,5112939963,213,0.49,5112939955,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522081,107,1,1,12,15,cftj6g399tknheudaxsdpfdgb,0,11.6,4.7,2024-07-21T16:12:52.477Z,2024-07-21T16:12:54Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5112940049,56,Back,5112940053,141,4.6,5112940057,213,6.24,5112940051,140,13.1,5112940061,233,148,5112940055,212,1.6,5112940065,286,,5112940059,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522079,148,74,1,12,15,9qsmopgutr7ut5g6workk8w4i,1,85.0,97.1,2024-07-21T16:12:52.478Z,2024-07-21T16:12:55Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5112940045,56,Left,5112940047,285,,5112940081,233,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522105,108,5,1,12,17,cftj6g399tknheudaxsdpfdgb,1,19.2,-1.0,2024-07-21T16:12:54.685Z,2024-07-21T16:12:56Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5112940171,347,,5112940187,233,149,5112940169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522087,149,5,1,12,17,9qsmopgutr7ut5g6workk8w4i,0,80.8,101.0,2024-07-21T16:12:54.685Z,2024-07-21T16:27:57Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5112940085,347,,5112940083,56,Left,5112940195,233,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522153,109,1,1,12,27,cftj6g399tknheudaxsdpfdgb,1,23.3,0.0,2024-07-21T16:13:04.524Z,2024-07-21T16:13:05Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5112940477,107,,5112940485,212,5.3,5112940487,213,1.63,5112940481,140,23.0,5112940479,56,Back,5112940483,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522169,110,1,1,12,28,cftj6g399tknheudaxsdpfdgb,1,23.0,5.8,2024-07-21T16:13:05.436Z,2024-07-21T16:13:07Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5112940585,212,4.4,5112940579,56,Back,5112940581,140,26.6,5112940587,213,5.76,5112940583,141,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522189,111,1,1,12,29,cftj6g399tknheudaxsdpfdgb,0,28.0,2.9,2024-07-21T16:13:05.877Z,2024-07-21T18:59:48Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5112940673,140,40.0,5113236393,157,,5112940671,56,Back,5112940677,212,13.0,5112940675,141,0.0,5112940679,213,6.02,5113236395,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522191,112,5,1,12,31,cftj6g399tknheudaxsdpfdgb,0,41.8,-2.0,2024-07-21T16:13:08.338Z,2024-07-21T16:27:58Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5112940913,233,150,5112940691,347,,5112940689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522223,150,5,1,12,31,9qsmopgutr7ut5g6workk8w4i,1,58.2,102.0,2024-07-21T16:13:08.338Z,2024-07-21T16:13:12Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5112940897,233,112,5112940855,56,Left,5112940857,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522271,151,1,1,12,34,9qsmopgutr7ut5g6workk8w4i,1,56.5,100.0,2024-07-21T16:13:11.810Z,2024-07-21T16:13:16Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5112941123,212,21.5,5112941117,56,Back,5112941121,141,94.7,5112941127,1,,5112941115,107,,5112941125,213,3.37,5112941119,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522291,152,1,1,12,39,9qsmopgutr7ut5g6workk8w4i,1,32.9,91.8,2024-07-21T16:13:16.578Z,2024-07-21T16:13:19Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5112941225,56,Back,5112941229,141,68.7,5112941231,212,20.4,5112941233,213,4.02,5112941227,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522307,153,1,1,12,42,9qsmopgutr7ut5g6workk8w4i,1,22.6,63.0,2024-07-21T16:13:19.282Z,2024-07-21T16:13:21Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5112941353,141,43.7,5112941349,140,25.6,5112941359,213,4.95,5112941357,212,13.5,5112941345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522347,154,1,1,12,46,9qsmopgutr7ut5g6workk8w4i,1,30.1,40.6,2024-07-21T16:13:23.362Z,2024-07-21T16:13:26Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5112941567,140,34.0,5112941573,213,5.04,5112941571,212,12.6,5112941569,141,23.0,5112941565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522359,155,1,1,12,49,9qsmopgutr7ut5g6workk8w4i,1,34.0,22.8,2024-07-21T16:13:25.906Z,2024-07-21T16:13:28Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5112941655,212,11.9,5112941651,140,39.8,5112941657,213,5.25,5112941649,56,Back,5112941653,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522377,156,1,1,12,51,9qsmopgutr7ut5g6workk8w4i,1,36.5,14.1,2024-07-21T16:13:28.162Z,2024-07-21T16:13:30Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5112941749,213,2.47,5112941741,141,25.0,5112941737,140,27.6,5112941745,212,11.9,5112941733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522391,157,1,1,12,53,9qsmopgutr7ut5g6workk8w4i,1,27.3,26.8,2024-07-21T16:13:30.178Z,2024-07-21T16:13:32Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5112941815,212,13.1,5112941811,140,23.1,5112941817,213,1.91,5112941809,56,Back,5112941813,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522407,158,1,1,12,55,9qsmopgutr7ut5g6workk8w4i,1,23.0,48.7,2024-07-21T16:13:32.354Z,2024-07-21T16:13:34Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5112941901,141,72.4,5112941903,212,18.4,5112941897,56,Back,5112941905,213,2.07,5112941899,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522433,159,1,1,12,57,9qsmopgutr7ut5g6workk8w4i,1,14.6,72.4,2024-07-21T16:13:34.786Z,2024-07-21T16:13:39Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5112942083,213,5.04,5112942075,56,Back,5112942085,1,,5112942073,196,,5112942071,155,,5112942079,141,11.9,5112942077,140,27.9,5112942081,212,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522445,160,1,1,13,2,9qsmopgutr7ut5g6workk8w4i,1,27.4,8.6,2024-07-21T16:13:39.666Z,2024-07-21T16:13:40Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5112942153,213,0.19,5112942149,141,11.4,5112942145,56,Back,5112942151,212,9.8,5112942147,140,36.6,5112942141,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522451,161,1,1,13,3,9qsmopgutr7ut5g6workk8w4i,0,36.5,10.7,2024-07-21T16:13:40.610Z,2024-07-21T16:13:41Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5112942183,56,Back,5112942191,213,3.26,5112942187,141,8.5,5112942217,156,,5112942185,140,25.0,5112942189,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702573841,1086,83,1,13,5,9qsmopgutr7ut5g6workk8w4i,1,27.3,6.1,2024-07-21T16:13:42.501Z,2024-07-21T19:00:26Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5113237095,399,195o7hchielt14ic49r3k06sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522477,114,1,1,13,5,cftj6g399tknheudaxsdpfdgb,1,71.5,94.4,2024-07-21T16:13:42.830Z,2024-07-21T16:13:43Z,195o7hchielt14ic49r3k06sq,Serginho,,,5112942311,140,65.1,5112942317,213,3.27,5112942309,56,Left,5112942313,141,93.1,5112942315,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522493,115,1,1,13,6,cftj6g399tknheudaxsdpfdgb,1,65.1,93.1,2024-07-21T16:13:43.806Z,2024-07-21T16:13:45Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5112942403,140,69.3,5112942405,141,81.8,5112942407,212,8.9,5112942401,56,Left,5112942409,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522519,116,1,1,13,8,cftj6g399tknheudaxsdpfdgb,0,71.3,80.9,2024-07-21T16:13:45.743Z,2024-07-21T16:13:48Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5112942555,155,,5112942563,141,100.0,5112942565,212,21.9,5112942557,56,Left,5112942561,140,87.1,5112942567,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522521,117,5,1,13,11,cftj6g399tknheudaxsdpfdgb,0,86.2,102.0,2024-07-21T16:13:48.642Z,2024-07-21T16:13:50Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5112942651,233,162,5112942571,347,,5112942569,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522529,162,5,1,13,11,9qsmopgutr7ut5g6workk8w4i,1,13.8,-2.0,2024-07-21T16:13:48.642Z,2024-07-21T16:27:58Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5112942613,56,Back,5112942631,233,117,5112942615,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522567,163,1,1,13,12,9qsmopgutr7ut5g6workk8w4i,1,14.6,0.0,2024-07-21T16:13:49.794Z,2024-07-21T16:13:53Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5112942841,1,,5112942831,56,Back,5112942837,212,26.9,5112942833,140,3.0,5112942839,213,2.04,5112942829,107,,5112942835,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522649,165,1,1,13,21,9qsmopgutr7ut5g6workk8w4i,1,12.7,48.4,2024-07-21T16:13:58.531Z,2024-07-21T16:14:02Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5112943265,141,37.0,5112943263,140,15.9,5112943261,56,Back,5112943269,213,5.12,5112943267,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522675,166,1,1,13,27,9qsmopgutr7ut5g6workk8w4i,1,24.4,40.0,2024-07-21T16:14:04.116Z,2024-07-21T16:14:06Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5112943395,213,1.40,5112943393,212,22.3,5112943391,141,72.3,5112943387,56,Back,5112943389,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522695,167,1,1,13,29,9qsmopgutr7ut5g6workk8w4i,1,28.5,74.2,2024-07-21T16:14:06.195Z,2024-07-21T16:14:10Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5112943503,213,0.73,5112943495,56,Back,5112943501,212,20.2,5112943497,140,42.9,5112943499,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522715,168,1,1,13,33,9qsmopgutr7ut5g6workk8w4i,1,55.9,93.8,2024-07-21T16:14:10.099Z,2024-07-21T16:14:11Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5112943589,212,3.4,5112943587,141,89.6,5112943591,213,4.15,5112943585,140,54.2,5112943583,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522725,169,1,1,13,34,9qsmopgutr7ut5g6workk8w4i,1,53.8,88.9,2024-07-21T16:14:11.699Z,2024-07-21T16:14:12Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5112943635,56,Back,5112943639,141,96.9,5112943643,213,2.22,5112943641,212,6.8,5112943637,140,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522759,170,1,1,13,35,9qsmopgutr7ut5g6workk8w4i,1,49.4,97.1,2024-07-21T16:14:12.692Z,2024-07-21T16:14:17Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5112943825,56,Back,5112943829,141,88.0,5112943831,212,16.5,5112943833,213,3.53,5112943827,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522785,171,1,1,13,40,9qsmopgutr7ut5g6workk8w4i,1,41.0,85.3,2024-07-21T16:14:16.963Z,2024-07-21T16:14:20Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5112943985,213,0.57,5112943983,212,13.9,5112943981,141,96.3,5112943977,56,Left,5112943979,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522793,172,1,1,13,43,9qsmopgutr7ut5g6workk8w4i,1,58.9,93.6,2024-07-21T16:14:20.260Z,2024-07-21T16:14:22Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5112944023,141,86.9,5112944027,213,4.62,5112944021,140,58.5,5112944025,212,4.6,5112944019,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522805,173,1,1,13,45,9qsmopgutr7ut5g6workk8w4i,1,59.2,84.5,2024-07-21T16:14:21.972Z,2024-07-21T16:14:25Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5112944115,56,Center,5112944123,213,5.76,5112944121,212,7.9,5112944117,140,65.7,5112944119,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522819,174,1,1,13,48,9qsmopgutr7ut5g6workk8w4i,1,65.4,83.9,2024-07-21T16:14:24.948Z,2024-07-21T16:14:26Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5112944191,212,5.0,5112944187,140,62.3,5112944189,141,89.4,5112944185,56,Left,5112944193,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522821,175,4,1,13,49,9qsmopgutr7ut5g6workk8w4i,1,63.2,87.4,2024-07-21T16:14:25.855Z,2024-07-21T16:14:28Z,,,,,5112944223,10,,5112944231,233,118,5112944225,56,Left,5112944229,286,,5112944227,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522817,118,4,1,13,49,cftj6g399tknheudaxsdpfdgb,0,36.8,12.6,2024-07-21T16:14:25.856Z,2024-07-21T16:14:29Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5112944213,10,,5112944217,152,,5112944253,233,175,5112944215,56,Back,5112944219,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522845,176,1,1,13,51,9qsmopgutr7ut5g6workk8w4i,1,59.9,88.0,2024-07-21T16:14:27.892Z,2024-07-21T19:01:05Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5112944331,141,63.4,5112944323,5,,5112944327,56,Center,5112944333,212,17.1,5112944325,152,,5112944335,213,4.49,5112944329,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522847,177,1,1,13,55,9qsmopgutr7ut5g6workk8w4i,0,54.3,53.7,2024-07-21T16:14:32.212Z,2024-07-21T16:14:32Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5112944339,56,Center,5112944341,140,66.3,5112944347,213,0.00,5112944345,212,12.6,5112944343,141,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522861,119,50,1,13,57,cftj6g399tknheudaxsdpfdgb,1,33.3,45.8,2024-07-21T16:14:34.384Z,2024-07-21T16:14:39Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5112944429,56,Back,5112944605,233,178,5112944431,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522891,178,7,1,13,57,9qsmopgutr7ut5g6workk8w4i,1,66.7,54.2,2024-07-21T16:14:34.385Z,2024-07-21T19:01:14Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5113238235,384,,5112944599,233,119,5112944603,286,,5112944581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522869,120,83,1,13,58,cftj6g399tknheudaxsdpfdgb,0,30.7,43.8,2024-07-21T16:14:35.041Z,2024-07-21T16:50:37Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5113005997,399,2xp7fbcl6a4nua9jpm7b4k1sk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522905,179,1,1,14,2,9qsmopgutr7ut5g6workk8w4i,1,68.3,38.9,2024-07-21T16:14:39.108Z,2024-07-21T16:14:41Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5112944643,141,31.0,5112944647,213,5.10,5112944641,140,70.4,5112944645,212,5.8,5112944639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522931,180,1,1,14,4,9qsmopgutr7ut5g6workk8w4i,1,69.8,35.4,2024-07-21T16:14:40.948Z,2024-07-21T16:14:43Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5112944747,140,69.9,5112944749,141,41.2,5112944753,213,1.54,5112944745,56,Center,5112944751,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522937,181,1,1,14,6,9qsmopgutr7ut5g6workk8w4i,0,72.0,41.8,2024-07-21T16:14:43.012Z,2024-07-21T16:14:45Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5112944763,56,Center,5112944771,213,0.00,5112944767,141,41.8,5112944801,236,,5112944807,286,,5112944765,140,72.5,5112944769,212,0.5,5112944803,233,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522941,121,74,1,14,6,cftj6g399tknheudaxsdpfdgb,1,28.0,60.0,2024-07-21T16:14:43.013Z,2024-07-21T16:50:38Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5112944823,233,181,5112944787,285,,5112944785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522963,123,1,1,14,9,cftj6g399tknheudaxsdpfdgb,1,28.8,33.6,2024-07-21T16:14:45.840Z,2024-07-21T16:14:47Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5112944907,213,0.57,5112944901,140,34.2,5112944903,141,38.9,5112944905,212,6.7,5112944899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522967,124,4,1,14,10,cftj6g399tknheudaxsdpfdgb,1,33.4,42.8,2024-07-21T16:14:47.348Z,2024-07-21T19:01:36Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5112944989,233,182,5112944949,286,,5112944941,152,,5112944937,56,Back,5113238777,295,,5112944933,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702522961,182,4,1,14,10,9qsmopgutr7ut5g6workk8w4i,0,66.6,57.2,2024-07-21T16:14:47.349Z,2024-07-21T19:01:38Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5112944993,233,124,5112944981,152,,5112944979,56,Center,5112944997,285,,5113238829,295,,5112944977,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702523073,125,1,1,14,24,cftj6g399tknheudaxsdpfdgb,1,38.9,21.2,2024-07-21T16:15:01.289Z,2024-07-21T16:49:52Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5112945545,213,4.68,5112945535,152,,5112945539,140,38.6,5112945543,212,9.7,5112945533,5,,5112945537,56,Back,5112945541,141,6.9,5113004807,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702523079,126,1,1,14,27,cftj6g399tknheudaxsdpfdgb,1,38.6,6.9,2024-07-21T16:15:04.217Z,2024-07-21T16:49:54Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5112945569,212,13.7,5113004839,189,,5112945565,140,28.0,5112945567,141,18.6,5112945563,56,Back,5112945571,213,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702523099,127,1,1,14,30,cftj6g399tknheudaxsdpfdgb,1,28.0,18.6,2024-07-21T16:15:07.289Z,2024-07-21T16:49:56Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5112945703,56,Back,5112945707,141,51.0,5112945711,213,1.71,5112945705,140,25.1,5112945709,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702523129,128,1,1,14,36,cftj6g399tknheudaxsdpfdgb,1,33.3,53.6,2024-07-21T16:15:12.865Z,2024-07-21T19:01:51Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5113239077,189,,5112945893,212,13.6,5112945895,213,5.84,5112945887,56,Back,5112945889,140,45.0,5112945891,141,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702523131,129,1,1,14,36,cftj6g399tknheudaxsdpfdgb,1,45.0,45.0,2024-07-21T16:15:13.713Z,2024-07-21T16:15:15Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5112945907,212,12.8,5112945901,56,Back,5112945909,213,2.93,5112945903,140,33.1,5112945905,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702523167,130,1,1,14,38,cftj6g399tknheudaxsdpfdgb,1,35.5,47.2,2024-07-21T16:15:15.073Z,2024-07-21T16:15:20Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5112946115,140,45.3,5112946119,212,28.8,5112946113,56,Back,5112946117,141,7.6,5112946111,155,,5112946121,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702523229,131,1,1,14,43,cftj6g399tknheudaxsdpfdgb,1,53.6,6.9,2024-07-21T16:15:20.370Z,2024-07-21T16:15:28Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5112946499,141,26.1,5112946497,140,39.9,5112946501,212,19.4,5112946503,213,2.40,5112946495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702523247,132,1,1,14,51,cftj6g399tknheudaxsdpfdgb,1,40.1,28.1,2024-07-21T16:15:28.177Z,2024-07-21T16:15:30Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5112946585,56,Back,5112946593,141,56.0,5112946607,189,,5112946601,213,1.31,5112946589,140,44.9,5112946597,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702523257,133,1,1,14,53,cftj6g399tknheudaxsdpfdgb,1,44.9,56.0,2024-07-21T16:15:30.274Z,2024-07-21T16:15:31Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5112946643,213,4.49,5112946637,140,40.9,5112946641,212,18.6,5112946635,56,Back,5112946639,141,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702523283,134,1,1,14,54,cftj6g399tknheudaxsdpfdgb,1,40.9,29.3,2024-07-21T16:15:31.266Z,2024-07-21T16:15:35Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5112946833,141,11.3,5112946827,140,45.4,5112946823,56,Back,5112946841,213,5.08,5112946837,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
