id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2797137949,191,1,1,25,39,cftj6g399tknheudaxsdpfdgb,0,46.2,33.6,2025-04-06T12:26:23.873Z,2025-04-06T12:40:57Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5630038339,233,188,5629961225,213,5.49,5630038337,236,,5629961221,212,3.7,5629961219,141,29.7,5629961211,56,Back,5629961215,140,48.7,5630038343,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797137981,188,74,1,25,39,aljua8crr0vkwit0j3m59jw9j,1,46.2,96.3,2025-04-06T12:26:23.874Z,2025-04-06T14:19:32Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5629961395,56,Back,5630038373,233,191,5629980867,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797137957,187,5,1,25,43,aljua8crr0vkwit0j3m59jw9j,0,46.0,101.6,2025-04-06T12:26:27.880Z,2025-04-06T14:18:09Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5629961257,56,Back,5629961259,347,,5630059031,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138127,192,5,1,25,43,cftj6g399tknheudaxsdpfdgb,1,54.0,-1.6,2025-04-06T12:26:27.880Z,2025-04-06T14:18:08Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5629962239,347,,5630058989,233,187,5629962237,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138187,193,1,1,26,0,cftj6g399tknheudaxsdpfdgb,1,55.1,0.0,2025-04-06T12:26:44.952Z,2025-04-06T12:26:50Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5629962579,56,Back,5629962587,213,2.43,5629962615,189,,5629962577,107,,5629962583,141,15.9,5629962585,212,18.7,5629962581,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138369,194,4,1,26,5,cftj6g399tknheudaxsdpfdgb,1,58.2,28.0,2025-04-06T12:26:50.787Z,2025-04-06T14:25:14Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5629964027,286,,5629964011,13,,5630153683,233,219,5630603597,189,,5629964021,265,,5629964013,56,Center,5629964017,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140443,219,4,1,26,5,aljua8crr0vkwit0j3m59jw9j,0,41.8,72.0,2025-04-06T12:26:50.788Z,2025-04-06T14:27:12Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5630153711,233,194,5629975357,13,,5629975361,152,,5629975359,56,Back,5629979731,189,,5629975363,265,,5630153305,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797262251,788,1,1,26,6,cftj6g399tknheudaxsdpfdgb,0,56.2,22.7,2025-04-06T12:26:50.804Z,2025-04-06T14:26:05Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5630633359,141,44.6,5630633569,5,,5630633357,140,56.0,5630633361,212,14.9,5630633363,213,1.58,5630633571,152,,5630633355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138449,190,1,1,26,19,aljua8crr0vkwit0j3m59jw9j,1,62.0,14.3,2025-04-06T12:27:04.161Z,2025-04-06T12:27:07Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5629963937,140,40.6,5629963939,141,23.0,5629963941,212,23.2,5629963943,213,2.88,5629963935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138471,191,1,1,26,22,aljua8crr0vkwit0j3m59jw9j,1,38.7,23.1,2025-04-06T12:27:07.136Z,2025-04-06T12:27:08Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5629964057,212,8.1,5629964051,56,Back,5629964055,141,31.8,5629964053,140,33.5,5629964059,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138505,192,1,1,26,23,aljua8crr0vkwit0j3m59jw9j,1,33.9,31.8,2025-04-06T12:27:08.224Z,2025-04-06T12:27:10Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5629964279,56,Back,5629964287,213,1.44,5629964283,141,63.9,5629964281,140,36.6,5629964285,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138547,193,1,1,26,25,aljua8crr0vkwit0j3m59jw9j,1,36.6,63.9,2025-04-06T12:27:09.873Z,2025-04-06T12:27:12Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5629964537,140,59.5,5629964541,212,32.6,5629964545,1,,5629964539,141,96.2,5629964535,56,Left,5629964543,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138571,194,1,1,26,28,aljua8crr0vkwit0j3m59jw9j,1,62.0,97.5,2025-04-06T12:27:12.848Z,2025-04-06T12:27:15Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5629964691,213,6.22,5629964685,140,74.0,5629964687,141,96.3,5629964689,212,12.6,5629964683,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138589,195,1,1,26,30,aljua8crr0vkwit0j3m59jw9j,1,74.0,96.3,2025-04-06T12:27:15.041Z,2025-04-06T12:27:16Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5629964797,140,83.5,5629964799,141,89.7,5629964803,213,5.86,5629964801,212,10.9,5629964795,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138605,196,1,1,26,31,aljua8crr0vkwit0j3m59jw9j,1,83.5,89.7,2025-04-06T12:27:15.937Z,2025-04-06T12:27:16Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5629964879,141,95.9,5629964877,140,78.0,5629964913,156,,5629964883,213,2.51,5629964881,212,7.2,5629964875,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138647,197,3,1,26,34,aljua8crr0vkwit0j3m59jw9j,0,77.8,95.4,2025-04-06T12:27:18.929Z,2025-04-06T17:24:34Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5629965145,56,Left,5631577267,465,,5629965341,233,195,5629965147,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138679,195,7,1,26,34,cftj6g399tknheudaxsdpfdgb,1,22.2,4.6,2025-04-06T12:27:18.930Z,2025-04-06T17:24:32Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5629965287,167,,5629965289,56,Back,5629965303,233,197,5629965291,285,,5631577159,178,,5631577157,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138717,196,5,1,26,34,cftj6g399tknheudaxsdpfdgb,0,24.8,-1.7,2025-04-06T12:27:19.701Z,2025-04-06T14:18:10Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5629965487,347,,5629965485,56,Back,5629966261,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138837,198,5,1,26,34,aljua8crr0vkwit0j3m59jw9j,1,75.2,101.7,2025-04-06T12:27:19.701Z,2025-04-06T14:18:09Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5629966207,56,Left,5629966253,233,196,5629966209,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138855,199,1,1,26,48,aljua8crr0vkwit0j3m59jw9j,0,77.4,100.0,2025-04-06T12:27:33.433Z,2025-04-06T17:24:54Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5629966301,107,,5629966305,140,86.9,5629966311,213,5.50,5629966303,56,Left,5629966309,212,14.0,5629966363,189,,5629966307,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138901,197,1,1,26,53,cftj6g399tknheudaxsdpfdgb,1,11.5,13.4,2025-04-06T12:27:38.297Z,2025-04-06T12:27:40Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5629966633,56,Back,5629966639,212,18.7,5629966641,213,0.19,5629966637,141,18.6,5629966635,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139007,198,1,1,26,55,cftj6g399tknheudaxsdpfdgb,1,29.1,18.6,2025-04-06T12:27:39.994Z,2025-04-06T12:27:45Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5629967137,212,7.8,5629967135,141,7.1,5629967131,56,Back,5629967133,140,29.5,5629967139,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139015,199,3,1,26,56,cftj6g399tknheudaxsdpfdgb,0,31.9,10.0,2025-04-06T12:27:41.440Z,2025-04-06T17:25:55Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5631582343,464,,5629967193,233,200,5629967171,285,,5629967169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138969,200,7,1,26,56,aljua8crr0vkwit0j3m59jw9j,1,68.1,90.0,2025-04-06T12:27:41.441Z,2025-04-06T17:26:00Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5629967185,233,199,5631582733,384,,5631582735,178,,5629967015,56,Left,5629967189,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138977,201,61,1,26,57,aljua8crr0vkwit0j3m59jw9j,1,70.6,89.3,2025-04-06T12:27:42.411Z,2025-04-06T17:26:10Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5629967037,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797434751,803,1,1,26,58,cftj6g399tknheudaxsdpfdgb,1,36.7,22.5,2025-04-06T12:27:43.001Z,2025-04-06T17:26:24Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5631584185,213,0.86,5631584181,141,36.0,5631584183,212,12.1,5631584177,56,Back,5631584179,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139075,200,50,1,27,2,cftj6g399tknheudaxsdpfdgb,1,50.4,41.7,2025-04-06T12:27:47.648Z,2025-04-06T17:43:07Z,195o7hchielt14ic49r3k06sq,Serginho,,,5631655807,233,202,5629967435,286,,5629967433,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139101,202,7,1,27,2,aljua8crr0vkwit0j3m59jw9j,1,49.6,58.3,2025-04-06T12:27:47.649Z,2025-04-06T17:43:07Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5629967561,56,Back,5631655787,233,200,5631584419,389,,5631585079,384,,5629967563,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139131,204,1,1,27,8,aljua8crr0vkwit0j3m59jw9j,1,56.7,95.6,2025-04-06T12:27:53.169Z,2025-04-06T12:27:56Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5629967747,213,3.71,5629967743,141,81.5,5629967739,56,Back,5629967745,212,17.8,5629967741,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139215,205,1,1,27,11,aljua8crr0vkwit0j3m59jw9j,1,40.8,78.1,2025-04-06T12:27:56.081Z,2025-04-06T12:28:02Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5629968251,140,41.9,5629968255,212,13.2,5629968249,56,Back,5629968257,213,4.80,5629968253,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139221,206,1,1,27,17,aljua8crr0vkwit0j3m59jw9j,1,43.4,60.2,2025-04-06T12:28:01.890Z,2025-04-06T17:26:57Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5629968289,1,,5629968277,56,Right,5629968283,141,6.8,5629968287,213,5.04,5629968285,212,38.4,5629968281,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139267,207,1,1,27,18,aljua8crr0vkwit0j3m59jw9j,1,55.2,6.8,2025-04-06T12:28:03.570Z,2025-04-06T12:28:06Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5629968503,212,16.1,5629968499,140,45.6,5629968497,56,Back,5629968501,141,25.3,5629968505,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139331,208,1,1,27,21,aljua8crr0vkwit0j3m59jw9j,1,48.6,26.5,2025-04-06T12:28:06.067Z,2025-04-06T12:28:10Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5629968909,212,57.3,5629968913,1,,5629968903,56,Left,5629968899,155,,5629968907,141,94.7,5629968901,196,,5629968911,213,0.94,5629968905,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139423,209,1,1,27,26,aljua8crr0vkwit0j3m59jw9j,1,76.8,94.8,2025-04-06T12:28:11.570Z,2025-04-06T12:28:14Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5629969435,56,Left,5629969443,213,6.20,5629969441,212,12.1,5629969439,141,93.3,5629969437,140,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139429,210,50,1,27,29,aljua8crr0vkwit0j3m59jw9j,1,90.2,94.0,2025-04-06T12:28:14.642Z,2025-04-06T12:28:19Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5629969481,56,Left,5629969601,233,201,5629969483,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139433,201,7,1,27,29,cftj6g399tknheudaxsdpfdgb,0,9.8,6.0,2025-04-06T12:28:14.643Z,2025-04-06T17:27:12Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5631586945,178,,5631586943,385,,5629969563,233,210,5629969541,285,,5629969539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139503,211,3,1,27,32,aljua8crr0vkwit0j3m59jw9j,0,78.9,73.2,2025-04-06T12:28:17.443Z,2025-04-06T17:28:09Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5631587477,465,,5629969951,286,,5629971085,233,202,5629969949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139523,202,7,1,27,32,cftj6g399tknheudaxsdpfdgb,0,21.1,26.8,2025-04-06T12:28:17.444Z,2025-04-06T17:28:13Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5631588827,178,,5629970031,56,Back,5631588825,385,,5629971051,233,211,5629970033,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797436063,717,61,1,27,33,aljua8crr0vkwit0j3m59jw9j,1,75.5,66.9,2025-04-06T12:28:18.416Z,2025-04-06T17:28:36Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5631591309,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797436345,804,1,1,27,36,cftj6g399tknheudaxsdpfdgb,0,17.7,36.6,2025-04-06T12:28:21.485Z,2025-04-06T17:28:44Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5631592773,213,0.70,5631592767,140,28.7,5631592765,56,Back,5631592769,141,51.0,5631592771,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797436515,805,51,1,27,37,cftj6g399tknheudaxsdpfdgb,1,20.9,36.0,2025-04-06T12:28:22.253Z,2025-04-06T17:28:59Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5631593607,169,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139537,212,15,1,27,38,aljua8crr0vkwit0j3m59jw9j,1,72.2,58.2,2025-04-06T12:28:23.122Z,2025-04-06T17:29:07Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5631593937,121,,5629973001,146,98.5,5630649687,458,,5631593641,468,805,5629972999,215,,5629973003,147,50.4,5629972997,103,6.3,5629973015,233,203,5629972995,102,52.5,5629970119,18,,5629970121,56,5629972747,20,,Center,5630649685,108,5629972987,76,,5629970117,22,,,,,,,,,,
2797139589,203,10,1,27,38,cftj6g399tknheudaxsdpfdgb,1,3.8,47.5,2025-04-06T12:28:23.222Z,2025-04-06T17:29:12Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5631594227,376,,5629970411,182,,5629973053,233,212,5631594223,177,,5631594225,180,,5629970413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139623,204,52,1,27,42,cftj6g399tknheudaxsdpfdgb,1,3.8,47.5,2025-04-06T12:28:26.966Z,2025-04-06T17:29:15Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5631594303,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139769,205,1,1,27,51,cftj6g399tknheudaxsdpfdgb,1,3.8,47.5,2025-04-06T12:28:35.883Z,2025-04-06T12:28:38Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5629971281,123,,5629971285,140,24.9,5629971287,141,73.3,5629971291,213,0.67,5629971283,56,Back,5629971289,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139789,206,1,1,27,53,cftj6g399tknheudaxsdpfdgb,1,24.9,73.3,2025-04-06T12:28:38.219Z,2025-04-06T12:28:39Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5629971359,213,3.78,5629971353,140,7.0,5629971357,212,23.4,5629971355,141,52.8,5629971351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139805,207,1,1,27,54,cftj6g399tknheudaxsdpfdgb,1,7.1,52.8,2025-04-06T12:28:39.371Z,2025-04-06T12:28:40Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5629971423,212,14.7,5629971417,56,Back,5629971425,213,5.21,5629971421,141,33.9,5629971419,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139845,208,1,1,27,55,cftj6g399tknheudaxsdpfdgb,1,13.8,33.9,2025-04-06T12:28:40.555Z,2025-04-06T12:28:44Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5629971627,141,44.0,5629971623,56,Back,5629971629,212,30.7,5629971625,140,42.3,5629971631,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139939,209,1,1,27,59,cftj6g399tknheudaxsdpfdgb,1,43.2,63.2,2025-04-06T12:28:44.523Z,2025-04-06T17:29:34Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5629972087,140,58.3,5629972085,56,Left,5629972091,212,24.3,5629972093,213,0.86,5629972089,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139969,210,1,1,28,7,cftj6g399tknheudaxsdpfdgb,1,75.4,77.6,2025-04-06T12:28:52.491Z,2025-04-06T12:28:54Z,195o7hchielt14ic49r3k06sq,Serginho,,,5629972243,212,19.7,5629972237,56,Center,5629972239,140,94.2,5629972241,141,76.9,5629972245,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139983,211,1,1,28,9,cftj6g399tknheudaxsdpfdgb,0,94.9,78.9,2025-04-06T12:28:54.507Z,2025-04-06T17:29:58Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5631596363,2,,5629972331,56,Center,5629972335,140,90.7,5629972343,213,4.47,5631596489,72,,5629972341,212,18.3,5631596487,224,,5629972339,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139995,213,12,1,28,11,aljua8crr0vkwit0j3m59jw9j,1,7.2,41.5,2025-04-06T12:28:56.067Z,2025-04-06T12:28:57Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5629972393,141,0.0,5629972389,56,Back,5629972397,213,4.93,5629972395,212,29.7,5629972391,140,13.4,5629972431,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140081,212,5,1,28,11,cftj6g399tknheudaxsdpfdgb,1,87.2,101.1,2025-04-06T12:28:56.709Z,2025-04-06T14:18:10Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5629972943,56,Left,5629972947,347,,5630002865,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139997,214,5,1,28,11,aljua8crr0vkwit0j3m59jw9j,0,12.8,-1.1,2025-04-06T12:28:56.709Z,2025-04-06T14:18:10Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5629972401,56,Back,5630002887,233,212,5629972403,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140109,213,1,1,28,14,cftj6g399tknheudaxsdpfdgb,1,83.1,100.0,2025-04-06T12:28:59.636Z,2025-04-06T17:30:18Z,195o7hchielt14ic49r3k06sq,Serginho,,,5629973125,107,,5629973135,213,5.25,5629973131,141,92.6,5629973127,56,Left,5629973133,212,7.0,5629973129,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437481,806,1,1,28,16,cftj6g399tknheudaxsdpfdgb,1,86.5,94.8,2025-04-06T12:29:01.615Z,2025-04-06T17:30:32Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5631598725,56,Left,5631598731,212,8.5,5631598727,140,78.5,5631598733,213,3.00,5631598729,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140125,214,1,1,28,22,cftj6g399tknheudaxsdpfdgb,0,86.5,92.6,2025-04-06T12:29:06.956Z,2025-04-06T17:30:32Z,195o7hchielt14ic49r3k06sq,Serginho,,,5629973233,141,51.0,5629973229,56,Center,5631598765,20,,5629973237,213,4.74,5631598763,223,,5629973225,2,,5629973231,140,87.3,5629973235,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140171,215,12,1,28,28,aljua8crr0vkwit0j3m59jw9j,1,14.1,63.6,2025-04-06T12:29:12.868Z,2025-04-06T14:00:16Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5630492679,140,51.1,5630492685,213,5.47,5630492681,141,2.7,5630492683,212,56.8,5630492677,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140203,215,12,1,28,29,cftj6g399tknheudaxsdpfdgb,1,51.0,89.7,2025-04-06T12:29:13.852Z,2025-04-06T12:29:16Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5629973669,212,9.9,5629973663,56,Left,5629973667,141,100.0,5629973755,167,,5629973835,15,,5629973671,213,0.96,5629973665,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140209,216,5,1,28,29,aljua8crr0vkwit0j3m59jw9j,1,44.8,-1.8,2025-04-06T12:29:14.551Z,2025-04-06T14:18:11Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5629973761,233,216,5629973705,347,,5629973701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140217,216,5,1,28,29,cftj6g399tknheudaxsdpfdgb,0,55.2,101.8,2025-04-06T12:29:14.551Z,2025-04-06T14:09:28Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5629973733,347,,5629973787,233,216,5629973731,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140373,217,1,1,28,40,aljua8crr0vkwit0j3m59jw9j,1,48.4,0.0,2025-04-06T12:29:25.236Z,2025-04-06T12:29:27Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5629974621,107,,5629974625,140,28.6,5629974631,213,2.50,5629974633,1,,5629974627,141,20.9,5629974629,212,25.9,5629974623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140441,218,1,1,28,42,aljua8crr0vkwit0j3m59jw9j,1,24.7,25.0,2025-04-06T12:29:27.380Z,2025-04-06T12:29:32Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5629975005,56,Back,5629975017,212,21.5,5629975019,213,2.23,5629975009,140,12.1,5629975013,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140569,220,1,1,28,52,aljua8crr0vkwit0j3m59jw9j,1,9.2,45.2,2025-04-06T12:29:37.236Z,2025-04-06T17:31:00Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5629975733,140,15.2,5629975739,213,5.16,5629975737,212,14.6,5629975735,141,25.8,5629975731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140587,221,1,1,28,53,aljua8crr0vkwit0j3m59jw9j,1,14.7,26.7,2025-04-06T12:29:38.740Z,2025-04-06T17:31:04Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5629975861,56,Back,5629975865,141,5.6,5629975867,212,16.2,5629975869,213,5.19,5629975863,140,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140603,222,1,1,28,56,aljua8crr0vkwit0j3m59jw9j,1,21.8,5.6,2025-04-06T12:29:40.892Z,2025-04-06T17:31:08Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5629975943,140,13.6,5629975949,213,2.15,5629975947,212,15.7,5629975945,141,24.9,5629975941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140641,223,1,1,28,59,aljua8crr0vkwit0j3m59jw9j,1,13.6,24.9,2025-04-06T12:29:44.692Z,2025-04-06T12:29:47Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5629976147,212,25.5,5629976145,141,62.3,5629976141,56,Back,5629976143,140,11.4,5629976149,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140659,224,1,1,29,2,aljua8crr0vkwit0j3m59jw9j,1,11.4,62.3,2025-04-06T12:29:47.108Z,2025-04-06T12:29:49Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5629976267,140,15.9,5629976273,213,1.12,5629976269,141,76.6,5629976265,56,Back,5629976271,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
