id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2810983617,135,1,1,13,38,aljua8crr0vkwit0j3m59jw9j,1,34.2,80.9,2025-05-05T17:15:01.066Z,2025-05-05T17:15:04Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5706271599,141,85.3,5706271603,213,2.96,5706271601,212,16.5,5706271595,56,Back,5706271597,140,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983637,136,1,1,13,41,aljua8crr0vkwit0j3m59jw9j,1,26.7,86.3,2025-05-05T17:15:04.715Z,2025-05-05T17:15:07Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5706271687,1,,5706271685,213,0.20,5706271683,212,37.1,5706271679,140,61.3,5706271677,56,Left,5706271675,155,,5706271681,141,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983639,137,61,1,13,43,aljua8crr0vkwit0j3m59jw9j,0,61.3,97.1,2025-05-05T17:15:05.988Z,2025-05-05T17:33:22Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5706271695,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983733,102,5,1,13,44,36g6ifzjliec1jqnbtf7yesme,1,33.6,-1.8,2025-05-05T17:15:06.887Z,2025-05-05T17:17:30Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706272071,56,Back,5706272095,233,138,5706272073,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983641,138,5,1,13,44,aljua8crr0vkwit0j3m59jw9j,0,66.4,101.8,2025-05-05T17:15:06.887Z,2025-05-05T17:17:30Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5706272117,233,102,5706271703,347,,5706271701,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983761,103,1,1,13,55,36g6ifzjliec1jqnbtf7yesme,1,26.2,0.0,2025-05-05T17:15:18.710Z,2025-05-05T17:15:21Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706272253,212,20.6,5706272249,140,35.7,5706272255,213,1.07,5706272247,56,Back,5706272245,107,,5706272251,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983783,104,1,1,13,58,36g6ifzjliec1jqnbtf7yesme,0,35.7,25.2,2025-05-05T17:15:20.950Z,2025-05-05T17:15:23Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5706272389,1,,5706272381,140,55.1,5706272377,157,,5706272379,56,Center,5706272383,141,78.5,5706272385,212,41.6,5706272387,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983801,139,61,1,14,1,aljua8crr0vkwit0j3m59jw9j,0,42.6,11.6,2025-05-05T17:15:24.620Z,2025-05-05T17:15:24Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5706272463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983853,105,5,1,14,3,36g6ifzjliec1jqnbtf7yesme,1,46.8,101.4,2025-05-05T17:15:25.847Z,2025-05-05T17:17:30Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5706272787,233,140,5706272729,347,,5706272727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983821,140,5,1,14,3,aljua8crr0vkwit0j3m59jw9j,0,53.2,-1.4,2025-05-05T17:15:25.847Z,2025-05-05T17:17:31Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5706272553,56,Right,5706272791,233,105,5706272555,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983883,106,1,1,14,9,36g6ifzjliec1jqnbtf7yesme,1,47.9,100.0,2025-05-05T17:15:32.519Z,2025-05-05T17:15:37Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5706272939,1,,5706272927,107,,5706272931,140,26.3,5706272929,56,Back,5706272933,141,74.7,5706272935,212,29.1,5706272937,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983899,107,1,1,14,14,36g6ifzjliec1jqnbtf7yesme,1,28.9,72.1,2025-05-05T17:15:37.015Z,2025-05-05T17:15:40Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706273045,212,15.9,5706273041,140,40.1,5706273043,141,87.8,5706273049,213,0.74,5706273039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983905,108,1,1,14,17,36g6ifzjliec1jqnbtf7yesme,1,40.1,87.8,2025-05-05T17:15:40.118Z,2025-05-05T17:15:41Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5706273101,213,4.25,5706273099,212,14.5,5706273093,56,Back,5706273095,140,33.9,5706273097,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983927,109,1,1,14,18,36g6ifzjliec1jqnbtf7yesme,1,33.9,68.7,2025-05-05T17:15:41.047Z,2025-05-05T17:15:44Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706273209,212,12.9,5706273211,213,1.08,5706273203,56,Back,5706273207,141,85.4,5706273205,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983935,110,1,1,14,21,36g6ifzjliec1jqnbtf7yesme,1,39.9,83.6,2025-05-05T17:15:43.943Z,2025-05-05T17:15:45Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5706273263,213,4.24,5706273259,141,64.3,5706273255,56,Back,5706273261,212,14.7,5706273257,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983999,111,1,1,14,22,36g6ifzjliec1jqnbtf7yesme,1,33.6,63.9,2025-05-05T17:15:45.494Z,2025-05-05T17:15:51Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706273563,141,35.4,5706273559,56,Back,5706273567,213,4.64,5706273565,212,19.4,5706273561,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984009,112,1,1,14,28,36g6ifzjliec1jqnbtf7yesme,0,33.8,32.5,2025-05-05T17:15:51.063Z,2025-05-05T17:15:52Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706273649,213,0.31,5706273641,56,Center,5706273643,140,92.1,5706273639,155,,5706273651,1,,5706273645,141,61.8,5706273647,212,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984101,142,1,1,14,34,aljua8crr0vkwit0j3m59jw9j,1,8.8,53.0,2025-05-05T17:15:57.453Z,2025-05-05T17:16:01Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5706274193,140,14.2,5706274199,213,5.07,5706274195,141,30.4,5706274197,212,16.4,5706274191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984123,143,1,1,14,38,aljua8crr0vkwit0j3m59jw9j,1,14.6,30.1,2025-05-05T17:16:00.940Z,2025-05-05T17:16:03Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5706274301,56,Back,5706274311,141,52.2,5706274305,140,10.6,5706274315,212,15.6,5706274317,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984169,144,1,1,14,40,aljua8crr0vkwit0j3m59jw9j,1,10.4,56.0,2025-05-05T17:16:03.196Z,2025-05-05T17:16:07Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5706274583,140,14.3,5706274595,213,1.25,5706274591,212,12.8,5706274579,56,Back,5706274587,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984199,145,1,1,14,44,aljua8crr0vkwit0j3m59jw9j,1,22.8,85.1,2025-05-05T17:16:07.644Z,2025-05-05T17:16:10Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5706274773,213,1.55,5706274765,140,22.9,5706274767,141,94.8,5706274763,56,Back,5706274771,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984225,146,1,1,14,47,aljua8crr0vkwit0j3m59jw9j,1,19.3,90.3,2025-05-05T17:16:10.028Z,2025-05-05T17:16:12Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5706274941,213,4.55,5706274935,140,17.9,5706274937,141,77.3,5706274933,56,Back,5706274939,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984237,147,1,1,14,49,aljua8crr0vkwit0j3m59jw9j,0,19.5,78.8,2025-05-05T17:16:12.717Z,2025-05-05T17:16:13Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5706275001,1,,5706274993,140,54.6,5706274989,157,,5706274995,141,85.6,5706274997,212,37.1,5706274999,213,0.12,5706274991,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984261,113,1,1,14,51,36g6ifzjliec1jqnbtf7yesme,0,41.5,25.6,2025-05-05T17:16:14.481Z,2025-05-05T17:33:08Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706275163,212,26.6,5706275159,140,60.3,5706275155,3,,5706275161,141,0.0,5706275157,56,Right,5706275165,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984265,114,5,1,14,52,36g6ifzjliec1jqnbtf7yesme,0,60.2,-0.8,2025-05-05T17:16:15.404Z,2025-05-05T17:17:31Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706275451,233,148,5706275189,347,,5706275187,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984305,148,5,1,14,52,aljua8crr0vkwit0j3m59jw9j,1,39.8,100.8,2025-05-05T17:16:15.404Z,2025-05-05T17:16:20Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5706275421,56,Back,5706275443,233,114,5706275423,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984347,149,1,1,14,57,aljua8crr0vkwit0j3m59jw9j,1,37.3,100.0,2025-05-05T17:16:20.268Z,2025-05-05T17:16:44Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5706275645,141,96.5,5706275647,212,4.9,5706275643,140,33.6,5706275639,107,,5706275867,189,,5706275641,56,Back,5706275649,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984357,150,1,1,15,2,aljua8crr0vkwit0j3m59jw9j,1,28.2,91.0,2025-05-05T17:16:24.813Z,2025-05-05T17:16:42Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5706275699,141,92.2,5706275915,189,,5706275703,213,0.33,5706275701,212,2.5,5706275695,56,Back,5706275697,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984373,151,1,1,15,2,aljua8crr0vkwit0j3m59jw9j,1,39.0,93.3,2025-05-05T17:16:25.741Z,2025-05-05T17:16:27Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5706275779,141,91.5,5706275783,213,6.21,5706275781,212,17.3,5706275775,56,Left,5706275777,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984377,152,61,1,15,3,aljua8crr0vkwit0j3m59jw9j,0,55.4,91.5,2025-05-05T17:16:25.973Z,2025-05-05T17:33:10Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5706275797,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984529,115,5,1,15,3,36g6ifzjliec1jqnbtf7yesme,1,41.8,-1.5,2025-05-05T17:16:26.472Z,2025-05-05T17:17:31Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706276613,347,,5706276645,233,153,5706276611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984383,153,5,1,15,3,aljua8crr0vkwit0j3m59jw9j,0,58.2,101.5,2025-05-05T17:16:26.472Z,2025-05-05T17:17:31Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5706276657,233,115,5706275815,347,,5706275813,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984557,116,1,1,15,22,36g6ifzjliec1jqnbtf7yesme,0,42.6,0.0,2025-05-05T17:16:45.112Z,2025-05-05T17:16:46Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706276775,212,31.9,5706276777,213,0.58,5706276773,141,24.4,5706276767,107,,5706276769,56,Center,5706276771,140,68.0,5706276779,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984561,154,8,1,15,24,aljua8crr0vkwit0j3m59jw9j,1,31.3,87.7,2025-05-05T17:16:47.534Z,2025-05-05T20:27:50Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5706895617,384,,5706276801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811093101,995,61,1,15,25,36g6ifzjliec1jqnbtf7yesme,1,63.3,13.3,2025-05-05T17:16:48.525Z,2025-05-05T20:28:25Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5706896915,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984603,155,1,1,15,26,aljua8crr0vkwit0j3m59jw9j,0,28.5,82.1,2025-05-05T17:16:48.813Z,2025-05-05T17:16:52Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5706277049,56,Center,5706277053,141,60.3,5706277057,213,5.82,5706277055,212,33.2,5706277059,1,,5706277051,140,56.8,5706277047,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984599,117,44,1,15,28,36g6ifzjliec1jqnbtf7yesme,1,43.5,35.6,2025-05-05T17:16:51.385Z,2025-05-05T17:38:42Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706277029,56,Back,5706277031,285,,5706277109,233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984607,156,44,1,15,28,aljua8crr0vkwit0j3m59jw9j,0,56.5,64.4,2025-05-05T17:16:51.386Z,2025-05-05T17:38:42Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5706277075,56,Center,5706277077,286,,5706277115,233,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984631,118,1,1,15,29,36g6ifzjliec1jqnbtf7yesme,1,44.0,28.8,2025-05-05T17:16:52.153Z,2025-05-05T17:16:54Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706277181,140,48.1,5706277177,3,,5706277179,56,Back,5706277183,141,30.4,5706277185,212,4.4,5706277187,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984633,119,61,1,15,30,36g6ifzjliec1jqnbtf7yesme,1,48.1,30.4,2025-05-05T17:16:53.714Z,2025-05-05T17:33:13Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5706277203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984639,158,1,1,15,31,aljua8crr0vkwit0j3m59jw9j,1,54.0,52.7,2025-05-05T17:16:54.354Z,2025-05-05T17:16:55Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5706277239,212,15.8,5706277241,213,4.22,5706277237,141,32.2,5706277235,140,46.9,5706277233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984737,159,1,1,15,32,aljua8crr0vkwit0j3m59jw9j,1,46.9,32.2,2025-05-05T17:16:55.197Z,2025-05-05T17:17:02Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5706277703,213,5.78,5706277705,1,,5706277699,141,8.3,5706277695,56,Right,5706277697,140,74.8,5706277701,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984763,160,1,1,15,39,aljua8crr0vkwit0j3m59jw9j,1,78.5,3.7,2025-05-05T17:17:02.364Z,2025-05-05T17:17:05Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5706277829,141,6.2,5706277833,213,2.97,5706277831,212,10.2,5706277827,140,68.9,5706277825,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984779,161,1,1,15,42,aljua8crr0vkwit0j3m59jw9j,1,68.9,6.2,2025-05-05T17:17:04.926Z,2025-05-05T17:17:06Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5706277917,140,66.8,5706277915,56,Right,5706277923,213,2.10,5706277921,212,4.3,5706277919,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984791,162,1,1,15,43,aljua8crr0vkwit0j3m59jw9j,1,64.0,13.4,2025-05-05T17:17:06.398Z,2025-05-05T17:17:08Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5706278011,56,Right,5706278019,213,5.11,5706278017,212,6.0,5706278015,141,5.3,5706278013,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984813,163,1,1,15,45,aljua8crr0vkwit0j3m59jw9j,1,67.5,5.3,2025-05-05T17:17:08.222Z,2025-05-05T17:17:09Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5706278137,56,Right,5706278141,141,10.6,5706278143,212,4.0,5706278139,140,69.2,5706278145,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984849,164,1,1,15,46,aljua8crr0vkwit0j3m59jw9j,1,69.2,10.6,2025-05-05T17:17:09.310Z,2025-05-05T17:17:13Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5706278365,56,Right,5706278373,141,11.9,5706278375,212,6.8,5706278377,213,3.01,5706278369,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984861,165,1,1,15,50,aljua8crr0vkwit0j3m59jw9j,1,67.5,15.0,2025-05-05T17:17:13.022Z,2025-05-05T17:17:14Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5706278427,213,5.33,5706278425,212,9.7,5706278423,141,3.4,5706278421,140,72.8,5706278419,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984921,166,1,1,15,51,aljua8crr0vkwit0j3m59jw9j,1,72.8,3.4,2025-05-05T17:17:13.966Z,2025-05-05T17:17:20Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5706278807,140,80.1,5706278813,213,0.70,5706278805,56,Right,5706278811,212,10.0,5706278809,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984925,167,61,1,15,57,aljua8crr0vkwit0j3m59jw9j,0,81.5,12.0,2025-05-05T17:17:20.543Z,2025-05-05T17:17:20Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5706278825,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984943,120,4,1,15,58,36g6ifzjliec1jqnbtf7yesme,1,4.4,88.0,2025-05-05T17:17:21.230Z,2025-05-05T17:17:23Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5706278899,56,Back,5706278905,285,,5706278903,265,,5706278929,233,168,5706278901,152,,5706278897,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984929,168,4,1,15,58,aljua8crr0vkwit0j3m59jw9j,0,95.6,12.0,2025-05-05T17:17:21.231Z,2025-05-05T17:17:24Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5706278879,152,,5706278883,286,,5706278939,233,120,5706278881,265,,5706278875,13,,5706278877,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984997,121,1,1,16,4,36g6ifzjliec1jqnbtf7yesme,1,5.4,88.0,2025-05-05T17:17:27.322Z,2025-05-05T17:17:28Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5706279349,212,10.9,5706279341,152,,5706279343,56,Back,5706279339,5,,5706279345,140,3.5,5706279347,141,72.3,5706279351,213,4.53,5706279367,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810985017,122,1,1,16,6,36g6ifzjliec1jqnbtf7yesme,1,3.5,72.3,2025-05-05T17:17:28.922Z,2025-05-05T17:17:31Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706279519,213,4.71,5706279511,56,Back,5706279513,140,3.4,5706279515,141,36.9,5706279517,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810985041,123,1,1,16,8,36g6ifzjliec1jqnbtf7yesme,1,6.4,36.4,2025-05-05T17:17:30.890Z,2025-05-05T17:17:33Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5706279669,212,19.7,5706279663,56,Back,5706279671,213,4.88,5706279667,141,7.9,5706279665,140,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810985049,124,1,1,16,10,36g6ifzjliec1jqnbtf7yesme,0,9.5,7.9,2025-05-05T17:17:33.402Z,2025-05-05T17:17:34Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706279711,213,5.99,5706279709,212,5.5,5706279753,233,169,5706279703,56,Back,5706279745,236,,5706279705,140,14.5,5706279707,141,5.6,5706279763,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810985051,169,74,1,16,10,aljua8crr0vkwit0j3m59jw9j,1,79.5,93.8,2025-05-05T17:17:33.403Z,2025-05-05T17:33:11Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5706279725,285,,5706279803,233,124,5706279723,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810985237,125,5,1,16,11,36g6ifzjliec1jqnbtf7yesme,1,18.4,-1.7,2025-05-05T17:17:34.603Z,2025-05-05T17:33:02Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706280659,347,,5706280657,56,Back,5706280697,233,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810985067,170,5,1,16,11,aljua8crr0vkwit0j3m59jw9j,0,81.6,101.7,2025-05-05T17:17:34.603Z,2025-05-05T17:33:02Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5706279821,347,,5706279819,56,Left,5706280717,233,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810985251,126,1,1,16,28,36g6ifzjliec1jqnbtf7yesme,1,20.8,0.0,2025-05-05T17:17:51.498Z,2025-05-05T17:17:52Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706280741,141,5.3,5706280735,107,,5706280737,56,Back,5706280739,140,31.3,5706280743,212,12.1,5706280747,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810985277,127,1,1,16,29,36g6ifzjliec1jqnbtf7yesme,1,31.3,5.3,2025-05-05T17:17:52.683Z,2025-05-05T17:17:54Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5706280871,140,17.9,5706280877,213,3.15,5706280875,212,14.1,5706280869,56,Back,5706280873,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810985361,128,1,1,16,31,36g6ifzjliec1jqnbtf7yesme,1,18.8,4.9,2025-05-05T17:17:54.219Z,2025-05-05T17:18:03Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706281365,1,,5706281363,213,1.09,5706281359,141,97.2,5706281361,212,70.9,5706281357,140,50.2,5706281355,56,Left,5706281353,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810985363,129,61,1,16,40,36g6ifzjliec1jqnbtf7yesme,0,50.2,97.2,2025-05-05T17:18:03.419Z,2025-05-05T17:18:03Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5706281373,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810985373,130,5,1,16,41,36g6ifzjliec1jqnbtf7yesme,0,54.6,101.3,2025-05-05T17:18:03.963Z,2025-05-05T17:33:03Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5706282145,233,171,5706281417,347,,5706281415,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810985507,171,5,1,16,41,aljua8crr0vkwit0j3m59jw9j,1,45.4,-1.3,2025-05-05T17:18:03.963Z,2025-05-05T17:33:03Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5706282117,233,130,5706282087,347,,5706282085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810985571,172,1,1,16,52,aljua8crr0vkwit0j3m59jw9j,0,46.8,0.0,2025-05-05T17:18:15.744Z,2025-05-05T17:18:21Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5706282429,140,81.8,5706282433,212,36.8,5706282437,1,,5706282435,213,0.01,5706282431,141,0.0,5706282427,56,Right,5706282425,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
