id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2731977549,265,1,1,28,22,b3r6d8ydtmtjckam6pku9y400,1,41.3,89.9,2024-10-06T18:28:54.101Z,2024-10-06T18:28:55Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5274718721,140,34.6,5274718725,212,13.5,5274718719,56,Back,5274718723,141,72.9,5274718727,213,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731977577,266,1,1,28,23,b3r6d8ydtmtjckam6pku9y400,1,36.4,72.0,2024-10-06T18:28:55.621Z,2024-10-06T18:28:57Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5274718897,141,45.4,5274718893,56,Back,5274718901,213,4.82,5274718895,140,38.3,5274718899,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731977615,267,1,1,28,26,b3r6d8ydtmtjckam6pku9y400,0,43.9,46.6,2024-10-06T18:28:57.813Z,2024-10-06T18:29:00Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5274719147,1,,5274719143,212,43.8,5274719137,56,Center,5274719145,213,0.17,5274719135,155,,5274719141,141,57.8,5274719139,140,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731977697,252,12,1,28,28,ahnt9ejgwj58ul8auzdvi3czf,1,17.7,38.9,2024-10-06T18:29:00.167Z,2024-10-07T00:14:12Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5274737293,212,19.1,5274737289,140,34.0,5274737297,213,0.46,5274737287,56,Back,5274737655,15,,5274737291,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731977673,268,61,1,28,29,b3r6d8ydtmtjckam6pku9y400,0,69.6,40.7,2024-10-06T18:29:01.502Z,2024-10-07T00:14:11Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5274719411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731977703,253,1,1,28,31,ahnt9ejgwj58ul8auzdvi3czf,1,24.4,54.8,2024-10-06T18:29:03.357Z,2024-10-07T00:14:21Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5274755239,140,30.1,5274755249,213,0.57,5274755231,155,,5274755245,212,7.1,5274755241,141,60.5,5274755235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731977767,255,50,1,28,33,ahnt9ejgwj58ul8auzdvi3czf,1,35.3,63.6,2024-10-06T18:29:05.556Z,2024-10-07T00:14:28Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5274720061,233,269,5274719961,286,,5274719957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731977773,269,7,1,28,33,b3r6d8ydtmtjckam6pku9y400,1,64.7,36.4,2024-10-06T18:29:05.557Z,2024-10-07T00:14:31Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5276098357,383,,5274720009,285,,5274720007,56,Center,5274720021,233,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732228215,936,61,1,28,34,b3r6d8ydtmtjckam6pku9y400,1,71.7,33.4,2024-10-06T18:29:06.650Z,2024-10-07T00:15:13Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5276100135,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732228223,829,61,1,28,35,ahnt9ejgwj58ul8auzdvi3czf,1,28.3,66.6,2024-10-06T18:29:07.650Z,2024-10-07T00:15:18Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5276100217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731977815,270,1,1,28,36,b3r6d8ydtmtjckam6pku9y400,1,65.9,33.4,2024-10-06T18:29:08.309Z,2024-10-07T00:15:24Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5274720221,140,70.7,5274720229,141,34.3,5274720235,212,5.1,5274720219,56,Center,5274720239,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731977851,272,1,1,28,39,b3r6d8ydtmtjckam6pku9y400,1,71.9,37.9,2024-10-06T18:29:11.013Z,2024-10-06T18:29:12Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5274720445,141,29.7,5274720441,56,Center,5274720447,212,6.0,5274720443,140,69.9,5274720451,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731977897,273,1,1,28,41,b3r6d8ydtmtjckam6pku9y400,1,69.9,30.0,2024-10-06T18:29:12.856Z,2024-10-06T18:29:14Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5274720687,140,70.3,5274720689,141,38.8,5274720693,213,1.50,5274720685,56,Center,5274720691,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731977915,274,1,1,28,42,b3r6d8ydtmtjckam6pku9y400,1,70.5,39.5,2024-10-06T18:29:14.437Z,2024-10-06T18:29:15Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5274720801,212,25.6,5274720799,141,75.1,5274720797,140,62.5,5274720795,56,Center,5274720803,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731977973,275,1,1,28,44,b3r6d8ydtmtjckam6pku9y400,1,61.9,80.5,2024-10-06T18:29:15.781Z,2024-10-06T18:29:20Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5274721131,213,0.80,5274721115,56,Left,5274721117,140,69.5,5274721121,141,92.6,5274721125,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978075,276,1,1,28,48,b3r6d8ydtmtjckam6pku9y400,1,67.8,73.8,2024-10-06T18:29:19.893Z,2024-10-06T18:29:26Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5274721739,140,73.2,5274721741,141,68.2,5274721745,213,5.69,5274721737,56,Center,5274721743,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978099,277,1,1,28,53,b3r6d8ydtmtjckam6pku9y400,0,94.2,87.7,2024-10-06T18:29:24.973Z,2024-10-07T00:15:46Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5276101409,72,,5274721871,155,,5274721887,213,4.85,5274721867,2,,5274721875,56,Center,5274722075,233,256,5274721885,212,24.2,5274721881,141,52.4,5274721877,140,97.3,5276101407,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978129,256,11,1,28,56,ahnt9ejgwj58ul8auzdvi3czf,1,3.9,48.2,2024-10-06T18:29:27.774Z,2024-10-07T00:15:50Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5276101537,378,,5274722023,88,,5274722021,56,Back,5274722153,233,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978395,257,80,1,29,13,ahnt9ejgwj58ul8auzdvi3czf,0,12.4,52.1,2024-10-06T18:29:45.158Z,2024-10-06T18:29:45Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5274723701,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978515,258,1,1,29,14,ahnt9ejgwj58ul8auzdvi3czf,1,12.9,50.0,2024-10-06T18:29:46.613Z,2024-10-06T18:29:52Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5274724405,213,5.33,5274724399,140,19.5,5274724397,56,Back,5274724401,141,35.8,5274724403,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978533,259,1,1,29,20,ahnt9ejgwj58ul8auzdvi3czf,1,23.2,29.4,2024-10-06T18:29:52.278Z,2024-10-06T18:29:53Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5274724513,213,4.64,5274724507,140,22.5,5274724509,141,13.5,5274724505,56,Back,5274724511,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978565,260,1,1,29,21,ahnt9ejgwj58ul8auzdvi3czf,1,22.5,13.5,2024-10-06T18:29:53.478Z,2024-10-06T18:29:55Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5274724715,213,2.15,5274724701,56,Back,5274724711,141,42.7,5274724707,140,10.2,5274724713,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978605,261,1,1,29,23,ahnt9ejgwj58ul8auzdvi3czf,1,10.2,42.7,2024-10-06T18:29:54.902Z,2024-10-06T18:29:57Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5274724935,212,30.1,5274724933,141,83.6,5274724937,213,1.18,5274724929,140,21.1,5274724925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978621,262,1,1,29,25,ahnt9ejgwj58ul8auzdvi3czf,1,21.2,83.5,2024-10-06T18:29:57.029Z,2024-10-06T18:29:58Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5274725013,140,21.5,5274725017,212,13.1,5274725015,141,64.3,5274725011,56,Back,5274725019,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978679,263,1,1,29,26,ahnt9ejgwj58ul8auzdvi3czf,1,21.5,64.3,2024-10-06T18:29:58.486Z,2024-10-06T18:30:01Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5274725377,213,1.85,5274725373,141,88.6,5274725369,56,Back,5274725371,140,17.0,5274725375,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978695,264,1,1,29,29,ahnt9ejgwj58ul8auzdvi3czf,1,16.4,85.6,2024-10-06T18:30:01.382Z,2024-10-06T18:30:02Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5274725459,140,19.7,5274725455,56,Back,5274725467,212,8.9,5274725463,141,73.5,5274725469,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978755,265,1,1,29,31,ahnt9ejgwj58ul8auzdvi3czf,1,19.7,73.5,2024-10-06T18:30:02.725Z,2024-10-07T00:16:10Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5274725805,140,4.9,5274725801,56,Back,5274725811,213,3.39,5274725809,212,16.0,5274725807,141,67.6,5276102435,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978827,266,1,1,29,35,ahnt9ejgwj58ul8auzdvi3czf,0,5.1,74.4,2024-10-06T18:30:06.966Z,2024-10-06T18:30:11Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5274726191,213,0.09,5274726183,56,Back,5274726187,141,79.0,5274726181,157,,5274726185,140,36.5,5274726193,1,,5274726189,212,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978821,278,44,1,29,37,b3r6d8ydtmtjckam6pku9y400,1,60.8,20.3,2024-10-06T18:30:09.308Z,2024-10-07T00:16:15Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5274726157,56,Right,5274726319,233,267,5274726159,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978831,267,44,1,29,37,ahnt9ejgwj58ul8auzdvi3czf,0,39.2,79.7,2024-10-06T18:30:09.309Z,2024-10-07T00:16:16Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5274726203,56,Back,5274726369,233,278,5274726205,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978841,279,1,1,29,38,b3r6d8ydtmtjckam6pku9y400,1,56.7,18.3,2024-10-06T18:30:09.758Z,2024-10-07T00:16:17Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5274726253,141,25.3,5274726249,56,Center,5274726259,213,2.16,5274726251,140,53.7,5274726247,3,,5274726255,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978873,281,1,1,29,40,b3r6d8ydtmtjckam6pku9y400,1,53.9,25.8,2024-10-06T18:30:11.877Z,2024-10-06T18:30:13Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5274726457,141,33.0,5274726453,56,Center,5274726461,213,0.79,5274726459,212,6.9,5274726455,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978937,282,1,1,29,41,b3r6d8ydtmtjckam6pku9y400,1,58.5,33.0,2024-10-06T18:30:13.692Z,2024-10-07T00:16:31Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5274726789,213,2.38,5274726787,212,16.4,5274726783,140,47.2,5274726781,56,Back,5274726785,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731978967,283,1,1,29,43,b3r6d8ydtmtjckam6pku9y400,1,46.8,53.4,2024-10-06T18:30:15.685Z,2024-10-06T18:30:17Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5274726941,213,6.03,5274726935,140,55.4,5274726939,212,9.3,5274726937,141,49.9,5274726933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979041,284,1,1,29,45,b3r6d8ydtmtjckam6pku9y400,1,55.4,49.9,2024-10-06T18:30:17.300Z,2024-10-06T18:30:21Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5274727357,1,,5274727345,155,,5274727353,212,35.7,5274727347,56,Right,5274727355,213,5.29,5274727351,141,5.8,5274727349,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979101,285,1,1,29,49,b3r6d8ydtmtjckam6pku9y400,1,73.8,5.8,2024-10-06T18:30:21.236Z,2024-10-06T18:30:24Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5274727697,56,Right,5274727709,213,0.31,5274727699,140,86.6,5274727705,212,14.1,5274727701,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979175,286,1,1,29,52,b3r6d8ydtmtjckam6pku9y400,1,86.7,9.4,2024-10-06T18:30:24.149Z,2024-10-06T18:30:28Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5274728181,213,3.28,5274728171,141,5.5,5274728163,56,Right,5274728175,212,19.7,5274728167,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979229,287,1,1,29,56,b3r6d8ydtmtjckam6pku9y400,1,67.0,7.3,2024-10-06T18:30:28.388Z,2024-10-06T18:30:31Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5274728525,140,52.9,5274728531,213,2.67,5274728521,56,Right,5274728527,141,18.5,5274728529,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979337,288,1,1,30,0,b3r6d8ydtmtjckam6pku9y400,1,43.4,29.4,2024-10-06T18:30:31.764Z,2024-10-06T18:30:36Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5274729135,212,22.3,5274729131,140,27.2,5274729133,141,50.7,5274729137,213,2.44,5274729129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979453,289,1,1,30,4,b3r6d8ydtmtjckam6pku9y400,1,25.1,53.9,2024-10-06T18:30:36.180Z,2024-10-06T18:30:42Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5274729853,141,83.9,5274729857,213,1.20,5274729849,56,Back,5274729851,140,32.7,5274729855,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979517,290,1,1,30,10,b3r6d8ydtmtjckam6pku9y400,1,42.1,87.5,2024-10-06T18:30:41.908Z,2024-10-06T18:30:47Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5274730339,141,57.8,5274730343,213,4.60,5274730337,140,40.0,5274730335,56,Back,5274730341,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979577,291,1,1,30,15,b3r6d8ydtmtjckam6pku9y400,1,44.9,56.0,2024-10-06T18:30:47.060Z,2024-10-06T18:30:50Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5274730703,212,24.6,5274730697,56,Left,5274730701,141,87.8,5274730705,213,1.08,5274730699,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979599,292,1,1,30,19,b3r6d8ydtmtjckam6pku9y400,0,58.5,92.6,2024-10-06T18:30:50.740Z,2024-10-06T18:30:52Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5274730873,56,Center,5274730877,141,76.1,5274730881,213,5.27,5274730879,212,13.2,5274730875,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979609,268,8,1,30,20,ahnt9ejgwj58ul8auzdvi3czf,1,28.4,17.6,2024-10-06T18:30:51.808Z,2024-10-07T00:17:10Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5274730933,56,Back,5276104763,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979651,269,50,1,30,22,ahnt9ejgwj58ul8auzdvi3czf,1,40.2,32.4,2024-10-06T18:30:54.206Z,2024-10-07T00:17:12Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5274731147,56,Back,5274731511,233,293,5274731149,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979697,293,7,1,30,22,b3r6d8ydtmtjckam6pku9y400,1,59.8,67.6,2024-10-06T18:30:54.207Z,2024-10-07T00:17:13Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5274731443,56,Center,5274731445,285,,5276104845,384,,5274731481,233,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979727,294,1,1,30,24,b3r6d8ydtmtjckam6pku9y400,1,56.5,84.1,2024-10-06T18:30:56.540Z,2024-10-07T00:17:14Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5274731637,140,48.5,5274731639,141,77.0,5274731643,213,3.66,5274731641,212,9.7,5274731635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979755,295,1,1,30,27,b3r6d8ydtmtjckam6pku9y400,1,48.5,77.0,2024-10-06T18:30:59.444Z,2024-10-06T18:31:00Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5274731793,212,11.6,5274731797,213,5.56,5274731791,141,65.7,5274731783,56,Center,5274731787,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979803,296,1,1,30,28,b3r6d8ydtmtjckam6pku9y400,1,56.7,65.7,2024-10-06T18:31:00.388Z,2024-10-06T18:31:04Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5274732107,1,,5274732103,212,33.9,5274732105,213,4.76,5274732097,56,Right,5274732099,140,58.1,5274732101,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979835,297,1,1,30,32,b3r6d8ydtmtjckam6pku9y400,1,60.5,18.9,2024-10-06T18:31:04.164Z,2024-10-06T18:31:06Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5274732307,141,26.1,5274732303,56,Center,5274732309,212,9.0,5274732305,140,53.3,5274732311,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979863,298,1,1,30,34,b3r6d8ydtmtjckam6pku9y400,1,53.3,26.1,2024-10-06T18:31:06.436Z,2024-10-06T18:31:08Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5274732453,56,Center,5274732457,141,44.0,5274732459,212,12.2,5274732455,140,52.3,5274732463,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979959,299,1,1,30,36,b3r6d8ydtmtjckam6pku9y400,1,53.9,44.9,2024-10-06T18:31:08.452Z,2024-10-06T18:31:12Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5274732933,212,23.9,5274732929,140,58.2,5274732927,56,Left,5274732935,213,1.38,5274732931,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731979993,300,1,1,30,40,b3r6d8ydtmtjckam6pku9y400,1,60.5,85.0,2024-10-06T18:31:12.660Z,2024-10-06T18:31:15Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5274733221,212,11.5,5274733217,140,55.1,5274733219,141,70.3,5274733215,56,Center,5274733223,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731980057,301,1,1,30,43,b3r6d8ydtmtjckam6pku9y400,1,58.6,66.3,2024-10-06T18:31:15.508Z,2024-10-06T18:31:19Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5274733559,56,Center,5274733571,212,14.0,5274733567,140,55.5,5274733573,213,4.48,5274733569,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731980095,302,1,1,30,47,b3r6d8ydtmtjckam6pku9y400,1,55.5,46.3,2024-10-06T18:31:19.412Z,2024-10-06T18:31:21Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5274733793,140,85.9,5274733789,155,,5274733797,212,44.2,5274733801,1,,5274733799,213,0.76,5274733795,141,91.2,5274733791,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731980153,303,1,1,30,48,b3r6d8ydtmtjckam6pku9y400,1,86.5,90.9,2024-10-06T18:31:20.156Z,2024-10-07T00:17:30Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5274734141,155,,5274734153,212,18.0,5274734149,140,97.5,5274734151,141,70.6,5274734155,213,5.41,5274734147,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731980163,304,1,1,30,51,b3r6d8ydtmtjckam6pku9y400,0,98.2,73.6,2024-10-06T18:31:22.851Z,2024-10-07T00:17:48Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5276105971,72,,5276105683,2,,5276105969,224,,5274734207,140,92.9,5274734221,213,4.19,5274734213,141,59.3,5274734203,56,Center,5274734217,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731980371,270,12,1,30,52,ahnt9ejgwj58ul8auzdvi3czf,1,11.4,38.5,2024-10-06T18:31:24.542Z,2024-10-07T00:17:31Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5274735515,140,28.9,5274735517,141,5.0,5274735521,213,5.39,5274735513,56,Back,5274735519,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731980311,305,1,1,30,56,b3r6d8ydtmtjckam6pku9y400,1,68.3,89.7,2024-10-06T18:31:28.564Z,2024-10-06T18:31:33Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5274735101,212,21.8,5274735099,141,58.8,5274735095,56,Center,5274735097,140,62.9,5274735103,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731980353,306,1,1,31,1,b3r6d8ydtmtjckam6pku9y400,1,64.8,53.7,2024-10-06T18:31:33.076Z,2024-10-06T18:31:35Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5274735385,56,Center,5274735391,212,15.4,5274735387,140,79.2,5274735393,213,6.10,5274735389,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731980379,271,83,1,31,2,ahnt9ejgwj58ul8auzdvi3czf,0,17.8,50.0,2024-10-06T18:31:33.759Z,2024-10-06T18:32:40Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5274741799,399,8inyievyp1az6q3dtlkpynf56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731980455,307,1,1,31,3,b3r6d8ydtmtjckam6pku9y400,1,79.9,49.4,2024-10-06T18:31:35.572Z,2024-10-06T18:35:55Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,1.0,,5274735951,213,5.34,5274735947,141,38.0,5274735943,56,Center,5274736587,154,,5274736583,210,13,5274735949,212,9.5,5274735945,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731980459,308,13,1,31,4,b3r6d8ydtmtjckam6pku9y400,1,85.2,38.0,2024-10-06T18:31:36.187Z,2024-10-07T00:18:07Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5274736625,231,46.4,5274735969,17,,5274736195,72,,5274735971,56,Center,5274736615,55,307,5274736621,103,61.1,5274736607,74,,5274736613,154,,5274735967,22,,5274736619,102,5274736623,230,97.6,5274736611,29,,,,49.6,,,,,,,,,,,,,,,,,,,,,,,,,
