id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2705201665,264,61,1,24,14,5rz9enoyknpg8ji78za5b82p0,1,34.6,91.7,2024-08-02T17:26:28.609Z,2024-08-02T17:26:28Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5127875901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201681,199,3,1,24,15,aljua8crr0vkwit0j3m59jw9j,0,70.3,21.7,2024-08-02T17:26:29.517Z,2024-08-03T05:13:56Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5127876009,233,265,5127875947,286,,5127875945,56,Center,5128734927,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201689,265,7,1,24,15,5rz9enoyknpg8ji78za5b82p0,1,29.7,78.3,2024-08-02T17:26:29.518Z,2024-08-03T05:14:04Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5127875969,56,Back,5128734971,384,,5127876005,233,199,5127875973,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201709,267,1,1,24,17,5rz9enoyknpg8ji78za5b82p0,1,36.3,86.9,2024-08-02T17:26:32.249Z,2024-08-02T17:26:34Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5127876077,141,90.0,5127876079,212,4.8,5127876073,56,Back,5127876075,140,32.2,5127876081,213,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201717,268,1,1,24,19,5rz9enoyknpg8ji78za5b82p0,0,32.2,90.0,2024-08-02T17:26:34.030Z,2024-08-02T17:26:34Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5127876117,140,40.1,5127876113,155,,5127876119,141,74.5,5127876121,212,13.4,5127876123,213,5.38,5127876115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201723,200,3,1,24,20,aljua8crr0vkwit0j3m59jw9j,0,52.3,30.4,2024-08-02T17:26:35.022Z,2024-08-03T05:15:06Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5127876361,233,269,5127876161,286,,5127876159,56,Center,5128735263,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201759,269,7,1,24,20,5rz9enoyknpg8ji78za5b82p0,0,47.7,69.6,2024-08-02T17:26:35.023Z,2024-08-03T05:16:49Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5127876329,285,,5128735355,385,,5127876357,233,200,5127876327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705359439,761,61,1,24,21,aljua8crr0vkwit0j3m59jw9j,1,59.0,23.4,2024-08-02T17:26:35.785Z,2024-08-03T05:18:58Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5128736459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705359325,986,1,1,24,22,5rz9enoyknpg8ji78za5b82p0,0,41.4,78.7,2024-08-02T17:26:36.643Z,2024-08-03T06:55:43Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5128736301,286,,5128735925,140,41.0,5128749645,233,201,5128735931,213,4.43,5128736299,236,,5128735927,141,76.6,5128735923,56,Back,5128735929,212,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201745,201,74,1,24,22,aljua8crr0vkwit0j3m59jw9j,1,46.3,44.9,2024-08-02T17:26:36.644Z,2024-08-03T06:55:44Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5127876251,56,Back,5128749649,233,986,5128736249,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201751,203,1,1,24,23,aljua8crr0vkwit0j3m59jw9j,0,51.2,51.3,2024-08-02T17:26:37.724Z,2024-08-03T05:19:15Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5127876279,141,44.3,5127876281,212,7.9,5127876277,140,57.2,5127876283,213,5.64,5127876275,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201769,204,81,1,24,24,aljua8crr0vkwit0j3m59jw9j,0,57.4,45.2,2024-08-02T17:26:39.348Z,2024-08-03T05:19:27Z,,,,,5127876369,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201801,205,27,1,24,25,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-02T17:26:40.044Z,2024-08-03T05:19:36Z,,,,,5127927965,233,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201761,270,27,1,24,25,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-02T17:26:40.044Z,2024-08-03T05:19:41Z,,,,,5127927951,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201805,206,43,1,24,32,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-02T17:26:46.793Z,2024-08-02T17:54:37Z,,,,,5127876579,233,271,5127927921,144,28,5127876571,55,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201815,207,28,1,24,32,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-02T17:26:46.793Z,2024-08-02T17:54:39Z,,,,,5127876613,55,205,5127927979,233,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201771,271,28,1,24,32,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-02T17:26:46.793Z,2024-08-02T17:54:39Z,,,,,5127876379,55,270,5127927973,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201819,208,68,1,24,33,aljua8crr0vkwit0j3m59jw9j,1,59.0,54.2,2024-08-02T17:26:47.517Z,2024-08-03T05:20:02Z,,,,,5127930169,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201795,272,68,1,24,33,5rz9enoyknpg8ji78za5b82p0,0,44.7,67.3,2024-08-02T17:26:48.276Z,2024-08-03T05:19:58Z,,,,,5127876567,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201827,209,1,1,24,34,aljua8crr0vkwit0j3m59jw9j,1,54.4,47.9,2024-08-02T17:26:48.956Z,2024-08-03T05:20:08Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5127930309,212,15.9,5127930303,56,Back,5127930307,141,27.8,5127930311,213,4.18,5127930305,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201835,210,1,1,24,38,aljua8crr0vkwit0j3m59jw9j,1,43.0,25.6,2024-08-02T17:26:53.206Z,2024-08-02T18:00:07Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5127930443,140,61.8,5127930449,213,5.88,5127930447,212,21.5,5127930441,56,Right,5127930445,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201839,211,1,1,24,38,aljua8crr0vkwit0j3m59jw9j,1,61.5,10.7,2024-08-02T17:26:53.389Z,2024-08-03T05:21:23Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5127930753,140,74.9,5127930759,213,6.00,5127930757,212,14.6,5127930751,56,Right,5127930755,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705211167,430,1,1,24,39,aljua8crr0vkwit0j3m59jw9j,1,76.0,5.5,2024-08-02T17:26:53.432Z,2024-08-03T05:21:27Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5127931049,56,Right,5127931051,140,75.3,5127931055,212,7.7,5127931053,141,16.7,5127931057,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705211251,431,61,1,24,40,aljua8crr0vkwit0j3m59jw9j,1,77.7,14.6,2024-08-02T17:26:54.432Z,2024-08-03T05:21:30Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5127931569,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705211293,432,1,1,24,41,aljua8crr0vkwit0j3m59jw9j,1,73.4,6.5,2024-08-02T17:26:55.432Z,2024-08-03T05:21:38Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5127931811,140,78.2,5127931815,212,20.6,5127931809,56,Center,5127931807,155,,5127931817,213,1.32,5127931813,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201849,212,3,1,24,42,aljua8crr0vkwit0j3m59jw9j,0,65.3,43.2,2024-08-02T17:26:56.727Z,2024-08-03T05:21:56Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5127876727,56,Center,5127932131,233,273,5127876729,286,,5128737401,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201845,273,7,1,24,42,5rz9enoyknpg8ji78za5b82p0,0,34.7,56.8,2024-08-02T17:26:56.728Z,2024-08-03T05:22:07Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5127876717,56,Back,5127876719,285,,5128737451,385,,5127876731,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201855,213,1,1,24,43,aljua8crr0vkwit0j3m59jw9j,0,65.7,47.3,2024-08-02T17:26:57.469Z,2024-08-02T19:09:50Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5127876777,213,0.53,5127876773,141,60.3,5127876771,140,80.1,5127876775,212,17.5,5127876769,56,Center,5127876767,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201863,274,1,1,24,46,5rz9enoyknpg8ji78za5b82p0,1,31.4,58.5,2024-08-02T17:27:00.727Z,2024-08-02T17:27:03Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5127876817,56,Back,5127876819,140,39.9,5127876823,212,8.9,5127876825,213,6.21,5127876821,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705211453,433,83,1,24,48,aljua8crr0vkwit0j3m59jw9j,0,63.7,43.7,2024-08-02T17:27:02.432Z,2024-08-02T18:02:05Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5127932805,399,3uytpqx0e0jr6zgbfl1znsm7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201869,275,50,1,24,48,5rz9enoyknpg8ji78za5b82p0,1,34.6,53.4,2024-08-02T17:27:03.349Z,2024-08-02T17:48:20Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5127876847,56,Back,5127877005,233,214,5127921067,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201891,214,7,1,24,48,aljua8crr0vkwit0j3m59jw9j,1,65.4,46.6,2024-08-02T17:27:03.350Z,2024-08-03T05:22:50Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5127876977,56,Center,5127877037,285,,5127876993,233,275,5128737649,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201897,215,50,1,24,51,aljua8crr0vkwit0j3m59jw9j,1,62.2,49.6,2024-08-02T17:27:05.816Z,2024-08-02T17:48:20Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5127877029,233,276,5127876991,286,,5127876989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201893,276,7,1,24,51,5rz9enoyknpg8ji78za5b82p0,1,37.8,50.4,2024-08-02T17:27:05.817Z,2024-08-03T05:23:06Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5127876981,56,Back,5127876983,285,,5128737687,383,,5127876997,233,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201911,277,1,1,24,52,5rz9enoyknpg8ji78za5b82p0,1,36.5,53.9,2024-08-02T17:27:07.332Z,2024-08-02T17:27:09Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5127877125,212,18.7,5127877121,140,36.2,5127877119,56,Back,5127877123,141,26.4,5127877127,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201969,279,1,1,25,1,5rz9enoyknpg8ji78za5b82p0,1,77.6,22.4,2024-08-02T17:27:16.049Z,2024-08-03T05:23:45Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,1.0,,5127877615,154,,5127877409,213,1.13,5127877403,140,90.3,5127877407,212,31.3,5127877401,56,Center,5127877397,2,,5127877399,155,,5128737747,224,,5128737749,20,5127877405,141,64.0,,5127877613,210,13,,,,,,,,,,,,,,,,,,,,,
2705201971,280,13,1,25,3,5rz9enoyknpg8ji78za5b82p0,1,90.3,64.0,2024-08-02T17:27:17.548Z,2024-08-03T05:24:05Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5127877633,231,51.8,5127877509,328,,5127877631,230,99.0,5127877617,81,,5127877417,56,Center,5127877619,29,,5127877413,22,,5127877415,64,,5127877627,102,5127877505,15,,34.3,5127877623,55,279,5127877629,103,61.1,5127877621,154,,,,,,,,,,,,,,,,
2705201993,216,5,1,25,5,aljua8crr0vkwit0j3m59jw9j,1,-0.8,64.2,2024-08-02T17:27:20.107Z,2024-08-02T17:49:51Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5127877557,56,Back,5127877577,233,281,5127877559,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705201977,281,5,1,25,5,5rz9enoyknpg8ji78za5b82p0,0,100.8,35.8,2024-08-02T17:27:20.107Z,2024-08-02T17:49:52Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5127877595,233,216,5127877441,346,,5127877439,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202091,217,1,1,25,30,aljua8crr0vkwit0j3m59jw9j,1,5.1,62.3,2024-08-02T17:27:44.508Z,2024-08-02T17:27:47Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5127878223,237,,5127878209,124,,5127878211,56,Back,5127878215,141,52.5,5127878213,140,4.6,5127878219,213,4.63,5127878217,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202097,218,1,1,25,32,aljua8crr0vkwit0j3m59jw9j,1,4.6,52.5,2024-08-02T17:27:46.908Z,2024-08-02T17:27:48Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,,5127878287,212,15.4,5127878289,213,1.36,5127878283,140,7.7,5127878281,56,Back,5127878285,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202105,219,1,1,25,33,aljua8crr0vkwit0j3m59jw9j,1,7.7,74.7,2024-08-02T17:27:48.044Z,2024-08-02T17:27:50Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5127878339,140,23.7,5127878341,141,93.5,5127878345,213,0.65,5127878337,56,Back,5127878343,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202123,220,1,1,25,35,aljua8crr0vkwit0j3m59jw9j,1,23.7,93.5,2024-08-02T17:27:50.236Z,2024-08-02T17:28:34Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5127878457,213,0.01,5127878453,141,93.6,5127878455,212,12.2,5127878451,140,35.3,5127878449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202141,221,1,1,25,39,aljua8crr0vkwit0j3m59jw9j,1,39.5,97.1,2024-08-02T17:27:53.579Z,2024-08-03T05:25:43Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5127878525,212,13.9,5127878521,140,52.4,5127878527,213,6.05,5127878523,141,92.4,5127878519,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202149,222,1,1,25,46,aljua8crr0vkwit0j3m59jw9j,1,43.0,93.9,2024-08-02T17:28:00.700Z,2024-08-02T18:02:34Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5127878587,140,29.7,5127878593,213,3.63,5127878589,141,83.0,5127878585,56,Back,5127878591,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202173,223,1,1,25,48,aljua8crr0vkwit0j3m59jw9j,1,28.8,77.2,2024-08-02T17:28:03.019Z,2024-08-02T17:28:07Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5127878715,140,12.9,5127878713,56,Back,5127878719,212,25.3,5127878717,141,49.3,5127878721,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202179,224,1,1,25,52,aljua8crr0vkwit0j3m59jw9j,1,11.7,49.1,2024-08-02T17:28:07.260Z,2024-08-02T17:28:08Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,,5127878757,140,22.8,5127878761,212,12.0,5127878759,141,53.0,5127878755,56,Back,5127878763,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202187,225,1,1,25,53,aljua8crr0vkwit0j3m59jw9j,1,23.5,53.4,2024-08-02T17:28:08.379Z,2024-08-02T17:28:10Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5127878825,141,87.1,5127878821,56,Back,5127878823,140,21.8,5127878829,213,1.65,5127878827,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202199,226,1,1,25,56,aljua8crr0vkwit0j3m59jw9j,1,22.0,87.2,2024-08-02T17:28:10.603Z,2024-08-02T17:28:14Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5127878903,141,71.2,5127878907,213,5.27,5127878899,56,Back,5127878905,212,12.8,5127878901,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202207,227,1,1,25,59,aljua8crr0vkwit0j3m59jw9j,1,32.6,73.5,2024-08-02T17:28:14.012Z,2024-08-02T17:28:16Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5127878945,141,45.7,5127878941,56,Back,5127878943,140,27.5,5127878949,213,4.44,5127878947,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202213,228,1,1,26,2,aljua8crr0vkwit0j3m59jw9j,1,29.5,44.3,2024-08-02T17:28:16.827Z,2024-08-02T17:28:19Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5127878985,212,21.5,5127878981,140,40.9,5127878979,56,Back,5127878983,141,18.0,5127878987,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202229,229,1,1,26,5,aljua8crr0vkwit0j3m59jw9j,1,36.2,17.3,2024-08-02T17:28:19.627Z,2024-08-02T17:28:22Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5127879081,213,0.24,5127879075,140,57.7,5127879077,141,25.6,5127879073,56,Center,5127879079,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202231,230,4,1,26,7,aljua8crr0vkwit0j3m59jw9j,1,58.4,28.6,2024-08-02T17:28:21.869Z,2024-08-02T17:28:25Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5127879107,233,282,5127879103,265,,5127879097,13,,5127879105,286,,5127879101,152,,5127879099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202223,282,4,1,26,7,5rz9enoyknpg8ji78za5b82p0,0,41.6,71.4,2024-08-02T17:28:21.870Z,2024-08-02T17:28:26Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5127879057,285,,5127879053,152,,5127879055,265,,5127879051,56,Back,5127879115,233,230,5127879047,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202317,231,1,1,26,24,aljua8crr0vkwit0j3m59jw9j,1,61.4,33.1,2024-08-02T17:28:39.179Z,2024-08-03T05:27:13Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5127879573,152,,5127879579,141,40.3,5127879577,140,42.4,5127879583,213,2.90,5127879581,212,20.5,5128738585,189,,5127879571,5,,5127879575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202321,232,1,1,26,25,aljua8crr0vkwit0j3m59jw9j,0,41.1,49.0,2024-08-02T17:28:39.996Z,2024-08-03T05:27:25Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5127879601,1,,5127879591,56,Center,5127879595,141,62.4,5127879599,213,0.28,5127879593,140,71.2,5127879597,212,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202325,283,1,1,26,28,5rz9enoyknpg8ji78za5b82p0,1,29.4,35.8,2024-08-02T17:28:42.755Z,2024-08-02T17:28:43Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5127879617,56,Back,5127879623,212,8.2,5127879619,140,37.2,5127879621,141,35.8,5127879625,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202335,284,1,1,26,29,5rz9enoyknpg8ji78za5b82p0,1,37.8,35.4,2024-08-02T17:28:43.645Z,2024-08-02T17:28:45Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5127879697,141,24.1,5127879699,212,10.3,5127879693,56,Back,5127879701,213,3.98,5127879695,140,31.2,5127879711,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202343,286,1,1,26,32,5rz9enoyknpg8ji78za5b82p0,1,31.1,23.4,2024-08-02T17:28:46.879Z,2024-08-02T17:28:47Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5127879743,212,7.6,5127879737,56,Back,5127879739,140,26.3,5127879745,213,2.29,5127879741,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202345,287,1,1,26,33,5rz9enoyknpg8ji78za5b82p0,1,26.4,31.6,2024-08-02T17:28:47.457Z,2024-08-02T17:28:49Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5127879757,213,5.41,5127879753,141,15.5,5127879751,140,35.1,5127879755,212,14.3,5127879749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202351,288,1,1,26,34,5rz9enoyknpg8ji78za5b82p0,1,35.1,15.5,2024-08-02T17:28:49.066Z,2024-08-02T17:28:49Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5127879805,140,34.8,5127879811,213,1.67,5127879807,141,20.3,5127879809,212,3.3,5127879803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202353,289,1,1,26,35,5rz9enoyknpg8ji78za5b82p0,1,34.8,20.3,2024-08-02T17:28:49.800Z,2024-08-02T17:28:51Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5127879823,213,4.24,5127879815,56,Back,5127879817,140,30.6,5127879819,141,7.7,5127879821,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202367,290,1,1,26,37,5rz9enoyknpg8ji78za5b82p0,1,30.6,7.6,2024-08-02T17:28:51.534Z,2024-08-02T17:28:55Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5127879927,140,7.2,5127879933,213,2.40,5127879929,141,40.7,5127879925,56,Back,5127879931,212,33.3,5127879935,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202379,291,1,1,26,40,5rz9enoyknpg8ji78za5b82p0,1,8.3,48.8,2024-08-02T17:28:55.314Z,2024-08-02T17:28:58Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5127880025,212,30.7,5127880021,140,20.8,5127880019,56,Back,5127880023,141,89.6,5127880027,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202403,292,1,1,26,43,5rz9enoyknpg8ji78za5b82p0,1,21.4,92.7,2024-08-02T17:28:58.142Z,2024-08-02T17:29:02Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5127880169,141,93.9,5127880171,212,12.0,5127880167,140,32.8,5127880173,213,0.07,5127880165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202395,233,83,1,26,48,aljua8crr0vkwit0j3m59jw9j,0,61.8,19.2,2024-08-02T17:29:02.571Z,2024-08-02T17:29:06Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5127880355,399,4vmgmzg2004twoc39sk7zkzqh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202415,293,1,1,26,48,5rz9enoyknpg8ji78za5b82p0,0,42.3,90.6,2024-08-02T17:29:02.781Z,2024-08-02T17:29:04Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5127880235,155,,5127880237,56,Left,5127880239,140,68.5,5127880245,212,28.5,5127880241,141,100.0,5127880251,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202477,234,5,1,26,50,aljua8crr0vkwit0j3m59jw9j,1,28.7,-1.6,2024-08-02T17:29:04.672Z,2024-08-02T17:49:52Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5127880615,56,Back,5127880617,347,,5127880637,233,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705202419,294,5,1,26,50,5rz9enoyknpg8ji78za5b82p0,0,71.3,101.6,2024-08-02T17:29:04.672Z,2024-08-02T17:49:52Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5127880267,56,Left,5127880269,347,,5127880641,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
