id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2797370783,129,61,1,13,7,b3r6d8ydtmtjckam6pku9y400,1,44.9,20.1,2025-04-06T16:13:49.070Z,2025-04-06T20:18:34Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5631230797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797370801,130,1,1,13,9,b3r6d8ydtmtjckam6pku9y400,1,36.8,44.0,2025-04-06T16:13:51.029Z,2025-04-06T19:59:27Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5631460915,141,56.0,5631460911,56,Back,5631460917,212,10.1,5631460919,213,0.95,5631460913,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797370949,132,1,1,13,11,b3r6d8ydtmtjckam6pku9y400,0,51.9,46.0,2025-04-06T16:13:53.110Z,2025-04-06T19:59:27Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5631463269,286,,5631231709,56,Center,5631463263,236,,5631231715,212,6.4,5631463265,233,517,5631231713,141,38.7,5631231717,213,5.39,5631231711,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797412335,517,74,1,13,11,77tfx9me4aaqhzv78bmgsy9bg,1,45.6,53.3,2025-04-06T16:13:53.111Z,2025-04-06T20:01:47Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5631463285,233,132,5631463259,56,Back,5631463261,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797370873,144,43,1,13,12,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-06T16:13:54.073Z,2025-04-06T20:18:57Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5631231245,56,Left,5632314667,144,1,5631231253,141,90.6,5631231257,213,0.75,5631231251,140,64.1,5631231255,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797370991,133,1,1,13,17,b3r6d8ydtmtjckam6pku9y400,1,39.2,15.3,2025-04-06T16:13:59.350Z,2025-04-06T19:59:26Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5631231961,213,0.20,5631231955,140,63.5,5631231953,56,Center,5631231957,141,23.0,5631231959,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797564391,1019,83,1,13,19,77tfx9me4aaqhzv78bmgsy9bg,1,40.6,65.7,2025-04-06T16:14:01.372Z,2025-04-06T20:19:18Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5632315997,399,aahyom322jdc6f21960ycuzth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797371019,134,1,1,13,20,b3r6d8ydtmtjckam6pku9y400,0,60.0,26.5,2025-04-06T16:14:02.111Z,2025-04-06T19:59:26Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5631232109,140,58.6,5631232107,56,Center,5631234213,286,,5631232113,141,46.3,5631232119,213,1.68,5631232117,212,13.5,5631234207,236,,5631234209,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797371387,150,74,1,13,20,77tfx9me4aaqhzv78bmgsy9bg,1,42.9,56.1,2025-04-06T16:14:02.112Z,2025-04-06T20:01:46Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5631234247,233,134,5631234097,56,Back,5631234099,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797371137,146,1,1,13,25,77tfx9me4aaqhzv78bmgsy9bg,1,52.2,47.8,2025-04-06T16:14:07.194Z,2025-04-06T20:01:45Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5631232683,140,65.7,5631232685,141,34.2,5631232681,56,Center,5631232689,213,5.71,5631232687,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797371159,147,1,1,13,29,77tfx9me4aaqhzv78bmgsy9bg,1,67.5,23.7,2025-04-06T16:14:11.649Z,2025-04-06T20:01:45Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5631232813,140,73.4,5631232819,213,0.33,5631232817,212,6.5,5631232811,56,Center,5631232815,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797371193,148,1,1,13,30,77tfx9me4aaqhzv78bmgsy9bg,1,74.0,27.4,2025-04-06T16:14:12.489Z,2025-04-06T20:01:45Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5631233027,56,Right,5631233029,140,89.1,5631233035,213,5.84,5631233031,141,16.4,5631233033,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797371221,149,1,1,13,32,77tfx9me4aaqhzv78bmgsy9bg,0,93.2,13.8,2025-04-06T16:14:14.337Z,2025-04-06T20:19:43Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5631233161,213,1.46,5631233155,140,95.5,5631233157,141,44.9,5631233159,212,21.3,5631233151,155,,5631233149,2,,5632317779,20,,5631233153,56,Center,5632317777,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797371247,135,52,1,13,34,b3r6d8ydtmtjckam6pku9y400,1,4.8,51.6,2025-04-06T16:14:16.695Z,2025-04-06T20:19:40Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5632317539,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797371391,136,1,1,13,39,b3r6d8ydtmtjckam6pku9y400,1,13.2,53.6,2025-04-06T16:14:21.792Z,2025-04-06T19:59:25Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5631234119,56,Back,5631234117,123,,5631234125,212,19.4,5631234123,141,43.6,5631234127,213,5.92,5631234121,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797371421,137,1,1,13,45,b3r6d8ydtmtjckam6pku9y400,1,62.4,28.0,2025-04-06T16:14:27.495Z,2025-04-06T19:59:25Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5631234279,141,6.7,5631234277,140,62.8,5631234281,212,14.5,5631234275,56,Right,5631234283,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797371475,138,1,1,13,48,b3r6d8ydtmtjckam6pku9y400,1,62.6,6.5,2025-04-06T16:14:30.038Z,2025-04-06T19:59:25Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5631234617,141,13.5,5631234619,212,27.6,5631234613,56,Right,5631234621,213,0.17,5631234615,140,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797371489,139,3,1,13,51,b3r6d8ydtmtjckam6pku9y400,1,95.9,24.0,2025-04-06T16:14:33.575Z,2025-04-06T20:20:01Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5631234685,56,Center,5631234687,286,,5632318975,465,,5631235049,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797371559,151,45,1,13,51,77tfx9me4aaqhzv78bmgsy9bg,0,4.1,76.0,2025-04-06T16:14:33.575Z,2025-04-06T20:01:44Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5631235079,233,139,5631235007,285,,5631235005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797371501,140,1,1,13,52,b3r6d8ydtmtjckam6pku9y400,0,98.7,21.2,2025-04-06T16:14:34.543Z,2025-04-06T19:59:24Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5631234737,141,40.6,5631234739,212,13.4,5631235121,195,,5631234733,56,Center,5631234741,213,1.74,5631234735,140,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797371613,152,52,1,13,54,77tfx9me4aaqhzv78bmgsy9bg,1,4.0,59.1,2025-04-06T16:14:36.761Z,2025-04-06T20:20:10Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,,5632319543,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797371927,141,27,1,14,0,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-06T16:14:42.322Z,2025-04-06T22:32:37Z,,,,,5631237113,233,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797371961,153,27,1,14,0,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-06T16:14:42.322Z,2025-04-06T20:20:30Z,,,,,5631237089,53,2rvx2wlfj2rxzcgye6wiw0v84,5631237087,41,Injury,5631237091,233,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797372933,142,28,1,14,54,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-06T16:15:36.562Z,2025-04-06T19:59:24Z,,,,,5631539907,233,154,5631242647,55,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797372557,154,28,1,14,54,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-06T16:15:36.562Z,2025-04-06T20:01:44Z,,,,,5631240433,55,153,5631539883,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797413921,519,68,1,15,14,77tfx9me4aaqhzv78bmgsy9bg,1,5.4,57.0,2025-04-06T16:15:55.892Z,2025-04-06T20:20:56Z,,,,,5631472987,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797565553,783,68,1,15,14,b3r6d8ydtmtjckam6pku9y400,0,94.0,44.4,2025-04-06T16:15:56.306Z,2025-04-06T20:21:09Z,,,,,5632323533,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797372963,156,1,1,15,20,77tfx9me4aaqhzv78bmgsy9bg,1,3.4,52.8,2025-04-06T16:16:02.044Z,2025-04-06T20:01:43Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,,5631242829,140,4.1,5631242835,213,4.83,5631242831,141,43.3,5631242827,56,Back,5631242833,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797372997,157,1,1,15,21,77tfx9me4aaqhzv78bmgsy9bg,1,4.1,43.3,2025-04-06T16:16:03.852Z,2025-04-06T20:01:43Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631243013,56,Back,5631243017,140,2.6,5631243023,141,53.1,5631243027,212,6.8,5631243031,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373023,158,1,1,15,24,77tfx9me4aaqhzv78bmgsy9bg,0,3.3,62.4,2025-04-06T16:16:06.588Z,2025-04-06T20:01:42Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,,5631243167,141,80.0,5631243171,212,65.0,5631243163,56,Left,5631243177,213,0.19,5631243159,155,,5631243165,140,64.1,5631243181,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373167,144,44,1,15,26,b3r6d8ydtmtjckam6pku9y400,1,44.8,24.1,2025-04-06T16:16:08.891Z,2025-04-06T19:59:23Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5631466355,233,518,5631244013,56,Back,5631244015,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797412853,518,44,1,15,27,77tfx9me4aaqhzv78bmgsy9bg,0,55.2,75.9,2025-04-06T16:16:08.892Z,2025-04-06T20:01:42Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,,5631466343,286,,5631466387,233,144,5631466341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373049,143,1,1,15,27,b3r6d8ydtmtjckam6pku9y400,0,39.4,19.1,2025-04-06T16:16:09.346Z,2025-04-06T22:32:59Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5631243335,212,22.6,5631243319,3,,5631243331,141,19.1,5631243327,140,60.9,5631243339,213,0.00,5631243323,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373093,159,1,1,15,29,77tfx9me4aaqhzv78bmgsy9bg,1,44.2,76.7,2025-04-06T16:16:11.780Z,2025-04-06T20:22:08Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5631243603,56,Center,5632328387,155,,5631243607,141,70.0,5631243609,212,10.3,5631243611,213,5.83,5631243605,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373119,160,1,1,15,32,77tfx9me4aaqhzv78bmgsy9bg,1,43.2,70.2,2025-04-06T16:16:14.340Z,2025-04-06T20:01:42Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5631243751,213,3.14,5631243743,56,Back,5631243749,212,1.8,5631243747,141,70.2,5631243745,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373139,161,1,1,15,33,77tfx9me4aaqhzv78bmgsy9bg,1,41.4,70.0,2025-04-06T16:16:15.645Z,2025-04-06T20:01:41Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5631243863,212,16.3,5631243861,141,72.4,5631243859,140,56.8,5631243857,56,Center,5631243865,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373197,162,1,1,15,35,77tfx9me4aaqhzv78bmgsy9bg,1,56.8,72.4,2025-04-06T16:16:16.980Z,2025-04-06T20:01:41Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5631244145,56,Back,5631244151,212,13.7,5631244147,140,44.0,5631244153,213,3.32,5631244149,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373209,163,1,1,15,38,77tfx9me4aaqhzv78bmgsy9bg,1,44.2,60.9,2025-04-06T16:16:20.037Z,2025-04-06T20:01:41Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5631244251,212,17.0,5631244249,141,36.9,5631244253,213,4.42,5631244247,140,39.6,5631244245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373261,164,1,1,15,39,77tfx9me4aaqhzv78bmgsy9bg,1,39.5,36.3,2025-04-06T16:16:21.293Z,2025-04-06T20:01:40Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631244543,140,46.3,5631244541,56,Back,5631244545,141,51.9,5631244547,212,12.8,5631244549,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373319,165,1,1,15,42,77tfx9me4aaqhzv78bmgsy9bg,1,58.5,57.6,2025-04-06T16:16:24.509Z,2025-04-06T20:01:40Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5631244823,213,1.86,5631244821,212,17.0,5631244815,56,Left,5631244817,140,53.9,5631244819,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373373,166,1,1,15,44,77tfx9me4aaqhzv78bmgsy9bg,1,53.9,81.5,2025-04-06T16:16:26.613Z,2025-04-06T20:01:40Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5631245095,140,45.7,5631245093,56,Back,5631245099,212,19.7,5631245097,141,55.4,5631245101,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373431,167,1,1,15,47,77tfx9me4aaqhzv78bmgsy9bg,1,45.8,53.4,2025-04-06T16:16:29.596Z,2025-04-06T20:01:40Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5631245465,56,Center,5631245473,213,5.40,5631245469,141,36.4,5631245467,140,54.9,5631245471,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373477,168,1,1,15,51,77tfx9me4aaqhzv78bmgsy9bg,1,55.7,36.3,2025-04-06T16:16:33.045Z,2025-04-06T20:22:31Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5631245695,56,Back,5631245705,212,11.6,5632330397,156,,5631245699,140,45.7,5631245703,141,29.1,5631245707,213,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373495,169,1,1,15,52,77tfx9me4aaqhzv78bmgsy9bg,1,45.0,27.7,2025-04-06T16:16:34.733Z,2025-04-06T20:01:39Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631245843,141,15.8,5631245847,213,5.70,5631245839,56,Right,5631245841,140,56.6,5631245845,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373549,170,1,1,15,54,77tfx9me4aaqhzv78bmgsy9bg,1,57.7,14.7,2025-04-06T16:16:35.901Z,2025-04-06T20:01:39Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5631246129,141,21.8,5631246131,212,6.7,5631246127,140,53.3,5631246133,213,2.33,5631246125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373565,171,1,1,15,55,77tfx9me4aaqhzv78bmgsy9bg,0,52.9,29.1,2025-04-06T16:16:37.133Z,2025-04-06T20:01:38Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5631246207,56,Center,5631246213,212,5.9,5631246209,140,56.9,5631246215,213,0.77,5631246211,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373577,146,1,1,15,57,b3r6d8ydtmtjckam6pku9y400,0,40.0,64.2,2025-04-06T16:16:39.138Z,2025-04-06T20:22:51Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5631246285,141,90.9,5631246281,56,Left,5631246289,213,0.50,5631246287,212,37.7,5631246283,140,71.5,5631246291,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373757,173,1,1,16,0,77tfx9me4aaqhzv78bmgsy9bg,1,25.7,10.6,2025-04-06T16:16:42.766Z,2025-04-06T20:01:38Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5631247255,213,2.51,5631247251,141,35.8,5631247253,212,29.1,5631247249,140,3.3,5631247247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373787,174,1,1,16,7,77tfx9me4aaqhzv78bmgsy9bg,1,5.2,45.4,2025-04-06T16:16:49.309Z,2025-04-06T20:01:37Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,,5631247405,141,15.3,5631247403,140,11.7,5631247399,155,,5631247401,56,Back,5631247409,213,5.03,5631247407,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373845,175,1,1,16,8,77tfx9me4aaqhzv78bmgsy9bg,1,11.7,14.3,2025-04-06T16:16:50.717Z,2025-04-06T20:01:37Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5631247749,56,Back,5631247753,141,18.5,5631247751,140,7.7,5631247755,212,5.1,5631247757,213,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373939,176,1,1,16,11,77tfx9me4aaqhzv78bmgsy9bg,1,8.1,18.5,2025-04-06T16:16:53.557Z,2025-04-06T20:01:37Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631248195,56,Back,5631248205,1,,5631248203,213,0.01,5631248197,140,46.1,5631248199,141,19.2,5631248193,155,,5631248201,212,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797567769,784,83,1,16,15,b3r6d8ydtmtjckam6pku9y400,1,53.4,82.7,2025-04-06T16:16:57.054Z,2025-04-06T20:23:36Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5632335319,399,7a1vtc0e7ubua2t0dwx9ufk7o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373945,177,50,1,16,16,77tfx9me4aaqhzv78bmgsy9bg,1,43.0,14.2,2025-04-06T16:16:58.123Z,2025-04-06T20:01:37Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5631248233,286,,5631248279,233,147,5631248231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373949,147,7,1,16,16,b3r6d8ydtmtjckam6pku9y400,0,57.0,85.8,2025-04-06T16:16:58.124Z,2025-04-06T20:23:40Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5631248267,233,177,5632335765,385,,5631248245,56,Left,5631248247,285,,5632335767,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797374009,148,83,1,16,18,b3r6d8ydtmtjckam6pku9y400,0,59.5,77.0,2025-04-06T16:17:00.724Z,2025-04-06T19:59:22Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5631248995,399,3zc9hy5uicgp21wr6z5wyuntg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797374039,178,43,1,16,19,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-06T16:17:01.663Z,2025-04-06T16:17:18Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5631248699,56,Back,5631248701,286,0,5631250197,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797374063,179,1,1,16,20,77tfx9me4aaqhzv78bmgsy9bg,1,52.1,45.2,2025-04-06T16:17:02.526Z,2025-04-06T20:01:36Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5631248909,56,Center,5631248921,213,2.17,5631248915,141,49.3,5631248911,140,50.3,5631248919,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797374075,180,1,1,16,23,77tfx9me4aaqhzv78bmgsy9bg,1,57.2,60.3,2025-04-06T16:17:04.894Z,2025-04-06T20:01:36Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5631248957,140,61.8,5631248959,141,77.9,5631248963,213,1.19,5631248961,212,12.9,5631248955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797374125,181,1,1,16,25,77tfx9me4aaqhzv78bmgsy9bg,1,60.9,78.1,2025-04-06T16:17:07.110Z,2025-04-06T20:01:36Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5631249285,140,60.0,5631249291,213,4.46,5631249283,56,Center,5631249287,141,72.7,5631249289,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797374177,182,1,1,16,25,77tfx9me4aaqhzv78bmgsy9bg,1,59.9,72.6,2025-04-06T16:17:07.718Z,2025-04-06T20:01:36Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5631249533,56,Center,5631249539,212,6.1,5631249537,141,64.2,5631249541,213,5.08,5631249535,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797374215,183,1,1,16,28,77tfx9me4aaqhzv78bmgsy9bg,1,60.7,41.6,2025-04-06T16:17:10.630Z,2025-04-06T20:01:35Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5631249743,140,58.6,5631249749,213,4.48,5631249747,212,9.6,5631249745,141,27.9,5631249739,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797374245,184,1,1,16,31,77tfx9me4aaqhzv78bmgsy9bg,1,58.2,26.8,2025-04-06T16:17:13.662Z,2025-04-06T20:01:35Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631249913,141,8.2,5631249919,213,5.15,5631249911,140,63.8,5631249907,56,Right,5631249915,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797374299,185,1,1,16,33,77tfx9me4aaqhzv78bmgsy9bg,1,63.8,8.2,2025-04-06T16:17:15.102Z,2025-04-06T20:01:35Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5631250279,213,1.19,5631250277,212,5.3,5631250271,56,Right,5631250273,140,65.7,5631250275,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797374353,186,1,1,16,36,77tfx9me4aaqhzv78bmgsy9bg,1,61.6,28.3,2025-04-06T16:17:18.710Z,2025-04-06T20:01:34Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5631250573,56,Center,5631250579,212,26.1,5631250577,141,65.8,5631250575,140,56.2,5631250581,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797374391,187,1,1,16,39,77tfx9me4aaqhzv78bmgsy9bg,1,56.2,65.1,2025-04-06T16:17:21.046Z,2025-04-06T20:01:34Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5631250789,141,46.6,5631250787,140,46.8,5631250793,213,4.05,5631250791,212,16.0,5631250785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797374413,188,1,1,16,41,77tfx9me4aaqhzv78bmgsy9bg,1,46.8,46.6,2025-04-06T16:17:23.174Z,2025-04-06T20:01:34Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5631250895,140,52.5,5631250893,56,Center,5631250901,213,5.25,5631250897,141,31.9,5631250899,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
