id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2704184761,279,12,1,25,40,cftj6g399tknheudaxsdpfdgb,1,9.5,57.2,2024-07-28T12:28:56.625Z,2024-07-28T12:32:03Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5122155397,56,Back,5122155403,212,29.3,5122155401,141,93.5,5122155399,140,24.5,5122155405,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704184783,210,1,1,25,44,9w3sjm5ml4sjr2v81oxzdrt8v,0,75.2,3.5,2024-07-28T12:29:00.581Z,2024-07-28T12:29:02Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5122155557,2,,5122155561,56,Center,5122155559,155,,5122155565,141,49.9,5122155569,213,0.95,5122155563,140,96.8,5122155567,212,38.9,5122155571,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704184855,281,1,1,25,57,cftj6g399tknheudaxsdpfdgb,1,10.0,52.2,2024-07-28T12:29:14.017Z,2024-07-28T12:29:15Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5122155965,56,Back,5122155973,213,5.41,5122155963,123,,5122155969,141,30.1,5122155971,212,19.6,5122155967,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704184859,282,1,1,25,59,cftj6g399tknheudaxsdpfdgb,1,23.2,28.6,2024-07-28T12:29:15.617Z,2024-07-28T12:29:16Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5122155997,213,0.68,5122155995,212,10.4,5122155993,141,38.3,5122155991,140,30.9,5122155989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704184873,283,1,1,26,0,cftj6g399tknheudaxsdpfdgb,1,30.9,38.3,2024-07-28T12:29:16.704Z,2024-07-28T12:29:20Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5122156081,56,Back,5122156085,141,41.2,5122156083,140,43.9,5122156089,213,0.14,5122156087,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704184877,284,61,1,26,3,cftj6g399tknheudaxsdpfdgb,0,41.1,42.1,2024-07-28T12:29:20.241Z,2024-07-28T12:29:20Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5122156097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704184887,211,1,1,26,4,9w3sjm5ml4sjr2v81oxzdrt8v,0,62.7,63.4,2024-07-28T12:29:21.270Z,2024-07-28T12:29:22Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5122156145,140,54.0,5122156147,141,43.4,5122156149,212,16.4,5122156151,213,4.12,5122156143,56,Center,5122156141,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704184915,285,1,1,26,6,cftj6g399tknheudaxsdpfdgb,1,47.2,59.3,2024-07-28T12:29:23.265Z,2024-07-28T12:29:28Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5122156309,141,92.1,5122156303,155,,5122156311,212,30.1,5122156307,140,66.4,5122156313,213,0.84,5122156305,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704184921,286,3,1,26,11,cftj6g399tknheudaxsdpfdgb,0,82.1,75.1,2024-07-28T12:29:28.081Z,2024-07-28T12:29:31Z,195o7hchielt14ic49r3k06sq,Serginho,,,5122156455,233,212,5122156343,286,,5122156341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704184931,212,7,1,26,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,17.9,24.9,2024-07-28T12:29:28.082Z,2024-07-28T12:29:30Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5122156403,285,,5122156401,56,Back,5122156433,233,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704184933,213,43,1,26,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-07-28T12:29:29.973Z,2024-07-28T12:29:34Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5122156577,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704184947,214,61,1,26,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.3,36.1,2024-07-28T12:29:31.027Z,2024-07-28T12:29:31Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5122156499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704185011,216,1,1,26,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.5,22.1,2024-07-28T12:29:35.589Z,2024-07-28T12:30:32Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,1.0,5122158619,23,,5122156917,56,Center,5122156925,213,6.27,5122158615,210,16,5122156921,141,21.6,5122156919,140,80.5,5122158617,154,,5122156923,212,39.9,5122157579,4,,5122156927,1,,,,,,,,,,,,,,,,,,,,,,,,,
2704185015,217,16,1,26,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,92.4,33.6,2024-07-28T12:29:40.292Z,2024-07-28T12:30:32Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5122156941,56,Center,5122158649,55,216,5122157659,23,,5122158657,214,,5122157669,375,26:23.063,5122158659,230,95.5,5122158647,154,,5122158645,29,,5122158653,102,53.4,5122157661,20,,5122158655,103,6.3,5122156939,63,5122158643,76,,,5122157665,374,5122158661,231,40.1,,,,,,,2024-07-28 13:29:39.469,,,
2704185909,287,1,1,28,46,cftj6g399tknheudaxsdpfdgb,1,49.9,50.0,2024-07-28T12:32:02.857Z,2024-07-28T12:33:12Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5122162023,141,19.4,5122162029,279,G,5122164291,189,,5122162027,213,4.12,5122162021,140,36.7,5122162019,56,Back,5122162025,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704185925,288,1,1,28,50,cftj6g399tknheudaxsdpfdgb,1,36.7,18.5,2024-07-28T12:32:06.801Z,2024-07-28T12:32:09Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5122162117,141,8.2,5122162113,56,Back,5122162121,213,5.61,5122162119,212,11.3,5122162115,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704185931,289,1,1,28,52,cftj6g399tknheudaxsdpfdgb,1,44.3,8.8,2024-07-28T12:32:08.993Z,2024-07-28T12:33:10Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5122162145,56,Back,5122162147,140,33.3,5122162149,141,14.1,5122162151,212,12.1,5122162153,213,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704185975,290,1,1,28,54,cftj6g399tknheudaxsdpfdgb,1,33.5,14.3,2024-07-28T12:32:10.418Z,2024-07-28T12:32:16Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5122162403,141,48.8,5122162401,140,26.4,5122162399,56,Back,5122162407,213,1.88,5122162405,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704185983,291,1,1,28,59,cftj6g399tknheudaxsdpfdgb,1,36.3,62.9,2024-07-28T12:32:15.969Z,2024-07-28T12:32:17Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5122162461,140,45.8,5122162463,141,66.6,5122162459,56,Back,5122162467,213,0.25,5122162465,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704185985,292,1,1,29,0,cftj6g399tknheudaxsdpfdgb,1,45.8,66.6,2024-07-28T12:32:17.377Z,2024-07-28T12:32:18Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5122162477,140,34.9,5122162483,213,3.09,5122162481,212,11.5,5122162475,56,Back,5122162487,156,,5122162479,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186003,293,1,1,29,4,cftj6g399tknheudaxsdpfdgb,1,40.2,69.3,2024-07-28T12:32:20.897Z,2024-07-28T12:32:23Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5122162593,212,21.2,5122162589,140,51.9,5122162591,141,94.7,5122162595,213,0.95,5122162587,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186023,294,1,1,29,6,cftj6g399tknheudaxsdpfdgb,1,51.9,94.7,2024-07-28T12:32:23.233Z,2024-07-28T12:32:26Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5122162727,141,85.3,5122162723,56,Left,5122162729,212,6.6,5122162731,213,4.97,5122162725,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186047,295,1,1,29,9,cftj6g399tknheudaxsdpfdgb,1,53.5,85.3,2024-07-28T12:32:26.257Z,2024-07-28T12:32:29Z,195o7hchielt14ic49r3k06sq,Serginho,,,5122162863,56,Back,5122162869,212,17.0,5122162867,141,69.7,5122162871,213,3.81,5122162865,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186101,296,1,1,29,12,cftj6g399tknheudaxsdpfdgb,1,40.8,68.1,2024-07-28T12:32:28.897Z,2024-07-28T12:32:36Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5122163153,56,Back,5122163159,212,19.5,5122163161,213,4.75,5122163157,141,39.5,5122163155,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186121,297,1,1,29,20,cftj6g399tknheudaxsdpfdgb,1,51.1,29.8,2024-07-28T12:32:36.769Z,2024-07-28T12:32:40Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5122163255,212,9.2,5122163257,213,5.57,5122163253,141,20.9,5122163251,140,57.7,5122163249,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186127,298,1,1,29,23,cftj6g399tknheudaxsdpfdgb,1,61.3,15.2,2024-07-28T12:32:40.065Z,2024-07-28T12:32:41Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5122163287,141,3.4,5122163291,213,4.48,5122163289,212,8.2,5122163283,56,Right,5122163285,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186151,299,1,1,29,25,cftj6g399tknheudaxsdpfdgb,1,59.5,3.4,2024-07-28T12:32:41.538Z,2024-07-28T12:32:44Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5122163375,56,Right,5122163383,213,0.90,5122163381,212,10.1,5122163377,140,65.5,5122163379,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186161,300,1,1,29,27,cftj6g399tknheudaxsdpfdgb,1,69.7,9.4,2024-07-28T12:32:44.402Z,2024-07-28T12:32:46Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5122163433,140,79.8,5122163439,213,6.08,5122163437,212,10.8,5122163431,56,Right,5122163435,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186171,301,1,1,29,30,cftj6g399tknheudaxsdpfdgb,0,79.8,6.2,2024-07-28T12:32:46.577Z,2024-07-28T12:32:47Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5122163479,212,11.8,5122163473,56,Center,5122163481,213,1.55,5122163475,140,80.0,5122163477,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186191,220,1,1,29,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.1,78.2,2024-07-28T12:32:49.156Z,2024-07-28T12:57:49Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5122163557,212,9.3,5122163555,141,91.8,5122163559,213,1.45,5122163551,56,Back,5122163553,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186229,221,1,1,29,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.0,94.7,2024-07-28T12:32:51.445Z,2024-07-28T12:32:57Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5122163755,155,,5122163763,212,22.3,5122163757,56,Back,5122163761,141,93.6,5122163759,140,44.2,5122163765,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186235,222,1,1,29,36,9w3sjm5ml4sjr2v81oxzdrt8v,0,45.3,93.6,2024-07-28T12:32:53.204Z,2024-07-28T12:58:02Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5122163801,212,8.6,5122163795,56,Back,5122163793,3,,5122163799,141,100.0,5122163803,213,2.49,5122163797,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186239,223,5,1,29,37,9w3sjm5ml4sjr2v81oxzdrt8v,0,38.4,101.6,2024-07-28T12:32:54.289Z,2024-07-28T12:33:43Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5122163821,347,,5122163819,56,Back,5122163965,233,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186265,302,5,1,29,37,cftj6g399tknheudaxsdpfdgb,1,61.6,-1.6,2024-07-28T12:32:54.289Z,2024-07-28T12:33:02Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5122163957,233,223,5122163943,347,,5122163941,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186281,303,1,1,29,45,cftj6g399tknheudaxsdpfdgb,1,62.0,0.0,2024-07-28T12:33:02.114Z,2024-07-28T12:33:04Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5122164039,213,1.13,5122164027,56,Right,5122164029,140,67.5,5122164025,107,,5122164031,141,15.9,5122164035,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186287,304,50,1,29,48,cftj6g399tknheudaxsdpfdgb,1,67.6,19.4,2024-07-28T12:33:04.865Z,2024-07-28T12:33:08Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5122164171,233,224,5122164057,56,Right,5122164059,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186299,224,7,1,29,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.4,80.6,2024-07-28T12:33:04.866Z,2024-07-28T12:33:08Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5122164153,56,Back,5122164165,233,304,5122164155,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186347,226,1,1,29,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.2,67.0,2024-07-28T12:33:08.084Z,2024-07-28T12:33:12Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5122164331,140,24.5,5122164333,141,53.7,5122164335,212,10.8,5122164337,213,4.13,5122164329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186399,227,1,1,29,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.1,46.9,2024-07-28T12:33:12.629Z,2024-07-28T12:33:19Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5122164539,213,0.20,5122164533,140,28.8,5122164537,212,5.0,5122164531,56,Back,5122164535,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186451,228,1,1,30,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.7,46.0,2024-07-28T12:33:19.604Z,2024-07-28T12:33:28Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5122164831,56,Back,5122164835,141,60.8,5122164839,213,2.20,5122164833,140,27.7,5122164837,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186459,229,1,1,30,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.0,48.7,2024-07-28T12:33:28.372Z,2024-07-28T12:33:31Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5122164875,140,34.6,5122164879,212,14.0,5122164873,56,Back,5122164877,141,28.5,5122164881,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186473,230,1,1,30,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.1,15.8,2024-07-28T12:33:31.028Z,2024-07-28T12:33:33Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5122164943,212,18.3,5122164939,140,52.9,5122164941,141,4.3,5122164945,213,5.84,5122164937,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186495,231,1,1,30,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.9,4.3,2024-07-28T12:33:33.492Z,2024-07-28T12:33:36Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5122165055,213,1.87,5122165047,56,Right,5122165053,212,9.5,5122165051,141,17.7,5122165049,140,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186497,232,4,1,30,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.2,14.4,2024-07-28T12:33:35.792Z,2024-07-28T12:33:37Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5122165091,233,305,5122165075,56,Right,5122165073,13,,5122165079,265,,5122165077,152,,5122165081,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186489,305,4,1,30,19,cftj6g399tknheudaxsdpfdgb,0,48.8,85.6,2024-07-28T12:33:35.793Z,2024-07-28T12:33:38Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5122165019,13,,5122165021,56,Back,5122165025,265,,5122165133,233,232,5122165023,152,,5122165029,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186675,233,1,1,30,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.6,18.2,2024-07-28T12:33:58.436Z,2024-07-28T12:34:26Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5122166053,141,29.7,5122166049,56,Back,5122166057,213,2.85,5122166047,152,,5122166051,140,27.2,5122167049,189,,5122166055,212,26.8,5122166045,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186685,234,1,1,30,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.3,31.6,2024-07-28T12:34:00.020Z,2024-07-28T12:34:27Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5122166097,212,15.2,5122166099,213,2.54,5122166093,140,13.4,5122166095,141,44.2,5122167109,189,,5122166091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186729,235,1,1,30,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.2,45.4,2024-07-28T12:34:01.011Z,2024-07-28T12:34:07Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5122166285,140,27.1,5122166293,1,,5122166287,141,88.3,5122166283,56,Back,5122166289,212,32.2,5122166291,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186749,236,1,1,30,48,9w3sjm5ml4sjr2v81oxzdrt8v,0,28.5,93.5,2024-07-28T12:34:05.396Z,2024-07-28T13:08:56Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5122166385,56,Center,5122166393,213,5.83,5122166395,1,,5122166387,140,61.7,5122166383,155,,5122166389,141,68.4,5122166391,212,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186737,306,1,1,30,49,cftj6g399tknheudaxsdpfdgb,0,39.4,28.0,2024-07-28T12:34:06.034Z,2024-07-28T12:34:08Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5122166329,140,44.1,5122166335,213,5.51,5122166325,3,,5122166333,212,6.9,5122166327,56,Back,5122166331,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186753,307,1,1,30,53,cftj6g399tknheudaxsdpfdgb,1,41.1,15.6,2024-07-28T12:34:09.521Z,2024-07-28T12:34:10Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5122166409,56,Right,5122166411,140,56.1,5122166413,141,15.3,5122166417,213,6.27,5122166415,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186759,237,8,1,30,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.0,84.1,2024-07-28T12:34:10.724Z,2024-07-28T12:34:10Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5122166433,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186779,309,43,1,30,57,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-28T12:34:13.474Z,2024-07-28T12:34:39Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5122166525,56,Right,5122167671,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186787,310,4,1,30,57,cftj6g399tknheudaxsdpfdgb,1,64.2,23.1,2024-07-28T12:34:14.336Z,2024-07-28T12:34:18Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5122166583,265,,5122166581,152,,5122166577,13,,5122166585,286,,5122166729,233,238,5122166579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186809,238,4,1,30,57,9w3sjm5ml4sjr2v81oxzdrt8v,0,35.8,76.9,2024-07-28T12:34:14.337Z,2024-07-28T12:34:19Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5122166703,285,,5122166697,56,Back,5122166699,152,,5122166701,265,,5122166695,13,,5122166751,233,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186833,311,1,1,31,1,cftj6g399tknheudaxsdpfdgb,1,60.3,20.3,2024-07-28T12:34:17.585Z,2024-07-28T12:34:20Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5122166795,212,14.5,5122166797,213,5.87,5122166785,5,,5122166787,152,,5122166791,140,72.9,5122166793,141,11.7,5122166789,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186847,312,1,1,31,4,cftj6g399tknheudaxsdpfdgb,1,72.9,11.7,2024-07-28T12:34:20.577Z,2024-07-28T12:34:22Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5122166865,140,67.4,5122166867,141,15.6,5122166871,213,2.71,5122166863,56,Right,5122166869,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186861,313,1,1,31,5,cftj6g399tknheudaxsdpfdgb,1,67.4,15.6,2024-07-28T12:34:21.969Z,2024-07-28T12:34:24Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5122166945,56,Right,5122166947,140,74.7,5122166949,141,5.5,5122166953,213,5.55,5122166951,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186891,314,1,1,31,7,cftj6g399tknheudaxsdpfdgb,1,74.7,5.5,2024-07-28T12:34:24.145Z,2024-07-28T12:34:27Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5122167085,56,Right,5122167087,140,64.0,5122167091,212,11.8,5122167093,213,2.84,5122167089,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186925,315,1,1,31,10,cftj6g399tknheudaxsdpfdgb,1,62.5,16.8,2024-07-28T12:34:27.121Z,2024-07-28T12:34:30Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5122167255,141,26.2,5122167257,212,13.1,5122167259,213,2.63,5122167251,56,Center,5122167253,140,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186939,316,1,1,31,13,cftj6g399tknheudaxsdpfdgb,1,51.6,26.2,2024-07-28T12:34:30.033Z,2024-07-28T12:34:32Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5122167331,141,4.6,5122167333,212,24.4,5122167327,56,Right,5122167329,140,70.1,5122167335,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186947,317,1,1,31,16,cftj6g399tknheudaxsdpfdgb,0,70.1,4.6,2024-07-28T12:34:32.562Z,2024-07-28T12:34:34Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5122167355,213,0.12,5122167351,141,4.9,5122167347,56,Right,5122167399,236,,5122167405,286,,5122167401,233,239,5122167353,212,1.7,5122167349,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186953,239,74,1,31,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.6,97.2,2024-07-28T12:34:32.563Z,2024-07-28T12:53:18Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5122167381,285,,5122167431,233,317,5122167379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704186977,318,1,1,31,17,cftj6g399tknheudaxsdpfdgb,1,66.2,9.1,2024-07-28T12:34:34.385Z,2024-07-28T12:34:36Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5122167555,213,2.96,5122167547,140,53.5,5122167543,56,Right,5122167551,141,12.6,5122167553,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704187015,319,1,1,31,20,cftj6g399tknheudaxsdpfdgb,1,53.5,12.6,2024-07-28T12:34:36.833Z,2024-07-28T12:34:42Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5122167733,140,51.8,5122167739,213,1.65,5122167737,212,22.6,5122167731,56,Center,5122167735,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704187033,320,1,1,31,25,cftj6g399tknheudaxsdpfdgb,1,59.9,58.2,2024-07-28T12:34:42.241Z,2024-07-28T12:34:44Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5122167821,56,Left,5122167825,141,87.2,5122167823,140,66.6,5122167829,213,1.23,5122167827,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
