id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2734804003,199,1,1,17,59,b3r6d8ydtmtjckam6pku9y400,0,58.6,78.1,2024-10-18T17:20:07.374Z,2024-10-18T17:20:11Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5290297561,213,0.18,5290297563,1,,5290297559,212,44.7,5290297557,141,89.9,5290297549,155,,5290297555,140,100.0,5290297553,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804013,164,56,1,18,2,c165yjiny1qnmfdvefxvflnkc,1,1.2,12.9,2024-10-18T17:20:10.435Z,2024-10-18T18:07:36Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5290297603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804327,165,5,1,18,3,c165yjiny1qnmfdvefxvflnkc,1,-0.6000000000000001,11.4,2024-10-18T17:20:11.351Z,2024-10-18T17:25:25Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5290299335,233,200,5290299297,56,Back,5290299299,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804007,200,5,1,18,3,b3r6d8ydtmtjckam6pku9y400,0,100.6,88.6,2024-10-18T17:20:11.351Z,2024-10-18T17:25:25Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5290297573,346,,5290299367,233,165,5290297571,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804381,166,1,1,18,27,c165yjiny1qnmfdvefxvflnkc,1,5.0,60.5,2024-10-18T17:20:35.436Z,2024-10-18T17:20:39Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5290299559,124,,5290299563,140,6.2,5290299565,141,41.5,5290299561,56,Back,5290299567,212,13.0,5290299569,213,4.81,5290299573,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804425,167,1,1,18,31,c165yjiny1qnmfdvefxvflnkc,0,6.1,41.6,2024-10-18T17:20:39.547Z,2024-10-18T17:20:53Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5290299853,141,29.1,5290299857,213,6.09,5290299859,1,,5290299855,212,43.6,5290299851,140,46.8,5290299841,157,,5290299845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804409,201,44,1,18,33,b3r6d8ydtmtjckam6pku9y400,1,52.8,71.3,2024-10-18T17:20:42.010Z,2024-10-18T18:06:18Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290299743,286,,5290299741,56,Center,5290299945,233,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804427,168,44,1,18,33,c165yjiny1qnmfdvefxvflnkc,0,47.2,28.7,2024-10-18T17:20:42.011Z,2024-10-18T18:06:18Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5290299937,233,201,5290299865,285,,5290299863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804919,216,1,1,18,34,b3r6d8ydtmtjckam6pku9y400,1,36.6,70.5,2024-10-18T17:20:42.933Z,2024-10-18T17:21:44Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290302659,3,,5290302663,140,32.3,5290302665,141,89.5,5290302661,56,Back,5290302667,212,13.7,5290302669,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804483,203,1,1,18,35,b3r6d8ydtmtjckam6pku9y400,1,33.4,92.6,2024-10-18T17:20:43.965Z,2024-10-18T17:20:48Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5290300187,56,Back,5290300189,140,14.1,5290300193,212,25.7,5290300191,141,69.4,5290300195,213,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804455,169,43,1,18,35,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-18T17:20:44.163Z,2024-10-18T17:20:52Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5290299991,213,6.12,5290300355,144,1,5290299985,140,69.8,5290299979,3,0,5290299981,168,0,5290299989,212,24.5,5290299983,56,Center,5290299987,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804559,204,1,1,18,44,b3r6d8ydtmtjckam6pku9y400,1,13.4,64.2,2024-10-18T17:20:53.244Z,2024-10-18T17:20:56Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5290300573,140,30.1,5290300575,141,73.8,5290300571,56,Back,5290300577,212,18.7,5290300579,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804585,205,1,1,18,50,b3r6d8ydtmtjckam6pku9y400,1,40.6,70.2,2024-10-18T17:20:58.333Z,2024-10-18T17:21:02Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5290300817,212,18.8,5290300813,140,34.4,5290300819,213,4.36,5290300811,56,Back,5290300815,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804597,206,1,1,18,54,b3r6d8ydtmtjckam6pku9y400,1,36.9,39.7,2024-10-18T17:21:02.445Z,2024-10-18T17:21:03Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290300885,141,30.4,5290300881,56,Back,5290300883,140,41.9,5290300887,212,8.2,5290300889,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804611,207,1,1,18,55,b3r6d8ydtmtjckam6pku9y400,1,41.8,32.4,2024-10-18T17:21:03.741Z,2024-10-18T17:21:06Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290300935,140,35.1,5290300941,213,2.07,5290300937,141,51.2,5290300933,56,Back,5290300939,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804631,208,1,1,18,57,b3r6d8ydtmtjckam6pku9y400,1,35.1,55.1,2024-10-18T17:21:05.997Z,2024-10-18T17:21:08Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290301037,213,1.12,5290301031,140,39.6,5290301035,212,10.9,5290301029,56,Back,5290301033,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804647,209,1,1,19,0,b3r6d8ydtmtjckam6pku9y400,1,40.4,67.0,2024-10-18T17:21:08.285Z,2024-10-18T17:21:10Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5290301123,212,4.0,5290301119,140,42.1,5290301125,213,5.17,5290301121,141,61.7,5290301117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804651,210,1,1,19,1,b3r6d8ydtmtjckam6pku9y400,1,39.5,65.5,2024-10-18T17:21:10.141Z,2024-10-18T17:21:11Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5290301149,141,61.8,5290301153,213,3.40,5290301147,140,30.5,5290301151,212,9.8,5290301145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804677,211,1,1,19,3,b3r6d8ydtmtjckam6pku9y400,1,28.9,59.9,2024-10-18T17:21:11.389Z,2024-10-18T17:21:14Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290301281,213,3.61,5290301265,56,Back,5290301277,212,20.3,5290301273,141,46.4,5290301269,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804725,212,1,1,19,6,b3r6d8ydtmtjckam6pku9y400,1,12.2,44.8,2024-10-18T17:21:14.652Z,2024-10-18T17:21:18Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5290301589,212,23.2,5290301591,213,5.30,5290301583,56,Back,5290301585,140,24.4,5290301587,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804731,213,1,1,19,10,b3r6d8ydtmtjckam6pku9y400,0,24.7,13.8,2024-10-18T17:21:18.365Z,2024-10-18T17:21:19Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290301631,213,6.17,5290301629,212,19.8,5290301627,141,10.6,5290301623,56,Back,5290301625,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804775,170,1,1,19,11,c165yjiny1qnmfdvefxvflnkc,1,57.4,92.4,2024-10-18T17:21:20.211Z,2024-10-18T17:21:22Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5290301785,56,Left,5290301791,212,5.5,5290301787,140,61.3,5290301793,213,5.56,5290301789,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804795,172,1,1,19,14,c165yjiny1qnmfdvefxvflnkc,1,61.3,87.1,2024-10-18T17:21:22.396Z,2024-10-18T17:21:23Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5290301895,141,94.2,5290301893,140,57.0,5290301891,56,Left,5290301897,212,6.6,5290301899,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804799,173,3,1,19,15,c165yjiny1qnmfdvefxvflnkc,0,43.0,94.0,2024-10-18T17:21:23.595Z,2024-10-18T17:21:27Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5290301919,286,,5290302017,233,214,5290301915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804815,214,7,1,19,15,b3r6d8ydtmtjckam6pku9y400,1,57.0,6.0,2024-10-18T17:21:23.596Z,2024-10-18T17:21:27Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5290301981,285,,5290301979,56,Right,5290301977,167,,5290301995,233,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804957,174,5,1,19,16,c165yjiny1qnmfdvefxvflnkc,1,44.8,100.6,2024-10-18T17:21:24.653Z,2024-10-18T17:25:25Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5290302861,56,Back,5290302881,233,215,5290302863,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804841,215,5,1,19,16,b3r6d8ydtmtjckam6pku9y400,0,55.2,-0.6000000000000001,2024-10-18T17:21:24.653Z,2024-10-18T17:25:25Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5290302139,56,Right,5290302913,233,174,5290302143,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804995,175,1,1,19,35,c165yjiny1qnmfdvefxvflnkc,1,45.5,100.0,2024-10-18T17:21:43.267Z,2024-10-18T17:21:46Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5290303087,56,Left,5290303089,140,57.2,5290303093,212,12.7,5290303085,107,,5290303091,141,96.3,5290303095,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734804999,176,61,1,19,36,c165yjiny1qnmfdvefxvflnkc,0,57.2,96.3,2024-10-18T17:21:44.363Z,2024-10-18T17:22:02Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5290303111,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805007,217,61,1,19,38,b3r6d8ydtmtjckam6pku9y400,0,45.4,12.9,2024-10-18T17:21:46.485Z,2024-10-18T17:21:52Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5290303173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805013,177,61,1,19,39,c165yjiny1qnmfdvefxvflnkc,1,57.2,96.3,2024-10-18T17:21:47.884Z,2024-10-18T17:22:56Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5290303205,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805037,219,4,1,19,41,b3r6d8ydtmtjckam6pku9y400,1,43.2,7.2,2024-10-18T17:21:50.158Z,2024-10-18T18:06:07Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5290303367,152,,5290303365,56,Back,5290303363,13,,5290303409,233,178,5290303371,286,,5290303369,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805045,178,4,1,19,41,c165yjiny1qnmfdvefxvflnkc,0,56.8,92.8,2024-10-18T17:21:50.159Z,2024-10-18T18:06:07Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5290303391,265,,5290303389,152,,5290303393,285,,5290303457,233,219,5290303385,13,,5290303387,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805113,220,1,1,19,46,b3r6d8ydtmtjckam6pku9y400,1,42.0,10.3,2024-10-18T17:21:55.005Z,2024-10-18T17:21:56Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5290303747,212,17.0,5290303743,140,34.0,5290303749,213,2.09,5290303741,56,Back,5290303737,5,,5290303745,141,32.1,5290303739,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805135,221,1,1,19,48,b3r6d8ydtmtjckam6pku9y400,1,34.0,32.5,2024-10-18T17:21:56.604Z,2024-10-18T17:21:59Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290303869,213,1.36,5290303865,141,63.4,5290303863,140,38.2,5290303861,56,Back,5290303867,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805191,222,1,1,19,50,b3r6d8ydtmtjckam6pku9y400,1,41.5,64.9,2024-10-18T17:21:59.133Z,2024-10-18T17:22:05Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290304199,56,Left,5290304207,213,0.95,5290304201,140,56.0,5290304203,141,95.9,5290304205,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805207,223,1,1,19,57,b3r6d8ydtmtjckam6pku9y400,1,75.7,91.1,2024-10-18T17:22:05.788Z,2024-10-18T17:22:07Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5290304255,140,72.9,5290304253,56,Left,5290304257,141,85.3,5290304259,212,4.9,5290304261,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805263,224,1,1,19,58,b3r6d8ydtmtjckam6pku9y400,1,73.8,87.2,2024-10-18T17:22:07.022Z,2024-10-18T17:22:13Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5290304603,141,97.2,5290304605,212,7.4,5290304607,213,1.18,5290304601,140,76.5,5290304599,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805273,225,1,1,20,4,b3r6d8ydtmtjckam6pku9y400,1,75.4,96.2,2024-10-18T17:22:13.133Z,2024-10-18T17:25:42Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5290304671,212,16.7,5290304669,141,87.5,5290304667,140,60.5,5290304673,213,3.50,5290304665,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805283,226,1,1,20,5,b3r6d8ydtmtjckam6pku9y400,1,60.4,85.6,2024-10-18T17:22:13.996Z,2024-10-18T17:22:15Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5290304755,56,Center,5290304761,212,15.1,5290304757,140,52.7,5290304763,213,4.15,5290304759,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805295,227,1,1,20,7,b3r6d8ydtmtjckam6pku9y400,1,52.3,65.7,2024-10-18T17:22:15.453Z,2024-10-18T17:22:16Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290304815,140,53.4,5290304819,212,21.4,5290304821,213,4.77,5290304813,56,Center,5290304817,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805331,228,1,1,20,7,b3r6d8ydtmtjckam6pku9y400,1,53.3,34.2,2024-10-18T17:22:16.141Z,2024-10-18T17:22:19Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290304999,212,22.9,5290304997,141,65.1,5290305001,213,1.98,5290304995,140,44.7,5290304993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805365,229,1,1,20,12,b3r6d8ydtmtjckam6pku9y400,1,44.6,72.3,2024-10-18T17:22:20.333Z,2024-10-18T17:22:24Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290305209,141,86.9,5290305211,212,10.0,5290305207,140,43.5,5290305205,56,Back,5290305213,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805383,230,1,1,20,15,b3r6d8ydtmtjckam6pku9y400,1,42.3,82.3,2024-10-18T17:22:24.204Z,2024-10-18T17:58:29Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5290305331,56,Back,5290305335,141,51.2,5290305337,212,24.5,5290305333,140,30.5,5290305339,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805411,231,1,1,20,17,b3r6d8ydtmtjckam6pku9y400,1,29.9,48.4,2024-10-18T17:22:25.997Z,2024-10-18T17:22:28Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290305485,212,16.2,5290305483,141,51.6,5290305479,56,Back,5290305487,213,3.01,5290305481,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805479,232,1,1,20,22,b3r6d8ydtmtjckam6pku9y400,0,18.2,53.9,2024-10-18T17:22:30.765Z,2024-10-18T18:07:28Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5290305765,56,Center,5290305777,1,,5290305773,212,44.7,5290305767,140,58.4,5290305763,155,,5290305769,141,75.6,5290305775,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805501,179,44,1,20,24,c165yjiny1qnmfdvefxvflnkc,1,39.3,19.0,2024-10-18T17:22:32.405Z,2024-10-18T18:51:23Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5290305861,285,,5290305859,56,Back,5290305901,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805505,233,44,1,20,24,b3r6d8ydtmtjckam6pku9y400,0,60.7,81.0,2024-10-18T17:22:32.406Z,2024-10-18T18:07:29Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5290305865,56,Left,5290305893,233,179,5290305869,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734838293,378,1,1,20,26,c165yjiny1qnmfdvefxvflnkc,0,37.6,23.9,2024-10-18T17:22:34.246Z,2024-10-18T18:07:18Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5290482423,141,24.1,5290482427,213,0.16,5290482417,3,,5290482425,212,0.9,5290482419,56,Back,5290482421,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805507,234,61,1,20,26,b3r6d8ydtmtjckam6pku9y400,1,57.2,82.3,2024-10-18T17:22:34.717Z,2024-10-18T17:22:35Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5290305879,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805529,235,1,1,20,28,b3r6d8ydtmtjckam6pku9y400,1,52.3,98.3,2024-10-18T17:22:36.317Z,2024-10-18T17:22:37Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5290306015,140,55.6,5290306019,212,4.0,5290306021,213,5.75,5290306013,56,Left,5290306017,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805533,236,1,1,20,28,b3r6d8ydtmtjckam6pku9y400,1,56.3,95.3,2024-10-18T17:22:36.876Z,2024-10-18T17:22:38Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5290306047,213,3.43,5290306043,141,91.2,5290306041,140,47.5,5290306045,212,9.7,5290306039,56,Back,5290306051,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805559,237,1,1,20,30,b3r6d8ydtmtjckam6pku9y400,1,52.1,94.7,2024-10-18T17:22:39.164Z,2024-10-18T17:22:41Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5290306183,213,0.89,5290306175,56,Left,5290306181,212,3.2,5290306179,141,98.3,5290306177,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805583,238,1,1,20,32,b3r6d8ydtmtjckam6pku9y400,0,53.6,97.8,2024-10-18T17:22:41.133Z,2024-10-18T17:22:43Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5290306309,141,75.7,5290306303,155,,5290306305,56,Center,5290306313,213,5.78,5290306311,212,31.4,5290306307,140,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805623,180,12,1,20,36,c165yjiny1qnmfdvefxvflnkc,1,20.0,20.4,2024-10-18T17:22:45.139Z,2024-10-18T17:23:26Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5290306567,167,,5290306503,56,Back,5290306511,213,4.82,5290306507,141,0.0,5290306509,212,15.3,5290306505,140,21.6,5290308413,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805625,181,5,1,20,37,c165yjiny1qnmfdvefxvflnkc,0,21.2,-1.6,2024-10-18T17:22:45.597Z,2024-10-18T17:25:26Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5290306741,233,239,5290306543,56,Back,5290306547,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805645,239,5,1,20,37,b3r6d8ydtmtjckam6pku9y400,1,78.8,101.6,2024-10-18T17:22:45.597Z,2024-10-18T17:25:26Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5290306719,56,Left,5290306723,233,181,5290306721,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805707,240,1,1,20,43,b3r6d8ydtmtjckam6pku9y400,1,84.2,100.0,2024-10-18T17:22:51.901Z,2024-10-18T17:22:57Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5290307075,213,3.45,5290307069,140,70.2,5290307071,141,93.8,5290307067,56,Left,5290307073,212,15.5,5290307065,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805731,241,1,1,20,48,b3r6d8ydtmtjckam6pku9y400,0,70.6,84.4,2024-10-18T17:22:57.149Z,2024-10-18T17:22:59Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5290307209,213,5.88,5290307201,56,Center,5290307207,212,28.0,5290307205,141,68.4,5290307203,140,95.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805903,183,1,1,21,6,c165yjiny1qnmfdvefxvflnkc,1,10.3,57.0,2024-10-18T17:23:15.219Z,2024-10-18T17:23:16Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5290307991,56,Back,5290307995,141,80.9,5290307989,123,,5290307997,212,16.3,5290307993,140,11.0,5290307999,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805937,184,1,1,21,8,c165yjiny1qnmfdvefxvflnkc,1,11.0,80.9,2024-10-18T17:23:16.539Z,2024-10-18T17:23:21Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5290308209,140,5.4,5290308207,56,Back,5290308211,141,57.9,5290308215,213,4.35,5290308213,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734805943,185,1,1,21,13,c165yjiny1qnmfdvefxvflnkc,0,7.1,54.0,2024-10-18T17:23:21.483Z,2024-10-18T17:23:22Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5290308255,212,61.1,5290308251,140,59.9,5290308247,157,,5290308259,1,,5290308253,141,16.4,5290308257,213,5.85,5290308249,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734806005,243,1,1,21,18,b3r6d8ydtmtjckam6pku9y400,1,26.0,94.2,2024-10-18T17:23:26.511Z,2024-10-18T17:23:32Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5290308635,140,25.5,5290308639,212,12.9,5290308633,56,Back,5290308637,141,75.3,5290308641,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734806033,244,1,1,21,23,b3r6d8ydtmtjckam6pku9y400,1,37.8,59.7,2024-10-18T17:23:32.188Z,2024-10-18T17:23:35Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290308767,141,32.4,5290308763,56,Back,5290308765,140,41.6,5290308771,213,4.92,5290308769,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734806073,245,1,1,21,26,b3r6d8ydtmtjckam6pku9y400,1,46.1,30.1,2024-10-18T17:23:35.212Z,2024-10-18T17:23:39Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290309047,56,Center,5290309057,1,,5290309049,140,84.9,5290309053,212,44.2,5290309045,155,,5290309051,141,55.4,5290309055,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
