id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2818890579,110,1,1,13,30,9w3sjm5ml4sjr2v81oxzdrt8v,0,60.2,18.5,2025-05-25T15:14:39.898Z,2025-05-25T15:14:40Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5750078699,3,,5750078709,213,0.98,5750078703,140,71.3,5750078705,141,44.0,5750078707,212,20.9,5750078701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818890687,138,1,1,13,32,59as3grjvj19voay31j3yfgni,1,38.5,45.2,2025-05-25T15:14:42.303Z,2025-05-25T15:14:46Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5750079353,141,12.2,5750079363,213,4.84,5750079349,56,Back,5750079351,140,41.2,5750079355,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818890759,139,1,1,13,36,59as3grjvj19voay31j3yfgni,1,44.6,10.3,2025-05-25T15:14:46.585Z,2025-05-25T15:59:45Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750079803,56,Left,5750079809,212,75.6,5750079813,1,,5750079807,141,92.2,5750079801,196,,5750079799,155,,5750079805,140,93.3,5750079811,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818890763,140,43,1,13,42,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-05-25T15:14:52.400Z,2025-05-25T15:59:46Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5750079833,56,Left,5750287585,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891355,116,83,1,13,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.3,12.8,2025-05-25T15:14:55.500Z,2025-05-25T18:21:48Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5751024271,399,e64kcio0848bpw39eedbjyd5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818890833,141,3,1,13,46,59as3grjvj19voay31j3yfgni,0,92.8,84.2,2025-05-25T15:14:56.543Z,2025-05-25T18:21:42Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5751023819,211,,5750080287,56,Left,5751021527,465,,5751021395,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818890889,112,43,1,13,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-25T15:14:56.544Z,2025-05-25T15:15:18Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5750082001,144,7,5750080617,56,Back,5750080619,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818890841,142,43,1,13,47,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-05-25T15:14:57.090Z,2025-05-25T15:15:18Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5750082043,144,61,5750080323,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818890961,114,1,1,13,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,5.5,8.2,2025-05-25T15:15:00.249Z,2025-05-25T15:15:24Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5750080979,141,13.5,5750080983,213,0.12,5750080977,140,35.1,5750080981,212,31.3,5750080975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818890973,115,1,1,13,54,9w3sjm5ml4sjr2v81oxzdrt8v,0,42.4,13.7,2025-05-25T15:15:04.383Z,2025-05-25T15:17:11Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5750081039,141,17.0,5750081043,213,0.05,5750081037,140,84.4,5750081045,1,,5750081035,56,Right,5750081041,212,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891205,144,1,1,14,10,59as3grjvj19voay31j3yfgni,1,21.5,82.7,2025-05-25T15:15:20.221Z,2025-05-25T18:22:11Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5750082261,141,37.1,5750082265,212,32.6,5750082257,56,Back,5750082269,213,5.02,5751026033,189,,5750082259,140,31.0,5750082275,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891227,145,1,1,14,11,59as3grjvj19voay31j3yfgni,1,31.0,37.1,2025-05-25T15:15:20.893Z,2025-05-25T15:15:22Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750082353,141,79.7,5750082349,56,Back,5750082351,140,24.1,5750082357,213,1.82,5750082355,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891267,146,1,1,14,12,59as3grjvj19voay31j3yfgni,1,24.1,79.7,2025-05-25T15:15:21.862Z,2025-05-25T15:15:23Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5750082533,141,69.4,5750082529,56,Back,5750082531,140,34.8,5750082537,213,5.73,5750082535,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891335,147,1,1,14,13,59as3grjvj19voay31j3yfgni,1,37.6,67.0,2025-05-25T15:15:23.581Z,2025-05-25T15:15:28Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5750082979,213,4.47,5750082973,141,32.1,5750082967,56,Back,5750082977,212,24.4,5750082971,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891349,148,1,1,14,18,59as3grjvj19voay31j3yfgni,1,30.9,29.5,2025-05-25T15:15:27.920Z,2025-05-25T15:15:29Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750083057,141,5.8,5750083061,213,5.24,5750083055,140,39.8,5750083059,212,18.6,5750083053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891417,149,1,1,14,19,59as3grjvj19voay31j3yfgni,1,39.9,5.3,2025-05-25T15:15:29.029Z,2025-05-25T15:15:33Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750083453,141,20.0,5750083449,56,Back,5750083457,213,2.50,5750083451,140,27.1,5750083455,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891459,150,1,1,14,23,59as3grjvj19voay31j3yfgni,1,27.0,23.3,2025-05-25T15:15:32.846Z,2025-05-25T15:15:34Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750083609,56,Back,5750083619,212,21.1,5750083621,213,2.00,5750083617,141,51.6,5750083613,140,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891639,151,1,1,14,34,59as3grjvj19voay31j3yfgni,1,22.7,37.3,2025-05-25T15:15:44.144Z,2025-05-25T15:15:45Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5750084547,155,,5750084557,213,1.09,5750084551,140,41.7,5750084555,212,43.0,5750084559,1,,5750084549,56,Back,5750084553,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891687,152,1,1,14,35,59as3grjvj19voay31j3yfgni,1,45.0,93.0,2025-05-25T15:15:45.660Z,2025-05-25T15:15:49Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5750084793,3,,5750084803,213,4.27,5750084801,212,12.1,5750084799,141,76.9,5750084795,56,Back,5750084797,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891761,153,1,1,14,39,59as3grjvj19voay31j3yfgni,1,42.6,71.1,2025-05-25T15:15:48.920Z,2025-05-25T18:22:33Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5750085177,141,24.8,5750085181,213,4.76,5750085175,140,44.0,5750085179,212,31.5,5750085173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891775,154,1,1,14,43,59as3grjvj19voay31j3yfgni,1,44.2,26.5,2025-05-25T15:15:53.591Z,2025-05-25T15:15:55Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750085255,141,7.0,5750085257,212,20.0,5750085259,213,5.56,5750085249,56,Right,5750085253,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891799,155,1,1,14,45,59as3grjvj19voay31j3yfgni,1,59.2,7.7,2025-05-25T15:15:55.297Z,2025-05-25T15:15:56Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750085359,213,1.59,5750085355,141,21.3,5750085351,56,Center,5750085357,212,9.3,5750085353,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891811,156,1,1,14,46,59as3grjvj19voay31j3yfgni,1,59.0,21.6,2025-05-25T15:15:56.282Z,2025-05-25T18:22:38Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5750085423,212,7.3,5750085421,141,19.2,5750085417,56,Right,5750085425,213,3.37,5750085419,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891871,157,1,1,14,48,59as3grjvj19voay31j3yfgni,1,52.0,17.9,2025-05-25T15:15:58.391Z,2025-05-25T15:16:01Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750085803,141,7.0,5750085805,212,12.4,5750085799,56,Right,5750085807,213,5.64,5750085801,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891903,158,1,1,14,51,59as3grjvj19voay31j3yfgni,1,59.3,6.8,2025-05-25T15:16:01.688Z,2025-05-25T15:16:03Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750086059,141,5.0,5750086057,140,66.2,5750086061,212,7.3,5750086055,56,Right,5750086063,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891935,159,1,1,14,54,59as3grjvj19voay31j3yfgni,1,65.9,5.2,2025-05-25T15:16:03.751Z,2025-05-25T15:16:05Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5750086235,140,57.6,5750086241,213,2.58,5750086237,141,13.2,5750086233,56,Right,5750086239,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891975,160,1,1,14,56,59as3grjvj19voay31j3yfgni,1,57.6,13.4,2025-05-25T15:16:05.813Z,2025-05-25T15:16:09Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5750086443,140,61.5,5750086449,141,6.7,5750086463,213,5.44,5750086455,212,6.1,5750086437,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891991,161,1,1,14,59,59as3grjvj19voay31j3yfgni,1,61.3,6.5,2025-05-25T15:16:09.025Z,2025-05-25T15:16:10Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5750086555,212,11.6,5750086557,213,2.06,5750086551,140,56.1,5750086553,141,21.5,5750086549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892019,162,1,1,15,0,59as3grjvj19voay31j3yfgni,1,56.0,21.5,2025-05-25T15:16:10.010Z,2025-05-25T15:16:11Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5750086693,56,Back,5750086703,212,15.1,5750086699,141,22.2,5750086697,140,41.6,5750086707,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892049,163,1,1,15,1,59as3grjvj19voay31j3yfgni,1,42.0,23.4,2025-05-25T15:16:11.627Z,2025-05-25T15:16:14Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750086909,212,23.6,5750086903,56,Back,5750086907,141,57.6,5750086911,213,1.39,5750086905,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819060443,800,83,1,15,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.5,15.1,2025-05-25T15:16:13.161Z,2025-05-25T19:15:11Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5751030327,399,a87w6l9zsbahdi4knm1347zs9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892149,164,1,1,15,4,59as3grjvj19voay31j3yfgni,1,45.4,64.2,2025-05-25T15:16:13.910Z,2025-05-25T18:22:51Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5750087475,1,,5750087463,140,71.6,5750087471,213,0.67,5750087469,212,35.2,5750087465,141,96.5,5750087461,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819060917,896,3,1,15,11,59as3grjvj19voay31j3yfgni,0,81.3,84.3,2025-05-25T15:16:21.601Z,2025-05-25T18:23:41Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5751032867,56,Left,5751032873,467,6m5ftd7c68b2d4d2931xs5srt,5751032869,286,,5751032871,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892177,165,4,1,15,12,59as3grjvj19voay31j3yfgni,1,83.1,85.2,2025-05-25T15:16:22.603Z,2025-05-25T16:55:46Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5750087659,56,Left,5750087661,152,,5750087657,13,,5750087665,286,,5750087663,265,,5750088005,233,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892215,117,4,1,15,12,9w3sjm5ml4sjr2v81oxzdrt8v,0,16.9,14.8,2025-05-25T15:16:22.604Z,2025-05-25T16:55:46Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750087967,265,,5750087955,13,,5750088025,233,165,5750087959,56,Back,5750087963,152,,5750087971,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892925,166,13,1,16,1,59as3grjvj19voay31j3yfgni,1,85.3,84.8,2025-05-25T15:17:11.539Z,2025-05-25T18:23:54Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5750093689,103,33.3,5750093693,230,99.1,5750093685,102,57.0,5751034101,120,,5750092117,20,,5750091839,56,Left,5750093683,83,,5750091835,26,,5750093691,458,,5750093697,231,52.9,5750091837,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893241,118,5,1,16,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,-1.6,43.0,2025-05-25T15:17:12.258Z,2025-05-25T17:03:14Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750093485,56,Back,5750093487,346,,5750093501,233,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892975,167,5,1,16,2,59as3grjvj19voay31j3yfgni,0,101.6,57.0,2025-05-25T15:17:12.258Z,2025-05-25T17:03:14Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5750093527,233,118,5750092063,56,Center,5750092065,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893339,119,1,1,16,21,9w3sjm5ml4sjr2v81oxzdrt8v,0,3.6,51.0,2025-05-25T15:17:30.882Z,2025-05-25T15:17:37Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750094103,56,Left,5750094113,212,80.4,5750094101,155,,5750094115,213,0.37,5750094105,140,75.1,5750094117,1,,5750094109,141,93.2,5750094099,124,,5750094119,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893409,168,1,1,16,27,59as3grjvj19voay31j3yfgni,1,21.1,4.4,2025-05-25T15:17:37.588Z,2025-05-25T15:17:42Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750094483,56,Back,5750094491,213,2.11,5750094489,212,33.3,5750094493,1,,5750094487,141,46.4,5750094485,140,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893451,169,1,1,16,32,59as3grjvj19voay31j3yfgni,0,8.0,47.5,2025-05-25T15:17:42.484Z,2025-05-25T15:17:47Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5750094699,141,64.5,5750094693,157,,5750094703,213,0.22,5750094705,1,,5750094697,140,57.1,5750094701,212,52.8,5750094695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893461,120,44,1,16,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.4,39.8,2025-05-25T15:17:46.035Z,2025-05-25T18:24:32Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5750094753,285,,5750094751,56,Back,5750094815,233,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893457,170,44,1,16,36,59as3grjvj19voay31j3yfgni,0,58.6,60.2,2025-05-25T15:17:46.036Z,2025-05-25T17:04:07Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5750094743,286,,5750094825,233,120,5750094741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893487,121,12,1,16,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.3,38.6,2025-05-25T15:17:46.660Z,2025-05-25T18:24:29Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5750094881,56,Back,5750094887,212,11.6,5750094885,141,44.2,5750094889,213,0.34,5750095411,15,,5750094883,140,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893491,122,1,1,16,38,9w3sjm5ml4sjr2v81oxzdrt8v,0,50.7,44.2,2025-05-25T15:17:48.035Z,2025-05-25T15:17:48Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5750094899,56,Center,5750094907,141,50.7,5750094911,213,0.27,5750094909,212,16.4,5750094897,168,,5750094895,3,,5750094903,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893573,172,1,1,16,41,59as3grjvj19voay31j3yfgni,1,44.3,55.6,2025-05-25T15:17:50.788Z,2025-05-25T18:24:46Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5750095363,56,Left,5750095371,213,0.83,5750095369,212,27.9,5750095365,140,62.3,5750095367,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893651,173,1,1,16,43,59as3grjvj19voay31j3yfgni,1,71.0,84.7,2025-05-25T15:17:53.620Z,2025-05-25T15:17:59Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5750095817,141,88.7,5750095815,140,82.1,5750095821,213,0.23,5750095819,212,12.0,5750095813,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893647,123,83,1,16,49,9w3sjm5ml4sjr2v81oxzdrt8v,0,29.2,10.3,2025-05-25T15:17:59.171Z,2025-05-25T15:18:00Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5750095885,399,e64kcio0848bpw39eedbjyd5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893655,174,61,1,16,49,59as3grjvj19voay31j3yfgni,1,83.4,93.3,2025-05-25T15:17:59.264Z,2025-05-25T15:17:59Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5750095837,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893661,124,43,1,16,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-25T15:17:59.962Z,2025-05-25T18:25:24Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5751040265,144,83,5750096029,399,elhmf9cc26ec5p1wnwonuxf4l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893691,175,1,1,16,50,59as3grjvj19voay31j3yfgni,1,85.3,96.6,2025-05-25T15:18:00.405Z,2025-05-25T18:25:20Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5750095993,56,Left,5750095997,141,94.1,5750096001,213,3.28,5750095995,140,73.5,5750095999,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893799,176,1,1,16,55,59as3grjvj19voay31j3yfgni,1,67.5,76.9,2025-05-25T15:18:05.493Z,2025-05-25T15:18:09Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5750096613,212,29.9,5750096615,213,4.47,5750096607,56,Center,5750096611,141,34.2,5750096609,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893839,177,1,1,16,59,59as3grjvj19voay31j3yfgni,1,61.6,26.7,2025-05-25T15:18:09.588Z,2025-05-25T15:18:12Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750096857,141,7.4,5750096861,213,5.20,5750096855,140,68.2,5750096859,212,14.8,5750096853,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893937,178,1,1,17,2,59as3grjvj19voay31j3yfgni,1,67.4,9.1,2025-05-25T15:18:12.309Z,2025-05-25T15:18:18Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750097461,213,1.99,5750097445,56,Center,5750097457,212,19.2,5750097447,140,60.0,5750097453,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893949,125,83,1,17,7,9w3sjm5ml4sjr2v81oxzdrt8v,0,46.4,56.6,2025-05-25T15:18:16.836Z,2025-05-25T15:18:22Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5750097799,399,drlp4xtkta08jiu0px6m4ocq2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894007,179,1,1,17,8,59as3grjvj19voay31j3yfgni,1,54.4,42.2,2025-05-25T15:18:18.309Z,2025-05-25T15:18:21Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5750097771,213,2.01,5750097763,141,72.4,5750097767,212,22.7,5750097761,140,45.1,5750097759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894165,180,1,1,17,12,59as3grjvj19voay31j3yfgni,1,59.0,85.4,2025-05-25T15:18:22.597Z,2025-05-25T15:18:27Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5750098561,213,0.22,5750098555,141,88.6,5750098551,140,68.4,5750098549,56,Left,5750098559,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894181,181,4,1,17,16,59as3grjvj19voay31j3yfgni,1,67.4,86.6,2025-05-25T15:18:26.178Z,2025-05-25T15:18:30Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5750098613,265,,5750098611,152,,5750098607,13,,5750098641,233,126,5750098615,286,,5750098609,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894113,126,4,1,17,16,9w3sjm5ml4sjr2v81oxzdrt8v,0,32.6,13.4,2025-05-25T15:18:26.179Z,2025-05-25T15:18:30Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750098687,233,181,5750098433,13,,5750098439,265,,5750098441,285,,5750098435,56,Back,5750098437,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894345,182,1,1,17,26,59as3grjvj19voay31j3yfgni,1,62.8,74.4,2025-05-25T15:18:36.566Z,2025-05-25T15:18:37Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5750099545,189,,5750099453,141,41.8,5750099455,212,27.8,5750099445,5,,5750099451,140,46.8,5750099457,213,4.06,5750099447,152,,5750099449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894409,183,1,1,17,29,59as3grjvj19voay31j3yfgni,1,45.9,40.4,2025-05-25T15:18:38.950Z,2025-05-25T15:18:40Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750099839,213,5.12,5750099833,140,55.3,5750099835,141,6.7,5750099837,212,25.0,5750099831,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894473,184,1,1,17,30,59as3grjvj19voay31j3yfgni,1,56.9,6.5,2025-05-25T15:18:40.261Z,2025-05-25T15:18:44Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750100133,213,1.80,5750100129,141,31.2,5750100127,140,53.1,5750100131,212,17.3,5750100125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894513,185,1,1,17,34,59as3grjvj19voay31j3yfgni,1,57.2,26.7,2025-05-25T15:18:44.454Z,2025-05-25T15:18:48Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5750100387,213,4.76,5750100381,212,13.8,5750100375,56,Right,5750100377,140,57.8,5750100379,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894623,186,1,1,17,38,59as3grjvj19voay31j3yfgni,1,56.0,11.9,2025-05-25T15:18:48.166Z,2025-05-25T15:18:55Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750100965,140,42.5,5750100969,141,33.6,5750100963,56,Back,5750100971,212,20.5,5750100975,213,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
