id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2720122223,239,3,1,22,36,b3r6d8ydtmtjckam6pku9y400,0,70.4,77.8,2024-09-14T16:23:34.581Z,2024-09-14T19:43:00Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5210893889,465,,5209937681,286,,5209937679,56,Center,5210971159,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720122209,208,7,1,22,36,59as3grjvj19voay31j3yfgni,1,29.6,22.2,2024-09-14T16:23:34.582Z,2024-09-14T19:26:47Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5210894231,167,,5209937609,285,,5209937689,233,239,5209937607,56,Back,5210894233,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720122269,209,6,1,22,38,59as3grjvj19voay31j3yfgni,0,29.5,21.0,2024-09-14T16:23:36.837Z,2024-09-14T19:26:49Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5209937977,56,Back,5209937999,233,240,5209937979,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720122231,240,6,1,22,38,b3r6d8ydtmtjckam6pku9y400,1,70.5,79.0,2024-09-14T16:23:36.837Z,2024-09-14T16:34:54Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5209937829,56,Left,5209937991,233,209,5209937831,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720122955,241,1,1,23,25,b3r6d8ydtmtjckam6pku9y400,0,99.5,99.5,2024-09-14T16:24:24.350Z,2024-09-14T19:27:05Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5209941453,212,28.2,5209941441,6,,5209941455,213,4.42,5209941449,140,91.8,5209941439,2,,5209941447,56,Center,5210895625,20,,5209941445,223,,5209941451,141,5209941443,155,,,,,,,,,59.7,,,,,,,,,,,,,,,,,,,,,,,,,
2720122939,211,12,1,23,27,59as3grjvj19voay31j3yfgni,1,10.5,44.6,2024-09-14T16:24:26.197Z,2024-09-14T16:24:27Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5209941347,212,9.4,5209941351,213,0.60,5209941343,141,52.5,5209941335,56,Back,5209941357,15,,5209941337,140,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720122981,242,13,1,23,28,b3r6d8ydtmtjckam6pku9y400,1,80.6,48.1,2024-09-14T16:24:26.862Z,2024-09-14T19:28:00Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5209942081,25,,5209942907,230,97.3,5209942083,20,,5209942887,73,,5209942905,147,54.2,5209942889,102,73.6,5209942903,146,87.5,5209942895,108,,5209941609,18,5209941613,56,Center,5209942893,215,,5209942891,103,5209942909,231,,12.5,48.9,5209942899,328,5209942901,458,5209942087,153,,,,,,,,,,,,,,,,,
2720122971,212,61,1,23,30,59as3grjvj19voay31j3yfgni,1,11.1,44.2,2024-09-14T16:24:29.176Z,2024-09-14T16:57:37Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5209941543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720123003,213,52,1,23,31,59as3grjvj19voay31j3yfgni,1,4.3,44.2,2024-09-14T16:24:29.558Z,2024-09-14T19:28:04Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5210899719,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720123049,214,1,1,23,32,59as3grjvj19voay31j3yfgni,1,11.7,48.7,2024-09-14T16:24:30.941Z,2024-09-14T16:25:17Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5209941929,1,,5209941921,140,54.0,5209941917,123,,5209941925,212,54.6,5209941919,56,Left,5209941923,141,95.3,5209941979,287,,5209941927,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720123129,215,3,1,23,40,59as3grjvj19voay31j3yfgni,0,81.5,90.1,2024-09-14T16:24:39.125Z,2024-09-14T19:28:15Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5209942389,286,,5210900331,465,,5209943643,233,243,5209942387,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720123249,243,7,1,23,40,b3r6d8ydtmtjckam6pku9y400,1,18.5,9.9,2024-09-14T16:24:39.126Z,2024-09-14T19:28:25Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5210900851,383,,5209943039,285,,5209943037,56,Back,5209943615,233,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720123255,245,1,1,23,47,b3r6d8ydtmtjckam6pku9y400,0,2.0,4.3,2024-09-14T16:24:45.606Z,2024-09-14T16:24:47Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5209943097,233,216,5209943067,212,2.7,5209943095,236,,5209943061,56,Back,5209943069,213,0.15,5209943059,157,,5209943101,286,,5209943063,140,4.5,5209943071,1,5209943065,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720123245,216,74,1,23,47,59as3grjvj19voay31j3yfgni,1,97.4,92.7,2024-09-14T16:24:45.607Z,2024-09-14T16:24:47Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5209943123,233,245,5209943013,56,Left,5209943015,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720123259,217,5,1,23,48,59as3grjvj19voay31j3yfgni,0,101.1,89.6,2024-09-14T16:24:46.823Z,2024-09-14T16:34:50Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5209943079,346,,5209943077,56,Left,5209943705,233,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720123329,246,5,1,23,48,b3r6d8ydtmtjckam6pku9y400,1,-1.1,10.4,2024-09-14T16:24:46.823Z,2024-09-14T16:34:50Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5209943663,233,217,5209943543,56,Back,5209943545,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720123689,247,1,1,24,15,b3r6d8ydtmtjckam6pku9y400,1,3.9,47.5,2024-09-14T16:25:14.238Z,2024-09-14T16:25:15Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5209945307,237,,5209945291,140,7.1,5209945297,212,11.7,5209945283,124,,5209945301,213,5.00,5209945287,56,Back,5209945293,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720123701,248,1,1,24,17,b3r6d8ydtmtjckam6pku9y400,1,7.1,31.0,2024-09-14T16:25:15.398Z,2024-09-14T16:25:16Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5209945377,213,1.91,5209945369,56,Back,5209945371,140,2.0,5209945373,141,53.1,5209945375,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720123779,249,1,1,24,18,b3r6d8ydtmtjckam6pku9y400,1,2.0,55.2,2024-09-14T16:25:16.511Z,2024-09-14T16:25:22Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5209945669,141,79.7,5209945671,212,19.4,5209945665,56,Back,5209945673,213,1.04,5209945667,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720123829,250,1,1,24,23,b3r6d8ydtmtjckam6pku9y400,1,20.3,82.9,2024-09-14T16:25:21.967Z,2024-09-14T16:25:25Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5209945969,141,83.9,5209945971,212,16.6,5209945965,56,Back,5209945973,213,0.04,5209945967,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720123841,251,1,1,24,24,b3r6d8ydtmtjckam6pku9y400,0,36.1,83.9,2024-09-14T16:25:23.367Z,2024-09-14T17:33:12Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5209946045,141,70.8,5209946037,168,,5209946049,213,5.11,5209946043,140,39.7,5209946041,56,Back,5209946047,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720298887,842,83,1,24,26,b3r6d8ydtmtjckam6pku9y400,1,43.0,75.2,2024-09-14T16:25:24.578Z,2024-09-14T19:29:19Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5210904465,399,arhoud4vfjvmjaf2pkbm6s48a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720123899,219,1,1,24,27,59as3grjvj19voay31j3yfgni,1,56.9,30.3,2024-09-14T16:25:25.736Z,2024-09-14T16:25:29Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5209946337,56,Right,5209946345,213,5.29,5209946343,212,17.2,5209946341,141,9.1,5209946339,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720123913,220,1,1,24,31,59as3grjvj19voay31j3yfgni,0,75.7,6.1,2024-09-14T16:25:29.544Z,2024-09-14T19:43:01Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5210971341,233,252,5209946357,141,8.9,5210906117,286,,5209946361,213,0.57,5210906209,224,,5209946359,212,3.5,5210906211,20,,5210906115,236,,5209946353,56,5210905973,2,,5209946355,140,78.5,,,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,
2720123957,252,12,1,24,31,b3r6d8ydtmtjckam6pku9y400,1,23.8,85.6,2024-09-14T16:25:29.644Z,2024-09-14T19:43:02Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5209946607,56,Back,5210971361,233,220,5210906313,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720124001,253,12,1,24,36,b3r6d8ydtmtjckam6pku9y400,1,0.30000000000000004,78.8,2024-09-14T16:25:34.575Z,2024-09-14T16:25:37Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5209946897,213,0.51,5209946889,56,Back,5209946891,140,26.1,5209946979,167,,5209946893,141,100.0,5209946895,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720124027,221,5,1,24,36,59as3grjvj19voay31j3yfgni,1,72.3,-1.2,2024-09-14T16:25:34.904Z,2024-09-14T16:34:50Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5209947035,56,Right,5209947065,233,254,5209947037,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720124013,254,5,1,24,36,b3r6d8ydtmtjckam6pku9y400,0,27.7,101.2,2024-09-14T16:25:34.904Z,2024-09-14T16:34:51Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5209946971,347,,5209946969,56,Back,5209947071,233,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720124045,222,1,1,24,39,59as3grjvj19voay31j3yfgni,1,69.8,0.0,2024-09-14T16:25:38.103Z,2024-09-14T16:25:39Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5209947115,107,,5209947117,56,Right,5209947121,141,4.9,5209947123,212,14.6,5209947125,213,0.29,5209947119,140,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720124103,223,61,1,24,41,59as3grjvj19voay31j3yfgni,0,84.6,6.2,2024-09-14T16:25:39.656Z,2024-09-14T19:30:14Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5209947385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720124105,224,43,1,24,42,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-14T16:25:41.120Z,2024-09-14T16:27:04Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5209947403,56,Right,5209953991,144,1,5209947407,140,82.2,5209947415,213,1.32,5209947413,212,0.8,5209947409,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720124099,255,12,1,24,43,b3r6d8ydtmtjckam6pku9y400,1,14.0,96.5,2024-09-14T16:25:42.089Z,2024-09-14T19:30:20Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5209947353,56,Back,5210908455,141,100.0,5210908459,213,2.09,5210908453,140,12.1,5210908451,167,,5210908457,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720124255,225,5,1,24,44,59as3grjvj19voay31j3yfgni,1,81.7,-1.4,2024-09-14T16:25:42.824Z,2024-09-14T16:34:51Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5209948247,233,256,5209948187,56,Right,5209948189,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720124133,256,5,1,24,44,b3r6d8ydtmtjckam6pku9y400,0,18.3,101.4,2024-09-14T16:25:42.824Z,2024-09-14T16:34:51Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5209947481,56,Back,5209948277,233,225,5209947483,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720124527,226,1,1,25,7,59as3grjvj19voay31j3yfgni,0,87.0,0.0,2024-09-14T16:26:05.945Z,2024-09-14T16:26:06Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5209949575,141,46.6,5209949573,140,96.7,5209949581,1,,5209949569,56,Center,5209949577,212,34.3,5209949579,213,1.27,5209949567,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720124547,257,12,1,25,8,b3r6d8ydtmtjckam6pku9y400,1,4.4,51.9,2024-09-14T16:26:06.464Z,2024-09-14T19:30:45Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5209949677,213,0.98,5209949669,56,Back,5209949671,140,12.2,5209949673,141,69.9,5209949693,15,,5209949675,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720124569,258,12,1,25,9,b3r6d8ydtmtjckam6pku9y400,1,11.5,69.1,2024-09-14T16:26:07.928Z,2024-09-14T19:30:46Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5209949821,15,,5209949799,56,Back,5209949801,140,23.6,5209949807,213,0.15,5209949803,141,72.0,5209949805,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720124591,227,1,1,25,10,59as3grjvj19voay31j3yfgni,0,80.0,30.3,2024-09-14T16:26:08.930Z,2024-09-14T16:27:23Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5209949861,56,Center,5209949867,212,17.7,5209949869,213,0.65,5209949859,155,,5209949865,141,46.1,5209949863,140,93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720124641,259,12,1,25,12,b3r6d8ydtmtjckam6pku9y400,1,7.3,52.4,2024-09-14T16:26:10.712Z,2024-09-14T16:58:15Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5209950019,212,15.9,5209950053,15,,5209950023,213,0.22,5209950017,141,57.5,5209950015,140,22.1,5209950013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720124651,228,44,1,25,13,59as3grjvj19voay31j3yfgni,1,78.6,38.0,2024-09-14T16:26:11.520Z,2024-09-14T21:01:34Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5210116865,233,266,5209950077,286,,5209950075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720125493,266,44,1,25,13,b3r6d8ydtmtjckam6pku9y400,0,21.4,62.0,2024-09-14T16:26:11.521Z,2024-09-14T18:04:12Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5209955531,56,Back,5209955533,285,,5210116873,233,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720124675,229,1,1,25,13,59as3grjvj19voay31j3yfgni,0,78.9,41.9,2024-09-14T16:26:11.953Z,2024-09-14T21:01:34Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5209950215,3,,5209950221,141,44.3,5209950217,56,Center,5209950219,140,84.8,5209950225,213,0.26,5209950223,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720124709,260,4,1,25,17,b3r6d8ydtmtjckam6pku9y400,1,14.4,54.6,2024-09-14T16:26:15.959Z,2024-09-14T16:26:21Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5209950499,285,,5209950495,56,Back,5209950493,294,,5209950491,13,,5209950527,233,230,5209950497,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720124687,230,4,1,25,17,59as3grjvj19voay31j3yfgni,0,85.6,45.4,2024-09-14T16:26:15.960Z,2024-09-14T16:26:22Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5209950345,56,Center,5209950339,294,,5209950349,152,,5209950551,233,260,5209950333,13,,5209950353,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720125011,261,1,1,25,41,b3r6d8ydtmtjckam6pku9y400,1,9.3,52.2,2024-09-14T16:26:39.505Z,2024-09-14T16:26:40Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5209952107,140,16.8,5209952111,141,29.7,5209952103,56,Back,5209952097,5,,5209952099,152,,5209952117,213,5.19,5209952113,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720125119,262,1,1,25,42,b3r6d8ydtmtjckam6pku9y400,1,17.6,28.2,2024-09-14T16:26:40.769Z,2024-09-14T16:26:47Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5209952635,140,42.9,5209952633,56,Back,5209952641,141,26.7,5209952651,213,6.24,5209952645,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720125151,263,1,1,25,49,b3r6d8ydtmtjckam6pku9y400,1,75.3,55.1,2024-09-14T16:26:47.673Z,2024-09-14T16:26:49Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5209952787,213,0.84,5209952775,140,86.9,5209952773,56,Center,5209952781,212,18.3,5209952777,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720125195,264,1,1,25,51,b3r6d8ydtmtjckam6pku9y400,0,86.9,75.1,2024-09-14T16:26:49.714Z,2024-09-14T19:31:49Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5209953005,213,5.33,5210914119,386,,5209953003,212,8.3,5209952999,140,91.5,5210914021,2,,5209952995,56,Center,5210914121,72,,5209953001,141,65.2,5210914117,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720125169,231,8,1,25,52,59as3grjvj19voay31j3yfgni,1,10.3,30.4,2024-09-14T16:26:50.826Z,2024-09-14T19:32:00Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5209952889,56,Back,5210915005,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720125201,232,6,1,25,53,59as3grjvj19voay31j3yfgni,0,9.6,32.2,2024-09-14T16:26:51.915Z,2024-09-14T19:32:08Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5209953141,56,Back,5209953237,233,265,5209953143,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720125219,265,6,1,25,53,b3r6d8ydtmtjckam6pku9y400,1,90.4,67.8,2024-09-14T16:26:51.915Z,2024-09-14T16:34:55Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5209953203,233,232,5209953165,73,,5209953163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720126027,267,1,1,26,34,b3r6d8ydtmtjckam6pku9y400,0,99.5,99.5,2024-09-14T16:27:32.684Z,2024-09-14T19:32:13Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5209956709,213,4.46,5209956693,2,,5210915981,20,,5209956695,6,,5209956701,56,Center,5209956697,155,,5209956705,141,52.5,5209956703,140,91.8,5209956699,223,5209956711,1,,5209956707,212,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720301663,794,44,1,26,35,59as3grjvj19voay31j3yfgni,1,15.1,44.4,2024-09-14T16:27:34.307Z,2024-09-14T21:01:34Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5210920443,56,Back,5210920737,233,843,5210920447,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720301665,843,44,1,26,35,b3r6d8ydtmtjckam6pku9y400,0,84.9,55.6,2024-09-14T16:27:34.308Z,2024-09-14T19:33:17Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5210920463,233,794,5210920457,56,Center,5210920461,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720127779,252,12,1,26,36,59as3grjvj19voay31j3yfgni,1,5.5,46.3,2024-09-14T16:27:34.511Z,2024-09-14T21:01:35Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5209965365,212,5.9,5209965363,141,53.9,5209965367,213,2.07,5209965359,56,Back,5209965361,140,2.8,5209965381,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720126031,268,61,1,26,38,b3r6d8ydtmtjckam6pku9y400,1,96.0,39.1,2024-09-14T16:27:36.547Z,2024-09-14T16:58:37Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5209956723,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720126229,233,5,1,26,42,59as3grjvj19voay31j3yfgni,1,-1.2,61.6,2024-09-14T16:27:40.659Z,2024-09-14T16:34:52Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5209957757,56,Back,5209957809,233,269,5209957759,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720126055,269,5,1,26,42,b3r6d8ydtmtjckam6pku9y400,0,101.2,38.4,2024-09-14T16:27:40.659Z,2024-09-14T16:34:52Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5209957821,233,233,5209956871,346,,5209956869,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720126243,234,1,1,26,50,59as3grjvj19voay31j3yfgni,0,5.1,47.2,2024-09-14T16:27:48.644Z,2024-09-14T16:28:00Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5209957831,56,Center,5209957843,74,,5209957829,124,,5209957839,213,0.05,5209958307,189,,5209957837,212,79.0,5209957835,141,53.3,5209957841,1,,5209957833,140,,,,,,,,,,,80.2,,,,,,,,,,,,,,,,,,,,,,,,,
2720126335,271,2,1,26,58,b3r6d8ydtmtjckam6pku9y400,1,20.2,45.4,2024-09-14T16:27:56.611Z,2024-09-14T16:43:44Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5209958193,141,49.3,5209958213,56,Center,5209958209,7,babnrlnt04mal0268p9dxas8a,5209958211,1,,5209958191,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720126301,235,55,1,26,58,59as3grjvj19voay31j3yfgni,1,34.9,43.3,2024-09-14T16:27:56.612Z,2024-09-14T16:34:56Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5209958215,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720126509,236,1,1,27,10,59as3grjvj19voay31j3yfgni,1,32.1,44.2,2024-09-14T16:28:08.701Z,2024-09-14T16:28:12Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5209959069,213,1.39,5209959059,140,34.0,5209959061,141,60.5,5209959051,5,,5209959055,56,Back,5209959053,241,,5209959067,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720126547,237,1,1,27,15,59as3grjvj19voay31j3yfgni,1,40.7,68.7,2024-09-14T16:28:13.772Z,2024-09-14T16:28:16Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5209959269,140,54.4,5209959271,141,96.3,5209959267,56,Left,5209959273,212,23.6,5209959275,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720126569,238,1,1,27,18,59as3grjvj19voay31j3yfgni,0,54.4,96.6,2024-09-14T16:28:16.684Z,2024-09-14T16:28:17Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5209959369,212,6.5,5209959371,213,5.87,5209959365,140,60.1,5209959363,56,Left,5209959367,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720126605,273,1,1,27,21,b3r6d8ydtmtjckam6pku9y400,1,32.9,6.2,2024-09-14T16:28:19.444Z,2024-09-14T16:28:20Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5209959537,212,18.4,5209959533,140,47.1,5209959535,141,22.1,5209959531,56,Back,5209959539,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
