id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/16/value,qualifier/17/value,qualifier/18/value
2802174751,219,1,1,22,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.9,44.4,2025-04-17T14:24:11.415Z,2025-04-17T14:24:14Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5657824277,213,5.34,5657824275,212,10.2,5657824271,140,74.6,5657824269,56,Center,5657824273,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802174745,196,83,1,22,18,5rz9enoyknpg8ji78za5b82p0,0,26.4,73.3,2025-04-17T14:24:13.336Z,2025-04-17T14:24:15Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5657824327,399,8domjmewnw5h6b19vef8w0afp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802174759,220,1,1,22,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.3,23.6,2025-04-17T14:24:13.815Z,2025-04-17T14:24:14Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5657824317,140,86.3,5657824315,56,Right,5657824321,212,16.0,5657824319,141,9.2,5657824323,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802174777,221,1,1,22,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,82.4,15.3,2025-04-17T14:24:18.166Z,2025-04-17T14:24:20Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5657824413,212,9.4,5657824415,213,3.21,5657824409,140,73.5,5657824407,56,Right,5657824411,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802174783,222,1,1,22,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.5,14.4,2025-04-17T14:24:20.023Z,2025-04-17T14:24:21Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657824435,213,5.74,5657824429,140,81.4,5657824431,141,6.1,5657824433,212,10.9,5657824427,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802174787,223,1,1,22,26,9w3sjm5ml4sjr2v81oxzdrt8v,0,81.4,6.1,2025-04-17T14:24:21.831Z,2025-04-17T14:24:23Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5657824457,212,6.6,5657824453,140,79.9,5657824459,213,1.81,5657824455,141,15.6,5657824451,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802174793,197,8,1,22,29,5rz9enoyknpg8ji78za5b82p0,1,24.5,88.4,2025-04-17T14:24:24.664Z,2025-04-17T17:44:09Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5657824487,56,Back,5658057569,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802174817,224,1,1,22,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,90.7,21.8,2025-04-17T14:24:25.319Z,2025-04-17T17:44:19Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,1.0,,5657825067,210,15,5657824603,212,23.1,5657824595,155,,5657824597,56,Center,5658057785,224,,5658057787,20,,5657824605,213,1.44,5657825069,154,,5657824599,140,93.6,5657824593,2,5657824601,141,,,,,,,,,,55.4,,,,,,,,,,,,,,,,,,,,,,,,
2802174825,225,44,1,22,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,95.2,58.1,2025-04-17T14:24:28.199Z,2025-04-17T17:44:27Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5657824689,233,200,5657824655,286,,5657824653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802174831,200,44,1,22,33,5rz9enoyknpg8ji78za5b82p0,0,4.8,41.9,2025-04-17T14:24:28.200Z,2025-04-17T17:44:26Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5657824701,233,225,5657824685,56,Back,5657824687,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802174829,226,15,1,22,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,92.6,57.4,2025-04-17T14:24:29.092Z,2025-04-17T14:24:54Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5657825093,147,52.5,5657825079,55,224,5657825073,77,,5657825085,103,22.8,5657824671,17,,5657825097,233,198,5657825077,154,,5657824673,56,Center,5657825075,29,,5657824669,22,5657825083,102,,5657825091,146,98.6,5657824889,15,5657824893,328,,52.9,,,,,,,,,,,,,,,,,,,,,,,,
2802174805,198,10,1,22,34,5rz9enoyknpg8ji78za5b82p0,1,2.1,47.4,2025-04-17T14:24:29.192Z,2025-04-17T17:44:48Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5657824545,56,Back,5657824539,173,,5657825101,233,226,5657824543,182,,5657824779,179,,5658058599,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802174815,199,6,1,22,34,5rz9enoyknpg8ji78za5b82p0,0,4.6,46.8,2025-04-17T14:24:29.768Z,2025-04-17T17:45:06Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5657824623,73,,5657824621,56,Back,5657824719,233,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802174833,227,6,1,22,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,95.4,53.2,2025-04-17T14:24:29.768Z,2025-04-17T14:26:55Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5657824711,73,,5657824709,56,Center,5657824713,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175019,228,1,1,23,22,9w3sjm5ml4sjr2v81oxzdrt8v,0,99.5,99.5,2025-04-17T14:25:17.400Z,2025-04-17T17:45:08Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5657825621,56,Center,5657825617,155,,5657825615,6,,5657825627,212,31.9,5657825625,141,53.8,5658059043,20,,5657825613,2,,5657825619,223,,5657825623,140,92.6,5657825629,213,,,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175043,201,12,1,23,25,5rz9enoyknpg8ji78za5b82p0,1,3.7,45.5,2025-04-17T14:25:20.264Z,2025-04-17T14:25:24Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5657825729,141,96.0,5657825735,15,,5657825731,212,34.8,5657825745,167,,5657825733,213,1.73,5657825725,56,Back,5657825727,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175045,202,6,1,23,27,5rz9enoyknpg8ji78za5b82p0,0,1.9,77.4,2025-04-17T14:25:22.711Z,2025-04-17T17:45:23Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5657825767,73,,5657825765,56,Back,5657825781,233,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175039,229,6,1,23,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,98.1,22.6,2025-04-17T14:25:22.711Z,2025-04-17T14:26:56Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5657825769,233,202,5657825737,56,Center,5657825739,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175191,230,1,1,24,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,99.5,0.5,2025-04-17T14:26:00.552Z,2025-04-17T17:45:25Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,1.0,,5657826529,2,,5657826815,210,13,5657826531,6,,5657826817,154,,5657826535,224,,5657826537,56,Center,5657826543,212,36.4,5657826541,141,52.7,5657826539,140,91.7,5657826533,155,5658059405,20,,5657826545,213,1.80,5657826547,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175197,231,44,1,24,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,91.6,53.0,2025-04-17T14:26:03.895Z,2025-04-17T14:53:19Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5657826569,56,Center,5657826573,233,203,5657826571,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175193,203,44,1,24,8,5rz9enoyknpg8ji78za5b82p0,0,8.4,47.0,2025-04-17T14:26:03.896Z,2025-04-17T14:53:20Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5657826589,233,231,5657826553,56,Back,5657826555,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175199,232,13,1,24,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,91.7,52.7,2025-04-17T14:26:04.792Z,2025-04-17T14:26:20Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5657826837,55,230,5657826835,154,,5657826843,103,88.9,5657826831,74,,5657826833,29,,5657826581,56,Center,5657826847,231,50.4,5657826579,17,,5657826845,230,98.9,5657826841,102,5657826673,15,48.9,5657826671,25,,5657826677,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175207,204,5,1,24,10,5rz9enoyknpg8ji78za5b82p0,1,-1.0,55.6,2025-04-17T14:26:05.496Z,2025-04-17T14:26:55Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5657826649,233,233,5657826637,56,Back,5657826639,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175209,233,5,1,24,10,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.0,44.4,2025-04-17T14:26:05.496Z,2025-04-17T14:26:55Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5657826647,346,,5657826645,56,Center,5657826667,233,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175265,205,1,1,24,33,5rz9enoyknpg8ji78za5b82p0,1,4.6,50.1,2025-04-17T14:26:28.249Z,2025-04-17T17:45:44Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5657827007,140,16.9,5657827005,56,Back,5657827011,212,33.1,5658059655,189,,5657827015,1,,5657827009,141,5.3,5657827003,124,,5657827019,237,,5657827013,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175279,206,1,1,24,34,5rz9enoyknpg8ji78za5b82p0,0,17.2,5.5,2025-04-17T14:26:29.592Z,2025-04-17T14:26:32Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5657827085,56,Center,5657827087,140,54.1,5657827093,213,0.60,5657827091,212,47.1,5657827083,155,,5657827089,141,44.9,5657827095,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175277,234,44,1,24,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,45.4,55.5,2025-04-17T14:26:30.999Z,2025-04-17T14:53:20Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5657827117,233,207,5657827079,56,Back,5657827081,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175281,207,44,1,24,35,5rz9enoyknpg8ji78za5b82p0,0,54.6,44.5,2025-04-17T14:26:31Z,2025-04-17T14:53:20Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5657827099,56,Center,5657827135,233,234,5657827101,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175291,235,1,1,24,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.6,56.0,2025-04-17T14:26:31.398Z,2025-04-17T14:26:34Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5657827149,56,Center,5657827153,141,53.9,5657827151,140,69.0,5657827147,3,,5657827155,212,25.7,5657827157,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175289,208,83,1,24,39,5rz9enoyknpg8ji78za5b82p0,0,31.3,35.7,2025-04-17T14:26:34.328Z,2025-04-17T14:26:35Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5657827203,399,ag40mk09zc8tzbkr7dnnqumay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175305,237,1,1,24,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.5,67.3,2025-04-17T14:26:36.647Z,2025-04-17T14:26:38Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5657827241,56,Center,5657827249,213,2.93,5657827245,141,69.4,5657827243,140,63.2,5657827247,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175315,238,1,1,24,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.2,69.0,2025-04-17T14:26:38.119Z,2025-04-17T14:26:40Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657827315,213,3.38,5657827313,212,16.6,5657827311,141,63.3,5657827303,56,Back,5657827307,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175327,239,1,1,24,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.4,64.0,2025-04-17T14:26:40.328Z,2025-04-17T14:26:44Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5657827367,56,Center,5657827375,213,0.71,5657827371,141,71.9,5657827373,212,8.2,5657827369,140,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175341,240,1,1,24,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.5,71.9,2025-04-17T14:26:43.880Z,2025-04-17T14:26:47Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657827443,56,Center,5657827449,212,7.2,5657827445,140,52.4,5657827447,141,67.0,5657827451,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175353,241,1,1,24,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.8,64.6,2025-04-17T14:26:47.063Z,2025-04-17T14:26:52Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5657827529,140,55.3,5657827535,213,1.13,5657827531,141,76.1,5657827527,56,Center,5657827533,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175359,242,1,1,24,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.4,72.8,2025-04-17T14:26:51.911Z,2025-04-17T14:26:53Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657827581,56,Center,5657827587,212,8.5,5657827585,141,65.5,5657827589,213,3.76,5657827583,140,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175363,243,1,1,24,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.5,65.5,2025-04-17T14:26:53.143Z,2025-04-17T14:26:55Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5657827621,213,1.01,5657827615,140,58.6,5657827619,212,8.0,5657827613,56,Center,5657827617,141,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175397,244,1,1,24,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.0,75.5,2025-04-17T14:26:55.014Z,2025-04-17T14:27:31Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,1.0,,5657828227,210,15,5657827807,212,17.1,5657827805,141,72.3,5657827809,213,6.16,5657827803,140,76.2,5657827801,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175399,245,15,1,25,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.6,64.2,2025-04-17T14:27:00.775Z,2025-04-17T14:30:37Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5657828277,215,,5657827813,22,,5657828265,80,,5657828275,103,16.5,5657828267,29,,5657828289,233,209,5657827815,18,,5657828269,55,244,5657828263,120,,5657828279,146,5657827817,56,97.8,5657828273,102,46.0,5657828281,147,5657828027,20,51.4,Center,,,,,,,,,,,,,,,,,,,,,,,,
2802175385,209,10,1,25,5,5rz9enoyknpg8ji78za5b82p0,1,3.3,49.1,2025-04-17T14:27:00.875Z,2025-04-17T17:46:28Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5657827841,179,,5658060385,378,,5657827751,173,,5657827755,182,,5657827757,56,Back,5657828297,233,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175389,210,6,1,25,7,5rz9enoyknpg8ji78za5b82p0,0,12.9,44.5,2025-04-17T14:27:03.081Z,2025-04-17T17:46:47Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5657827759,56,Back,5657827855,233,246,5657827761,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175403,246,6,1,25,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,87.1,55.5,2025-04-17T14:27:03.081Z,2025-04-17T14:33:11Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5657827849,233,210,5657827837,56,Center,5657827839,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175561,247,1,1,26,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,99.5,0.5,2025-04-17T14:28:06.039Z,2025-04-17T17:46:50Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5657828883,213,2.02,5657828871,155,,5657828877,140,85.4,5657828875,56,Center,5657828867,2,,5657828885,1,,5657828881,212,34.1,5658060683,20,,5657828869,6,,5657828873,224,5657828879,141,,,,,,,,,,45.6,,,,,,,,,,,,,,,,,,,,,,,,
2802175565,248,1,1,26,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,85.4,45.8,2025-04-17T14:28:07.471Z,2025-04-17T14:32:47Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5657828901,141,52.9,5657828899,140,93.2,5657828905,213,0.53,5657828895,3,,5657828897,56,Center,5657828903,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176105,255,4,1,26,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,91.9,55.0,2025-04-17T14:28:10.344Z,2025-04-17T14:33:10Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657832199,13,,5657832481,348,606hufq6dapf3qxcgilbc8tt5,5657832285,233,211,5657832203,152,,5657832201,56,Center,5657832197,9,,5657832207,286,,5657832221,343,3,5657832205,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175563,211,4,1,26,15,5rz9enoyknpg8ji78za5b82p0,0,8.1,45.0,2025-04-17T14:28:10.345Z,2025-04-17T14:33:11Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5657831857,152,,5657831855,56,Back,5657832035,343,3,5657831861,285,,5657832289,233,255,5657831859,265,,5657831853,13,,5657831947,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175567,249,84,1,26,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-17T14:28:11.510Z,2025-04-17T14:31:05Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657828921,212,6.8,5657832139,436,1,5657830765,343,2,5657828917,140,87.1,5657828915,56,Center,5657828923,213,2.80,5657828919,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175583,250,43,1,26,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-17T14:28:12.967Z,2025-04-17T14:30:53Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657829027,17,0,5657829655,230,98.6,5657829657,231,51.4,5657829651,103,30.6,5657829029,56,Center,5657829653,328,0,5657829641,29,0,5657829645,55,249,5657829559,20,0,5657829639,75,5657831891,144,0,5657829557,25,0,5657829649,102,5657829643,154,36.6,13,0,5657829637,121,0,,,,,,,,,,,,,,,,,,,,
2802175703,212,43,1,26,18,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-17T14:28:13.961Z,2025-04-17T14:30:47Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5657831793,144,5,5657829791,346,0,5657829789,56,Back,5657829793,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175587,251,43,1,26,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-17T14:28:16.968Z,2025-04-17T14:31:18Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657829053,346,0,5657829051,56,Center,5657832313,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175833,252,27,1,27,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-17T14:29:40.525Z,2025-04-17T14:29:40Z,,,,,5657830557,364,,5657830555,207,,5657830553,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175863,253,65,1,27,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-17T14:29:40.535Z,2025-04-17T14:30:50Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657830769,331,,5657831839,336,,5657830771,365,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176043,254,28,1,28,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-17T14:30:50.025Z,2025-04-17T14:30:50Z,,,,,5657831833,55,252,5657831831,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176193,213,58,1,29,46,5rz9enoyknpg8ji78za5b82p0,0,0.0,0.0,2025-04-17T14:31:41.735Z,2025-04-17T14:31:49Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5657832711,9,,5657832715,179,,5657832717,75,,5657832781,233,256,5657832713,186,,5657832719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176191,256,16,1,29,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,88.5,50.0,2025-04-17T14:31:41.735Z,2025-04-17T17:48:07Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5657833029,230,99.9,5658061865,396,53.6,5657833023,103,20.3,5657833027,458,,5657832703,17,,5657833037,282,9w3sjm5ml4sjr2v81oxzdrt8v,5657833525,136,,5657832749,375,29:45.912,5657833033,280,PENALTY_WON,5657833041,472,5658061863,395,255,5657833025,390,144301,5657833021,102,5657833035,281,50.3,98.5,6uj3c69lgu6boblkjiuhoy6eh,5657833031,231,49.8,5657832705,56,Center,5657833523,79,5657832741,214,5657832701,9,5657832739,20,5657833075,353,213,5657832745,374,2025-04-17 15:31:41.010,,,
2802176391,214,1,1,30,56,5rz9enoyknpg8ji78za5b82p0,1,50.1,49.9,2025-04-17T14:32:51.690Z,2025-04-17T14:32:57Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5657834023,279,G,5657834013,140,35.2,5657834019,213,3.05,5657834015,141,51.9,5657834017,212,15.7,5657834099,189,,5657834011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176399,215,1,1,30,58,5rz9enoyknpg8ji78za5b82p0,1,35.2,51.9,2025-04-17T14:32:53.962Z,2025-04-17T14:32:56Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5657834053,56,Back,5657834059,212,15.5,5657834061,213,1.92,5657834057,141,73.3,5657834077,189,,5657834055,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176409,216,61,1,31,0,5rz9enoyknpg8ji78za5b82p0,1,30.2,73.3,2025-04-17T14:32:55.859Z,2025-04-17T14:33:04Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5657834117,56,Back,5657834213,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176415,217,5,1,31,3,5rz9enoyknpg8ji78za5b82p0,0,53.6,102.0,2025-04-17T14:32:58.610Z,2025-04-17T14:33:05Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5657834271,233,257,5657834163,347,,5657834161,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176433,257,5,1,31,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.4,-2.0,2025-04-17T14:32:58.610Z,2025-04-17T14:33:09Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5657834249,233,217,5657834237,56,Back,5657834239,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176437,258,1,1,31,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.5,0.0,2025-04-17T14:33:02.374Z,2025-04-17T17:50:40Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5657834283,140,31.0,5657834289,213,2.30,5657834279,107,,5657834281,56,Back,5657834285,141,15.5,5657834287,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
