id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2800604757,212,1,1,22,29,cftj6g399tknheudaxsdpfdgb,1,54.6,53.6,2025-04-13T12:22:37.068Z,2025-04-13T16:17:58Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5649048893,140,53.7,5649048891,56,Center,5649048897,212,10.7,5649048899,213,4.62,5649048895,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800604919,213,1,1,22,33,cftj6g399tknheudaxsdpfdgb,1,55.5,32.2,2025-04-13T12:22:41.020Z,2025-04-13T12:22:48Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649049769,212,21.0,5649049767,141,11.4,5649049765,140,70.3,5649049771,213,5.54,5649049763,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800604929,214,1,1,22,40,cftj6g399tknheudaxsdpfdgb,0,95.7,10.7,2025-04-13T12:22:48.525Z,2025-04-13T16:18:13Z,195o7hchielt14ic49r3k06sq,Serginho,,,5649049827,212,16.7,5649049829,213,2.02,5649049825,141,32.9,5649049821,56,Center,5650416229,224,,5649051031,2,,5650416231,20,,5649049823,140,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800604959,242,12,1,22,42,ahnt9ejgwj58ul8auzdvi3czf,1,10.4,62.4,2025-04-13T12:22:50.590Z,2025-04-13T12:22:52Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5649049981,56,Back,5649049983,140,3.1,5649049987,212,11.3,5649049989,213,2.31,5649049985,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800604967,243,43,1,22,44,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-13T12:22:52.158Z,2025-04-13T16:18:28Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5650417179,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605043,244,12,1,22,44,ahnt9ejgwj58ul8auzdvi3czf,1,2.8,72.3,2025-04-13T12:22:52.494Z,2025-04-13T16:18:26Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5649050425,141,100.0,5649050429,213,0.34,5649050427,212,58.3,5650416979,167,,5649050421,56,Left,5649050423,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605081,215,5,1,22,49,cftj6g399tknheudaxsdpfdgb,1,44.8,-0.8,2025-04-13T12:22:56.915Z,2025-04-13T12:37:11Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5649050613,347,,5649050611,56,Back,5649050625,233,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605047,245,5,1,22,49,ahnt9ejgwj58ul8auzdvi3czf,0,55.2,100.8,2025-04-13T12:22:56.915Z,2025-04-13T12:37:11Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5649050447,347,,5649050635,233,215,5649050445,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605125,216,1,1,22,52,cftj6g399tknheudaxsdpfdgb,1,44.9,0.0,2025-04-13T12:22:59.757Z,2025-04-13T12:23:03Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5649050903,141,30.7,5649050897,107,,5649050899,56,Back,5649050901,140,23.9,5649050905,212,30.9,5649050907,213,2.37,5649050909,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605225,217,1,1,23,0,cftj6g399tknheudaxsdpfdgb,1,27.5,43.3,2025-04-13T12:23:08.350Z,2025-04-13T12:23:11Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5649051511,212,10.4,5649051505,56,Back,5649051507,140,35.9,5649051509,141,51.3,5649051513,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605243,218,1,1,23,3,cftj6g399tknheudaxsdpfdgb,1,35.1,54.0,2025-04-13T12:23:10.925Z,2025-04-13T12:23:13Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5649051655,56,Back,5649051663,141,34.5,5649051657,140,37.1,5649051665,212,13.4,5649051667,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605271,219,1,1,23,5,cftj6g399tknheudaxsdpfdgb,1,37.3,34.3,2025-04-13T12:23:13.197Z,2025-04-13T12:23:15Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649051785,213,4.90,5649051779,140,38.5,5649051781,141,24.4,5649051777,56,Back,5649051783,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605381,220,43,1,23,7,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-13T12:23:15.086Z,2025-04-13T12:23:22Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5649052393,213,6.08,5649052535,144,1,5649052391,212,13.7,5649052385,56,Right,5649052389,141,16.4,5649052387,140,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605385,221,4,1,23,11,cftj6g399tknheudaxsdpfdgb,1,40.6,20.6,2025-04-13T12:23:18.767Z,2025-04-13T14:04:38Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5649052429,56,Back,5649052427,13,,5649052431,152,,5649648113,295,,5649052435,286,,5649052703,233,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605403,246,4,1,23,11,ahnt9ejgwj58ul8auzdvi3czf,0,59.4,79.4,2025-04-13T12:23:18.768Z,2025-04-13T12:54:45Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5649052649,233,221,5649222107,295,,5649052569,285,,5649052565,152,,5649052559,13,,5649052561,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605487,222,1,1,23,19,cftj6g399tknheudaxsdpfdgb,1,40.8,16.8,2025-04-13T12:23:26.878Z,2025-04-13T12:23:29Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5649053041,213,2.17,5649053029,5,,5649053033,56,Back,5649053035,140,33.0,5649053039,212,14.4,5649053037,141,34.3,5649053031,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605515,223,1,1,23,21,cftj6g399tknheudaxsdpfdgb,1,44.0,36.2,2025-04-13T12:23:29.598Z,2025-04-13T16:18:51Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649053211,140,33.2,5649053213,141,60.7,5649053217,213,2.17,5649053209,56,Back,5649053215,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605651,224,1,1,23,24,cftj6g399tknheudaxsdpfdgb,1,36.0,66.1,2025-04-13T12:23:32.222Z,2025-04-13T12:23:40Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5649053879,56,Left,5649053891,213,0.77,5649053885,140,53.6,5649053887,141,92.3,5649053889,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605677,225,1,1,23,32,cftj6g399tknheudaxsdpfdgb,1,44.4,84.7,2025-04-13T12:23:40.334Z,2025-04-13T12:23:42Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5649053999,140,68.9,5649053997,56,Left,5649054003,141,96.9,5649054011,213,0.31,5649054007,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605701,226,1,1,23,34,cftj6g399tknheudaxsdpfdgb,1,59.1,94.4,2025-04-13T12:23:42.174Z,2025-04-13T16:19:06Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5649054137,212,12.8,5649054139,213,4.32,5649054135,141,77.1,5649054133,140,54.4,5649054129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605727,227,1,1,23,36,cftj6g399tknheudaxsdpfdgb,1,54.6,78.1,2025-04-13T12:23:43.998Z,2025-04-13T16:19:12Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5649054271,212,17.0,5649054257,140,70.8,5649054265,141,77.7,5649054275,213,6.27,5649054253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605731,228,1,1,23,37,cftj6g399tknheudaxsdpfdgb,0,70.4,78.5,2025-04-13T12:23:45.327Z,2025-04-13T16:19:18Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5649054305,212,30.4,5649054307,213,3.50,5649054299,56,Back,5649054303,141,63.0,5649054301,140,43.2,5649054313,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605799,248,1,1,23,42,ahnt9ejgwj58ul8auzdvi3czf,0,67.8,41.3,2025-04-13T12:23:50.447Z,2025-04-13T12:23:52Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5649054699,140,81.4,5649054697,56,Center,5649054703,212,16.3,5649054701,141,29.8,5649054705,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605853,230,1,1,23,46,cftj6g399tknheudaxsdpfdgb,0,22.7,69.1,2025-04-13T12:23:53.759Z,2025-04-13T12:23:54Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5649054955,213,0.51,5649054949,140,29.8,5649054947,56,Back,5649054951,141,75.3,5649054953,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605841,249,43,1,23,46,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-13T12:23:54.047Z,2025-04-13T12:24:03Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5649054899,56,Center,5649055603,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605875,231,4,1,23,47,cftj6g399tknheudaxsdpfdgb,1,22.7,82.4,2025-04-13T12:23:55.687Z,2025-04-13T12:52:14Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5649055095,285,,5649055087,13,,5649055089,56,Back,5649055091,152,,5649055383,233,250,5649055093,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605917,250,4,1,23,47,ahnt9ejgwj58ul8auzdvi3czf,0,77.3,17.6,2025-04-13T12:23:55.688Z,2025-04-13T12:54:43Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5649055353,13,,5649055493,233,231,5649055361,286,,5649055357,152,,5649055359,265,,5649055355,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800606191,232,1,1,24,9,cftj6g399tknheudaxsdpfdgb,1,30.9,79.0,2025-04-13T12:24:17.008Z,2025-04-13T12:24:19Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5649056929,189,,5649056863,56,Back,5649056865,140,44.9,5649056875,213,0.49,5649056869,141,90.5,5649056859,5,,5649056871,212,16.7,5649056861,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800606253,233,1,1,24,12,cftj6g399tknheudaxsdpfdgb,1,47.1,86.6,2025-04-13T12:24:19.968Z,2025-04-13T12:24:24Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5649057249,212,13.6,5649057247,141,74.1,5649057245,140,37.0,5649057243,56,Back,5649057251,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800606291,234,1,1,24,16,cftj6g399tknheudaxsdpfdgb,1,39.8,65.7,2025-04-13T12:24:24.031Z,2025-04-13T12:24:27Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5649057475,56,Back,5649057483,213,4.52,5649057479,141,42.4,5649057481,212,16.1,5649057477,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800606307,235,1,1,24,19,cftj6g399tknheudaxsdpfdgb,1,47.1,47.3,2025-04-13T12:24:27.312Z,2025-04-13T12:24:29Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649057571,56,Back,5649057577,212,16.7,5649057579,213,2.03,5649057575,141,69.4,5649057573,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800606337,236,1,1,24,21,cftj6g399tknheudaxsdpfdgb,1,41.9,69.3,2025-04-13T12:24:28.960Z,2025-04-13T12:24:31Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5649057733,140,47.7,5649057739,213,1.17,5649057737,212,15.5,5649057735,141,90.2,5649057731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800606367,237,1,1,24,23,cftj6g399tknheudaxsdpfdgb,1,48.6,92.4,2025-04-13T12:24:31.200Z,2025-04-13T12:24:34Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5649057893,140,64.6,5649057895,141,89.9,5649057897,212,16.9,5649057899,213,6.18,5649057891,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800606371,238,50,1,24,26,cftj6g399tknheudaxsdpfdgb,1,57.0,88.3,2025-04-13T12:24:33.936Z,2025-04-13T14:02:30Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5649058203,233,251,5649057921,56,Left,5649057923,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800606413,251,7,1,24,26,ahnt9ejgwj58ul8auzdvi3czf,1,43.0,11.7,2025-04-13T12:24:33.937Z,2025-04-13T16:19:52Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5650423173,178,,5650423171,384,,5649058173,233,238,5649058119,285,,5649058115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800606441,253,1,1,24,29,ahnt9ejgwj58ul8auzdvi3czf,1,56.0,11.1,2025-04-13T12:24:37.644Z,2025-04-13T16:20:00Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5649058285,212,13.6,5649058287,213,2.04,5649058281,141,28.9,5649058271,56,Center,5649058277,140,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800606497,254,1,1,24,30,ahnt9ejgwj58ul8auzdvi3czf,1,48.7,27.7,2025-04-13T12:24:38.609Z,2025-04-13T12:24:43Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5649058593,140,70.0,5649058591,56,Center,5649058595,141,42.1,5649058599,213,0.41,5649058597,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800606599,255,1,1,24,35,ahnt9ejgwj58ul8auzdvi3czf,1,75.5,66.7,2025-04-13T12:24:43.345Z,2025-04-13T16:20:16Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5649059231,141,78.3,5649059229,140,84.5,5649059233,212,12.3,5649059227,56,Center,5649059235,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800606755,256,1,1,24,40,ahnt9ejgwj58ul8auzdvi3czf,1,84.3,76.9,2025-04-13T12:24:48.329Z,2025-04-13T16:20:23Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,1.0,5650425769,20,,5650425767,223,,5649063211,22,,5649060103,141,44.4,5649060101,140,98.0,5649060107,213,5.29,5649060105,212,26.4,5649060095,2,,5649060097,155,,5649060099,56,Center,5649063207,210,5649063209,154,,,,,,,,,,,,,,16,,,,,,
2800606761,257,16,1,24,41,ahnt9ejgwj58ul8auzdvi3czf,1,93.9,45.2,2025-04-13T12:24:49.169Z,2025-04-13T16:21:03Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5649063267,214,,5649063259,55,256,5649063255,29,,5650428875,395,99.5,5649060133,17,,5649060751,15,,5650428881,396,48.4,5649060755,328,,5649063263,102,53.8,5649063269,230,99.1,5649063265,103,5649063257,154,,5649060135,56,Center,5649063271,231,5649060131,22,5649063253,76,,5649060757,374,5.7,47.1,2025-04-13 13:24:48.738,5649060761,375,24:41.014,
2800607465,239,1,1,25,44,cftj6g399tknheudaxsdpfdgb,1,50.3,50.1,2025-04-13T12:25:51.779Z,2025-04-13T12:25:52Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5649063951,141,51.9,5649063959,278,,5649063957,279,G,5649063947,56,Back,5649063949,140,44.6,5649063955,213,2.94,5649063953,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607487,240,1,1,25,44,cftj6g399tknheudaxsdpfdgb,1,44.5,51.9,2025-04-13T12:25:52.643Z,2025-04-13T12:25:54Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5649064071,140,36.5,5649064073,141,16.4,5649064069,56,Back,5649064077,213,4.38,5649064075,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607503,241,1,1,25,46,cftj6g399tknheudaxsdpfdgb,1,35.1,18.2,2025-04-13T12:25:53.875Z,2025-04-13T12:25:55Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5649064191,140,44.0,5649064205,213,5.99,5649064187,56,Back,5649064201,212,9.8,5649064195,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607517,242,1,1,25,47,cftj6g399tknheudaxsdpfdgb,1,44.0,14.0,2025-04-13T12:25:55.299Z,2025-04-13T12:25:56Z,195o7hchielt14ic49r3k06sq,Serginho,,,5649064301,141,21.2,5649064297,56,Back,5649064299,140,33.5,5649064303,212,12.1,5649064305,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607533,243,1,1,25,48,cftj6g399tknheudaxsdpfdgb,1,34.1,21.2,2025-04-13T12:25:56.643Z,2025-04-13T12:25:58Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5649064403,212,13.3,5649064405,213,2.30,5649064399,140,25.7,5649064397,56,Back,5649064401,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607567,244,1,1,25,50,cftj6g399tknheudaxsdpfdgb,1,26.0,34.9,2025-04-13T12:25:57.987Z,2025-04-13T12:26:00Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649064575,140,36.2,5649064579,212,19.7,5649064577,141,10.6,5649064581,213,5.29,5649064573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607607,245,1,1,25,52,cftj6g399tknheudaxsdpfdgb,1,34.9,11.3,2025-04-13T12:26:00.419Z,2025-04-13T12:52:51Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5649064823,141,41.8,5649064821,140,9.5,5649064819,56,Back,5649064825,212,33.8,5649064827,213,2.48,5649064829,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607639,246,1,1,25,57,cftj6g399tknheudaxsdpfdgb,1,8.5,44.0,2025-04-13T12:26:04.964Z,2025-04-13T16:21:48Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5649065039,141,32.5,5649065041,212,13.3,5649065037,140,18.8,5649065035,56,Back,5649065043,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607669,247,1,1,25,58,cftj6g399tknheudaxsdpfdgb,1,20.8,29.7,2025-04-13T12:26:06.595Z,2025-04-13T16:22:03Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5649065193,141,20.9,5650433933,156,,5649065195,212,9.5,5649065189,56,Back,5649065197,213,3.82,5649065191,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607697,248,1,1,26,0,cftj6g399tknheudaxsdpfdgb,1,13.2,18.8,2025-04-13T12:26:08.467Z,2025-04-13T16:22:09Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649065403,212,16.7,5649065401,141,4.5,5649065405,213,5.66,5649065397,56,Back,5649065399,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607703,249,1,1,26,3,cftj6g399tknheudaxsdpfdgb,0,31.4,11.7,2025-04-13T12:26:11.219Z,2025-04-13T12:26:12Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5649065471,212,18.8,5649065473,213,0.62,5649065469,141,27.7,5649065467,140,46.0,5649065465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607791,259,1,1,26,7,ahnt9ejgwj58ul8auzdvi3czf,1,65.6,77.4,2025-04-13T12:26:15.347Z,2025-04-13T12:26:17Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5649065945,213,1.08,5649065939,140,73.2,5649065941,141,99.5,5649065937,56,Left,5649065943,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607817,260,1,1,26,10,ahnt9ejgwj58ul8auzdvi3czf,1,70.7,98.4,2025-04-13T12:26:17.795Z,2025-04-13T12:26:19Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5649066055,56,Left,5649066063,213,4.44,5649066061,212,10.6,5649066057,140,68.0,5649066059,141,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607861,261,1,1,26,11,ahnt9ejgwj58ul8auzdvi3czf,1,67.6,83.7,2025-04-13T12:26:19.075Z,2025-04-13T12:26:21Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5649066311,140,58.9,5649066313,141,89.6,5649066317,213,2.73,5649066309,56,Left,5649066315,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607835,250,43,1,26,12,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-13T12:26:19.812Z,2025-04-13T16:22:35Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5650436339,144,83,5649225209,399,bplpqy3ierwlm12d1f3prue7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607869,262,1,1,26,12,ahnt9ejgwj58ul8auzdvi3czf,1,59.6,80.7,2025-04-13T12:26:20.428Z,2025-04-13T12:53:06Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5649066377,213,6.21,5649066369,56,Left,5649066375,212,8.8,5649066371,140,68.0,5649066373,141,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800637511,476,1,1,26,13,ahnt9ejgwj58ul8auzdvi3czf,0,68.0,83.4,2025-04-13T12:26:20.724Z,2025-04-13T12:52:29Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5649216741,56,Center,5649216753,212,3.7,5649216749,141,78.2,5649216759,213,5.03,5649216745,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607879,252,1,1,26,13,cftj6g399tknheudaxsdpfdgb,1,29.8,31.3,2025-04-13T12:26:21.700Z,2025-04-13T16:22:52Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5649066437,56,Back,5649066441,141,32.3,5649066439,140,36.3,5649066443,212,6.9,5649066445,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607931,253,1,1,26,14,cftj6g399tknheudaxsdpfdgb,1,33.8,34.6,2025-04-13T12:26:22.436Z,2025-04-13T16:22:59Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5649066707,213,0.02,5649066705,212,12.1,5649066701,140,45.3,5649066699,56,Back,5649066703,141,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607937,254,4,1,26,17,cftj6g399tknheudaxsdpfdgb,1,44.2,29.2,2025-04-13T12:26:25.141Z,2025-04-13T12:37:17Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5649066805,286,,5649066911,233,263,5649066795,56,Back,5649066799,152,,5649066803,265,,5649066791,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607949,263,4,1,26,17,ahnt9ejgwj58ul8auzdvi3czf,0,55.8,70.8,2025-04-13T12:26:25.142Z,2025-04-13T12:53:09Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5649066855,56,Center,5649066859,265,,5649066861,285,,5649066857,152,,5649066853,13,,5649066921,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608191,255,1,1,26,35,cftj6g399tknheudaxsdpfdgb,1,37.7,33.1,2025-04-13T12:26:43.220Z,2025-04-13T16:23:28Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649067993,140,38.2,5649067995,141,60.1,5649067997,212,18.4,5649067987,5,,5649067999,213,1.54,5649067989,152,,5649067991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608209,256,1,1,26,36,cftj6g399tknheudaxsdpfdgb,1,43.3,57.7,2025-04-13T12:26:44.548Z,2025-04-13T16:23:32Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5649068145,212,18.7,5649068147,213,4.18,5649068143,141,34.0,5649068139,56,Back,5649068141,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608241,257,1,1,26,39,cftj6g399tknheudaxsdpfdgb,1,37.6,34.8,2025-04-13T12:26:46.772Z,2025-04-13T12:26:49Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649068313,213,5.18,5649068305,56,Back,5649068307,140,43.6,5649068309,141,16.5,5649068311,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608285,258,1,1,26,41,cftj6g399tknheudaxsdpfdgb,1,41.3,16.5,2025-04-13T12:26:49.012Z,2025-04-13T12:26:52Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5649068517,56,Right,5649068525,213,0.06,5649068519,140,59.8,5649068521,141,18.3,5649068523,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
